,CC1 FP Equity_DX_SI_QTY,CC1 FP Equity_DX_SHORT_INTEREST_VALUE,CC1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CC1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CC1 FP Equity_DX_SI_MV,CC1 FP Equity_DX_DSS,CC1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CC1 FP Equity_DX_SUPPLY_SI_QTY,CC1 FP Equity_DX_BROKER_SI_QTY,CC1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CC1 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CC1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CC1 FP Equity_DX_BROKER_SI_MV_INC_x,CC1 FP Equity_DX_SUPPLY_SI_MV_NEW,CC1 FP Equity_DX_BROKER_SI_QTY_ADD,CC1 FP Equity_DX_SUPPLY_SI_MV_DEC,CC1 FP Equity_DX_BROKER_SI_QTY_INC,CC1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CC1 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CC1 FP Equity_DX_BROKER_SI_MV_INC_y,CC1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CC1 FP Equity_DX_BROKER_SI_MV_ADD,CC1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CC1 FP Equity_DX_BROKER_SI_QTY_DEC,CC1 FP Equity_DX_SUPPLY_SI_MV,CC1 FP Equity_DX_BROKER_SI_MV_DEC,CC1 FP Equity_DX_SUPPLY_SI_MV_RMV,CC1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CC1 FP Equity_DX_UTILIZATION_QUANTITY,CC1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CC1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CC1 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CC1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CC1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CC1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CC1 FP Equity_DX_BROKER_SI_CON_RATIO,CC1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CC1 FP Equity_DX_DEMAND_SUPPLY_RATIO,CC1 FP Equity_PX_LAST
2022-07-01,16000.0,4619200.0,29.29,6.11,4.64,,4619200.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.72,0.5211,60.28,275.8621,288.7
2022-07-04,16000.0,4591200.0,29.03,6.0,4.63,,4591200.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.69,0.5213,60.31,275.8621,286.95
2022-07-05,16000.0,4571200.0,30.27,6.0,4.68,,4571200.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.33,0.5228,60.67,275.8621,285.7
2022-07-06,16000.0,4588800.0,30.36,6.0,4.67,,4588800.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.44,0.5223,60.56,275.8621,286.8
2022-07-07,15500.0,4557000.0,28.09,5.81,4.56,,4557000.0,0.0,15500.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.14,,0.0,0.0,0.0,0.0,,0.0,0.0,40.94,0.5164,59.06,267.2414,294.0
2022-07-08,15500.0,4527550.0,26.86,5.81,4.67,,4527550.0,0.0,15500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.94,0.5164,59.06,267.2414,292.1
2022-07-11,15500.0,4417500.0,24.32,5.81,4.64,,4417500.0,0.0,15500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.1,0.5158,58.9,17.033,285.0
2022-07-12,15500.0,4419825.0,23.51,5.81,4.57,,4419825.0,0.0,15500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.7,0.5138,58.3,8.767,285.15
2022-07-13,15500.0,4343875.0,23.42,5.81,4.52,,4343875.0,0.0,15500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.94,0.5164,59.06,8.8219,280.25
2022-07-14,15500.0,4286525.0,22.59,5.81,4.49,,4286525.0,0.0,15500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.36,0.5149,58.64,8.8219,276.55
2022-07-15,13500.0,3707100.0,19.22,4.76,3.9,,3707100.0,0.0,13500.0,0.0,,,1.29,,,,4500.0,,,1.29,,,,6500.0,0.0,1.84,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,7.6836,274.6
2022-07-18,13600.0,3780120.0,18.89,4.79,3.89,,3557760.0,800.0,12800.0,222360.0,,,,,800.0,,,,,,,0.22,800.0,1500.0,0.22,0.41,,100.0,45.53,0.0,0.0,,0.0,100.0,6.09,0.8857,93.91,7.7405,277.95
2022-07-19,13600.0,3742720.0,19.64,4.79,3.94,,3522560.0,800.0,12800.0,220160.0,,,,,,,,,,,,,,,0.22,,,100.0,41.54,0.0,0.0,,0.0,100.0,5.97,0.8877,94.03,7.0613,275.2
2022-07-20,13600.0,3735920.0,19.7,4.66,3.9,,3516160.0,800.0,12800.0,219760.0,,,,,,,,,,,,,,,0.22,,,100.0,41.54,0.0,0.0,,0.0,100.0,5.97,0.8877,94.03,7.0613,274.7
2022-07-21,20300.0,5506375.0,29.39,6.95,5.77,,5289375.0,800.0,19500.0,217000.0,,,1.85,,,,6700.0,,,1.85,,,,,0.22,,,100.0,41.54,0.0,0.0,,0.0,100.0,37.31,0.5322,62.69,10.54,271.25
2022-07-22,20300.0,5516525.0,30.06,6.63,5.66,,5299125.0,800.0,19500.0,217400.0,,,,,,,,,,,,,,,0.22,,,100.0,41.54,0.0,0.0,,0.0,100.0,37.31,0.5322,62.69,10.54,271.75
2022-07-25,20300.0,5521600.0,31.86,6.63,5.68,,5304000.0,800.0,19500.0,217600.0,,,,,,,,,,,,,,,0.22,,,100.0,41.54,0.0,0.0,,0.0,100.0,37.31,0.5322,62.69,10.54,272.0
2022-07-26,18700.0,5137825.0,30.0,6.11,5.25,,5137825.0,0.0,18700.0,0.0,,,,,,0.22,,800.0,,,,,,800.0,0.0,0.24,,0.0,0.0,0.0,0.0,,0.0,0.0,34.72,0.5467,65.28,9.7092,274.75
2022-07-27,11200.0,3102960.0,18.3,3.66,3.17,,3102960.0,0.0,11200.0,0.0,,,,,,,,,,,,,,7500.0,0.0,2.12,,0.0,0.0,0.0,0.0,,0.0,0.0,41.36,0.5149,58.64,5.8152,277.05
2022-07-28,11200.0,3072720.0,18.33,3.66,3.18,,3072720.0,0.0,11200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.36,0.5149,58.64,5.8152,274.35
2022-07-29,4500.0,1219275.0,7.27,1.47,1.3,,1219275.0,0.0,4500.0,0.0,,,,,,,,,,,,,,6700.0,0.0,1.86,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,270.95
2022-08-01,4500.0,1201500.0,8.05,1.47,1.28,,1201500.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,267.0
2022-08-02,4500.0,1192050.0,8.1,1.47,1.26,,1192050.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,264.9
2022-08-03,4500.0,1195875.0,7.87,1.47,1.25,,1195875.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,265.75
2022-08-04,4500.0,1185525.0,7.83,1.47,1.26,,1185525.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,263.45
2022-08-05,4500.0,1198350.0,7.56,1.47,1.25,,1198350.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,266.3
2022-08-08,4500.0,1197225.0,7.84,1.47,1.26,,1197225.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,266.05
2022-08-09,4500.0,1194075.0,8.05,1.47,1.26,,1194075.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,265.35
2022-08-10,4500.0,1174950.0,8.82,1.47,1.25,,1174950.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,261.1
2022-08-11,4500.0,1192500.0,9.34,1.47,1.23,,1192500.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3364,265.0
2022-08-12,4500.0,1198125.0,9.7,1.47,1.25,,1198125.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.2135,266.25
2022-08-15,4500.0,1196100.0,9.83,1.47,1.26,,1196100.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.2135,265.8
2022-08-16,4500.0,1195425.0,9.98,1.47,1.26,,1195425.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.2135,265.65
2022-08-17,4500.0,1194975.0,10.03,1.47,1.26,,1194975.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.2135,265.55
2022-08-18,4500.0,1187550.0,10.63,1.47,1.26,,1187550.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.2135,263.9
2022-08-19,4500.0,1190700.0,11.24,1.47,1.25,,1190700.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.2135,264.6
2022-08-22,6500.0,1760200.0,19.08,2.12,1.8,,1489400.0,1000.0,5500.0,270800.0,,,0.26,,,,1000.0,,,0.26,,,1000.0,,0.28,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,270.8
2022-08-23,6500.0,1741675.0,20.57,2.12,1.82,,1473725.0,1000.0,5500.0,267950.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,267.95
2022-08-24,6500.0,1745250.0,20.72,2.12,1.8,,1476750.0,1000.0,5500.0,268500.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,268.5
2022-08-25,6500.0,1768975.0,21.93,2.12,1.81,,1496825.0,1000.0,5500.0,272150.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,272.15
2022-08-26,6500.0,1776450.0,23.06,2.25,1.83,,1503150.0,1000.0,5500.0,273300.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,273.3
2022-08-29,6500.0,1767025.0,23.86,2.25,1.83,,1495175.0,1000.0,5500.0,271850.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,271.85
2022-08-30,6500.0,1733875.0,24.09,2.25,1.83,,1467125.0,1000.0,5500.0,266750.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,266.75
2022-08-31,6500.0,1734850.0,23.89,2.25,1.79,,1467950.0,1000.0,5500.0,266900.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,266.9
2022-09-01,6500.0,1735825.0,24.79,2.25,1.8,,1468775.0,1000.0,5500.0,267050.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,267.05
2022-09-02,6500.0,1723150.0,24.85,2.25,1.79,,1458050.0,1000.0,5500.0,265100.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,265.1
2022-09-05,6500.0,1735500.0,25.05,2.25,1.8,,1468500.0,1000.0,5500.0,267000.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,267.0
2022-09-06,6500.0,1703325.0,25.0,2.25,1.8,,1441275.0,1000.0,5500.0,262050.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,262.05
2022-09-07,6500.0,1720875.0,22.38,2.25,1.76,,1456125.0,1000.0,5500.0,264750.0,,,,,,,,,,,,,,,0.26,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,264.75
2022-09-08,6500.0,1710475.0,21.65,2.25,1.79,,1447325.0,1000.0,5500.0,263150.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,263.15
2022-09-09,6500.0,1729975.0,22.3,2.25,1.77,,1463825.0,1000.0,5500.0,266150.0,,,,,,,,,,,,,,,0.26,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,266.15
2022-09-12,6500.0,1724450.0,24.06,2.25,1.78,,1459150.0,1000.0,5500.0,265300.0,,,,,,,,,,,,,,,0.26,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,265.3
2022-09-13,6500.0,1716325.0,24.09,2.25,1.79,,1452275.0,1000.0,5500.0,264050.0,,,,,,,,,,,,,,,0.27,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,264.05
2022-09-14,6500.0,1710475.0,24.35,2.25,1.77,,1447325.0,1000.0,5500.0,263150.0,,,,,,,,,,,,,,,0.26,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,263.15
2022-09-15,6500.0,1701375.0,24.08,2.25,1.77,,1439625.0,1000.0,5500.0,261750.0,,,,,,,,,,,,,,,0.26,,,100.0,93.63,0.0,0.0,,0.0,100.0,,1.0,100.0,6.0861,261.75
2022-09-16,9000.0,2320200.0,32.71,3.11,2.42,,2320200.0,0.0,9000.0,0.0,,,,,4500.0,0.26,,1000.0,,,,1.19,,1000.0,0.0,0.27,,0.0,0.0,0.0,0.0,,0.0,0.0,48.91,0.5002,51.09,257.1429,257.8
2022-09-19,9000.0,2312550.0,31.93,3.11,2.4,,2312550.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.29,0.5001,50.71,257.1429,256.95
2022-09-20,9000.0,2313000.0,31.3,3.11,2.4,,2313000.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.38,0.5001,50.62,257.1429,257.0
2022-09-21,9000.0,2311200.0,29.89,3.11,2.39,,2311200.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.37,0.5001,50.63,257.1429,256.8
2022-09-22,9000.0,2305350.0,26.7,3.11,2.4,,2305350.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.39,0.5001,50.61,257.1429,256.15
2022-09-23,9000.0,2311200.0,26.6,3.11,2.39,,2311200.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.45,0.5001,50.55,257.1429,256.8
2022-09-26,9000.0,2302200.0,23.31,3.11,2.39,,2302200.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.39,0.5001,50.61,257.1429,255.8
2022-09-27,9000.0,2287800.0,22.18,3.11,2.4,,2287800.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.49,0.5001,50.51,257.1429,254.2
2022-09-28,9000.0,2256750.0,22.43,3.11,2.39,,2256750.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.65,0.5,50.35,257.1429,250.75
2022-09-29,9000.0,2172600.0,21.68,3.11,2.38,,2172600.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,257.1429,241.4
2022-09-30,9000.0,2199600.0,17.3,3.11,2.33,,2199600.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.06,0.5002,50.94,257.1429,244.4
2022-10-03,9000.0,2183400.0,16.72,3.11,2.34,,2183400.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.37,0.5001,50.63,257.1429,242.6
2022-10-04,4500.0,1101375.0,7.23,1.56,1.09,,1101375.0,0.0,4500.0,0.0,,,,,,,,,,,,,,4500.0,0.0,1.14,,0.0,0.0,0.0,0.0,,0.0,0.0,48.67,1.0,100.0,128.5714,244.75
2022-10-05,4500.0,1128600.0,5.38,1.56,1.09,,1128600.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,128.5714,250.8
2022-10-06,4500.0,1120950.0,5.17,1.56,1.09,,1120950.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,128.5714,249.1
2022-10-07,4500.0,1112400.0,5.2,1.54,1.09,,1112400.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,128.5714,247.2
2022-10-10,4500.0,1103850.0,5.26,1.54,1.09,,1103850.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,128.5714,245.3
2022-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,4500.0,0.0,1.08,,0.0,0.0,35.0,8480.5,,0.0,0.0,,0.0,,0.0,242.3
2022-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8407.0,,0.0,0.0,,0.0,,0.0,240.2
2022-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8309.0,,0.0,0.0,,0.0,,0.0,237.4
2022-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8398.25,,0.0,0.0,,0.0,,0.0,239.95
2022-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8492.75,,0.0,0.0,,0.0,,0.0,242.65
2022-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8407.0,,0.0,0.0,,0.0,,0.0,240.2
2022-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8377.25,,0.0,0.0,,0.0,,0.0,239.35
2022-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8401.75,,0.0,0.0,,0.0,,0.0,240.05
2022-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8445.5,,0.0,0.0,,0.0,,0.0,241.3
2022-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,7883.75,,0.0,0.0,,0.0,,0.0,225.25
2022-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,7990.5,,0.0,0.0,,0.0,,0.0,228.3
2022-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,7924.0,,0.0,0.0,,0.0,,0.0,226.4
2022-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,7988.75,,0.0,0.0,,0.0,,0.0,228.25
2022-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,7806.75,,0.0,0.0,,0.0,,0.0,223.05
2022-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,7619.5,,0.0,0.0,,0.0,,0.0,217.7
2022-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,7778.75,,0.0,0.0,,0.0,,0.0,222.25
2022-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,7784.0,,0.0,0.0,,0.0,,0.0,222.4
2022-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,7974.75,,0.0,0.0,,0.0,,0.0,227.85
2022-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8251.25,,0.0,0.0,,0.0,,0.0,235.75
2022-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8256.5,,0.0,0.0,,0.0,,0.0,235.9
2022-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8228.5,,0.0,0.0,,0.0,,0.0,235.1
2022-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8118.25,,0.0,0.0,,0.0,,0.0,231.95
2022-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8298.5,,0.0,0.0,,0.0,,0.0,237.1
2022-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8372.0,,0.0,0.0,,0.0,,0.0,239.2
2022-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8389.5,,0.0,0.0,,0.0,,0.0,239.7
2022-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8629.25,,0.0,0.0,,0.0,,0.0,246.55
2022-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8366.75,,0.0,0.0,,0.0,,0.0,239.05
2022-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8368.5,,0.0,0.0,,0.0,,0.0,239.1
2022-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8335.25,,0.0,0.0,,0.0,,0.0,238.15
2022-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8400.0,,0.0,0.0,,0.0,,0.0,240.0
2022-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8419.25,,0.0,0.0,,0.0,,0.0,240.55
2022-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8370.25,,0.0,0.0,,0.0,,0.0,239.15
2022-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8424.5,,0.0,0.0,,0.0,,0.0,240.7
2022-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8415.75,,0.0,0.0,,0.0,,0.0,240.45
2022-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8356.25,,0.0,0.0,,0.0,,0.0,238.75
2022-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8748.25,,0.0,0.0,,0.0,,0.0,249.95
2022-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9070.25,,0.0,0.0,,0.0,,0.0,259.15
2022-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8867.25,,0.0,0.0,,0.0,,0.0,253.35
2022-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8832.25,,0.0,0.0,,0.0,,0.0,252.35
2022-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8869.0,,0.0,0.0,,0.0,,0.0,253.4
2022-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9016.0,,0.0,0.0,,0.0,,0.0,257.6
2022-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8849.75,,0.0,0.0,,0.0,,0.0,252.85
