,ALMUN FP Equity_DX_SI_QTY,ALMUN FP Equity_DX_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMUN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMUN FP Equity_DX_SI_MV,ALMUN FP Equity_DX_DSS,ALMUN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SUPPLY_SI_QTY,ALMUN FP Equity_DX_BROKER_SI_QTY,ALMUN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMUN FP Equity_DX_BROKER_SI_MV_INC_x,ALMUN FP Equity_DX_BROKER_SI_QTY_ADD,ALMUN FP Equity_DX_SUPPLY_SI_MV_DEC,ALMUN FP Equity_DX_BROKER_SI_QTY_INC,ALMUN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMUN FP Equity_DX_BROKER_SI_MV_INC_y,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMUN FP Equity_DX_BROKER_SI_MV_ADD,ALMUN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMUN FP Equity_DX_BROKER_SI_QTY_DEC,ALMUN FP Equity_DX_SUPPLY_SI_MV,ALMUN FP Equity_DX_BROKER_SI_MV_DEC,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMUN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMUN FP Equity_DX_BROKER_SI_CON_RATIO,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMUN FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,39910.0,0.04,0.0,,0.0,,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,39650.0,0.04,0.0,,0.0,,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,39390.0,0.04,0.0,,0.0,,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,39390.0,0.04,0.0,,0.0,,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,39000.0,0.04,0.0,,0.0,,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,39650.0,0.04,0.0,,0.0,,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,38610.0,0.04,0.0,,0.0,,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,38350.0,0.04,0.0,,0.0,,0.0
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,37440.0,0.04,0.0,,0.0,,0.0
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,38090.0,0.04,0.0,,0.0,,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,37570.0,0.04,0.0,,0.0,,0.0
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,37310.0,0.04,0.0,,0.0,,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,37050.0,0.04,0.0,,0.0,,0.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,37440.0,0.04,0.0,,0.0,,0.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,37310.0,0.04,0.0,,0.0,,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,36660.0,0.04,0.0,,0.0,,0.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,36790.0,0.04,0.0,,0.0,,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,36920.0,0.04,0.0,,0.0,,0.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,37960.0,0.04,0.0,,0.0,,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,38090.0,0.04,0.0,,0.0,,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,38480.0,0.04,0.0,,0.0,,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,38480.0,0.04,0.0,,0.0,,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,38220.0,0.04,0.0,,0.0,,0.0
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,38350.0,0.04,0.0,,0.0,,0.0
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,41600.0,0.04,0.0,,0.0,,0.0
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,40560.0,0.04,0.0,,0.0,,0.0
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,40950.0,0.04,0.0,,0.0,,0.0
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,38350.0,0.04,0.0,,0.0,,0.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,36270.0,0.04,0.0,,0.0,,0.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35880.0,0.04,0.0,,0.0,,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35360.0,0.04,0.0,,0.0,,0.0
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34710.0,0.04,0.0,,0.0,,0.0
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34580.0,0.03,0.0,,0.0,,0.0
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35100.0,0.03,0.0,,0.0,,0.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35620.0,0.04,0.0,,0.0,,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35360.0,0.04,0.0,,0.0,,0.0
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35360.0,0.04,0.0,,0.0,,0.0
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35750.0,0.04,0.0,,0.0,,0.0
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35880.0,0.04,0.0,,0.0,,0.0
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35620.0,0.04,0.0,,0.0,,0.0
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35880.0,0.04,0.0,,0.0,,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34060.0,0.04,0.0,,0.0,,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34450.0,0.03,0.0,,0.0,,0.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34450.0,0.03,0.0,,0.0,,0.0
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34060.0,0.03,0.0,,0.0,,0.0
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34060.0,0.03,0.0,,0.0,,0.0
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34970.0,0.03,0.0,,0.0,,0.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35100.0,0.04,0.0,,0.0,,0.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34320.0,0.04,0.0,,0.0,,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34320.0,0.03,0.0,,0.0,,0.0
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34710.0,0.03,0.0,,0.0,,0.0
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34060.0,0.03,0.0,,0.0,,0.0
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34060.0,0.03,0.0,,0.0,,0.0
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35360.0,0.03,0.0,,0.0,,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,35100.0,0.04,0.0,,0.0,,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34450.0,0.04,0.0,,0.0,,0.0
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,34450.0,0.03,0.0,,0.0,,0.0
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,36010.0,0.03,0.0,,0.0,,0.0
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,36270.0,0.04,0.0,,0.0,,0.0
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,36010.0,0.04,0.0,,0.0,,0.0
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,40690.0,0.04,0.0,,0.0,,0.0
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,42900.0,0.04,0.0,,0.0,,0.0
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13000.0,47320.0,0.04,0.0,,0.0,,0.0
2022-09-20,255.0,726.75,0.01,0.08,0.0,0.0,0.0,0.0,255.0,0.0,726.75,,,,,,,,,,255.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-09-21,510.0,1443.3,0.02,0.16,0.01,0.0,0.0,721.65,255.0,255.0,721.65,,,255.0,,,,,,0.0,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-09-22,510.0,1448.4,0.02,0.17,0.01,0.0,0.0,724.2,255.0,255.0,724.2,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-09-23,510.0,1366.8,0.02,0.19,0.01,0.0,0.0,683.4,255.0,255.0,683.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-09-26,510.0,1392.3,0.02,0.18,0.01,0.0,0.0,696.15,255.0,255.0,696.15,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-09-27,510.0,1448.4,0.02,0.18,0.01,0.0,0.0,724.2,255.0,255.0,724.2,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-09-28,510.0,1591.2,0.02,0.15,0.01,0.0,0.0,795.6,255.0,255.0,795.6,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-09-29,510.0,1438.2,0.02,0.1,0.01,0.0,0.0,719.1,255.0,255.0,719.1,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-09-30,510.0,1438.2,0.02,0.09,0.01,0.0,0.0,719.1,255.0,255.0,719.1,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-03,510.0,1453.5,0.02,0.08,0.01,0.0,0.0,726.75,255.0,255.0,726.75,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-04,510.0,1453.5,0.02,0.08,0.01,0.0,0.0,726.75,255.0,255.0,726.75,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-05,510.0,1545.3,0.02,0.08,0.01,0.0,0.0,772.65,255.0,255.0,772.65,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-06,510.0,1530.0,0.02,0.07,0.01,0.0,0.0,765.0,255.0,255.0,765.0,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-07,510.0,1565.7,0.02,0.06,0.01,0.0,0.0,782.85,255.0,255.0,782.85,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-10,510.0,1509.6,0.02,0.05,0.01,0.0,0.0,754.8,255.0,255.0,754.8,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-11,510.0,1519.8,0.02,0.05,0.01,0.0,0.0,759.9,255.0,255.0,759.9,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-12,510.0,1499.4,0.02,0.05,0.01,0.0,0.0,749.7,255.0,255.0,749.7,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-13,510.0,1499.4,0.02,0.05,0.01,0.0,0.0,749.7,255.0,255.0,749.7,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-14,510.0,1565.7,0.02,0.05,0.01,0.0,0.0,782.85,255.0,255.0,782.85,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-17,510.0,1591.2,0.02,0.05,0.01,0.0,0.0,795.6,255.0,255.0,795.6,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-18,510.0,1632.0,0.02,0.05,0.01,0.0,0.0,816.0,255.0,255.0,816.0,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-19,510.0,1642.2,0.02,0.05,0.01,0.0,0.0,821.1,255.0,255.0,821.1,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-20,510.0,1606.5,0.02,0.05,0.01,0.0,0.0,803.25,255.0,255.0,803.25,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-21,510.0,1575.9,0.02,0.05,0.01,0.0,0.0,787.95,255.0,255.0,787.95,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-24,510.0,1570.8,0.02,0.05,0.01,0.0,0.0,785.4,255.0,255.0,785.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-25,510.0,1586.1,0.02,0.05,0.01,0.0,0.0,793.05,255.0,255.0,793.05,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-26,510.0,1662.6,0.02,0.05,0.01,0.0,0.0,831.3,255.0,255.0,831.3,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-27,510.0,1672.8,0.02,0.05,0.01,0.0,0.0,836.4,255.0,255.0,836.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-28,510.0,1672.8,0.02,0.05,0.01,0.0,0.0,836.4,255.0,255.0,836.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-10-31,510.0,1662.6,0.02,0.05,0.01,0.0,0.0,831.3,255.0,255.0,831.3,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-01,510.0,1662.6,0.02,0.05,0.01,0.0,0.0,831.3,255.0,255.0,831.3,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-02,510.0,1596.3,0.02,0.05,0.01,0.0,0.0,798.15,255.0,255.0,798.15,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-03,510.0,1601.4,0.02,0.05,0.01,0.0,0.0,800.7,255.0,255.0,800.7,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-04,510.0,1683.0,0.02,0.05,0.01,0.0,0.0,841.5,255.0,255.0,841.5,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-07,510.0,1621.8,0.02,0.05,0.01,0.0,0.0,810.9,255.0,255.0,810.9,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-08,510.0,1621.8,0.02,0.05,0.01,0.0,0.0,810.9,255.0,255.0,810.9,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-09,510.0,1621.8,0.02,0.05,0.01,0.0,0.0,810.9,255.0,255.0,810.9,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-10,510.0,1570.8,0.02,0.06,0.01,0.0,0.0,785.4,255.0,255.0,785.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-11,510.0,1591.2,0.02,0.06,0.01,0.0,0.0,795.6,255.0,255.0,795.6,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-14,510.0,1601.4,0.02,0.06,0.01,0.0,0.0,800.7,255.0,255.0,800.7,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-15,510.0,1642.2,0.02,0.07,0.01,0.0,0.0,821.1,255.0,255.0,821.1,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-16,510.0,1672.8,0.02,0.07,0.01,0.0,0.0,836.4,255.0,255.0,836.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-17,510.0,1672.8,0.02,0.08,0.01,0.0,0.0,836.4,255.0,255.0,836.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-18,510.0,1647.3,0.02,0.09,0.01,0.0,0.0,823.65,255.0,255.0,823.65,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-21,510.0,1662.6,0.02,0.11,0.01,0.0,0.0,831.3,255.0,255.0,831.3,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-22,510.0,1683.0,0.02,0.12,0.01,0.0,0.0,841.5,255.0,255.0,841.5,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-23,510.0,1672.8,0.02,0.12,0.01,0.0,0.0,836.4,255.0,255.0,836.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-24,510.0,1683.0,0.02,0.13,0.01,0.0,0.0,841.5,255.0,255.0,841.5,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-25,510.0,1677.9,0.02,0.13,0.01,0.0,0.0,838.95,255.0,255.0,838.95,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-28,510.0,1672.8,0.02,0.13,0.01,0.0,0.0,836.4,255.0,255.0,836.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-29,510.0,1662.6,0.02,0.13,0.01,0.0,0.0,831.3,255.0,255.0,831.3,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-11-30,510.0,1611.6,0.02,0.14,0.01,0.0,0.0,805.8,255.0,255.0,805.8,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-12-01,510.0,1632.0,0.02,0.14,0.01,0.0,0.0,816.0,255.0,255.0,816.0,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-12-02,510.0,1774.8,0.02,0.14,0.01,0.0,0.0,887.4,255.0,255.0,887.4,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-12-05,510.0,1820.7,0.02,0.1,0.01,0.0,0.0,910.35,255.0,255.0,910.35,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-12-06,510.0,1973.7,0.02,0.1,0.01,0.0,0.0,986.85,255.0,255.0,986.85,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-12-07,510.0,1958.4,0.02,0.09,0.01,0.0,0.0,979.2,255.0,255.0,979.2,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-12-08,510.0,1887.0,0.02,0.09,0.01,0.0,0.0,943.5,255.0,255.0,943.5,,,,,,,,,,,,0.0,,100.0,37.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.7556
2022-12-09,510.0,1922.7,0.02,0.09,0.01,0.0,0.0,961.35,255.0,255.0,961.35,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-12,510.0,1922.7,0.02,0.09,0.01,0.0,0.0,961.35,255.0,255.0,961.35,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-13,510.0,1907.4,0.02,0.09,0.01,0.0,0.0,953.7,255.0,255.0,953.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-14,510.0,1866.6,0.02,0.09,0.01,0.0,0.0,933.3,255.0,255.0,933.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
