,WLN FP Equity_DX_SI_QTY,WLN FP Equity_DX_SHORT_INTEREST_VALUE,WLN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WLN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WLN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WLN FP Equity_DX_SI_MV,WLN FP Equity_DX_DSS,WLN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WLN FP Equity_DX_SUPPLY_SI_QTY,WLN FP Equity_DX_BROKER_SI_QTY,WLN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WLN FP Equity_DX_BROKER_SI_MV_NEW_x,WLN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WLN FP Equity_DX_SUPPLY_SI_QTY_INC_x,WLN FP Equity_DX_BROKER_SI_MV_INC_x,WLN FP Equity_DX_SUPPLY_SI_MV_NEW,WLN FP Equity_DX_BROKER_SI_QTY_ADD,WLN FP Equity_DX_BROKER_SI_QTY_NEW,WLN FP Equity_DX_SUPPLY_SI_MV_DEC,WLN FP Equity_DX_BROKER_SI_QTY_INC,WLN FP Equity_DX_SUPPLY_SI_QTY_DEC,WLN FP Equity_DX_BROKER_SI_MV_NEW_y,WLN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WLN FP Equity_DX_BROKER_SI_MV_INC_y,WLN FP Equity_DX_SUPPLY_SI_QTY_INC_y,WLN FP Equity_DX_BROKER_SI_MV_ADD,WLN FP Equity_DX_SUPPLY_SI_QTY_ADD,WLN FP Equity_DX_BROKER_SI_QTY_DEC,WLN FP Equity_DX_SUPPLY_SI_MV,WLN FP Equity_DX_BROKER_SI_MV_DEC,WLN FP Equity_DX_SUPPLY_SI_MV_RMV,WLN FP Equity_DX_BROKER_SI_MV_RMV,WLN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WLN FP Equity_DX_UTILIZATION_QUANTITY,WLN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WLN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WLN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WLN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WLN FP Equity_DX_ACTIVE_UTILIZATION_MV,WLN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WLN FP Equity_DX_BROKER_SI_CON_RATIO,WLN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WLN FP Equity_DX_DEMAND_SUPPLY_RATIO,WLN FP Equity_PX_LAST
2021-11-25,1615153.0,80151967.63,0.71,1.23,0.58,79.88,0.0,52999996.25,1093237.0,1068010.0,54251886.13,,,18622.0,3.39,,,,8.29,70510.0,169284.0,,,3.39,18622.0,,127051.0,122790.0,53.79,6.0,,,1.42,1.42,76155200.0,3779201800.0,,3717.24,1.43,21.77,0.3182,50.74,0.0209,49.625
2021-11-26,1620830.0,76900279.35,0.71,1.23,0.58,79.64,0.0,48958353.17,1229262.0,1031897.0,58322335.59,,,48401.0,2.48,,66645.0,,3.03,48741.0,62741.0,,,2.48,48401.0,3.22,150365.0,151499.0,60.17,8.01,,,1.59,1.59,76061008.0,3608714524.56,,3725.64,1.59,27.14,0.3384,50.8,0.021,47.445
2021-11-29,1364586.0,64776897.42,0.6,1.01,0.49,65.81,0.0,52526361.99,1151228.0,1106517.0,54648793.16,,,94568.0,25.16,,,,39.62,525363.0,804729.0,,,25.16,94568.0,,632127.0,450743.0,54.72,21.91,,,1.49,1.49,76200336.0,3617229949.92,,3618.86,1.49,17.05,0.2231,41.33,0.0176,47.47
2021-11-30,1564285.0,72559359.72,0.69,1.14,0.56,75.11,0.0,65469087.78,1489093.0,1411428.0,69071578.81,,,300115.0,12.53,,57869.0,,4.16,267080.0,87358.0,,,12.53,300115.0,3.01,125108.0,20038.0,70.36,0.97,,,1.92,1.92,75959896.0,3523399775.96,,3584.96,1.92,14.88,0.2712,48.13,0.0202,46.385
2021-12-01,2202441.0,102083140.35,0.97,1.55,0.79,103.52,0.0,68916934.35,1735476.0,1486881.0,80439312.6,,,29256.0,3.68,,,,6.01,91453.0,124913.0,,,3.68,29256.0,,342040.0,16000.0,80.42,0.77,,,2.25,2.25,75446128.0,3496928032.8,,3490.3,2.25,10.54,0.3012,51.76,0.0285,46.35
2021-12-02,2786301.0,129827695.1,1.23,1.94,0.99,132.87,0.0,121272853.1,2764861.0,2602701.0,128828698.3,,,527099.0,54.75,,,,5.7,1136288.0,123406.0,,,54.75,527099.0,,625692.0,20468.0,128.52,0.97,,,3.56,3.56,74808480.0,3485701125.6,,3473.27,3.57,23.39,0.2257,38.57,0.0359,46.595
2021-12-03,2819675.0,129592263.0,1.24,1.93,1.01,132.99,1.0,121065028.44,2733195.0,2634139.0,125617642.2,,,7428.0,3.82,,,,17.78,84502.0,383039.0,,,3.82,7428.0,,343945.0,53064.0,127.27,3.61,,,3.53,3.53,74774864.0,3436652749.44,,3478.93,3.53,22.68,0.2168,37.27,0.0364,45.96
2021-12-06,3039110.0,147260075.05,1.34,2.04,1.08,142.2,1.0,132805221.73,2927124.0,2740795.0,141833793.42,,,146536.0,8.74,,,,26.71,218049.0,573491.0,,,8.74,146536.0,,620884.0,111393.0,135.49,4.72,,,3.78,3.78,74508000.0,3610285140.0,,3442.76,3.79,22.96,0.2448,41.59,0.0392,48.455
2021-12-07,3614749.0,179128886.7,1.59,2.4,1.29,174.79,1.0,164659074.47,3482823.0,3322754.0,172591293.77,,,301530.0,32.93,,,,17.48,636867.0,397544.0,,,32.93,301530.0,,651713.0,54908.0,169.81,2.57,,,4.51,4.51,73758816.0,3655118126.88,,3581.18,4.53,19.57,0.3165,51.58,0.0468,49.555
2021-12-08,4062511.0,198108348.92,1.79,2.63,1.45,199.79,1.0,183939239.28,3932441.0,3771952.0,191765485.37,,,196464.0,42.11,,,,26.62,846113.0,548727.0,,,42.11,196464.0,,801881.0,396915.0,193.07,17.3,,,5.15,5.15,72370544.0,3529149578.16,,3561.05,5.14,20.25,0.2289,38.28,0.0532,48.765
2021-12-09,4705078.0,230501771.22,2.07,3.23,1.68,231.14,1.0,211844762.55,4260706.0,4324245.0,208731986.94,,,405569.0,27.35,,116101.0,,44.36,552916.0,905742.0,,,27.35,405569.0,5.67,828438.0,116724.0,208.25,6.16,,,5.58,5.58,72078352.0,3531118464.48,,3521.73,5.58,16.48,0.2539,43.77,0.0616,48.99
2021-12-10,4146706.0,199580959.78,1.83,2.98,1.48,203.01,1.0,151394214.51,3098687.0,3145527.0,149139805.31,,,36866.0,3.16,,,,59.9,62111.0,1219848.0,,,3.16,36866.0,,20963.0,1240829.0,151.57,61.24,,,4.05,4.05,73433472.0,3534353007.36,,3583.16,4.06,29.68,0.2219,33.21,0.0542,48.13
2021-12-13,4615138.0,218526784.3,2.03,3.5,1.65,224.42,1.0,175055080.75,3775829.0,3697045.0,178785503.15,,,635671.0,38.51,,,,52.03,783414.0,1061870.0,,,38.51,635671.0,,1103341.0,231896.0,181.88,12.2,,,4.95,4.95,72481128.0,3431981410.8,,3485.2,4.96,21.85,0.2274,38.94,0.0605,47.35
2021-12-14,3622218.0,170552134.53,1.59,2.86,1.29,174.33,1.0,156086492.49,3390440.0,3314994.0,159638867.4,,,285854.0,1.76,,,,39.29,61032.0,810241.0,,,1.76,285854.0,,138998.0,443083.0,160.64,21.71,,,4.44,4.44,72988760.0,3436675764.6,,3454.48,4.44,15.11,0.2739,47.05,0.0474,47.085
2021-12-15,3863166.0,181066590.42,1.7,3.16,1.38,184.4,1.0,147159707.54,3080170.0,3139742.0,144367567.9,0.38,,671623.0,35.8,,,8000.0,54.65,733606.0,1149835.0,0.38,,35.8,671623.0,,167942.0,908858.0,144.79,45.05,,0.39,4.03,4.03,73385064.0,3439557949.68,,3449.41,4.03,20.93,0.1973,32.01,0.0505,46.87
2021-12-16,3629919.0,171822215.87,1.6,3.01,1.29,170.83,1.0,123228199.54,2581660.0,2603321.0,122202876.1,,,101514.0,14.1,,,,28.73,313794.0,610379.0,,,14.1,101514.0,,10355.0,850215.0,120.8,41.49,,,3.4,3.4,73290416.0,3469201841.36,,3425.49,3.41,11.25,0.3661,58.35,0.0478,47.335
2021-12-17,4063446.0,199596467.52,1.79,3.4,1.45,195.31,1.0,157415011.36,3016218.0,3204703.0,148156628.16,,,614635.0,33.83,,,,17.23,688686.0,373019.0,,,33.83,614635.0,,192942.0,87304.0,143.95,2.91,,,3.98,3.98,72858184.0,3578793998.08,,3470.22,3.98,18.37,0.3043,50.57,0.0536,49.12
2021-12-20,3790801.0,173770317.84,1.67,3.13,1.35,184.54,1.0,149941677.36,3293777.0,3270979.0,150986737.68,,,260930.0,18.4,,32523.0,,48.98,392949.0,1049326.0,,,18.4,260930.0,1.62,1065955.0,359196.0,160.1,15.11,,,4.34,4.34,72614744.0,3328659864.96,,3542.19,4.32,17.58,0.213,38.57,0.0499,45.84
2021-12-21,3374177.0,162011108.66,1.49,2.73,1.2,156.87,1.0,138064539.69,2918709.0,2875446.0,140141812.64,,,152025.0,2.31,,,,31.3,95239.0,618413.0,,,2.31,152025.0,,91320.0,490772.0,134.65,26.25,,,3.85,3.85,72987608.0,3504499998.12,,3360.44,3.85,21.69,0.208,36.2,0.0445,48.015
2021-12-22,2964638.0,144155522.75,1.3,2.43,1.06,142.05,1.0,125610336.75,2560265.0,2583246.0,124492885.63,,,3366.0,,,35474.0,,18.33,,407184.0,,,,3366.0,1.69,45374.0,327674.0,122.98,12.32,,,3.36,3.36,73640144.0,3580752002.0,,3527.88,3.37,23.1,0.2237,38.35,0.0389,48.625
2021-12-23,2614909.0,127555261.02,1.15,2.18,0.93,127.06,0.0,101291279.76,2384417.0,2076492.0,116311861.26,,,36939.0,0.54,,22013.0,,18.69,9800.0,401010.0,,,0.54,36939.0,1.07,188223.0,538567.0,114.92,24.67,,,3.13,3.13,73888232.0,3604267956.96,,3593.09,3.1,22.7,0.19,33.21,0.0343,48.78
2021-12-24,2484066.0,122638338.42,1.09,2.09,0.89,121.14,0.0,97427399.81,2158112.0,1973413.0,106545989.44,,,5838.0,5.82,,,,12.14,117409.0,272706.0,,,5.82,5838.0,,40563.0,220488.0,105.52,10.54,,,2.83,2.83,74019520.0,3654343702.4,,3611.88,2.84,20.71,0.1759,31.28,0.0326,49.37
2021-12-27,2969899.0,144856823.73,1.31,2.57,1.06,145.95,1.0,96868515.7,2218015.0,1986028.0,108183681.63,,,83839.0,3.26,,,,1.81,67664.0,36523.0,,,3.26,83839.0,,12587.0,55049.0,109.29,2.13,,,2.91,2.91,74004288.0,3609559147.2,,3639.67,2.92,26.06,0.1801,27.05,0.039,48.775
2021-12-28,2189690.0,107437139.85,0.96,1.93,0.78,107.29,0.0,78919825.88,1824831.0,1608475.0,89535333.02,,,15856.0,1.65,,,,21.69,38344.0,439090.0,,,1.65,15856.0,,30050.0,415897.0,89.19,20.12,,,2.39,2.39,74411168.0,3650983957.92,,3631.76,2.4,24.47,0.2057,35.47,0.0287,49.065
2021-12-29,2259945.0,109324839.38,0.99,2.05,0.81,110.64,0.0,80099808.75,1891666.0,1655810.0,91509342.75,,,64136.0,2.44,,,,0.41,52664.0,8350.0,,,2.44,64136.0,,11049.0,5329.0,92.36,0.22,,,2.48,2.48,74385224.0,3598385211.0,,3635.0,2.48,25.98,0.2018,33.94,0.0296,48.375
2021-12-30,2430755.0,118718074.2,1.07,2.3,0.87,118.49,0.0,85473760.68,1911234.0,1750077.0,93344668.56,,,37496.0,1.85,,132242.0,,3.4,39242.0,70788.0,,,1.85,37496.0,6.48,52860.0,77217.0,92.92,3.98,,,2.51,2.51,74370640.0,3632262057.6,,3606.27,2.51,27.07,0.1795,29.0,0.0319,48.84
2021-12-31,2587009.0,126789311.09,1.14,2.53,0.92,126.83,0.0,88147817.68,2077025.0,1798568.0,101794995.25,,,182872.0,2.28,,12900.0,,2.6,44459.0,53517.0,,,2.28,182872.0,0.63,36436.0,8868.0,101.81,0.42,,,2.72,2.72,74404320.0,3646555723.2,,3627.98,2.73,25.84,0.1646,26.35,0.0338,49.01
2022-01-03,2726759.0,136283414.82,1.2,2.83,0.97,135.61,0.0,97705852.02,2174779.0,1954899.0,108695454.42,,,88778.0,8.91,,,,0.81,163189.0,17245.0,,,8.91,88778.0,,26221.0,6858.0,107.74,0.0,,,2.84,2.84,74464208.0,3721721115.84,,3665.56,2.86,24.05,0.1567,26.55,0.0356,49.98
2022-01-04,2991890.0,151958093.1,1.32,3.16,1.07,150.95,1.0,112299686.61,2439910.0,2211059.0,123923028.9,,,79225.0,13.55,,,,2.33,256160.0,48426.0,,,13.55,79225.0,,234332.0,,122.72,,,,3.19,3.19,74020384.0,3759495303.36,,3704.85,3.21,21.81,0.1399,23.98,0.0391,50.79
2022-01-05,3152004.0,164723729.04,1.39,3.31,1.12,162.23,1.0,124939393.02,2625683.0,2390727.0,137218193.58,,,140972.0,5.88,,109500.0,,1.78,98697.0,37878.0,,,5.88,140972.0,5.84,82679.0,28529.0,134.67,0.93,,,3.43,3.43,73930384.0,3863601867.84,,3764.04,3.45,18.97,0.1369,24.07,0.0412,52.26
2022-01-06,3228818.0,168867181.4,1.42,3.4,1.15,169.95,1.0,129299511.8,2797576.0,2472266.0,146313224.8,,,145735.0,17.32,,7292.0,,14.2,292831.0,283448.0,,,17.32,145735.0,0.38,309606.0,218584.0,146.67,10.92,,,3.65,3.65,73834232.0,3861530333.6,,3865.61,3.66,17.16,0.1512,27.33,0.0421,52.3
2022-01-07,3733854.0,192181465.38,1.64,3.89,1.33,194.46,1.0,156582754.58,2883865.0,3042214.0,148432531.55,,,108966.0,28.75,,36832.0,,11.24,566189.0,202473.0,,,28.75,108966.0,1.92,179796.0,33073.0,149.77,1.81,,,3.77,3.77,73693120.0,3792984886.4,,3836.1,3.76,17.63,0.161,28.13,0.0488,51.47
2022-01-10,4060985.0,197810579.35,1.79,4.28,1.45,206.32,1.0,168203569.73,3701006.0,3453163.0,180276002.26,,,1021751.0,39.72,,86900.0,,25.31,861377.0,489472.0,,,39.72,1021751.0,4.9,284862.0,537328.0,189.92,27.92,,,4.82,4.82,73074224.0,3559445451.04,,3746.31,4.82,26.58,0.2115,34.28,0.0529,48.71
2022-01-11,5282478.0,260135629.11,2.32,5.59,1.88,260.44,1.0,194536512.35,4380472.0,3950381.0,215716343.64,,,403742.0,29.8,,,,19.57,624608.0,368722.0,,,29.8,403742.0,,644446.0,127390.0,213.1,8.81,,,5.7,5.7,72408424.0,3565752839.88,,3521.88,5.71,19.97,0.1889,31.76,0.0688,49.245
2022-01-12,5979505.0,293683388.08,2.63,6.59,2.13,295.49,1.0,219756079.46,3942597.0,4474317.0,193640651.66,,,11529.0,0.78,,1191604.0,,23.97,16186.0,498457.0,,,0.78,11529.0,58.68,49053.0,683854.0,193.2,33.61,,,5.14,5.14,72768136.0,3574006999.64,,3564.27,5.14,21.01,0.1611,25.71,0.0779,49.115
2022-01-13,5515895.0,272595530.9,2.43,6.15,1.97,272.51,1.0,190939457.94,3392702.0,3863607.0,167667332.84,,,150941.0,24.75,,1131.0,,47.24,504777.0,966087.0,,,24.75,150941.0,0.06,265251.0,1116618.0,166.55,55.1,,,4.42,4.42,73310224.0,3622991270.08,,3597.63,4.42,14.3,0.1989,36.8,0.0719,49.42
2022-01-14,5504425.0,261295054.75,2.42,6.24,1.96,271.72,1.0,181786554.88,3258967.0,3829504.0,154703163.49,,,71589.0,0.07,,,,9.91,32357.0,205324.0,,,0.07,71589.0,,,66460.0,161.05,3.09,,,4.25,4.25,73447904.0,3486572002.88,,3623.11,4.26,14.34,0.2002,37.14,0.0718,47.47
2022-01-17,4867821.0,233022591.27,2.14,5.59,1.74,237.2,1.0,169919352.0,2860825.0,3549600.0,136947692.75,,,52318.0,0.28,,27751.0,,24.32,4965.0,483371.0,,,0.28,52318.0,1.41,32911.0,312620.0,136.24,15.75,,,3.73,3.73,73745912.0,3530216807.44,,3510.81,3.74,14.83,0.2138,40.69,0.0635,47.87
2022-01-18,4404821.0,202709862.42,1.94,5.14,1.57,211.51,1.0,137320366.56,2582530.0,2983928.0,118848030.6,,,356566.0,24.42,,,,31.39,500732.0,665499.0,,,24.42,356566.0,,30638.0,1066404.0,123.88,55.25,,,3.38,3.38,73910936.0,3401381274.72,,3535.95,3.38,12.62,0.2269,43.86,0.0576,46.02
2022-01-19,4378593.0,200539559.4,1.93,5.34,1.56,204.06,1.0,140719126.0,2604412.0,3072470.0,119282069.6,,,301768.0,16.6,,,,13.91,347575.0,285270.0,,,16.6,301768.0,,5384.0,259033.0,120.05,15.63,,,3.41,3.41,73807088.0,3380364630.4,,3394.83,3.42,20.35,0.2426,43.3,0.0573,45.8
2022-01-20,4393977.0,203792653.26,1.93,5.36,1.57,204.05,1.0,146813524.62,2384871.0,3165449.0,110610316.98,,,75249.0,8.89,,44000.0,,24.99,199835.0,541289.0,,,8.89,75249.0,2.02,246499.0,150856.0,109.49,6.97,,,3.15,3.15,73302920.0,3399789429.6,,3367.43,3.15,19.65,0.2553,45.24,0.0581,46.38
2022-01-21,3951654.0,179009926.2,1.74,4.68,1.41,182.57,1.0,110531003.4,2391750.0,2439978.0,108346275.0,,,23472.0,14.5,,,,13.97,319910.0,309031.0,,,14.5,23472.0,,292438.0,1045381.0,110.46,49.4,,,3.18,3.18,72889520.0,3301895256.0,,3371.59,3.17,16.11,0.2431,44.9,0.0525,45.3
2022-01-24,3898870.0,163752540.0,1.72,4.6,1.39,175.84,1.0,94868844.0,2303183.0,2258782.0,96733686.0,,,415726.0,9.38,,,,24.54,216200.0,523272.0,,,9.38,415726.0,,18979.0,397396.0,103.59,19.56,,,3.09,3.09,72199136.0,3032363712.0,,3248.16,3.09,16.53,0.1593,33.06,0.0523,42.0
2022-01-25,3902467.0,163298731.62,1.72,4.48,1.39,164.51,1.0,97532200.47,2268161.0,2330797.0,94911197.05,,,20561.0,5.46,,6000.0,,5.07,170994.0,106281.0,,,5.46,20561.0,0.25,50698.0,104979.0,95.23,8.32,,,3.02,3.02,72838056.0,3047908453.32,,3059.06,3.02,19.34,0.1546,30.8,0.052,41.845
2022-01-26,4434695.0,191002313.65,1.95,5.03,1.58,188.48,1.0,144295310.57,2625858.0,3350251.0,113095704.06,,,225784.0,44.8,,,,25.08,1026038.0,598411.0,,,44.8,225784.0,,730324.0,6584.0,110.36,0.46,,,3.48,3.48,72745848.0,3133163673.36,,3058.47,3.48,21.56,0.1545,24.21,0.0588,43.07
2022-01-27,3234626.0,135854292.0,1.42,3.71,1.15,140.35,1.0,103908336.0,2392159.0,2474008.0,100470678.0,,,12556.0,2.71,,65613.0,,11.31,75321.0,274944.0,,,2.71,12556.0,2.96,28689.0,1017177.0,103.39,41.56,,,3.16,3.16,73254704.0,3076697568.0,,3167.14,3.16,19.16,0.1616,31.97,0.0428,42.0
2022-01-28,2928088.0,123711718.0,1.29,3.38,1.04,124.77,1.0,89643726.25,2482250.0,2121745.0,104875062.5,,,449124.0,,,,,16.39,,375383.0,,,,449124.0,,16350.0,352263.0,104.91,15.59,,,3.28,3.28,73168472.0,3091367942.0,,3073.95,3.3,15.65,0.1534,32.02,0.0387,42.25
2022-01-31,2663726.0,113701144.31,1.17,3.11,0.95,114.22,0.0,81398502.23,2107966.0,1906958.0,89978528.71,,,63797.0,1.11,,204552.0,,18.6,23906.0,445512.0,,,1.11,63797.0,9.09,7431.0,443245.0,89.5,18.88,,,2.78,2.78,73699744.0,3145873572.64,,3107.34,2.8,15.05,0.1066,21.21,0.0351,42.685
2022-02-01,2995453.0,133971635.43,1.32,3.52,1.07,131.67,1.0,101823797.4,2439327.0,2276664.0,109098900.08,,,388021.0,19.46,,,,2.36,414286.0,56660.0,,,19.46,388021.0,,,44580.0,104.86,1.8,,,3.21,3.21,73557312.0,3289850779.2,,3147.81,3.22,18.31,0.133,26.26,0.0394,44.725
2022-02-02,2835719.0,127040211.2,1.25,3.27,1.01,128.48,1.0,92858976.0,2226098.0,2072745.0,99729190.4,,,5544.0,0.77,,,,9.56,12248.0,224521.0,,,0.77,5544.0,,5748.0,216167.0,100.08,8.5,,,2.9,2.9,74483280.0,3336850944.0,,3320.65,2.93,12.47,0.1268,27.02,0.037,44.8
2022-02-03,2796529.0,119607545.33,1.23,3.15,1.0,124.22,0.0,91112931.0,2184711.0,2130300.0,93440089.47,,,56400.0,3.28,,,,6.85,121740.0,153145.0,,,3.28,56400.0,,55358.0,64185.0,98.01,3.01,,,2.86,2.86,74175232.0,3172474672.64,,3282.41,2.9,12.9,0.1294,28.29,0.0366,42.77
2022-02-04,2898564.0,123217955.64,1.28,3.24,1.03,125.21,1.0,97424035.41,2352018.0,2291791.0,99984285.18,,,104095.0,1.77,,162908.0,,8.49,60964.0,156085.0,,,1.77,104095.0,6.9,219297.0,62381.0,101.07,3.08,,,3.07,3.07,74139664.0,3151677116.64,,3163.13,3.1,12.39,0.1289,28.74,0.0379,42.51
2022-02-07,3649719.0,160058426.75,1.61,4.01,1.3,158.49,1.0,122576523.06,2811422.0,2795041.0,123294911.81,,,21171.0,24.46,,,,2.67,575236.0,62385.0,,,24.46,21171.0,,500618.0,71986.0,120.56,2.03,,,3.65,3.65,74204184.0,3254224489.32,,3166.07,3.67,22.34,0.1543,28.12,0.0474,43.855
2022-02-08,3951579.0,169147339.1,1.74,4.3,1.41,175.08,1.0,114609017.74,2430541.0,2677468.0,104039307.51,,,202594.0,28.7,,,,36.77,625319.0,852101.0,,,28.7,202594.0,,268626.0,742892.0,106.86,32.91,,,3.17,3.17,74226640.0,3177271325.2,,3251.75,3.18,9.1,0.3071,53.39,0.0515,42.805
2022-02-09,4081683.0,180981824.22,1.8,4.35,1.46,178.47,1.0,122428725.9,2726702.0,2761135.0,120901966.68,,,219828.0,12.95,,23100.0,,4.45,304150.0,98357.0,,,12.95,219828.0,1.01,174690.0,243583.0,116.81,10.64,,,3.55,3.55,74113304.0,3286183899.36,,3183.83,3.54,8.71,0.3996,61.71,0.0531,44.34
2022-02-10,3670459.0,158784056.34,1.62,3.78,1.31,167.7,1.0,102736876.2,2316299.0,2374870.0,100203094.74,,,,3.6,,,,17.28,72667.0,412903.0,,,3.6,,,2500.0,458932.0,102.79,15.21,,,3.01,3.01,74671328.0,3230281649.28,,3302.48,3.02,9.35,0.373,59.15,0.0477,43.26
2022-02-11,1376785.0,63001681.6,0.61,1.38,0.49,60.55,0.0,44116483.84,1029955.0,964084.0,47130740.8,,,16369.0,1.76,,101818.0,,60.03,48700.0,1349113.0,,,1.76,16369.0,4.53,46400.0,1561304.0,45.12,73.88,,,1.33,1.33,76478160.0,3499640601.6,,3370.82,1.32,12.89,0.132,29.21,0.0178,45.76
2022-02-14,1846173.0,83963948.04,0.81,1.76,0.66,84.37,0.0,51901366.68,1131283.0,1141191.0,51450750.84,,,84876.0,17.69,,,,9.5,361299.0,224414.0,,,17.69,84876.0,,240866.0,184192.0,51.74,8.37,,,1.45,1.45,76624720.0,3484892265.6,,3518.28,1.45,23.91,0.2017,35.87,0.0237,45.48
2022-02-15,2117296.0,95627673.84,0.99,2.0,0.75,95.98,0.0,77512218.17,1545036.0,1716201.0,69781550.94,,,73271.0,26.02,,28418.0,,10.47,584289.0,235808.0,,,26.02,73271.0,1.33,576290.0,37697.0,70.17,1.72,,,1.98,1.98,76533744.0,3456646547.76,,3480.94,1.98,25.29,0.237,40.13,0.0271,45.165
2022-02-16,2874885.0,132215961.15,1.34,2.74,1.02,130.94,1.0,71106150.78,2140475.0,1546122.0,98440445.25,,,231057.0,4.0,,,,0.84,88506.0,18407.0,,,4.0,231057.0,,382789.0,258585.0,97.18,11.29,,,2.74,2.74,75882768.0,3489848500.32,,3436.27,2.75,24.61,0.2677,44.48,0.0368,45.99
2022-02-17,2169473.0,96866969.45,1.01,2.06,0.77,99.27,0.0,75895891.4,1696772.0,1699796.0,75760869.8,,,77701.0,9.06,,,,23.54,187362.0,521404.0,,,9.06,77701.0,,,33688.0,78.28,2.12,,,2.14,2.14,77529536.0,3461693782.4,,3555.09,2.15,26.45,0.1963,32.89,0.0274,44.65
2022-02-18,2527262.0,111616526.23,1.18,2.43,0.9,113.95,0.0,90570622.95,2048771.0,2050733.0,90483971.22,,,351999.0,15.46,,17543.0,,,333394.0,,,,15.46,351999.0,0.85,,,92.1,,,,2.59,2.59,77069008.0,3403752738.32,,3444.78,2.6,22.66,0.167,27.69,0.0319,44.165
2022-02-21,2578348.0,110611129.2,1.2,2.49,0.92,114.19,0.0,97340872.2,2073201.0,2269018.0,88940322.9,,,40000.0,12.4,,,,18.27,285422.0,396192.0,,,12.4,40000.0,,380622.0,67137.0,91.91,4.28,,,2.63,2.63,76751560.0,3292641924.0,,3385.94,2.64,22.02,0.2254,38.7,0.0327,42.9
2022-02-22,3175726.0,150577048.29,1.48,3.06,1.13,139.87,1.0,135344505.39,2636200.0,2854466.0,124995423.0,,,188062.0,25.04,,26723.0,,2.63,598047.0,59338.0,,,25.04,188062.0,1.14,434275.0,39322.0,114.18,2.01,,,3.34,3.34,76391480.0,3622102024.2,,3318.92,3.33,19.44,0.2456,40.8,0.0402,47.415
2022-02-23,2921401.0,140504781.1,1.36,2.72,1.04,139.06,1.0,125272998.41,2549847.0,2604699.0,122634891.47,,,678.0,1.85,,,,4.16,27580.0,113933.0,,,1.85,678.0,,26902.0,277347.0,121.37,6.27,,,3.23,3.23,76484256.0,3678510292.32,,3636.76,3.23,21.02,0.2668,44.44,0.037,48.095
2022-02-24,3098406.0,144587115.99,1.45,2.83,1.1,148.36,1.0,126439097.49,2477408.0,2709506.0,115608244.32,,,234915.0,15.79,,120000.0,,21.08,327563.0,440540.0,,,15.79,234915.0,5.6,133186.0,342756.0,119.88,15.91,,,3.13,3.13,76740656.0,3581102712.24,,3699.89,3.14,18.82,0.29,49.38,0.0391,46.665
2022-02-25,3062030.0,139475466.5,1.43,2.68,1.09,142.64,1.0,121420676.35,2460440.0,2665657.0,112073042.0,,,109164.0,10.94,,6071.0,,13.96,237112.0,257374.0,,,10.94,109164.0,0.29,131242.0,287032.0,114.26,13.9,,,3.1,3.1,76933288.0,3504311268.4,,3554.19,3.11,11.05,0.2826,50.0,0.0386,45.55
2022-02-28,3479950.0,159747104.75,1.62,2.99,1.24,159.7,1.0,139152056.03,2781311.0,3031305.0,127676081.46,,,81199.0,20.05,,,,1.51,437937.0,32684.0,,,20.05,81199.0,,272356.0,72289.0,127.13,3.65,,,3.51,3.51,76448512.0,3509368943.36,,3488.96,3.52,18.86,0.243,42.56,0.0439,45.905
2022-03-01,3069629.0,132868891.27,1.43,2.58,1.09,141.17,1.0,115607266.12,2432091.0,2670839.0,105273058.94,,,5344.0,0.53,,,,16.18,17939.0,359449.0,,,0.53,5344.0,,4885.0,378405.0,111.94,16.85,,,3.08,3.08,76485888.0,3310691662.08,,3508.68,3.09,17.68,0.2258,40.14,0.0389,43.285
2022-03-02,2713245.0,118731601.2,1.27,2.25,0.97,118.35,0.0,102444435.52,2244059.0,2341052.0,98200021.84,,,10297.0,,,,,9.13,,198329.0,,,,10297.0,,,329787.0,97.47,18.97,,,2.84,2.84,76674800.0,3355289248.0,,3326.27,2.85,18.64,0.2527,44.23,0.0344,43.76
2022-03-03,2619013.0,113717544.46,1.22,2.18,0.93,114.95,0.0,101258957.02,2114890.0,2332081.0,91828523.8,,,13139.0,1.79,,,,6.07,37876.0,144059.0,,,1.79,13139.0,,1751.0,46847.0,92.85,2.06,,,2.68,2.68,76688792.0,3329827348.64,,3354.59,2.69,19.43,0.2607,44.13,0.0332,43.42
