,SRIE FP Equity_DX_SI_QTY,SRIE FP Equity_DX_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIE FP Equity_DX_SI_MV,SRIE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SUPPLY_SI_QTY,SRIE FP Equity_DX_BROKER_SI_QTY,SRIE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIE FP Equity_DX_BROKER_SI_MV_INC_x,SRIE FP Equity_DX_BROKER_SI_QTY_ADD,SRIE FP Equity_DX_SUPPLY_SI_MV_DEC,SRIE FP Equity_DX_BROKER_SI_QTY_INC,SRIE FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIE FP Equity_DX_BROKER_SI_MV_INC_y,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIE FP Equity_DX_BROKER_SI_MV_ADD,SRIE FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIE FP Equity_DX_BROKER_SI_QTY_DEC,SRIE FP Equity_DX_SUPPLY_SI_MV,SRIE FP Equity_DX_BROKER_SI_MV_DEC,SRIE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIE FP Equity_DX_UTILIZATION_QUANTITY,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIE FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIE FP Equity_DX_BROKER_SI_CON_RATIO,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIE FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIE FP Equity_PX_LAST
2024-04-09,44664.0,1255920.42,4.54,0.25,1.26,838854.96,14832.0,29832.0,417065.46,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.1193
2024-04-10,44664.0,1255219.19,4.58,0.25,1.26,838386.6,14832.0,29832.0,416832.6,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.1036
2024-04-11,44664.0,1252927.93,4.56,0.28,1.26,836856.21,14832.0,29832.0,416071.71,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.0523
2024-04-12,44664.0,1254191.92,4.57,0.28,1.25,837700.46,14832.0,29832.0,416491.46,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.0806
2024-04-15,44664.0,1254634.09,4.57,0.28,1.25,837995.8,14832.0,29832.0,416638.3,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.0905
2024-04-16,25064.0,695094.9,2.56,0.16,0.7,464025.21,8332.0,16732.0,231069.69,,,,0.18,,6500.0,,,,,13100.0,0.23,0.37,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.7328
2024-04-17,25064.0,692799.04,2.56,0.16,0.7,462492.56,8332.0,16732.0,230306.48,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.6412
2024-04-18,25064.0,674785.41,2.57,0.16,0.69,450467.18,8332.0,16732.0,224318.23,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.7725
2024-04-19,25064.0,677108.97,2.58,0.16,0.7,452018.33,8332.0,16732.0,225090.65,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.0152
2024-04-22,25064.0,681422.49,2.47,0.16,0.67,454897.9,8332.0,16732.0,226524.58,,,,,,,,,,,,0.22,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.1873
2024-04-23,25064.0,688402.81,2.51,0.16,0.68,459557.77,8332.0,16732.0,228845.05,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.4658
2024-04-24,25064.0,682956.4,2.5,0.16,0.69,455921.9,8332.0,16732.0,227034.5,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.2485
2024-04-25,25064.0,677515.01,2.48,0.16,0.68,452289.38,8332.0,16732.0,225225.62,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.0314
2024-04-26,25064.0,685801.17,2.47,0.16,0.68,457820.98,8332.0,16732.0,227980.18,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.362
2024-04-29,25064.0,687894.01,2.47,0.16,0.69,459218.11,8332.0,16732.0,228675.91,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.4455
2024-04-30,25064.0,682387.45,2.83,0.16,0.68,455542.09,8332.0,16732.0,226845.37,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.2258
2024-05-01,25064.0,682387.45,8.29,0.16,0.68,455542.09,8332.0,16732.0,226845.37,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.6,0.5538,66.4,0.1267,
2024-05-02,25064.0,684227.15,8.29,0.16,0.68,456770.21,8332.0,16732.0,227456.93,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.2992
2024-05-03,25064.0,691062.1,8.47,0.16,0.68,461333.03,8332.0,16732.0,229729.07,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.5719
2024-05-06,25064.0,696207.74,8.46,0.18,0.69,464768.11,8332.0,16732.0,231439.63,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.7772
2024-05-07,25064.0,701100.23,8.6,0.18,0.7,468034.2,8332.0,16732.0,233066.04,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,27.9724
2024-05-08,25064.0,704258.3,8.56,0.21,0.7,470142.43,8332.0,16732.0,234115.87,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,28.0984
2024-05-09,25064.0,707486.54,8.99,0.21,0.71,472297.51,8332.0,16732.0,235189.03,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,28.2272
2024-05-10,25064.0,713795.15,9.38,0.21,0.71,476508.95,8332.0,16732.0,237286.19,,,,,,,,,,,,0.23,,100.0,4.21,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1267,28.4789
2024-05-13,25064.0,711892.79,9.23,0.21,0.71,475239.0,8332.0,16732.0,236653.8,,,,,,,,,,,,0.24,,100.0,3.45,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1039,28.403
2024-05-14,25064.0,715384.21,9.51,0.27,0.71,477569.76,8332.0,16732.0,237814.44,,,,,,,,,,,,0.24,,100.0,3.45,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1039,28.5423
2024-05-15,25064.0,720364.42,10.55,0.28,0.72,480894.41,8332.0,16732.0,239470.01,,,,,,,,,,,,0.24,,100.0,3.45,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1039,28.741
2024-05-16,25064.0,721076.24,9.48,0.32,0.72,481369.6,8332.0,16732.0,239706.64,,,,,,,,,,,,0.24,,100.0,3.45,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1039,28.7694
2024-05-17,25064.0,719775.42,9.76,0.32,0.72,480501.21,8332.0,16732.0,239274.21,,,,,,,,,,,,0.24,,100.0,3.45,0.0,0.0,0.0,100.0,33.51,0.5544,66.49,0.1039,28.7175
2024-05-20,8400.0,241826.76,2.43,0.11,0.24,241826.76,0.0,8400.0,0.0,,,,0.24,,8332.0,,,,,8332.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.035,28.7889
2024-05-21,8400.0,240755.76,2.51,0.11,0.24,240755.76,0.0,8400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.035,28.6614
2024-05-22,8400.0,240891.0,2.48,0.11,0.24,240891.0,0.0,8400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.035,28.6775
2024-05-23,300.0,8592.21,0.09,0.0,0.01,8592.21,0.0,300.0,0.0,,,,,,,,,,,8100.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0013,28.6407
2024-05-24,300.0,8587.05,0.09,0.0,0.01,8587.05,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0013,28.6235
2024-05-27,300.0,8627.13,0.09,0.0,0.01,8627.13,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0013,28.7571
2024-05-28,300.0,8562.06,0.09,0.0,0.01,8562.06,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0013,28.5402
2024-05-29,300.0,8483.04,0.09,0.0,0.01,8483.04,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0013,28.2768
2024-05-30,300.0,8529.24,0.09,0.0,0.01,8529.24,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0013,28.4308
2024-05-31,300.0,8563.89,0.09,0.0,0.01,8563.89,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0013,28.5463
2024-06-03,300.0,8592.72,0.1,0.0,0.01,8592.72,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.6424
2024-06-04,300.0,8581.62,0.11,0.0,0.01,8581.62,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.6054
2024-06-05,300.0,8659.83,0.12,0.0,0.01,8659.83,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.8661
2024-06-06,300.0,8679.69,0.12,0.0,0.01,8679.69,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.9323
2024-06-07,300.0,8654.25,0.11,0.0,0.01,8654.25,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.8475
2024-06-10,300.0,8629.2,0.11,0.0,0.01,8629.2,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.764
2024-06-11,300.0,8559.33,0.12,0.0,0.01,8559.33,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.5311
2024-06-12,300.0,8661.84,0.12,0.0,0.01,8661.84,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.8728
2024-06-13,300.0,8584.38,0.12,0.0,0.01,8584.38,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.6146
2024-06-14,300.0,8478.63,0.12,0.0,0.01,8478.63,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.2621
2024-06-17,300.0,8470.83,0.1,0.0,0.01,8470.83,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.2361
2024-06-18,300.0,8544.69,0.1,0.0,0.01,8544.69,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.4823
2024-06-19,300.0,8502.72,0.1,0.0,0.01,8502.72,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3424
2024-06-20,300.0,8586.42,0.1,0.0,0.01,8586.42,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.6214
2024-06-21,300.0,8501.7,0.1,0.0,0.01,8501.7,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.339
2024-06-24,300.0,8578.11,0.1,0.0,0.01,8578.11,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.5937
2024-06-25,300.0,8540.79,0.11,0.0,0.01,8540.79,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.4693
2024-06-26,300.0,8507.04,0.1,0.0,0.01,8507.04,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3568
2024-06-27,300.0,8467.53,0.12,0.0,0.01,8467.53,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.2251
2024-06-28,300.0,8428.2,0.12,0.0,0.01,8428.2,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.094
2024-07-01,300.0,8446.77,0.19,0.0,0.01,8446.77,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.1559
2024-07-02,300.0,8395.71,0.18,0.0,0.01,8395.71,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,27.9857
2024-07-03,300.0,8461.2,0.19,0.0,0.01,8461.2,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.204
2024-07-04,300.0,8508.33,0.19,0.0,0.01,8508.33,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3611
2024-07-05,300.0,8502.87,0.19,0.0,0.01,8502.87,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3429
2024-07-08,300.0,8502.06,0.19,0.0,0.01,8502.06,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3402
2024-07-09,300.0,8440.32,0.19,0.0,0.01,8440.32,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.1344
2024-07-10,300.0,8517.99,0.19,0.0,0.01,8517.99,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3933
2024-07-11,300.0,8580.72,0.2,0.0,0.01,8580.72,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.6024
2024-07-12,300.0,8646.06,0.19,0.0,0.01,8646.06,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.8202
2024-07-15,300.0,8550.21,0.2,0.0,0.01,8550.21,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.5007
2024-07-16,300.0,8524.35,0.2,0.0,0.01,8524.35,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.4145
2024-07-17,300.0,8484.24,0.1,0.0,0.01,8484.24,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.2808
2024-07-18,300.0,8489.7,0.1,0.0,0.01,8489.7,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.299
2024-07-19,300.0,8415.93,0.11,0.0,0.01,8415.93,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.0531
2024-07-22,300.0,8497.98,0.11,0.0,0.01,8497.98,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3266
2024-07-23,300.0,8503.2,0.11,0.0,0.01,8503.2,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.344
2024-07-24,300.0,8476.89,0.11,0.0,0.01,8476.89,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.2563
2024-07-25,300.0,8435.25,0.11,0.0,0.01,8435.25,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.1175
2024-07-26,300.0,8511.24,0.11,0.0,0.01,8511.24,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3708
2024-07-29,300.0,8514.81,0.12,0.0,0.01,8514.81,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3827
2024-07-30,300.0,8545.53,0.12,0.0,0.01,8545.53,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.4851
2024-07-31,300.0,8599.56,0.12,0.0,0.01,8599.56,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.6652
2024-08-01,300.0,8510.31,0.12,0.0,0.01,8510.31,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.3677
2024-08-02,300.0,8331.45,0.12,0.0,0.01,8331.45,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,27.7715
2024-08-05,732.0,19857.99,0.31,0.01,0.02,19857.99,0.0,732.0,0.0,,,432.0,,,,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.69,0.5173,59.31,0.0027,27.1284
2024-08-06,300.0,8170.44,0.12,0.0,0.01,8170.44,0.0,300.0,0.0,,,,,,,,,,,432.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,27.2348
2024-08-07,300.0,8297.07,0.13,0.0,0.01,8297.07,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,27.6569
2024-08-08,300.0,8280.36,0.12,0.0,0.01,8280.36,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,27.6012
2024-08-09,300.0,8317.11,0.11,0.0,0.01,8317.11,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,27.7237
2024-08-12,300.0,8300.73,0.07,0.0,0.01,8300.73,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,27.6691
2024-08-13,81700.0,2276807.43,11.4,1.2,2.27,2276807.43,0.0,81700.0,0.0,,,81400.0,,,,,,2.26,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.64,0.4964,50.0,0.2642,27.8679
2024-08-14,81700.0,2296219.35,10.71,1.22,2.29,2296219.35,0.0,81700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.59,0.4964,50.04,0.2642,28.1055
2024-08-15,81700.0,2316007.09,10.28,1.22,2.29,2316007.09,0.0,81700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.56,0.4964,50.08,0.2642,28.3477
2024-08-16,81700.0,2319070.84,10.28,1.22,2.3,2319070.84,0.0,81700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.52,0.4963,50.11,0.2642,28.3852
2024-08-19,81700.0,2334275.21,10.32,1.22,2.32,2334275.21,0.0,81700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.65,0.4964,49.99,0.2642,28.5713
2024-08-20,300.0,8545.26,0.03,0.0,0.01,8545.26,0.0,300.0,0.0,,,,,,,,,,,81400.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.001,28.4842
2024-08-21,300.0,8578.86,0.03,0.0,0.01,8578.86,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.001,28.5962
2024-08-22,300.0,8619.6,0.03,0.0,0.01,8619.6,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.732
2024-08-23,300.0,8663.13,0.03,0.0,0.01,8663.13,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.8771
2024-08-26,300.0,8658.9,0.03,0.0,0.01,8658.9,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.863
2024-08-27,300.0,8653.86,0.03,0.0,0.01,8653.86,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.8462
2024-08-28,300.0,8695.98,0.03,0.0,0.01,8695.98,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.9866
2024-08-29,300.0,8747.19,0.03,0.0,0.01,8747.19,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,29.1573
2024-08-30,300.0,8771.52,0.04,0.0,0.01,8771.52,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,29.2384
2024-09-02,300.0,8776.8,0.04,0.0,0.01,8776.8,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,29.256
2024-09-03,300.0,8734.59,0.04,0.0,0.01,8734.59,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,29.1153
2024-09-04,300.0,8659.5,0.03,0.0,0.01,8659.5,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.865
2024-09-05,300.0,8637.84,0.03,0.0,0.01,8637.84,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.7928
2024-09-06,300.0,8566.2,0.04,0.0,0.01,8566.2,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.554
2024-09-09,300.0,8648.34,0.04,0.0,0.01,8648.34,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,28.8278
2024-09-10,256400.0,7359782.52,30.17,3.95,7.4,4911305.73,85300.0,171100.0,2448476.79,,2.47,85300.0,,85500.0,,2.47,,2.46,85300.0,,2.46,,100.0,19.38,0.0,0.0,0.0,100.0,33.46,0.5547,66.54,0.5825,28.7043
2024-09-11,256400.0,7347500.96,30.18,3.95,7.31,4903110.04,85300.0,171100.0,2444390.92,,,,,,,,,,,,2.43,,100.0,19.38,0.0,0.0,0.0,100.0,33.46,0.5547,66.54,0.5825,28.6564
2024-09-12,500.0,14425.2,0.06,0.01,0.01,14425.2,0.0,500.0,0.0,,,,2.43,,85300.0,,,,,170600.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.0,100.0,0.0014,28.8504
2024-09-13,300.0,8712.39,0.04,0.0,0.01,8712.39,0.0,300.0,0.0,,,,,,,,,,,200.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,29.0413
2024-09-16,300.0,8721.84,0.03,0.0,0.01,8721.84,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0011,29.0728
2024-09-17,49900.0,1456695.77,5.72,0.77,1.45,1456695.77,0.0,49900.0,0.0,,,49600.0,,,,,,1.45,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.57,0.4941,49.83,0.1695,29.1923
2024-09-18,49900.0,1446311.58,4.65,0.77,1.45,1446311.58,0.0,49900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.51,0.494,49.89,0.1695,28.9842
2024-09-19,49900.0,1464120.89,4.68,0.77,1.45,1464120.89,0.0,49900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.38,0.4941,50.02,0.1695,29.3411
2024-09-20,49900.0,1443137.94,4.76,0.77,1.46,1443137.94,0.0,49900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.38,0.494,50.01,0.1695,28.9206
2024-09-23,25100.0,730693.63,2.86,0.39,0.72,730693.63,0.0,25100.0,0.0,,,,,,,,,,,24800.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9764,98.8,0.0853,29.1113
