,MLEFA FP Equity_DX_SI_QTY,MLEFA FP Equity_DX_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLEFA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLEFA FP Equity_DX_SI_MV,MLEFA FP Equity_DX_DSS,MLEFA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY,MLEFA FP Equity_DX_BROKER_SI_QTY,MLEFA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MLEFA FP Equity_DX_BROKER_SI_MV_INC_x,MLEFA FP Equity_DX_SUPPLY_SI_MV_NEW,MLEFA FP Equity_DX_BROKER_SI_QTY_ADD,MLEFA FP Equity_DX_SUPPLY_SI_MV_DEC,MLEFA FP Equity_DX_BROKER_SI_QTY_INC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MLEFA FP Equity_DX_BROKER_SI_MV_INC_y,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MLEFA FP Equity_DX_BROKER_SI_MV_ADD,MLEFA FP Equity_DX_SUPPLY_SI_QTY_ADD,MLEFA FP Equity_DX_BROKER_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV,MLEFA FP Equity_DX_BROKER_SI_MV_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV_RMV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLEFA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_MV,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MLEFA FP Equity_DX_BROKER_SI_CON_RATIO,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MLEFA FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-05-04,8000.0,5680.0,0.05,1.77,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.89,0.424,57.84,0.0043
2023-05-05,8000.0,4960.0,0.05,1.77,0.05,0.0,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,31.17,0.3468,42.41,0.0043
2023-05-08,8000.0,4960.0,0.05,1.81,0.05,0.0,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.32,0.4127,56.01,0.0043
2023-05-09,8000.0,5680.0,0.05,2.05,0.05,0.0,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.47,0.4231,57.52,0.0043
2023-05-10,8000.0,5680.0,0.05,2.05,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.79,0.4245,57.91,0.0043
2023-05-11,8000.0,5680.0,0.05,2.05,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.93,0.4238,57.8,0.0043
2023-05-12,8000.0,5680.0,0.05,2.05,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.8,0.4125,56.2,0.0043
2023-05-15,8000.0,5680.0,0.05,2.6,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.65,0.4132,56.31,0.0043
2023-05-16,8000.0,5680.0,0.05,2.73,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.84,0.4243,57.87,0.0043
2023-05-17,8000.0,4960.0,0.05,2.73,0.05,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.72,0.4128,56.25,0.0043
2023-05-18,8000.0,4960.0,0.05,2.73,0.05,0.0,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.42,0.4123,55.94,0.0043
2023-05-19,8000.0,5120.0,0.05,3.47,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.25,0.413,56.07,0.0043
2023-05-22,8000.0,5120.0,0.05,3.47,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.84,0.4183,56.84,0.0043
2023-05-23,8000.0,5120.0,0.05,3.24,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.77,0.4151,56.42,0.0043
2023-05-24,8000.0,5120.0,0.05,3.24,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.62,0.4166,56.64,0.0043
2023-05-25,8000.0,5120.0,0.05,3.73,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.74,0.4152,56.44,0.0043
2023-05-26,8000.0,5120.0,0.05,3.78,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.81,0.4141,56.28,0.0043
2023-05-29,8000.0,4960.0,0.05,3.78,0.05,0.0,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.73,0.4151,56.43,0.0043
2023-05-30,8000.0,4720.0,0.05,4.33,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.24,0.413,56.07,0.0043
2023-05-31,8000.0,4720.0,0.05,4.18,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,2000.0,,,0.0,,,,,2000.0,,,,,,0.0,,0.0,100.0,0.16,0.0,0.0,2000.0,0.0,100.0,26.32,0.4086,55.26,0.0043
2023-06-01,8000.0,4720.0,0.05,4.4,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.75,0.4135,56.04,0.0043
2023-06-02,8000.0,4800.0,0.05,4.48,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.34,0.4085,55.24,0.0043
2023-06-05,8000.0,4720.0,0.05,4.12,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.91,0.4102,55.57,0.0043
2023-06-06,8000.0,4720.0,0.05,4.33,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.28,0.4087,55.29,0.0043
2023-06-07,8000.0,4320.0,0.05,4.33,0.05,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.74,0.4035,54.47,0.0043
2023-06-08,8000.0,4720.0,0.05,4.31,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.37,0.3958,53.21,0.0043
2023-06-09,8000.0,4720.0,0.05,3.09,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.3,0.4087,55.28,0.0043
2023-06-12,8000.0,4720.0,0.05,3.09,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.98,0.4117,55.75,0.0043
2023-06-13,8000.0,4960.0,0.05,3.09,0.05,0.0,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.43,0.4064,54.94,0.0043
2023-06-14,8000.0,5400.0,0.05,3.48,0.05,0.0,0.0,3375.0,3000.0,5000.0,2025.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.22,0.4131,56.08,0.0043
2023-06-15,8000.0,5400.0,0.05,3.25,0.05,0.0,0.0,3375.0,3000.0,5000.0,2025.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.53,0.4209,57.36,0.0043
2023-06-16,8000.0,5360.0,0.05,3.25,0.05,0.0,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.65,0.4211,57.37,0.0043
2023-06-19,8000.0,5360.0,0.05,3.07,0.05,0.0,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.88,0.4192,57.09,0.0043
2023-06-20,8000.0,5440.0,0.05,3.06,0.05,0.0,0.0,3400.0,3000.0,5000.0,2040.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.86,0.4192,57.1,0.0043
2023-06-21,8000.0,4800.0,0.05,3.06,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.47,0.4211,57.4,0.0043
2023-06-22,8000.0,5160.0,0.05,3.06,0.05,0.0,0.0,3225.0,3000.0,5000.0,1935.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.98,0.4099,55.52,0.0043
2023-06-23,8000.0,5160.0,0.05,2.92,0.05,0.0,0.0,3225.0,3000.0,5000.0,1935.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.67,0.4155,56.5,0.0043
2023-06-26,8000.0,5160.0,0.05,2.62,0.05,0.0,0.0,3225.0,3000.0,5000.0,1935.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.53,0.4162,56.6,0.0043
2023-06-27,8000.0,5120.0,0.05,2.63,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.02,0.4098,55.67,0.0043
2023-06-28,8000.0,5120.0,0.05,2.63,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.79,0.415,56.41,0.0043
2023-06-29,8000.0,5120.0,0.05,2.63,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.23,0.4098,55.63,0.0043
2023-06-30,8000.0,5120.0,0.05,2.91,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.04,0.4105,55.77,0.0043
2023-07-03,8000.0,5120.0,0.05,2.91,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.14,0.4101,55.7,0.0043
2023-07-04,8000.0,5120.0,0.05,3.1,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.2,0.4099,55.65,0.0043
2023-07-05,8000.0,4800.0,0.05,3.1,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.18,0.41,55.67,0.0043
2023-07-06,8000.0,5040.0,0.05,3.16,0.05,0.0,0.0,3150.0,3000.0,5000.0,1890.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.84,0.4105,55.62,0.0043
2023-07-07,8000.0,4800.0,0.05,2.83,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.86,0.4147,56.35,0.0043
2023-07-10,8000.0,4240.0,0.05,2.83,0.05,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.86,0.4104,55.6,0.0043
2023-07-11,8000.0,4800.0,0.05,2.86,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.34,0.4013,53.75,0.0043
2023-07-12,8000.0,4800.0,0.05,2.76,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.93,0.4102,55.56,0.0043
2023-07-13,8000.0,4800.0,0.05,2.74,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.93,0.4102,55.56,0.0043
2023-07-14,8000.0,4800.0,0.05,3.18,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.45,0.4155,56.36,0.0043
2023-07-17,8000.0,4800.0,0.05,3.39,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.45,0.4155,56.36,0.0043
2023-07-18,8000.0,5120.0,0.05,3.46,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.93,0.4102,55.56,0.0043
2023-07-19,8000.0,5120.0,0.05,3.38,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.71,0.4154,56.47,0.0043
2023-07-20,8000.0,5120.0,0.05,3.41,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.15,0.4101,55.69,0.0043
2023-07-21,8000.0,5120.0,0.05,5.01,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.26,0.4088,55.49,0.0043
2023-07-24,8000.0,4800.0,0.05,5.01,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.26,0.4088,55.49,0.0043
2023-07-25,8000.0,4800.0,0.05,4.84,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.93,0.4102,55.56,0.0043
2023-07-26,8000.0,4800.0,0.05,5.37,0.05,0.0,0.0,3000.0,3000.0,5000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.93,0.4102,55.56,0.0043
2023-07-27,8000.0,5040.0,0.05,6.05,0.05,0.0,0.0,3150.0,3000.0,5000.0,1890.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.57,0.4142,56.16,0.0043
2023-07-28,8000.0,5040.0,0.05,6.02,0.05,0.0,0.0,3150.0,3000.0,5000.0,1890.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.0,0.4141,56.25,0.0043
2023-07-31,8000.0,5040.0,0.05,7.3,0.05,0.0,0.0,3150.0,3000.0,5000.0,1890.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.34,0.4101,55.66,0.0043
2023-08-01,8000.0,5040.0,0.05,7.27,0.05,0.0,0.0,3150.0,3000.0,5000.0,1890.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.0,0.4141,56.25,0.0043
2023-08-02,8000.0,4240.0,0.05,7.27,0.05,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.29,0.3995,53.99,0.0043
2023-08-03,8000.0,4240.0,0.05,7.3,0.05,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.38,0.4011,53.72,0.0043
2023-08-04,8000.0,4400.0,0.05,8.27,0.05,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.75,0.4178,56.37,0.0043
2023-08-07,8000.0,4240.0,0.05,8.56,0.05,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.63,0.4037,54.28,0.0043
2023-08-08,8000.0,4240.0,0.05,8.51,0.05,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.38,0.4011,53.72,0.0043
2023-08-09,8000.0,4560.0,0.05,8.51,0.05,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.81,0.4067,54.64,0.0043
2023-08-10,8000.0,4560.0,0.05,8.41,0.05,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.92,0.4063,54.81,0.0043
2023-08-11,8000.0,4560.0,0.05,8.41,0.05,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.67,0.409,55.24,0.0043
2023-08-14,8000.0,4560.0,0.05,8.41,0.05,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.67,0.409,55.24,0.0043
2023-08-15,8000.0,4560.0,0.05,8.41,0.05,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.67,0.409,55.24,0.0043
2023-08-16,8000.0,4280.0,0.05,8.41,0.05,0.0,0.0,2675.0,3000.0,5000.0,1605.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.67,0.409,55.24,0.0043
2023-08-17,8000.0,4280.0,0.05,8.41,0.05,0.0,0.0,2675.0,3000.0,5000.0,1605.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.19,0.4018,53.86,0.0043
2023-08-18,8000.0,4280.0,0.05,12.21,0.05,0.0,0.0,2675.0,3000.0,5000.0,1605.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.36,0.4101,55.21,0.0043
2023-08-21,8000.0,5000.0,0.05,12.25,0.05,0.0,0.0,3125.0,3000.0,5000.0,1875.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.9,0.4149,55.96,0.0043
2023-08-22,8000.0,4720.0,0.05,11.73,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.15,0.4134,56.14,0.0043
2023-08-23,8000.0,4720.0,0.05,14.6,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.25,0.4088,55.31,0.0043
2023-08-24,8000.0,4280.0,0.05,15.06,0.05,0.0,0.0,2675.0,3000.0,5000.0,1605.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.21,0.3987,53.68,0.0043
2023-08-25,8000.0,4240.0,0.05,13.84,0.05,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.19,0.4018,53.86,0.0043
2023-08-28,8000.0,4080.0,0.05,13.09,0.05,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.38,0.4011,53.72,0.0043
2023-08-29,8000.0,4240.0,0.05,6.99,0.05,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,29.17,0.3987,53.13,0.0043
2023-08-30,8000.0,4240.0,0.05,7.22,0.05,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.38,0.4011,53.72,0.0043
2023-08-31,8000.0,4760.0,0.05,6.68,0.05,0.0,0.0,2975.0,3000.0,5000.0,1785.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.38,0.4011,53.72,0.0043
2023-09-01,8000.0,4760.0,0.05,6.15,0.05,0.0,0.0,2975.0,3000.0,5000.0,1785.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.09,0.4095,55.43,0.0043
2023-09-04,8000.0,4760.0,0.05,6.15,0.05,0.0,0.0,2975.0,3000.0,5000.0,1785.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.16,0.3981,53.6,0.0043
2023-09-05,8000.0,4760.0,0.05,6.41,0.05,0.0,0.0,2975.0,3000.0,5000.0,1785.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.09,0.4095,55.43,0.0043
2023-09-06,8000.0,4760.0,0.05,6.45,0.05,0.0,0.0,2975.0,3000.0,5000.0,1785.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.31,0.3422,37.97,0.0043
2023-09-07,8000.0,4400.0,0.05,6.45,0.05,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.97,0.3429,38.54,0.0043
2023-09-08,8000.0,4400.0,0.05,4.45,0.05,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.63,0.4037,54.28,0.0043
2023-09-11,8000.0,4400.0,0.05,4.45,0.05,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,30.83,0.3758,48.99,0.0043
2023-09-12,8000.0,4320.0,0.05,4.48,0.05,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.63,0.4037,54.28,0.0043
2023-09-13,8000.0,4320.0,0.05,4.47,0.05,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.0,0.4024,54.0,0.0043
2023-09-14,8000.0,3872.0,0.05,4.48,0.05,0.0,0.0,2420.0,3000.0,5000.0,1452.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.0,0.4024,54.0,0.0043
2023-09-15,8000.0,4480.0,0.05,4.35,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,30.26,0.3955,52.31,0.0043
2023-09-18,8000.0,4480.0,0.05,5.1,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-09-19,8000.0,4480.0,0.05,5.12,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.29,0.3949,52.85,0.0043
2023-09-20,8000.0,4480.0,0.05,4.15,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-09-21,8000.0,4480.0,0.05,4.18,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.32,0.3946,52.8,0.0043
2023-09-22,8000.0,4480.0,0.05,4.18,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,28.32,0.3946,52.8,0.0043
2023-09-25,8000.0,4480.0,0.05,3.87,0.05,0.0,0.0,2800.0,3000.0,5000.0,1680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,27.27,0.405,54.55,0.0043
2023-09-26,8000.0,4720.0,0.05,3.87,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.5,0.4132,55.84,0.0043
2023-09-27,8000.0,4720.0,0.05,3.58,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.25,0.4088,55.31,0.0043
2023-09-28,8000.0,4720.0,0.05,3.58,0.05,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.25,0.4088,55.31,0.0043
