,UCRP FP Equity_DX_SI_QTY,UCRP FP Equity_DX_SHORT_INTEREST_VALUE,UCRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UCRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UCRP FP Equity_DX_SI_MV,UCRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UCRP FP Equity_DX_SUPPLY_SI_QTY,UCRP FP Equity_DX_BROKER_SI_QTY,UCRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UCRP FP Equity_DX_BROKER_SI_QTY_ADD,UCRP FP Equity_DX_SUPPLY_SI_MV_DEC,UCRP FP Equity_DX_SUPPLY_SI_QTY_DEC,UCRP FP Equity_DX_BROKER_SI_MV_ADD,UCRP FP Equity_DX_SUPPLY_SI_QTY_ADD,UCRP FP Equity_DX_BROKER_SI_QTY_DEC,UCRP FP Equity_DX_SUPPLY_SI_MV,UCRP FP Equity_DX_BROKER_SI_MV_DEC,UCRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UCRP FP Equity_DX_UTILIZATION_QUANTITY,UCRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UCRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UCRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UCRP FP Equity_DX_ACTIVE_UTILIZATION_MV,UCRP FP Equity_DX_BROKER_SI_CON_RATIO,UCRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UCRP FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8310720.0,8.29,0.0,0.0,,0.0
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8308872.0,8.31,0.0,0.0,,0.0
2021-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8264256.0,8.31,0.0,0.0,,0.0
2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8263464.0,8.26,0.0,0.0,,0.0
2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8250396.0,8.26,0.0,0.0,,0.0
2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8203140.0,8.25,0.0,0.0,,0.0
2021-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8194956.0,8.2,0.0,0.0,,0.0
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8167500.0,8.2,0.0,0.0,,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8205120.0,8.17,0.0,0.0,,0.0
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8207496.0,8.21,0.0,0.0,,0.0
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8193108.0,8.21,0.0,0.0,,0.0
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8188488.0,8.18,0.0,0.0,,0.0
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8169480.0,8.19,0.0,0.0,,0.0
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8113776.0,8.17,0.0,0.0,,0.0
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8118924.0,8.11,0.0,0.0,,0.0
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8128956.0,8.12,0.0,0.0,,0.0
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8175552.0,8.13,0.0,0.0,,0.0
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8207628.0,8.18,0.0,0.0,,0.0
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8191392.0,8.21,0.0,0.0,,0.0
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8173176.0,8.19,0.0,0.0,,0.0
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,132000.0,8160240.0,8.17,0.0,0.0,,0.0
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,145000.0,8943020.0,8.96,0.0,0.0,,0.0
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,145000.0,8919385.0,8.94,0.0,0.0,,0.0
2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,145000.0,8931710.0,8.92,0.0,0.0,,0.0
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,145000.0,8955200.0,8.93,0.0,0.0,,0.0
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,145000.0,8958535.0,8.96,0.0,0.0,,0.0
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,145000.0,9005660.0,8.96,0.0,0.0,,0.0
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,145000.0,9001455.0,9.01,0.0,0.0,,0.0
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,145000.0,9004645.0,9.0,0.0,0.0,,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,145000.0,8975645.0,9.0,0.0,0.0,,0.0
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11219699.5,11.17,0.0,0.0,,0.0
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11214465.0,11.22,0.0,0.0,,0.0
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11257424.0,11.21,0.0,0.0,,0.0
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11321140.5,11.26,0.0,0.0,,0.0
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11285040.5,11.32,0.0,0.0,,0.0
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11339732.0,11.29,0.0,0.0,,0.0
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11270420.0,11.34,0.0,0.0,,0.0
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11209772.0,11.27,0.0,0.0,,0.0
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11199122.5,11.21,0.0,0.0,,0.0
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11159412.5,11.2,0.0,0.0,,0.0
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11124756.5,11.16,0.0,0.0,,0.0
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11129088.5,11.12,0.0,0.0,,0.0
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,180500.0,11169701.0,11.13,0.0,0.0,,0.0
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,193600.0,12015203.2,11.98,0.0,0.0,,0.0
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,193600.0,11948604.8,12.01,0.0,0.0,,0.0
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,193600.0,11896913.6,11.95,0.0,0.0,,0.0
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12678357.9,12.7,0.0,0.0,,0.0
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12707502.6,12.68,0.0,0.0,,0.0
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12754216.8,12.71,0.0,0.0,,0.0
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12792249.6,12.75,0.0,0.0,,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12835243.2,12.79,0.0,0.0,,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12810645.9,12.84,0.0,0.0,,0.0
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12820980.9,12.81,0.0,0.0,,0.0
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12901800.6,12.82,0.0,0.0,,0.0
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12909655.2,12.9,0.0,0.0,,0.0
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12883404.3,12.91,0.0,0.0,,0.0
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12791422.8,12.88,0.0,0.0,,0.0
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12822841.2,12.79,0.0,0.0,,0.0
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12853639.5,12.82,0.0,0.0,,0.0
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12868521.9,12.85,0.0,0.0,,0.0
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12838757.1,12.87,0.0,0.0,,0.0
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12816226.8,12.84,0.0,0.0,,0.0
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12843304.5,12.82,0.0,0.0,,0.0
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12848472.0,12.84,0.0,0.0,,0.0
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12802998.0,12.85,0.0,0.0,,0.0
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12773026.5,12.8,0.0,0.0,,0.0
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12843717.9,12.77,0.0,0.0,,0.0
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,206700.0,12824288.1,12.84,0.0,0.0,,0.0
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13226561.88,13.22,0.0,0.0,,0.0
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13241482.1,13.01,0.0,0.0,,0.0
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13252565.7,13.24,0.0,0.0,,0.0
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13176472.57,13.25,0.0,0.0,,0.0
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13190753.36,13.18,0.0,0.0,,0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13231037.95,13.19,0.0,0.0,,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13123612.37,13.01,0.0,0.0,,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13077359.68,13.12,0.0,0.0,,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13097395.41,13.08,0.0,0.0,,0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,13021728.58,13.1,0.0,0.0,,0.0
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,12946274.89,13.02,0.0,0.0,,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,12940733.1,12.95,0.0,0.0,,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,213146.0,12998495.66,12.94,0.0,0.0,,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,177646.0,10843511.84,10.84,0.0,0.0,,0.0
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,177646.0,10833741.31,10.84,0.0,0.0,,0.0
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,177646.0,10799100.34,10.83,0.0,0.0,,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,177646.0,10760373.51,10.8,0.0,0.0,,0.0
2022-01-18,7000.0,422310.0,1.74,0.12,0.42,422310.0,0.0,7000.0,0.0,7000.0,,,0.42,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0394
2022-01-19,7000.0,422814.0,1.81,0.12,0.42,422814.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0336
2022-01-20,7000.0,421337.0,1.83,0.12,0.42,421337.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0336
2022-01-21,7000.0,424354.0,1.58,0.12,0.42,424354.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0336
2022-01-24,7000.0,423598.0,1.57,0.12,0.42,423598.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0336
2022-01-25,7000.0,422296.0,1.53,0.12,0.42,422296.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0336
2022-01-26,7000.0,422513.0,1.47,0.12,0.42,422513.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0336
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7000.0,0.0,0.42,0.0,0.0,208046.0,12506893.34,12.56,0.0,0.0,,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,208046.0,12499611.73,12.51,0.0,0.0,,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,208046.0,12489833.56,12.5,0.0,0.0,,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,208046.0,12513966.9,12.49,0.0,0.0,,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,208046.0,12555160.01,12.52,0.0,0.0,,0.0
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,208046.0,12441150.8,12.56,0.0,0.0,,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13542220.69,13.68,0.0,0.0,,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13535358.31,13.55,0.0,0.0,,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13598263.46,13.54,0.0,0.0,,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13610615.75,13.6,0.0,0.0,,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13469021.97,13.62,0.0,0.0,,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13416181.65,13.48,0.0,0.0,,0.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13435853.8,13.43,0.0,0.0,,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13420527.82,13.45,0.0,0.0,,0.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13368831.22,13.43,0.0,0.0,,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13420299.07,13.38,0.0,0.0,,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13408633.03,13.43,0.0,0.0,,0.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13393993.28,13.42,0.0,0.0,,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13407946.79,13.41,0.0,0.0,,0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13380497.27,13.42,0.0,0.0,,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13279849.03,13.39,0.0,0.0,,0.0
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13367916.24,13.29,0.0,0.0,,0.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13474283.13,13.38,0.0,0.0,,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13615648.16,13.48,0.0,0.0,,0.0
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13514999.92,13.62,0.0,0.0,,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13433795.09,13.52,0.0,0.0,,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13485720.43,13.44,0.0,0.0,,0.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13352132.77,13.49,0.0,0.0,,0.0
2022-03-08,7000.0,403571.0,1.37,0.15,0.41,403571.0,0.0,7000.0,0.0,7000.0,,,0.41,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0306
2022-03-09,7000.0,403781.0,1.42,0.16,0.41,403781.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0306
2022-03-10,7000.0,401296.0,1.6,0.16,0.4,401296.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0306
2022-03-11,7000.0,400855.0,1.76,0.16,0.4,400855.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0306
2022-03-14,7000.0,397859.0,1.88,0.15,0.4,397859.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0306
2022-03-15,7000.0,399399.0,1.85,0.15,0.4,399399.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0306
2022-03-16,7000.0,397565.0,1.9,0.14,0.4,397565.0,0.0,7000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0306
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7000.0,0.0,0.4,0.0,0.0,228746.0,13207336.55,12.99,0.0,0.0,,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13183089.47,13.2,0.0,0.0,,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13171880.92,13.18,0.0,0.0,,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13044011.9,13.17,0.0,0.0,,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13053161.74,13.05,0.0,0.0,,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13075121.36,13.05,0.0,0.0,,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,12979963.02,13.08,0.0,0.0,,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13037149.52,12.98,0.0,0.0,,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13094336.02,13.04,0.0,0.0,,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13180115.77,13.09,0.0,0.0,,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13154953.71,13.18,0.0,0.0,,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13140542.72,13.15,0.0,0.0,,0.0
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13168220.98,13.14,0.0,0.0,,0.0
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,13090676.09,13.17,0.0,0.0,,0.0
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,12942219.93,13.09,0.0,0.0,,0.0
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,12939017.49,12.95,0.0,0.0,,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,12848434.07,12.94,0.0,0.0,,0.0
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,228746.0,12762196.83,12.86,0.0,0.0,,0.0
