,ADOC FP Equity_DX_SI_QTY,ADOC FP Equity_DX_SHORT_INTEREST_VALUE,ADOC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADOC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADOC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADOC FP Equity_DX_SI_MV,ADOC FP Equity_DX_DSS,ADOC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADOC FP Equity_DX_SUPPLY_SI_QTY,ADOC FP Equity_DX_BROKER_SI_QTY,ADOC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADOC FP Equity_DX_BROKER_SI_MV_NEW_x,ADOC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADOC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADOC FP Equity_DX_BROKER_SI_MV_INC_x,ADOC FP Equity_DX_SUPPLY_SI_MV_NEW,ADOC FP Equity_DX_BROKER_SI_QTY_ADD,ADOC FP Equity_DX_BROKER_SI_QTY_NEW,ADOC FP Equity_DX_SUPPLY_SI_MV_DEC,ADOC FP Equity_DX_BROKER_SI_QTY_INC,ADOC FP Equity_DX_SUPPLY_SI_QTY_DEC,ADOC FP Equity_DX_BROKER_SI_MV_NEW_y,ADOC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADOC FP Equity_DX_BROKER_SI_MV_INC_y,ADOC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADOC FP Equity_DX_BROKER_SI_MV_ADD,ADOC FP Equity_DX_SUPPLY_SI_QTY_ADD,ADOC FP Equity_DX_BROKER_SI_QTY_DEC,ADOC FP Equity_DX_SUPPLY_SI_MV,ADOC FP Equity_DX_BROKER_SI_MV_DEC,ADOC FP Equity_DX_SUPPLY_SI_MV_RMV,ADOC FP Equity_DX_BROKER_SI_MV_RMV,ADOC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADOC FP Equity_DX_UTILIZATION_QUANTITY,ADOC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADOC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADOC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADOC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADOC FP Equity_DX_ACTIVE_UTILIZATION_MV,ADOC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADOC FP Equity_DX_BROKER_SI_CON_RATIO,ADOC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADOC FP Equity_DX_DEMAND_SUPPLY_RATIO,ADOC FP Equity_PX_LAST
2020-07-08,8161.0,68307.57,0.21,1.06,0.12,0.07,0.0,68307.57,1205.0,8161.0,10085.85,,,,,,,,,,,,,,,,,1.0,0.01,0.0,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.9,0.3387,49.64,0.1523,8.37
2020-07-09,8161.0,67165.03,0.21,1.11,0.12,0.07,0.0,67165.03,1205.0,8161.0,9917.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,24.06,0.3407,49.87,0.1524,8.23
2020-07-10,8161.0,67083.42,0.21,1.16,0.12,0.07,0.0,67083.42,1205.0,8161.0,9905.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.94,0.3389,49.7,0.1524,8.22
2020-07-13,8161.0,67899.52,0.21,1.16,0.12,0.07,0.0,67899.52,1205.0,8161.0,10025.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.91,0.3389,49.67,0.1524,8.32
2020-07-14,8161.0,67817.91,0.21,1.18,0.12,0.07,0.0,67817.91,1205.0,8161.0,10013.55,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.94,0.3392,49.72,0.1524,8.31
2020-07-15,8161.0,67654.69,0.21,1.2,0.12,0.07,0.0,67654.69,1205.0,8161.0,9989.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.98,0.3395,49.76,0.1524,8.29
2020-07-16,8161.0,66512.15,0.21,1.22,0.12,0.07,0.0,66512.15,1205.0,8161.0,9820.75,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,24.02,0.3399,49.81,0.1524,8.15
2020-07-17,8161.0,66022.49,0.21,1.24,0.12,0.07,0.0,66022.49,1205.0,8161.0,9748.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.97,0.3396,49.77,0.1524,8.09
2020-07-20,8161.0,66185.71,0.21,1.27,0.12,0.07,0.0,66185.71,1205.0,8161.0,9772.55,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.95,0.3391,49.71,0.1524,8.11
2020-07-21,8161.0,66185.71,0.21,1.35,0.12,0.07,0.0,66185.71,1205.0,8161.0,9772.55,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.93,0.3392,49.73,0.1524,8.11
2020-07-22,8161.0,66104.1,0.21,1.58,0.12,0.07,0.0,66104.1,1205.0,8161.0,9760.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.96,0.3396,49.76,0.1524,8.1
2020-07-23,8161.0,66838.59,0.21,1.86,0.12,0.07,0.0,66838.59,1205.0,8161.0,9868.95,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.94,0.339,49.69,0.1524,8.19
2020-07-24,8161.0,67165.03,0.21,1.91,0.12,0.07,0.0,67165.03,1205.0,8161.0,9917.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.93,0.3391,49.71,0.1524,8.23
2020-07-27,8161.0,66756.98,0.21,1.93,0.12,0.07,0.0,66756.98,1205.0,8161.0,9856.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,23.95,0.3397,49.79,0.1524,8.18
2020-07-28,9161.0,73746.05,0.24,2.18,0.13,0.08,0.0,73746.05,1205.0,9161.0,9700.25,,,,,,1000.0,,,,,,,,,0.01,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,21.49,0.2832,44.57,0.171,8.05
2020-07-29,9161.0,73654.44,0.24,2.16,0.13,0.07,0.0,73654.44,1205.0,9161.0,9688.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,21.38,0.2822,44.43,0.1709,8.04
2020-07-30,9161.0,72646.73,0.24,2.13,0.13,0.07,0.0,72646.73,1205.0,9161.0,9555.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,21.45,0.283,44.56,0.1709,7.93
2020-07-31,9161.0,72280.29,0.24,2.06,0.13,0.07,0.0,72280.29,1205.0,9161.0,9507.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,21.46,0.2826,44.47,0.1709,7.89
2020-08-03,9161.0,71822.24,0.24,2.06,0.13,0.07,0.0,71822.24,1205.0,9161.0,9447.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.25,0.0,0.0,,0.0,100.0,21.44,0.2825,44.48,0.1709,7.84
2020-08-04,9161.0,71822.24,0.24,2.0,0.13,0.07,0.0,71822.24,1205.0,9161.0,9447.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.54,0.0,0.0,,0.0,100.0,21.39,0.2821,44.42,0.1932,7.84
2020-08-05,9161.0,71730.63,0.24,1.95,0.13,0.07,0.0,71730.63,1205.0,9161.0,9435.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.54,0.0,0.0,,0.0,100.0,21.37,0.282,44.41,0.1932,7.83
2020-08-06,9161.0,71730.63,0.24,1.9,0.13,0.07,0.0,71730.63,1205.0,9161.0,9435.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.54,0.0,0.0,,0.0,100.0,21.29,0.2802,44.18,0.193,7.83
2020-08-07,7794.0,61182.9,0.2,1.63,0.11,0.06,0.0,61182.9,1154.0,7794.0,9058.9,,,,,,,,0.0,,51.0,,,,,,,1367.0,0.01,0.01,,,100.0,2.43,0.0,0.0,,0.0,100.0,25.11,0.3689,52.02,0.1642,7.85
2020-08-10,7758.0,63460.44,0.2,1.52,0.11,0.06,0.0,63460.44,1154.0,7758.0,9439.72,,,,,,,,,,,,,,,,,36.0,0.01,0.0,,,100.0,2.42,0.0,0.0,,0.0,100.0,25.11,0.3707,52.05,0.1627,8.18
2020-08-11,7758.0,62607.06,0.2,1.52,0.11,0.06,0.0,62607.06,1154.0,7758.0,9312.78,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.42,0.0,0.0,,0.0,100.0,25.23,0.3727,52.34,0.1627,8.07
2020-08-12,7758.0,62529.48,0.2,1.51,0.11,0.06,0.0,62529.48,1154.0,7758.0,9301.24,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.42,0.0,0.0,,0.0,100.0,25.16,0.372,52.25,0.1626,8.06
2020-08-13,7758.0,62684.64,0.2,1.49,0.11,0.06,0.0,62684.64,1154.0,7758.0,9324.32,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.42,0.0,0.0,,0.0,100.0,25.16,0.372,52.24,0.1626,8.08
2020-08-14,7758.0,63460.44,0.2,1.56,0.11,0.06,0.0,63460.44,1154.0,7758.0,9439.72,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.42,0.0,0.0,,0.0,100.0,25.14,0.3716,52.19,0.1626,8.18
2020-08-17,7758.0,63615.6,0.2,1.58,0.11,0.06,0.0,63615.6,1154.0,7758.0,9462.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.42,0.0,0.0,,0.0,100.0,25.16,0.372,52.24,0.1626,8.2
2020-08-18,7758.0,64391.4,0.2,1.6,0.11,0.07,0.0,64391.4,1154.0,7758.0,9578.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.42,0.0,0.0,,0.0,100.0,25.12,0.3715,52.19,0.1626,8.3
2020-08-19,7758.0,65555.1,0.2,1.57,0.11,0.07,0.0,65555.1,1154.0,7758.0,9751.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.19,0.3716,52.17,0.1615,8.45
2020-08-20,7758.0,64856.88,0.2,1.53,0.11,0.07,0.0,64856.88,1154.0,7758.0,9647.44,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.2,0.3725,52.31,0.1615,8.36
2020-08-21,7758.0,65167.2,0.2,1.49,0.11,0.07,0.0,65167.2,1154.0,7758.0,9693.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.21,0.3721,52.24,0.1615,8.4
2020-08-24,7758.0,65555.1,0.2,1.52,0.11,0.07,0.0,65555.1,1154.0,7758.0,9751.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.21,0.3717,52.19,0.1615,8.45
2020-08-25,7758.0,64081.08,0.2,1.5,0.11,0.07,0.0,64081.08,1154.0,7758.0,9532.04,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.23,0.373,52.39,0.1613,8.26
2020-08-26,7758.0,63693.18,0.2,1.48,0.11,0.07,0.0,63693.18,1154.0,7758.0,9474.34,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.2,0.3724,52.29,0.1613,8.21
2020-08-27,7758.0,62917.38,0.2,1.49,0.11,0.07,0.0,62917.38,1154.0,7758.0,9358.94,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.23,0.3727,52.34,0.1613,8.11
2020-08-28,7758.0,63615.6,0.2,1.53,0.11,0.06,0.0,63615.6,1154.0,7758.0,9462.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.11,0.3715,52.19,0.1613,8.2
2020-08-31,7758.0,62839.8,0.2,1.57,0.11,0.06,0.0,62839.8,1154.0,7758.0,9347.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.21,0.3726,52.34,0.1613,8.1
2020-09-01,7758.0,62451.9,0.2,1.66,0.11,0.06,0.0,62451.9,1154.0,7758.0,9289.7,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.21,0.3724,52.29,0.1613,8.05
2020-09-02,7758.0,62607.06,0.2,1.69,0.11,0.06,0.0,62607.06,1154.0,7758.0,9312.78,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.22,0.3722,52.26,0.1613,8.07
2020-09-03,7758.0,63615.6,0.2,1.68,0.11,0.06,0.0,63615.6,1154.0,7758.0,9462.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.15,0.3716,52.19,0.1613,8.2
2020-09-04,7758.0,62607.06,0.2,1.67,0.11,0.06,0.0,62607.06,1154.0,7758.0,9312.78,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.43,0.3703,51.96,0.1613,8.07
2020-09-07,7758.0,62684.64,0.2,1.69,0.11,0.06,0.0,62684.64,1154.0,7758.0,9324.32,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.24,0.3702,51.98,0.1613,8.08
2020-09-08,7758.0,64081.08,0.2,1.7,0.11,0.06,0.0,64081.08,1154.0,7758.0,9532.04,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.41,0.3684,51.66,0.1613,8.26
2020-09-09,7758.0,62064.0,0.2,1.73,0.11,0.07,0.0,62064.0,1154.0,7758.0,9232.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.25,0.3733,52.42,0.1613,8.0
2020-09-10,7758.0,60434.82,0.2,1.7,0.11,0.06,0.0,60434.82,1154.0,7758.0,8989.66,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,25.25,0.3731,52.4,0.1613,7.79
2020-09-11,7758.0,61753.68,0.2,1.71,0.11,0.06,0.0,61753.68,1154.0,7758.0,9185.84,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.49,0.0,0.0,,0.0,100.0,25.12,0.3712,52.14,0.2344,7.96
2020-09-14,7758.0,60900.3,0.2,1.75,0.11,0.06,0.0,60900.3,1154.0,7758.0,9058.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.49,0.0,0.0,,0.0,100.0,25.21,0.3727,52.34,0.2344,7.85
2020-09-15,7154.0,58448.18,0.19,1.71,0.1,0.06,0.0,56830.52,1154.0,6956.0,9428.18,,,,,,,,,,,,,,,,,802.0,0.01,0.01,,,100.0,3.49,0.0,0.0,,0.0,100.0,27.27,0.41,56.57,0.2161,8.17
2020-09-16,6330.0,51906.0,0.16,1.45,0.09,0.05,0.0,51906.0,330.0,6330.0,2706.0,,,,,,,,0.01,,824.0,,,,,,,626.0,0.0,0.01,,,100.0,1.01,0.0,0.0,,0.0,100.0,30.88,0.508,64.04,0.1936,8.2
2020-09-17,6330.0,49690.5,0.16,1.41,0.09,0.05,0.0,49690.5,330.0,6330.0,2590.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.0,0.0,0.0,,0.0,100.0,30.85,0.508,64.05,0.1919,7.85
2020-09-18,2330.0,17684.7,0.06,0.5,0.03,0.02,0.0,17684.7,330.0,2330.0,2504.7,,,,,,,,,,,,,,,,,4000.0,0.0,0.03,,,100.0,1.52,0.0,0.0,,0.0,100.0,14.15,0.757,85.85,0.1072,7.59
2020-09-21,2330.0,17917.7,0.06,0.49,0.03,0.02,0.0,17917.7,330.0,2330.0,2537.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.5,0.0,0.0,,0.0,100.0,14.09,0.7579,85.91,0.1058,7.69
2020-09-22,2330.0,17568.2,0.06,0.48,0.03,0.02,0.0,17568.2,330.0,2330.0,2488.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.52,0.0,0.0,,0.0,100.0,14.1,0.7577,85.9,0.1072,7.54
2020-09-23,2330.0,18104.1,0.06,0.47,0.03,0.02,0.0,18104.1,330.0,2330.0,2564.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.52,0.0,0.0,,0.0,100.0,14.11,0.7576,85.89,0.1072,7.77
2020-09-24,2330.0,17405.1,0.06,0.48,0.03,0.02,0.0,17405.1,330.0,2330.0,2465.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.52,0.0,0.0,,0.0,100.0,14.17,0.7567,85.83,0.1072,7.47
2020-09-25,2330.0,17451.7,0.06,0.47,0.03,0.02,0.0,17451.7,330.0,2330.0,2471.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.52,0.0,0.0,,0.0,100.0,14.12,0.7575,85.88,0.1072,7.49
2020-09-28,2330.0,17917.7,0.06,0.47,0.03,0.02,0.0,17917.7,330.0,2330.0,2537.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.52,0.0,0.0,,0.0,100.0,14.18,0.7566,85.82,0.1072,7.69
2020-09-29,2330.0,17475.0,0.06,0.47,0.03,0.02,0.0,17475.0,330.0,2330.0,2475.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.52,0.0,0.0,,0.0,100.0,14.25,0.7557,85.75,0.1072,7.5
2020-09-30,2330.0,17195.4,0.06,0.47,0.03,0.02,0.0,17195.4,330.0,2330.0,2435.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.52,0.0,0.0,,0.0,100.0,14.14,0.7572,85.86,0.1072,7.38
2020-10-01,2330.0,17242.0,0.06,0.49,0.03,0.02,0.0,17242.0,330.0,2330.0,2442.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.18,0.7567,85.82,0.0634,7.4
2020-10-02,2330.0,17009.0,0.06,0.5,0.03,0.02,0.0,17009.0,330.0,2330.0,2409.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.13,0.7573,85.87,0.0634,7.3
2020-10-05,2330.0,17055.6,0.06,0.49,0.03,0.02,0.0,17055.6,330.0,2330.0,2415.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.22,0.756,85.78,0.0634,7.32
2020-10-06,2330.0,17218.7,0.06,0.49,0.03,0.02,0.0,17218.7,330.0,2330.0,2438.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.1,0.7577,85.9,0.0634,7.39
2020-10-07,2330.0,17358.5,0.06,0.48,0.03,0.02,0.0,17358.5,330.0,2330.0,2458.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.2,0.7564,85.8,0.0634,7.45
2020-10-08,2330.0,17265.3,0.06,0.48,0.03,0.02,0.0,17265.3,330.0,2330.0,2445.3,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.15,0.757,85.85,0.0634,7.41
2020-10-09,2330.0,17405.1,0.06,0.47,0.03,0.02,0.0,17405.1,330.0,2330.0,2465.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.23,0.7558,85.77,0.0634,7.47
2020-10-12,2330.0,17405.1,0.06,0.47,0.03,0.02,0.0,17405.1,330.0,2330.0,2465.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.14,0.7571,85.86,0.0634,7.47
2020-10-13,2330.0,17475.0,0.06,0.45,0.03,0.02,0.0,17475.0,330.0,2330.0,2475.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.09,0.758,85.91,0.0634,7.5
2020-10-14,2330.0,17172.1,0.06,0.43,0.03,0.02,0.0,17172.1,330.0,2330.0,2432.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.16,0.7569,85.84,0.0634,7.37
2020-10-15,2330.0,17311.9,0.06,0.43,0.03,0.02,0.0,17311.9,330.0,2330.0,2451.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.13,0.7574,85.87,0.0634,7.43
2020-10-16,2330.0,17358.5,0.06,0.42,0.03,0.02,0.0,17358.5,330.0,2330.0,2458.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.17,0.7567,85.83,0.0634,7.45
2020-10-19,2330.0,17708.0,0.06,0.42,0.03,0.02,0.0,17708.0,330.0,2330.0,2508.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.21,0.7561,85.79,0.0634,7.6
2020-10-20,2330.0,17987.6,0.06,0.42,0.03,0.02,0.0,17987.6,330.0,2330.0,2547.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.21,0.7562,85.79,0.0634,7.72
2020-10-21,2330.0,17754.6,0.06,0.41,0.03,0.02,0.0,17754.6,330.0,2330.0,2514.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.2,0.7563,85.8,0.0634,7.62
2020-10-22,2330.0,17638.1,0.06,0.42,0.03,0.02,0.0,17638.1,330.0,2330.0,2498.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.12,0.7575,85.88,0.0634,7.57
2020-10-23,2330.0,17242.0,0.06,0.44,0.03,0.02,0.0,17242.0,330.0,2330.0,2442.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.21,0.7562,85.79,0.0634,7.4
2020-10-26,2330.0,16426.5,0.06,0.43,0.03,0.02,0.0,16426.5,330.0,2330.0,2326.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.39,0.7537,85.61,0.0634,7.05
2020-10-27,2330.0,16310.0,0.06,0.4,0.03,0.02,0.0,16310.0,330.0,2330.0,2310.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.74,0.7486,85.26,0.0634,7.0
2020-10-28,2330.0,15261.5,0.06,0.4,0.03,0.02,0.0,15261.5,330.0,2330.0,2161.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.2,0.7563,85.8,0.0634,6.55
2020-10-29,2330.0,14795.5,0.06,0.39,0.03,0.02,0.0,14795.5,330.0,2330.0,2095.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.9,0.7463,85.1,0.0634,6.35
2020-10-30,2330.0,14958.6,0.06,0.39,0.03,0.01,0.0,14958.6,330.0,2330.0,2118.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.52,0.7517,85.48,0.0634,6.42
2020-11-02,2330.0,14912.0,0.06,0.41,0.03,0.02,0.0,14912.0,330.0,2330.0,2112.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.15,0.757,85.85,0.0634,6.4
2020-11-03,2330.0,15238.2,0.06,0.4,0.03,0.01,0.0,15238.2,330.0,2330.0,2158.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.24,0.7557,85.76,0.0634,6.54
2020-11-04,2330.0,16519.7,0.06,0.41,0.03,0.02,0.0,16519.7,330.0,2330.0,2339.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.16,0.7569,85.84,0.0634,7.09
2020-11-05,2330.0,16543.0,0.06,0.36,0.03,0.02,0.0,16543.0,330.0,2330.0,2343.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.25,0.7556,85.75,0.0634,7.1
2020-11-06,2330.0,16379.9,0.06,0.35,0.03,0.02,0.0,16379.9,330.0,2330.0,2319.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.21,0.7562,85.79,0.0634,7.03
2020-11-09,2330.0,16426.5,0.06,0.35,0.03,0.02,0.0,16426.5,330.0,2330.0,2326.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.1,0.7578,85.9,0.0634,7.05
2020-11-10,2330.0,16985.7,0.06,0.34,0.03,0.02,0.0,16985.7,330.0,2330.0,2405.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.13,0.7574,85.87,0.0634,7.29
2020-11-11,2330.0,16985.7,0.06,0.32,0.03,0.02,0.0,16985.7,330.0,2330.0,2405.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.12,0.7575,85.88,0.0634,7.29
2020-11-12,2330.0,17801.2,0.06,0.32,0.03,0.02,0.0,17801.2,330.0,2330.0,2521.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.19,0.7565,85.81,0.0634,7.64
2020-11-13,2330.0,17614.8,0.06,0.3,0.03,0.02,0.0,17614.8,330.0,2330.0,2494.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.19,0.7564,85.81,0.0634,7.56
2020-11-16,2330.0,18010.9,0.06,0.29,0.03,0.02,0.0,18010.9,330.0,2330.0,2550.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,14.17,0.7567,85.83,0.0634,7.73
2020-11-17,2330.0,17847.8,0.06,0.29,0.03,0.02,0.0,17847.8,330.0,2330.0,2527.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,13.89,0.7607,86.11,0.0634,7.66
2020-11-18,4330.0,33167.8,0.11,0.54,0.06,0.03,0.0,33167.8,330.0,4330.0,2527.8,,,,,,2000.0,,,,,,,,,0.02,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,46.16,0.4325,46.22,0.1179,7.66
2020-11-19,4330.0,32734.8,0.11,0.53,0.06,0.03,0.0,32734.8,330.0,4330.0,2494.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,45.91,0.4321,46.42,0.1179,7.56
2020-11-20,4330.0,32431.7,0.11,0.52,0.06,0.03,0.0,32431.7,330.0,4330.0,2471.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,45.9,0.4316,46.36,0.1179,7.49
2020-11-23,4330.0,31868.8,0.11,0.51,0.06,0.03,0.0,31868.8,330.0,4330.0,2428.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.9,0.0,0.0,,0.0,100.0,45.73,0.4321,46.59,0.1179,7.36
