,PSP5 FP Equity_DX_SI_QTY,PSP5 FP Equity_DX_SHORT_INTEREST_VALUE,PSP5 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PSP5 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PSP5 FP Equity_DX_SI_MV,PSP5 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PSP5 FP Equity_DX_SUPPLY_SI_QTY,PSP5 FP Equity_DX_BROKER_SI_QTY,PSP5 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PSP5 FP Equity_DX_BROKER_SI_MV_NEW_x,PSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_x,PSP5 FP Equity_DX_BROKER_SI_MV_INC_x,PSP5 FP Equity_DX_BROKER_SI_QTY_ADD,PSP5 FP Equity_DX_BROKER_SI_QTY_NEW,PSP5 FP Equity_DX_SUPPLY_SI_MV_DEC,PSP5 FP Equity_DX_BROKER_SI_QTY_INC,PSP5 FP Equity_DX_SUPPLY_SI_QTY_DEC,PSP5 FP Equity_DX_BROKER_SI_MV_NEW_y,PSP5 FP Equity_DX_BROKER_SI_MV_INC_y,PSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_y,PSP5 FP Equity_DX_BROKER_SI_MV_ADD,PSP5 FP Equity_DX_SUPPLY_SI_QTY_ADD,PSP5 FP Equity_DX_BROKER_SI_QTY_DEC,PSP5 FP Equity_DX_SUPPLY_SI_MV,PSP5 FP Equity_DX_BROKER_SI_MV_DEC,PSP5 FP Equity_DX_BROKER_SI_MV_RMV,PSP5 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PSP5 FP Equity_DX_UTILIZATION_QUANTITY,PSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PSP5 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PSP5 FP Equity_DX_ACTIVE_UTILIZATION_MV,PSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PSP5 FP Equity_DX_BROKER_SI_CON_RATIO,PSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PSP5 FP Equity_DX_DEMAND_SUPPLY_RATIO,PSP5 FP Equity_PX_LAST
2022-06-15,35200.0,1071488.0,2.49,0.3,1.07,535744.0,17600.0,17600.0,535744.0,,,,,,,,,,,,,,,0.53,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,30.44
2022-06-16,32100.0,944478.3,2.11,0.28,0.97,426633.5,17600.0,14500.0,517844.8,,,,,,,,,,,,,,3100.0,0.53,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8239,29.423
2022-06-17,53800.0,1589198.2,3.38,0.46,1.6,1069311.8,17600.0,36200.0,519886.4,,,0.62,,,,21700.0,,,0.62,,,,,0.53,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,3.0568,29.539
2022-06-20,123000.0,3642891.0,7.77,1.06,3.63,1821445.5,61500.0,61500.0,1821445.5,,43900.0,0.75,,,,25300.0,,,0.75,43900.0,,,,1.81,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,29.617
2022-06-21,50600.0,1519416.8,3.34,0.43,1.5,759708.4,25300.0,25300.0,759708.4,,,,,,1.06,,36200.0,,,,,,36200.0,0.75,1.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,30.028
2022-06-22,50600.0,1521693.8,3.44,0.43,1.52,760846.9,25300.0,25300.0,760846.9,,,,,,,,,,,,,,,0.76,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,30.073
2022-06-23,50600.0,1528170.6,3.74,0.34,1.52,764085.3,25300.0,25300.0,764085.3,,,,,,,,,,,,,,,0.76,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,30.201
2022-06-24,50600.0,1564147.2,3.55,0.34,1.52,782073.6,25300.0,25300.0,782073.6,,,,,,,,,,,,,,,0.76,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,30.912
2022-06-27,18600.0,577344.0,1.33,0.13,0.57,288672.0,9300.0,9300.0,288672.0,,,,,,0.47,,16000.0,,,,,,16000.0,0.29,0.47,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,31.04
2022-06-28,18600.0,575558.4,1.3,0.13,0.58,287779.2,9300.0,9300.0,287779.2,,,,,,,,,,,,,,,0.29,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,30.944
2022-06-29,37400.0,1147357.2,2.83,0.25,1.16,862051.8,9300.0,28100.0,285305.4,,,0.58,,,,18800.0,,,0.58,,,,,0.29,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.0215,30.678
2022-06-30,37400.0,1135950.2,2.71,0.25,1.15,853481.3,9300.0,28100.0,282468.9,,,,,,,,,,,,,,,0.29,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.0215,30.373
2022-07-01,52900.0,1615566.0,3.89,0.36,1.62,1331544.0,9300.0,43600.0,284022.0,,,0.46,,,,15500.0,,,0.46,,,,,0.29,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,5.6882,30.54
2022-07-04,43600.0,1341005.2,3.22,0.3,1.34,1054965.1,9300.0,34300.0,286040.1,,,,,,,,,,,,,,9300.0,0.29,0.28,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.6882,30.757
2022-07-05,9300.0,286551.6,0.68,0.06,0.29,0.0,9300.0,0.0,286551.6,,,,,,,,,,,,,,34300.0,0.29,1.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,30.812
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.567
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.159
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.387
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.203
2022-07-12,6200.0,200080.2,0.43,0.04,0.2,100040.1,3100.0,3100.0,100040.1,,,,3100.0,,,,,,,,0.1,3100.0,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.271
2022-07-13,12800.0,405696.0,0.91,0.09,0.41,202848.0,6400.0,6400.0,202848.0,,3300.0,0.11,,,,3300.0,,,0.11,3300.0,,,,0.21,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,31.695
2022-07-14,12800.0,403238.4,0.92,0.09,0.41,201619.2,6400.0,6400.0,201619.2,,,,,,,,,,,,,,,0.2,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,31.503
2022-07-15,12800.0,411494.4,0.97,0.09,0.4,205747.2,6400.0,6400.0,205747.2,,,,,,,,,,,,,,,0.2,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.148
2022-07-18,20800.0,669115.2,1.61,0.14,0.67,334557.6,10400.0,10400.0,334557.6,,4000.0,0.13,,,,4000.0,,,0.13,4000.0,,,,0.33,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.169
2022-07-19,14600.0,469594.4,1.12,0.1,0.47,234797.2,7300.0,7300.0,234797.2,,,,,,0.1,,3100.0,,,,,,3100.0,0.23,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.164
2022-07-20,14600.0,477215.6,1.12,0.1,0.47,238607.8,7300.0,7300.0,238607.8,,,,,,,,,,,,,,,0.23,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.686
2022-07-21,38200.0,1252081.4,2.82,0.26,1.25,626040.7,19100.0,19100.0,626040.7,,11800.0,0.39,,,,11800.0,,,0.39,11800.0,,,,0.63,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.777
2022-07-22,38200.0,1249980.4,2.8,0.26,1.25,624990.2,19100.0,19100.0,624990.2,,,,,,,,,,,,,,,0.63,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.722
2022-07-25,30000.0,980820.0,2.19,0.21,0.98,490410.0,15000.0,15000.0,490410.0,,,,,,0.14,,4100.0,,,,,,4100.0,0.49,0.14,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.694
2022-07-26,30000.0,979260.0,2.09,0.21,0.98,489630.0,15000.0,15000.0,489630.0,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.642
2022-07-27,30000.0,990930.0,1.99,0.21,0.99,495465.0,15000.0,15000.0,495465.0,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.031
2022-07-28,88400.0,2958217.6,6.27,0.6,2.93,1479108.8,44200.0,44200.0,1479108.8,,29200.0,0.97,,,,29200.0,,,0.97,29200.0,,,,1.47,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.464
2022-07-29,76600.0,2589616.2,4.93,0.52,2.57,1095346.8,44200.0,32400.0,1494269.4,,,,,,,,,,,,,,11800.0,1.48,0.37,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.733,33.807
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.839
2022-08-02,16400.0,555960.0,1.03,0.11,0.55,277980.0,8200.0,8200.0,277980.0,,,,8200.0,,,,,,,,0.28,8200.0,,0.28,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.9
2022-08-03,16400.0,563323.6,1.03,0.11,0.56,281661.8,8200.0,8200.0,281661.8,,,,,,,,,,,,,,,0.28,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.349
2022-08-04,16400.0,560273.2,1.02,0.11,0.56,280136.6,8200.0,8200.0,280136.6,,,,,,,,,,,,,,,0.28,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.163
2022-08-05,27800.0,948508.2,1.87,0.19,0.95,474254.1,13900.0,13900.0,474254.1,,5700.0,0.19,,,,5700.0,,,0.19,5700.0,,,,0.48,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.119
2022-08-08,55600.0,1909248.4,3.68,0.38,1.9,954624.2,27800.0,27800.0,954624.2,,13900.0,0.47,,,,13900.0,,,0.47,13900.0,,,,0.95,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.339
2022-08-09,43600.0,1481528.0,2.97,0.3,1.5,740764.0,21800.0,21800.0,740764.0,,,,,,0.2,,6000.0,,,,,,6000.0,0.75,0.2,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.98
2022-08-10,51000.0,1746240.0,3.49,0.35,1.73,873120.0,25500.0,25500.0,873120.0,,3700.0,0.12,,,,3700.0,,,0.12,3700.0,,,,0.87,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.24
2022-08-11,51000.0,1758990.0,3.64,0.35,1.75,879495.0,25500.0,25500.0,879495.0,,,,,,,,,,,,,,,0.87,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.49
2022-08-12,51200.0,1786060.8,3.67,0.35,1.76,889542.0,25700.0,25500.0,896518.8,,200.0,,,,,,,,,200.0,,,,0.89,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.9922,34.884
2022-08-15,51200.0,1807052.8,3.69,0.35,1.77,899997.0,25700.0,25500.0,907055.8,,,,,,,,,,,,,,,0.9,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.9922,35.294
2022-08-16,56000.0,1995000.0,4.0,0.38,1.96,908437.5,30500.0,25500.0,1086562.5,,4800.0,,,,,,,,,4800.0,,,,1.08,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8361,35.625
2022-08-17,49400.0,1745351.4,3.59,0.34,1.73,900940.5,23900.0,25500.0,844410.9,,,,,,0.22,,6600.0,,,,,,,0.85,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0669,35.331
2022-08-18,54000.0,1922562.0,4.2,0.37,1.91,961281.0,27000.0,27000.0,961281.0,,3100.0,0.07,,,,1500.0,,,0.07,3100.0,,,,0.95,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,35.603
2022-08-19,54000.0,1916028.0,4.37,0.37,1.92,958014.0,27000.0,27000.0,958014.0,,,,,,,,,,,,,,,0.96,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,35.482
2022-08-22,43600.0,1537510.4,3.6,0.3,1.55,768755.2,21800.0,21800.0,768755.2,,,,,,0.2,,5200.0,,,,,,5200.0,0.77,0.2,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,35.264
2022-08-23,39400.0,1374272.0,3.23,0.27,1.39,687136.0,19700.0,19700.0,687136.0,,,,,,0.08,,2100.0,,,,,,2100.0,0.69,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.88
2022-08-24,39400.0,1381994.4,3.17,0.27,1.38,690997.2,19700.0,19700.0,690997.2,,,,,,,,,,,,,,,0.69,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,35.076
2022-08-25,39400.0,1386840.6,2.95,0.27,1.38,693420.3,19700.0,19700.0,693420.3,,,,,,,,,,,,,,,0.69,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,35.199
2022-08-26,93600.0,3248668.8,7.0,0.64,3.29,1624334.4,46800.0,46800.0,1624334.4,,27100.0,0.96,,,,27100.0,,,0.96,27100.0,,,,1.65,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.708
2022-08-29,93600.0,3181089.6,6.71,0.64,3.24,1590544.8,46800.0,46800.0,1590544.8,,,,,,,,,,,,,,,1.62,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.986
2022-08-30,70200.0,2357105.4,4.97,0.48,2.38,1178552.7,35100.0,35100.0,1178552.7,,,,,,0.43,,11700.0,,,,,,11700.0,1.19,0.43,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.577
2022-08-31,60200.0,2009114.8,4.31,0.41,2.02,1004557.4,30100.0,30100.0,1004557.4,,,,,,0.18,,5000.0,,,,,,5000.0,1.01,0.18,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.374
2022-09-01,67200.0,2235676.8,4.99,0.46,2.24,1117838.4,33600.0,33600.0,1117838.4,,3500.0,0.1,,,,3500.0,,,0.1,3500.0,,,,1.12,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.269
2022-09-02,183000.0,6177348.0,12.55,1.18,6.08,3088674.0,91500.0,91500.0,3088674.0,,57900.0,1.92,,,,57900.0,,,1.92,57900.0,,,,3.04,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.756
2022-09-05,122800.0,4108396.8,8.3,0.79,4.15,2054198.4,61400.0,61400.0,2054198.4,,,,,,0.98,,30100.0,,,,,,30100.0,2.07,0.98,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.456
2022-09-06,122800.0,4109010.8,8.84,0.78,4.11,2054505.4,61400.0,61400.0,2054505.4,,,,,,,,,,,,,,,2.05,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.461
2022-09-07,133400.0,4457427.6,10.17,0.85,4.48,2228713.8,66700.0,66700.0,2228713.8,,5300.0,0.2,,,,5300.0,,,0.2,5300.0,,,,2.24,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.414
2022-09-08,65400.0,2218041.0,4.98,0.42,2.19,1109020.5,32700.0,32700.0,1109020.5,,,,,,1.14,,34000.0,,,,,,34000.0,1.1,1.14,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.915
2022-09-09,71400.0,2431098.6,6.49,0.45,2.42,1215549.3,35700.0,35700.0,1215549.3,,3000.0,0.12,,,,3000.0,,,0.12,3000.0,,,,1.21,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.049
2022-09-12,71400.0,2446521.0,6.37,0.45,2.43,1223260.5,35700.0,35700.0,1223260.5,,,,,,,,,,,,,,,1.21,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,34.265
2022-09-13,79200.0,2662545.6,7.14,0.5,2.71,1331272.8,39600.0,39600.0,1331272.8,,3900.0,0.12,,,,3900.0,,,0.12,3900.0,,,,1.35,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.618
2022-09-14,79200.0,2638310.4,6.92,0.5,2.66,1319155.2,39600.0,39600.0,1319155.2,,,,,,,,,,,,,,,1.33,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.312
2022-09-15,96200.0,3185951.6,8.37,0.61,3.2,1592975.8,48100.0,48100.0,1592975.8,,8500.0,0.27,,,,8500.0,,,0.27,8500.0,,,,1.6,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.118
2022-09-16,107400.0,3483948.6,9.51,0.68,3.56,1741974.3,53700.0,53700.0,1741974.3,,5600.0,0.18,,,,5600.0,,,0.18,5600.0,,,,1.78,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.439
2022-09-19,129200.0,4207914.8,11.56,0.82,4.2,2103957.4,64600.0,64600.0,2103957.4,,10900.0,0.32,,,,10900.0,,,0.32,10900.0,,,,2.1,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.569
2022-09-20,141800.0,4627784.8,12.69,0.9,4.61,2313892.4,70900.0,70900.0,2313892.4,,6300.0,0.2,,,,6300.0,,,0.2,6300.0,,,,2.31,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.636
2022-09-21,130600.0,4323382.4,11.83,0.83,4.25,2161691.2,65300.0,65300.0,2161691.2,,,,,,0.21,,5600.0,,,,,,5600.0,2.12,0.21,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.104
2022-09-22,130600.0,4214070.2,11.7,0.79,4.32,2107035.1,65300.0,65300.0,2107035.1,,,,,,,,,,,,,,,2.16,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.267
2022-09-23,122800.0,3936476.8,10.77,0.74,3.96,1968238.4,61400.0,61400.0,1968238.4,,,,,,0.21,,3900.0,,,,,,3900.0,1.98,0.21,,100.0,94.03,0.0,0.0,0.0,100.0,,1.0,100.0,1.8806,32.056
2022-09-26,110200.0,3553509.2,9.37,0.66,3.53,1776754.6,55100.0,55100.0,1776754.6,,,,,,0.23,,6300.0,,,,,,6300.0,1.76,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.246
2022-09-27,129600.0,4170268.8,9.71,0.78,4.18,2085134.4,64800.0,64800.0,2085134.4,,9700.0,0.32,,,,9700.0,,,0.32,9700.0,,,,2.09,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.178
2022-09-28,129600.0,4183617.6,9.4,0.78,4.19,2091808.8,64800.0,64800.0,2091808.8,,,,,,,,,,,,,,,2.09,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.281
2022-09-29,149700.0,4701777.6,10.85,0.9,4.85,3008886.4,53900.0,95800.0,1692891.2,,,1.03,,,0.33,31000.0,10900.0,,1.03,,,,,1.75,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.7774,31.408
2022-09-30,152300.0,4813441.5,10.96,0.91,4.79,3068845.5,55200.0,97100.0,1744596.0,,1300.0,0.0,,,,1300.0,,,0.0,1300.0,,,,1.74,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.7591,31.605
2022-10-03,152300.0,4784047.6,11.01,0.91,4.82,3050105.2,55200.0,97100.0,1733942.4,,,,,,,,,,,,,,,1.75,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.7591,31.412
2022-10-04,161300.0,5159664.4,10.94,0.97,5.08,3249980.8,59700.0,101600.0,1909683.6,,4500.0,0.17,,,,4500.0,,,0.17,4500.0,,,,1.88,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.7018,31.988
2022-10-05,131100.0,4195331.1,8.78,0.79,4.2,2768086.5,44600.0,86500.0,1427244.6,,,,,,0.47,,15100.0,,,,,,15100.0,1.43,0.46,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.9395,32.001
2022-10-06,131100.0,4243051.5,9.31,0.79,4.19,2799572.5,44600.0,86500.0,1443479.0,,,,,,,,,,,,,,,1.43,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.9395,32.365
2022-10-07,150300.0,4753087.2,10.46,0.9,4.85,3039066.4,54200.0,96100.0,1714020.8,,9600.0,0.32,,,,9600.0,,,0.32,9600.0,,,,1.75,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.7731,31.624
2022-10-10,150300.0,4735502.1,10.51,0.9,4.76,3027822.7,54200.0,96100.0,1707679.4,,,,,,,,,,,,,,,1.72,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.7731,31.507
2022-10-11,169900.0,5318549.6,11.96,1.02,5.32,3315093.6,64000.0,105900.0,2003456.0,,9800.0,0.3,,,,9800.0,,,0.3,9800.0,,,,2.0,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.6547,31.304
2022-10-12,169900.0,5315661.3,11.95,1.01,5.33,3313293.3,64000.0,105900.0,2002368.0,,,,,,,,,,,,,,,2.01,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.6547,31.287
2022-10-13,51500.0,1608808.5,3.67,0.31,1.61,1302666.3,9800.0,41700.0,306142.2,,,,,,1.68,,54200.0,,,,,,64200.0,0.31,1.99,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,5.2551,31.239
2022-10-14,51500.0,1615658.0,3.82,0.31,1.61,1308212.4,9800.0,41700.0,307445.6,,,,,,,,,,,,,,,0.31,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,5.2551,31.372
2022-10-17,59700.0,1886340.9,4.42,0.36,1.87,1447142.6,13900.0,45800.0,439198.3,,4100.0,0.15,,,,4100.0,,,0.15,4100.0,,,,0.44,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.295,31.597
2022-10-18,41700.0,1323975.0,3.04,0.25,1.32,1168400.0,4900.0,36800.0,155575.0,,,,,,0.28,,9000.0,,,,,,9000.0,0.15,0.27,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,8.5102,31.75
2022-10-19,72300.0,2311141.8,5.26,0.43,2.3,1665428.6,20200.0,52100.0,645713.2,,15300.0,0.48,,,,15300.0,,,0.48,15300.0,,,,0.64,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,3.5792,31.966
2022-10-20,88500.0,2827309.5,6.39,0.53,2.83,1923209.4,28300.0,60200.0,904100.1,,8100.0,0.27,,,,8100.0,,,0.27,8100.0,,,,0.9,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,3.1272,31.947
2022-10-21,103100.0,3285178.4,7.55,0.62,3.3,2150820.0,35600.0,67500.0,1134358.4,,7300.0,0.25,,,,7300.0,,,0.25,7300.0,,,,1.14,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.8961,31.864
2022-10-24,103100.0,3325490.5,6.35,0.62,3.29,2177212.5,35600.0,67500.0,1148278.0,,,,,,,,,,,,,,,1.13,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.8961,32.255
2022-10-25,214300.0,6974607.8,12.95,1.27,6.92,4006412.6,91200.0,123100.0,2968195.2,,55600.0,1.84,,,,55600.0,,,1.84,55600.0,,,,2.94,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.3498,32.546
2022-10-26,129200.0,4204684.8,7.83,0.77,4.21,2102342.4,64600.0,64600.0,2102342.4,,,,,,0.8,,26600.0,,,,,,58500.0,2.1,1.82,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.544
2022-10-27,133000.0,4307737.0,8.15,0.78,4.32,2153868.5,66500.0,66500.0,2153868.5,,1900.0,0.04,,,,1900.0,,,0.04,1900.0,,,,2.16,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.389
2022-10-28,176200.0,5783412.6,10.78,1.03,5.72,2891706.3,88100.0,88100.0,2891706.3,,21600.0,0.69,,,,21600.0,,,0.69,21600.0,,,,2.86,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.823
2022-10-31,176200.0,5833101.0,10.31,1.02,5.78,2916550.5,88100.0,88100.0,2916550.5,,,,,,,,,,,,,,,2.89,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.105
2022-11-01,111200.0,3672602.4,6.37,0.64,3.68,1836301.2,55600.0,55600.0,1836301.2,,,,,,1.05,,32500.0,,,,,,32500.0,1.84,1.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,33.027
2022-11-02,87200.0,2856497.6,4.96,0.5,2.86,1428248.8,43600.0,43600.0,1428248.8,,,,,,0.41,,12000.0,,,,,,12000.0,1.43,0.41,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.758
2022-11-03,93400.0,3025226.0,5.29,0.54,3.06,1512613.0,46700.0,46700.0,1512613.0,,3100.0,0.08,,,,3100.0,,,0.08,3100.0,,,,1.53,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.39
2022-11-04,93400.0,2973669.2,5.4,0.54,3.04,1486834.6,46700.0,46700.0,1486834.6,,,,,,,,,,,,,,,1.52,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,31.838
2022-11-07,93400.0,2990107.6,5.38,0.54,2.97,1495053.8,46700.0,46700.0,1495053.8,,,,,,,,,,,,,,,1.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.014
2022-11-08,111400.0,3601116.4,7.09,0.64,3.56,1800558.2,55700.0,55700.0,1800558.2,,9000.0,0.3,,,,9000.0,,,0.3,9000.0,,,,1.78,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.326
2022-11-09,129000.0,4115616.0,8.45,0.75,4.16,2057808.0,64500.0,64500.0,2057808.0,,8800.0,0.29,,,,8800.0,,,0.29,8800.0,,,,2.08,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,31.904
2022-11-10,131800.0,4291408.0,8.43,0.76,4.23,2145704.0,65900.0,65900.0,2145704.0,,1400.0,0.06,,,,1400.0,,,0.06,1400.0,,,,2.12,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,32.56
2022-11-11,74600.0,2416667.0,4.72,0.43,2.43,1208333.5,37300.0,37300.0,1208333.5,,,,,,0.86,,28600.0,,,,,,28600.0,1.22,0.86,,57.83,57.83,27200.0,881144.0,0.98,55.47,,1.0,100.0,1.1566,32.395
