,ALMCP FP Equity_DX_SI_QTY,ALMCP FP Equity_DX_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMCP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMCP FP Equity_DX_SI_MV,ALMCP FP Equity_DX_DSS,ALMCP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY,ALMCP FP Equity_DX_BROKER_SI_QTY,ALMCP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMCP FP Equity_DX_BROKER_SI_MV_INC_x,ALMCP FP Equity_DX_SUPPLY_SI_MV_NEW,ALMCP FP Equity_DX_BROKER_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_NEW,ALMCP FP Equity_DX_SUPPLY_SI_MV_DEC,ALMCP FP Equity_DX_BROKER_SI_QTY_INC,ALMCP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMCP FP Equity_DX_BROKER_SI_MV_INC_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMCP FP Equity_DX_BROKER_SI_MV_ADD,ALMCP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV,ALMCP FP Equity_DX_BROKER_SI_MV_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV_RMV,ALMCP FP Equity_DX_BROKER_SI_MV_RMV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMCP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMCP FP Equity_DX_BROKER_SI_CON_RATIO,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMCP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMCP FP Equity_PX_LAST
2023-01-05,2546430.0,32989000.65,11.82,29.52,9.11,33.2,2.0,28777641.07,1539106.0,2221354.0,19939118.23,,,589.0,0.21,,,,0.25,10294.0,20295.0,,,0.21,589.0,,,5400.0,19.86,0.04,,,100.0,50.0,0.0,0.0,,0.0,100.0,21.25,0.1583,28.41,0.8272,12.955
2023-01-06,2546431.0,34274961.26,11.82,29.78,9.11,33.51,2.0,29896746.3,1538407.0,2221155.0,20706958.22,,,231.0,0.02,,,,0.02,1001.0,930.0,,,0.02,231.0,,,1200.0,19.87,0.0,,,100.0,49.97,0.0,0.0,,0.0,100.0,21.19,0.1605,28.96,0.8272,13.46
2023-01-09,2547547.0,35283525.95,11.83,30.65,9.11,34.78,2.0,31165450.05,1510465.0,2250213.0,20919940.25,,,200.0,0.54,,,,0.36,32000.0,28142.0,,,0.54,200.0,,,2942.0,20.27,0.0,,,100.0,49.5,0.0,0.0,,0.0,100.0,21.21,0.1599,28.74,0.8349,13.85
2023-01-10,2525604.0,34714426.98,11.73,30.13,9.03,35.22,2.0,30630320.15,1510265.0,2228470.0,20758592.43,,,,,,,,0.0,,200.0,,,,,,,21743.0,20.92,0.25,,,100.0,49.49,0.0,0.0,,0.0,100.0,21.56,0.1573,27.86,0.8277,13.745
2023-01-11,2519671.0,35766729.85,11.7,31.2,9.01,35.23,2.0,31628873.15,1498232.0,2228170.0,21267403.24,,,,0.34,,,,0.2,6900.0,12033.0,,,0.34,,,,7200.0,20.59,0.14,,,100.0,49.21,0.0,0.0,,0.0,100.0,21.38,0.1611,28.86,0.8276,14.195
2023-01-12,2495445.0,35634954.6,11.59,30.51,8.93,35.66,2.0,31511904.48,1488626.0,2206716.0,21257579.28,,,1220.0,0.06,,,,0.12,1633.0,11239.0,,,0.06,1220.0,,413.0,23087.0,21.08,0.22,,,100.0,48.9,0.0,0.0,,0.0,100.0,21.81,0.1618,28.62,0.8197,14.28
2023-01-13,2480489.0,36413578.52,11.52,32.42,8.87,35.93,2.0,32169164.8,1471112.0,2191360.0,21595924.16,,,7372.0,0.44,,,,0.35,9530.0,24886.0,,,0.44,7372.0,,,24886.0,21.01,0.33,,,100.0,48.32,0.0,0.0,,0.0,100.0,20.92,0.1621,29.29,0.8147,14.68
2023-01-16,2471289.0,34523907.33,11.48,32.42,8.84,35.81,2.0,30479187.2,1471512.0,2181760.0,20557022.64,,,400.0,,,,,,,,,,,400.0,,,9600.0,21.59,0.56,,,100.0,48.34,0.0,0.0,,0.0,100.0,21.6,0.1578,27.83,0.8118,13.97
2023-01-17,2446884.0,34745752.8,11.36,31.31,8.75,34.71,2.0,30621661.0,1450207.0,2156455.0,20592939.4,,,4900.0,0.15,,,,0.42,900.0,26205.0,,,0.15,4900.0,,,26205.0,20.3,0.54,,,100.0,47.6,0.0,0.0,,0.0,100.0,20.12,0.1594,29.18,0.8032,14.2
2023-01-18,2517884.0,36169403.66,11.69,32.25,9.01,36.18,2.0,31997391.08,1450207.0,2227455.0,20832223.56,,,70.0,1.22,,,,0.0,71000.0,70.0,,,1.22,70.0,,,,20.61,,,,100.0,47.59,0.0,0.0,,0.0,100.0,21.45,0.1637,29.29,0.8263,14.365
2023-01-19,2514219.0,34608224.53,11.68,31.74,8.99,35.94,2.0,30610469.35,1425942.0,2223790.0,19628091.63,,,450.0,0.0,,,,0.35,18310.0,24715.0,,,0.0,450.0,,,21975.0,20.46,0.28,,,100.0,46.78,0.0,0.0,,0.0,100.0,20.96,0.1592,28.63,0.8248,13.765
2023-01-20,2515918.0,35700876.42,11.68,31.48,9.0,35.3,2.0,31579688.91,1427408.0,2225489.0,20254919.52,,,1765.0,0.0,,,,0.02,3998.0,299.0,,,0.0,1765.0,,,2299.0,19.63,0.0,,,100.0,46.83,0.0,0.0,,0.0,100.0,20.42,0.1626,29.77,0.8253,14.19
2023-01-23,2514969.0,35511362.28,11.68,31.09,9.0,35.88,2.0,31410504.8,1427408.0,2224540.0,20155000.96,,,,,,,,,,,,,,,,,949.0,20.24,0.04,,,100.0,46.79,0.0,0.0,,0.0,100.0,20.64,0.1607,29.21,0.8244,14.12
2023-01-24,2528823.0,35175927.93,11.74,31.14,9.04,35.82,2.0,31080420.54,1433262.0,2234394.0,19936674.42,,,5854.0,0.13,,,,,9854.0,,,,0.13,5854.0,,,,20.21,,,,100.0,46.92,0.0,0.0,,0.0,100.0,20.65,0.1589,28.84,0.8278,13.91
2023-01-25,2533732.0,34091364.06,11.77,31.3,9.06,35.22,2.0,30190974.84,1431016.0,2243848.0,19254320.28,,,2299.0,0.16,,,,0.07,14000.0,4545.0,,,0.16,2299.0,,,4546.0,19.88,0.11,,,100.0,46.89,0.0,0.0,,0.0,100.0,20.65,0.1567,28.4,0.8301,13.455
2023-01-26,2529807.0,34797495.28,11.75,31.57,9.05,34.66,2.0,30810140.87,1431116.0,2239923.0,19685000.58,,,100.0,0.0,,,,,2675.0,,,,0.0,100.0,,,6600.0,19.28,0.17,,,100.0,46.87,0.0,0.0,,0.0,100.0,20.29,0.1595,29.27,0.8285,13.755
2023-01-27,2539122.0,35166839.7,11.79,33.15,9.08,35.31,2.0,31151946.3,1435516.0,2249238.0,19881896.6,,,4400.0,0.26,,,,,14315.0,,,,0.26,4400.0,,,5000.0,19.74,0.03,,,100.0,46.94,0.0,0.0,,0.0,100.0,20.36,0.1583,28.97,0.8303,13.85
2023-01-30,2515296.0,34396672.8,11.68,34.18,9.0,35.07,2.0,30400550.63,1424288.0,2223075.0,19477138.4,,,3512.0,0.32,,2337.0,,0.18,21500.0,14740.0,,,0.32,3512.0,0.03,,50000.0,19.72,0.76,,,100.0,46.55,0.0,0.0,,0.0,100.0,20.66,0.1505,26.99,0.8222,13.675
2023-01-31,2506928.0,34984180.24,11.64,35.12,8.97,34.81,2.0,30826622.91,1395588.0,2209002.0,19475430.54,,,2321.0,0.01,,,,0.49,2300.0,31021.0,,,0.01,2321.0,,,16373.0,19.09,0.3,,,100.0,45.62,0.0,0.0,,0.0,100.0,19.98,0.1511,27.62,0.8195,13.955
2023-02-01,2536299.0,35203830.12,11.78,36.17,9.07,35.48,2.0,31098181.64,1395858.0,2240503.0,19374509.04,,,2400.0,0.82,,,,0.02,57400.0,2130.0,,,0.82,2400.0,,,25899.0,19.38,0.35,,,100.0,45.59,0.0,0.0,,0.0,100.0,20.0,0.1463,26.91,0.8284,13.88
2023-02-02,2487299.0,36637914.27,11.55,35.79,8.9,35.43,2.0,32280839.19,1392858.0,2191503.0,20516798.34,,,1174.0,,,,,0.05,,4174.0,,,,1174.0,,,49000.0,19.38,0.63,,,100.0,45.36,0.0,0.0,,0.0,100.0,19.93,0.1549,28.53,0.81,14.73
2023-02-03,2454060.0,36074682.0,11.4,33.37,8.78,36.5,2.0,31726480.8,1388619.0,2158264.0,20412699.3,,,1000.0,0.12,,,,0.0,1000.0,5239.0,,,0.12,1000.0,,,34239.0,20.55,0.19,,,100.0,45.17,0.0,0.0,,0.0,100.0,20.32,0.1544,27.95,0.7983,14.7
2023-02-06,2375178.0,32884339.41,11.03,31.64,8.5,34.82,2.0,28789043.79,1363858.0,2079382.0,18882614.01,,,,0.09,,,,0.37,4769.0,24761.0,,,0.09,,,,83651.0,20.12,1.72,,,100.0,44.39,0.0,0.0,,0.0,100.0,19.95,0.1446,25.7,0.773,13.845
2023-02-07,2339777.0,31388108.46,10.87,29.36,8.37,32.43,2.0,27312685.12,1373440.0,2035981.0,18424697.6,,,20000.0,0.12,,,,0.25,24000.0,10418.0,,,0.12,20000.0,,,67401.0,19.01,1.67,,,100.0,45.05,0.0,0.0,,0.0,100.0,18.14,0.1421,26.25,0.7675,13.415
2023-02-08,2252844.0,30841434.36,10.46,27.6,8.06,30.79,2.0,26737227.12,1410440.0,1953048.0,19308923.6,,,41000.0,,,,,0.09,,4000.0,,,,41000.0,,,82933.0,18.93,1.21,,,100.0,46.37,0.0,0.0,,0.0,100.0,18.83,0.1525,28.06,0.7407,13.69
2023-02-09,2340678.0,32067288.6,10.87,28.04,8.37,32.44,2.0,27935519.3,1422200.0,2039089.0,19484140.0,,,11760.0,1.33,,,,,87248.0,,,,1.33,11760.0,,,1207.0,19.48,0.02,,,100.0,46.73,0.0,0.0,,0.0,100.0,19.19,0.148,26.87,0.7691,13.7
2023-02-10,2407207.0,31967708.96,11.18,29.52,8.61,33.04,2.0,27935648.64,1424230.0,2103588.0,18913774.4,,,2074.0,0.72,,1130.0,,0.0,63369.0,44.0,,,0.72,2074.0,0.02,,,19.56,,,,100.0,46.8,0.0,0.0,,0.0,100.0,18.29,0.1439,25.8,0.791,13.28
2023-02-13,2375920.0,31896726.0,11.03,28.6,8.5,32.1,2.0,27820640.93,1424230.0,2072301.0,19120287.75,,,,0.03,,,,,8785.0,,,,0.03,,,,40072.0,18.89,0.57,,,100.0,46.7,0.0,0.0,,0.0,100.0,18.8,0.1491,26.62,0.779,13.425
2023-02-14,2350412.0,31001934.28,10.91,28.58,8.41,31.86,2.0,27005364.28,1417696.0,2047412.0,18699410.24,,,3785.0,,,,,0.13,,10319.0,,,,3785.0,,,24889.0,19.02,0.39,,,100.0,46.3,0.0,0.0,,0.0,100.0,18.71,0.147,26.04,0.7676,13.19
2023-02-15,2370879.0,30287979.23,11.01,29.08,8.48,31.36,2.0,26382661.73,1427463.0,2065179.0,18235839.83,,,10346.0,0.0,,,,0.01,17767.0,579.0,,,0.0,10346.0,,,,18.84,,,,100.0,46.54,0.0,0.0,,0.0,100.0,18.08,0.145,25.93,0.7731,12.775
2023-02-16,2441389.0,31628194.5,11.34,29.52,8.73,31.92,2.0,27021137.4,1478953.0,2085769.0,19159836.11,,,59691.0,0.64,,,,0.12,48791.0,8201.0,,,0.64,59691.0,,,28201.0,18.9,0.32,,,100.0,48.2,0.0,0.0,,0.0,100.0,18.36,0.1374,24.47,0.7957,12.955
2023-02-17,2441127.0,31710239.73,11.34,29.23,8.73,32.1,2.0,27092437.62,1478822.0,2085638.0,19209897.78,,,,,,,,0.0,,131.0,,,,,,,131.0,19.15,0.0,,,100.0,48.2,0.0,0.0,,0.0,100.0,18.26,0.1371,24.4,0.7957,12.99
2023-02-20,2357986.0,30759927.37,10.95,28.73,8.43,31.12,2.0,26122573.37,1485022.0,2002497.0,19372111.99,,,7841.0,,,,,0.02,,1641.0,,,,7841.0,,,83141.0,19.29,1.03,,,100.0,48.41,0.0,0.0,,0.0,100.0,18.9,0.1349,23.13,0.7687,13.045
2023-02-21,2383784.0,31465948.8,11.07,29.58,8.53,31.71,2.0,26758578.0,1490490.0,2027165.0,19674468.0,,,5468.0,0.41,,1130.0,,,23538.0,,,,0.41,5468.0,0.01,,,19.48,,,,100.0,48.59,0.0,0.0,,0.0,100.0,18.62,0.1338,23.18,0.7771,13.2
2023-02-22,2397384.0,30650554.44,11.13,29.8,8.57,31.99,2.0,26024698.53,1495690.0,2035565.0,19122396.65,,,5200.0,0.0,,,,,8400.0,,,,0.0,5200.0,,,,19.79,,,,100.0,48.71,0.0,0.0,,0.0,100.0,18.68,0.1328,22.78,0.7807,12.785
2023-02-23,2338119.0,30535834.14,10.86,29.97,8.36,30.56,2.0,25824099.58,1492747.0,1977343.0,19495275.82,,,57.0,,,,,0.06,,3000.0,,,,57.0,,,58222.0,19.11,0.77,,,100.0,48.62,0.0,0.0,,0.0,100.0,18.94,0.1313,22.05,0.7616,13.06
2023-02-24,2360200.0,30895018.0,10.96,30.73,8.44,31.38,2.0,26556677.84,1466001.0,2028776.0,19189953.09,,,2950.0,0.91,,,,0.36,63730.0,29696.0,,,0.91,2950.0,,,12297.0,19.19,0.16,,,96.34,47.74,55649.0,728445.41,,0.73,96.35,18.83,0.1373,23.61,0.7687,13.09
2023-02-27,2766805.0,37172025.17,12.85,36.73,9.9,37.05,2.0,32716804.52,1466190.0,2435192.0,19698262.65,,,189.0,5.7,,,,,406416.0,,,,5.7,189.0,,,,19.16,,,,96.34,38.43,55649.0,747644.32,,0.73,96.34,15.94,0.1845,35.56,0.7252,13.435
2023-02-28,2363859.0,32148482.4,10.98,33.1,8.45,32.33,2.0,27633472.8,1469098.0,2031873.0,19979732.8,,,3035.0,0.03,,,,0.0,2408.0,127.0,,,0.03,3035.0,,,405727.0,19.77,5.42,,,96.35,38.5,55649.0,756826.4,,0.75,96.36,18.81,0.1378,23.83,0.6195,13.6
2023-03-01,2558547.0,33785613.14,11.88,35.82,9.15,35.04,2.0,29083550.33,1652954.0,2202465.0,21827257.57,,,1000.0,2.25,,,,0.01,172389.0,1298.0,,,2.25,1000.0,,184154.0,1797.0,22.41,0.0,,,72.59,43.08,624098.0,8241214.09,,8.44,72.63,18.85,0.1374,21.7,0.6668,13.205
2023-03-02,2534687.0,33533909.01,11.77,35.85,9.07,34.08,2.0,28944461.7,1651408.0,2187790.0,21848127.84,,,15285.0,,,,,0.35,,16831.0,,,,15285.0,,,14675.0,21.87,0.23,,,72.57,43.02,624098.0,8256816.54,,8.3,72.5,18.82,0.1389,22.17,0.6604,13.23
2023-03-03,2522059.0,33190296.44,11.71,36.24,9.02,33.79,2.0,28708224.16,1650094.0,2181476.0,21715237.04,,,,,,,,0.03,,1314.0,,,,,,,6314.0,21.81,0.07,,,72.52,42.99,625412.0,8230421.92,,8.26,72.53,18.89,0.1397,22.22,0.6571,13.16
2023-03-06,2542015.0,33147875.6,11.8,37.04,9.09,33.81,2.0,28732023.04,1651050.0,2203376.0,21529692.0,,,2900.0,0.27,,,,0.03,21900.0,1944.0,,,0.27,2900.0,,,,21.67,,,,74.34,42.93,569763.0,7429709.52,,7.45,74.43,18.68,0.1381,22.0,0.661,13.04
2023-03-07,2568353.0,32720817.22,11.93,37.91,9.19,33.87,2.0,28037809.8,1720236.0,2200770.0,21915806.64,,,70242.0,0.01,,,,0.01,9242.0,1056.0,,,0.01,70242.0,,,11848.0,22.55,0.26,,,77.14,44.69,509763.0,6494380.62,,6.73,77.02,18.74,0.1358,21.56,0.6672,12.74
2023-03-08,2549317.0,32809709.79,11.84,37.14,9.12,33.19,2.0,28239135.21,1715231.0,2194183.0,22075022.97,,,,0.13,,,,0.2,7500.0,5005.0,,,0.13,,,,14087.0,21.89,0.2,,,77.03,44.57,511449.0,6582348.63,,6.54,76.99,18.59,0.1383,21.86,0.6625,12.87
2023-03-09,2644943.0,33352731.23,12.28,38.8,9.46,34.43,2.0,28883318.49,1735591.0,2290509.0,21885802.51,,,25079.0,1.15,,,,0.05,96326.0,4727.0,,,1.15,25079.0,,8.0,,22.3,,,,78.01,45.14,489260.0,6169568.6,,6.28,78.03,18.01,0.1393,22.88,0.6879,12.61
2023-03-10,2624643.0,32453710.7,12.19,39.07,9.39,33.47,2.0,27937344.99,1748007.0,2259389.0,21614106.56,,,59640.0,0.12,,,,0.64,10000.0,47224.0,,,0.12,59640.0,,,41120.0,21.98,0.64,,,78.32,45.46,483849.0,5982792.89,,6.06,78.4,18.08,0.1365,21.99,0.6826,12.365
2023-03-13,2604571.0,32492023.23,12.09,38.2,9.32,32.77,2.0,28042552.5,1738518.0,2247900.0,21688012.05,,,9590.0,0.16,,,,0.28,17521.0,19079.0,,,0.16,9590.0,,,29010.0,21.46,0.4,,,78.57,45.28,474259.0,5916381.03,,5.84,78.61,18.17,0.1401,22.71,0.6784,12.475
2023-03-14,2601656.0,32910948.4,12.08,37.51,9.31,33.09,2.0,28678233.1,1734465.0,2267054.0,21940982.25,,,2014.0,0.37,,,,0.03,19154.0,6067.0,,,0.37,2014.0,,,,21.64,,,,78.31,45.17,480326.0,6076123.9,,5.99,78.32,18.51,0.1426,23.11,0.6776,12.65
2023-03-15,2601688.0,31753602.04,12.08,37.35,9.31,33.35,2.0,27204066.24,1761397.0,2228928.0,21497850.39,,,55445.0,0.44,,,,0.28,35400.0,28513.0,,,0.44,55445.0,,,73526.0,22.42,1.04,,,80.26,45.9,433326.0,5288743.83,,5.56,80.14,18.63,0.1401,22.18,0.678,12.205
2023-03-16,2558403.0,31864909.37,11.88,36.51,9.15,31.85,2.0,27196152.62,1770958.0,2183553.0,22057281.89,,,11831.0,0.16,,,,0.25,15916.0,2270.0,,,0.16,11831.0,,,61291.0,21.57,0.83,,,80.28,46.09,435026.0,5418248.83,,5.27,80.36,18.82,0.145,23.28,0.6658,12.455
2023-03-17,2575083.0,31184255.13,11.96,40.06,9.21,32.36,2.0,26527354.63,1781973.0,2190533.0,21579693.03,,,20528.0,0.32,,,,0.03,32798.0,9513.0,,,0.32,20528.0,,,25818.0,22.14,0.31,,,80.03,46.22,444539.0,5383367.29,,5.51,80.06,18.91,0.1461,23.31,0.6679,12.11
2023-03-20,2579883.0,31809957.39,11.98,40.13,9.23,31.81,2.0,27063523.89,1786373.0,2194933.0,22025979.09,,,4400.0,0.06,,,,,4400.0,,,,0.06,4400.0,,,,21.59,,,,80.07,46.32,444539.0,5481165.87,,5.34,80.16,18.7,0.1469,23.86,0.669,12.33
2023-03-21,2537246.0,32654356.02,11.78,42.42,9.07,31.98,2.0,27700049.52,1770900.0,2152296.0,22791483.0,,,,,,,,0.16,,15473.0,,,,,,,42637.0,21.81,0.48,,,79.93,45.91,444539.0,5721216.93,,5.46,79.99,18.94,0.148,24.63,0.6577,12.87
2023-03-22,2627124.0,34113205.14,12.2,45.89,9.4,34.18,2.0,28406258.69,1828705.0,2187621.0,23745734.43,,,64474.0,0.64,,,,0.08,46111.0,6903.0,,,0.64,64474.0,,234.0,10786.0,23.43,0.06,,,82.07,47.85,399539.0,5188013.92,,5.1,82.12,18.46,0.1412,23.32,0.6874,12.985
2023-03-23,2764924.0,36358750.6,12.84,49.92,9.89,36.43,2.0,30579286.15,1963454.0,2325421.0,25819420.1,,,150000.0,1.98,,,,0.18,150000.0,15251.0,,,1.98,150000.0,,,12200.0,25.45,0.14,,,88.72,50.89,249539.0,3281437.85,,3.23,88.74,22.25,0.1489,22.87,0.7166,13.15
2023-03-24,2716255.0,35365640.1,12.61,49.08,9.72,36.24,2.0,29754736.2,1949825.0,2285310.0,25386721.5,,,101.0,0.01,,,,0.0,500.0,13730.0,,,0.01,101.0,,,40611.0,25.75,0.46,,,88.31,50.56,258013.0,3359329.26,,3.43,88.24,22.32,0.151,23.29,0.7044,13.02
2023-03-27,2537694.0,32482483.2,12.31,47.11,9.08,33.4,2.0,27016512.0,1775180.0,2110665.0,22722304.0,,,132.0,,,,,2.54,,178347.0,,,,132.0,,3570.0,174645.0,23.05,2.35,,,80.41,46.03,432529.0,5536371.2,,5.61,80.42,18.15,0.1428,23.78,0.658,12.8
2023-03-28,2516556.0,31280791.08,12.21,46.99,9.0,32.44,2.0,26029613.28,1770611.0,2094096.0,22008694.73,,,,,,,,0.14,,4569.0,,,,,,,16569.0,22.58,0.43,,,80.2,45.91,437098.0,5433128.14,,5.56,80.24,18.38,0.1424,23.39,0.6525,12.43
2023-03-29,2465352.0,30804573.24,11.96,46.45,8.82,31.17,2.0,25712410.92,1760078.0,2057816.0,21992174.61,,,4391.0,0.0,,,,0.29,1467.0,14924.0,,,0.0,4391.0,,,37747.0,21.87,0.5,,,80.0,45.78,440022.0,5498074.89,,5.46,80.01,18.67,0.1417,22.69,0.6412,12.495
2023-03-30,2455453.0,31650789.17,11.91,47.95,8.78,31.27,2.0,26568855.11,1750679.0,2061199.0,22566252.31,,,3773.0,0.06,,,,0.16,3883.0,13172.0,,,0.06,3773.0,,,500.0,21.82,0.01,,,79.91,45.53,440022.0,5671883.58,,5.46,79.98,18.66,0.1436,23.15,0.6386,12.89
2023-03-31,2444304.0,31519300.08,11.86,47.93,8.74,32.05,2.0,26435394.75,1743037.0,2050050.0,22476462.12,,,,,,,,0.0,,7642.0,,,,,,,11149.0,22.53,0.06,,,79.64,45.34,445650.0,5746656.75,,5.78,79.59,18.75,0.1428,22.57,0.6359,12.895
2023-04-03,2426858.0,31063782.4,11.77,48.05,8.68,31.67,2.0,26017331.2,1747202.0,2032604.0,22364185.6,,,11998.0,,,,,0.07,,2798.0,,,,11998.0,,951.0,17446.0,22.49,0.31,0.08,,79.61,45.53,447619.0,5729523.2,5986.0,5.75,79.64,18.97,0.1423,22.18,0.6324,12.8
2023-04-04,2434477.0,30552686.35,11.81,47.95,8.71,31.47,2.0,25591458.0,1764251.0,2039160.0,22141350.05,,5986.0,16006.0,0.3,0.08,,,0.11,24316.0,4943.0,,5986.0,0.3,16006.0,,,17760.0,22.52,0.36,,,79.62,45.85,451556.0,5667027.8,,5.75,79.67,18.95,0.1398,21.46,0.6327,12.55
2023-04-05,2414246.0,28874382.16,11.71,48.31,8.63,30.62,2.0,24221966.08,1745109.0,2025248.0,20871503.64,,,3609.0,0.05,,,,0.35,5000.0,24118.0,,,0.05,3609.0,,1367.0,18912.0,21.95,0.49,,,79.02,45.43,463364.0,5541833.44,,5.85,78.95,19.14,0.14,21.0,0.6285,11.96
2023-04-06,2407264.0,29224184.96,11.68,48.29,8.61,29.59,2.0,24684177.02,1744076.0,2033293.0,21173082.64,,,3695.0,0.0,,,,0.3,8400.0,5975.0,,,0.0,3695.0,,1247.0,355.0,20.88,0.07,,,79.0,45.44,463719.0,5629548.66,,5.54,79.03,19.16,0.1401,21.3,0.6271,12.14
2023-04-07,2407264.0,29224184.96,11.68,48.11,8.61,29.75,2.0,24684177.02,1744076.0,2033293.0,21173082.64,,,,,,,,,,,,,,,,,,21.19,,,,79.0,45.44,463719.0,5629548.66,,5.64,78.99,19.11,0.1399,21.2,0.6272,
2023-04-10,2417805.0,29352152.7,11.73,48.32,8.65,29.94,2.0,24592750.68,1749502.0,2025762.0,21238954.28,,,5426.0,,,,,,,,,,,5426.0,,,7531.0,21.3,0.05,,,79.05,45.58,463719.0,5629548.66,,5.66,79.0,18.98,0.1409,21.61,0.63,
2023-04-11,2449317.0,31375750.77,11.88,48.95,8.76,30.62,2.0,26453162.4,1742176.0,2065040.0,22317274.56,,,900.0,0.49,,,,0.11,39278.0,8226.0,,,0.49,900.0,,,,21.12,,,,78.98,45.4,463719.0,5940240.39,,5.59,79.07,19.06,0.1398,21.8,0.6383,12.81
2023-04-12,2431359.0,30489241.86,11.8,48.87,8.7,31.37,2.0,25670408.28,1741318.0,2047082.0,21836127.72,,,837.0,0.1,,,,0.02,837.0,1695.0,,,0.1,837.0,,,18795.0,22.23,0.16,,,78.97,45.42,463719.0,5815036.26,,5.9,79.03,18.98,0.1389,21.31,0.6342,12.54
2023-04-13,2451603.0,31012777.95,11.89,49.12,8.77,31.22,2.0,26151673.9,1746218.0,2067326.0,22089657.7,,,4900.0,0.22,,2744.0,,,19900.0,,,,0.22,4900.0,0.03,,2400.0,21.85,0.02,,,79.02,45.52,463719.0,5866045.35,,5.78,79.08,18.8,0.1377,21.31,0.639,12.65
2023-04-14,2451798.0,30794582.88,11.89,50.0,8.77,31.47,2.0,25998207.76,1749829.0,2069921.0,21977852.24,,,9386.0,0.1,,,,0.0,6011.0,5775.0,,,0.1,9386.0,,,3416.0,22.18,0.03,,,79.0,45.45,465050.0,5841028.0,,5.91,78.96,18.68,0.137,21.07,0.6368,12.56
2023-04-17,2449784.0,30818282.72,11.88,50.54,8.76,31.34,2.0,26014270.06,1747599.0,2067907.0,21984795.42,,,13200.0,0.04,,,,0.22,3416.0,15430.0,,,0.04,13200.0,,,5430.0,22.02,0.08,,,78.98,45.44,465050.0,5850329.0,,5.88,78.91,18.76,0.1369,21.0,0.637,12.58
2023-04-18,2440715.0,29361801.45,11.84,50.48,8.73,30.91,2.0,24788849.58,1740697.0,2060586.0,20940584.91,,,400.0,,,,,0.1,,7302.0,,,,400.0,,,7321.0,21.84,0.3,,,78.92,45.54,465050.0,5594551.5,,5.82,78.96,19.05,0.1358,20.32,0.6385,12.03
2023-04-19,2397151.0,29197299.18,11.63,48.57,8.57,29.44,2.0,24547839.96,1698472.0,2015422.0,20687388.96,,,1600.0,,,,,0.74,,43825.0,,,,1600.0,,,45164.0,20.45,0.79,,,78.5,44.46,465050.0,5664309.0,,5.6,78.51,18.24,0.1347,21.08,0.6276,12.18
2023-04-20,2485651.0,29877525.02,12.06,50.9,8.89,30.63,2.0,24652082.44,1748787.0,2050922.0,21020419.74,,,53046.0,0.66,,,,0.03,53000.0,2731.0,,,0.66,53046.0,,,17500.0,21.24,0.22,,,79.82,45.61,442050.0,5313441.0,,5.38,79.8,17.71,0.1312,20.15,0.6482,12.02
2023-04-21,2362040.0,28627924.8,11.46,49.28,8.45,28.95,2.0,24024239.76,1680063.0,1982198.0,20362363.56,,,200.0,0.01,,,,0.89,200.0,68924.0,,,0.01,200.0,,,68924.0,20.19,0.86,,,100.0,44.24,0.0,0.0,,0.0,100.0,18.5,0.1356,21.36,0.6219,12.12
2023-04-24,2367840.0,28508793.6,11.49,51.02,8.47,29.08,2.0,23914558.36,1684076.0,1986259.0,20276275.04,,,5013.0,0.11,,,,0.01,8013.0,1000.0,,,0.11,5013.0,,,3952.0,20.35,0.07,,,100.0,44.34,0.0,0.0,,0.0,100.0,18.48,0.1347,21.02,0.6234,12.04
