,SELER FP Equity_DX_SI_QTY,SELER FP Equity_DX_SHORT_INTEREST_VALUE,SELER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SELER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SELER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SELER FP Equity_DX_SI_MV,SELER FP Equity_DX_DSS,SELER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SELER FP Equity_DX_SUPPLY_SI_QTY,SELER FP Equity_DX_BROKER_SI_QTY,SELER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SELER FP Equity_DX_BROKER_SI_MV_NEW_x,SELER FP Equity_DX_BROKER_SI_QTY_ADD,SELER FP Equity_DX_BROKER_SI_QTY_NEW,SELER FP Equity_DX_BROKER_SI_MV_NEW_y,SELER FP Equity_DX_BROKER_SI_MV_ADD,SELER FP Equity_DX_SUPPLY_SI_MV,SELER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SELER FP Equity_DX_UTILIZATION_QUANTITY,SELER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SELER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SELER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SELER FP Equity_DX_ACTIVE_UTILIZATION_MV,SELER FP Equity_DX_BROKER_SI_CON_RATIO,SELER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SELER FP Equity_DX_DEMAND_SUPPLY_RATIO,SELER FP Equity_PX_LAST
2016-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4777036.05,4.97,0.0,0.0,,0.0,71.01
2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4803272.41,4.95,0.0,0.0,,0.0,71.4
2016-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4776363.32,5.02,0.0,0.0,,0.0,71.0
2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4860454.22,4.95,0.0,0.0,,0.0,72.25
2016-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4904181.49,5.08,0.0,0.0,,0.0,72.9
2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4904181.49,5.15,0.0,0.0,,0.0,72.9
2016-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4762908.77,5.12,0.0,0.0,,0.0,70.8
2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877272.4,4.93,0.0,0.0,,0.0,72.5
2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877272.4,5.1,0.0,0.0,,0.0,72.5
2016-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877272.4,5.07,0.0,0.0,,0.0,72.5
2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.08,0.0,0.0,,0.0,72.0
2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.04,0.0,0.0,,0.0,72.0
2016-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.06,0.0,0.0,,0.0,72.0
2016-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4857090.59,5.05,0.0,0.0,,0.0,72.2
2016-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4712454.23,5.05,0.0,0.0,,0.0,70.05
2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4789817.86,4.9,0.0,0.0,,0.0,71.2
2016-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4789817.86,4.96,0.0,0.0,,0.0,71.2
2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4789817.86,4.99,0.0,0.0,,0.0,71.2
2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4789817.86,4.95,0.0,0.0,,0.0,71.2
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4776363.32,4.96,0.0,0.0,,0.0,71.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4776363.32,4.92,0.0,0.0,,0.0,71.0
2016-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4863817.86,4.95,0.0,0.0,,0.0,72.3
2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4854399.68,5.06,0.0,0.0,,0.0,72.16
2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4849690.59,5.03,0.0,0.0,,0.0,72.09
2016-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4849017.86,5.08,0.0,0.0,,0.0,72.08
2016-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4849017.86,5.05,0.0,0.0,,0.0,72.08
2016-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4849017.86,5.11,0.0,0.0,,0.0,72.08
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4776363.32,5.07,0.0,0.0,,0.0,71.0
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,4.98,0.0,0.0,,0.0,72.0
2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4836908.77,5.09,0.0,0.0,,0.0,71.9
2016-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4712454.23,5.03,0.0,0.0,,0.0,70.05
2016-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,4.92,0.0,0.0,,0.0,72.0
2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.06,0.0,0.0,,0.0,72.0
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4715817.87,5.08,0.0,0.0,,0.0,70.1
2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4776363.32,4.88,0.0,0.0,,0.0,71.0
2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4776363.32,4.97,0.0,0.0,,0.0,71.0
2016-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4776363.32,4.99,0.0,0.0,,0.0,71.0
2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4715817.87,4.95,0.0,0.0,,0.0,70.1
2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4709090.6,4.89,0.0,0.0,,0.0,70.0
2016-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4828836.04,4.89,0.0,0.0,,0.0,71.78
2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4827490.59,4.99,0.0,0.0,,0.0,71.76
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4713126.96,5.03,0.0,0.0,,0.0,70.06
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4713126.96,4.88,0.0,0.0,,0.0,70.06
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4713126.96,4.88,0.0,0.0,,0.0,70.06
2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4834890.59,4.85,0.0,0.0,,0.0,71.87
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4834890.59,5.03,0.0,0.0,,0.0,71.87
2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877272.4,5.02,0.0,0.0,,0.0,72.5
2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4876599.68,5.14,0.0,0.0,,0.0,72.49
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4875254.22,5.1,0.0,0.0,,0.0,72.47
2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4825472.41,5.02,0.0,0.0,,0.0,71.73
2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4825472.41,5.01,0.0,0.0,,0.0,71.73
2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.07,0.0,0.0,,0.0,72.0
2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4777036.05,5.15,0.0,0.0,,0.0,71.01
2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4793181.5,4.95,0.0,0.0,,0.0,71.25
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4813363.32,4.99,0.0,0.0,,0.0,71.55
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4793854.23,5.03,0.0,0.0,,0.0,71.26
2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,4.96,0.0,0.0,,0.0,72.0
2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4860454.22,5.04,0.0,0.0,,0.0,72.25
2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4860454.22,5.05,0.0,0.0,,0.0,72.25
2016-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4860454.22,5.06,0.0,0.0,,0.0,
2016-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.06,0.0,0.0,,0.0,72.0
2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4844308.77,5.06,0.0,0.0,,0.0,72.01
2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,4.99,0.0,0.0,,0.0,72.0
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4951272.4,5.01,0.0,0.0,,0.0,73.6
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4943872.4,5.19,0.0,0.0,,0.0,73.49
2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4943872.4,5.21,0.0,0.0,,0.0,73.49
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4937145.13,5.09,0.0,0.0,,0.0,73.39
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4870545.13,5.07,0.0,0.0,,0.0,72.4
2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4846999.68,5.1,0.0,0.0,,0.0,72.05
2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877272.4,5.04,0.0,0.0,,0.0,72.5
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4864490.59,5.07,0.0,0.0,,0.0,72.31
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4777036.05,5.06,0.0,0.0,,0.0,71.01
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4797217.86,4.9,0.0,0.0,,0.0,71.31
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4817399.68,5.0,0.0,0.0,,0.0,71.61
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4830854.22,5.02,0.0,0.0,,0.0,71.81
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4837581.5,4.97,0.0,0.0,,0.0,71.91
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4844981.5,5.06,0.0,0.0,,0.0,72.02
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4857090.59,5.05,0.0,0.0,,0.0,72.2
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.0,0.0,0.0,,0.0,72.0
2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4816726.95,5.0,0.0,0.0,,0.0,71.6
2017-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4799908.77,5.02,0.0,0.0,,0.0,71.35
2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4799908.77,5.0,0.0,0.0,,0.0,71.35
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.02,0.0,0.0,,0.0,72.0
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.03,0.0,0.0,,0.0,72.0
2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.04,0.0,0.0,,0.0,72.0
2017-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,4.99,0.0,0.0,,0.0,72.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.06,0.0,0.0,,0.0,72.0
2017-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.04,0.0,0.0,,0.0,72.0
2017-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.05,0.0,0.0,,0.0,72.0
2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877272.4,5.05,0.0,0.0,,0.0,72.5
2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877272.4,5.1,0.0,0.0,,0.0,72.5
2017-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877272.4,5.07,0.0,0.0,,0.0,72.5
2017-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877272.4,5.1,0.0,0.0,,0.0,72.5
2017-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4877945.13,5.08,0.0,0.0,,0.0,72.51
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4917636.04,5.08,0.0,0.0,,0.0,73.1
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4991636.03,5.13,0.0,0.0,,0.0,74.2
2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4910908.76,5.17,0.0,0.0,,0.0,73.0
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4991636.03,5.06,0.0,0.0,,0.0,74.2
2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4853726.95,5.22,0.0,0.0,,0.0,72.15
2017-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4989617.85,5.06,0.0,0.0,,0.0,74.17
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4989617.85,5.23,0.0,0.0,,0.0,74.17
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4873908.77,5.17,0.0,0.0,,0.0,72.45
2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4873908.77,5.05,0.0,0.0,,0.0,72.45
2017-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4853054.22,5.08,0.0,0.0,,0.0,72.14
2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4910908.76,5.04,0.0,0.0,,0.0,73.0
2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4911581.49,5.12,0.0,0.0,,0.0,73.01
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4911581.49,5.15,0.0,0.0,,0.0,73.01
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4924363.31,5.13,0.0,0.0,,0.0,73.2
2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4917636.04,5.08,0.0,0.0,,0.0,73.1
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4910908.76,5.11,0.0,0.0,,0.0,73.0
2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4910908.76,5.12,0.0,0.0,,0.0,73.0
2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4910908.76,5.13,0.0,0.0,,0.0,73.0
2017-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4883326.95,5.1,0.0,0.0,,0.0,72.59
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4882654.22,5.03,0.0,0.0,,0.0,72.58
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4882654.22,5.08,0.0,0.0,,0.0,72.58
2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4844981.5,5.11,0.0,0.0,,0.0,72.02
2017-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4843636.04,5.0,0.0,0.0,,0.0,72.0
2017-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4883999.68,4.97,0.0,0.0,,0.0,72.6
2017-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4924363.31,5.08,0.0,0.0,,0.0,73.2
2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69964.0,4923690.58,5.12,0.0,0.0,,0.0,73.19
2017-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4912008.39,5.08,0.0,0.0,,0.0,73.19
2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4912008.39,5.11,0.0,0.0,,0.0,73.19
2017-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4912008.39,5.12,0.0,0.0,,0.0,73.19
2017-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4952947.39,5.1,0.0,0.0,,0.0,73.8
2017-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4838855.11,5.13,0.0,0.0,,0.0,72.1
2017-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,5013349.19,5.07,0.0,0.0,,0.0,74.7
2017-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,5009993.53,5.26,0.0,0.0,,0.0,74.65
2017-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,5010664.66,5.25,0.0,0.0,,0.0,74.66
2017-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,5007980.14,5.25,0.0,0.0,,0.0,74.62
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4765701.82,5.22,0.0,0.0,,0.0,71.01
2017-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4838855.11,4.95,0.0,0.0,,0.0,72.1
2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4838855.11,5.03,0.0,0.0,,0.0,72.1
2017-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4838855.11,5.04,0.0,0.0,,0.0,72.1
2017-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4865700.35,5.06,0.0,0.0,,0.0,72.5
2017-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4865029.22,5.07,0.0,0.0,,0.0,72.49
2017-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,69798.0,4865029.22,5.06,0.0,0.0,,0.0,72.49
