,ASI FP Equity_DX_SI_QTY,ASI FP Equity_DX_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ASI FP Equity_DX_SI_MV,ASI FP Equity_DX_DSS,ASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY,ASI FP Equity_DX_BROKER_SI_QTY,ASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ASI FP Equity_DX_BROKER_SI_MV_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ASI FP Equity_DX_BROKER_SI_MV_INC_x,ASI FP Equity_DX_SUPPLY_SI_MV_NEW,ASI FP Equity_DX_BROKER_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_NEW,ASI FP Equity_DX_SUPPLY_SI_MV_DEC,ASI FP Equity_DX_BROKER_SI_QTY_INC,ASI FP Equity_DX_SUPPLY_SI_QTY_DEC,ASI FP Equity_DX_BROKER_SI_MV_NEW_y,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ASI FP Equity_DX_BROKER_SI_MV_INC_y,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ASI FP Equity_DX_BROKER_SI_MV_ADD,ASI FP Equity_DX_SUPPLY_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_DEC,ASI FP Equity_DX_SUPPLY_SI_MV,ASI FP Equity_DX_BROKER_SI_MV_DEC,ASI FP Equity_DX_SUPPLY_SI_MV_RMV,ASI FP Equity_DX_BROKER_SI_MV_RMV,ASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ASI FP Equity_DX_UTILIZATION_QUANTITY,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ASI FP Equity_DX_ACTIVE_UTILIZATION_MV,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ASI FP Equity_DX_BROKER_SI_CON_RATIO,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-05,19010.0,1278013.7,3.35,0.31,1.37,,1278013.7,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15475.0,1040360.97,,1.11,0.0,,1.0,100.0,1.2284
2006-10-06,19010.0,1283829.26,3.4,0.31,1.38,,1283829.26,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15475.0,1045095.1,,1.12,0.0,,1.0,100.0,1.2284
2006-10-09,19010.0,1273255.51,2.93,0.31,1.38,,1273255.51,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15475.0,1036487.59,,1.13,0.0,,1.0,100.0,1.2284
2006-10-10,19010.0,1288234.99,2.7,0.31,1.37,,1288234.99,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22075.0,1495938.32,,1.59,0.0,,1.0,100.0,0.8612
2006-10-11,19010.0,1300218.57,2.69,0.31,1.39,,1300218.57,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22775.0,1557731.61,,1.66,0.0,,1.0,100.0,0.8347
2006-10-12,19010.0,1317312.8,2.57,0.31,1.4,,1317312.8,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22775.0,1578211.41,,1.68,0.0,,1.0,100.0,0.8347
2006-10-13,19010.0,1320308.69,2.44,0.31,1.42,,1320308.69,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22775.0,1581800.66,,1.7,0.0,,1.0,100.0,0.8347
2006-10-16,19010.0,1335464.4,2.22,0.31,1.43,,1335464.4,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22775.0,1599958.01,,1.71,0.0,,1.0,100.0,0.8347
2006-10-17,19010.0,1324009.51,2.18,0.31,1.44,,1324009.51,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22675.0,1579269.62,,1.72,0.0,,1.0,100.0,0.8384
2006-10-18,19010.0,1343570.94,2.0,0.31,1.43,,1343570.94,0.0,19010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.8384
2006-10-19,22510.0,1588019.2,2.25,0.36,1.72,,1588019.2,0.0,22510.0,0.0,,,,0.3,,,,,3500.0,,,,0.3,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9927
2006-10-20,32510.0,2288067.15,3.22,0.53,2.47,,2288067.15,0.0,32510.0,0.0,,,,0.76,,,,,10000.0,,,,0.76,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.4337
2006-10-23,34110.0,2419016.06,3.25,0.55,2.59,,2419016.06,0.0,34110.0,0.0,,,,0.1,,,,,1600.0,,,,0.1,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.497
2006-10-24,35110.0,2510114.01,3.24,0.57,2.68,,2510114.01,0.0,35110.0,0.0,,,,0.1,,,,,1000.0,,,,0.1,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5582
2006-10-25,35110.0,2496118.3,3.07,0.57,2.71,,2496118.3,0.0,35110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5274
2006-10-26,35110.0,2503278.9,3.05,0.57,2.69,,2503278.9,0.0,35110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5191
2006-10-27,35110.0,2451201.84,2.65,0.57,2.7,,2451201.84,0.0,35110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.525
2006-10-30,35110.0,2423210.43,2.5,0.57,2.65,,2423210.43,0.0,35110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5274
2006-10-31,68110.0,4777824.71,4.71,1.1,5.08,,4777824.71,0.0,68110.0,0.0,,,,2.45,,,,,33000.0,,,,2.45,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.8631
2006-11-01,68110.0,4826442.72,4.57,1.1,5.16,,4826442.72,0.0,68110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.6258
2006-11-02,68110.0,4852330.23,4.96,1.1,5.21,,4852330.23,0.0,68110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.6045
2006-11-03,68110.0,4864958.29,4.64,1.1,5.24,,4864958.29,0.0,68110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.6133
2006-11-06,46110.0,3342700.55,3.03,0.75,3.55,,3342700.55,0.0,46110.0,0.0,,,,,,,,,,,,,,,,,22000.0,0.0,1.68,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.4617
2006-11-07,46110.0,3340135.82,2.98,0.75,3.59,,3340135.82,0.0,46110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.4438
2006-11-08,63110.0,4567493.7,3.87,1.02,4.92,,4567493.7,0.0,63110.0,0.0,,,,1.32,,,,,17000.0,,,,1.32,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.3362
2006-11-09,63110.0,4651741.05,3.82,1.02,4.92,,4651741.05,0.0,63110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.3519
2006-11-10,63110.0,4633604.47,3.81,1.02,4.92,,4633604.47,0.0,63110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.2856
2006-11-13,63110.0,4756465.2,3.8,1.02,5.1,,4756465.2,0.0,63110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.418
2006-11-14,63110.0,4768166.22,3.65,1.02,5.1,,4768166.22,0.0,63110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.3244
2006-11-15,55110.0,4250080.27,3.09,0.89,4.47,,4250080.27,0.0,55110.0,0.0,,,,,,,,,,,,,,,,,8000.0,0.0,0.63,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.8858
2006-11-16,55110.0,4292994.9,2.99,0.89,4.54,,4292994.9,0.0,55110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.878
2006-11-17,55110.0,4284820.68,2.94,0.89,4.59,,4284820.68,0.0,55110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.8516
2006-11-20,55110.0,4270515.81,3.01,0.89,4.58,,4270515.81,0.0,55110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.7774
2006-11-21,55110.0,4278690.02,3.02,0.89,4.57,,4278690.02,0.0,55110.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.4263
2006-11-22,46510.0,3684291.67,2.53,0.75,3.85,,3684291.67,0.0,46510.0,0.0,,,,,,,,,,,,,,,,,8600.0,0.0,0.68,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.0407
2006-11-23,21510.0,1722859.06,1.16,0.35,1.82,,1722859.06,0.0,21510.0,0.0,,,,,,,,,,,,,,,,,25000.0,0.0,2.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9336
2006-11-24,27510.0,2170279.9,1.48,0.45,2.36,,2170279.9,0.0,27510.0,0.0,,,,0.56,,,,,6000.0,,,,0.56,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2017
2006-11-27,30510.0,2345858.63,1.43,0.49,2.58,,2345858.63,0.0,30510.0,0.0,,,,0.23,,,,,3000.0,,,,0.23,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2517
2006-11-28,30510.0,2253653.43,1.4,0.49,2.53,,2253653.43,0.0,30510.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2427
2006-11-29,31010.0,2386027.56,1.45,0.5,2.47,,2386027.56,0.0,31010.0,0.0,,,,0.0,,,,,500.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2776
2006-11-30,31010.0,2378840.73,1.45,0.5,2.56,,2378840.73,0.0,31010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.291
2006-12-01,31010.0,2371653.9,1.44,0.5,2.56,,2371653.9,0.0,31010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.277
2006-12-04,31010.0,2397813.96,1.43,0.5,2.55,,2397813.96,0.0,31010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2737
2006-12-05,31010.0,2453008.82,1.42,0.5,2.57,,2453008.82,0.0,31010.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2136
2006-12-06,50254.0,3999507.66,2.23,0.81,4.26,,3999507.66,9125.0,50254.0,726220.94,,,,1.26,,5100.0,,,14144.0,,,,1.26,,0.42,9125.0,,0.77,,,,35.07,35.07,16896.0,1344682.64,,1.43,35.07,9.96,0.8207,90.04,1.9312
2006-12-07,50254.0,3964101.41,2.14,0.81,4.28,,3964101.41,9134.0,50254.0,720501.9,,,9.0,,,,,,,,,,,9.0,,,,0.78,,,,34.67,34.67,17209.0,1357468.48,,1.47,34.67,9.89,0.8218,90.11,1.9077
2006-12-08,50254.0,3917980.13,2.25,0.81,4.25,,3917980.13,9103.0,50254.0,709702.17,,,,,,,,0.01,,31.0,,,,,,,,0.77,,,,25.83,25.83,26136.0,2037655.28,,2.21,25.83,10.17,0.8173,89.83,1.4261
2006-12-11,50254.0,4005098.12,2.3,0.81,4.21,,4005098.12,9099.0,50254.0,725163.92,,,,,,,,0.01,,4.0,,,,,,,,0.76,,,,25.9,25.9,26033.0,2074754.63,,2.18,25.9,10.17,0.8172,89.83,1.4304
2006-12-12,50604.0,4001561.31,2.3,0.82,4.35,,4001561.31,9108.0,50604.0,720224.1,,,9.0,0.04,,,,,350.0,,,,0.04,9.0,,,,0.78,,,,25.83,25.83,26160.0,2068627.86,,2.25,25.83,10.77,0.8078,89.23,1.4348
2006-12-13,22621.0,1781018.87,1.02,0.37,1.92,,1781018.87,9143.0,22621.0,719855.69,,,34.0,,,,,,,,,,,34.0,,,27983.0,0.77,2.44,,,25.88,25.88,26188.0,2061859.43,,2.22,25.88,24.26,0.6325,75.74,0.6403
2006-12-14,22621.0,1824427.67,1.01,0.37,1.9,,1824427.67,9143.0,22621.0,737400.74,,,0.0,,,,,,,,,,,0.0,,,,0.77,,,,25.82,25.82,26268.0,2118565.32,,2.21,25.82,24.23,0.6328,75.77,0.6388
2006-12-15,22621.0,1869933.51,1.07,0.36,1.95,,1869933.51,9156.0,22621.0,756868.01,,,13.0,,,,,,,,,,,13.0,,,,0.79,,,,26.09,26.09,25939.0,2144211.36,,2.24,26.09,24.28,0.6323,75.72,0.6446
2006-12-18,22621.0,1913132.6,1.07,0.36,2.0,,1913132.6,9173.0,22621.0,775790.87,,,17.0,,,,,,,,,,,17.0,,,,0.81,,,,26.01,26.01,26095.0,2206940.24,,2.31,26.01,24.29,0.6322,75.71,0.6414
2006-12-19,30621.0,2551113.08,1.35,0.49,2.77,,2551113.08,17220.0,30621.0,1434641.82,,,8047.0,0.77,,,,,8000.0,,,,0.77,8047.0,,,,1.56,,,,49.31,49.31,17702.0,1474798.46,,1.6,49.31,17.96,0.7054,82.04,0.8768
2006-12-20,30621.0,2623499.17,1.33,0.49,2.73,,2623499.17,17214.0,30621.0,1474834.74,,,,,,,,0.03,,6.0,,,,,,,,1.54,,,,48.06,48.06,18602.0,1593753.68,,1.66,48.06,17.92,0.7059,82.08,0.855
2006-12-21,30621.0,2644505.33,1.31,0.49,2.81,,2644505.33,17232.0,30621.0,1488198.16,,,17.0,,,,,,,,,,,17.0,,,,1.58,,,,48.61,48.61,18218.0,1573351.56,,1.67,48.61,17.96,0.7054,82.04,0.8638
2006-12-22,48471.0,4216630.8,2.04,0.77,4.49,,4216630.8,17179.0,48471.0,1494450.3,,,,1.67,,,,0.0,17850.0,53.0,,,1.67,,,,,1.59,,,,48.44,48.44,18283.0,1590490.41,,1.69,48.44,11.29,0.7996,88.71,1.3669
2006-12-25,48471.0,4216630.8,1.98,0.77,4.5,,4216630.8,0.0,48471.0,0.0,,,,,,,,0.0,,17179.0,,,,,,,,1.6,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.29,0.7996,88.71,0.0
2006-12-26,48471.0,4216630.8,1.98,0.77,4.49,,4216630.8,17299.0,48471.0,1504889.44,,,17299.0,,,,,,,,,,,17299.0,,,,1.6,,,,48.29,48.29,18526.0,1611629.68,,1.72,48.29,11.32,0.7992,88.68,1.353
2006-12-27,48471.0,4495672.54,1.98,0.77,4.51,,4495672.54,18374.0,48471.0,1704183.68,,,1076.0,,,,,,,,,,,1076.0,,,,1.71,,,,45.49,45.49,22013.0,2041699.98,,2.05,45.49,11.25,0.8003,88.75,1.2001
2006-12-28,48471.0,4532967.97,1.95,0.77,4.81,,4532967.97,17207.0,48471.0,1609184.46,,,,,,,,0.0,,1167.0,,,,,,,,1.71,,,,45.29,45.29,20785.0,1943796.07,,2.06,45.29,11.33,0.799,88.67,1.2758
2006-12-29,49973.0,4674360.31,1.99,0.8,5.01,,4674360.31,17201.0,49973.0,1608942.26,,,,0.2,,,,0.0,1502.0,6.0,,,0.2,,,,,1.72,,,,45.32,45.32,20754.0,1941281.77,,2.08,45.32,11.02,0.8039,88.98,1.3167
2007-01-01,49973.0,4674360.31,1.98,0.8,5.0,,4674360.31,0.0,49973.0,0.0,,,,,,,,0.0,,17201.0,,,,,,,,1.72,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.02,0.8039,88.98,0.0
2007-01-02,49973.0,4854571.03,1.98,0.8,5.0,,4854571.03,17252.0,49973.0,1675926.19,,,17252.0,,,,,,,,,,,17252.0,,,,1.73,,,,45.49,45.49,20669.0,2007866.82,,2.07,45.49,11.02,0.8039,88.98,1.3178
2007-01-03,49973.0,4936569.22,1.56,0.8,5.01,,4936569.22,17854.0,49973.0,1763702.54,,,601.0,,,,,,,,,,,601.0,,,,1.79,,,,45.46,45.46,21420.0,2115968.88,,2.15,45.46,11.4,0.7981,88.6,1.2725
2007-01-04,49973.0,4730415.57,1.5,0.8,5.27,,4730415.57,17231.0,49973.0,1631076.6,,,,,,,,0.0,,622.0,,,,,,,,1.82,,,,45.3,45.3,20804.0,1969294.73,,2.19,45.3,10.99,0.8043,89.01,1.3139
2007-01-05,54321.0,4985383.23,1.26,0.87,5.5,,4985383.23,21941.0,54321.0,2013664.94,,,4710.0,0.26,,,,,4698.0,,,,0.26,4710.0,,,350.0,2.22,0.06,,,58.08,57.33,15838.0,1453553.87,,1.6,58.08,9.43,0.8292,90.57,1.4193
2007-01-08,54321.0,5074515.84,1.24,0.87,5.34,,5074515.84,21908.0,54321.0,2046584.07,,,,,,,,0.06,,33.0,,,,,,,,2.15,,,,56.14,55.43,17118.0,1599115.67,,1.68,56.14,9.5,0.8281,90.5,1.3745
2007-01-09,54321.0,4930997.23,1.21,0.87,5.43,,4930997.23,21930.0,54321.0,1990699.16,,,22.0,,,,,,,,,,,22.0,,,,2.19,,,,55.85,55.15,17337.0,1573768.87,,1.73,55.85,9.45,0.8289,90.55,1.3662
2007-01-10,54321.0,4770860.68,1.16,0.87,5.29,,4770860.68,21903.0,54321.0,1923678.9,,,,,,,,0.07,,26.0,,,,,,,,2.13,,,,56.24,55.54,17041.0,1496663.11,,1.66,56.24,9.49,0.8282,90.51,1.3773
2007-01-11,61521.0,5573171.94,1.33,0.98,5.79,,5573171.94,29130.0,61521.0,2638879.39,,,7226.0,0.51,,,,,7200.0,,,,0.51,7226.0,,,,2.74,,,,74.59,73.66,9924.0,899012.67,,0.93,74.59,8.3,0.8479,91.7,1.5556
2007-01-12,61521.0,5592562.84,1.28,0.98,5.98,,5592562.84,29145.0,61521.0,2649424.49,,,16.0,,,,,,,,,,,16.0,,,,2.83,,,,74.95,74.01,9740.0,885414.12,,0.95,74.95,8.31,0.8476,91.69,1.5622
2007-01-15,61521.0,5791034.37,1.26,0.98,6.0,,5791034.37,29139.0,61521.0,2742883.74,,,,,,,,0.0,,6.0,,,,,,,,2.84,,,,72.39,71.51,11116.0,1046360.4,,1.08,72.39,8.34,0.8472,91.66,1.5097
2007-01-16,61521.0,5725447.52,1.22,0.96,6.21,,5725447.52,29159.0,61521.0,2713680.27,,,20.0,,,,,,,,,,,20.0,,,,2.94,,,,71.4,70.54,11682.0,1087184.5,,1.18,71.4,8.34,0.847,91.66,1.4883
2007-01-17,70021.0,6483394.38,1.36,1.1,6.99,,6483394.38,36171.0,70021.0,3349150.37,,,7012.0,0.8,,,,,8500.0,,,,0.8,7012.0,,,,3.61,,,,100.0,84.93,0.0,0.0,,0.0,100.0,7.32,0.8643,92.68,1.6441
2007-01-18,57021.0,5282339.55,1.1,0.89,5.7,,5282339.55,35971.0,57021.0,3332299.26,,,,,,,,0.01,,200.0,,,,,,,13000.0,3.6,1.28,,,100.0,84.28,0.0,0.0,,0.0,100.0,8.94,0.8372,91.06,1.336
2007-01-19,61421.0,5646675.02,1.17,0.96,6.13,,5646675.02,35985.0,61421.0,3308243.12,,,14.0,0.44,,,,,4400.0,,,,0.44,14.0,,,,3.59,,,,100.0,83.2,0.0,0.0,,0.0,100.0,8.26,0.8484,91.74,1.4202
2007-01-22,61421.0,5693365.28,1.18,0.96,6.09,,5693365.28,35978.0,61421.0,3334948.9,,,,,,,,0.03,,7.0,,,,,,,,3.57,,,,100.0,83.79,0.0,0.0,,0.0,100.0,8.28,0.8481,91.72,1.4304
2007-01-23,70519.0,6463478.03,1.34,1.11,7.05,,6463478.03,35978.0,70519.0,3297593.73,,,,0.99,,,,0.0,9098.0,0.0,,,0.99,,,,,3.6,,,,100.0,82.65,0.0,0.0,,0.0,100.0,7.21,0.8662,92.79,1.6199
2007-01-24,70519.0,6609914.67,1.34,1.17,6.98,,6609914.67,35959.0,70519.0,3370523.14,,,,,,,,0.06,,18.0,,,,,,,,3.56,,,,100.0,84.18,0.0,0.0,,0.0,100.0,7.26,0.8654,92.74,1.6508
2007-01-25,70519.0,6441251.04,1.33,1.17,7.1,,6441251.04,35986.0,70519.0,3286984.5,,,26.0,,,,,,,,,,,26.0,,,,3.62,,,,100.0,83.74,0.0,0.0,,0.0,100.0,7.19,0.8666,92.81,1.641
2007-01-26,70519.0,6342537.05,1.33,1.17,6.95,,6342537.05,35971.0,70519.0,3235261.42,,,,,,,,0.1,,15.0,,,,,,,,3.54,,,,100.0,84.03,0.0,0.0,,0.0,100.0,7.23,0.8659,92.77,1.6474
2007-01-29,70519.0,6318348.86,1.32,1.14,6.84,,6318348.86,35973.0,70519.0,3223102.47,,,2.0,,,,,,,,,,,2.0,,,,3.49,,,,100.0,84.23,0.0,0.0,,0.0,100.0,7.22,0.866,92.78,1.6513
2007-01-30,70519.0,6341229.58,1.31,1.14,6.82,,6341229.58,35967.0,70519.0,3234234.81,,,,,,,,0.01,,6.0,,,,,,,,3.48,,,,80.68,79.79,8613.0,774500.64,,0.83,80.68,7.24,0.8657,92.76,1.5645
2007-01-31,70519.0,6164067.39,1.31,1.14,6.85,,6164067.39,35972.0,70519.0,3144313.34,,,5.0,,,,,,,,,,,5.0,,,,3.5,,,,80.84,79.95,8527.0,745345.26,,0.83,80.84,7.22,0.8659,92.78,1.5673
2007-02-01,70519.0,6212443.79,1.28,1.14,6.65,,6212443.79,35953.0,70519.0,3167316.49,,,,,,,,0.1,,19.0,,,,,,,,3.39,,,,80.13,79.26,8913.0,785199.9,,0.84,80.13,7.27,0.8651,92.73,1.5546
2007-02-02,70519.0,6199369.08,1.3,1.14,6.71,,6199369.08,35962.0,70519.0,3161441.75,,,9.0,,,,,,,,,,,9.0,,,,3.42,,,,78.19,77.36,10029.0,881655.62,,0.95,78.19,7.25,0.8655,92.75,1.517
2007-02-05,70519.0,6198715.35,1.31,1.14,6.69,,6198715.35,35969.0,70519.0,3161723.68,,,6.0,,,,,,,,,,,6.0,,,,3.41,,,,78.86,78.01,9644.0,847720.63,,0.91,78.86,7.23,0.8658,92.77,1.5295
2007-02-06,70519.0,6213751.26,1.3,1.14,6.7,,6213751.26,35964.0,70519.0,3168952.34,,,,,,,,0.0,,5.0,,,,,,,,3.42,,,,78.8,77.95,9676.0,852596.56,,0.92,78.8,7.24,0.8656,92.76,1.5285
2007-02-07,70519.0,6383722.36,1.31,1.14,6.7,,6383722.36,35968.0,70519.0,3255998.04,,,4.0,,,,,,,,,,,4.0,,,,3.42,,,,80.0,79.13,8993.0,814090.03,,0.85,80.0,7.23,0.8658,92.77,1.5514
2007-02-08,63769.0,5751988.97,1.19,1.03,6.23,,5751988.97,35971.0,63769.0,3244598.4,,,3.0,,,,,,,,,,,3.0,,,6750.0,3.51,0.47,,,81.91,80.99,7947.0,716822.54,,0.78,81.91,7.99,0.8529,92.01,1.4358
2007-02-09,63769.0,5775044.22,1.21,1.03,6.21,,5775044.22,35959.0,63769.0,3256516.72,,,,,,,,0.02,,12.0,,,,,,,,3.5,,,,79.13,78.28,9483.0,858798.86,,0.92,79.13,8.02,0.8524,91.98,1.3882
2007-02-12,67079.0,6081644.53,1.28,1.08,6.55,,5781546.98,39277.0,63769.0,3561006.46,,,3318.0,,,,,,,,,,,3318.0,,,,3.84,,,,100.0,84.6,0.0,0.0,,0.0,100.0,8.0,0.8528,92.0,1.4449
2007-02-13,67050.0,6012506.62,1.28,1.08,6.56,,5718292.84,39244.0,63769.0,3519087.39,,,,,,,,0.0,,34.0,,,,,,,,3.84,,,,100.0,84.66,0.0,0.0,,0.0,100.0,8.01,0.8526,91.99,1.4465
2007-02-14,67646.0,6020172.73,1.47,1.09,6.54,,5728535.29,39253.0,64369.0,3493330.57,,,9.0,,,600.0,,,,,,,,9.0,0.06,,,3.8,,,,100.0,83.39,0.0,0.0,,0.0,100.0,7.91,0.8374,91.16,1.4371
2007-02-15,62164.0,5607793.62,1.39,1.0,5.97,,5310552.77,39230.0,58869.0,3538925.16,,,,0.6,,,,0.02,6200.0,23.0,,,0.6,,,,11700.0,3.77,1.16,,,100.0,82.98,0.0,0.0,,0.0,100.0,19.27,0.6726,79.71,1.3149
2007-02-16,62173.0,5633965.55,1.79,1.0,6.04,,5334565.13,39323.0,58869.0,3563354.31,,,94.0,,,,,,,,,,,94.0,,,,3.82,,,,100.0,82.9,0.0,0.0,,0.0,100.0,19.09,0.6749,79.9,1.3107
2007-02-19,61570.0,5577610.84,1.82,0.99,6.01,,5278574.08,39324.0,58269.0,3562351.29,,,1.0,,,,,,,,,,,1.0,,,600.0,3.84,0.06,,,82.42,81.58,8386.0,759685.63,,0.82,82.42,19.27,0.6888,80.73,1.2773
2007-02-20,50580.0,4568900.47,1.55,0.81,4.93,,4269817.25,39349.0,47269.0,3554402.23,,,24.0,,,,,,,,,,,24.0,,,11000.0,3.84,1.08,,,82.54,81.27,8322.0,751727.75,,0.81,82.54,23.76,0.6377,76.24,1.0447
2007-02-21,60776.0,5495541.13,1.98,0.98,5.91,,5196512.65,39355.0,57469.0,3558592.55,,,6.0,0.99,,,,,10200.0,,,,0.99,6.0,,,,3.83,,,,82.05,80.8,8609.0,778450.6,,0.84,82.05,37.27,0.5324,62.73,1.2478
2007-02-22,60780.0,5533090.59,2.15,0.98,5.91,,5231674.62,39361.0,57469.0,3583217.82,,,6.0,,,,,,,,,,,6.0,,,,3.83,,,,82.29,81.02,8473.0,771337.23,,0.82,82.29,37.27,0.5324,62.73,1.2512
2007-02-23,60772.0,5482785.14,2.3,0.95,5.94,,5184792.0,39422.0,57469.0,3556610.87,,,61.0,,,,,,,,,,,61.0,,,,3.85,,,,82.22,80.96,8523.0,768935.99,,0.83,82.22,37.15,0.533,62.85,1.2481
