,ALSTW FP Equity_DX_SI_QTY,ALSTW FP Equity_DX_SHORT_INTEREST_VALUE,ALSTW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSTW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSTW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSTW FP Equity_DX_SI_MV,ALSTW FP Equity_DX_DSS,ALSTW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSTW FP Equity_DX_SUPPLY_SI_QTY,ALSTW FP Equity_DX_BROKER_SI_QTY,ALSTW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSTW FP Equity_DX_BROKER_SI_MV_NEW_x,ALSTW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSTW FP Equity_DX_BROKER_SI_MV_INC_x,ALSTW FP Equity_DX_BROKER_SI_QTY_ADD,ALSTW FP Equity_DX_BROKER_SI_QTY_NEW,ALSTW FP Equity_DX_SUPPLY_SI_MV_DEC,ALSTW FP Equity_DX_BROKER_SI_QTY_INC,ALSTW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSTW FP Equity_DX_BROKER_SI_MV_NEW_y,ALSTW FP Equity_DX_BROKER_SI_MV_INC_y,ALSTW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSTW FP Equity_DX_BROKER_SI_MV_ADD,ALSTW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSTW FP Equity_DX_BROKER_SI_QTY_DEC,ALSTW FP Equity_DX_SUPPLY_SI_MV,ALSTW FP Equity_DX_BROKER_SI_MV_DEC,ALSTW FP Equity_DX_BROKER_SI_MV_RMV,ALSTW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSTW FP Equity_DX_UTILIZATION_QUANTITY,ALSTW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSTW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSTW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSTW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSTW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSTW FP Equity_DX_BROKER_SI_CON_RATIO,ALSTW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSTW FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSTW FP Equity_PX_LAST
2021-03-09,1100.0,40040.0,0.15,0.25,0.04,0.04,0.0,3640.0,1000.0,100.0,36400.0,,,,,,,,,,,,,,1000.0,0.04,0.04,,100.0,3.02,0.0,0.0,0.0,100.0,8.31,0.8476,91.69,0.0332,36.4
2021-03-10,100.0,3600.0,0.01,0.02,0.0,0.0,0.0,3600.0,100.0,100.0,3600.0,,,,,,0.04,,900.0,,,,,,,0.0,,,100.0,0.32,0.0,0.0,0.0,100.0,8.61,1.0,100.0,0.0032,36.0
2021-03-11,100.0,3660.0,0.01,0.02,0.0,0.0,0.0,3660.0,100.0,100.0,3660.0,,,,,,,,,,,,,,,0.0,,,100.0,0.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032,36.6
2021-03-12,100.0,3660.0,0.01,0.02,0.0,0.0,0.0,3660.0,100.0,100.0,3660.0,,,,,,,,,,,,,,,0.0,,,100.0,0.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032,36.6
2021-03-15,100.0,3680.0,0.01,0.02,0.0,0.0,0.0,3680.0,100.0,100.0,3680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032,36.8
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,100.0,,,,,,100.0,0.0,0.0,,0.0,0.0,30897.0,1149368.4,1.14,0.0,,0.0,,0.0,37.2
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30804.0,1152069.6,1.15,0.0,,0.0,,0.0,37.4
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30782.0,1163559.6,1.15,0.0,,0.0,,0.0,37.8
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30727.0,1143044.4,1.16,0.0,,0.0,,0.0,37.2
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30727.0,1136899.0,1.16,0.0,,0.0,,0.0,37.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,31260.0,1169124.0,1.18,0.0,,0.0,,0.0,37.4
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30677.0,1092101.2,1.15,0.0,,0.0,,0.0,35.6
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30733.0,1014189.0,1.09,0.0,,0.0,,0.0,33.0
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,31248.0,1081180.8,1.03,0.0,,0.0,,0.0,34.6
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,31248.0,1099929.6,1.03,0.0,,0.0,,0.0,35.2
2021-03-30,3200.0,104320.0,0.43,0.58,0.11,0.11,0.0,52160.0,1600.0,1600.0,52160.0,,,,1600.0,,,,,,,,0.06,1600.0,,0.06,,,100.0,4.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0928,32.6
2021-03-31,3200.0,104960.0,0.43,0.55,0.11,0.1,0.0,52480.0,1600.0,1600.0,52480.0,,,,,,,,,,,,,,,0.05,,,100.0,5.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.1131,32.8
2021-04-01,3200.0,105600.0,0.43,0.55,0.11,0.11,0.0,52800.0,1600.0,1600.0,52800.0,,,,,,,,,,,,,,,0.05,,,100.0,7.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.1556,33.0
2021-04-02,3200.0,105600.0,0.43,0.53,0.11,0.11,0.0,52800.0,1600.0,1600.0,52800.0,,,,,,,,,,,,,,,0.05,,,100.0,7.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.1548,
2021-04-05,3200.0,105600.0,0.43,0.53,0.11,0.11,0.0,52800.0,1600.0,1600.0,52800.0,,,,,,,,,,,,,,,0.05,,,100.0,7.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.1548,
2021-04-06,3200.0,104320.0,0.43,0.53,0.11,0.11,0.0,52160.0,1600.0,1600.0,52160.0,,,,,,,,,,,,,,,0.05,,,100.0,7.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.1548,32.6
2021-04-07,3200.0,103360.0,0.43,0.53,0.11,0.1,0.0,51680.0,1600.0,1600.0,51680.0,,,,,,,,,,,,,,,0.05,,,100.0,8.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.1627,32.3
2021-04-08,3200.0,101760.0,0.43,0.52,0.11,0.1,0.0,50880.0,1600.0,1600.0,50880.0,,,,,,,,,,,,,,,0.05,,,100.0,9.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.1832,31.8
2021-04-09,3200.0,104320.0,0.43,0.52,0.11,0.1,0.0,52160.0,1600.0,1600.0,52160.0,,,,,,,,,,,,,,,0.05,,,100.0,34.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.6963,32.6
2021-04-12,3200.0,104960.0,0.43,0.51,0.11,0.1,0.0,52480.0,1600.0,1600.0,52480.0,,,,,,,,,,,,,,,0.05,,,100.0,34.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.6963,32.8
2021-04-13,3200.0,105280.0,0.43,0.51,0.11,0.11,0.0,52640.0,1600.0,1600.0,52640.0,,,,,,,,,,,,,,,0.05,,,100.0,34.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.6806,32.9
2021-04-14,3200.0,104960.0,0.43,0.5,0.11,0.11,0.0,52480.0,1600.0,1600.0,52480.0,,,,,,,,,,,,,,,0.05,,,100.0,33.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.6798,32.8
2021-04-15,3200.0,105280.0,0.43,0.5,0.11,0.11,0.0,52640.0,1600.0,1600.0,52640.0,,,,,,,,,,,,,,,0.05,,,100.0,33.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.6713,32.9
2021-04-16,3200.0,110720.0,0.43,0.56,0.11,0.11,0.0,55360.0,1600.0,1600.0,55360.0,,,,,,,,,,,,,,,0.05,,,100.0,33.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.6726,34.6
2021-04-19,3200.0,112960.0,0.43,0.55,0.11,0.11,0.0,56480.0,1600.0,1600.0,56480.0,,,,,,,,,,,,,,,0.06,,,100.0,33.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.6726,35.3
2021-04-20,3200.0,114880.0,0.43,0.55,0.11,0.11,0.0,57440.0,1600.0,1600.0,57440.0,,,,,,,,,,,,,,,0.06,,,100.0,33.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6689,35.9
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.06,,1600.0,,,,,,1600.0,0.0,0.05,,0.0,0.0,1713.0,62353.2,0.06,0.0,,0.0,,0.0,36.4
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1739.0,65560.3,0.06,0.0,,0.0,,0.0,37.7
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1696.0,63600.0,0.06,0.0,,0.0,,0.0,37.5
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1696.0,62752.0,0.06,0.0,,0.0,,0.0,37.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1181.0,44523.7,0.04,0.0,,0.0,,0.0,37.7
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1057.0,38897.6,0.04,0.0,,0.0,,0.0,36.8
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,909.0,32178.6,0.03,0.0,,0.0,,0.0,35.4
2021-04-30,2200.0,77000.0,0.3,0.36,0.07,0.08,0.0,38500.0,1100.0,1100.0,38500.0,,,,1100.0,,,,,,,,0.04,1100.0,,0.04,,,100.0,37.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.7402,35.0
2021-05-03,2200.0,77000.0,0.3,0.36,0.07,0.08,0.0,38500.0,1100.0,1100.0,38500.0,,,,,,,,,,,,,,,0.04,,,100.0,37.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.7402,35.0
2021-05-04,2200.0,77000.0,0.3,0.36,0.07,0.08,0.0,38500.0,1100.0,1100.0,38500.0,,,,,,,,,,,,,,,0.04,,,100.0,37.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.7475,35.0
2021-05-05,2200.0,79200.0,0.3,0.35,0.07,0.08,0.0,39600.0,1100.0,1100.0,39600.0,,,,,,,,,,,,,,,0.04,,,100.0,38.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.7722,36.0
2021-05-06,2200.0,79200.0,0.3,0.35,0.07,0.08,0.0,39600.0,1100.0,1100.0,39600.0,,,,,,,,,,,,,,,0.04,,,100.0,38.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.7733,36.0
2021-05-07,2200.0,78760.0,0.3,0.38,0.07,0.08,0.0,39380.0,1100.0,1100.0,39380.0,,,,,,,,,,,,,,,0.04,,,100.0,39.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.7994,35.8
2021-05-10,2200.0,78980.0,0.3,0.54,0.07,0.08,0.0,39490.0,1100.0,1100.0,39490.0,,,,,,,,,,,,,,,0.04,,,100.0,39.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.7994,35.9
2021-05-11,2200.0,77220.0,0.3,0.61,0.07,0.08,0.0,38610.0,1100.0,1100.0,38610.0,,,,,,,,,,,,,,,0.04,,,100.0,41.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.8324,35.1
2021-05-12,2200.0,77880.0,0.3,0.64,0.07,0.08,0.0,38940.0,1100.0,1100.0,38940.0,,,,,,,,,,,,,,,0.04,,,100.0,41.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.833,35.4
2021-05-13,2200.0,78980.0,0.3,0.67,0.07,0.08,0.0,39490.0,1100.0,1100.0,39490.0,,,,,,,,,,,,,,,0.04,,,100.0,42.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.8501,35.9
2021-05-14,2200.0,79200.0,0.3,0.74,0.07,0.08,0.0,39600.0,1100.0,1100.0,39600.0,,,,,,,,,,,,,,,0.04,,,100.0,42.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.8481,36.0
2021-05-17,2200.0,78100.0,0.3,0.78,0.07,0.08,0.0,39050.0,1100.0,1100.0,39050.0,,,,,,,,,,,,,,,0.04,,,100.0,42.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.8481,35.5
2021-05-18,2200.0,75460.0,0.3,0.89,0.07,0.08,0.0,37730.0,1100.0,1100.0,37730.0,,,,,,,,,,,,,,,0.04,,,100.0,42.92,0.0,0.0,0.0,100.0,,1.0,100.0,0.8584,34.3
2021-05-19,2200.0,73920.0,0.3,0.92,0.07,0.07,0.0,36960.0,1100.0,1100.0,36960.0,,,,,,,,,,,,,,,0.04,,,100.0,43.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.8699,33.6
2021-05-20,2200.0,74360.0,0.3,1.02,0.07,0.07,0.0,37180.0,1100.0,1100.0,37180.0,,,,,,,,,,,,,,,0.04,,,100.0,44.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.8814,33.8
2021-05-21,2200.0,72160.0,0.3,1.09,0.07,0.07,0.0,36080.0,1100.0,1100.0,36080.0,,,,,,,,,,,,,,,0.04,,,100.0,45.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.9114,32.8
2021-05-24,2200.0,72160.0,0.3,1.3,0.07,0.07,0.0,36080.0,1100.0,1100.0,36080.0,,,,,,,,,,,,,,,0.04,,,100.0,45.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.9114,32.8
2021-05-25,2200.0,72160.0,0.3,1.32,0.07,0.07,0.0,36080.0,1100.0,1100.0,36080.0,,,,,,,,,,,,,,,0.04,,,100.0,45.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.9121,32.8
2021-05-26,2200.0,72600.0,0.3,1.47,0.07,0.07,0.0,36300.0,1100.0,1100.0,36300.0,,,,,,,,,,,,,,,0.04,,,100.0,46.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.9244,33.0
2021-05-27,2200.0,71720.0,0.3,1.4,0.07,0.07,0.0,35860.0,1100.0,1100.0,35860.0,,,,,,,,,,,,,,,0.04,,,100.0,46.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.9236,32.6
2021-05-28,2200.0,71720.0,0.3,1.37,0.07,0.07,0.0,35860.0,1100.0,1100.0,35860.0,,,,,,,,,,,,,,,0.04,,,100.0,45.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.9163,32.6
2021-05-31,2200.0,75020.0,0.3,1.46,0.07,0.07,0.0,37510.0,1100.0,1100.0,37510.0,,,,,,,,,,,,,,,0.04,,,100.0,45.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.9163,34.1
2021-06-01,2200.0,74140.0,0.3,1.5,0.07,0.07,0.0,37070.0,1100.0,1100.0,37070.0,,,,,,,,,,,,,,,0.04,,,100.0,46.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.9217,33.7
2021-06-02,2200.0,74800.0,0.3,1.63,0.07,0.07,0.0,37400.0,1100.0,1100.0,37400.0,,,,,,,,,,,,,,,0.04,,,100.0,45.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.9144,34.0
2021-06-03,2200.0,75240.0,0.3,1.9,0.07,0.08,0.0,37620.0,1100.0,1100.0,37620.0,,,,,,,,,,,,,,,0.04,,,100.0,45.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.9144,34.2
2021-06-04,2200.0,75680.0,0.3,2.08,0.07,0.08,0.0,37840.0,1100.0,1100.0,37840.0,,,,,,,,,,,,,,,0.04,,,100.0,46.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.933,34.4
2021-06-07,1600.0,55360.0,0.22,1.53,0.05,0.06,0.0,27680.0,800.0,800.0,27680.0,,,,,,0.01,,300.0,,,,,,300.0,0.03,0.01,,100.0,45.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.9101,34.6
2021-06-08,1600.0,56480.0,0.22,1.71,0.05,0.06,0.0,28240.0,800.0,800.0,28240.0,,,,,,,,,,,,,,,0.03,,,100.0,45.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.9065,35.3
2021-06-09,1600.0,56480.0,0.22,1.72,0.05,0.06,0.0,28240.0,800.0,800.0,28240.0,,,,,,,,,,,,,,,0.03,,,100.0,45.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.9096,35.3
2021-06-10,1600.0,56640.0,0.22,1.78,0.05,0.06,0.0,28320.0,800.0,800.0,28320.0,,,,,,,,,,,,,,,0.03,,,100.0,45.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.9117,35.4
2021-06-11,1600.0,56640.0,0.22,1.85,0.05,0.06,0.0,28320.0,800.0,800.0,28320.0,,,,,,,,,,,,,,,0.03,,,100.0,45.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.9169,35.4
2021-06-14,1600.0,55840.0,0.22,1.03,0.05,0.06,0.0,27920.0,800.0,800.0,27920.0,,,,,,,,,,,,,,,0.03,,,100.0,45.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.9169,34.9
2021-06-15,1600.0,55040.0,0.22,1.03,0.05,0.06,0.0,27520.0,800.0,800.0,27520.0,,,,,,,,,,,,,,,0.03,,,100.0,40.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.813,34.4
2021-06-16,1600.0,53760.0,0.22,1.08,0.05,0.05,0.0,26880.0,800.0,800.0,26880.0,,,,,,,,,,,,,,,0.03,,,100.0,40.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.8118,33.6
2021-06-17,1600.0,52480.0,0.22,1.12,0.05,0.05,0.0,26240.0,800.0,800.0,26240.0,,,,,,,,,,,,,,,0.03,,,100.0,40.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.8126,32.8
2021-06-18,1600.0,52160.0,0.22,1.12,0.05,0.05,0.0,26080.0,800.0,800.0,26080.0,,,,,,,,,,,,,,,0.03,,,100.0,40.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.8105,32.6
2021-06-21,1600.0,52480.0,0.22,1.12,0.05,0.05,0.0,26240.0,800.0,800.0,26240.0,,,,,,,,,,,,,,,0.03,,,100.0,40.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.8105,32.8
2021-06-22,1600.0,52000.0,0.22,1.13,0.05,0.05,0.0,26000.0,800.0,800.0,26000.0,,,,,,,,,,,,,,,0.03,,,100.0,40.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.8138,32.5
2021-06-23,1600.0,50720.0,0.22,1.14,0.05,0.05,0.0,25360.0,800.0,800.0,25360.0,,,,,,,,,,,,,,,0.03,,,100.0,40.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.8138,31.7
2021-06-24,1600.0,50560.0,0.22,1.12,0.05,0.05,0.0,25280.0,800.0,800.0,25280.0,,,,,,,,,,,,,,,0.03,,,100.0,40.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.8155,31.6
2021-06-25,1600.0,51680.0,0.22,1.14,0.05,0.05,0.0,25840.0,800.0,800.0,25840.0,,,,,,,,,,,,,,,0.03,,,100.0,41.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.8282,32.3
2021-06-28,1600.0,53760.0,0.22,0.81,0.05,0.05,0.0,26880.0,800.0,800.0,26880.0,,,,,,,,,,,,,,,0.03,,,100.0,41.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.8282,33.6
2021-06-29,1600.0,53440.0,0.22,0.79,0.05,0.05,0.0,26720.0,800.0,800.0,26720.0,,,,,,,,,,,,,,,0.03,,,100.0,38.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.7601,33.4
2021-06-30,1600.0,54400.0,0.22,0.79,0.05,0.05,0.0,27200.0,800.0,800.0,27200.0,,,,,,,,,,,,,,,0.03,,,100.0,38.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.7626,34.0
2021-07-01,1600.0,56640.0,0.22,0.79,0.05,0.06,0.0,28320.0,800.0,800.0,28320.0,,,,,,,,,,,,,,,0.03,,,100.0,38.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.7626,35.4
2021-07-02,1600.0,54560.0,0.22,0.75,0.05,0.06,0.0,27280.0,800.0,800.0,27280.0,,,,,,,,,,,,,,,0.03,,,100.0,37.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.748,34.1
2021-07-05,1600.0,53760.0,0.17,0.73,0.05,0.05,0.0,26880.0,800.0,800.0,26880.0,,,,,,,,,,,,,,,0.03,,,100.0,37.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.748,33.6
2021-07-06,1600.0,53920.0,0.17,0.73,0.05,0.05,0.0,26960.0,800.0,800.0,26960.0,,,,,,,,,,,,,,,0.03,,,100.0,37.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.7435,33.7
2021-07-07,1600.0,54400.0,0.17,0.73,0.05,0.05,0.0,27200.0,800.0,800.0,27200.0,,,,,,,,,,,,,,,0.03,,,100.0,37.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.7407,34.0
2021-07-08,1600.0,53760.0,0.17,0.76,0.05,0.05,0.0,26880.0,800.0,800.0,26880.0,,,,,,,,,,,,,,,0.03,,,100.0,37.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.7411,33.6
2021-07-09,1600.0,54080.0,0.17,0.76,0.05,0.05,0.0,27040.0,800.0,800.0,27040.0,,,,,,,,,,,,,,,0.03,,,100.0,36.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.7373,33.8
2021-07-12,1600.0,53280.0,0.17,0.77,0.05,0.05,0.0,26640.0,800.0,800.0,26640.0,,,,,,,,,,,,,,,0.03,,,100.0,36.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.7373,33.3
2021-07-13,1600.0,52320.0,0.17,0.79,0.05,0.05,0.0,26160.0,800.0,800.0,26160.0,,,,,,,,,,,,,,,0.03,,,100.0,41.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.8235,32.7
2021-07-14,1600.0,51840.0,0.17,0.79,0.05,0.05,0.0,25920.0,800.0,800.0,25920.0,,,,,,,,,,,,,,,0.03,,,100.0,41.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.8226,32.4
2021-07-15,1600.0,52960.0,0.17,0.77,0.05,0.05,0.0,26480.0,800.0,800.0,26480.0,,,,,,,,,,,,,,,0.03,,,100.0,41.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.8214,33.1
2021-07-16,1600.0,52960.0,0.17,0.76,0.05,0.05,0.0,26480.0,800.0,800.0,26480.0,,,,,,,,,,,,,,,0.03,,,100.0,40.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.8155,33.1
2021-07-19,1600.0,52800.0,0.17,0.75,0.05,0.05,0.0,26400.0,800.0,800.0,26400.0,,,,,,,,,,,,,,,0.03,,,100.0,40.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.8155,33.0
2021-07-20,1600.0,53120.0,0.17,0.74,0.05,0.05,0.0,26560.0,800.0,800.0,26560.0,,,,,,,,,,,,,,,0.03,,,100.0,40.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.8101,33.2
2021-07-21,1600.0,53440.0,0.17,0.73,0.05,0.05,0.0,26720.0,800.0,800.0,26720.0,,,,,,,,,,,,,,,0.03,,,100.0,40.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.8093,33.4
2021-07-22,1600.0,52640.0,0.17,0.73,0.05,0.05,0.0,26320.0,800.0,800.0,26320.0,,,,,,,,,,,,,,,0.03,,,100.0,40.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.8052,32.9
2021-07-23,1600.0,53280.0,0.17,0.68,0.05,0.05,0.0,26640.0,800.0,800.0,26640.0,,,,,,,,,,,,,,,0.03,,,100.0,39.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.789,33.3
2021-07-26,1600.0,53280.0,0.17,0.96,0.05,0.05,0.0,26640.0,800.0,800.0,26640.0,,,,,,,,,,,,,,,0.03,,,100.0,39.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.789,33.3
2021-07-27,1600.0,53920.0,0.17,0.95,0.05,0.05,0.0,26960.0,800.0,800.0,26960.0,,,,,,,,,,,,,,,0.03,,,100.0,42.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.8542,33.7
2021-07-28,1600.0,54080.0,0.17,0.94,0.05,0.05,0.0,27040.0,800.0,800.0,27040.0,,,,,,,,,,,,,,,0.03,,,100.0,42.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.857,33.8
2021-07-29,1600.0,52800.0,0.17,0.94,0.05,0.05,0.0,26400.0,800.0,800.0,26400.0,,,,,,,,,,,,,,,0.03,,,100.0,42.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.8538,33.0
2021-07-30,1600.0,53440.0,0.17,0.93,0.05,0.05,0.0,26720.0,800.0,800.0,26720.0,,,,,,,,,,,,,,,0.03,,,100.0,43.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.8663,33.4
2021-08-02,1600.0,54080.0,0.17,0.93,0.05,0.05,0.0,27040.0,800.0,800.0,27040.0,,,,,,,,,,,,,,,0.03,,,100.0,43.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.8663,33.8
2021-08-03,1600.0,53760.0,0.17,0.91,0.05,0.05,0.0,26880.0,800.0,800.0,26880.0,,,,,,,,,,,,,,,0.03,,,100.0,43.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.8762,33.6
2021-08-04,1600.0,53760.0,0.17,0.84,0.05,0.05,0.0,26880.0,800.0,800.0,26880.0,,,,,,,,,,,,,,,0.03,,,100.0,43.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.8729,33.6
2021-08-05,1600.0,54880.0,0.17,0.85,0.05,0.05,0.0,27440.0,800.0,800.0,27440.0,,,,,,,,,,,,,,,0.03,,,100.0,42.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.8524,34.3
2021-08-06,1600.0,56000.0,0.17,0.84,0.05,0.06,0.0,28000.0,800.0,800.0,28000.0,,,,,,,,,,,,,,,0.03,,,100.0,42.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.8529,35.0
