,ALHAF FP Equity_DX_SI_QTY,ALHAF FP Equity_DX_SHORT_INTEREST_VALUE,ALHAF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHAF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHAF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHAF FP Equity_DX_SI_MV,ALHAF FP Equity_DX_DSS,ALHAF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHAF FP Equity_DX_SUPPLY_SI_QTY,ALHAF FP Equity_DX_BROKER_SI_QTY,ALHAF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHAF FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHAF FP Equity_DX_BROKER_SI_MV_INC_x,ALHAF FP Equity_DX_BROKER_SI_QTY_ADD,ALHAF FP Equity_DX_SUPPLY_SI_MV_DEC,ALHAF FP Equity_DX_BROKER_SI_QTY_INC,ALHAF FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHAF FP Equity_DX_BROKER_SI_MV_INC_y,ALHAF FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHAF FP Equity_DX_BROKER_SI_MV_ADD,ALHAF FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHAF FP Equity_DX_BROKER_SI_QTY_DEC,ALHAF FP Equity_DX_SUPPLY_SI_MV,ALHAF FP Equity_DX_BROKER_SI_MV_DEC,ALHAF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHAF FP Equity_DX_UTILIZATION_QUANTITY,ALHAF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHAF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHAF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHAF FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHAF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHAF FP Equity_DX_BROKER_SI_CON_RATIO,ALHAF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHAF FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHAF FP Equity_PX_LAST
2024-07-25,33970.0,21944.62,0.55,1.58,0.08,0.02,0.0,11092.47,16799.0,17171.0,10852.15,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.42,0.9305,96.43,1.9064,0.646
2024-07-26,33970.0,23745.03,0.55,1.55,0.08,0.02,0.0,12002.53,16799.0,17171.0,11742.5,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.44,0.9301,96.41,1.9064,0.699
2024-07-29,33970.0,25375.59,0.55,1.48,0.08,0.02,0.0,12826.74,16799.0,17171.0,12548.85,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.43,0.9304,96.42,1.9064,0.747
2024-07-30,33970.0,25477.5,0.55,1.4,0.08,0.03,0.0,12878.25,16799.0,17171.0,12599.25,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.35,0.9318,96.5,1.9064,0.75
2024-07-31,33970.0,26258.81,0.55,1.52,0.08,0.03,0.0,13273.18,16799.0,17171.0,12985.63,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.38,0.9311,96.46,1.9064,0.773
2024-08-01,33970.0,34989.1,0.55,1.45,0.08,0.03,0.0,17686.13,16799.0,17171.0,17302.97,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.73,0.9248,96.12,1.9064,1.03
2024-08-02,33970.0,32271.5,0.55,1.16,0.08,0.04,0.0,16312.45,16799.0,17171.0,15959.05,,,,,,,,,,,,0.02,,100.0,94.28,0.0,0.0,0.0,100.0,2.26,0.9338,96.6,1.9064,0.95
2024-08-05,33970.0,26836.3,0.55,1.11,0.08,0.03,0.0,13565.09,16799.0,17171.0,13271.21,,,,,,,,,,,,0.02,,100.0,94.28,0.0,0.0,0.0,100.0,2.15,0.9356,96.7,1.9064,0.79
2024-08-06,33970.0,28568.77,0.55,0.96,0.08,0.03,0.0,14440.81,16799.0,17171.0,14127.96,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.42,0.9303,96.41,1.9064,0.841
2024-08-07,33970.0,27855.4,0.55,0.92,0.08,0.03,0.0,14080.22,16799.0,17171.0,13775.18,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.32,0.9324,96.53,1.9064,0.82
2024-08-08,33970.0,26496.6,0.55,0.9,0.08,0.03,0.0,13393.38,16799.0,17171.0,13103.22,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.29,0.9328,96.55,1.9064,0.78
2024-08-09,33970.0,29044.35,0.55,0.91,0.08,0.03,0.0,14681.21,16799.0,17171.0,14363.15,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.46,0.9298,96.39,1.9064,0.855
2024-08-12,33970.0,29757.72,0.55,0.87,0.08,0.03,0.0,15041.8,16799.0,17171.0,14715.92,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.38,0.9313,96.47,1.9064,0.876
2024-08-13,33970.0,28229.07,0.55,0.87,0.08,0.03,0.0,14269.1,16799.0,17171.0,13959.97,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.29,0.9331,96.56,1.9064,0.831
2024-08-14,33970.0,27515.7,0.55,0.86,0.08,0.03,0.0,13908.51,16799.0,17171.0,13607.19,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.32,0.9325,96.53,1.9064,0.81
2024-08-15,33970.0,27549.67,0.55,0.88,0.08,0.03,0.0,13925.68,16799.0,17171.0,13623.99,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.35,0.9318,96.49,1.9064,0.811
2024-08-16,33970.0,27515.7,0.55,0.88,0.08,0.03,0.0,13908.51,16799.0,17171.0,13607.19,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.35,0.932,96.5,1.9064,0.81
2024-08-19,33970.0,25477.5,0.55,0.88,0.08,0.03,0.0,12878.25,16799.0,17171.0,12599.25,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.26,0.9336,96.59,1.9064,0.75
2024-08-20,33970.0,26428.66,0.55,0.86,0.08,0.03,0.0,13359.04,16799.0,17171.0,13069.62,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.39,0.9311,96.46,1.9064,0.778
2024-08-21,33970.0,25477.5,0.55,0.86,0.08,0.03,0.0,12878.25,16799.0,17171.0,12599.25,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.31,0.9328,96.55,1.9064,0.75
2024-08-22,33970.0,23914.88,0.55,0.85,0.08,0.03,0.0,12088.38,16799.0,17171.0,11826.5,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.28,0.9332,96.57,1.9064,0.704
2024-08-23,33970.0,25103.83,0.55,0.85,0.08,0.02,0.0,12689.37,16799.0,17171.0,12414.46,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.35,0.9319,96.5,1.9064,0.739
2024-08-26,33970.0,25375.59,0.55,0.85,0.08,0.03,0.0,12826.74,16799.0,17171.0,12548.85,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.36,0.9317,96.49,1.9064,0.747
2024-08-27,33970.0,25987.05,0.55,0.85,0.08,0.03,0.0,13135.82,16799.0,17171.0,12851.24,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.38,0.9314,96.47,1.9064,0.765
2024-08-28,33970.0,27549.67,0.55,0.85,0.08,0.03,0.0,13925.68,16799.0,17171.0,13623.99,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.42,0.9305,96.43,1.9064,0.811
2024-08-29,33970.0,29451.99,0.55,0.83,0.08,0.03,0.0,14887.26,16799.0,17171.0,14564.73,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.43,0.9304,96.42,1.9064,0.867
2024-08-30,33970.0,28364.95,0.55,0.81,0.08,0.03,0.0,14337.79,16799.0,17171.0,14027.17,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.31,0.934,96.61,1.9064,0.835
2024-09-02,33970.0,30505.06,0.55,0.8,0.08,0.03,0.0,15419.56,16799.0,17171.0,15085.5,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.43,0.9308,96.44,1.9064,0.898
2024-09-03,33970.0,31761.95,0.55,0.78,0.08,0.03,0.0,16054.89,16799.0,17171.0,15707.07,,,,,,,,,,,,0.02,,100.0,94.28,0.0,0.0,0.0,100.0,2.39,0.9309,96.45,1.9064,0.935
2024-09-04,33970.0,32271.5,0.55,0.74,0.08,0.03,0.0,16312.45,16799.0,17171.0,15959.05,,,,,,,,,,,,0.02,,100.0,94.28,0.0,0.0,0.0,100.0,2.37,0.9316,96.48,1.9064,0.95
2024-09-05,33970.0,33936.03,0.55,0.72,0.08,0.03,0.0,17153.83,16799.0,17171.0,16782.2,,,,,,,,,,,,0.02,,100.0,94.28,0.0,0.0,0.0,100.0,2.41,0.9308,96.44,1.9064,0.999
2024-09-06,33970.0,35668.5,0.55,0.7,0.08,0.03,0.0,18029.55,16799.0,17171.0,17638.95,,,,,,,,,,,,0.02,,100.0,94.28,0.0,0.0,0.0,100.0,2.41,0.9308,96.44,1.9064,1.05
2024-09-09,33970.0,42462.5,0.55,0.68,0.08,0.04,0.0,21463.75,16799.0,17171.0,20998.75,,,,,,,,,,,,0.02,,100.0,94.28,0.0,0.0,0.0,100.0,2.57,0.9277,96.28,1.9064,1.25
2024-09-10,33970.0,53332.9,0.55,0.65,0.08,0.04,0.0,26958.47,16799.0,17171.0,26374.43,,,,,,,,,,,,0.02,,100.0,94.28,0.0,0.0,0.0,100.0,2.64,0.9265,96.21,1.9064,1.57
2024-09-11,33970.0,43345.72,0.55,0.53,0.08,0.05,0.0,21910.2,16799.0,17171.0,21435.52,,,,,,,,,,,,0.03,,100.0,94.28,0.0,0.0,0.0,100.0,2.13,0.9359,96.71,1.9064,1.276
2024-09-12,33970.0,48237.4,0.55,0.5,0.08,0.04,0.0,24382.82,16799.0,17171.0,23854.58,,,,,,,,,,,,0.02,,100.0,94.28,0.0,0.0,0.0,100.0,2.48,0.9296,96.38,1.9064,1.42
2024-09-13,33598.0,53420.82,0.55,0.51,0.08,0.05,0.0,26710.41,16799.0,16799.0,26710.41,,,,,,,,,,,372.0,0.02,0.0,100.0,94.28,0.0,0.0,0.0,100.0,2.51,0.951,97.49,1.8855,1.59
2024-09-16,33598.0,48313.92,0.55,0.48,0.08,0.05,0.0,24156.96,16799.0,16799.0,24156.96,,,,,,,,,,,,0.03,,100.0,94.28,0.0,0.0,0.0,100.0,2.26,0.9557,97.74,1.8855,1.438
2024-09-17,34566.0,45350.59,0.56,0.5,0.08,0.05,0.0,23310.3,17767.0,17767.0,23310.3,,,968.0,,,,,,0.0,968.0,,0.03,,100.0,94.57,0.0,0.0,0.0,100.0,3.11,0.898,94.69,1.8399,1.312
2024-09-18,47021.0,59152.42,0.77,0.67,0.11,0.06,0.0,22350.89,30222.0,17767.0,38019.28,12455.0,,,,,,,12455.0,,,,0.04,,100.0,99.83,0.0,0.0,0.0,100.0,26.49,0.5577,69.77,1.5532,1.258
2024-09-19,46053.0,53789.9,0.75,0.65,0.1,0.06,0.0,19621.23,29254.0,16799.0,34168.67,,,,0.0,,968.0,,,,,968.0,0.04,0.0,100.0,96.63,0.0,0.0,0.0,100.0,26.65,0.5854,71.7,1.5212,1.168
2024-09-20,13253.0,15081.91,0.22,0.18,0.03,0.02,0.0,454.06,12854.0,399.0,14627.85,,,,0.02,,16400.0,,,,,16400.0,0.02,0.02,100.0,42.46,0.0,0.0,0.0,100.0,5.95,0.8881,94.05,0.4378,1.138
2024-09-23,16853.0,18706.83,0.28,0.23,0.04,0.02,0.0,4438.89,12854.0,3999.0,14267.94,,,3600.0,,,,,,0.0,,,0.01,,100.0,92.65,0.0,0.0,0.0,100.0,22.28,0.5861,73.1,1.2147,1.11
2024-09-24,16853.0,21066.25,0.28,0.23,0.04,0.02,0.0,4998.75,12854.0,3999.0,16067.5,,,,,,,,,,,,0.01,,100.0,92.65,0.0,0.0,0.0,100.0,22.11,0.5831,72.92,1.2147,1.25
2024-09-25,16853.0,21369.6,0.28,0.23,0.04,0.02,0.0,5070.73,12854.0,3999.0,16298.87,,,,,,,,,,,,0.02,,100.0,92.65,0.0,0.0,0.0,100.0,22.29,0.5848,73.0,1.2147,1.268
2024-09-26,16853.0,20661.78,0.28,0.22,0.04,0.02,0.0,4902.77,12854.0,3999.0,15759.0,,,,,,,,,,,,0.02,,100.0,92.65,0.0,0.0,0.0,100.0,22.24,0.5867,73.15,1.2147,1.226
2024-09-27,16853.0,20998.84,0.28,0.22,0.04,0.02,0.0,4982.75,12854.0,3999.0,16016.08,,,,,,,,,,,,0.02,,100.0,92.65,0.0,0.0,0.0,100.0,22.17,0.5859,73.11,1.2147,1.246
2024-09-30,13253.0,16036.13,0.22,0.17,0.03,0.02,0.0,482.79,12854.0,399.0,15553.34,,,,,,,,,,,3600.0,0.02,0.0,100.0,92.65,0.0,0.0,0.0,100.0,5.94,0.8883,94.06,0.9552,1.21
2024-10-01,30953.0,40548.43,0.51,0.41,0.07,0.04,0.0,23709.69,30554.0,18099.0,40025.74,17700.0,,17700.0,,,,,17700.0,0.02,,,0.04,,100.0,96.77,0.0,0.0,0.0,100.0,40.2,0.4886,57.12,0.9803,1.31
2024-10-02,30953.0,38072.19,0.51,0.4,0.07,0.04,0.0,22261.77,30554.0,18099.0,37581.42,,,,,,,,,,,,0.04,,100.0,96.77,0.0,0.0,0.0,100.0,40.27,0.4903,57.23,0.9803,1.23
2024-10-03,21319.0,25582.8,0.35,0.27,0.05,0.03,0.0,10158.0,20920.0,8465.0,25104.0,,,1166.0,0.02,,10334.0,,,0.0,700.0,10800.0,0.03,0.01,100.0,95.35,0.0,0.0,0.0,100.0,32.21,0.4468,58.15,0.9717,1.2
2024-10-04,21319.0,25582.8,0.35,0.27,0.05,0.03,0.0,10158.0,20920.0,8465.0,25104.0,,,,,,,,,,,,0.03,,100.0,98.49,0.0,0.0,0.0,100.0,32.37,0.4505,58.42,1.0037,1.2
2024-10-07,32019.0,37846.46,0.52,0.41,0.07,0.04,0.0,22653.03,31620.0,19165.0,37374.84,10700.0,0.01,,,10700.0,,0.01,10700.0,,,,0.04,,100.0,99.0,0.0,0.0,0.0,100.0,37.07,0.3358,38.91,1.0025,1.182
2024-10-08,42485.0,52001.64,0.69,0.54,0.1,0.05,0.0,22601.16,30920.0,18465.0,37846.08,,,,0.0,,700.0,,,,,700.0,0.04,0.0,100.0,96.81,0.0,0.0,0.0,100.0,29.31,0.3887,52.55,1.3302,1.224
2024-10-09,35585.0,42702.0,0.58,0.45,0.08,0.04,0.0,13878.0,24020.0,11565.0,28824.0,,,,0.01,,6900.0,,,,,6900.0,0.03,0.01,100.0,95.93,0.0,0.0,0.0,100.0,35.01,0.5171,62.77,1.4211,1.2
2024-10-10,35585.0,42274.98,0.58,0.46,0.08,0.04,0.0,13739.22,24020.0,11565.0,28535.76,,,,,,,,,,,,0.03,,100.0,95.93,0.0,0.0,0.0,100.0,35.0,0.517,62.76,1.4211,1.188
2024-10-11,34653.0,41583.6,0.57,0.46,0.08,0.04,0.0,13318.8,23554.0,11099.0,28264.8,,,,0.0,,466.0,,,,,466.0,0.03,0.0,100.0,94.07,0.0,0.0,0.0,100.0,35.94,0.511,61.75,1.3839,1.2
2024-10-14,34653.0,42276.66,0.57,0.46,0.08,0.04,0.0,13540.78,23554.0,11099.0,28735.88,,,,,,,,,,,,0.03,,100.0,95.85,0.0,0.0,0.0,100.0,35.94,0.5109,61.74,1.4101,1.22
2024-10-15,34653.0,41652.91,0.57,0.48,0.08,0.04,0.0,13341.0,23554.0,11099.0,28311.91,,,,,,,,,,,,0.03,,100.0,95.85,0.0,0.0,0.0,100.0,35.95,0.5112,61.77,1.4101,1.202
2024-10-16,34280.0,41615.92,0.56,0.49,0.08,0.04,0.0,13021.36,23554.0,10726.0,28594.56,,,,,,,,,,,373.0,0.03,0.0,100.0,94.63,0.0,0.0,0.0,100.0,36.33,0.5219,62.43,1.3773,1.214
2024-10-17,33907.0,40620.59,0.55,0.49,0.08,0.04,0.0,12849.75,23181.0,10726.0,27770.84,,,,0.0,,373.0,,,,,,0.03,,100.0,94.55,0.0,0.0,0.0,100.0,36.73,0.5333,63.11,1.383,1.198
2024-10-18,33907.0,40349.33,0.55,0.51,0.08,0.04,0.0,12763.94,23181.0,10726.0,27585.39,,,,,,,,,,,,0.03,,100.0,94.54,0.0,0.0,0.0,100.0,36.73,0.5333,63.11,1.3829,1.19
2024-10-21,34779.0,41039.22,0.57,0.55,0.08,0.04,0.0,13685.64,24053.0,11598.0,28382.54,,0.0,,,872.0,,0.0,,,872.0,,0.03,,100.0,98.1,0.0,0.0,0.0,100.0,35.82,0.5078,61.54,1.4185,1.18
2024-10-22,34779.0,41039.22,0.57,0.6,0.08,0.04,0.0,13685.64,24053.0,11598.0,28382.54,,,,,,,,,,,,0.03,,100.0,98.08,0.0,0.0,0.0,100.0,35.81,0.5076,61.53,1.4182,1.18
2024-10-23,34779.0,41317.45,0.57,0.75,0.08,0.04,0.0,13778.42,24053.0,11598.0,28574.96,,,,,,,,,,,,0.03,,100.0,98.0,0.0,0.0,0.0,100.0,35.81,0.5074,61.52,1.4169,1.188
2024-10-24,34779.0,40343.64,0.57,0.87,0.08,0.04,0.0,13453.68,24053.0,11598.0,27901.48,,,,,,,,,,,,0.03,,100.0,98.0,0.0,0.0,0.0,100.0,35.81,0.5076,61.53,1.4169,1.16
2024-10-25,34779.0,40343.64,0.57,0.97,0.08,0.04,0.0,13453.68,24053.0,11598.0,27901.48,,,,,,,,,,,,0.03,,100.0,97.98,0.0,0.0,0.0,100.0,35.81,0.5076,61.53,1.4167,1.16
2024-10-28,34779.0,39926.29,0.57,1.19,0.08,0.04,0.0,13314.5,24053.0,11598.0,27612.84,,,,,,,,,,,410.0,0.03,0.0,100.0,97.98,0.0,0.0,0.0,100.0,35.81,0.5076,61.53,1.4167,1.148
2024-10-29,34369.0,37256.0,0.56,1.38,0.08,0.04,0.0,12127.79,23643.0,11188.0,25629.01,,,,0.0,,410.0,,,,,410.0,0.03,0.0,100.0,96.31,0.0,0.0,0.0,100.0,36.27,0.52,62.31,1.4,1.084
2024-10-30,34369.0,37805.9,0.56,1.52,0.08,0.04,0.0,12306.8,23643.0,11188.0,26007.3,,,,,,,,,,,,0.03,,100.0,98.32,0.0,0.0,0.0,100.0,36.23,0.519,62.25,1.4293,1.1
2024-10-31,34369.0,37462.21,0.56,1.67,0.08,0.04,0.0,12194.92,23643.0,11188.0,25770.87,,,,,,,,,,,,0.03,,100.0,97.92,0.0,0.0,0.0,100.0,36.24,0.5194,62.27,1.4234,1.09
2024-11-01,34369.0,38493.28,0.56,1.79,0.08,0.04,0.0,12530.56,23643.0,11188.0,26480.16,,,,,,,,,,,,0.03,,100.0,97.92,0.0,0.0,0.0,100.0,36.22,0.5189,62.24,1.4234,1.12
2024-11-04,34369.0,38355.8,0.56,1.94,0.08,0.04,0.0,12485.81,23643.0,11188.0,26385.59,,,,,,,,,,,,0.03,,100.0,97.87,0.0,0.0,0.0,100.0,36.24,0.5193,62.27,1.4227,1.116
2024-11-05,34369.0,37187.26,0.56,2.13,0.08,0.04,0.0,12105.42,23643.0,11188.0,25581.73,,,,,,,,,,,,0.03,,100.0,97.87,0.0,0.0,0.0,100.0,36.25,0.5197,62.29,1.4227,1.082
2024-11-06,34369.0,37805.9,0.56,2.44,0.08,0.04,0.0,12306.8,23643.0,11188.0,26007.3,,,,,,,,,,,,0.03,,100.0,98.81,0.0,0.0,0.0,100.0,36.23,0.519,62.25,1.4364,1.1
2024-11-07,34369.0,35743.76,0.56,2.51,0.08,0.04,0.0,11635.52,23643.0,11188.0,24588.72,,,,,,,,,,,,0.03,,100.0,98.81,0.0,0.0,0.0,100.0,36.27,0.52,62.31,1.4364,1.04
2024-11-08,34369.0,35468.81,0.56,2.58,0.08,0.04,0.0,11546.02,23643.0,11188.0,24399.58,,,,,,,,,,,,0.02,,100.0,98.8,0.0,0.0,0.0,100.0,36.24,0.5194,62.27,1.4362,1.032
2024-11-11,34369.0,35743.76,0.56,2.6,0.08,0.04,0.0,11635.52,23643.0,11188.0,24588.72,,,,,,,,,,,,0.02,,100.0,98.8,0.0,0.0,0.0,100.0,36.24,0.5191,62.26,1.4362,1.04
2024-11-12,34369.0,38287.07,0.56,2.65,0.08,0.04,0.0,12463.43,23643.0,11188.0,26338.3,,,,,,,,,,,,0.02,,100.0,98.8,0.0,0.0,0.0,100.0,36.2,0.5182,62.2,1.4362,1.114
2024-11-13,34369.0,37805.9,0.56,2.99,0.08,0.04,0.0,12306.8,23643.0,11188.0,26007.3,,,,,,,,,,,,0.03,,100.0,98.8,0.0,0.0,0.0,100.0,36.25,0.5194,62.28,1.4362,1.1
2024-11-14,34369.0,38493.28,0.56,3.18,0.08,0.04,0.0,12530.56,23643.0,11188.0,26480.16,,,,,,,,,,,,0.03,,100.0,98.8,0.0,0.0,0.0,100.0,36.23,0.519,62.25,1.4362,1.12
2024-11-15,34369.0,36499.88,0.56,3.4,0.08,0.04,0.0,11881.66,23643.0,11188.0,25108.87,,,,,,,,,,,,0.03,,100.0,98.8,0.0,0.0,0.0,100.0,36.27,0.52,62.31,1.4362,1.062
2024-11-18,33911.0,31944.16,0.55,3.56,0.08,0.04,0.0,10107.66,23643.0,10730.0,22271.71,,,,,,,,,,,458.0,0.03,0.0,100.0,98.8,0.0,0.0,0.0,100.0,36.73,0.5332,63.11,1.417,0.942
2024-11-19,33911.0,28824.35,0.55,2.69,0.08,0.03,0.0,9120.5,23185.0,10730.0,19707.25,,,,0.0,,458.0,,,,,,0.02,,100.0,97.41,0.0,0.0,0.0,100.0,36.73,0.5332,63.11,1.4248,0.85
2024-11-20,33911.0,28146.13,0.55,2.47,0.08,0.03,0.0,8905.9,23185.0,10730.0,19243.55,,,,,,,,,,,,0.02,,100.0,96.66,0.0,0.0,0.0,100.0,36.73,0.5332,63.11,1.4137,0.83
2024-11-21,33911.0,28112.22,0.55,2.28,0.08,0.03,0.0,8895.17,23185.0,10730.0,19220.37,,,,,,,,,,,,0.02,,100.0,97.2,0.0,0.0,0.0,100.0,36.73,0.5331,63.11,1.4216,0.829
2024-11-22,39023.0,35120.7,0.64,2.57,0.09,0.03,0.0,14257.8,23185.0,15842.0,20866.5,,,5112.0,,,,,,0.0,,,0.02,,100.0,97.2,0.0,0.0,0.0,100.0,31.91,0.4197,54.84,1.6359,0.9
2024-11-25,39023.0,35745.07,0.64,2.05,0.09,0.04,0.0,14511.27,23185.0,15842.0,21237.46,,,,,,,,,,,,0.02,,100.0,97.41,0.0,0.0,0.0,100.0,31.92,0.4198,54.84,1.6396,0.916
2024-11-26,34432.0,31677.44,0.56,1.74,0.08,0.03,0.0,10350.92,23185.0,11251.0,21330.2,,,,,,,,,,,4591.0,0.02,0.0,100.0,97.41,0.0,0.0,0.0,100.0,36.17,0.5174,62.15,1.4467,0.92
2024-11-27,34432.0,31952.9,0.56,1.71,0.08,0.03,0.0,10440.93,23185.0,11251.0,21515.68,,,,,,,,,,,,0.02,,100.0,97.41,0.0,0.0,0.0,100.0,36.17,0.5174,62.15,1.4467,0.928
2024-11-28,34432.0,30300.16,0.56,1.72,0.08,0.03,0.0,9900.88,23185.0,11251.0,20402.8,,,,,,,,,,,,0.02,,100.0,97.11,0.0,0.0,0.0,100.0,36.17,0.5174,62.15,1.4421,0.88
2024-11-29,34432.0,29783.68,0.56,1.71,0.08,0.03,0.0,9732.12,23185.0,11251.0,20055.03,,,,,,,,,,,,0.02,,100.0,97.41,0.0,0.0,0.0,100.0,36.17,0.5174,62.15,1.4467,0.865
2024-12-02,36432.0,31331.52,0.59,1.81,0.08,0.03,0.0,10535.86,24185.0,12251.0,20799.1,1000.0,0.0,,,1000.0,,0.0,1000.0,,,,0.02,,100.0,94.98,0.0,0.0,0.0,100.0,34.19,0.4654,58.75,1.4308,0.86
2024-12-03,36432.0,30347.86,0.59,1.77,0.08,0.03,0.0,10205.08,24185.0,12251.0,20146.11,,,,,,,,,,,,0.02,,100.0,94.96,0.0,0.0,0.0,100.0,34.22,0.466,58.79,1.4304,0.833
2024-12-04,23977.0,20356.47,0.39,1.15,0.05,0.02,0.0,10401.1,11730.0,12251.0,9958.77,,,,0.01,,12455.0,,,,,,0.01,,100.0,90.81,0.0,0.0,0.0,100.0,8.65,0.8032,89.18,1.8562,0.849
2024-12-05,23977.0,19948.86,0.39,1.14,0.05,0.02,0.0,10192.83,11730.0,12251.0,9759.36,,,,,,,,,,,,0.01,,100.0,90.94,0.0,0.0,0.0,100.0,8.5,0.8057,89.33,1.8588,0.832
2024-12-06,23977.0,19733.07,0.39,1.13,0.05,0.02,0.0,10082.57,11730.0,12251.0,9653.79,,,,,,,,,,,,0.01,,100.0,90.94,0.0,0.0,0.0,100.0,8.53,0.8051,89.29,1.8588,0.823
2024-12-09,23977.0,19445.35,0.39,1.13,0.05,0.02,0.0,9935.56,11730.0,12251.0,9513.03,,,,,,,,,,,,0.01,,100.0,90.87,0.0,0.0,0.0,100.0,8.52,0.8053,89.31,1.8574,0.811
2024-12-10,23930.0,21369.49,0.39,1.13,0.05,0.02,0.0,10898.17,11730.0,12204.0,10474.89,,,,,,,,,,,47.0,0.01,0.0,100.0,90.87,0.0,0.0,0.0,100.0,8.99,0.8013,89.04,1.8537,0.893
2024-12-11,23930.0,22757.43,0.39,1.08,0.05,0.02,0.0,11606.0,11730.0,12204.0,11155.23,,,,,,,,,,,,0.01,,100.0,90.84,0.0,0.0,0.0,100.0,8.85,0.8035,89.18,1.8532,0.951
2024-12-12,23930.0,24408.6,0.39,1.01,0.05,0.02,0.0,12448.08,11730.0,12204.0,11964.6,,,,,,,,,,,,0.01,,100.0,90.66,0.0,0.0,0.0,100.0,8.88,0.803,89.15,1.8496,1.02
2024-12-13,23930.0,24121.44,0.39,0.98,0.05,0.02,0.0,12301.63,11730.0,12204.0,11823.84,,,,,,,,,,,,0.01,,100.0,90.66,0.0,0.0,0.0,100.0,8.55,0.8082,89.47,1.8496,1.008
2024-12-16,23675.0,23201.5,0.39,0.97,0.05,0.02,0.0,11710.02,11730.0,11949.0,11495.4,,,,,,,,,,,255.0,0.01,0.0,100.0,89.84,0.0,0.0,0.0,100.0,8.68,0.8247,90.39,1.8132,0.98
2024-12-17,23675.0,22893.73,0.39,0.97,0.05,0.02,0.0,11554.68,11730.0,11949.0,11342.91,,,,,,,,,,,,0.01,,100.0,89.01,0.0,0.0,0.0,100.0,8.63,0.8255,90.44,1.7966,0.967
2024-12-18,23675.0,20834.0,0.39,0.97,0.05,0.02,0.0,10515.12,11730.0,11949.0,10322.4,,,,,,,,,,,,0.01,,100.0,89.08,0.0,0.0,0.0,100.0,8.33,0.8305,90.75,1.7979,0.88
2024-12-19,23675.0,20573.58,0.39,0.95,0.05,0.02,0.0,10383.68,11730.0,11949.0,10193.37,,,,,,,,,,,,0.01,,100.0,89.08,0.0,0.0,0.0,100.0,8.63,0.8255,90.44,1.7979,0.869
