,ALDMS FP Equity_DX_SI_QTY,ALDMS FP Equity_DX_SHORT_INTEREST_VALUE,ALDMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDMS FP Equity_DX_SI_MV,ALDMS FP Equity_DX_DSS,ALDMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDMS FP Equity_DX_SUPPLY_SI_QTY,ALDMS FP Equity_DX_BROKER_SI_QTY,ALDMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDMS FP Equity_DX_BROKER_SI_MV_NEW_x,ALDMS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDMS FP Equity_DX_BROKER_SI_MV_INC_x,ALDMS FP Equity_DX_SUPPLY_SI_MV_NEW,ALDMS FP Equity_DX_BROKER_SI_QTY_ADD,ALDMS FP Equity_DX_BROKER_SI_QTY_NEW,ALDMS FP Equity_DX_SUPPLY_SI_MV_DEC,ALDMS FP Equity_DX_BROKER_SI_QTY_INC,ALDMS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDMS FP Equity_DX_BROKER_SI_MV_NEW_y,ALDMS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDMS FP Equity_DX_BROKER_SI_MV_INC_y,ALDMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDMS FP Equity_DX_BROKER_SI_MV_ADD,ALDMS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDMS FP Equity_DX_BROKER_SI_QTY_DEC,ALDMS FP Equity_DX_SUPPLY_SI_MV,ALDMS FP Equity_DX_BROKER_SI_MV_DEC,ALDMS FP Equity_DX_SUPPLY_SI_MV_RMV,ALDMS FP Equity_DX_BROKER_SI_MV_RMV,ALDMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDMS FP Equity_DX_UTILIZATION_QUANTITY,ALDMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDMS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDMS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDMS FP Equity_DX_BROKER_SI_CON_RATIO,ALDMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDMS FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55984.0,246329.6,,0.25,0.0,,0.0,,0.0
2007-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55991.0,248600.04,,0.25,0.0,,0.0,,0.0
2007-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56007.0,246990.87,,0.25,0.0,,0.0,,0.0
2007-01-16,60000.0,249000.0,2.13,0.82,0.75,0.26,0.0,249000.0,0.0,60000.0,0.0,,,,,,60000.0,,,,,,,,,0.26,,,0.0,,,,0.0,0.0,56000.0,232400.0,,0.23,0.0,,1.0,100.0,1.0714
2007-01-17,60000.0,248400.0,2.13,0.72,0.75,0.26,0.0,248400.0,0.0,60000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55941.0,231595.74,,0.23,0.0,,1.0,100.0,1.0726
2007-01-18,60000.0,238200.0,2.13,0.7,0.75,0.26,0.0,238200.0,0.0,60000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55939.0,222077.83,,0.22,0.0,,1.0,100.0,1.0726
2007-01-19,60000.0,241200.0,2.13,0.68,0.75,0.26,0.0,241200.0,0.0,60000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55900.0,224718.0,,0.23,0.0,,1.0,100.0,1.0733
2007-01-22,60000.0,234000.0,2.13,0.66,0.75,0.26,0.0,234000.0,0.0,60000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55912.0,218056.8,,0.22,0.0,,1.0,100.0,1.0731
2007-01-23,60000.0,229800.0,2.13,0.66,0.75,0.26,0.0,229800.0,0.0,60000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55884.0,214035.72,,0.21,0.0,,1.0,100.0,1.0737
2007-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,60000.0,0.0,0.26,,,0.0,0.0,55990.0,216681.3,,0.22,0.0,,0.0,,0.0
2007-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55995.0,217820.55,,0.22,0.0,,0.0,,0.0
2007-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56010.0,215638.5,,0.22,0.0,,0.0,,0.0
2007-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56003.0,215051.52,,0.22,0.0,,0.0,,0.0
2007-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55995.0,216140.7,,0.22,0.0,,0.0,,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55963.0,224411.63,,0.22,0.0,,0.0,,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55998.0,225111.96,,0.23,0.0,,0.0,,0.0
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56028.0,219069.48,,0.22,0.0,,0.0,,0.0
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56010.0,216758.7,,0.22,0.0,,0.0,,0.0
2007-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55985.0,220021.05,,0.22,0.0,,0.0,,0.0
2007-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55995.0,221180.25,,0.22,0.0,,0.0,,0.0
2007-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56003.0,220651.82,,0.22,0.0,,0.0,,0.0
2007-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55990.0,222840.2,,0.22,0.0,,0.0,,0.0
2007-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55952.0,233879.36,,0.23,0.0,,0.0,,0.0
2007-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55995.0,235179.0,,0.24,0.0,,0.0,,0.0
2007-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56027.0,229150.43,,0.23,0.0,,0.0,,0.0
2007-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55995.0,230139.45,,0.23,0.0,,0.0,,0.0
2007-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56007.0,228508.56,,0.23,0.0,,0.0,,0.0
2007-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56017.0,224628.17,,0.22,0.0,,0.0,,0.0
2007-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56018.0,220710.92,,0.22,0.0,,0.0,,0.0
2007-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56000.0,220640.0,,0.22,0.0,,0.0,,0.0
2007-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56000.0,220640.0,,0.22,0.0,,0.0,,0.0
2007-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55990.0,222840.2,,0.22,0.0,,0.0,,0.0
2007-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56005.0,221779.8,,0.22,0.0,,0.0,,0.0
2007-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56082.0,205260.12,,0.21,0.0,,0.0,,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56011.0,202759.82,,0.2,0.0,,0.0,,0.0
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56023.0,198321.42,,0.2,0.0,,0.0,,0.0
2007-03-02,493.0,1769.87,0.02,0.01,0.01,0.0,0.0,0.0,493.0,0.0,1769.87,,,,,,,,,,,,,,,,493.0,,0.0,,,,0.88,0.88,55493.0,199219.87,,0.2,0.88,,1.0,100.0,0.0088
2007-03-05,16328.0,57801.12,0.58,0.42,0.2,0.06,0.0,57801.12,494.0,16328.0,1748.76,,,1.0,,,16328.0,,,,,,,,1.0,0.06,,,0.0,,,,0.88,0.88,55494.0,196448.76,,0.2,0.91,34.93,0.5454,65.07,0.2916
2007-03-06,16328.0,59760.48,0.58,0.42,0.2,0.06,0.0,59760.48,487.0,16328.0,1782.42,,,,,,,,0.0,,7.0,,,,,,,,0.0,,,,0.87,0.87,55487.0,203082.42,,0.2,0.86,34.93,0.5454,65.07,0.2917
2007-03-07,16328.0,61556.56,0.58,0.44,0.2,0.06,0.0,61556.56,506.0,16328.0,1907.62,,,19.0,,,,,,,,,,,19.0,,,,0.0,,,,0.9,0.9,55506.0,209257.62,,0.21,0.87,34.62,0.5473,65.38,0.2915
2007-03-08,16328.0,62862.8,0.58,0.43,0.2,0.06,0.0,62862.8,515.0,16328.0,1982.75,,,9.0,,,,,,,,,,,9.0,,,,0.0,,,,0.92,0.92,55515.0,213732.75,,0.21,0.87,35.37,0.5428,64.63,0.2914
2007-03-09,16328.0,60903.44,0.58,0.44,0.2,0.06,0.0,60903.44,520.0,16328.0,1939.6,,,5.0,,,,,,,,,,,5.0,,,,0.0,,,,0.93,0.93,55520.0,207089.6,,0.21,0.92,36.05,0.5389,63.95,0.2914
2007-03-12,16328.0,59923.76,0.58,0.44,0.2,0.06,0.0,59923.76,500.0,16328.0,1835.0,,,,,,,,0.0,,20.0,,,,,,,,0.0,,,,0.89,0.89,55500.0,203685.0,,0.2,0.91,36.54,0.5362,63.46,0.2916
2007-03-13,16328.0,57801.12,0.58,0.44,0.2,0.06,0.0,57801.12,498.0,16328.0,1762.92,,,,,,,,0.0,,2.0,,,,,,,,0.0,,,,0.91,0.91,54071.0,191411.34,,0.19,0.95,35.81,0.5403,64.19,0.2992
2007-03-14,16328.0,55515.2,0.58,0.44,0.2,0.06,0.0,55515.2,483.0,16328.0,1642.2,,,,,,,,0.0,,15.0,,,,,,,,0.0,,,,1.01,1.01,47483.0,161442.2,,0.16,1.08,35.44,0.5424,64.56,0.3404
2007-03-15,28354.0,100089.62,1.0,0.76,0.35,0.1,0.0,100089.62,474.0,28354.0,1673.22,,,,0.04,,,,0.0,12026.0,9.0,,,0.04,,,,,0.0,,,,0.99,0.99,47474.0,167583.22,,0.17,1.0,20.12,0.6786,79.88,0.5913
2007-03-16,34367.0,119940.83,1.22,0.88,0.43,0.12,0.0,119940.83,500.0,34367.0,1745.0,,,26.0,0.02,,,,,6013.0,,,,0.02,26.0,,,,0.0,,,,1.04,1.04,47500.0,165775.0,,0.17,1.05,33.05,0.5575,66.95,0.716
2007-03-19,34367.0,119597.16,1.22,0.89,0.43,0.12,0.0,119597.16,488.0,34367.0,1698.24,,,,,,,,0.0,,12.0,,,,,,,,0.0,,,,1.11,1.11,43488.0,151338.24,,0.15,1.14,33.89,0.5519,66.11,0.7815
2007-03-20,34367.0,120284.5,1.22,0.89,0.43,0.12,0.0,120284.5,489.0,34367.0,1711.5,,,1.0,,,,,,,,,,,1.0,,,,0.0,,,,1.29,1.29,37489.0,131211.5,,0.13,1.31,33.57,0.554,66.43,0.9049
2007-03-21,34367.0,128188.91,1.22,0.88,0.43,0.12,0.0,128188.91,491.0,34367.0,1831.43,,,2.0,,,,,,,,,,,2.0,,,,0.0,,,,1.29,1.29,37491.0,139841.43,,0.14,1.24,33.7,0.5532,66.3,0.9048
2007-03-22,34367.0,128876.25,1.22,0.8,0.43,0.13,0.0,128876.25,512.0,34367.0,1920.0,,,21.0,,,,,,,,,,,21.0,,,,0.0,,,,1.35,1.35,37512.0,140670.0,,0.14,1.31,35.13,0.5442,64.87,0.9038
2007-03-23,34367.0,129907.26,1.22,0.79,0.43,0.13,0.0,129907.26,514.0,34367.0,1942.92,,,2.0,,,,,,,,,,,2.0,,,,0.0,,,,1.35,1.35,37514.0,141802.92,,0.14,1.31,35.25,0.5435,64.75,0.9037
2007-03-26,34367.0,128876.25,1.22,0.8,0.43,0.13,0.0,128876.25,517.0,34367.0,1938.75,,,3.0,,,,,,,,,,,3.0,,,,0.0,,,,1.36,1.36,37517.0,140688.75,,0.14,1.33,35.44,0.5424,64.56,0.9036
2007-03-27,34367.0,129563.59,1.22,0.96,0.43,0.13,0.0,129563.59,514.0,34367.0,1937.78,,,,,,,,0.0,,3.0,,,,,,,,0.0,,,,1.35,1.35,37519.0,141446.63,,0.14,1.31,35.25,0.5435,64.75,0.9036
2007-03-28,34367.0,127845.24,1.22,1.0,0.43,0.13,0.0,127845.24,515.0,34367.0,1915.8,,,1.0,,,,,,,,,,,1.0,,,,0.0,,,,1.35,1.35,37515.0,139555.8,,0.14,1.33,35.49,0.5421,64.51,0.9037
2007-03-29,34367.0,137468.0,1.22,1.02,0.43,0.13,0.0,137468.0,511.0,34367.0,2044.0,,,,,,,,0.0,,4.0,,,,,,,,0.0,,,,1.34,1.34,37511.0,150044.0,,0.15,1.23,35.07,0.5446,64.93,0.9039
2007-03-30,34367.0,147434.43,1.22,0.85,0.43,0.13,0.0,147434.43,549.0,34367.0,2355.21,,,38.0,,,,,,,,,,,38.0,,,,0.0,,,,1.44,1.44,37549.0,161085.21,,0.16,1.23,35.1,0.5444,64.9,0.902
2007-04-02,34367.0,146059.75,1.22,0.8,0.43,0.13,0.0,146059.75,559.0,34367.0,2375.75,,,10.0,,,,,,,,,,,10.0,,,,0.0,,,,1.47,1.47,37559.0,159625.75,,0.16,1.33,38.38,0.527,61.62,0.9016
2007-04-03,34367.0,143654.06,1.22,0.74,0.43,0.13,0.0,143654.06,556.0,34367.0,2324.08,,,,,,,,0.0,,3.0,,,,,,,,0.0,,,,1.46,1.46,37556.0,156984.08,,0.16,1.31,38.16,0.528,61.84,0.9017
2007-04-04,34367.0,142623.05,1.22,0.74,0.43,0.13,0.0,142623.05,551.0,34367.0,2286.65,,,,,,,,0.0,,6.0,,,,,,,,0.0,,,,1.44,1.44,37551.0,155836.65,,0.16,1.33,37.77,0.5299,62.23,0.902
2007-04-05,34367.0,143654.06,1.22,0.73,0.43,0.13,0.0,143654.06,548.0,34367.0,2290.64,,,,,,,,0.0,,2.0,,,,,,,,0.0,,,,1.44,1.44,37548.0,156950.64,,0.15,1.33,37.6,0.5308,62.4,0.9021
2007-04-06,34367.0,143654.06,1.22,0.73,0.43,0.13,0.0,143654.06,552.0,34367.0,2307.36,,,4.0,,,,,,,,,,,4.0,,,,0.0,,,,1.45,1.45,37552.0,156967.36,,0.15,1.33,37.62,0.5306,62.38,0.9019
2007-04-09,34367.0,143654.06,1.22,0.73,0.43,0.13,0.0,143654.06,551.0,34367.0,2303.18,,,,,,,,0.0,,1.0,,,,,,,,0.0,,,,1.44,1.44,37551.0,156963.18,,0.16,1.32,37.77,0.5299,62.23,0.902
