,ALAGR FP Equity_DX_SI_QTY,ALAGR FP Equity_DX_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAGR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAGR FP Equity_DX_SI_MV,ALAGR FP Equity_DX_DSS,ALAGR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SUPPLY_SI_QTY,ALAGR FP Equity_DX_BROKER_SI_QTY,ALAGR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_x,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAGR FP Equity_DX_BROKER_SI_MV_INC_x,ALAGR FP Equity_DX_BROKER_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_NEW,ALAGR FP Equity_DX_SUPPLY_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_QTY_INC,ALAGR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_y,ALAGR FP Equity_DX_BROKER_SI_MV_INC_y,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAGR FP Equity_DX_BROKER_SI_MV_ADD,ALAGR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_DEC,ALAGR FP Equity_DX_SUPPLY_SI_MV,ALAGR FP Equity_DX_BROKER_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_RMV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAGR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAGR FP Equity_DX_BROKER_SI_CON_RATIO,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAGR FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37471.1,0.04,0.0,,0.0,,0.0
2012-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37664.25,0.04,0.0,,0.0,,0.0
2012-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37664.25,0.04,0.0,,0.0,,0.0
2012-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,38050.55,0.04,0.0,,0.0,,0.0
2012-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37664.25,0.04,0.0,,0.0,,0.0
2012-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37664.25,0.04,0.0,,0.0,,0.0
2012-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37084.8,0.04,0.0,,0.0,,0.0
2012-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37084.8,0.04,0.0,,0.0,,0.0
2012-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37084.8,0.04,0.0,,0.0,,0.0
2012-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,36698.5,0.04,0.0,,0.0,,0.0
2012-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37084.8,0.04,0.0,,0.0,,0.0
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37084.8,0.04,0.0,,0.0,,0.0
2012-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,36119.05,0.04,0.0,,0.0,,0.0
2012-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35346.45,0.04,0.0,,0.0,,0.0
2012-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35153.3,0.04,0.0,,0.0,,0.0
2012-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,37084.8,0.04,0.0,,0.0,,0.0
2012-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34960.15,0.04,0.0,,0.0,,0.0
2012-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34767.0,0.04,0.0,,0.0,,0.0
2012-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35732.75,0.03,0.0,,0.0,,0.0
2012-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35732.75,0.04,0.0,,0.0,,0.0
2012-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35732.75,0.04,0.0,,0.0,,0.0
2012-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35732.75,0.04,0.0,,0.0,,0.0
2012-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35732.75,0.04,0.0,,0.0,,0.0
2012-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35539.6,0.04,0.0,,0.0,,0.0
2012-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35153.3,0.04,0.0,,0.0,,0.0
2012-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35539.6,0.04,0.0,,0.0,,0.0
2012-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34960.15,0.04,0.0,,0.0,,0.0
2012-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35346.45,0.04,0.0,,0.0,,0.0
2012-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,35153.3,0.04,0.0,,0.0,,0.0
2012-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33994.4,0.04,0.0,,0.0,,0.0
2012-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33608.1,0.03,0.0,,0.0,,0.0
2012-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33414.95,0.03,0.0,,0.0,,0.0
2012-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34573.85,0.03,0.0,,0.0,,0.0
2012-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34380.7,0.03,0.0,,0.0,,0.0
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34960.15,0.03,0.0,,0.0,,0.0
2012-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34380.7,0.04,0.0,,0.0,,0.0
2012-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34960.15,0.03,0.0,,0.0,,0.0
2012-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34960.15,0.04,0.0,,0.0,,0.0
2012-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34380.7,0.04,0.0,,0.0,,0.0
2012-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34380.7,0.03,0.0,,0.0,,0.0
2012-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34767.0,0.03,0.0,,0.0,,0.0
2012-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,34187.55,0.03,0.0,,0.0,,0.0
2012-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33801.25,0.03,0.0,,0.0,,0.0
2012-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33221.8,0.03,0.0,,0.0,,0.0
2012-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32062.9,0.03,0.0,,0.0,,0.0
2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31676.6,0.03,0.0,,0.0,,0.0
2012-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32256.05,0.03,0.0,,0.0,,0.0
2012-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32256.05,0.03,0.0,,0.0,,0.0
2012-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32449.2,0.03,0.0,,0.0,,0.0
2012-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32062.9,0.03,0.0,,0.0,,0.0
2012-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32062.9,0.03,0.0,,0.0,,0.0
2012-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32062.9,0.03,0.0,,0.0,,0.0
2012-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31869.75,0.03,0.0,,0.0,,0.0
2012-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32062.9,0.03,0.0,,0.0,,0.0
2012-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32062.9,0.03,0.0,,0.0,,0.0
2012-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32062.9,0.03,0.0,,0.0,,0.0
2012-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31483.45,0.03,0.0,,0.0,,0.0
2012-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31483.45,0.03,0.0,,0.0,,0.0
2012-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31676.6,0.03,0.0,,0.0,,0.0
2012-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31676.6,0.03,0.0,,0.0,,0.0
2012-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31869.75,0.03,0.0,,0.0,,0.0
2012-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31869.75,0.03,0.0,,0.0,,0.0
2012-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32256.05,0.03,0.0,,0.0,,0.0
2012-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31097.15,0.03,0.0,,0.0,,0.0
2012-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30904.0,0.03,0.0,,0.0,,0.0
2012-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31290.3,0.03,0.0,,0.0,,0.0
2012-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30710.85,0.03,0.0,,0.0,,0.0
2012-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31290.3,0.03,0.0,,0.0,,0.0
2012-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31290.3,0.03,0.0,,0.0,,0.0
2012-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30904.0,0.03,0.0,,0.0,,0.0
2012-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30710.85,0.03,0.0,,0.0,,0.0
2012-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30324.55,0.03,0.0,,0.0,,0.0
2012-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30324.55,0.03,0.0,,0.0,,0.0
2012-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30324.55,0.03,0.0,,0.0,,0.0
2012-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30517.7,0.03,0.0,,0.0,,0.0
2012-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30517.7,0.03,0.0,,0.0,,0.0
2012-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30517.7,0.03,0.0,,0.0,,0.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30517.7,0.03,0.0,,0.0,,0.0
2013-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,30517.7,0.03,0.0,,0.0,,0.0
2013-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32062.9,0.03,0.0,,0.0,,0.0
2013-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31869.75,0.03,0.0,,0.0,,0.0
2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,31869.75,0.03,0.0,,0.0,,0.0
2013-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32062.9,0.03,0.0,,0.0,,0.0
2013-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32449.2,0.03,0.0,,0.0,,0.0
2013-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33028.65,0.03,0.0,,0.0,,0.0
2013-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32835.5,0.03,0.0,,0.0,,0.0
2013-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33221.8,0.03,0.0,,0.0,,0.0
2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33028.65,0.03,0.0,,0.0,,0.0
2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33414.95,0.03,0.0,,0.0,,0.0
2013-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33414.95,0.03,0.0,,0.0,,0.0
2013-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33608.1,0.03,0.0,,0.0,,0.0
2013-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33608.1,0.03,0.0,,0.0,,0.0
2013-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33608.1,0.03,0.0,,0.0,,0.0
2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33414.95,0.03,0.0,,0.0,,0.0
2013-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,32835.5,0.03,0.0,,0.0,,0.0
2013-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33608.1,0.03,0.0,,0.0,,0.0
2013-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33221.8,0.03,0.0,,0.0,,0.0
2013-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33221.8,0.03,0.0,,0.0,,0.0
2013-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33414.95,0.03,0.0,,0.0,,0.0
2013-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19315.0,33414.95,0.03,0.0,,0.0,,0.0
2017-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,4939.62,0.01,0.0,,0.0,,0.0
2017-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,4939.62,0.01,0.0,,0.0,,0.0
2017-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,4939.62,0.01,0.0,,0.0,,0.0
2017-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,4809.63,0.01,0.0,,0.0,,0.0
2017-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,4939.62,0.01,0.0,,0.0,,0.0
2017-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,4939.62,0.01,0.0,,0.0,,0.0
2017-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,4809.63,0.01,0.0,,0.0,,0.0
2017-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,4939.62,0.01,0.0,,0.0,,0.0
2017-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,4939.62,0.01,0.0,,0.0,,0.0
2017-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5069.61,0.01,0.0,,0.0,,0.0
2017-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5069.61,0.01,0.0,,0.0,,0.0
2017-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5069.61,0.01,0.0,,0.0,,0.0
2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5199.6,0.01,0.0,,0.0,,0.0
2017-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5199.6,0.01,0.0,,0.0,,0.0
2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5069.61,0.01,0.0,,0.0,,0.0
2017-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5069.61,0.01,0.0,,0.0,,0.0
2017-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5069.61,0.01,0.0,,0.0,,0.0
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5069.61,0.01,0.0,,0.0,,0.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5069.61,0.01,0.0,,0.0,,0.0
2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5199.6,0.01,0.0,,0.0,,0.0
2017-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5199.6,0.01,0.0,,0.0,,0.0
2017-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5199.6,0.01,0.0,,0.0,,0.0
2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12999.0,5069.61,0.01,0.0,,0.0,,0.0
