,BVI FP Equity_DX_SI_QTY,BVI FP Equity_DX_SHORT_INTEREST_VALUE,BVI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BVI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BVI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BVI FP Equity_DX_SI_MV,BVI FP Equity_DX_DSS,BVI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BVI FP Equity_DX_SUPPLY_SI_QTY,BVI FP Equity_DX_BROKER_SI_QTY,BVI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BVI FP Equity_DX_BROKER_SI_MV_NEW_x,BVI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BVI FP Equity_DX_SUPPLY_SI_QTY_INC_x,BVI FP Equity_DX_BROKER_SI_MV_INC_x,BVI FP Equity_DX_SUPPLY_SI_MV_NEW,BVI FP Equity_DX_BROKER_SI_QTY_ADD,BVI FP Equity_DX_BROKER_SI_QTY_NEW,BVI FP Equity_DX_SUPPLY_SI_MV_DEC,BVI FP Equity_DX_BROKER_SI_QTY_INC,BVI FP Equity_DX_SUPPLY_SI_QTY_DEC,BVI FP Equity_DX_BROKER_SI_MV_NEW_y,BVI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BVI FP Equity_DX_BROKER_SI_MV_INC_y,BVI FP Equity_DX_SUPPLY_SI_QTY_INC_y,BVI FP Equity_DX_BROKER_SI_MV_ADD,BVI FP Equity_DX_SUPPLY_SI_QTY_ADD,BVI FP Equity_DX_BROKER_SI_QTY_DEC,BVI FP Equity_DX_SUPPLY_SI_MV,BVI FP Equity_DX_BROKER_SI_MV_DEC,BVI FP Equity_DX_SUPPLY_SI_MV_RMV,BVI FP Equity_DX_BROKER_SI_MV_RMV,BVI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BVI FP Equity_DX_UTILIZATION_QUANTITY,BVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BVI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BVI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BVI FP Equity_DX_ACTIVE_UTILIZATION_MV,BVI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BVI FP Equity_DX_BROKER_SI_CON_RATIO,BVI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BVI FP Equity_DX_DEMAND_SUPPLY_RATIO,BVI FP Equity_PX_LAST
2016-10-12,16666408.0,302269742.98,7.0,33.99,3.77,313.12,1.0,248644166.6,11755850.0,13709626.0,213209574.49,,,241603.0,4.32,,,,2.89,262683.0,160247.0,,,4.32,241603.0,,39018.0,65594.0,219.98,1.11,,,20.57,20.57,45398320.0,823365089.7,,849.12,20.58,23.0,0.1483,23.5,0.2916,18.615
2016-10-13,16709189.0,301824665.56,7.02,33.96,3.78,312.03,1.0,248517133.03,11863243.0,13758053.0,214290433.3,,,363536.0,4.24,,,,5.65,263383.0,297770.0,,,4.24,363536.0,,41627.0,214956.0,220.47,4.68,,,20.77,20.77,45242500.0,817233106.39,,839.91,20.79,22.87,0.1515,24.55,0.2926,18.54
2016-10-14,16762463.0,302378686.02,7.04,33.35,3.79,313.09,1.0,249592459.83,12018339.0,13836241.0,216799258.85,,,266303.0,4.03,,225000.0,,2.99,224795.0,158281.0,,,4.03,266303.0,4.16,47074.0,371607.0,223.2,6.91,,,21.03,21.03,45137208.0,814231753.75,,838.16,21.03,21.65,0.1499,25.48,0.2933,18.515
2016-10-17,16617148.0,297733596.81,6.98,30.55,3.76,308.98,1.0,246377544.08,11917256.0,13750857.0,213524456.36,,,16185.0,1.06,,,,2.56,72042.0,137880.0,,,1.06,16185.0,,20612.0,157426.0,220.42,2.94,,,20.85,20.85,45235060.0,810487883.72,,836.35,20.86,21.85,0.1506,25.8,0.2908,18.39
2016-10-18,16468841.0,287133831.52,6.92,29.29,3.72,303.73,1.0,240511697.07,11675249.0,13794783.0,203557674.72,,,107905.0,3.81,,,,8.85,362209.0,459416.0,,,3.81,107905.0,,109504.0,318283.0,213.69,7.04,,,20.43,20.43,45481152.0,792962749.21,,830.05,20.47,21.89,0.1545,26.76,0.2881,17.895
2016-10-19,16260915.0,283904719.33,6.83,24.91,3.68,293.3,1.0,237484597.23,11611974.0,13602158.0,202737313.33,,,104485.0,0.0,,,,3.67,64242.0,194792.0,,,0.0,104485.0,,27032.0,256867.0,207.91,6.57,,,20.24,20.24,45763456.0,798999387.88,,819.44,20.24,20.82,0.153,27.15,0.2834,17.92
2016-10-20,17143424.0,296807329.31,7.2,24.17,3.88,309.36,1.0,257281683.8,11097433.0,14860445.0,192131948.14,,,204433.0,26.12,,,,12.7,1466032.0,718974.0,,,26.12,204433.0,,,207745.0,198.61,3.72,,,19.35,19.35,46254944.0,800820559.3,,827.94,19.35,19.25,0.15,27.43,0.2989,17.77
2016-10-21,17830296.0,309481010.69,7.49,24.53,4.03,319.74,1.0,266395182.57,11442230.0,15347969.0,198603147.42,,,132486.0,8.54,,,,0.29,537644.0,15599.0,,,8.54,132486.0,,227910.0,50120.0,203.62,1.76,,,20.03,20.03,45696376.0,793153441.16,,813.4,20.02,18.77,0.142,26.26,0.3121,17.815
2016-10-24,17934924.0,308850700.01,7.54,24.36,4.06,321.25,1.0,263881089.83,11718291.0,15323544.0,201796359.9,,75981.0,85257.0,6.66,1.32,,,0.75,386279.0,42027.0,,75981.0,6.66,85257.0,,156850.0,410704.0,208.39,7.53,,,20.44,20.44,45610740.0,785445702.31,,810.6,20.45,19.7,0.143,25.88,0.3128,17.675
2016-10-25,18129594.0,309553509.41,7.62,24.62,4.1,321.91,1.0,263728302.28,11869340.0,15445753.0,202662886.51,,,207737.0,4.83,,,,2.94,289801.0,165575.0,,,4.83,207737.0,,108887.0,167592.0,209.25,3.66,,,20.6,20.6,45740696.0,780998899.9,,806.48,20.6,20.04,0.1419,25.51,0.3147,17.525
2016-10-26,18350512.0,312163450.31,7.71,24.63,4.15,323.41,1.0,267234771.84,12055750.0,15709382.0,205082262.34,,,276545.0,6.01,,8270.0,,1.77,381933.0,99076.0,,,6.01,276545.0,0.15,8941.0,126574.0,211.08,3.05,,,20.94,20.94,45530800.0,774531611.08,,795.79,20.96,19.92,0.1378,24.66,0.3187,17.46
2016-10-27,18642736.0,316135526.91,7.83,25.16,4.22,327.53,1.0,271426296.39,12043388.0,16006201.0,204226611.97,,,129446.0,5.64,,,,3.04,329819.0,165135.0,,,5.64,129446.0,,23327.0,33000.0,210.03,0.67,,,20.97,20.97,45378248.0,769504880.72,,792.24,20.96,19.6,0.1394,25.44,0.3247,17.405
2016-10-28,18444888.0,310084896.26,7.75,24.33,4.17,321.97,1.0,268271665.23,12613759.0,15957697.0,212055294.18,,,789669.0,6.09,,,,9.35,394874.0,528862.0,,,6.09,789669.0,,309564.0,443378.0,218.6,8.59,,,22.07,22.07,44549456.0,748939947.06,,771.75,22.07,20.04,0.1403,25.26,0.3227,17.255
2016-10-31,18008946.0,301966519.33,7.57,23.99,4.07,313.36,1.0,262903832.84,12267442.0,15679291.0,205695367.28,,,40218.0,8.13,,,,6.73,464796.0,386535.0,,,8.13,40218.0,,,743202.0,211.53,13.44,,,21.49,21.49,44828984.0,751673766.11,,771.76,21.51,20.96,0.1407,24.57,0.3154,17.21
2016-11-01,18179892.0,302884491.02,7.64,23.67,4.11,314.01,1.0,266582086.34,11818140.0,16000930.0,196895081.59,,,34079.0,6.11,,,,12.48,430096.0,722478.0,,,6.11,34079.0,,239097.0,108457.0,202.55,2.51,,,20.63,20.63,45475632.0,757642765.54,,779.06,20.63,20.73,0.1403,24.35,0.3173,17.1
2016-11-02,18701966.0,308849279.49,7.86,24.0,4.23,321.5,1.0,272860445.26,11963776.0,16522709.0,197573003.69,,,8793.0,11.4,,,,0.08,694483.0,4901.0,,,11.4,8793.0,,141744.0,172704.0,204.02,3.33,,,20.83,20.83,45478524.0,751044535.63,,774.62,20.85,21.66,0.1411,23.68,0.3256,16.95
2016-11-03,18488900.0,306231330.84,7.77,23.33,4.18,316.52,1.0,278091552.01,11830104.0,16789944.0,195941807.89,,,855232.0,9.91,,,,23.29,614085.0,1371471.0,,,9.91,855232.0,,382567.0,346850.0,201.04,6.12,,,20.64,20.64,45483412.0,753340966.09,,771.43,20.67,17.48,0.1335,24.67,0.3226,17.0
2016-11-04,19348940.0,321135962.34,8.13,23.66,4.38,331.02,1.0,292503073.15,12227171.0,17623764.0,202935371.43,,,361595.0,10.75,,208000.0,,0.45,651819.0,27308.0,,,10.75,361595.0,3.54,62780.0,26000.0,207.8,0.42,,,21.52,21.52,44584076.0,739965608.0,,757.07,21.54,17.46,0.1288,23.83,0.3406,17.035
2016-11-07,19421608.0,324991166.58,8.16,22.83,4.39,333.54,1.0,296286079.6,12431738.0,17706180.0,208026288.82,,,624169.0,8.7,,,,7.03,461350.0,419602.0,,,8.7,624169.0,,,378932.0,212.27,6.32,,,21.83,21.83,44509296.0,744795592.13,,762.05,21.79,18.1,0.1324,24.24,0.3411,17.175
2016-11-08,20548516.0,345750189.9,8.64,24.01,4.65,354.89,1.0,315855193.11,13263680.0,18771806.0,223175234.59,,,528970.0,22.26,,,,1.29,1198625.0,75999.0,,,22.26,528970.0,,378971.0,133000.0,228.11,2.28,,,23.23,23.23,43835308.0,737574726.35,,754.39,23.22,17.77,0.1273,23.35,0.3599,17.27
2016-11-09,21008986.0,348278505.31,8.83,24.49,4.75,364.99,1.0,318826381.61,13494525.0,19232364.0,223706798.46,,,250234.0,8.93,,,,0.71,508081.0,42327.0,,,8.93,250234.0,,22938.0,47524.0,233.42,0.0,,,23.6,23.6,43676556.0,724052347.93,,753.95,23.64,17.27,0.1237,22.88,0.3675,17.015
2016-11-10,21268768.0,355278928.45,8.94,23.16,4.81,366.82,1.0,325546456.68,13570023.0,19488834.0,226677127.26,,,194184.0,2.52,,,,3.85,276582.0,207019.0,,,2.52,194184.0,,88333.0,20111.0,231.83,1.17,,,23.85,23.85,43319432.0,723618847.23,,739.74,23.86,16.83,0.1209,22.39,0.3739,17.145
2016-11-11,20796614.0,348607667.39,8.74,22.09,4.7,360.97,1.0,318861026.64,13501070.0,19022042.0,226314558.71,,,154846.0,2.22,,,,4.12,126247.0,250317.0,,,2.22,154846.0,,26518.0,593039.0,232.09,8.83,,,23.6,23.6,43704616.0,732607925.41,,750.55,23.62,16.71,0.1205,22.49,0.3635,17.205
2016-11-14,21005020.0,344324399.81,8.83,22.06,4.75,364.38,1.0,315864822.71,13436120.0,19268884.0,220251347.29,,,74395.0,5.85,,,,2.49,363154.0,139477.0,,,5.85,74395.0,,132.0,116311.0,230.85,1.31,,,23.39,23.39,44019916.0,721595654.59,,755.13,23.41,16.35,0.1191,22.38,0.3656,16.825
2016-11-15,21879692.0,360687581.44,9.19,22.0,4.95,371.78,2.0,332069487.36,14159569.0,20143688.0,233421050.76,,,735302.0,9.59,,50000.0,,0.95,846921.0,51606.0,,,9.59,735302.0,0.85,39753.0,22117.0,238.62,1.79,,,24.77,24.77,42996224.0,708794440.33,,724.84,24.77,15.53,0.1149,21.6,0.3828,16.92
2016-11-16,23241448.0,386532779.92,9.77,23.19,5.26,397.08,2.0,356612416.49,14638709.0,21442396.0,243459051.44,,,527466.0,24.37,,,,0.88,1349708.0,57408.0,,,24.37,527466.0,,9082.0,51000.0,248.53,0.86,,,25.56,25.56,42634556.0,709063112.21,,724.12,25.55,14.67,0.1114,21.3,0.4058,17.07
2016-11-17,23277056.0,389846424.09,9.78,23.02,5.26,400.87,2.0,359823313.98,14632370.0,21484428.0,245064372.42,,,129012.0,3.78,,,,7.09,148196.0,431421.0,,,3.78,129012.0,,307267.0,106165.0,250.59,0.93,0.19,,25.86,25.86,41949072.0,702567185.18,11197.0,718.83,25.85,14.7,0.1111,21.1,0.4114,17.19
2016-11-18,23466924.0,394741126.7,9.86,23.21,5.31,405.65,2.0,364467057.11,15294726.0,21667164.0,257275191.83,,,288200.0,9.44,,,,3.54,528652.0,213413.0,,,9.44,288200.0,,587569.0,345917.0,263.57,5.17,,,27.06,27.06,41225880.0,693467551.2,,711.54,27.03,14.52,0.1116,20.94,0.4152,17.265
2016-11-21,23542688.0,397277127.17,9.89,23.26,5.32,411.9,2.0,366820587.91,14756965.0,21737830.0,249020190.94,,,167918.0,4.41,,,,12.39,239295.0,718476.0,,,4.41,167918.0,,12797.0,168628.0,254.76,0.0,,,26.5,26.5,40919988.0,690514833.16,,706.12,26.51,14.31,0.1093,20.31,0.4228,17.32
2016-11-22,23419136.0,393937276.61,9.84,23.1,5.3,405.59,2.0,363603861.93,14980387.0,21615848.0,251987641.96,,,180484.0,2.26,,,,4.99,124645.0,288175.0,,,2.26,180484.0,,331113.0,246627.0,258.9,8.58,,,27.13,27.13,40234944.0,676798847.91,,696.07,27.11,14.45,0.11,20.74,0.4241,17.265
2016-11-23,22877644.0,384494404.46,9.61,22.32,5.17,397.58,2.0,355027705.16,14409517.0,21124358.0,242174354.03,,,6.0,4.48,,,,9.96,207221.0,570876.0,,,4.48,6.0,,,698711.0,249.11,11.97,,,26.27,26.27,40438828.0,679637426.35,,699.24,26.27,14.78,0.1121,20.92,0.4171,17.25
2016-11-24,22459808.0,378019081.24,9.44,21.98,5.08,389.97,2.0,349101451.49,14047420.0,20741682.0,236430908.14,,,13345.0,,,,,6.63,,375442.0,,,,13345.0,,,382676.0,242.24,6.63,,,25.71,25.71,40583404.0,683055754.24,,699.69,25.72,15.08,0.1137,21.28,0.4111,17.275
2016-11-25,21717418.0,364889205.6,9.13,21.49,4.91,375.86,1.0,336146765.53,13937598.0,20006730.0,234175124.42,,,54897.0,0.94,,,,2.78,57694.0,164695.0,,,0.94,54897.0,,300.0,792646.0,240.37,14.87,0.01,,25.58,25.58,40559128.0,681461672.64,324.0,699.59,25.57,15.65,0.1154,21.65,0.3985,17.245
2016-11-28,21349384.0,364321764.97,8.97,21.73,4.83,370.01,1.0,335131360.56,13816434.0,19638816.0,235773904.32,,,5942.0,0.17,,,,3.34,9677.0,193733.0,,,0.17,5942.0,,66627.0,377592.0,239.02,5.94,,,25.37,25.37,40644608.0,693589816.13,,705.35,25.31,15.88,0.1163,21.71,0.392,17.515
2016-11-29,20976176.0,359588021.61,8.82,21.29,4.74,366.34,1.0,330380997.04,13514841.0,19272416.0,231680690.39,,,1118099.0,,,,,4.9,,301593.0,,,,1118099.0,,,366400.0,236.37,4.39,,,24.78,24.78,41027248.0,703317274.81,,717.83,24.77,16.05,0.1178,21.91,0.3846,17.595
2016-11-30,21405520.0,370389247.78,9.0,23.8,4.84,376.49,1.0,338888152.29,13817575.0,19585010.0,239091655.35,,,329864.0,6.7,,,,0.29,356565.0,40630.0,,,6.7,329864.0,,13500.0,43970.0,244.09,0.0,,,25.2,25.2,41020420.0,709794600.05,,724.3,25.21,15.75,0.116,21.52,0.3903,17.76
2016-12-01,21579692.0,366149417.45,9.07,24.64,4.88,379.08,1.0,335058205.25,13838279.0,19747274.0,234798429.67,,286.0,57914.0,2.51,0.01,,,1.07,212108.0,71182.0,,286.0,2.51,57914.0,,33686.0,49844.0,243.98,0.12,,,25.26,25.26,40937912.0,694606421.18,,721.38,25.27,15.63,0.1151,21.45,0.394,17.415
2016-12-02,21784970.0,367085440.29,9.15,24.96,4.93,379.35,1.0,335953552.71,14023466.0,19937424.0,236300999.77,,,252864.0,5.86,,,,1.68,369994.0,68910.0,,,5.86,252864.0,,1233.0,179845.0,244.08,5.58,,,25.62,25.62,40717448.0,686105251.76,,707.06,25.66,15.66,0.113,20.86,0.398,17.295
2016-12-05,22002244.0,372783074.19,9.25,25.18,4.98,381.08,2.0,341551850.45,14180412.0,20158928.0,240258110.89,,,128383.0,2.45,,24500.0,,0.73,197043.0,39896.0,,,2.45,128383.0,0.42,68459.0,38.0,244.7,0.12,,,25.93,25.93,40507792.0,686321778.39,,699.74,25.91,15.5,0.1121,20.65,0.4023,17.39
2016-12-06,22795956.0,389229244.74,9.58,26.0,5.16,398.24,2.0,357761580.66,14469094.0,20952992.0,247052351.29,,,220950.0,18.8,,,,0.18,950838.0,17536.0,,,18.8,220950.0,,85268.0,156773.0,252.33,2.28,,,26.48,26.48,40175872.0,685982387.2,,700.45,26.48,15.15,0.1132,19.97,0.4172,17.525
2016-12-07,22956260.0,395768594.61,39.57,26.13,5.19,402.92,2.0,364211354.58,14532001.0,21125806.0,250533388.83,,,103967.0,5.28,,,,2.11,257117.0,132137.0,,,5.28,103967.0,,91077.0,84304.0,255.07,0.84,,,26.6,26.6,40109292.0,691488862.98,,704.61,26.58,14.96,0.1115,19.79,0.4201,17.695
2016-12-08,23129556.0,407657549.72,9.83,25.7,5.23,411.94,2.0,374968356.11,14522924.0,21274846.0,255965986.23,,,98897.0,5.45,,,,1.86,202465.0,109991.0,,,5.45,98897.0,,2017.0,53425.0,259.65,0.0,,,26.78,26.78,39716400.0,700000047.89,,710.57,26.76,14.75,0.1098,19.49,0.4264,18.09
2016-12-09,23522156.0,422827400.61,10.0,25.87,5.32,425.12,2.0,385043793.24,14674132.0,21420230.0,263777907.51,,,334308.0,8.12,,,,4.21,237144.0,256864.0,,,8.12,334308.0,,73764.0,91760.0,267.37,0.66,,,26.96,26.96,39754812.0,714620879.98,,724.47,26.96,14.3,0.1069,19.27,0.4322,18.45
2016-12-12,24037872.0,428936069.75,10.22,25.87,5.44,436.34,2.0,391635384.94,15223567.0,21947516.0,271652041.27,,,655105.0,12.68,,,,4.09,604349.0,240717.0,,,12.68,655105.0,,135047.0,77062.0,279.58,1.35,,,28.13,28.13,38886756.0,693902200.83,,713.26,28.16,13.92,0.1066,19.52,0.4442,18.315
2016-12-13,24308830.0,436613163.61,10.34,26.14,5.5,441.19,2.0,398749275.06,15450023.0,22200724.0,277499304.57,,,193464.0,6.58,,,,0.14,367766.0,8349.0,,,6.58,193464.0,,41341.0,114560.0,283.45,2.14,,,28.46,28.46,38842332.0,697650748.98,,712.45,28.46,13.76,0.1056,19.29,0.4477,18.435
2016-12-14,24512308.0,437163168.52,10.42,26.48,5.54,445.52,2.0,399476688.47,14936312.0,22399178.0,266380688.42,,7244.0,207688.0,9.07,0.13,,,17.36,502121.0,967686.0,,7244.0,9.07,207688.0,,239043.0,303666.0,275.82,5.03,,,27.47,27.47,39438476.0,703362944.43,,728.1,27.47,13.62,0.1055,19.1,0.4508,18.305
2016-12-15,23926750.0,425088255.59,10.17,25.57,5.41,434.33,2.0,389154375.93,14573413.0,21904156.0,258914675.42,,132.0,76221.0,,0.0,,,10.35,,554536.0,,132.0,,76221.0,,115284.0,495021.0,267.88,9.62,,,26.87,26.87,39663464.0,704670409.59,,730.73,26.83,13.92,0.1074,19.54,0.4412,18.235
2016-12-16,23265668.0,412549952.35,9.89,25.06,5.26,420.52,2.0,376469172.66,13794087.0,21230900.0,244598604.89,,,170612.0,,,,,17.96,,949938.0,,,,170612.0,,,673256.0,251.17,13.36,,,25.26,25.26,40807704.0,723607692.7,,742.53,25.28,14.4,0.112,20.26,0.4261,18.2
2016-12-19,23373396.0,413890886.26,9.94,25.52,5.29,421.68,2.0,374319706.37,13774049.0,21138718.0,243907789.35,,,340984.0,2.01,,,,7.33,163852.0,406058.0,,,2.01,340984.0,,45036.0,256035.0,250.95,4.62,,,25.13,25.13,41046936.0,726849993.02,,746.88,25.15,14.39,0.1125,20.53,0.4264,18.175
2016-12-20,23186224.0,410915338.88,9.86,25.52,5.24,417.85,2.0,374395196.63,13918947.0,21125546.0,246677027.85,,,418197.0,10.22,,,,14.5,556972.0,783323.0,,,10.22,418197.0,,510156.0,570144.0,253.28,10.67,0.0,,25.27,25.27,41172616.0,729677219.38,132.0,749.76,25.25,14.46,0.1162,21.42,0.4209,18.19
2016-12-21,22814394.0,405548156.92,9.7,25.33,5.16,410.37,2.0,366991599.31,13770382.0,20645368.0,244782002.11,,,30147.0,0.5,,,,7.15,29167.0,390891.0,,,0.5,30147.0,,212179.0,509344.0,250.42,9.77,,,24.89,24.89,41560264.0,738774322.31,,755.65,24.89,14.77,0.1189,21.74,0.4123,18.245
2016-12-22,22820996.0,405109655.45,9.7,27.19,5.16,411.08,2.0,365576726.07,13798767.0,20593992.0,244950472.14,,,54798.0,1.15,,,,0.78,55769.0,44265.0,,,1.15,54798.0,,17852.0,107146.0,251.62,1.91,,,24.97,24.97,41470380.0,736166438.71,,756.34,24.96,14.77,0.1198,21.84,0.4129,18.22
2016-12-23,22285030.0,399720699.22,9.48,26.95,5.04,404.74,2.0,359775480.59,13954473.0,20058024.0,250297697.82,,,170356.0,3.52,,,,0.59,163696.0,31816.0,,,3.52,170356.0,,17166.0,699663.0,254.73,10.05,,,25.27,25.27,41257272.0,740020794.75,,754.05,25.25,14.63,0.1185,22.19,0.4036,18.41
2016-12-26,22285030.0,399720699.22,9.48,27.54,5.04,406.36,2.0,359775480.59,13954473.0,20058024.0,250297697.82,,,,,,,,,,,,,,,,,,256.86,,,,25.27,25.27,41262056.0,740106604.09,,758.15,25.31,14.58,0.1188,22.31,0.4036,
2016-12-27,22540772.0,403649036.39,9.58,27.86,5.1,408.25,2.0,363352202.77,13624451.0,20290496.0,243979954.08,,,168682.0,12.6,,9475.0,,9.2,837707.0,498704.0,,,12.6,168682.0,0.17,,614710.0,250.68,11.3,,,24.68,24.68,41579400.0,744583403.96,,765.09,24.68,14.9,0.1249,22.56,0.4083,18.38
2016-12-28,22426574.0,401494784.6,9.54,29.41,5.07,406.39,2.0,362559953.43,14379068.0,20251764.0,257423216.29,,,661705.0,1.01,,,,1.4,56726.0,74492.0,,,1.01,661705.0,,167404.0,95460.0,264.51,1.62,,,26.06,26.06,40801984.0,730463055.9,,750.75,26.05,14.97,0.125,22.42,0.4064,18.375
2016-12-29,22228076.0,396858314.16,9.45,29.75,5.03,401.13,2.0,358517982.8,14366435.0,20080630.0,256497196.37,,,208720.0,0.0,,,,8.23,7859.0,436564.0,,,0.0,208720.0,,215211.0,178992.0,263.15,3.63,,,26.04,26.04,40800716.0,728452762.55,,746.91,26.05,15.17,0.1264,22.51,0.4029,18.325
2016-12-30,22154526.0,397379883.42,9.42,30.39,5.01,400.2,2.0,358478654.58,14278716.0,19985724.0,256113558.9,,,58194.0,1.19,,,,2.63,58204.0,145913.0,,,1.19,58194.0,,,153111.0,261.65,2.76,,,25.93,25.93,40784944.0,731548772.12,,747.38,25.93,15.2,0.1279,22.83,0.4023,18.41
2017-01-02,22000252.0,399113997.1,9.35,30.39,4.98,400.27,2.0,361676517.08,14191895.0,19936596.0,257459957.27,,,214.0,0.77,,,,1.56,38595.0,100757.0,,,0.77,214.0,,13722.0,87722.0,262.62,0.33,,,25.77,25.77,40876248.0,741549811.6,,755.65,25.79,15.24,0.1281,23.06,0.3995,18.62
2017-01-03,19695226.0,357777465.51,8.37,27.79,4.45,364.19,1.0,303517788.43,14307009.0,16708295.0,259896759.7,,,56447.0,5.86,,,,2.53,244927.0,141726.0,,,5.86,56447.0,,200393.0,193905.0,267.24,3.16,,56.7,25.81,25.81,41117836.0,746934061.65,,767.35,25.83,16.87,0.1349,25.87,0.3554,18.645
2017-01-04,18983986.0,346799373.19,8.07,26.46,4.29,354.01,1.0,293890727.4,13979901.0,16087738.0,255384770.31,,,82109.0,0.0,,,,7.76,37021.0,414352.0,,,0.0,82109.0,,5400.0,657578.0,260.22,8.06,0.01,,25.39,25.39,41079028.0,750431503.78,265.0,764.91,25.38,15.13,0.1344,26.41,0.3448,18.75
2017-01-05,19723008.0,359627264.18,8.39,27.8,4.46,364.29,1.0,308135217.75,14053368.0,16899034.0,256247641.66,,,218343.0,14.38,,,,5.5,966202.0,296824.0,,,14.38,218343.0,,151948.0,154906.0,262.36,2.86,,,25.45,25.45,41158608.0,750481751.7,,768.07,25.46,16.8,0.1346,25.94,0.3572,18.715
2017-01-06,20255618.0,374173871.86,8.61,28.79,4.58,376.27,1.0,320340548.89,14248718.0,17341392.0,263210827.89,,,146971.0,11.11,,9475.0,,0.53,521502.0,37838.0,,,11.11,146971.0,0.18,86217.0,88619.0,267.91,1.12,,,25.79,25.79,41008024.0,757524708.34,,772.73,25.74,16.24,0.1309,25.85,0.3666,18.96
2017-01-09,20410648.0,377335967.91,8.68,28.92,4.62,380.62,1.0,324576719.83,14168787.0,17556824.0,261941362.99,,,62415.0,6.61,,,,2.87,267400.0,155370.0,,,6.61,62415.0,,13024.0,51969.0,268.16,1.12,,,25.62,25.62,41143316.0,760625187.69,,780.26,25.58,16.05,0.1321,26.2,0.369,18.975
2017-01-10,20475744.0,379038145.83,8.71,28.99,4.63,382.78,1.0,326209386.23,14120316.0,17621920.0,261389202.52,,,75222.0,3.04,,,,2.41,148890.0,128993.0,,,3.04,75222.0,,5300.0,83794.0,268.14,1.37,,,25.54,25.54,41160448.0,761944469.11,,781.41,25.55,15.95,0.132,26.36,0.3704,19.0
2017-01-11,20611872.0,379449478.2,8.76,29.61,4.66,386.4,1.0,327779375.34,14849423.0,17805128.0,273367009.5,,,773151.0,8.94,,,,4.74,463906.0,244044.0,,,8.94,773151.0,,200000.0,280696.0,281.57,4.35,,,26.88,26.88,40400556.0,743744667.78,,765.6,26.89,15.77,0.131,26.3,0.3731,18.895
2017-01-12,20528916.0,377122271.7,8.73,29.2,4.64,382.45,1.0,326283284.71,14609561.0,17761460.0,268381965.85,,,150977.0,9.35,,,,7.82,585811.0,402021.0,,,9.35,150977.0,,11182.0,629480.0,275.13,12.19,,,26.45,26.45,40621736.0,746233330.62,,763.67,26.49,15.92,0.1309,26.39,0.3717,18.855
2017-01-13,19644852.0,358297875.08,8.35,28.92,4.44,365.76,1.0,307848862.38,14428413.0,16878820.0,263156460.46,,,24364.0,1.05,,18000.0,,12.58,24534.0,677575.0,,,1.05,24364.0,0.34,472063.0,925173.0,271.64,17.91,,,26.12,26.12,40816448.0,744441677.98,,768.31,26.12,16.69,0.1398,27.88,0.3556,18.72
2017-01-16,19296920.0,350165943.14,8.21,28.71,4.37,357.18,1.0,299866176.1,14148383.0,16525004.0,256739514.75,,,127827.0,1.79,,,,7.87,116465.0,407857.0,,,1.79,127827.0,,,470282.0,264.59,9.58,,,25.68,25.68,40943252.0,742964807.42,,765.84,25.68,16.97,0.1421,28.4,0.3503,18.625
2017-01-17,18596198.0,331833869.59,7.91,27.8,4.21,341.78,1.0,281527883.81,13743325.0,15777016.0,245238339.35,,,146954.0,0.02,,,,10.79,56372.0,578812.0,,,0.02,146954.0,,26800.0,804360.0,255.44,15.97,,,24.94,24.94,41354044.0,737928927.39,,765.16,25.03,17.91,0.1484,29.63,0.3375,18.315
2017-01-18,18458340.0,321640858.56,7.85,26.82,4.18,335.67,1.0,274018901.59,13656593.0,15725409.0,237969302.63,,,111149.0,1.77,,,,4.07,158215.0,204058.0,,,1.77,111149.0,,6177.0,209822.0,249.25,5.36,,,24.88,24.88,41227208.0,718393667.97,,751.75,24.9,18.24,0.151,30.06,0.3363,17.885
2017-01-19,19016526.0,328310313.6,8.09,27.1,4.3,339.83,1.0,272530577.21,14167714.0,15785629.0,244598126.2,,,568280.0,3.4,,,,1.56,371656.0,78336.0,,,3.4,568280.0,,21177.0,311436.0,252.79,6.53,,,25.85,25.85,40633472.0,701515509.98,,725.25,25.85,17.99,0.1479,29.67,0.347,17.72
2017-01-20,18791476.0,329002045.14,7.99,26.56,4.25,333.78,1.0,271238393.45,14055676.0,15492213.0,246087436.12,,,56229.0,3.03,,,,5.16,164566.0,287569.0,,,3.03,56229.0,,119302.0,457982.0,249.36,10.17,,,25.68,25.68,40669056.0,712035744.18,,721.52,25.68,18.33,0.1479,29.39,0.3434,17.97
