,MAA FP Equity_DX_SI_QTY,MAA FP Equity_DX_SHORT_INTEREST_VALUE,MAA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MAA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MAA FP Equity_DX_SI_MV,MAA FP Equity_DX_DSS,MAA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MAA FP Equity_DX_SUPPLY_SI_QTY,MAA FP Equity_DX_BROKER_SI_QTY,MAA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MAA FP Equity_DX_BROKER_SI_MV_NEW_x,MAA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MAA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MAA FP Equity_DX_BROKER_SI_MV_INC_x,MAA FP Equity_DX_SUPPLY_SI_MV_NEW,MAA FP Equity_DX_BROKER_SI_QTY_ADD,MAA FP Equity_DX_BROKER_SI_QTY_NEW,MAA FP Equity_DX_SUPPLY_SI_MV_DEC,MAA FP Equity_DX_BROKER_SI_QTY_INC,MAA FP Equity_DX_SUPPLY_SI_QTY_DEC,MAA FP Equity_DX_BROKER_SI_MV_NEW_y,MAA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MAA FP Equity_DX_BROKER_SI_MV_INC_y,MAA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MAA FP Equity_DX_BROKER_SI_MV_ADD,MAA FP Equity_DX_SUPPLY_SI_QTY_ADD,MAA FP Equity_DX_BROKER_SI_QTY_DEC,MAA FP Equity_DX_SUPPLY_SI_MV,MAA FP Equity_DX_BROKER_SI_MV_DEC,MAA FP Equity_DX_BROKER_SI_MV_RMV,MAA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MAA FP Equity_DX_UTILIZATION_QUANTITY,MAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MAA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MAA FP Equity_DX_ACTIVE_UTILIZATION_MV,MAA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MAA FP Equity_DX_BROKER_SI_CON_RATIO,MAA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MAA FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6779.0,999631.34,1.0,0.0,,0.0,,0.0
2022-03-02,700.0,102410.0,0.18,0.02,0.1,,102410.0,0.0,700.0,0.0,,,,,,700.0,,,,,,,,,0.1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1033
2022-03-03,700.0,102417.0,0.19,0.02,0.1,,102417.0,0.0,700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1033
2022-03-04,6100.0,901885.0,1.77,0.14,0.89,,901885.0,0.0,6100.0,0.0,,,,0.79,,,,,5400.0,,,,0.79,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8998
2022-03-07,6100.0,897005.0,1.78,0.14,0.9,,897005.0,0.0,6100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8998
2022-03-08,6100.0,888587.0,1.79,0.14,0.89,,888587.0,0.0,6100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8998
2022-03-09,6100.0,881572.0,1.79,0.14,0.89,,881572.0,0.0,6100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8998
2022-03-10,5400.0,775062.0,1.52,0.13,0.78,,775062.0,0.0,5400.0,0.0,,,,,,,,,,,,,,,,,700.0,0.0,0.12,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.7966
2022-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5400.0,0.0,0.79,,0.0,0.0,6779.0,973464.4,0.97,0.0,,0.0,,0.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6779.0,964448.33,0.96,0.0,,0.0,,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6779.0,967905.62,0.96,0.0,,0.0,,0.0
2022-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6779.0,963228.11,0.96,0.0,,0.0,,0.0
2022-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1248286.01,1.24,0.0,,0.0,,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1250392.97,1.25,0.0,,0.0,,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1241175.02,1.24,0.0,,0.0,,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1236785.52,1.23,0.0,,0.0,,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1239682.59,1.23,0.0,,0.0,,0.0
2022-03-24,3700.0,520812.0,1.73,0.1,0.52,,520812.0,0.0,3700.0,0.0,,,,,,3700.0,,,,,,,,,0.52,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4215
2022-03-25,3700.0,519295.0,1.75,0.1,0.52,,519295.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4215
2022-03-28,7900.0,1108212.0,3.74,0.21,1.11,,1108212.0,0.0,7900.0,0.0,,,,0.59,,,,,4200.0,,,,0.59,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8999
2022-03-29,7900.0,1102603.0,2.78,0.21,1.11,,1102603.0,0.0,7900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8999
2022-03-30,9600.0,1337376.0,3.33,0.26,1.34,,1337376.0,0.0,9600.0,0.0,,,,0.24,,,,,1700.0,,,,0.24,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.0935
2022-03-31,12100.0,1699445.0,5.07,0.33,1.68,,1699445.0,0.0,12100.0,0.0,,,,0.34,,,,,2500.0,,,,0.34,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3783
2022-04-01,12100.0,1695210.0,5.22,0.33,1.7,,1695210.0,0.0,12100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3783
2022-04-04,12100.0,1698961.0,5.13,0.33,1.69,,1698961.0,0.0,12100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3783
2022-04-05,12100.0,1685167.0,5.13,0.33,1.7,,1685167.0,0.0,12100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3783
2022-04-06,12100.0,1679601.0,4.82,0.33,1.68,,1679601.0,0.0,12100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3783
2022-04-07,2500.0,346325.0,1.02,0.07,0.35,,346325.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,9600.0,0.0,1.34,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2848
2022-04-08,2500.0,345425.0,1.02,0.07,0.35,,345425.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2848
2022-04-11,2500.0,342925.0,1.02,0.07,0.35,,342925.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2848
2022-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2500.0,0.0,0.35,,0.0,0.0,8779.0,1205971.23,1.2,0.0,,0.0,,0.0
2022-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1206936.92,1.2,0.0,,0.0,,0.0
2022-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1200528.25,1.2,0.0,,0.0,,0.0
2022-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1200528.25,1.2,0.0,,0.0,,0.0
2022-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1200528.25,1.2,0.0,,0.0,,0.0
2022-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1194734.11,1.19,0.0,,0.0,,0.0
2022-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1200616.04,1.2,0.0,,0.0,,0.0
2022-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1193944.0,1.19,0.0,,0.0,,0.0
2022-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1191398.09,1.19,0.0,,0.0,,0.0
2022-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1201932.89,1.2,0.0,,0.0,,0.0
2022-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1203425.32,1.2,0.0,,0.0,,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1202547.42,1.2,0.0,,0.0,,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1194646.32,1.19,0.0,,0.0,,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1189642.29,1.18,0.0,,0.0,,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1187008.59,1.18,0.0,,0.0,,0.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1188939.97,1.19,0.0,,0.0,,0.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1187447.54,1.19,0.0,,0.0,,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1181126.66,1.18,0.0,,0.0,,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1178141.8,1.17,0.0,,0.0,,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1177439.48,1.17,0.0,,0.0,,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1184989.42,1.18,0.0,,0.0,,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1186306.27,1.18,0.0,,0.0,,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1197455.6,1.2,0.0,,0.0,,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1190432.4,1.19,0.0,,0.0,,0.0
2022-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1191661.46,1.19,0.0,,0.0,,0.0
2022-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1181477.82,1.18,0.0,,0.0,,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1184287.1,1.18,0.0,,0.0,,0.0
2022-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1190432.4,1.18,0.0,,0.0,,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1187886.49,1.19,0.0,,0.0,,0.0
2022-05-23,12400.0,1665940.0,12.01,0.36,1.68,,1665940.0,0.0,12400.0,0.0,,,,,,12400.0,,,,,,,,,1.68,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4125
2022-05-24,12400.0,1673380.0,12.09,0.36,1.67,,1673380.0,0.0,12400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4125
2022-05-25,16000.0,2158560.0,15.57,0.44,2.16,,2158560.0,0.0,16000.0,0.0,,,,0.47,,,,,3600.0,,,,0.47,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8225
2022-05-26,16000.0,2149600.0,18.63,0.44,2.16,,2149600.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8225
2022-05-27,16000.0,2154720.0,17.98,0.44,2.16,,2154720.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8225
2022-05-30,16000.0,2140320.0,18.48,0.44,2.15,,2140320.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8225
2022-05-31,16000.0,2128160.0,19.05,0.44,2.14,,2128160.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.8225
2022-06-01,3600.0,476388.0,4.35,0.14,0.48,,476388.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,12400.0,0.0,1.68,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4101
2022-06-02,3600.0,474300.0,4.12,0.14,0.48,,474300.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4101
2022-06-03,3600.0,473364.0,4.14,0.14,0.47,,473364.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4101
2022-06-06,3600.0,470916.0,4.17,0.14,0.47,,470916.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4101
2022-06-07,3600.0,472752.0,3.71,0.14,0.47,,472752.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4101
2022-06-08,3600.0,470592.0,4.22,0.14,0.47,,470592.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4101
2022-06-09,3600.0,467856.0,4.23,0.14,0.47,,467856.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4101
2022-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3600.0,0.0,0.48,,0.0,0.0,8779.0,1134510.17,1.13,0.0,,0.0,,0.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1123009.68,1.12,0.0,,0.0,,0.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1111509.19,1.11,0.0,,0.0,,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1119849.24,1.12,0.0,,0.0,,0.0
2022-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1116601.01,1.11,0.0,,0.0,,0.0
2022-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1119673.66,1.12,0.0,,0.0,,0.0
2022-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1111948.14,1.11,0.0,,0.0,,0.0
2022-06-21,3800.0,480396.0,2.66,0.15,0.48,,480396.0,0.0,3800.0,0.0,,,,,,3800.0,,,,,,,,,0.48,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4329
2022-06-22,3800.0,485488.0,2.7,0.15,0.48,,485488.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4329
2022-06-23,3800.0,492214.0,2.81,0.15,0.49,,492214.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4329
2022-06-24,3800.0,492442.0,2.92,0.15,0.49,,492442.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4329
2022-06-27,3800.0,488946.0,2.92,0.15,0.49,,488946.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4329
2022-06-28,3800.0,485450.0,2.91,0.15,0.49,,485450.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4329
2022-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3800.0,0.0,0.49,,0.0,0.0,8779.0,1132139.84,1.13,0.0,,0.0,,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1142762.43,1.14,0.0,,0.0,,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1154877.45,1.15,0.0,,0.0,,0.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1145044.97,1.14,0.0,,0.0,,0.0
2022-07-05,5200.0,685568.0,3.9,0.2,0.68,,685568.0,0.0,5200.0,0.0,,,,,,5200.0,,,,,,,,,0.68,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.5923
2022-07-06,5200.0,686400.0,3.68,0.2,0.69,,686400.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.5923
2022-07-07,5200.0,682448.0,3.6,0.2,0.69,,682448.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.5923
2022-07-08,5200.0,679692.0,4.01,0.2,0.68,,679692.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.5923
2022-07-11,5200.0,684788.0,4.01,0.2,0.68,,684788.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.5923
2022-07-12,5200.0,691704.0,4.0,0.2,0.68,,691704.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.5923
2022-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5200.0,0.0,0.68,,0.0,0.0,8779.0,1167519.21,1.16,0.0,,0.0,,0.0
2022-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1164709.93,1.16,0.0,,0.0,,0.0
2022-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1168309.32,1.16,0.0,,0.0,,0.0
2022-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1160320.43,1.15,0.0,,0.0,,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1156194.3,1.15,0.0,,0.0,,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1156896.62,1.15,0.0,,0.0,,0.0
2022-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1159618.11,1.16,0.0,,0.0,,0.0
2022-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1176386.0,1.15,0.0,,0.0,,0.0
2022-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1175947.05,1.16,0.0,,0.0,,0.0
2022-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1184550.47,1.15,0.0,,0.0,,0.0
2022-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8779.0,1183496.99,1.16,0.0,,0.0,,0.0
2022-07-28,3400.0,463658.0,3.46,0.13,0.46,,463658.0,0.0,3400.0,0.0,,,,,,3400.0,,,,,,,,,0.46,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3873
2022-07-29,3400.0,464032.0,3.4,0.13,0.46,,464032.0,0.0,3400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3873
2022-08-01,3400.0,465970.0,3.84,0.13,0.46,,465970.0,0.0,3400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3873
2022-08-02,3400.0,465902.0,3.92,0.13,0.46,,465902.0,0.0,3400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3873
2022-08-03,3400.0,462604.0,3.85,0.13,0.47,,462604.0,0.0,3400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3873
2022-08-04,3400.0,464644.0,3.62,0.13,0.46,,464644.0,0.0,3400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3873
2022-08-05,10700.0,1445998.0,11.37,0.37,1.46,,1445998.0,0.0,10700.0,0.0,,,,1.0,,,,,7300.0,,,,1.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2188
2022-08-08,7300.0,990683.0,7.83,0.25,1.0,,990683.0,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,3400.0,0.0,0.46,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8315
2022-08-09,7300.0,987836.0,7.82,0.25,0.99,,987836.0,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8315
2022-08-10,7300.0,990610.0,8.38,0.25,0.99,,990610.0,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8315
2022-08-11,7300.0,983821.0,8.55,0.25,0.99,,983821.0,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8315
