,ESGE FP Equity_DX_SI_QTY,ESGE FP Equity_DX_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ESGE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ESGE FP Equity_DX_SI_MV,ESGE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY,ESGE FP Equity_DX_BROKER_SI_QTY,ESGE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ESGE FP Equity_DX_BROKER_SI_MV_INC_x,ESGE FP Equity_DX_SUPPLY_SI_MV_NEW,ESGE FP Equity_DX_BROKER_SI_QTY_ADD,ESGE FP Equity_DX_SUPPLY_SI_MV_DEC,ESGE FP Equity_DX_BROKER_SI_QTY_INC,ESGE FP Equity_DX_SUPPLY_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ESGE FP Equity_DX_BROKER_SI_MV_INC_y,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ESGE FP Equity_DX_BROKER_SI_MV_ADD,ESGE FP Equity_DX_SUPPLY_SI_QTY_ADD,ESGE FP Equity_DX_BROKER_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV,ESGE FP Equity_DX_BROKER_SI_MV_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV_RMV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ESGE FP Equity_DX_UTILIZATION_QUANTITY,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ESGE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_MV,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ESGE FP Equity_DX_BROKER_SI_CON_RATIO,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ESGE FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,313.0,8132.99,,0.01,0.0,,0.0,,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,313.0,8132.99,,0.01,0.0,,0.0,,0.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,313.0,8178.38,,0.01,0.0,,0.0,,0.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,313.0,8161.48,,0.01,0.0,,0.0,,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113.0,2967.95,,0.0,0.0,,0.0,,0.0
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113.0,2973.71,,0.0,0.0,,0.0,,0.0
2021-04-12,5800.0,151739.6,0.34,0.02,0.15,151739.6,0.0,5800.0,0.0,,,,,5800.0,,,,,,,0.15,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,51.3274
2021-04-13,5800.0,151861.4,0.34,0.02,0.15,151861.4,0.0,5800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,51.3274
2021-04-14,11600.0,303699.6,0.62,0.04,0.3,151849.8,5800.0,5800.0,151849.8,,,,,,,,,,,,,5800.0,,0.15,,,100.0,97.18,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9437
2021-04-15,11600.0,305091.6,0.61,0.04,0.3,152545.8,5800.0,5800.0,152545.8,,,,,,,,,,,,,,,0.15,,,100.0,97.18,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9437
2021-04-16,11600.0,307713.2,0.48,0.04,0.31,153856.6,5800.0,5800.0,153856.6,,,,,,,,,,,,,,,0.15,,,100.0,97.18,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9437
2021-04-19,11600.0,307458.0,0.46,0.04,0.31,153729.0,5800.0,5800.0,153729.0,,,,,,,,,,,,,,,0.15,,,100.0,97.18,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9437
2021-04-20,5800.0,151200.2,0.23,0.02,0.15,0.0,5800.0,0.0,151200.2,,,,,,,,,,,,,,5800.0,0.15,0.15,,100.0,97.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9719
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.15,,5800.0,,,,,,,0.0,,,0.0,0.0,168.0,4413.19,,0.0,0.0,,0.0,,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,168.0,4438.06,,0.0,0.0,,0.0,,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,168.0,4425.79,,0.0,0.0,,0.0,,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,168.0,4438.9,,0.0,0.0,,0.0,,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12326.65,,0.01,0.0,,0.0,,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12318.23,,0.01,0.0,,0.0,,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12277.98,,0.01,0.0,,0.0,,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12233.52,,0.01,0.0,,0.0,,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12339.29,,0.01,0.0,,0.0,,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12136.18,,0.01,0.0,,0.0,,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12390.3,,0.01,0.0,,0.0,,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12375.79,,0.01,0.0,,0.0,,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12468.46,,0.01,0.0,,0.0,,0.0
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12490.92,,0.01,0.0,,0.0,,0.0
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12268.15,,0.01,0.0,,0.0,,0.0
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12279.85,,0.01,0.0,,0.0,,0.0
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12293.42,,0.01,0.0,,0.0,,0.0
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12461.9,,0.01,0.0,,0.0,,0.0
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12458.16,,0.01,0.0,,0.0,,0.0
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12467.52,,0.01,0.0,,0.0,,0.0
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12290.62,,0.01,0.0,,0.0,,0.0
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12431.02,,0.01,0.0,,0.0,,0.0
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12545.21,,0.01,0.0,,0.0,,0.0
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12588.26,,0.01,0.0,,0.0,,0.0
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12575.63,,0.01,0.0,,0.0,,0.0
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12574.22,,0.01,0.0,,0.0,,0.0
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12559.25,,0.01,0.0,,0.0,,0.0
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12627.58,,0.01,0.0,,0.0,,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12543.34,,0.01,0.0,,0.0,,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,468.0,12625.7,,0.01,0.0,,0.0,,0.0
2021-06-02,241565.0,6531434.47,15.26,0.83,6.52,0.0,241565.0,0.0,6531434.47,,,,,,,,,,,,,241565.0,,6.52,,,50.0,49.95,241565.0,6531434.47,,7.17,47.62,,1.0,100.0,0.4995
2021-06-03,241565.0,6529743.52,16.12,0.83,6.54,0.0,241565.0,0.0,6529743.52,,,,,,,,,,,,,,,6.54,,,50.0,49.95,241565.0,6529743.52,,7.19,47.62,,1.0,100.0,0.4995
2021-06-04,38000.0,1031168.0,2.47,0.13,1.08,1031168.0,0.0,38000.0,0.0,,,,,38000.0,6.51,,241565.0,,,,1.08,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,81.1966
2021-06-07,38000.0,1035576.0,2.48,0.13,1.08,1035576.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,81.1966
2021-06-08,38000.0,1035956.0,2.46,0.13,1.09,1035956.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,81.1966
2021-06-09,38000.0,1037286.0,2.51,0.13,1.09,1037286.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,81.1966
2021-06-10,38000.0,1037476.0,2.6,0.13,1.09,1037476.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,81.1966
2021-06-11,38000.0,1043366.0,2.48,0.13,1.09,1043366.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,37.1457
2021-06-14,38000.0,1045646.0,2.81,0.13,1.1,1045646.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,37.1457
2021-06-15,38000.0,1048572.0,2.84,0.13,1.1,1048572.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,37.1457
2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38000.0,0.0,1.1,,0.0,0.0,930.0,25755.42,,0.02,0.0,,0.0,100.0,0.0
2021-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,930.0,25765.65,,0.02,0.0,,0.0,,0.0
2021-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,930.0,25332.27,,0.02,0.0,,0.0,,0.0
2021-06-21,45000.0,1235520.0,3.42,0.16,1.28,1235520.0,0.0,45000.0,0.0,,,,,45000.0,,,,,,,1.28,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,48.3871
2021-06-22,45000.0,1237275.0,3.41,0.16,1.3,1237275.0,0.0,45000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,48.3871
2021-06-23,45000.0,1225890.0,3.45,0.16,1.3,1225890.0,0.0,45000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,48.3871
2021-06-24,45000.0,1238445.0,3.15,0.16,1.29,1238445.0,0.0,45000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,48.3871
2021-06-25,45000.0,1239840.0,3.36,0.16,1.3,1239840.0,0.0,45000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,48.3871
2021-06-28,45000.0,1235430.0,3.53,0.16,1.3,1235430.0,0.0,45000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,48.3871
2021-06-29,47000.0,1297012.0,3.89,0.16,1.35,1297012.0,0.0,47000.0,0.0,,,,,2000.0,,,,,,,0.05,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.06,0.9221,95.94,50.5376
2021-06-30,61000.0,1669143.0,5.02,0.21,1.75,1669143.0,0.0,61000.0,0.0,,,0.39,,,,14000.0,,,0.39,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.29,0.6221,74.71,65.5914
2021-07-01,61000.0,1678476.0,5.56,0.21,1.73,1678476.0,0.0,61000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.3,0.622,74.7,65.5914
2021-07-02,64000.0,1766080.0,6.81,0.22,1.82,1766080.0,0.0,64000.0,0.0,,,0.09,,,,3000.0,,,0.09,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.77,0.5902,71.23,68.8172
2021-07-05,64000.0,1771648.0,6.77,0.22,1.82,1771648.0,0.0,64000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.76,0.5903,71.24,68.8172
2021-07-06,64000.0,1765440.0,6.62,0.22,1.84,1765440.0,0.0,64000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.68,0.5909,71.32,68.8172
2021-07-07,64000.0,1781760.0,6.18,0.22,1.83,1781760.0,0.0,64000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.67,0.591,71.33,68.8172
2021-07-08,64000.0,1751424.0,5.76,0.22,1.84,1751424.0,0.0,64000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.67,0.591,71.33,68.8172
2021-07-09,64000.0,1773632.0,5.56,0.22,1.82,1773632.0,0.0,64000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.69,0.5909,71.31,68.8172
2021-07-12,51500.0,1437571.0,5.1,0.18,1.49,1437571.0,0.0,51500.0,0.0,,,,,,,,,,,,,,12500.0,0.0,0.34,,0.0,0.0,0.0,0.0,,0.0,0.0,12.09,0.7875,87.91,55.3763
2021-07-13,45000.0,1258515.0,4.02,0.15,1.32,1258515.0,0.0,45000.0,0.0,,,,,,,,,,,,,,6500.0,0.0,0.18,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,48.3871
2021-07-14,45000.0,1256940.0,4.13,0.15,1.32,1256940.0,0.0,45000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,26.0116
2021-07-15,45000.0,1246365.0,3.93,0.15,1.32,1246365.0,0.0,45000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,26.0116
2021-07-16,45000.0,1242180.0,3.91,0.15,1.31,1242180.0,0.0,45000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,26.0116
2021-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,45000.0,0.0,1.31,,0.0,0.0,1730.0,46820.72,,0.05,0.0,,0.0,100.0,0.0
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1730.0,46967.77,,0.04,0.0,,0.0,,0.0
2021-07-21,5000.0,137815.0,0.46,0.02,0.14,137815.0,0.0,5000.0,0.0,,,,,5000.0,,,,,,,0.14,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.8902
2021-07-22,5000.0,138420.0,0.46,0.02,0.14,138420.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.8902
2021-07-23,5000.0,140010.0,0.49,0.02,0.14,140010.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.8902
2021-07-26,5000.0,139565.0,0.49,0.02,0.14,139565.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.8902
2021-07-27,5000.0,138655.0,0.44,0.02,0.14,138655.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.3763
2021-07-28,5000.0,139710.0,0.46,0.02,0.14,139710.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.3763
2021-07-29,5000.0,140220.0,0.45,0.02,0.14,140220.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.3763
2021-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5000.0,0.0,0.14,,0.0,0.0,930.0,26008.38,,0.02,0.0,,0.0,,0.0
2021-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,930.0,26116.26,,0.02,0.0,,0.0,,0.0
2021-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,930.0,26203.68,,0.02,0.0,,0.0,,0.0
2021-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,930.0,26404.56,,0.02,0.0,,0.0,,0.0
2021-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,930.0,26541.27,,0.02,0.0,,0.0,,0.0
2021-08-06,3800.0,108395.0,0.37,0.01,0.11,108395.0,0.0,3800.0,0.0,,,,,3800.0,,,,,,,0.11,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.086
2021-08-09,3800.0,108683.8,0.37,0.01,0.11,108683.8,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2255
2021-08-10,3800.0,108980.2,0.39,0.01,0.11,108980.2,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2203
2021-08-11,3800.0,109478.0,0.4,0.01,0.11,109478.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2203
2021-08-12,3800.0,109770.6,0.35,0.01,0.11,109770.6,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2192
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3800.0,0.0,0.11,,0.0,0.0,17335.0,501813.58,,0.5,0.0,,0.0,,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,17335.0,499820.06,,0.5,0.0,,0.0,,0.0
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,17335.0,499889.4,,0.5,0.0,,0.0,,0.0
2021-08-18,3500.0,101192.0,0.36,0.01,0.1,101192.0,0.0,3500.0,0.0,,,,,3500.0,,,,,,,0.1,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2019
2021-08-19,3500.0,99984.5,0.4,0.01,0.1,99984.5,0.0,3500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2019
2021-08-20,3500.0,100390.5,0.41,0.01,0.1,100390.5,0.0,3500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2019
2021-08-23,7700.0,221844.7,0.8,0.02,0.22,161341.6,2100.0,5600.0,60503.1,,,0.06,,,,2100.0,,,0.06,,,2100.0,,0.06,,,100.0,12.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4442
2021-08-24,7700.0,221475.1,0.93,0.02,0.22,161072.8,2100.0,5600.0,60402.3,,,,,,,,,,,,,,,0.06,,,100.0,12.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4442
2021-08-25,6200.0,178181.8,0.78,0.02,0.18,117829.9,2100.0,4100.0,60351.9,,,,,,,,,,,,,,1500.0,0.06,0.04,,100.0,12.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3577
2021-08-26,6200.0,177921.4,0.84,0.02,0.18,117657.7,2100.0,4100.0,60263.7,,,,,,,,,,,,,,,0.06,,,100.0,12.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3577
2021-08-27,6200.0,178467.0,0.87,0.02,0.18,118018.5,2100.0,4100.0,60448.5,,,,,,,,,,,,,,,0.06,,,100.0,12.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3577
2021-08-30,6200.0,178479.4,0.86,0.02,0.18,118026.7,2100.0,4100.0,60452.7,,,,,,,,,,,,,,,0.06,,,100.0,12.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3577
2021-08-31,2000.0,57422.0,0.28,0.01,0.06,57422.0,0.0,2000.0,0.0,,,,,,0.06,,2100.0,,,,,,2100.0,0.0,0.06,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1154
2021-09-01,2000.0,57632.0,0.28,0.01,0.06,57632.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1154
2021-09-02,2000.0,57802.0,0.27,0.01,0.06,57802.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1103
2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.06,,0.0,0.0,18135.0,521000.42,,0.52,0.0,,0.0,,0.0
2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,18035.0,522167.36,,0.52,0.0,,0.0,,0.0
2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,18135.0,523067.81,,0.52,0.0,,0.0,,0.0
2021-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,18135.0,517681.71,,0.52,0.0,,0.0,,0.0
2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,18135.0,516539.21,,0.51,0.0,,0.0,,0.0
2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,18135.0,514870.79,,0.51,0.0,,0.0,,0.0
2021-09-13,4200.0,119670.6,0.65,0.01,0.12,59835.3,2100.0,2100.0,59835.3,,,,,2100.0,,,,,,,0.06,2100.0,,0.06,,,100.0,11.64,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2329
2021-09-14,4200.0,119817.6,0.66,0.01,0.12,59908.8,2100.0,2100.0,59908.8,,,,,,,,,,,,,,,0.06,,,100.0,12.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2423
2021-09-15,5000.0,141455.0,0.69,0.02,0.14,141455.0,0.0,5000.0,0.0,,,0.08,,,0.06,2900.0,2100.0,,0.08,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2884
2021-09-16,5000.0,142280.0,0.67,0.02,0.14,142280.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2884
2021-09-17,5000.0,140840.0,0.66,0.02,0.14,140840.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2884
