,CL2 FP Equity_DX_SI_QTY,CL2 FP Equity_DX_SHORT_INTEREST_VALUE,CL2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CL2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CL2 FP Equity_DX_SI_MV,CL2 FP Equity_DX_DSS,CL2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CL2 FP Equity_DX_SUPPLY_SI_QTY,CL2 FP Equity_DX_BROKER_SI_QTY,CL2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CL2 FP Equity_DX_BROKER_SI_MV_NEW_x,CL2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CL2 FP Equity_DX_BROKER_SI_MV_INC_x,CL2 FP Equity_DX_BROKER_SI_QTY_ADD,CL2 FP Equity_DX_BROKER_SI_QTY_NEW,CL2 FP Equity_DX_SUPPLY_SI_MV_DEC,CL2 FP Equity_DX_BROKER_SI_QTY_INC,CL2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CL2 FP Equity_DX_BROKER_SI_MV_NEW_y,CL2 FP Equity_DX_BROKER_SI_MV_INC_y,CL2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CL2 FP Equity_DX_BROKER_SI_MV_ADD,CL2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CL2 FP Equity_DX_BROKER_SI_QTY_DEC,CL2 FP Equity_DX_SUPPLY_SI_MV,CL2 FP Equity_DX_BROKER_SI_MV_DEC,CL2 FP Equity_DX_BROKER_SI_MV_RMV,CL2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CL2 FP Equity_DX_UTILIZATION_QUANTITY,CL2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CL2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CL2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CL2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CL2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CL2 FP Equity_DX_BROKER_SI_CON_RATIO,CL2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CL2 FP Equity_DX_DEMAND_SUPPLY_RATIO,CL2 FP Equity_PX_LAST
2024-09-03,438.0,8652.25,0.01,0.0,0.01,,8652.25,438.0,438.0,8652.25,,406.0,0.01,,,,406.0,,,0.01,406.0,,,,0.01,,,100.0,1.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127,19.754
2024-09-04,52406.0,1009025.12,0.84,0.18,1.03,,508421.12,26406.0,26406.0,508421.12,,25968.0,,26000.0,,,,,,,25968.0,0.51,,32.0,0.52,0.0,,100.0,49.3,0.0,0.0,0.0,100.0,0.77,0.9846,99.23,0.9785,19.254
2024-09-05,239606.0,4540054.49,3.88,0.8,4.63,,2273873.69,120006.0,120006.0,2273873.69,,93600.0,1.8,,,,93600.0,,,1.8,93600.0,,,,2.32,,,100.0,81.55,0.0,0.0,0.0,100.0,0.17,0.9966,99.83,1.6282,18.948
2024-09-06,32806.0,606714.16,0.55,0.11,0.63,,355195.76,14006.0,19206.0,259026.96,,,,,,2.06,,106000.0,,,,,,100800.0,0.27,1.96,,100.0,28.49,0.0,0.0,0.0,100.0,1.24,0.9756,98.76,0.6674,18.494
2024-09-09,70806.0,1337242.12,1.16,0.24,1.31,,721558.52,33006.0,38206.0,623351.32,,19000.0,0.34,,,,19000.0,,,0.34,19000.0,,,,0.61,,,100.0,54.39,0.0,0.0,0.0,100.0,0.57,0.9886,99.43,1.1669,18.886
2024-09-10,43606.0,832961.81,0.73,0.15,0.82,,470023.81,19406.0,24606.0,370693.41,,,,,,0.25,,13600.0,,,,,,13600.0,0.37,0.24,,100.0,39.07,0.0,0.0,0.0,100.0,0.93,0.9816,99.07,0.8778,19.102
2024-09-11,107806.0,2023734.23,1.8,0.36,2.05,,1064485.03,51506.0,56706.0,966870.63,,32100.0,0.61,,,,32100.0,,,0.61,32100.0,,,,0.98,,,100.0,64.62,0.0,0.0,0.0,100.0,0.38,0.9925,99.62,1.3526,18.772
2024-09-12,107806.0,2115584.94,1.81,0.36,2.02,,1112798.54,51506.0,56706.0,1010753.74,,,,,,,,,,,,,,,0.97,,,100.0,64.62,0.0,0.0,0.0,100.0,0.38,0.9925,99.62,1.3526,19.624
2024-09-13,83200.0,1658508.8,1.42,0.28,1.63,,881082.8,39000.0,44200.0,777426.0,,,,,,0.2,,12506.0,,,,,,12506.0,0.76,0.2,,100.0,48.93,0.0,0.0,0.0,100.0,,1.0,100.0,1.0439,19.934
2024-09-16,83200.0,1639372.8,1.59,0.28,1.66,,870916.8,39000.0,44200.0,768456.0,,,,,,,,,,,,,,,0.78,,,100.0,48.93,0.0,0.0,0.0,100.0,,1.0,100.0,1.0439,19.704
2024-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.78,,39000.0,,,,,,44200.0,0.0,0.88,,0.0,0.0,79701.0,1595215.52,1.58,0.0,,0.0,100.0,0.0,20.015
2024-09-18,125400.0,2487434.4,3.02,0.41,2.5,,1243717.2,62700.0,62700.0,1243717.2,,,,62700.0,,,,,,,,1.25,62700.0,,1.25,,,100.0,68.98,0.0,0.0,0.0,100.0,,1.0,100.0,1.3796,19.836
2024-09-19,35400.0,720036.0,0.98,0.12,0.7,,360018.0,17700.0,17700.0,360018.0,,,,,,0.9,,45000.0,,,,,,45000.0,0.35,0.9,,100.0,38.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.7713,20.34
2024-09-20,95071.0,1915205.3,2.53,0.31,1.95,,962346.8,47771.0,47771.0,962346.8,,30071.0,0.62,471.0,,,29600.0,,,0.62,30071.0,0.01,,,0.98,,,100.0,62.88,0.0,0.0,0.0,100.0,0.5,0.9901,99.5,1.2515,20.145
2024-09-23,95071.0,1943726.6,2.6,0.31,1.9,,976678.1,47771.0,47771.0,976678.1,,,,,,,,,,,,,,,0.96,,,100.0,62.88,0.0,0.0,0.0,100.0,0.5,0.9901,99.5,1.2515,20.445
2024-09-24,79200.0,1612908.0,2.21,0.26,1.63,,806454.0,39600.0,39600.0,806454.0,,,,,,0.15,,8171.0,,,,,,8171.0,0.81,0.15,,100.0,58.15,0.0,0.0,0.0,100.0,,1.0,100.0,1.1631,20.365
2024-09-25,92800.0,1891728.0,2.58,0.3,1.88,,945864.0,46400.0,46400.0,945864.0,,6800.0,0.13,,,,6800.0,,,0.13,6800.0,,,,0.94,,,100.0,62.04,0.0,0.0,0.0,100.0,,1.0,100.0,1.2409,20.385
2024-09-26,135600.0,2758104.0,3.83,0.44,2.77,,1379052.0,67800.0,67800.0,1379052.0,,21400.0,0.44,,,,21400.0,,,0.44,21400.0,,,,1.38,,,100.0,70.49,0.0,0.0,0.0,100.0,,1.0,100.0,1.4098,20.34
2024-09-27,89200.0,1828600.0,2.4,0.29,1.62,,1389900.0,21400.0,67800.0,438700.0,,,,,,1.15,,46400.0,,,,,,,0.23,,,100.0,42.98,0.0,0.0,0.0,100.0,,1.0,100.0,1.7917,20.5
2024-09-30,95600.0,1954542.0,2.71,0.31,1.97,,977271.0,47800.0,47800.0,977271.0,,26400.0,,,,,,,,,26400.0,,,20000.0,0.99,0.41,,100.0,62.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.2548,20.445
2024-10-01,22800.0,468540.0,0.63,0.07,0.47,,234270.0,11400.0,11400.0,234270.0,,,,,,0.75,,36400.0,,,,,,36400.0,0.23,0.75,,100.0,28.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.5731,20.55
2024-10-02,24400.0,505568.0,0.66,0.08,0.5,,252784.0,12200.0,12200.0,252784.0,,800.0,0.02,,,,800.0,,,0.02,800.0,,,,0.25,,,100.0,30.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.6005,20.72
2024-10-03,143741.0,2968970.36,3.81,0.47,2.99,,1574757.86,76241.0,76241.0,1574757.86,,64041.0,1.15,8741.0,,,55300.0,,,1.15,64041.0,0.18,,,1.59,,,100.0,72.84,0.0,0.0,0.0,100.0,6.08,0.8858,93.92,1.3732,20.655
2024-10-04,8741.0,183080.25,0.23,0.03,0.18,,183080.25,8741.0,8741.0,183080.25,,,,,,1.41,,67500.0,,,,,,67500.0,0.18,1.41,,100.0,23.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.2339,20.945
2024-10-07,8741.0,184478.81,0.22,0.03,0.18,,184478.81,8741.0,8741.0,184478.81,,,,,,,,,,,,,,,0.18,,,100.0,23.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.2339,21.105
2024-10-08,8741.0,185090.68,0.22,0.03,0.19,,185090.68,8741.0,8741.0,185090.68,,,,,,,,,,,,,,,0.19,,,100.0,23.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.2339,21.175
2024-10-09,8741.0,188106.32,0.22,0.03,0.19,,188106.32,8741.0,8741.0,188106.32,,,,,,,,,,,,,,,0.19,,,100.0,23.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.232,21.52
2024-10-10,192741.0,4175733.77,4.69,0.62,4.17,,2182553.77,100741.0,100741.0,2182553.77,,92000.0,,92000.0,,,,,,,92000.0,2.0,,,2.17,,,100.0,77.69,0.0,0.0,0.0,100.0,4.52,0.9137,95.48,1.4864,21.665
2024-10-11,8741.0,190510.1,0.23,0.03,0.19,,190510.1,8741.0,8741.0,190510.1,,,,,,1.98,,92000.0,,,,,,92000.0,0.19,2.0,,100.0,22.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.2202,21.795
2024-10-14,8741.0,194050.2,0.22,0.03,0.19,,194050.2,8741.0,8741.0,194050.2,,,,,,,,,,,,,,,0.19,,,100.0,22.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.2202,22.2
2024-10-15,4477.0,99456.56,0.11,0.01,0.1,,57248.06,2577.0,2577.0,57248.06,,,,1900.0,,0.13,,6164.0,,,,0.04,,8064.0,0.06,0.18,,100.0,7.69,0.0,0.0,0.0,100.0,15.12,0.7434,84.88,0.1335,22.215
2024-10-16,133877.0,2966044.94,3.17,0.43,2.98,,1490521.94,67277.0,67277.0,1490521.94,,64700.0,1.44,,,,64700.0,,,1.44,64700.0,,,,1.5,,,100.0,68.49,0.0,0.0,0.0,100.0,0.51,0.9899,99.49,1.3629,22.155
2024-10-17,180700.0,4082013.0,4.28,0.57,4.04,,2509749.0,69600.0,111100.0,1572264.0,,2323.0,1.03,,,,44500.0,,,1.03,2323.0,,,677.0,1.54,0.02,,100.0,69.22,0.0,0.0,0.0,100.0,,1.0,100.0,1.7971,22.59
2024-10-18,47500.0,1068275.0,1.08,0.15,1.07,,1000805.0,3000.0,44500.0,67470.0,,,,,,1.48,,66600.0,,,,,,66600.0,0.07,1.51,,4.31,3.0,66600.0,1497834.0,1.56,4.19,,1.0,100.0,0.4752,22.49
2024-10-21,41500.0,929600.0,0.98,0.13,0.93,,929600.0,0.0,41500.0,0.0,,,,,,0.07,,3000.0,,,,,,3000.0,0.0,0.08,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3107,22.4
2024-10-22,41500.0,933542.5,0.98,0.13,0.94,,933542.5,0.0,41500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3217,22.495
2024-10-23,41500.0,929185.0,0.98,0.13,0.91,,929185.0,0.0,41500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2426,22.39
2024-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41500.0,0.0,0.92,,0.0,0.0,32653.0,729141.49,0.74,0.0,,0.0,,0.0,22.33
2024-10-25,7600.0,170924.0,0.18,0.02,0.17,,170924.0,0.0,7600.0,0.0,,,,7600.0,,,,,,,,0.17,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2328,22.49
2024-10-28,7600.0,170392.0,0.17,0.02,0.17,,170392.0,0.0,7600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.232,22.42
2024-10-29,7600.0,171076.0,0.17,0.02,0.17,,171076.0,0.0,7600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2317,22.51
2024-10-30,28200.0,630552.0,0.61,0.09,0.63,,400244.0,10300.0,17900.0,230308.0,,,0.23,,,,10300.0,,,0.23,,,10300.0,,0.23,,,100.0,25.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.6903,22.36
2024-10-31,70000.0,1504300.0,1.5,0.22,1.53,,833812.0,31200.0,38800.0,670488.0,,20900.0,0.43,,,,20900.0,,,0.43,20900.0,,,,0.7,,,100.0,50.36,0.0,0.0,0.0,100.0,,1.0,100.0,1.1299,21.49
2024-11-01,62400.0,1353456.0,1.22,0.19,1.34,,676728.0,31200.0,31200.0,676728.0,,,,,,,,,,,,,,7600.0,0.67,0.16,,100.0,49.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.9912,21.69
2024-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.68,,31200.0,,,,,,31200.0,0.0,0.69,,0.0,0.0,32771.0,698513.87,0.72,0.0,,0.0,,0.0,21.315
2024-11-05,296.0,6386.2,0.01,0.0,0.01,,6386.2,296.0,296.0,6386.2,,,,296.0,,,,,,,,0.01,296.0,,0.01,,,100.0,0.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.009,21.575
2024-11-06,296.0,6911.6,0.01,0.0,0.01,,6911.6,296.0,296.0,6911.6,,,,,,,,,,,,,,,0.01,,,100.0,0.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.0089,23.35
2024-11-07,71696.0,1693101.04,1.13,0.22,1.7,,1416805.54,11996.0,59996.0,283285.54,,11700.0,,59700.0,,,,,,,11700.0,1.42,,,0.28,,,100.0,27.1,0.0,0.0,0.0,100.0,0.41,0.9919,99.59,1.6196,23.615
2024-11-08,77633.0,1871731.63,1.16,0.24,1.89,,1589644.63,17933.0,65933.0,432364.63,,5937.0,0.14,,,,5937.0,,,0.14,5937.0,,,,0.43,,,100.0,35.72,0.0,0.0,0.0,100.0,7.86,0.8552,92.14,1.5464,24.11
2024-11-11,106337.0,2621738.74,1.55,0.32,2.61,,1975777.74,32137.0,80137.0,792337.74,,14204.0,0.37,,,,14500.0,,,0.37,14204.0,,,296.0,0.78,0.01,,100.0,49.76,0.0,0.0,0.0,100.0,5.5,0.8961,94.5,1.6466,24.655
2024-11-12,53937.0,1332243.9,0.74,0.16,1.34,,1332243.9,5937.0,53937.0,146643.9,,,,,,0.64,,26200.0,,,,,,26200.0,0.15,0.65,,100.0,15.45,0.0,0.0,0.0,100.0,11.0,0.8042,89.0,1.4039,24.7
2024-11-13,156337.0,3895918.04,2.67,0.47,3.89,,2620014.04,57137.0,105137.0,1423854.04,,51200.0,1.28,,,,51200.0,,,1.28,51200.0,,,,1.41,,,100.0,63.76,0.0,0.0,0.0,100.0,3.78,0.9273,96.22,1.7445,24.92
2024-11-14,156337.0,3867777.38,1.95,0.47,3.86,,2601089.38,57137.0,105137.0,1413569.38,,,,,,,,,,,,,,,1.42,,,100.0,63.73,0.0,0.0,0.0,100.0,3.83,0.9263,96.17,1.7437,24.74
2024-11-15,160800.0,3862416.0,1.97,0.48,3.88,,2507688.0,56400.0,104400.0,1354728.0,,,0.06,,,0.03,5200.0,737.0,,0.06,,,,5937.0,1.39,0.15,,100.0,62.86,0.0,0.0,0.0,100.0,,1.0,100.0,1.7921,24.02
2024-11-18,150400.0,3630656.0,1.81,0.45,3.63,,2394688.0,51200.0,99200.0,1235968.0,,,,,,0.16,,5200.0,,,,,,5200.0,1.23,0.09,,100.0,61.1,0.0,0.0,0.0,100.0,,1.0,100.0,1.7947,24.14
2024-11-19,150400.0,3626896.0,1.77,0.45,3.65,,2392208.0,51200.0,99200.0,1234688.0,,,,,,,,,,,,,,,1.24,,,100.0,60.55,0.0,0.0,0.0,100.0,,1.0,100.0,1.7786,24.115
2024-11-20,40400.0,975458.0,0.48,0.12,0.98,,705034.0,11200.0,29200.0,270424.0,,,,,,0.98,,40000.0,,,,,,70000.0,0.27,1.71,,100.0,25.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.9066,24.145
2024-11-21,40400.0,1007576.0,0.48,0.12,1.0,,728248.0,11200.0,29200.0,279328.0,,,,,,,,,,,,,,,0.27,,,100.0,25.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9026,24.94
2024-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.27,,11200.0,,,,,,29200.0,0.0,0.73,,0.0,0.0,44764.0,1139915.26,1.11,0.0,,0.0,,0.0,25.465
2024-11-25,12700.0,322008.5,0.14,0.04,0.32,,322008.5,0.0,12700.0,0.0,,,,12700.0,,,,,,,,0.32,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2161,25.355
2024-11-26,12700.0,323977.0,0.14,0.04,0.32,,323977.0,0.0,12700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3751,25.51
2024-11-27,136500.0,3410452.5,1.53,0.4,3.44,,1863881.0,61900.0,74600.0,1546571.5,,,1.54,,,,61900.0,,,1.54,,,61900.0,,1.58,,,100.0,64.64,0.0,0.0,0.0,100.0,,1.0,100.0,1.4255,24.985
2024-11-28,136500.0,3439117.5,1.53,0.39,3.44,,1879547.0,61900.0,74600.0,1559570.5,,,,,,,,,,,,,,,1.55,,,100.0,64.64,0.0,0.0,0.0,100.0,,1.0,100.0,1.4255,25.195
2024-11-29,12700.0,322262.5,0.15,0.04,0.33,,322262.5,0.0,12700.0,0.0,,,,,,1.56,,61900.0,,,,,,61900.0,0.0,1.57,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1326,25.375
2024-12-02,52900.0,1362439.5,0.59,0.15,1.36,,1362439.5,0.0,52900.0,0.0,,,1.04,,,,40200.0,,,1.04,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.0832,25.755
2024-12-03,40200.0,1030527.0,0.43,0.11,1.03,,1030527.0,0.0,40200.0,0.0,,,,,,,,,,,,,,12700.0,0.0,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8316,25.635
2024-12-04,40784.0,1053246.8,0.44,0.12,1.05,,1053246.8,584.0,40784.0,15081.8,,,,584.0,,,,,,,,0.01,584.0,,0.01,,,100.0,1.08,0.0,0.0,0.0,100.0,1.42,0.972,98.58,0.7553,25.825
2024-12-05,55684.0,1433584.58,0.59,0.16,1.44,,1433584.58,584.0,55684.0,15035.08,,,0.39,,,,14900.0,,,0.39,,,,,0.02,,,100.0,1.24,0.0,0.0,0.0,100.0,1.05,0.9792,98.95,1.1798,25.745
2024-12-06,55684.0,1435533.52,0.59,0.16,1.44,,1435533.52,584.0,55684.0,15055.52,,,,,,,,,,,,,,,0.02,,,100.0,1.25,0.0,0.0,0.0,100.0,1.05,0.9793,98.95,1.1873,25.78
2024-12-09,55684.0,1421334.1,0.59,0.16,1.42,,1421334.1,584.0,55684.0,14906.6,,,,,,,,,,,,,,,0.02,,,100.0,1.35,0.0,0.0,0.0,100.0,1.06,0.979,98.94,1.2869,25.525
2024-12-10,14900.0,383079.0,0.16,0.04,0.38,,383079.0,0.0,14900.0,0.0,,,,,,0.02,,584.0,,,,,,40784.0,0.0,1.04,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.336,25.71
2024-12-11,14900.0,387996.0,0.16,0.04,0.39,,387996.0,0.0,14900.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2998,26.04
2024-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14900.0,0.0,0.39,,0.0,0.0,48239.0,1252284.44,1.24,0.0,,0.0,,0.0,25.96
2024-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,48279.0,1243667.04,1.25,0.0,,0.0,,0.0,25.76
2024-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,48479.0,1255848.5,1.25,0.0,,0.0,,0.0,25.905
2024-12-17,10800.0,278208.0,0.12,0.03,0.28,,278208.0,0.0,10800.0,0.0,,,,10800.0,,,,,,,,0.28,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2329,25.76
2024-12-18,10800.0,279720.0,0.12,0.03,0.28,,279720.0,0.0,10800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2323,25.9
2024-12-19,10800.0,270000.0,0.13,0.03,0.27,,270000.0,0.0,10800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2538,25.0
2024-12-20,10800.0,272214.0,0.13,0.03,0.27,,272214.0,0.0,10800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2868,25.205
2024-12-23,10800.0,270864.0,0.13,0.03,0.27,,270864.0,0.0,10800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2405,25.08
2024-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,10800.0,0.0,0.27,,0.0,0.0,50277.0,1284577.35,1.27,0.0,,0.0,,0.0,25.55
2024-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,50277.0,1284577.35,1.27,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,55253.0,1411714.15,1.41,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,55253.0,1394861.99,1.41,0.0,,0.0,,0.0,25.245
2024-12-30,229800.0,5725467.0,3.07,0.63,5.8,,2862733.5,114900.0,114900.0,2862733.5,,,,114900.0,,,,,,,,2.88,114900.0,,2.92,,,100.0,76.71,0.0,0.0,0.0,100.0,,1.0,100.0,1.5342,24.915
2024-12-31,229800.0,5747298.0,3.09,0.63,5.73,,2873649.0,114900.0,114900.0,2873649.0,,,,,,,,,,,,,,,2.86,,,100.0,76.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.534,25.01
2025-01-01,229800.0,5747298.0,3.13,0.63,5.79,,2873649.0,114900.0,114900.0,2873649.0,,,,,,,,,,,,,,,2.89,,,100.0,76.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.534,
2025-01-02,229800.0,5858751.0,3.13,0.63,5.78,,2929375.5,114900.0,114900.0,2929375.5,,,,,,,,,,,,,,,2.86,,,100.0,76.26,0.0,0.0,0.0,100.0,,1.0,100.0,1.5252,25.495
2025-01-03,229800.0,5862198.0,3.08,0.62,5.82,,2931099.0,114900.0,114900.0,2931099.0,,,,,,,,,,,,,,,2.91,,,100.0,76.26,0.0,0.0,0.0,100.0,,1.0,100.0,1.5252,25.51
2025-01-06,125136.0,3231011.52,1.68,0.34,4.38,,264293.52,115236.0,10236.0,2975393.52,,,,336.0,,,,,,,,1.18,336.0,105000.0,2.95,2.67,,81.89,81.89,25481.0,657919.42,0.64,82.28,26.94,0.6063,73.06,0.8893,25.82
2025-01-07,19800.0,501633.0,0.26,0.05,0.51,,250816.5,9900.0,9900.0,250816.5,,,,,,2.71,,105336.0,,,,,,336.0,0.26,1.19,,100.0,24.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.4853,25.335
2025-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.26,,9900.0,,,,,,9900.0,0.0,0.25,,0.0,0.0,39824.0,1009140.16,1.02,0.0,,0.0,,0.0,25.34
2025-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47109.0,1194684.24,1.19,0.0,,0.0,,0.0,25.36
2025-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47150.0,1173563.5,1.2,0.0,,0.0,,0.0,24.89
2025-01-13,1100.0,27269.0,0.02,0.0,0.03,,27269.0,1100.0,1100.0,27269.0,,,,1100.0,,,,,,,,0.03,1100.0,,0.03,,,100.0,2.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0215,24.79
2025-01-14,1100.0,27230.5,0.01,0.0,0.03,,27230.5,1100.0,1100.0,27230.5,,,,,,,,,,,,,,,0.03,,,100.0,2.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0227,24.755
2025-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.03,,1100.0,,,,,,1100.0,0.0,0.03,,0.0,0.0,49760.0,1273358.4,1.25,0.0,,0.0,,0.0,25.59
2025-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,56507.0,1451099.76,1.42,0.0,,0.0,,0.0,25.68
2025-01-17,82.0,2146.76,0.0,0.0,0.0,,2146.76,82.0,82.0,2146.76,,,,82.0,,,,,,,,0.0,82.0,,0.0,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0014,26.18
2025-01-20,82.0,2119.29,0.0,0.0,0.0,,2119.29,82.0,82.0,2119.29,,,,,,,,,,,,,,,0.0,,,0.34,0.14,23918.0,618160.71,0.62,0.35,,1.0,100.0,0.0014,25.845
2025-01-21,82.0,2117.65,0.0,0.0,0.0,,2117.65,0.0,82.0,0.0,,,,,,0.0,,82.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017,25.825
2025-01-22,569.0,15021.6,0.01,0.0,0.01,,15021.6,569.0,569.0,15021.6,,,0.01,,,,487.0,,,0.01,,,569.0,,0.01,,,100.0,1.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0117,26.4
2025-01-23,569.0,15038.67,0.01,0.0,0.02,,15038.67,569.0,569.0,15038.67,,,,,,,,,,,,,,,0.02,,,100.0,1.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0156,26.43
2025-01-24,25569.0,667734.44,0.34,0.07,0.68,,341296.94,13069.0,13069.0,341296.94,,12500.0,,12500.0,,,,,,,12500.0,0.33,,,0.35,,,100.0,27.12,0.0,0.0,0.0,100.0,2.24,0.9562,97.76,0.5306,26.115
2025-01-27,112269.0,2808970.38,1.49,0.29,2.86,,1968298.38,34169.0,78669.0,854908.38,,21100.0,1.64,,,,65600.0,,,1.64,21100.0,,,,0.9,,,100.0,49.32,0.0,0.0,0.0,100.0,0.52,0.9896,99.48,1.6205,25.02
2025-01-28,91869.0,2370679.55,1.0,0.24,2.36,,1766842.55,23969.0,68469.0,618520.05,,,,,,0.3,,10200.0,,,,,,10200.0,0.6,0.21,,100.0,34.6,0.0,0.0,0.0,100.0,0.61,0.988,99.39,1.326,25.805
