,ALSPW FP Equity_DX_SI_QTY,ALSPW FP Equity_DX_SHORT_INTEREST_VALUE,ALSPW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSPW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSPW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSPW FP Equity_DX_SI_MV,ALSPW FP Equity_DX_DSS,ALSPW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSPW FP Equity_DX_SUPPLY_SI_QTY,ALSPW FP Equity_DX_BROKER_SI_QTY,ALSPW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSPW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSPW FP Equity_DX_BROKER_SI_MV_INC_x,ALSPW FP Equity_DX_BROKER_SI_QTY_ADD,ALSPW FP Equity_DX_SUPPLY_SI_MV_DEC,ALSPW FP Equity_DX_BROKER_SI_QTY_INC,ALSPW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSPW FP Equity_DX_BROKER_SI_MV_INC_y,ALSPW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSPW FP Equity_DX_BROKER_SI_MV_ADD,ALSPW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSPW FP Equity_DX_BROKER_SI_QTY_DEC,ALSPW FP Equity_DX_SUPPLY_SI_MV,ALSPW FP Equity_DX_BROKER_SI_MV_DEC,ALSPW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSPW FP Equity_DX_UTILIZATION_QUANTITY,ALSPW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSPW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSPW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSPW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSPW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSPW FP Equity_DX_BROKER_SI_CON_RATIO,ALSPW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSPW FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSPW FP Equity_PX_LAST
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6845
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.919
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.845
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.865
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7345
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.661
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.545
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.105
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1498
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.022
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.026
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2718
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.039
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0214
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9429
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6779
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5969
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5599
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5448
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7098
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9072
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2472
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3728
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3182
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1964
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0142
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2062
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1356
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1356
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.089
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.106
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1558
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1418
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1072
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1154
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4926
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.697
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7426
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.739
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6306
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5382
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3384
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3326
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.238
