,OR FP Equity_DX_SI_QTY,OR FP Equity_DX_SHORT_INTEREST_VALUE,OR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OR FP Equity_DX_SI_MV,OR FP Equity_DX_DSS,OR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OR FP Equity_DX_SUPPLY_SI_QTY,OR FP Equity_DX_BROKER_SI_QTY,OR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OR FP Equity_DX_BROKER_SI_MV_NEW_x,OR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OR FP Equity_DX_SUPPLY_SI_QTY_INC_x,OR FP Equity_DX_BROKER_SI_MV_INC_x,OR FP Equity_DX_SUPPLY_SI_MV_NEW,OR FP Equity_DX_BROKER_SI_QTY_ADD,OR FP Equity_DX_BROKER_SI_QTY_NEW,OR FP Equity_DX_SUPPLY_SI_MV_DEC,OR FP Equity_DX_BROKER_SI_QTY_INC,OR FP Equity_DX_SUPPLY_SI_QTY_DEC,OR FP Equity_DX_BROKER_SI_MV_NEW_y,OR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OR FP Equity_DX_BROKER_SI_MV_INC_y,OR FP Equity_DX_SUPPLY_SI_QTY_INC_y,OR FP Equity_DX_BROKER_SI_MV_ADD,OR FP Equity_DX_SUPPLY_SI_QTY_ADD,OR FP Equity_DX_BROKER_SI_QTY_DEC,OR FP Equity_DX_SUPPLY_SI_MV,OR FP Equity_DX_BROKER_SI_MV_DEC,OR FP Equity_DX_SUPPLY_SI_MV_RMV,OR FP Equity_DX_BROKER_SI_MV_RMV,OR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OR FP Equity_DX_UTILIZATION_QUANTITY,OR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OR FP Equity_DX_ACTIVE_UTILIZATION_MV,OR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OR FP Equity_DX_BROKER_SI_CON_RATIO,OR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OR FP Equity_DX_DEMAND_SUPPLY_RATIO,OR FP Equity_PX_LAST
2009-08-12,13802247.0,715800070.19,6.25,15.28,2.31,806.84,1.0,477290907.49,6241312.0,9203250.0,323681467.78,,,107439.0,0.58,,,,5.36,10400.0,83305.0,,,0.58,107439.0,,28055.0,98938.0,371.1,6.73,,,18.85,18.85,26865316.0,1393265537.02,,1607.38,18.76,15.52,0.1091,22.33,0.4169,60.35
2009-08-13,13824493.0,718735762.29,6.26,15.47,2.31,814.1,1.0,479828227.47,6218819.0,9229236.0,323316566.8,,,17406.0,1.45,,,,2.0,25986.0,43250.0,,,1.45,17406.0,,3351.0,,373.61,,,,18.82,18.82,26821212.0,1394435532.1,,1612.7,18.81,15.55,0.1087,22.3,0.4184,60.5
2009-08-14,13546723.0,704760141.78,6.13,15.24,2.26,804.41,1.0,485004288.15,5845754.0,9322631.0,304121846.88,,,10078.0,7.01,,,,22.82,110000.0,383143.0,,,7.01,10078.0,,,16605.0,354.26,0.54,,,17.67,17.67,27231982.0,1416727535.91,,1647.23,17.7,15.56,0.1097,22.59,0.4095,60.54
2009-08-17,13464633.0,684406202.27,6.1,15.01,2.25,802.31,1.0,466432973.03,5884381.0,9176347.0,299102608.51,,,156494.0,0.76,,,,7.59,13739.0,126447.0,,,0.76,156494.0,,8580.0,160023.0,355.91,7.54,,,17.81,17.81,27161640.0,1380623956.09,,1630.09,17.92,15.7,0.1121,22.95,0.4075,59.15
2009-08-18,13235083.0,674330474.15,5.99,14.86,2.21,773.5,1.0,460828645.8,5782343.0,9044683.0,294611684.48,,,10218.0,0.48,,,,8.5,10000.0,131920.0,,,0.48,10218.0,,30000.0,141664.0,341.43,10.06,0.63,,17.51,17.51,27240800.0,1387924925.01,10336.0,1613.17,17.47,16.27,0.1147,23.05,0.4008,59.29
2009-08-19,13228479.0,671265738.45,5.99,14.92,2.21,769.76,1.0,455992044.91,5844628.0,8986130.0,296579714.9,,,42005.0,3.18,,,,3.8,54404.0,64720.0,,,3.18,42005.0,,85000.0,112957.0,344.86,9.42,,,17.7,17.7,27175632.0,1378999859.49,,1605.14,17.69,16.47,0.116,23.28,0.4006,59.05
2009-08-20,13394540.0,686598607.99,6.06,15.28,2.24,779.09,1.0,460948261.04,6020616.0,8992430.0,308614298.43,,,3649.0,1.51,,,,2.26,25000.0,38140.0,,,1.51,3649.0,,214128.0,18700.0,355.39,0.9,0.21,,18.22,18.22,27015024.0,1384779012.44,3649.0,1599.52,18.18,16.33,0.1136,23.02,0.4055,59.65
2009-08-21,13410277.0,707341761.86,6.07,15.42,2.24,785.27,1.0,472175580.42,6005621.0,8951833.0,316773959.19,,,100000.0,0.26,,,,6.23,4800.0,114166.0,,,0.26,100000.0,,171.0,45397.0,358.02,2.52,0.06,,18.18,18.18,27024424.0,1425436900.77,1000.0,1622.13,18.08,16.18,0.1133,23.05,0.406,61.38
2009-08-24,13393261.0,705638576.87,6.06,15.12,2.24,798.83,1.0,471284202.65,5980716.0,8945135.0,315100551.46,,,12950.0,,,,,1.04,,36422.0,,,,12950.0,,232.0,6698.0,364.4,0.13,0.1,,18.1,18.1,27066208.0,1426012715.98,1665.0,1642.76,18.15,15.93,0.1138,23.38,0.4053,61.31
2009-08-25,13269286.0,734683613.21,6.01,14.87,2.22,797.77,1.0,488535635.2,6021091.0,8823552.0,333371131.75,,,63434.0,0.66,,,,2.22,10208.0,35652.0,,,0.66,63434.0,,12593.0,131791.0,370.92,5.46,,,18.22,18.22,27032760.0,1496729047.2,,1686.59,18.03,15.97,0.1136,23.42,0.4014,64.43
2009-08-26,13306452.0,740057471.21,6.02,14.35,2.22,827.73,1.0,489665701.7,6117114.0,8804334.0,340212095.45,,,206109.0,4.37,,,,6.49,31168.0,133216.0,,,4.37,206109.0,,23130.0,50386.0,393.89,2.17,,,18.57,18.57,26821474.0,1491714863.03,,1727.22,18.57,15.42,0.1138,23.7,0.404,64.72
2009-08-27,13257708.0,737004717.45,6.0,14.06,2.22,827.31,1.0,486818847.85,6132808.0,8757206.0,340926834.95,,,63480.0,2.74,,,,14.6,42400.0,226927.0,,,2.74,63480.0,,179141.0,89528.0,393.88,1.8,,,18.56,18.56,26910928.0,1495996207.4,,1732.23,18.53,15.35,0.1133,23.58,0.4012,64.69
2009-08-28,13133801.0,784404187.33,5.95,13.95,2.19,825.04,1.0,517013805.44,6220765.0,8656706.0,371529469.22,,,57337.0,9.95,,,,9.11,150000.0,146088.0,,,9.95,57337.0,,176708.0,250500.0,406.23,16.22,,,18.82,18.82,26835972.0,1602753750.25,,1775.36,18.62,15.42,0.1146,23.76,0.3973,69.5
2009-08-31,13078950.0,771912072.23,5.92,12.73,2.19,856.38,1.0,506515245.96,6285580.0,8582179.0,370971299.91,,,48064.0,9.64,,2955.0,,13.51,120650.0,249262.0,,,9.64,48064.0,0.19,266013.0,198132.0,432.92,11.0,,,18.97,18.97,26844752.0,1584361752.64,,1834.79,19.09,14.84,0.1153,24.34,0.3948,68.68
2009-09-01,13165170.0,758107435.99,5.96,12.53,2.2,862.92,1.0,494807944.22,6417225.0,8592754.0,369531573.91,,,199740.0,2.8,,21850.0,,6.91,16668.0,99577.0,,,2.8,199740.0,1.59,31482.0,27943.0,440.52,1.02,,,19.53,19.53,26436076.0,1522303608.23,,1799.26,19.67,14.75,0.1142,24.0,0.4007,67.01
2009-09-02,13078439.0,750415773.9,5.92,12.23,2.19,843.8,1.0,498577050.84,6174888.0,8689329.0,354303243.47,,,36449.0,5.74,,70000.0,,26.43,93622.0,358173.0,,,5.74,36449.0,4.66,79387.0,67047.0,413.1,8.29,,,18.73,18.73,26790246.0,1537172990.21,,1795.42,18.7,15.03,0.1126,23.7,0.3967,66.77
2009-09-03,13078658.0,738402604.73,5.92,12.1,2.19,842.15,1.0,486151829.95,6316592.0,8610768.0,356625885.15,,,97116.0,2.05,,,,0.93,28100.0,13945.0,,,2.05,97116.0,,58533.0,106661.0,421.42,7.51,,,18.87,18.87,27164360.0,1533661494.93,,1804.58,18.93,15.1,0.1108,23.23,0.3906,65.7
2009-09-04,12743156.0,717927537.24,5.77,11.79,2.13,812.94,1.0,482541399.43,6009438.0,8565071.0,338561422.58,,,7301.0,11.79,,,,29.51,186476.0,421990.0,,,11.79,7301.0,,107535.0,232173.0,393.85,17.07,,,18.19,18.19,27031578.0,1522912708.7,,1773.57,18.17,15.1,0.1131,23.37,0.3857,65.56
2009-09-07,12928810.0,749829717.28,5.85,11.74,2.16,822.35,1.0,505395672.35,6038510.0,8714198.0,350214307.9,,,35427.0,14.89,,,,2.15,245859.0,32769.0,,,14.89,35427.0,,26414.0,96732.0,396.25,6.9,,,18.1,18.1,27326302.0,1584838303.21,,1807.38,17.98,14.92,0.1111,22.97,0.3875,67.49
2009-09-08,12630683.0,734384489.92,5.72,11.42,2.11,815.14,1.0,498685922.24,5873816.0,8576902.0,341520673.67,,41500.0,43051.0,6.81,2.77,,,26.39,94372.0,416431.0,,41500.0,6.81,43051.0,,167186.0,231668.0,394.2,13.97,,,17.52,17.52,27644868.0,1607352689.1,,1861.3,17.48,15.11,0.1174,23.76,0.3768,67.66
2009-09-09,12576902.0,731797898.13,5.69,11.35,2.1,814.56,1.0,481758465.13,6025980.0,8279648.0,350626847.39,,,271466.0,,,,,9.59,,143202.0,,,,271466.0,,23900.0,297254.0,405.91,19.02,,,17.9,17.9,27638764.0,1608185338.64,,1869.48,17.84,14.67,0.1193,24.21,0.3736,67.71
2009-09-10,12160692.0,705908334.38,5.51,11.01,2.03,792.19,1.0,455672555.32,5936127.0,7849877.0,344582489.49,,,26787.0,,,,,8.54,,126810.0,,,,26787.0,,10170.0,429771.0,401.6,24.99,,,17.7,17.7,27605472.0,1602452620.23,,1869.0,17.69,15.11,0.1218,24.29,0.3626,67.55
2009-09-11,12143042.0,719179721.15,5.5,11.08,2.03,791.81,1.0,451623758.28,6111022.0,7625474.0,361929333.51,,,102281.0,,,,,4.13,,62700.0,,,,102281.0,,135314.0,224403.0,414.37,15.27,,,18.16,18.16,27533546.0,1630692534.42,,1873.91,18.11,15.12,0.1216,24.33,0.3609,68.92
2009-09-14,12030778.0,704259995.1,5.45,11.53,2.01,795.36,1.0,437390054.98,5990867.0,7471875.0,350694524.0,,,94915.0,0.79,,,,14.2,10000.0,218240.0,,,0.79,94915.0,,3170.0,163599.0,412.15,10.27,,,17.78,17.78,27707128.0,1621925184.67,,1897.43,17.85,14.64,0.1206,24.91,0.357,68.12
2009-09-15,11803103.0,692656600.1,5.34,11.38,1.97,771.8,1.0,436606171.64,5809531.0,7439917.0,340928143.27,,,28114.0,0.54,,106500.0,,14.42,1833.0,199962.0,,,0.54,28114.0,7.34,32012.0,140291.0,395.05,10.61,2.87,,17.25,17.25,27866768.0,1635341213.13,41500.0,1898.02,17.23,15.05,0.1235,25.16,0.3505,68.29
2009-09-16,11614992.0,680319883.06,5.26,11.38,1.94,760.94,1.0,440796161.15,5565992.0,7525642.0,326014432.6,,,155.0,11.07,,,,22.16,164650.0,328951.0,,,11.07,155.0,,85257.0,78925.0,378.92,4.04,,,16.5,16.5,28175208.0,1650294224.21,,1917.13,16.5,14.86,0.1221,25.61,0.3442,68.16
2009-09-17,11659497.0,681924708.72,5.28,11.37,1.95,764.32,1.0,439838304.29,5632701.0,7520322.0,329437709.77,,,91540.0,2.01,,16884.0,,6.31,30667.0,93076.0,,,2.01,91540.0,1.2,68245.0,52871.0,383.39,3.4,,,16.45,16.45,28613332.0,1673497414.99,,1946.41,16.46,14.82,0.1216,25.57,0.3405,68.06
2009-09-18,11440377.0,660752627.35,5.18,11.17,1.91,748.97,1.0,437646458.63,5372689.0,7577481.0,310306065.32,,,50322.0,7.4,,,,22.64,107159.0,332083.0,,,7.4,50322.0,,21749.0,50000.0,364.48,3.45,,,15.7,15.7,28847668.0,1666131494.08,,1949.87,15.75,14.83,0.1231,25.63,0.3343,67.21
2009-09-21,11473162.0,669054734.4,5.19,10.73,1.92,747.26,1.0,443153835.31,5393372.0,7599342.0,314513215.36,,,104702.0,0.53,,70000.0,,13.63,5782.0,192480.0,,,0.53,104702.0,4.7,108461.0,53921.0,363.5,3.74,,,15.76,15.76,28836396.0,1681587627.45,,1946.85,15.73,14.88,0.1213,25.47,0.3352,67.86
2009-09-22,11475734.0,664767022.89,5.2,10.74,1.92,750.25,1.0,436430940.87,5401270.0,7534016.0,312885099.79,,3330.0,99136.0,15.75,0.22,,,7.81,240674.0,116029.0,,3330.0,15.75,99136.0,,21461.0,306000.0,364.95,18.18,,,15.8,15.8,28783994.0,1667400969.59,,1943.23,15.81,13.12,0.1212,25.55,0.3357,67.41
2009-09-23,11778406.0,691207274.44,5.33,11.08,1.97,768.45,1.0,453583240.39,5569692.0,7729212.0,326853364.27,,,242353.0,26.99,,,,11.46,389280.0,165788.0,,,26.99,242353.0,,91857.0,194084.0,371.27,12.16,,,15.42,15.42,30561312.0,1793468587.42,,1964.58,15.89,13.44,0.1192,25.01,0.326,68.29
2009-09-24,11667069.0,667529132.78,5.28,11.03,1.95,758.49,1.0,440907622.34,7444762.0,7706180.0,425950641.21,,1992966.0,74546.0,1.27,137.17,2300.0,,13.09,13151.0,192643.0,,1992966.0,1.27,74546.0,0.16,201.0,38483.0,501.5,2.62,,,18.97,18.97,31793394.0,1819052987.95,,2145.04,18.95,13.42,0.1195,24.94,0.2973,66.58
2009-09-25,11142365.0,641529823.5,5.04,10.42,1.86,720.71,1.0,424555849.37,7243054.0,7373868.0,417024137.54,,,26984.0,0.0,,,,11.31,639.0,228692.0,,,0.0,26984.0,,,332951.0,482.22,22.19,,,18.03,18.03,32930562.0,1896001219.46,,2115.88,18.56,12.21,0.1219,26.12,0.2774,67.0
2009-09-28,10789825.0,633007667.93,4.89,10.16,1.8,701.69,1.0,416056698.94,7144229.0,7091824.0,419131147.95,,,534.0,1.24,,,,9.55,15112.0,153065.0,,,1.24,534.0,,53706.0,297156.0,478.6,17.12,,,16.01,16.01,37490188.0,2199440350.15,,2128.75,18.36,12.45,0.1212,25.88,0.2417,68.27
2009-09-29,10752557.0,627772031.46,4.87,10.18,1.8,710.69,1.0,412537889.76,7131860.0,7066000.0,416383027.8,,,292922.0,3.39,,,,32.03,47200.0,488345.0,,,3.39,292922.0,,183054.0,73024.0,487.0,2.89,,,17.63,17.63,33331020.0,1945981977.69,,2190.38,18.19,12.46,0.1235,26.42,0.2657,67.94
2009-09-30,10738579.0,627048227.57,4.86,10.08,1.79,706.73,1.0,413540767.28,7077900.0,7082135.0,413293476.72,,,,2.39,,,,4.1,16135.0,56776.0,,,2.39,,,2816.0,,479.64,,,,18.15,18.15,31917496.0,1863729763.06,,2165.08,18.14,12.49,0.1228,26.16,0.2754,67.95
2009-10-01,10829262.0,619221924.29,4.9,10.1,1.81,713.14,1.0,407199611.72,7128308.0,7121310.0,407599760.41,,,63420.0,2.9,,,,1.68,41975.0,26143.0,,,2.9,63420.0,,13131.0,2800.0,482.97,0.15,,,18.31,18.31,31796176.0,1818119211.42,,2150.34,18.34,12.39,0.1223,26.2,0.2782,66.54
2009-10-02,10601042.0,596060225.17,4.8,9.89,1.77,687.39,1.0,396524106.15,7018489.0,7052255.0,394625559.8,,,104730.0,0.29,,,,13.18,4945.0,214549.0,,,0.29,104730.0,,,74000.0,465.51,5.28,,,18.0,18.0,31968588.0,1797484036.16,,2111.75,18.06,12.86,0.1248,26.57,0.2719,65.43
2009-10-05,10541473.0,599051955.97,4.77,9.92,1.76,672.95,1.0,395924604.1,7041429.0,6967056.0,400151080.91,,,73577.0,0.7,,,,8.42,10376.0,106528.0,,,0.7,73577.0,,55891.0,95575.0,460.84,10.15,,,18.06,18.06,31946960.0,1815485262.39,,2096.13,18.02,13.17,0.123,26.56,0.2704,66.13
2009-10-06,10620809.0,609492941.65,4.81,10.05,1.77,681.23,1.0,402804320.61,7098150.0,7019126.0,407339245.42,,486.0,57289.0,8.11,0.03,,,0.31,122305.0,5039.0,,486.0,8.11,57289.0,,3985.0,70235.0,468.18,4.34,,,18.23,18.23,31840350.0,1827211899.28,,2105.01,18.19,13.0,0.1209,26.5,0.2728,66.78
2009-10-07,10524920.0,600643733.95,4.77,10.28,1.76,683.3,1.0,402151984.59,6934646.0,7046802.0,395751385.0,,,43678.0,6.41,,25300.0,,17.45,65676.0,277467.0,,,6.41,43678.0,1.69,70285.0,63300.0,463.34,4.13,,,16.62,16.62,34800672.0,1986029877.09,,2318.33,16.66,13.05,0.1246,27.02,0.2522,66.41
2009-10-08,10762050.0,620557734.14,4.87,10.76,1.8,695.32,1.0,405236444.85,7201782.0,7027831.0,415266749.34,,,99441.0,0.44,,,,1.51,7000.0,21973.0,,,0.44,99441.0,,189668.0,19093.0,477.04,1.28,,0.45,17.23,17.23,34591976.0,1994630971.42,,2302.58,17.16,13.07,0.1241,26.81,0.2575,67.1
2009-10-09,10617027.0,621045385.89,4.81,10.58,1.77,692.81,1.0,422548858.42,6840219.0,7223647.0,400120151.19,,,74816.0,14.02,,,,32.2,203321.0,504288.0,,,14.02,74816.0,,67909.0,7505.0,460.37,0.19,,,16.4,16.4,34870304.0,2039746287.14,,2346.87,16.4,13.05,0.1258,27.18,0.2545,68.07
2009-10-12,10662308.0,628641879.87,4.83,11.69,1.78,699.91,1.0,423456314.65,6889832.0,7182184.0,406219454.59,,,93508.0,,,,,2.92,,44051.0,,,,93508.0,,156.0,41463.0,468.48,2.78,,,16.46,16.46,34966344.0,2061590063.26,,2380.07,16.45,12.99,0.1263,27.37,0.2547,68.61
2009-10-13,10408757.0,603406346.5,4.71,11.7,1.74,688.76,1.0,412425315.54,6735868.0,7114335.0,390485194.38,,,150891.0,8.03,,,,21.27,79467.0,316973.0,,,8.03,150891.0,,12118.0,147316.0,459.32,8.42,,,16.17,16.17,34915824.0,2024106220.83,,2376.0,16.2,13.01,0.128,27.49,0.2499,67.46
2009-10-14,10436239.0,609842372.19,4.72,12.11,1.74,685.45,1.0,417904666.41,6792289.0,7151607.0,396907893.39,,,57181.0,2.38,,11618.0,,1.55,41236.0,12378.0,,,2.38,57181.0,0.82,11618.0,15582.0,456.96,0.46,,,16.25,16.25,35017032.0,2046222768.76,,2368.27,16.17,13.07,0.1267,27.23,0.2496,68.0
2009-10-15,10300796.0,600777006.57,4.66,12.17,1.72,678.99,1.0,412742385.68,6743995.0,7076794.0,393332430.66,,,72073.0,0.67,,,,12.74,9277.0,197217.0,,,0.67,72073.0,,76850.0,84090.0,457.77,5.89,,,16.21,16.21,34870088.0,2033740604.86,,2368.84,16.19,13.05,0.1275,27.42,0.2475,67.87
2009-10-16,11536258.0,674419467.91,5.22,13.86,1.93,764.06,1.0,425642353.54,7825702.0,7280810.0,457497203.93,,,800855.0,14.95,,,,4.84,213016.0,71323.0,,,14.95,800855.0,,352175.0,9000.0,531.83,0.61,,,18.82,18.82,33761064.0,1973700555.14,,2297.46,18.8,11.85,0.1162,24.94,0.2774,68.03
2009-10-19,11279988.0,674074644.08,5.11,13.63,1.88,766.09,1.0,431034501.78,7618065.0,7212946.0,455243786.91,,,26929.0,0.0,,,,18.77,2136.0,277086.0,,,0.0,26929.0,,42520.0,70000.0,518.61,4.75,,,18.36,18.36,33872112.0,2024145047.01,,2319.64,18.27,14.27,0.1186,24.42,0.2719,69.54
2009-10-20,11154874.0,658545934.83,5.05,13.64,1.86,769.11,1.0,421314228.83,7555509.0,7136491.0,446051630.66,,,62875.0,,,,,16.91,,254188.0,,,,62875.0,,128757.0,76455.0,524.48,3.94,,,18.17,18.17,34025844.0,2008770448.27,,2349.01,18.25,14.27,0.1204,25.01,0.2683,68.7
2009-10-21,10707186.0,638280694.16,4.85,13.03,1.79,732.85,1.0,423273434.24,7124941.0,7100430.0,424734592.95,0.47,,9110.0,4.82,,,6878.0,31.38,71000.0,439766.0,0.47,,4.82,9110.0,,88.0,113939.0,489.07,7.84,,,17.25,17.25,34190460.0,2038174226.39,,2355.66,17.19,14.73,0.1226,25.49,0.2592,69.37
2009-10-22,10906925.0,643907866.66,4.94,13.48,1.82,751.97,1.0,412404305.73,7433299.0,6985569.0,438836766.68,,,130018.0,0.83,,,,3.94,11000.0,63740.0,,,0.83,130018.0,,242080.0,125861.0,514.5,6.69,,,18.01,18.01,33836924.0,1997617252.1,,2335.61,18.05,14.07,0.1218,25.62,0.2643,68.7
2009-10-23,10904271.0,647967894.31,4.94,13.6,1.82,747.1,1.0,408092920.69,7545936.0,6867556.0,448404506.87,,,115394.0,,,,,3.58,,50993.0,,,,115394.0,,48236.0,118013.0,518.36,8.72,,,18.3,18.3,33696888.0,2002380678.39,,2314.7,18.3,14.15,0.1229,25.65,0.2644,69.15
2009-10-26,10740521.0,644236665.6,4.86,13.27,1.79,742.69,1.0,412978618.07,7264208.0,6885056.0,435720868.68,,,,1.11,,2500.0,,18.39,15000.0,284054.0,,,1.11,,0.16,2326.0,,505.51,,,,17.59,17.59,34042940.0,2041959617.5,,2363.5,17.62,14.1,0.1233,25.81,0.26,69.8
2009-10-27,10643068.0,647537257.7,4.82,12.94,1.78,743.94,1.0,421961310.54,7271527.0,6935451.0,442408584.9,,,78863.0,9.87,,,,4.78,133086.0,71544.0,,,9.87,78863.0,,,82691.0,510.15,4.45,,,17.52,17.52,34234964.0,2082897028.0,,2400.22,17.53,14.1,0.1246,26.24,0.2564,70.8
2009-10-28,10972425.0,658712446.17,4.97,13.19,1.83,774.24,1.0,422933982.05,7627371.0,7044973.0,457897338.94,,,330570.0,11.47,,,,4.51,155000.0,68095.0,,,11.47,330570.0,,93369.0,45478.0,540.64,1.92,,,18.28,18.28,34089508.0,2046510521.0,,2406.35,18.35,13.78,0.1212,25.89,0.263,69.86
2009-10-29,10981229.0,662355059.09,4.97,13.12,1.83,764.96,1.0,426447877.75,7611040.0,7070108.0,459075286.47,,,141984.0,2.0,,,,11.92,39315.0,158315.0,,,2.0,141984.0,,,14180.0,530.67,0.95,,,18.16,18.16,34307496.0,2069326078.2,,2402.57,18.09,13.83,0.1193,25.39,0.262,70.19
2009-10-30,10948001.0,655458660.37,4.96,13.03,1.83,767.43,1.0,433408947.88,7450155.0,7239147.0,446042032.31,,,35253.0,19.78,,,,13.9,288074.0,199453.0,,,19.78,35253.0,,13936.0,119035.0,523.34,6.43,0.74,,17.63,17.63,34811620.0,2084177541.67,10621.0,2439.49,17.66,12.85,0.1158,25.03,0.2591,69.67
2009-11-02,10727555.0,651571316.84,4.86,13.27,1.79,748.65,1.0,421946553.66,7491385.0,6946983.0,455012497.2,,,89958.0,0.5,,,,3.99,7138.0,51337.0,,,0.5,89958.0,,2609.0,299302.0,522.5,21.55,,,17.76,17.76,34692856.0,2107178184.5,,2425.6,17.72,13.28,0.1198,25.73,0.2543,70.68
2009-11-03,10787021.0,644523001.17,4.88,13.14,1.8,760.66,1.0,410688575.67,7639408.0,6873465.0,456453563.16,,,76364.0,4.21,,,,4.89,34080.0,75769.0,,,4.21,76364.0,,147428.0,107598.0,539.75,7.47,,,18.2,18.2,34344652.0,2052088169.78,,2411.94,18.29,13.23,0.1216,26.0,0.2569,69.53
2009-11-04,10839321.0,655192788.93,4.91,12.88,1.81,752.89,1.0,416885392.81,7663341.0,6896832.0,463217738.67,,,66400.0,2.9,,,,12.7,39850.0,148280.0,,,2.9,66400.0,,105813.0,16483.0,534.31,1.33,,,18.43,18.43,33913548.0,2049935793.64,,2345.98,18.55,13.37,0.1197,25.53,0.2607,70.34
2009-11-05,10831210.0,663637888.93,4.9,12.77,1.81,759.56,1.0,418265003.19,7725574.0,6826488.0,473352803.63,,,1.0,,,,,1.08,,23768.0,,,,1.0,,86000.0,70344.0,542.76,5.07,,,18.57,18.57,33866336.0,2075020586.71,,2377.47,18.59,13.08,0.1193,25.69,0.2604,71.3
2009-11-06,10750827.0,647441649.12,4.87,12.75,1.8,762.42,1.0,415845316.46,7566572.0,6905149.0,455677861.24,,,57542.0,8.46,,,,21.08,111533.0,316544.0,,,8.46,57542.0,,100000.0,32872.0,538.24,1.92,,,18.22,18.22,33955920.0,2044910297.81,,2416.18,18.22,13.08,0.1215,26.19,0.2589,70.08
2009-11-09,10796907.0,656061971.8,4.89,12.27,1.8,756.01,1.0,417997046.23,7772027.0,6879038.0,472258523.53,,,203558.0,0.75,,,,3.4,18370.0,36204.0,,,0.75,203558.0,,38101.0,34481.0,547.45,2.59,,,18.47,18.47,34306644.0,2084604832.53,,2416.52,18.47,13.19,0.1205,25.82,0.2566,70.71
2009-11-10,10871562.0,663961549.06,4.92,12.32,1.82,767.86,1.0,419560171.59,7879726.0,6869787.0,481240421.67,,,99225.0,2.81,,,,4.49,37627.0,50115.0,,,2.81,99225.0,,58589.0,50000.0,557.33,0.71,,0.49,18.72,18.72,34205672.0,2089051321.94,,2421.89,18.71,12.99,0.1178,25.32,0.2583,71.07
2009-11-11,10988850.0,683023077.25,4.98,12.51,1.84,779.51,1.0,441862790.7,7794759.0,7108931.0,484491123.15,,,10253.0,16.91,,,,8.6,239144.0,131923.0,,,16.91,10253.0,,36703.0,,555.1,,,,18.53,18.53,34274508.0,2130366683.09,,2442.75,18.52,12.68,0.1169,24.82,0.2612,72.33
2009-11-12,11196926.0,700189913.01,5.07,12.74,1.87,809.44,1.0,453450474.4,7924841.0,7251249.0,495572957.3,,,73324.0,11.81,,,,0.39,142318.0,6403.0,,,11.81,73324.0,,90001.0,,575.9,,1.94,,19.01,19.01,33765136.0,2111473063.12,26840.0,2453.25,19.01,12.27,0.1149,24.68,0.2686,72.77
2009-11-13,11172857.0,698204715.53,5.06,12.67,1.87,807.33,1.0,452110305.87,7917327.0,7234789.0,494762892.41,,,19697.0,0.52,,,,3.13,5095.0,47674.0,,,0.52,19697.0,,20463.0,21555.0,575.21,1.53,,,18.67,18.67,34500476.0,2155974522.13,,2505.26,18.67,12.31,0.1152,24.63,0.2634,72.72
2009-11-16,11376112.0,726352339.98,5.15,13.13,1.9,823.82,1.0,460006935.29,8207757.0,7204617.0,524056329.87,,,142840.0,9.89,,,,2.14,132737.0,29446.0,,,9.89,142840.0,,177036.0,162909.0,597.24,10.69,,,19.2,19.2,34534160.0,2204968439.6,,2518.78,19.17,12.12,0.1122,24.16,0.2662,74.3
2009-11-17,11217906.0,707960670.37,5.08,12.93,1.87,827.1,1.0,452675095.34,8108818.0,7172809.0,511746508.41,,,73959.0,1.68,,,,6.84,2421.0,130317.0,,,1.68,73959.0,,67682.0,34229.0,603.07,1.63,7.97,,18.99,18.99,34601344.0,2183686571.62,110263.0,2567.27,19.02,12.08,0.1154,24.81,0.2627,73.44
2009-11-18,11233184.0,706415052.83,5.09,13.01,1.88,818.08,1.0,447958664.91,8161442.0,7123294.0,513244106.18,,27000.0,76379.0,0.0,1.98,,,5.67,10274.0,71967.0,,27000.0,0.0,76379.0,,21212.0,59789.0,596.9,3.61,,,19.06,19.06,34655424.0,2179356554.27,,2532.85,19.07,12.22,0.1145,24.58,0.2624,73.18
2009-11-19,11287595.0,698002921.32,5.11,13.12,1.89,821.46,1.0,442006668.48,8204435.0,7147810.0,507346303.43,,2465.0,102518.0,11.55,0.18,,,5.63,156516.0,76490.0,,2465.0,11.55,102518.0,,14500.0,132000.0,599.4,9.23,,,19.22,19.22,34477940.0,2132048752.74,,2514.57,19.25,12.11,0.1094,23.14,0.2645,71.96
