,C6E FP Equity_DX_SI_QTY,C6E FP Equity_DX_SHORT_INTEREST_VALUE,C6E FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,C6E FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,C6E FP Equity_DX_SI_MV,C6E FP Equity_DX_DSS,C6E FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,C6E FP Equity_DX_SUPPLY_SI_QTY,C6E FP Equity_DX_BROKER_SI_QTY,C6E FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,C6E FP Equity_DX_BROKER_SI_MV_NEW_x,C6E FP Equity_DX_SUPPLY_SI_QTY_NEW_x,C6E FP Equity_DX_SUPPLY_SI_QTY_INC_x,C6E FP Equity_DX_BROKER_SI_MV_INC_x,C6E FP Equity_DX_SUPPLY_SI_MV_NEW,C6E FP Equity_DX_BROKER_SI_QTY_ADD,C6E FP Equity_DX_BROKER_SI_QTY_NEW,C6E FP Equity_DX_SUPPLY_SI_MV_DEC,C6E FP Equity_DX_BROKER_SI_QTY_INC,C6E FP Equity_DX_SUPPLY_SI_QTY_DEC,C6E FP Equity_DX_BROKER_SI_MV_NEW_y,C6E FP Equity_DX_SUPPLY_SI_QTY_NEW_y,C6E FP Equity_DX_BROKER_SI_MV_INC_y,C6E FP Equity_DX_SUPPLY_SI_QTY_INC_y,C6E FP Equity_DX_BROKER_SI_MV_ADD,C6E FP Equity_DX_SUPPLY_SI_QTY_ADD,C6E FP Equity_DX_BROKER_SI_QTY_DEC,C6E FP Equity_DX_SUPPLY_SI_MV,C6E FP Equity_DX_BROKER_SI_MV_DEC,C6E FP Equity_DX_SUPPLY_SI_MV_RMV,C6E FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,C6E FP Equity_DX_UTILIZATION_QUANTITY,C6E FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,C6E FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,C6E FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,C6E FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,C6E FP Equity_DX_ACTIVE_UTILIZATION_MV,C6E FP Equity_DX_BROKER_SI_MARKET_SHARE_2,C6E FP Equity_DX_BROKER_SI_CON_RATIO,C6E FP Equity_DX_BROKER_SI_MARKET_SHARE_1,C6E FP Equity_DX_DEMAND_SUPPLY_RATIO,C6E FP Equity_PX_LAST
2019-06-24,37980.0,3151409.49,3.14,1.01,3.16,,2157363.0,24980.0,26000.0,2072727.99,,,,,,,,,,,,,,,,,,2.08,,,64.08,6.1,14000.0,1161657.0,,1.17,64.08,34.16,0.3338,34.26,0.0928,82.9755
2019-06-25,37980.0,3147364.62,3.43,1.01,3.15,,2154594.0,24980.0,26000.0,2070067.62,,,,,,,,,,,,,,,,,,2.07,,,64.08,6.1,14000.0,1160166.0,,1.16,64.08,34.2,0.3338,34.24,0.0928,82.869
2019-06-26,37980.0,3138017.74,3.44,1.01,3.14,,2148195.4,24980.0,26000.0,2063920.04,,,,,,,,,,,,,,,,,,2.07,,,64.08,6.1,14000.0,1156720.6,,1.16,64.08,34.16,0.3338,34.26,0.0928,82.6229
2019-06-27,55980.0,4625800.94,4.97,1.47,4.63,,2809525.4,34980.0,34000.0,2890505.84,,,10000.0,0.66,,,,,8000.0,,,,0.66,10000.0,,,,2.89,,,59.1,8.55,24204.0,2000051.55,,2.0,59.1,37.51,0.3488,39.26,0.1368,82.6331
2019-06-28,42980.0,3576288.44,3.87,1.13,3.55,,665665.6,34980.0,8000.0,2910622.84,,,,,,,,,,,,,,,,,26000.0,2.89,2.15,,59.1,8.55,24204.0,2013971.27,,2.0,59.1,30.25,0.3877,51.14,0.105,83.2082
2019-07-01,42980.0,3603507.67,4.25,1.13,3.57,,670732.0,34980.0,8000.0,2932775.67,,,,,,,,,,,,,,,,,,2.91,,,59.1,8.55,24204.0,2029299.67,,2.01,59.1,30.25,0.3877,51.14,0.105,83.8415
2019-07-02,42980.0,3617802.82,4.25,1.19,3.6,,673392.8,34980.0,8000.0,2944410.02,,,,,,,,,,,,,,,,,,2.93,,,59.1,8.55,24204.0,2037349.92,,2.03,59.1,30.25,0.3877,51.14,0.105,84.1741
2019-07-03,42980.0,3651589.4,4.25,1.19,3.62,,679681.6,34980.0,8000.0,2971907.8,,,,,,,,,,,,,,,,,,2.94,,,59.1,8.55,24204.0,2056376.68,,2.04,59.1,30.25,0.3877,51.14,0.105,84.9602
2019-07-04,42980.0,3652951.86,4.21,1.74,3.66,,679935.2,34980.0,8000.0,2973016.66,,,,,,,,,,,,,,,,,,2.98,,,59.1,8.55,24204.0,2057143.95,,2.06,59.1,30.25,0.3877,51.14,0.105,84.9919
2019-07-05,42980.0,3628539.22,4.53,1.74,3.65,,675391.2,34980.0,8000.0,2953148.02,,,,,,,,,,,,,,,,,,2.97,,,59.81,8.56,23504.0,1984299.35,,2.0,59.81,30.25,0.3877,51.14,0.1052,84.4239
2019-07-08,34980.0,2948142.38,3.64,1.41,2.95,,0.0,34980.0,0.0,2948142.38,,,,,,,,,,,,,,,,,8000.0,2.95,0.68,,59.81,8.56,23504.0,1980935.92,,1.98,59.81,37.16,0.533,62.84,0.0856,84.2808
2019-07-09,34980.0,2933674.66,3.52,1.72,2.95,,0.0,34980.0,0.0,2933674.66,,,,,,,,,,,,,,,,,,2.95,,,59.81,59.81,23504.0,1971214.67,,1.98,59.81,37.16,0.533,62.84,0.5981,83.8672
2019-07-10,21980.0,1841600.89,2.19,1.1,1.84,,0.0,21980.0,0.0,1841600.89,,,,,,,,1.09,,13000.0,,,,,,,,1.84,,,69.81,37.58,9504.0,796295.49,,0.8,69.81,,1.0,100.0,0.3758,83.7853
2019-07-11,21980.0,1838468.74,2.36,1.1,1.84,,0.0,21980.0,0.0,1838468.74,,,,,,,,,,,,,,,,,,1.84,,,69.81,37.58,9504.0,794941.17,,0.8,69.81,,1.0,100.0,0.3758,83.6428
2019-07-12,21980.0,1839956.79,2.41,1.1,1.84,,0.0,21980.0,0.0,1839956.79,,,,,,,,,,,,,,,,,,1.84,,,69.81,37.58,9504.0,795584.59,,0.8,69.81,,1.0,100.0,0.3758,83.7105
2019-07-15,21980.0,1844056.06,2.34,1.1,1.84,,0.0,21980.0,0.0,1844056.06,,,,,,,,,,,,,,,,,,1.84,,,69.81,37.58,9504.0,797357.09,,0.8,69.81,,1.0,100.0,0.3758,83.897
2019-07-16,21980.0,1850047.81,2.39,1.1,1.84,,0.0,21980.0,0.0,1850047.81,,,,,,,,,,,,,,,,,,1.84,,,74.55,38.91,7504.0,631608.68,,0.63,74.55,,1.0,100.0,0.3891,84.1696
2019-07-17,21980.0,1843469.19,2.43,1.1,1.85,,0.0,21980.0,0.0,1843469.19,,,,,,,,,,,,,,,,,,1.85,,,74.55,38.91,7504.0,629362.73,,0.63,74.55,,1.0,100.0,0.3891,83.8703
2019-07-18,21980.0,1837796.16,2.49,1.1,1.85,,0.0,21980.0,0.0,1837796.16,,,,,,,,,,,,,,,,,,1.85,,,74.55,38.91,7504.0,627425.95,,0.63,74.55,,1.0,100.0,0.3891,83.6122
2019-07-19,21980.0,1841449.23,2.83,1.1,1.84,,0.0,21980.0,0.0,1841449.23,,,,,,,,,,,,,,,,,,1.84,,,74.55,38.91,7504.0,628673.11,,0.63,74.55,,1.0,100.0,0.3891,83.7784
2019-07-22,21980.0,1842992.23,2.88,1.1,1.84,,0.0,21980.0,0.0,1842992.23,,,,,,,,,,,,,,,,,,1.84,,,74.55,38.91,7504.0,629199.89,,0.63,74.55,,1.0,100.0,0.3891,83.8486
2019-07-23,21980.0,1861345.53,2.6,1.1,1.84,,0.0,21980.0,0.0,1861345.53,,,,,,,,,,,,,,,,,,1.84,,,74.55,38.91,7504.0,635465.73,,0.63,74.55,,1.0,100.0,0.3891,84.6836
2019-07-24,21980.0,1862624.76,2.63,1.18,1.86,,0.0,21980.0,0.0,1862624.76,,,,,,,,,,,,,,,,,,1.86,,,74.55,38.91,7504.0,635902.47,,0.64,74.55,,1.0,100.0,0.3891,84.7418
2019-07-25,21980.0,1851652.35,2.5,1.18,1.86,,0.0,21980.0,0.0,1851652.35,,,,,,,,,,,,,,,,,,1.86,,,74.55,38.91,7504.0,632156.47,,0.64,74.55,,1.0,100.0,0.3891,84.2426
2019-07-26,21980.0,1858490.33,2.37,1.18,1.85,,0.0,21980.0,0.0,1858490.33,,,,,,,,,,,,,,,,,,1.85,,,74.55,38.91,7504.0,634490.96,,0.63,74.55,,1.0,100.0,0.3891,84.5537
2019-07-29,21980.0,1859026.64,2.28,1.18,1.86,,0.0,21980.0,0.0,1859026.64,,,,,,,,,,,,,,,,,,1.86,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,84.5781
2019-07-30,21980.0,1831171.38,2.29,1.18,1.86,,0.0,21980.0,0.0,1831171.38,,,,,,,,,,,,,,,,,,1.86,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,83.3108
2019-07-31,21980.0,1834664.01,2.18,1.18,1.82,,0.0,21980.0,0.0,1834664.01,,,,,,,,,,,,,,,,,,1.82,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,83.4697
2019-08-01,21980.0,1845638.62,2.27,1.18,1.84,,0.0,21980.0,0.0,1845638.62,,,,,,,,,,,,,,,,,,1.84,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,83.969
2019-08-02,21980.0,1798575.04,2.24,1.22,1.85,,0.0,21980.0,0.0,1798575.04,,,,,,,,,,,,,,,,,,1.85,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,81.8278
2019-08-05,21980.0,1757030.65,2.05,1.26,1.8,,0.0,21980.0,0.0,1757030.65,,,,,,,,,,,,,,,,,,1.8,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,79.9377
2019-08-06,21980.0,1747040.74,1.89,1.26,1.76,,0.0,21980.0,0.0,1747040.74,,,,,,,,,,,,,,,,,,1.76,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,79.4832
2019-08-07,21980.0,1753883.11,1.83,1.26,1.74,,0.0,21980.0,0.0,1753883.11,,,,,,,,,,,,,,,,,,1.74,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,79.7945
2019-08-08,21980.0,1787690.55,1.84,1.29,1.75,,0.0,21980.0,0.0,1787690.55,,,,,,,,,,,,,,,,,,1.75,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,81.3326
2019-08-09,21980.0,1770299.97,1.86,1.29,1.79,,0.0,21980.0,0.0,1770299.97,,,,,,,,,,,,,,,,,,1.79,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,80.5414
2019-08-12,21980.0,1763521.34,1.85,1.29,1.77,,0.0,21980.0,0.0,1763521.34,,,,,,,,,,,,,,,,,,1.77,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,80.233
2019-08-13,21980.0,1773535.43,1.81,1.29,1.76,,0.0,21980.0,0.0,1773535.43,,,,,,,,,,,,,,,,,,1.76,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,80.6886
2019-08-14,21980.0,1745642.81,1.77,1.29,1.77,,0.0,21980.0,0.0,1745642.81,,,,,,,,,,,,,,,,,,1.77,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,79.4196
2019-08-15,21980.0,1739879.65,1.79,1.29,1.75,,0.0,21980.0,0.0,1739879.65,,,,,,,,,,,,,,,,,,1.75,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,79.1574
2019-08-16,21980.0,1762519.05,1.74,1.31,1.74,,0.0,21980.0,0.0,1762519.05,,,,,,,,,,,,,,,,,,1.74,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,80.1874
2019-08-19,21980.0,1781753.75,1.81,1.33,1.76,,0.0,21980.0,0.0,1781753.75,,,,,,,,,,,,,,,,,,1.76,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,81.0625
2019-08-20,21980.0,1770049.4,1.88,1.33,1.78,,0.0,21980.0,0.0,1770049.4,,,,,,,,,,,,,,,,,,1.78,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,80.53
2019-08-21,21980.0,1791618.37,2.01,1.33,1.77,,0.0,21980.0,0.0,1791618.37,,,,,,,,,,,,,,,,,,1.77,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,81.5113
2019-08-22,21980.0,1785158.45,1.94,1.33,1.79,,0.0,21980.0,0.0,1785158.45,,,,,,,,,,,,,,,,,,1.79,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,81.2174
2019-08-23,21980.0,1769748.27,1.72,1.33,1.78,,0.0,21980.0,0.0,1769748.27,,,,,,,,,,,,,,,,,,1.78,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,80.5163
2019-08-26,21980.0,1771979.24,1.76,1.33,1.77,,0.0,21980.0,0.0,1771979.24,,,,,,,,,,,,,,,,,,1.77,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,80.6178
2019-08-27,21980.0,1783982.52,1.78,1.33,1.77,,0.0,21980.0,0.0,1783982.52,,,,,,,,,,,,,,,,,,1.77,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,81.1639
2019-08-28,21980.0,1778329.27,1.75,1.33,1.78,,0.0,21980.0,0.0,1778329.27,,,,,,,,,,,,,,,,,,1.78,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,80.9067
2019-08-29,21980.0,1798060.71,1.66,1.33,1.78,,0.0,21980.0,0.0,1798060.71,,,,,,,,,,,,,,,,,,1.78,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,81.8044
2019-08-30,21980.0,1812400.46,1.65,1.33,1.8,,0.0,21980.0,0.0,1812400.46,,,,,,,,,,,,,,,,,,1.8,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,82.4568
2019-09-02,21980.0,1816585.46,1.61,1.33,1.81,,0.0,21980.0,0.0,1816585.46,,,,,,,,,,,,,,,,,,1.81,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,82.6472
2019-09-03,21980.0,1811075.07,1.72,1.33,1.82,,0.0,21980.0,0.0,1811075.07,,,,,,,,,,,,,,,,,,1.82,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,82.3965
2019-09-04,21980.0,1828037.04,1.71,1.33,1.81,,0.0,21980.0,0.0,1828037.04,,,,,,,,,,,,,,,,,,1.81,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,83.1682
2019-09-05,21980.0,1842458.11,1.77,1.33,1.83,,0.0,21980.0,0.0,1842458.11,,,,,,,,,,,,,,,,,,1.83,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,83.8243
2019-09-06,21980.0,1848181.71,1.77,1.33,1.84,,0.0,21980.0,0.0,1848181.71,,,,,,,,,,,,,,,,,,1.84,,,100.0,38.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3891,84.0847
2019-09-09,38780.0,3251935.68,3.22,2.34,3.26,,704390.4,30380.0,8400.0,2547545.28,,,,,,8400.0,,,,,,,,,0.71,8400.0,,2.55,,,62.03,53.79,18600.0,1559721.6,,1.56,62.03,21.66,0.4151,56.68,0.6866,83.856
2019-09-10,38780.0,3253180.52,3.38,2.34,3.25,,704660.04,30380.0,8400.0,2548520.48,,,,,,,,,,,,,,,,,,2.55,,,62.03,53.79,18600.0,1560318.66,,1.56,62.03,21.66,0.4151,56.68,0.6866,83.8881
2019-09-11,38780.0,3280892.71,3.45,2.34,3.25,,710662.68,30380.0,8400.0,2570230.03,,,,,,,,,,,,,,,,,,2.55,,,62.03,53.79,18600.0,1573610.22,,1.56,62.03,21.66,0.4151,56.68,0.6866,84.6027
2019-09-12,38780.0,3288761.17,3.41,2.34,3.28,,712367.04,30380.0,8400.0,2576394.13,,,,,,,,,,,,,,,,,,2.57,,,62.03,53.79,18600.0,1577384.16,,1.57,62.03,21.66,0.4151,56.68,0.6866,84.8056
2019-09-13,38780.0,3300178.0,3.49,2.34,3.29,,714840.0,30380.0,8400.0,2585338.0,,,,,,,,,,,,,,,,,,2.58,,,62.03,53.79,18600.0,1582860.0,,1.58,62.03,21.66,0.4151,56.68,0.6866,85.1
2019-09-16,59980.0,5069959.45,6.23,3.63,5.1,,2502014.0,30380.0,29600.0,2567945.45,,,,0.9,,10600.0,,,10600.0,,,,0.9,,0.9,,,2.58,,,62.03,53.79,18600.0,1572211.5,,1.58,62.03,31.71,0.2857,36.69,1.0619,84.5275
2019-09-17,59980.0,5071446.95,6.4,3.63,5.07,,2502748.08,40980.0,29600.0,3464953.25,,,10600.0,,,,,,,,,,,10600.0,,,,3.47,,,83.67,72.55,8000.0,676418.4,,0.68,83.67,31.68,0.2855,36.64,1.0619,84.5523
2019-09-18,43180.0,3651210.12,4.82,2.61,3.64,,1792627.48,32580.0,21200.0,2754896.38,,,,,,,,0.71,,8400.0,,,,,,,8400.0,2.75,0.71,,69.35,59.8,14400.0,1217633.76,,1.21,69.35,24.55,0.3796,50.9,0.7925,84.5579
2019-09-19,43180.0,3674937.53,4.99,2.61,3.65,,1804276.88,32580.0,21200.0,2772799.09,,,,,,,,,,,,,,,,,,2.75,,,69.35,59.8,14400.0,1225546.56,,1.22,69.35,24.61,0.3794,50.86,0.7925,85.1074
2019-09-20,43180.0,3685330.96,4.94,2.58,3.68,,1809379.72,32580.0,21200.0,2780641.1,,,,,,,,,,,,,,,,,,2.78,,,69.35,59.8,14400.0,1229012.64,,1.23,69.35,24.58,0.38,50.97,0.7925,85.3481
2019-09-23,43180.0,3655653.34,4.94,2.58,3.68,,1794808.96,32580.0,21200.0,2758248.86,,,,,,,,,,,,,,,,,,2.78,,,69.35,59.8,14400.0,1219115.52,,1.23,69.35,24.61,0.3803,51.02,0.7925,84.6608
2019-09-24,32580.0,2757541.88,3.74,1.95,2.76,,897174.46,21980.0,10600.0,1860367.42,,,,,,,,0.9,,10600.0,,,,,,,10600.0,1.86,0.9,,100.0,40.34,0.0,0.0,,0.0,100.0,32.56,0.5608,67.44,0.598,84.6391
2019-09-25,32580.0,2740619.83,3.92,1.95,2.75,,891668.82,21980.0,10600.0,1848951.01,,,,,,,,,,,,,,,,,,1.86,,,100.0,40.34,0.0,0.0,,0.0,100.0,32.48,0.5614,67.52,0.598,84.1197
2019-09-26,32580.0,2760425.21,3.6,2.03,2.74,,898112.56,21980.0,10600.0,1862312.65,,,,,,,,,,,,,,,,,,1.85,,,100.0,40.34,0.0,0.0,,0.0,100.0,32.6,0.5605,67.4,0.598,84.7276
2019-09-27,32580.0,2772232.2,3.76,2.03,2.75,,901954.0,21980.0,10600.0,1870278.2,,,,,,,,,,,,,,,,,,1.86,,,100.0,40.34,0.0,0.0,,0.0,100.0,32.35,0.5623,67.65,0.598,85.09
2019-09-30,32580.0,2781318.76,3.71,2.03,2.76,,904910.34,21980.0,10600.0,1876408.42,,,,,,,,,,,,,,,,,,1.87,,,100.0,40.34,0.0,0.0,,0.0,100.0,32.33,0.5624,67.67,0.598,85.3689
2019-10-01,32580.0,2746005.3,3.7,2.03,2.77,,893421.0,21980.0,10600.0,1852584.3,,,,,,,,,,,,,,,,,,1.88,,,100.0,40.34,0.0,0.0,,0.0,100.0,32.22,0.5632,67.78,0.598,84.285
2019-10-02,32580.0,2669605.2,3.49,2.03,2.75,,868564.0,21980.0,10600.0,1801041.2,,,,,,,,,,,,,,,,,,1.85,,,100.0,40.34,0.0,0.0,,0.0,100.0,32.61,0.5605,67.39,0.598,81.94
2019-10-03,32580.0,2669911.45,3.61,2.03,2.69,,868663.64,21980.0,10600.0,1801247.81,,,,,,,,,,,,,,,,,,1.8,,,100.0,40.34,0.0,0.0,,0.0,100.0,33.27,0.556,66.73,0.598,81.9494
2019-10-04,21980.0,1815835.94,2.9,1.37,1.8,,0.0,21980.0,0.0,1815835.94,,,,,,,,,,,,,,,,,10600.0,1.8,0.9,,100.0,40.34,0.0,0.0,,0.0,100.0,33.23,1.0,100.0,0.4034,82.6131
2019-10-07,21980.0,1828878.87,2.84,1.37,1.81,,0.0,21980.0,0.0,1828878.87,,,,,,,,,,,,,,,,,,1.81,,,100.0,40.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4034,83.2065
2019-10-08,21980.0,1807540.69,2.77,1.37,1.83,,0.0,21980.0,0.0,1807540.69,,,,,,,,,,,,,,,,,,1.83,,,100.0,40.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4034,82.2357
2019-10-09,21980.0,1816537.1,2.54,1.37,1.81,,0.0,21980.0,0.0,1816537.1,,,,,,,,,,,,,,,,,,1.81,,,100.0,40.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4034,82.645
2019-10-10,21980.0,1830061.39,2.53,1.37,1.82,,0.0,21980.0,0.0,1830061.39,,,,,,,,,,,,,,,,,,1.82,,,100.0,40.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4034,83.2603
2019-10-11,35880.0,3052110.67,3.96,2.23,2.99,,1182395.16,21980.0,13900.0,1869715.51,,,,,,13900.0,,,,,,,,,1.16,,,1.83,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,85.0644
2019-10-14,35880.0,3037378.34,3.87,2.23,3.05,,1176687.82,21980.0,13900.0,1860690.52,,,,,,,,,,,,,,,,,,1.87,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.63,0.5259,61.37,0.6585,84.6538
2019-10-15,35880.0,3073333.69,3.82,2.23,3.04,,1190617.01,21980.0,13900.0,1882716.68,,,,,,,,,,,,,,,,,,1.86,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,85.6559
2019-10-16,35880.0,3066387.32,3.52,2.23,3.07,,1187925.97,21980.0,13900.0,1878461.35,,,,,,,,,,,,,,,,,,1.88,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,85.4623
2019-10-17,35880.0,3066154.1,3.48,2.23,3.07,,1187835.62,21980.0,13900.0,1878318.48,,,,,,,,,,,,,,,,,,1.88,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,85.4558
2019-10-18,35880.0,3051611.94,3.67,2.23,3.07,,1182201.95,21980.0,13900.0,1869409.99,,,,,,,,,,,,,,,,,,1.88,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,85.0505
2019-10-21,35880.0,3074575.14,3.67,2.23,3.05,,1191097.95,21980.0,13900.0,1883477.19,,,,,,,,,,,,,,,,,,1.87,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,85.6905
2019-10-22,35880.0,3077750.52,3.69,2.21,3.07,,1192328.1,21980.0,13900.0,1885422.42,,,,,,,,,,,,,,,,,,1.88,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,85.779
2019-10-23,35880.0,3078457.36,3.86,2.21,3.08,,1192601.93,21980.0,13900.0,1885855.43,,,,,,,,,,,,,,,,,,1.89,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,85.7987
2019-10-24,35880.0,3097767.97,3.85,2.21,3.08,,1200082.91,21980.0,13900.0,1897685.06,,,,,,,,,,,,,,,,,,1.89,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,86.3369
2019-10-25,35880.0,3106490.4,3.86,2.21,3.1,,1203462.0,21980.0,13900.0,1903028.4,,,,,,,,,,,,,,,,,,1.9,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,86.58
2019-10-28,35880.0,3113971.38,3.71,2.21,3.11,,1206360.15,21980.0,13900.0,1907611.23,,,,,,,,,,,,,,,,,,1.9,,,100.0,40.34,0.0,0.0,,0.0,100.0,38.74,0.5254,61.26,0.6585,86.7885
2019-10-29,37280.0,3229197.33,4.03,2.3,3.24,,1325287.53,21980.0,15300.0,1903909.8,,,,0.13,,,,,1400.0,,,,0.13,,,,,1.91,,,100.0,40.34,0.0,0.0,,0.0,100.0,41.04,0.5161,58.96,0.6842,86.6201
2019-10-30,38680.0,3356019.92,4.12,2.38,3.36,,1327484.61,23380.0,15300.0,2028535.31,,,,,,,,,,,,,,,,1400.0,,2.03,,,49.77,42.91,23600.0,2047623.32,,2.05,49.72,39.55,0.4806,56.82,0.7099,86.7637
2019-10-31,49280.0,4250759.74,5.16,3.03,4.28,,1776900.38,28680.0,20600.0,2473859.36,,,5300.0,0.46,,,,,5300.0,,,,0.46,5300.0,,,,2.49,,,61.05,52.64,18300.0,1578508.59,,1.59,61.05,41.8,0.3922,44.6,0.9045,86.2573
2019-11-01,49280.0,4282151.1,5.15,3.03,4.25,,1790022.58,28680.0,20600.0,2492128.52,,,,,,,,,,,,,,,,,,2.48,,,61.05,52.64,18300.0,1590165.69,,1.58,61.05,41.8,0.3922,44.6,0.9045,86.8943
2019-11-04,49280.0,4322205.89,5.16,3.03,4.28,,1806766.26,28680.0,20600.0,2515439.63,,,,,,,,,,,,,,,,,,2.49,,,61.05,52.64,18300.0,1605039.93,,1.59,61.05,41.8,0.3922,44.6,0.9045,87.7071
2019-11-05,49280.0,4334619.52,5.05,3.03,4.33,,1811955.4,28680.0,20600.0,2522664.12,,,,,,,,,,,,,,,,,,2.52,,,61.05,52.64,18300.0,1609649.7,,1.61,61.05,41.8,0.3922,44.6,0.9045,87.959
2019-11-06,49280.0,4342553.6,4.9,2.94,4.34,,1815272.0,28680.0,20600.0,2527281.6,,,,,,,,,,,,,,,,,,2.52,,,61.05,52.64,18300.0,1612596.0,,1.61,61.05,41.8,0.3922,44.6,0.9045,88.12
2019-11-07,49280.0,4359367.94,5.3,2.85,4.35,,1822300.72,28680.0,20600.0,2537067.22,,,,,,,,,,,,,,,,,,2.53,,,61.05,52.64,18300.0,1618839.96,,1.61,61.05,41.8,0.3922,44.6,0.9045,88.4612
2019-11-08,47980.0,4229921.6,5.09,2.78,4.24,,1701489.93,28680.0,19300.0,2528431.67,,,,,,,,,,,,,,,,,1300.0,2.53,0.11,,61.05,52.64,18300.0,1613329.83,,1.61,61.12,40.25,0.3914,45.84,0.8806,88.1601
2019-11-11,60580.0,5343882.96,6.45,3.5,5.34,,1702491.6,41280.0,19300.0,3641391.36,,,12600.0,,,,,,,,,,,12600.0,,,,3.64,,,100.0,75.77,0.0,0.0,,0.0,100.0,31.86,0.3346,36.28,1.1119,88.212
2019-11-12,49980.0,4427658.23,5.25,2.89,4.41,,1240240.4,35980.0,14000.0,3187417.83,,,,,,,,0.47,,5300.0,,,,,,,5300.0,3.17,0.47,,76.59,66.04,11000.0,974474.6,,0.97,76.59,28.01,0.3503,43.98,0.9173,88.5886
2019-11-13,49980.0,4416532.68,5.35,2.89,4.43,,1237124.0,35980.0,14000.0,3179408.68,,,,,,,,,,,,,,,,,,3.19,,,76.59,66.04,11000.0,972026.0,,0.98,76.59,28.01,0.3503,43.98,0.9173,88.366
