,BX4 FP Equity_DX_SI_QTY,BX4 FP Equity_DX_SHORT_INTEREST_VALUE,BX4 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BX4 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BX4 FP Equity_DX_SI_MV,BX4 FP Equity_DX_DSS,BX4 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BX4 FP Equity_DX_SUPPLY_SI_QTY,BX4 FP Equity_DX_BROKER_SI_QTY,BX4 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BX4 FP Equity_DX_BROKER_SI_MV_NEW_x,BX4 FP Equity_DX_SUPPLY_SI_QTY_INC_x,BX4 FP Equity_DX_BROKER_SI_MV_INC_x,BX4 FP Equity_DX_BROKER_SI_QTY_ADD,BX4 FP Equity_DX_BROKER_SI_QTY_NEW,BX4 FP Equity_DX_SUPPLY_SI_MV_DEC,BX4 FP Equity_DX_BROKER_SI_QTY_INC,BX4 FP Equity_DX_SUPPLY_SI_QTY_DEC,BX4 FP Equity_DX_BROKER_SI_MV_NEW_y,BX4 FP Equity_DX_BROKER_SI_MV_INC_y,BX4 FP Equity_DX_SUPPLY_SI_QTY_INC_y,BX4 FP Equity_DX_BROKER_SI_MV_ADD,BX4 FP Equity_DX_SUPPLY_SI_QTY_ADD,BX4 FP Equity_DX_BROKER_SI_QTY_DEC,BX4 FP Equity_DX_SUPPLY_SI_MV,BX4 FP Equity_DX_BROKER_SI_MV_DEC,BX4 FP Equity_DX_BROKER_SI_MV_RMV,BX4 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BX4 FP Equity_DX_UTILIZATION_QUANTITY,BX4 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BX4 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BX4 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BX4 FP Equity_DX_ACTIVE_UTILIZATION_MV,BX4 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BX4 FP Equity_DX_BROKER_SI_CON_RATIO,BX4 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BX4 FP Equity_DX_DEMAND_SUPPLY_RATIO,BX4 FP Equity_PX_LAST
2017-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,144378.3,0.14,0.0,,0.0,,0.0,6.53
2017-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,144267.75,0.14,0.0,,0.0,,0.0,6.525
2017-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,143715.0,0.14,0.0,,0.0,,0.0,6.5
2017-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,145041.6,0.14,0.0,,0.0,,0.0,6.56
2017-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,144709.95,0.14,0.0,,0.0,,0.0,6.545
2017-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,144820.5,0.15,0.0,,0.0,,0.0,6.55
2017-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,146147.1,0.14,0.0,,0.0,,0.0,6.61
2017-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,142941.15,0.15,0.0,,0.0,,0.0,6.465
2017-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,144931.05,0.14,0.0,,0.0,,0.0,6.555
2017-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,146147.1,0.14,0.0,,0.0,,0.0,6.61
2017-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,146699.85,0.15,0.0,,0.0,,0.0,6.635
2017-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,147473.7,0.15,0.0,,0.0,,0.0,6.67
2017-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,146920.95,0.15,0.0,,0.0,,0.0,6.645
2017-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,148468.65,0.15,0.0,,0.0,,0.0,6.715
2017-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,148137.0,0.15,0.0,,0.0,,0.0,6.7
2017-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,145041.6,0.15,0.0,,0.0,,0.0,6.56
2017-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,145926.0,0.15,0.0,,0.0,,0.0,6.6
2017-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,147363.15,0.15,0.0,,0.0,,0.0,6.665
2017-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,150790.2,0.15,0.0,,0.0,,0.0,6.82
2017-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,152669.55,0.15,0.0,,0.0,,0.0,6.905
2017-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,150016.35,0.15,0.0,,0.0,,0.0,6.785
2017-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,149905.8,0.15,0.0,,0.0,,0.0,6.78
2017-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,147805.35,0.15,0.0,,0.0,,0.0,6.685
2017-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,150790.2,0.15,0.0,,0.0,,0.0,6.82
2017-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,152227.35,0.15,0.0,,0.0,,0.0,6.885
2017-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,151564.05,0.15,0.0,,0.0,,0.0,6.855
2017-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,147694.8,0.15,0.0,,0.0,,0.0,6.68
2017-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,147473.7,0.15,0.0,,0.0,,0.0,6.67
2017-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,143936.1,0.15,0.0,,0.0,,0.0,6.51
2017-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,143493.9,0.14,0.0,,0.0,,0.0,6.49
2017-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,141725.1,0.14,0.0,,0.0,,0.0,6.41
2017-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,143272.8,0.14,0.0,,0.0,,0.0,6.48
2017-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,145152.15,0.14,0.0,,0.0,,0.0,6.565
2017-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,145041.6,0.15,0.0,,0.0,,0.0,6.56
2017-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,143825.55,0.15,0.0,,0.0,,0.0,6.505
2017-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,143272.8,0.14,0.0,,0.0,,0.0,6.48
2017-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,143604.45,0.14,0.0,,0.0,,0.0,6.495
2017-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,146147.1,0.14,0.0,,0.0,,0.0,6.61
2017-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,146036.55,0.15,0.0,,0.0,,0.0,6.605
2017-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,145373.25,0.15,0.0,,0.0,,0.0,6.575
2017-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,139293.0,0.15,0.0,,0.0,,0.0,6.3
2017-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,139182.45,0.14,0.0,,0.0,,0.0,6.295
2017-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,137303.1,0.14,0.0,,0.0,,0.0,6.21
2017-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,138629.7,0.14,0.0,,0.0,,0.0,6.27
2017-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,139624.65,0.14,0.0,,0.0,,0.0,6.315
2017-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,139071.9,0.14,0.0,,0.0,,0.0,6.29
2017-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,137855.85,0.14,0.0,,0.0,,0.0,6.235
2017-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,137192.55,0.14,0.0,,0.0,,0.0,6.205
2017-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,136971.45,0.14,0.0,,0.0,,0.0,6.195
2017-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,138519.15,0.14,0.0,,0.0,,0.0,6.265
2017-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,137634.75,0.14,0.0,,0.0,,0.0,6.225
2017-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,136197.6,0.14,0.0,,0.0,,0.0,6.16
2017-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,135313.2,0.14,0.0,,0.0,,0.0,6.12
2017-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,135644.85,0.14,0.0,,0.0,,0.0,6.135
2017-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,136197.6,0.13,0.0,,0.0,,0.0,6.16
2017-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,136639.8,0.14,0.0,,0.0,,0.0,6.18
2017-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,134760.45,0.14,0.0,,0.0,,0.0,6.095
2017-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,135202.65,0.13,0.0,,0.0,,0.0,6.115
2017-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,135423.75,0.13,0.0,,0.0,,0.0,6.125
2017-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,133876.05,0.14,0.0,,0.0,,0.0,6.055
2017-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,132660.0,0.14,0.0,,0.0,,0.0,6.0
2017-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,131443.95,0.13,0.0,,0.0,,0.0,5.945
2017-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,129896.25,0.13,0.0,,0.0,,0.0,5.875
2017-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,131333.4,0.13,0.0,,0.0,,0.0,5.94
2017-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,130780.65,0.13,0.0,,0.0,,0.0,5.915
2017-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,131222.85,0.13,0.0,,0.0,,0.0,5.935
2017-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,129785.7,0.13,0.0,,0.0,,0.0,5.87
2017-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,129122.4,0.13,0.0,,0.0,,0.0,5.84
2017-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,130227.9,0.13,0.0,,0.0,,0.0,5.89
2017-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,130670.1,0.13,0.0,,0.0,,0.0,5.91
2017-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,130559.55,0.13,0.0,,0.0,,0.0,5.905
2017-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,132217.8,0.13,0.0,,0.0,,0.0,5.98
2017-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,132217.8,0.13,0.0,,0.0,,0.0,
2017-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,132217.8,0.13,0.0,,0.0,,0.0,
2017-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,136087.05,0.13,0.0,,0.0,,0.0,6.155
2017-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,135202.65,0.14,0.0,,0.0,,0.0,6.115
2017-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,131222.85,0.13,0.0,,0.0,,0.0,5.935
2017-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,131996.7,0.13,0.0,,0.0,,0.0,5.97
2017-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,121273.35,0.13,0.0,,0.0,,0.0,5.485
2017-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,120610.05,0.12,0.0,,0.0,,0.0,5.455
2017-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,120167.85,0.12,0.0,,0.0,,0.0,5.435
2017-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,120941.7,0.12,0.0,,0.0,,0.0,5.47
2017-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,120941.7,0.12,0.0,,0.0,,0.0,5.47
2017-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,120941.7,0.12,0.0,,0.0,,0.0,
2017-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,119062.35,0.12,0.0,,0.0,,0.0,5.385
2017-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,118951.8,0.12,0.0,,0.0,,0.0,5.38
2017-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115745.85,0.12,0.0,,0.0,,0.0,5.235
2017-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,112539.9,0.12,0.0,,0.0,,0.0,5.09
2017-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114308.7,0.11,0.0,,0.0,,0.0,5.17
2017-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,113424.3,0.11,0.0,,0.0,,0.0,5.13
2017-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,113534.85,0.11,0.0,,0.0,,0.0,5.135
2017-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114308.7,0.11,0.0,,0.0,,0.0,5.17
2017-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,72110.0,369563.75,0.37,0.0,,0.0,,0.0,5.125
2017-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,72110.0,367039.9,0.37,0.0,,0.0,,0.0,5.09
2017-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,112097.7,0.11,0.0,,0.0,,0.0,5.07
2017-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,72110.0,377495.85,0.37,0.0,,0.0,,0.0,5.235
2017-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,116961.9,0.12,0.0,,0.0,,0.0,5.29
2017-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115414.2,0.12,0.0,,0.0,,0.0,5.22
2017-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115303.65,0.12,0.0,,0.0,,0.0,5.215
2017-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114308.7,0.12,0.0,,0.0,,0.0,5.17
2017-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114529.8,0.11,0.0,,0.0,,0.0,5.18
2017-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114529.8,0.11,0.0,,0.0,,0.0,5.18
2017-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114419.25,0.11,0.0,,0.0,,0.0,5.175
2017-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114308.7,0.11,0.0,,0.0,,0.0,5.17
2017-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114972.0,0.11,0.0,,0.0,,0.0,5.2
2017-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115524.75,0.11,0.0,,0.0,,0.0,5.225
2017-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,113977.05,0.12,0.0,,0.0,,0.0,5.155
2017-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,112871.55,0.11,0.0,,0.0,,0.0,5.105
2017-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114198.15,0.11,0.0,,0.0,,0.0,5.165
2017-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115635.3,0.11,0.0,,0.0,,0.0,5.23
2017-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115745.85,0.12,0.0,,0.0,,0.0,5.235
2017-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115745.85,0.12,0.0,,0.0,,0.0,5.235
2017-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114308.7,0.12,0.0,,0.0,,0.0,5.17
2017-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,116630.25,0.11,0.0,,0.0,,0.0,5.275
2017-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115524.75,0.12,0.0,,0.0,,0.0,5.225
2017-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,116298.6,0.11,0.0,,0.0,,0.0,5.26
2017-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,117514.65,0.12,0.0,,0.0,,0.0,5.315
2017-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115414.2,0.12,0.0,,0.0,,0.0,5.22
2017-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,113092.65,0.12,0.0,,0.0,,0.0,5.115
2017-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,113866.5,0.11,0.0,,0.0,,0.0,5.15
2017-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114640.35,0.11,0.0,,0.0,,0.0,5.185
2017-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,114308.7,0.11,0.0,,0.0,,0.0,5.17
2017-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22110.0,115082.55,0.11,0.0,,0.0,,0.0,5.205
