,ALINS FP Equity_DX_SI_QTY,ALINS FP Equity_DX_SHORT_INTEREST_VALUE,ALINS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALINS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALINS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALINS FP Equity_DX_SI_MV,ALINS FP Equity_DX_DSS,ALINS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALINS FP Equity_DX_SUPPLY_SI_QTY,ALINS FP Equity_DX_BROKER_SI_QTY,ALINS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALINS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALINS FP Equity_DX_BROKER_SI_MV_INC_x,ALINS FP Equity_DX_BROKER_SI_QTY_ADD,ALINS FP Equity_DX_SUPPLY_SI_MV_DEC,ALINS FP Equity_DX_BROKER_SI_QTY_INC,ALINS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALINS FP Equity_DX_BROKER_SI_MV_INC_y,ALINS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALINS FP Equity_DX_BROKER_SI_MV_ADD,ALINS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALINS FP Equity_DX_BROKER_SI_QTY_DEC,ALINS FP Equity_DX_SUPPLY_SI_MV,ALINS FP Equity_DX_BROKER_SI_MV_DEC,ALINS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALINS FP Equity_DX_UTILIZATION_QUANTITY,ALINS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALINS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALINS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALINS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALINS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALINS FP Equity_DX_BROKER_SI_CON_RATIO,ALINS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALINS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALINS FP Equity_PX_LAST
2024-02-07,9900.0,3465.0,0.04,0.6,0.02,0.0,0.0,3080.0,8800.0,8800.0,3080.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.05,0.6562,77.95,0.2594,0.35
2024-02-08,9900.0,3544.2,0.04,0.59,0.02,0.0,0.0,3150.4,8800.0,8800.0,3150.4,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.42,0.6521,77.58,0.2594,0.358
2024-02-09,9900.0,3267.0,0.04,0.64,0.02,0.0,0.0,2904.0,8800.0,8800.0,2904.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.22,0.6543,77.78,0.2594,0.33
2024-02-12,9900.0,3069.0,0.04,0.56,0.02,0.0,0.0,2728.0,8800.0,8800.0,2728.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,21.69,0.6602,78.31,0.2594,0.31
2024-02-13,9900.0,3128.4,0.04,0.56,0.02,0.0,0.0,2780.8,8800.0,8800.0,2780.8,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.39,0.6525,77.61,0.2594,0.316
2024-02-14,9900.0,3227.4,0.04,0.58,0.02,0.0,0.0,2868.8,8800.0,8800.0,2868.8,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.49,0.6513,77.51,0.2594,0.326
2024-02-15,9900.0,3118.5,0.04,0.53,0.02,0.0,0.0,2772.0,8800.0,8800.0,2772.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,21.93,0.6576,78.07,0.2594,0.315
2024-02-16,9900.0,3187.8,0.04,0.54,0.02,0.0,0.0,2833.6,8800.0,8800.0,2833.6,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.41,0.6522,77.59,0.2594,0.322
2024-02-19,9900.0,3187.8,0.04,0.54,0.02,0.0,0.0,2833.6,8800.0,8800.0,2833.6,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.21,0.6544,77.79,0.2594,0.322
2024-02-20,9900.0,3158.1,0.04,0.57,0.02,0.0,0.0,2807.2,8800.0,8800.0,2807.2,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.14,0.6552,77.86,0.2594,0.319
2024-02-21,9900.0,3158.1,0.04,0.57,0.02,0.0,0.0,2807.2,8800.0,8800.0,2807.2,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.22,0.6543,77.78,0.2594,0.319
2024-02-22,9900.0,3138.3,0.04,0.57,0.02,0.0,0.0,2789.6,8800.0,8800.0,2789.6,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.17,0.6549,77.83,0.2594,0.317
2024-02-23,9900.0,3069.0,0.04,0.54,0.02,0.0,0.0,2728.0,8800.0,8800.0,2728.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.03,0.6565,77.97,0.2594,0.31
2024-02-26,9900.0,3088.8,0.04,0.54,0.02,0.0,0.0,2745.6,8800.0,8800.0,2745.6,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.28,0.6537,77.72,0.2594,0.312
2024-02-27,9900.0,3158.1,0.04,0.53,0.02,0.0,0.0,2807.2,8800.0,8800.0,2807.2,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.42,0.6522,77.58,0.2594,0.319
2024-02-28,9900.0,2900.7,0.04,0.51,0.02,0.0,0.0,2578.4,8800.0,8800.0,2578.4,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,21.51,0.6623,78.49,0.2594,0.293
2024-02-29,9900.0,2920.5,0.04,0.51,0.02,0.0,0.0,2596.0,8800.0,8800.0,2596.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.28,0.6537,77.72,0.2594,0.295
2024-03-01,9900.0,3069.0,0.04,0.52,0.02,0.0,0.0,2728.0,8800.0,8800.0,2728.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.66,0.6495,77.34,0.2594,0.31
2024-03-04,9900.0,3098.7,0.04,0.51,0.02,0.0,0.0,2754.4,8800.0,8800.0,2754.4,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.31,0.6534,77.69,0.2594,0.313
2024-03-05,9900.0,3088.8,0.04,0.52,0.02,0.0,0.0,2745.6,8800.0,8800.0,2745.6,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.19,0.6546,77.81,0.2594,0.312
2024-03-06,9900.0,2970.0,0.04,0.51,0.02,0.0,0.0,2640.0,8800.0,8800.0,2640.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,21.89,0.6581,78.11,0.2594,0.3
2024-03-07,9900.0,2900.7,0.04,0.53,0.02,0.0,0.0,2578.4,8800.0,8800.0,2578.4,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.02,0.6566,77.98,0.2594,0.293
2024-03-08,9900.0,2979.9,0.04,0.53,0.02,0.0,0.0,2648.8,8800.0,8800.0,2648.8,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.46,0.6517,77.54,0.2594,0.301
2024-03-11,9900.0,2871.0,0.04,0.53,0.02,0.0,0.0,2552.0,8800.0,8800.0,2552.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,21.91,0.6579,78.09,0.2594,0.29
2024-03-12,9900.0,2821.5,0.04,0.53,0.02,0.0,0.0,2508.0,8800.0,8800.0,2508.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.07,0.656,77.93,0.2594,0.285
2024-03-13,9900.0,2821.5,0.04,0.54,0.02,0.0,0.0,2508.0,8800.0,8800.0,2508.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.22,0.6543,77.78,0.2594,0.285
2024-03-14,9900.0,2811.6,0.04,0.55,0.02,0.0,0.0,2499.2,8800.0,8800.0,2499.2,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.19,0.6547,77.81,0.2594,0.284
2024-03-15,9900.0,2772.0,0.04,0.58,0.02,0.0,0.0,2464.0,8800.0,8800.0,2464.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.1,0.6557,77.9,0.2594,0.28
2024-03-18,9900.0,2772.0,0.04,0.56,0.02,0.0,0.0,2464.0,8800.0,8800.0,2464.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.22,0.6543,77.78,0.2594,0.28
2024-03-19,9900.0,2722.5,0.04,0.52,0.02,0.0,0.0,2420.0,8800.0,8800.0,2420.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.07,0.656,77.93,0.2594,0.275
2024-03-20,9900.0,2653.2,0.04,0.48,0.02,0.0,0.0,2358.4,8800.0,8800.0,2358.4,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.16,0.655,77.84,0.2594,0.268
2024-03-21,17900.0,4725.6,0.08,0.79,0.03,0.0,0.0,3379.2,12800.0,12800.0,3379.2,4000.0,,4000.0,,,,,4000.0,0.0,,,0.0,,100.0,30.35,0.0,0.0,0.0,100.0,43.06,0.4004,44.73,0.4245,0.264
2024-03-22,17900.0,4671.9,0.08,0.76,0.03,0.0,0.0,3340.8,12800.0,12800.0,3340.8,,,,,,,,,,,,0.0,,100.0,30.35,0.0,0.0,0.0,100.0,43.05,0.4003,44.72,0.4245,0.261
2024-03-25,17900.0,4475.0,0.08,0.86,0.03,0.0,0.0,3200.0,12800.0,12800.0,3200.0,,,,,,,,,,,,0.0,,100.0,30.35,0.0,0.0,0.0,100.0,43.13,0.4013,44.81,0.4245,0.25
2024-03-26,17900.0,3759.0,0.08,0.81,0.03,0.0,0.0,2688.0,12800.0,12800.0,2688.0,,,,,,,,,,,,0.0,,100.0,30.35,0.0,0.0,0.0,100.0,43.44,0.4055,45.14,0.4245,0.21
2024-03-27,17900.0,3794.8,0.08,0.69,0.03,0.0,0.0,2713.6,12800.0,12800.0,2713.6,,,,,,,,,,,,0.0,,100.0,30.35,0.0,0.0,0.0,100.0,42.99,0.3996,44.67,0.4245,0.212
2024-03-28,17900.0,4117.0,0.08,0.71,0.03,0.0,0.0,2944.0,12800.0,12800.0,2944.0,,,,,,,,,,,,0.0,,100.0,30.35,0.0,0.0,0.0,100.0,42.88,0.3969,44.34,0.4245,0.23
2024-03-29,17900.0,4117.0,0.08,0.68,0.03,0.0,0.0,2944.0,12800.0,12800.0,2944.0,,,,,,,,,,,,0.0,,100.0,30.35,0.0,0.0,0.0,100.0,42.79,0.3998,44.9,0.4245,
2024-04-01,13900.0,3197.0,0.06,0.53,0.03,0.0,0.0,2024.0,12800.0,8800.0,2944.0,,,,,,,,,,,4000.0,0.0,0.0,100.0,30.35,0.0,0.0,0.0,100.0,27.31,0.4244,57.04,0.3296,
2024-04-02,9900.0,2148.3,0.04,0.38,0.02,0.0,0.0,1909.6,8800.0,8800.0,1909.6,,,,0.0,,4000.0,,,,,,0.0,,100.0,20.87,0.0,0.0,0.0,100.0,21.73,0.6598,78.27,0.2348,0.217
2024-04-03,9900.0,2148.3,0.04,0.37,0.02,0.0,0.0,1909.6,8800.0,8800.0,1909.6,,,,,,,,,,,,0.0,,100.0,20.87,0.0,0.0,0.0,100.0,22.22,0.6543,77.78,0.2348,0.217
2024-04-04,9900.0,2049.3,0.04,0.36,0.02,0.0,0.0,1821.6,8800.0,8800.0,1821.6,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,21.82,0.6588,78.18,0.2594,0.207
2024-04-05,9900.0,2148.3,0.04,0.36,0.02,0.0,0.0,1909.6,8800.0,8800.0,1909.6,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.64,0.6497,77.36,0.2594,0.217
2024-04-08,9900.0,2178.0,0.04,0.36,0.02,0.0,0.0,1936.0,8800.0,8800.0,1936.0,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,22.34,0.653,77.66,0.2594,0.22
2024-04-09,9900.0,3920.4,0.04,0.36,0.02,0.0,0.0,3484.8,8800.0,8800.0,3484.8,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,28.57,0.5918,71.43,0.2594,0.396
2024-04-10,9900.0,3276.9,0.04,0.12,0.02,0.0,0.0,2912.8,8800.0,8800.0,2912.8,,,,,,,,,,,,0.0,,100.0,23.05,0.0,0.0,0.0,100.0,20.78,0.6708,79.22,0.2594,0.331
2024-04-11,28300.0,8291.9,0.12,0.3,0.05,0.01,0.0,7969.6,27200.0,27200.0,7969.6,,,18400.0,,,,,,0.01,18400.0,,0.01,,100.0,71.26,0.0,0.0,0.0,100.0,26.85,0.5118,65.91,0.7414,0.293
2024-04-12,28300.0,8886.2,0.12,0.28,0.05,0.01,0.0,8540.8,27200.0,27200.0,8540.8,,,,,,,,,,,,0.01,,100.0,71.26,0.0,0.0,0.0,100.0,26.72,0.505,65.37,0.7414,0.314
2024-04-15,28300.0,8574.9,0.12,0.28,0.05,0.01,0.0,8241.6,27200.0,27200.0,8241.6,,,,,,,,,,,,0.01,,100.0,71.26,0.0,0.0,0.0,100.0,26.91,0.5076,65.54,0.7414,0.303
2024-04-16,28300.0,8093.8,0.12,0.28,0.05,0.01,0.0,7779.2,27200.0,27200.0,7779.2,,,,,,,,,,,,0.01,,100.0,71.26,0.0,0.0,0.0,100.0,26.86,0.5091,65.68,0.7414,0.286
2024-04-17,9900.0,3168.0,0.04,0.1,0.02,0.0,0.0,2816.0,8800.0,8800.0,2816.0,,,,0.01,,18400.0,,,,,18400.0,0.0,0.01,100.0,23.05,0.0,0.0,0.0,100.0,23.24,0.6433,76.76,0.2594,0.32
2024-04-18,23300.0,7456.0,0.1,0.22,0.04,0.01,0.0,4960.0,15500.0,15500.0,4960.0,6700.0,,6700.0,,,,,6700.0,0.0,,,0.01,,100.0,34.54,0.0,0.0,0.0,100.0,33.05,0.4489,57.51,0.5193,0.32
2024-04-19,23300.0,7572.5,0.1,0.21,0.04,0.01,0.0,5037.5,15500.0,15500.0,5037.5,,,,,,,,,,,,0.01,,100.0,34.54,0.0,0.0,0.0,100.0,33.02,0.4484,57.47,0.5193,0.325
2024-04-22,23300.0,7689.0,0.1,0.21,0.04,0.01,0.0,5115.0,15500.0,15500.0,5115.0,,,,,,,,,,,,0.01,,100.0,34.09,0.0,0.0,0.0,100.0,33.02,0.4484,57.47,0.5124,0.33
2024-04-23,23300.0,7595.8,0.1,0.21,0.04,0.01,0.0,5053.0,15500.0,15500.0,5053.0,,,,,,,,,,,,0.01,,100.0,34.09,0.0,0.0,0.0,100.0,33.07,0.4493,57.54,0.5124,0.326
2024-04-24,23300.0,7735.6,0.1,0.21,0.04,0.01,0.0,5146.0,15500.0,15500.0,5146.0,,,,,,,,,,,,0.01,,100.0,34.09,0.0,0.0,0.0,100.0,33.02,0.4483,57.46,0.5124,0.332
2024-04-25,23300.0,7642.4,0.1,0.21,0.04,0.01,0.0,5084.0,15500.0,15500.0,5084.0,,,,,,,,,,,,0.01,,100.0,34.09,0.0,0.0,0.0,100.0,33.07,0.4493,57.54,0.5124,0.328
2024-04-26,23300.0,7362.8,0.1,0.21,0.04,0.01,0.0,4898.0,15500.0,15500.0,4898.0,,,,,,,,,,,,0.01,,100.0,34.09,0.0,0.0,0.0,100.0,33.1,0.4501,57.61,0.5124,0.316
2024-04-29,23300.0,6873.5,0.1,0.21,0.04,0.01,0.0,4572.5,15500.0,15500.0,4572.5,,,,,,,,,,,,0.0,,100.0,34.09,0.0,0.0,0.0,100.0,33.15,0.4511,57.69,0.5124,0.295
2024-04-30,23300.0,8364.7,0.1,0.2,0.04,0.01,0.0,5564.5,15500.0,15500.0,5564.5,,,,,,,,,,,,0.0,,100.0,34.09,0.0,0.0,0.0,100.0,32.71,0.4418,56.93,0.5124,0.359
2024-05-01,23300.0,8364.7,0.1,0.2,0.04,0.01,0.0,5564.5,15500.0,15500.0,5564.5,,,,,,,,,,,,0.0,,100.0,34.09,0.0,0.0,0.0,100.0,37.17,0.4301,53.16,0.5124,
2024-05-02,9900.0,3465.0,0.04,0.08,0.02,0.0,0.0,3080.0,8800.0,8800.0,3080.0,,,,0.0,,6700.0,,,,,6700.0,0.0,0.0,100.0,22.7,0.0,0.0,0.0,100.0,22.0,0.6567,78.0,0.2553,0.35
2024-05-03,2200.0,787.6,0.01,0.02,0.0,0.0,0.0,393.8,1100.0,1100.0,393.8,,,,0.0,,7700.0,,,,,7700.0,0.0,0.0,100.0,3.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.0667,0.358
2024-05-06,2200.0,787.6,0.01,0.02,0.0,0.0,0.0,393.8,1100.0,1100.0,393.8,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.358
2024-05-07,2200.0,767.8,0.01,0.02,0.0,0.0,0.0,383.9,1100.0,1100.0,383.9,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.349
2024-05-08,2200.0,730.4,0.01,0.02,0.0,0.0,0.0,365.2,1100.0,1100.0,365.2,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.332
2024-05-09,21400.0,7104.8,0.09,0.19,0.04,0.01,0.0,3552.4,10700.0,10700.0,3552.4,9600.0,,9600.0,,,,,9600.0,0.0,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.28,0.8155,89.72,0.5249,0.332
2024-05-10,21400.0,7040.6,0.09,0.19,0.04,0.01,0.0,3520.3,10700.0,10700.0,3520.3,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.24,0.8162,89.76,0.5249,0.329
2024-05-13,21400.0,6890.8,0.09,0.19,0.04,0.01,0.0,3445.4,10700.0,10700.0,3445.4,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.18,0.8171,89.82,0.5249,0.322
2024-05-14,21400.0,7040.6,0.09,0.2,0.04,0.01,0.0,3520.3,10700.0,10700.0,3520.3,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.38,0.8139,89.62,0.5249,0.329
2024-05-15,21400.0,6741.0,0.09,0.2,0.04,0.01,0.0,3370.5,10700.0,10700.0,3370.5,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.08,0.8187,89.92,0.5249,0.315
2024-05-16,21400.0,6762.4,0.09,0.2,0.04,0.01,0.0,3381.2,10700.0,10700.0,3381.2,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.3,0.8153,89.7,0.5249,0.316
2024-05-17,21400.0,6848.0,0.09,0.2,0.04,0.01,0.0,3424.0,10700.0,10700.0,3424.0,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.34,0.8146,89.66,0.5249,0.32
2024-05-20,21400.0,6933.6,0.09,0.2,0.04,0.01,0.0,3466.8,10700.0,10700.0,3466.8,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.29,0.8154,89.71,0.5249,0.324
2024-05-21,21400.0,6805.2,0.09,0.2,0.04,0.01,0.0,3402.6,10700.0,10700.0,3402.6,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.19,0.8169,89.81,0.5249,0.318
2024-05-22,21400.0,6569.8,0.09,0.2,0.04,0.01,0.0,3284.9,10700.0,10700.0,3284.9,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.12,0.8181,89.88,0.5249,0.307
2024-05-23,21400.0,6505.6,0.09,0.41,0.04,0.01,0.0,3252.8,10700.0,10700.0,3252.8,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.24,0.8162,89.76,0.5249,0.304
2024-05-24,21400.0,6869.4,0.09,0.49,0.04,0.01,0.0,3434.7,10700.0,10700.0,3434.7,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.54,0.8115,89.46,0.5249,0.321
2024-05-27,21400.0,6976.4,0.09,0.6,0.04,0.01,0.0,3488.2,10700.0,10700.0,3488.2,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.28,0.8155,89.72,0.5249,0.326
2024-05-28,21400.0,6869.4,0.09,0.61,0.04,0.01,0.0,3434.7,10700.0,10700.0,3434.7,,,,,,,,,,,,0.0,,100.0,26.24,0.0,0.0,0.0,100.0,10.21,0.8167,89.79,0.5249,0.321
2024-05-29,2200.0,704.0,0.01,0.06,0.0,0.0,0.0,352.0,1100.0,1100.0,352.0,,,,0.0,,9600.0,,,,,9600.0,0.0,0.0,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.32
2024-05-30,2200.0,666.6,0.01,0.07,0.0,0.0,0.0,333.3,1100.0,1100.0,333.3,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.303
2024-05-31,2200.0,693.0,0.01,0.09,0.0,0.0,0.0,346.5,1100.0,1100.0,346.5,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.315
2024-06-03,2200.0,695.2,0.01,0.09,0.0,0.0,0.0,347.6,1100.0,1100.0,347.6,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.316
2024-06-04,2200.0,668.8,0.01,0.09,0.0,0.0,0.0,334.4,1100.0,1100.0,334.4,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.304
2024-06-05,2200.0,675.4,0.01,0.09,0.0,0.0,0.0,337.7,1100.0,1100.0,337.7,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.307
2024-06-06,2200.0,682.0,0.01,0.09,0.0,0.0,0.0,341.0,1100.0,1100.0,341.0,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.31
2024-06-07,2200.0,697.4,0.01,0.09,0.0,0.0,0.0,348.7,1100.0,1100.0,348.7,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.317
2024-06-10,2200.0,701.8,0.01,0.1,0.0,0.0,0.0,350.9,1100.0,1100.0,350.9,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.319
2024-06-11,2200.0,682.0,0.01,0.1,0.0,0.0,0.0,341.0,1100.0,1100.0,341.0,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.31
2024-06-12,2200.0,682.0,0.01,0.12,0.0,0.0,0.0,341.0,1100.0,1100.0,341.0,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.31
2024-06-13,2200.0,682.0,0.01,0.15,0.0,0.0,0.0,341.0,1100.0,1100.0,341.0,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.31
2024-06-14,2200.0,677.6,0.01,0.16,0.0,0.0,0.0,338.8,1100.0,1100.0,338.8,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.308
2024-06-17,2200.0,638.0,0.01,0.17,0.0,0.0,0.0,319.0,1100.0,1100.0,319.0,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.29
2024-06-18,2200.0,629.2,0.01,0.15,0.0,0.0,0.0,314.6,1100.0,1100.0,314.6,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.286
2024-06-19,2200.0,602.8,0.01,0.17,0.0,0.0,0.0,301.4,1100.0,1100.0,301.4,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.274
2024-06-20,2200.0,602.8,0.01,0.16,0.0,0.0,0.0,301.4,1100.0,1100.0,301.4,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.274
2024-06-21,2200.0,638.0,0.01,0.15,0.0,0.0,0.0,319.0,1100.0,1100.0,319.0,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.29
2024-06-24,2200.0,635.8,0.01,0.16,0.0,0.0,0.0,317.9,1100.0,1100.0,317.9,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.289
2024-06-25,2200.0,635.8,0.01,0.16,0.0,0.0,0.0,317.9,1100.0,1100.0,317.9,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.289
2024-06-26,2200.0,616.0,0.01,0.16,0.0,0.0,0.0,308.0,1100.0,1100.0,308.0,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.28
2024-06-27,2200.0,607.2,0.01,0.17,0.0,0.0,0.0,303.6,1100.0,1100.0,303.6,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.276
2024-06-28,2200.0,580.8,0.01,0.17,0.0,0.0,0.0,290.4,1100.0,1100.0,290.4,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.264
2024-07-01,2200.0,598.4,0.01,0.18,0.0,0.0,0.0,299.2,1100.0,1100.0,299.2,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.272
2024-07-02,2200.0,631.4,0.01,0.17,0.0,0.0,0.0,315.7,1100.0,1100.0,315.7,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.287
2024-07-03,2200.0,622.6,0.01,0.16,0.0,0.0,0.0,311.3,1100.0,1100.0,311.3,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.283
2024-07-04,2200.0,598.4,0.01,0.17,0.0,0.0,0.0,299.2,1100.0,1100.0,299.2,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.272
2024-07-05,2200.0,616.0,0.01,0.19,0.0,0.0,0.0,308.0,1100.0,1100.0,308.0,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.28
2024-07-08,2200.0,609.4,0.01,0.18,0.0,0.0,0.0,304.7,1100.0,1100.0,304.7,,,,,,,,,,,,0.0,,100.0,3.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0706,0.277
