,SMC FP Equity_DX_SI_QTY,SMC FP Equity_DX_SHORT_INTEREST_VALUE,SMC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SMC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SMC FP Equity_DX_SI_MV,SMC FP Equity_DX_DSS,SMC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SMC FP Equity_DX_SUPPLY_SI_QTY,SMC FP Equity_DX_BROKER_SI_QTY,SMC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SMC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SMC FP Equity_DX_SUPPLY_SI_QTY_INC_x,SMC FP Equity_DX_BROKER_SI_MV_INC_x,SMC FP Equity_DX_SUPPLY_SI_MV_NEW,SMC FP Equity_DX_BROKER_SI_QTY_ADD,SMC FP Equity_DX_SUPPLY_SI_MV_DEC,SMC FP Equity_DX_BROKER_SI_QTY_INC,SMC FP Equity_DX_SUPPLY_SI_QTY_DEC,SMC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SMC FP Equity_DX_BROKER_SI_MV_INC_y,SMC FP Equity_DX_SUPPLY_SI_QTY_INC_y,SMC FP Equity_DX_BROKER_SI_MV_ADD,SMC FP Equity_DX_SUPPLY_SI_QTY_ADD,SMC FP Equity_DX_BROKER_SI_QTY_DEC,SMC FP Equity_DX_SUPPLY_SI_MV,SMC FP Equity_DX_BROKER_SI_MV_DEC,SMC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SMC FP Equity_DX_UTILIZATION_QUANTITY,SMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SMC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SMC FP Equity_DX_ACTIVE_UTILIZATION_MV,SMC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SMC FP Equity_DX_BROKER_SI_CON_RATIO,SMC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SMC FP Equity_DX_DEMAND_SUPPLY_RATIO,SMC FP Equity_PX_LAST
2022-10-11,200.0,46300.0,0.42,0.04,0.05,,23150.0,100.0,100.0,23150.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,231.5
2022-10-12,200.0,45660.0,0.42,0.04,0.05,,22830.0,100.0,100.0,22830.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,228.3
2022-10-13,200.0,46500.0,0.42,0.04,0.05,,23250.0,100.0,100.0,23250.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,232.5
2022-10-14,200.0,46790.0,0.46,0.04,0.05,,23395.0,100.0,100.0,23395.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,233.95
2022-10-17,200.0,47950.0,0.45,0.04,0.05,,23975.0,100.0,100.0,23975.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,239.75
2022-10-18,200.0,48140.0,0.45,0.04,0.05,,24070.0,100.0,100.0,24070.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,240.7
2022-10-19,200.0,47530.0,0.46,0.04,0.05,,23765.0,100.0,100.0,23765.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,237.65
2022-10-20,200.0,47750.0,0.48,0.04,0.05,,23875.0,100.0,100.0,23875.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,238.75
2022-10-21,200.0,47410.0,0.51,0.04,0.05,,23705.0,100.0,100.0,23705.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,237.05
2022-10-24,200.0,47970.0,0.52,0.04,0.05,,23985.0,100.0,100.0,23985.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,239.85
2022-10-25,200.0,49190.0,0.52,0.04,0.05,,24595.0,100.0,100.0,24595.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,245.95
2022-10-26,200.0,49730.0,0.52,0.04,0.05,,24865.0,100.0,100.0,24865.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,248.65
2022-10-27,200.0,49820.0,0.51,0.04,0.05,,24910.0,100.0,100.0,24910.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,249.1
2022-10-28,200.0,49620.0,0.51,0.04,0.05,,24810.0,100.0,100.0,24810.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,248.1
2022-10-31,200.0,49670.0,0.55,0.04,0.05,,24835.0,100.0,100.0,24835.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,248.35
2022-11-01,200.0,50240.0,0.53,0.04,0.05,,25120.0,100.0,100.0,25120.0,,,,,,,,,,,,,,,0.02,,100.0,4.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,251.2
2022-11-02,200.0,49970.0,0.55,0.04,0.05,,24985.0,100.0,100.0,24985.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,249.85
2022-11-03,200.0,49380.0,0.55,0.04,0.05,,24690.0,100.0,100.0,24690.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,246.9
2022-11-04,200.0,50160.0,0.55,0.04,0.05,,25080.0,100.0,100.0,25080.0,,,,,,,,,,,,,,,0.02,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,250.8
2022-11-07,200.0,50810.0,0.56,0.04,0.05,,25405.0,100.0,100.0,25405.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,254.05
2022-11-08,200.0,51410.0,0.56,0.04,0.05,,25705.0,100.0,100.0,25705.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,257.05
2022-11-09,200.0,50910.0,0.6,0.04,0.05,,25455.0,100.0,100.0,25455.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,254.55
2022-11-10,200.0,52930.0,0.61,0.04,0.05,,26465.0,100.0,100.0,26465.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,264.65
2022-11-11,200.0,53500.0,0.6,0.04,0.05,,26750.0,100.0,100.0,26750.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,267.5
2022-11-14,200.0,53330.0,0.64,0.04,0.05,,26665.0,100.0,100.0,26665.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,266.65
2022-11-15,200.0,53290.0,0.63,0.04,0.05,,26645.0,100.0,100.0,26645.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,266.45
2022-11-16,200.0,52060.0,0.68,0.04,0.05,,26030.0,100.0,100.0,26030.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,260.3
2022-11-17,200.0,51960.0,0.51,0.04,0.05,,25980.0,100.0,100.0,25980.0,,,,,,,,,,,,,,,0.03,,100.0,4.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0825,259.8
2022-11-18,200.0,52610.0,0.5,0.04,0.05,,26305.0,100.0,100.0,26305.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,263.05
2022-11-21,200.0,52570.0,0.49,0.04,0.05,,26285.0,100.0,100.0,26285.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,262.85
2022-11-22,200.0,52880.0,0.48,0.04,0.05,,26440.0,100.0,100.0,26440.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,264.4
2022-11-23,200.0,53340.0,0.46,0.04,0.05,,26670.0,100.0,100.0,26670.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,266.7
2022-11-24,200.0,53780.0,0.46,0.04,0.05,,26890.0,100.0,100.0,26890.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,268.9
2022-11-25,200.0,53650.0,0.46,0.04,0.05,,26825.0,100.0,100.0,26825.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,268.25
2022-11-28,200.0,53250.0,0.46,0.04,0.05,,26625.0,100.0,100.0,26625.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,266.25
2022-11-29,200.0,52830.0,0.46,0.04,0.05,,26415.0,100.0,100.0,26415.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,264.15
2022-11-30,200.0,52710.0,0.46,0.04,0.05,,26355.0,100.0,100.0,26355.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,263.55
2022-12-01,200.0,53660.0,0.47,0.04,0.05,,26830.0,100.0,100.0,26830.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,268.3
2022-12-02,200.0,54000.0,0.47,0.04,0.05,,27000.0,100.0,100.0,27000.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,270.0
2022-12-05,200.0,53830.0,0.46,0.04,0.05,,26915.0,100.0,100.0,26915.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,269.15
2022-12-06,200.0,53260.0,0.45,0.04,0.05,,26630.0,100.0,100.0,26630.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,266.3
2022-12-07,200.0,52490.0,0.45,0.04,0.05,,26245.0,100.0,100.0,26245.0,,,,,,,,,,,,,,,0.03,,100.0,4.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0822,262.45
2022-12-08,200.0,52330.0,0.49,0.04,0.05,,26165.0,100.0,100.0,26165.0,,,,,,,,,,,,,,,0.03,,100.0,4.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.0819,261.65
2022-12-09,200.0,52590.0,0.49,0.04,0.05,,26295.0,100.0,100.0,26295.0,,,,,,,,,,,,,,,0.03,,100.0,4.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.0819,262.95
2022-12-12,200.0,52600.0,0.48,0.04,0.05,,26300.0,100.0,100.0,26300.0,,,,,,,,,,,,,,,0.03,,100.0,4.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.0819,263.0
2022-12-13,200.0,53520.0,0.49,0.04,0.05,,26760.0,100.0,100.0,26760.0,,,,,,,,,,,,,,,0.03,,100.0,4.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.0819,267.6
2022-12-14,200.0,53480.0,0.48,0.04,0.05,,26740.0,100.0,100.0,26740.0,,,,,,,,,,,,,,,0.03,,100.0,4.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.0819,267.4
2022-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.03,,100.0,,,,,,100.0,0.0,0.03,0.0,0.0,2342.0,610091.0,0.58,0.0,,0.0,,0.0,260.5
2022-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,615815.7,0.58,0.0,,0.0,,0.0,255.95
2022-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,616176.6,0.58,0.0,,0.0,,0.0,256.1
2022-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,613169.1,0.58,0.0,,0.0,,0.0,254.85
2022-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,624116.4,0.58,0.0,,0.0,,0.0,259.4
2022-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,617740.5,0.58,0.0,,0.0,,0.0,256.75
2022-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,625439.7,0.58,0.0,,0.0,,0.0,259.95
2022-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,625439.7,0.58,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,626041.2,0.58,0.0,,0.0,,0.0,260.2
2022-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,621108.9,0.58,0.0,,0.0,,0.0,258.15
2022-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,631815.6,0.58,0.0,,0.0,,0.0,262.6
2022-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2406.0,622913.4,0.58,0.0,,0.0,,0.0,258.9
2023-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2407.0,632078.2,0.58,0.0,,0.0,,0.0,262.6
2023-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2408.0,633906.0,0.59,0.0,,0.0,,0.0,263.25
2023-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2408.0,637879.2,0.59,0.0,,0.0,,0.0,264.9
2023-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2408.0,643297.2,0.59,0.0,,0.0,,0.0,267.15
2023-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2408.0,645344.0,0.59,0.0,,0.0,,0.0,268.0
2023-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2408.0,653772.0,0.59,0.0,,0.0,,0.0,271.5
2023-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2408.0,646668.4,0.6,0.0,,0.0,,0.0,268.55
2023-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2408.0,654735.2,0.59,0.0,,0.0,,0.0,271.9
2023-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2418.0,659267.7,0.6,0.0,,0.0,,0.0,272.65
2023-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2418.0,662652.9,0.6,0.0,,0.0,,0.0,274.05
2023-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2418.0,674017.5,0.6,0.0,,0.0,,0.0,278.75
2023-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2418.0,672204.0,0.61,0.0,,0.0,,0.0,278.0
2023-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2418.0,672204.0,0.61,0.0,,0.0,,0.0,278.0
2023-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,395653.05,0.34,0.0,,0.0,,0.0,274.95
2023-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,394861.6,0.34,0.0,,0.0,,0.0,274.4
2023-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,401345.8,0.33,0.0,,0.0,,0.0,279.1
2023-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,398901.2,0.33,0.0,,0.0,,0.0,277.4
2023-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,396672.3,0.33,0.0,,0.0,,0.0,275.85
2023-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,399260.7,0.33,0.0,,0.0,,0.0,277.65
2023-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,401130.1,0.33,0.0,,0.0,,0.0,278.95
2023-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,399548.3,0.34,0.0,,0.0,,0.0,277.85
2023-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,396600.4,0.34,0.0,,0.0,,0.0,275.8
2023-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,401705.3,0.33,0.0,,0.0,,0.0,279.35
2023-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,412345.45,0.33,0.0,,0.0,,0.0,286.55
2023-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,410834.5,0.34,0.0,,0.0,,0.0,285.5
2023-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,406229.7,0.34,0.0,,0.0,,0.0,282.3
2023-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,406157.75,0.33,0.0,,0.0,,0.0,282.25
2023-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,406949.2,0.33,0.0,,0.0,,0.0,282.8
2023-02-09,1400.0,399420.0,3.92,0.3,0.39,,199710.0,700.0,700.0,199710.0,,,,,700.0,,,,,,,0.2,700.0,,0.2,,100.0,32.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.644,285.3
2023-02-10,600.0,168990.0,1.64,0.13,0.17,,84495.0,300.0,300.0,84495.0,,,,,,0.11,,400.0,,,,,,400.0,0.09,0.11,100.0,13.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.276,281.65
2023-02-13,1200.0,339180.0,3.13,0.26,0.34,,169590.0,600.0,600.0,169590.0,,300.0,0.08,,,,300.0,,,0.08,300.0,,,,0.17,,100.0,28.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.5786,282.65
2023-02-14,2000.0,568800.0,4.22,0.43,0.57,,284400.0,1000.0,1000.0,284400.0,,400.0,0.11,,,,400.0,,,0.11,400.0,,,,0.28,,100.0,40.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.8084,284.4
2023-02-15,2000.0,569100.0,4.24,0.42,0.57,,284550.0,1000.0,1000.0,284550.0,,,,,,,,,,,,,,,0.28,,100.0,40.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.8084,284.55
2023-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.28,,1000.0,,,,,,1000.0,0.0,0.28,0.0,0.0,1474.0,418689.7,0.34,0.0,,0.0,,0.0,284.05
2023-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1474.0,419574.1,0.34,0.0,,0.0,,0.0,284.65
2023-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1474.0,415741.7,0.34,0.0,,0.0,,0.0,282.05
2023-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,408963.8,0.33,0.0,,0.0,,0.0,284.2
2023-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,406229.7,0.34,0.0,,0.0,,0.0,282.3
2023-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,406949.2,0.34,0.0,,0.0,,0.0,282.8
2023-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,402704.15,0.34,0.0,,0.0,,0.0,279.85
2023-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,407093.1,0.33,0.0,,0.0,,0.0,282.9
2023-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,408819.9,0.34,0.0,,0.0,,0.0,284.1
2023-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,406954.0,0.34,0.0,,0.0,,0.0,283.0
2023-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1438.0,406522.6,0.34,0.0,,0.0,,0.0,282.7
2023-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,410546.7,0.33,0.0,,0.0,,0.0,285.3
2023-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,411697.9,0.33,0.0,,0.0,,0.0,286.1
2023-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,406373.6,0.34,0.0,,0.0,,0.0,282.4
2023-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,406949.2,0.33,0.0,,0.0,,0.0,282.8
2023-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,404718.75,0.33,0.0,,0.0,,0.0,281.25
2023-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,397092.05,0.33,0.0,,0.0,,0.0,275.95
2023-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,388817.8,0.33,0.0,,0.0,,0.0,270.2
2023-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,392415.3,0.33,0.0,,0.0,,0.0,272.7
2023-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,382774.0,0.34,0.0,,0.0,,0.0,266.0
2023-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,382989.85,0.33,0.0,,0.0,,0.0,266.15
2023-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1439.0,379248.45,0.33,0.0,,0.0,,0.0,263.55
2023-03-20,600.0,159360.0,1.08,0.13,0.16,,79680.0,300.0,300.0,79680.0,,,,,300.0,,,,,,,0.08,300.0,,0.08,,100.0,17.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.345,265.6
2023-03-21,1800.0,486090.0,3.13,0.38,0.48,,243045.0,900.0,900.0,243045.0,,600.0,0.16,,,,600.0,,,0.16,600.0,,,,0.24,,100.0,38.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.7696,270.05
2023-03-22,1800.0,483300.0,2.73,0.38,0.49,,241650.0,900.0,900.0,241650.0,,,,,,,,,,,,,,,0.24,,100.0,79.37,0.0,0.0,0.0,100.0,,1.0,100.0,1.5873,268.5
2023-03-23,1800.0,482400.0,3.1,0.38,0.48,,241200.0,900.0,900.0,241200.0,,,,,,,,,,,,,,,0.24,,100.0,38.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.764,268.0
2023-03-24,1800.0,474660.0,2.91,0.38,0.48,,237330.0,900.0,900.0,237330.0,,,,,,,,,,,,,,,0.24,,100.0,38.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.764,263.7
2023-03-27,1000.0,265950.0,1.65,0.21,0.26,,132975.0,500.0,500.0,132975.0,,,,,,0.11,,400.0,,,,,,400.0,0.13,0.11,100.0,25.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.5112,265.95
2023-03-28,400.0,105600.0,0.78,0.08,0.11,,52800.0,200.0,200.0,52800.0,,,,,,0.08,,300.0,,,,,,300.0,0.05,0.08,100.0,12.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.2415,264.0
