,ALTRI FP Equity_DX_SI_QTY,ALTRI FP Equity_DX_SHORT_INTEREST_VALUE,ALTRI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTRI FP Equity_DX_SI_MV,ALTRI FP Equity_DX_DSS,ALTRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTRI FP Equity_DX_SUPPLY_SI_QTY,ALTRI FP Equity_DX_BROKER_SI_QTY,ALTRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTRI FP Equity_DX_BROKER_SI_QTY_ADD,ALTRI FP Equity_DX_SUPPLY_SI_MV_DEC,ALTRI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTRI FP Equity_DX_BROKER_SI_MV_ADD,ALTRI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTRI FP Equity_DX_SUPPLY_SI_MV,ALTRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTRI FP Equity_DX_UTILIZATION_QUANTITY,ALTRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTRI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTRI FP Equity_DX_BROKER_SI_CON_RATIO,ALTRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2009-12-25,1000.0,12000.0,0.14,1.1,0.03,0.01,0.0,0.0,1000.0,0.0,12000.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.01,1000.0,,,0.0,0.0,0.0,3969.0,47628.0,0.05,0.0,0.0,,0.0
2009-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47628.0,0.05,0.0,0.0,,0.0
2009-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47588.31,0.05,0.0,0.0,,0.0
2009-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47588.31,0.05,0.0,0.0,,0.0
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47588.31,0.05,0.0,0.0,,0.0
2010-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47628.0,0.05,0.0,0.0,,0.0
2010-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47628.0,0.05,0.0,0.0,,0.0
2010-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,48223.35,0.05,0.0,0.0,,0.0
2010-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,48223.35,0.05,0.0,0.0,,0.0
2010-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,48818.7,0.05,0.0,0.0,,0.0
2010-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,48024.9,0.05,0.0,0.0,,0.0
2010-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47231.1,0.05,0.0,0.0,,0.0
2010-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,46834.2,0.05,0.0,0.0,,0.0
2010-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,46834.2,0.05,0.0,0.0,,0.0
2010-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,46834.2,0.05,0.0,0.0,,0.0
2010-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47628.0,0.05,0.0,0.0,,0.0
2010-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,48024.9,0.05,0.0,0.0,,0.0
2010-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,49215.6,0.05,0.0,0.0,,0.0
2010-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,49215.6,0.05,0.0,0.0,,0.0
2010-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,48818.7,0.05,0.0,0.0,,0.0
2010-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,49215.6,0.05,0.0,0.0,,0.0
2010-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,49175.91,0.05,0.0,0.0,,0.0
2010-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,49175.91,0.05,0.0,0.0,,0.0
2010-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,49175.91,0.05,0.0,0.0,,0.0
2010-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,49175.91,0.05,0.0,0.0,,0.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,51597.0,0.05,0.0,0.0,,0.0
2010-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,51597.0,0.05,0.0,0.0,,0.0
2010-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,51597.0,0.05,0.0,0.0,,0.0
2010-02-04,500.0,6450.0,0.07,0.42,0.01,0.01,0.0,0.0,500.0,0.0,6450.0,,,,,500.0,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-05,500.0,6475.0,0.07,0.41,0.01,0.01,0.0,0.0,500.0,0.0,6475.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-08,500.0,6395.0,0.07,0.41,0.01,0.01,0.0,0.0,500.0,0.0,6395.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-09,500.0,6200.0,0.07,0.4,0.01,0.01,0.0,0.0,500.0,0.0,6200.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-10,500.0,6200.0,0.07,0.39,0.01,0.01,0.0,0.0,500.0,0.0,6200.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-11,500.0,6200.0,0.07,0.39,0.01,0.01,0.0,0.0,500.0,0.0,6200.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-12,500.0,6200.0,0.07,0.39,0.01,0.01,0.0,0.0,500.0,0.0,6200.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-15,500.0,6375.0,0.07,0.38,0.01,0.01,0.0,0.0,500.0,0.0,6375.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-16,500.0,6350.0,0.07,0.38,0.01,0.01,0.0,0.0,500.0,0.0,6350.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-17,500.0,6210.0,0.07,0.38,0.01,0.01,0.0,0.0,500.0,0.0,6210.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-18,500.0,6210.0,0.07,0.38,0.01,0.01,0.0,0.0,500.0,0.0,6210.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-19,500.0,6200.0,0.07,0.38,0.01,0.01,0.0,0.0,500.0,0.0,6200.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-22,500.0,6250.0,0.07,0.38,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-23,500.0,6300.0,0.07,0.38,0.01,0.01,0.0,0.0,500.0,0.0,6300.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-24,500.0,6300.0,0.07,0.39,0.01,0.01,0.0,0.0,500.0,0.0,6300.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-25,500.0,6300.0,0.07,0.39,0.01,0.01,0.0,0.0,500.0,0.0,6300.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-02-26,500.0,6325.0,0.07,0.39,0.01,0.01,0.0,0.0,500.0,0.0,6325.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-01,500.0,6300.0,0.07,0.39,0.01,0.01,0.0,0.0,500.0,0.0,6300.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-02,500.0,6450.0,0.07,0.49,0.01,0.01,0.0,0.0,500.0,0.0,6450.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-03,500.0,6450.0,0.07,0.49,0.01,0.01,0.0,0.0,500.0,0.0,6450.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-04,500.0,6250.0,0.07,0.67,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-05,500.0,6200.0,0.07,0.66,0.01,0.01,0.0,0.0,500.0,0.0,6200.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-08,500.0,6250.0,0.07,0.66,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-09,500.0,6245.0,0.07,0.68,0.01,0.01,0.0,0.0,500.0,0.0,6245.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-10,500.0,6250.0,0.07,0.68,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-11,500.0,6250.0,0.07,0.68,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-12,500.0,6275.0,0.07,0.68,0.01,0.01,0.0,0.0,500.0,0.0,6275.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-15,500.0,6275.0,0.07,0.67,0.01,0.01,0.0,0.0,500.0,0.0,6275.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-16,500.0,6275.0,0.07,0.69,0.01,0.01,0.0,0.0,500.0,0.0,6275.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-17,500.0,6275.0,0.07,0.73,0.01,0.01,0.0,0.0,500.0,0.0,6275.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-18,500.0,6275.0,0.07,1.87,0.01,0.01,0.0,0.0,500.0,0.0,6275.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-19,500.0,6275.0,0.07,2.12,0.01,0.01,0.0,0.0,500.0,0.0,6275.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-22,500.0,6275.0,0.07,2.4,0.01,0.01,0.0,0.0,500.0,0.0,6275.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-23,500.0,6270.0,0.07,2.81,0.01,0.01,0.0,0.0,500.0,0.0,6270.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-24,500.0,6245.0,0.07,3.05,0.01,0.01,0.0,0.0,500.0,0.0,6245.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-25,500.0,6250.0,0.07,3.65,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-26,500.0,6245.0,0.07,3.25,0.01,0.01,0.0,0.0,500.0,0.0,6245.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-29,500.0,6000.0,0.07,4.2,0.01,0.01,0.0,0.0,500.0,0.0,6000.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-30,500.0,6000.0,0.07,3.71,0.01,0.01,0.0,0.0,500.0,0.0,6000.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-03-31,500.0,6100.0,0.07,3.84,0.01,0.01,0.0,0.0,500.0,0.0,6100.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-01,500.0,5850.0,0.07,4.61,0.01,0.01,0.0,0.0,500.0,0.0,5850.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-02,500.0,5850.0,0.07,4.35,0.01,0.01,0.0,0.0,500.0,0.0,5850.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-05,500.0,5850.0,0.07,4.35,0.01,0.01,0.0,0.0,500.0,0.0,5850.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-06,500.0,5915.0,0.07,4.35,0.01,0.01,0.0,0.0,500.0,0.0,5915.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-07,500.0,6250.0,0.07,4.7,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-08,500.0,6000.0,0.07,1.74,0.01,0.01,0.0,0.0,500.0,0.0,6000.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-09,500.0,6000.0,0.07,1.62,0.01,0.01,0.0,0.0,500.0,0.0,6000.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-12,500.0,6005.0,0.07,1.61,0.01,0.01,0.0,0.0,500.0,0.0,6005.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-13,500.0,6250.0,0.07,1.61,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-14,500.0,6245.0,0.07,1.58,0.01,0.01,0.0,0.0,500.0,0.0,6245.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-15,500.0,6000.0,0.07,1.55,0.01,0.01,0.0,0.0,500.0,0.0,6000.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-16,500.0,5905.0,0.07,1.44,0.01,0.01,0.0,0.0,500.0,0.0,5905.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-19,500.0,5835.0,0.07,1.42,0.01,0.01,0.0,0.0,500.0,0.0,5835.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-20,500.0,6100.0,0.07,1.48,0.01,0.01,0.0,0.0,500.0,0.0,6100.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-21,500.0,6150.0,0.07,1.46,0.01,0.01,0.0,0.0,500.0,0.0,6150.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-22,500.0,6250.0,0.07,1.38,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-23,500.0,6255.0,0.07,1.3,0.01,0.01,0.0,0.0,500.0,0.0,6255.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-26,500.0,6255.0,0.07,1.32,0.01,0.01,0.0,0.0,500.0,0.0,6255.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-27,500.0,6255.0,0.07,1.31,0.01,0.01,0.0,0.0,500.0,0.0,6255.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-28,500.0,6250.0,0.07,1.33,0.01,0.01,0.0,0.0,500.0,0.0,6250.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-29,500.0,6370.0,0.07,1.33,0.01,0.01,0.0,0.0,500.0,0.0,6370.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-04-30,500.0,6365.0,0.07,1.32,0.01,0.01,0.0,0.0,500.0,0.0,6365.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-03,500.0,6365.0,0.07,1.32,0.01,0.01,0.0,0.0,500.0,0.0,6365.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-04,500.0,6000.0,0.07,1.32,0.01,0.01,0.0,0.0,500.0,0.0,6000.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-05,500.0,6005.0,0.07,1.3,0.01,0.01,0.0,0.0,500.0,0.0,6005.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-06,500.0,6000.0,0.07,1.3,0.01,0.01,0.0,0.0,500.0,0.0,6000.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-07,500.0,5750.0,0.07,1.29,0.01,0.01,0.0,0.0,500.0,0.0,5750.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-10,500.0,5755.0,0.07,1.27,0.01,0.01,0.0,0.0,500.0,0.0,5755.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-11,500.0,5750.0,0.07,1.33,0.01,0.01,0.0,0.0,500.0,0.0,5750.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-12,500.0,5500.0,0.07,1.31,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-13,500.0,5500.0,0.07,1.14,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-14,500.0,5500.0,0.07,1.15,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-17,500.0,5745.0,0.07,1.15,0.01,0.01,0.0,0.0,500.0,0.0,5745.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-18,500.0,5740.0,0.07,1.16,0.01,0.01,0.0,0.0,500.0,0.0,5740.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-19,500.0,5740.0,0.07,1.16,0.01,0.01,0.0,0.0,500.0,0.0,5740.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-20,500.0,5715.0,0.07,2.06,0.01,0.01,0.0,0.0,500.0,0.0,5715.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-21,500.0,5715.0,0.07,2.14,0.01,0.01,0.0,0.0,500.0,0.0,5715.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-24,500.0,5665.0,0.07,2.18,0.01,0.01,0.0,0.0,500.0,0.0,5665.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-25,500.0,5495.0,0.07,2.18,0.01,0.01,0.0,0.0,500.0,0.0,5495.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-26,500.0,5495.0,0.07,2.23,0.01,0.01,0.0,0.0,500.0,0.0,5495.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-27,500.0,5945.0,0.07,2.34,0.01,0.01,0.0,0.0,500.0,0.0,5945.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-28,500.0,5940.0,0.07,2.72,0.01,0.01,0.0,0.0,500.0,0.0,5940.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-05-31,500.0,5940.0,0.07,2.82,0.01,0.01,0.0,0.0,500.0,0.0,5940.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-01,500.0,5400.0,0.07,2.96,0.01,0.01,0.0,0.0,500.0,0.0,5400.0,,,,,,0.01,100.0,6.3,0.0,0.0,0.0,100.0,1.0,100.0,0.063
2010-06-02,500.0,5500.0,0.07,2.14,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-03,500.0,5500.0,0.07,0.94,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-04,500.0,5500.0,0.07,0.94,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-07,500.0,5500.0,0.07,0.9,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-08,500.0,5540.0,0.07,0.18,0.01,0.01,0.0,0.0,500.0,0.0,5540.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-09,500.0,5535.0,0.07,0.18,0.01,0.01,0.0,0.0,500.0,0.0,5535.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-10,500.0,5535.0,0.07,0.18,0.01,0.01,0.0,0.0,500.0,0.0,5535.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-11,500.0,5535.0,0.07,0.18,0.01,0.01,0.0,0.0,500.0,0.0,5535.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-14,500.0,5550.0,0.07,0.18,0.01,0.01,0.0,0.0,500.0,0.0,5550.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-15,500.0,5550.0,0.07,0.18,0.01,0.01,0.0,0.0,500.0,0.0,5550.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-16,500.0,5560.0,0.07,0.18,0.01,0.01,0.0,0.0,500.0,0.0,5560.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-17,500.0,5560.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5560.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-18,500.0,5600.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5600.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-21,500.0,5600.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5600.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-22,500.0,5550.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5550.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-23,500.0,5555.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5555.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-24,500.0,5550.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5550.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-25,500.0,5505.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5505.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-28,500.0,5525.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5525.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-29,500.0,5550.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5550.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-06-30,500.0,5500.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-01,500.0,5500.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-02,500.0,5505.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5505.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
