,MLCFM FP Equity_DX_SI_QTY,MLCFM FP Equity_DX_SHORT_INTEREST_VALUE,MLCFM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLCFM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLCFM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLCFM FP Equity_DX_SI_MV,MLCFM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLCFM FP Equity_DX_SUPPLY_SI_QTY,MLCFM FP Equity_DX_BROKER_SI_QTY,MLCFM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLCFM FP Equity_DX_SUPPLY_SI_MV,MLCFM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLCFM FP Equity_DX_UTILIZATION_QUANTITY,MLCFM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLCFM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLCFM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLCFM FP Equity_DX_ACTIVE_UTILIZATION_MV,MLCFM FP Equity_DX_BROKER_SI_CON_RATIO,MLCFM FP Equity_DX_DEMAND_SUPPLY_RATIO,MLCFM FP Equity_PX_LAST
2024-03-22,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-25,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-26,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-27,,,,,,,,,,,,,,,,,,,,1010.0
2024-03-28,,,,,,,,,,,,,,,,,,,,1010.0
2024-04-02,,,,,,,,,,,,,,,,,,,,1010.0
2024-04-03,,,,,,,,,,,,,,,,,,,,1010.0
2024-04-04,,,,,,,,,,,,,,,,,,,,1010.0
2024-04-05,,,,,,,,,,,,,,,,,,,,1020.0
2024-04-08,,,,,,,,,,,,,,,,,,,,1020.0
2024-04-09,,,,,,,,,,,,,,,,,,,,1020.0
2024-04-10,,,,,,,,,,,,,,,,,,,,1020.0
2024-04-11,,,,,,,,,,,,,,,,,,,,1020.0
2024-04-12,,,,,,,,,,,,,,,,,,,,1020.0
2024-04-15,,,,,,,,,,,,,,,,,,,,1020.0
2024-04-16,,,,,,,,,,,,,,,,,,,,1020.0
2024-04-17,,,,,,,,,,,,,,,,,,,,1090.0
2024-04-18,,,,,,,,,,,,,,,,,,,,1090.0
2024-04-19,,,,,,,,,,,,,,,,,,,,1090.0
2024-04-22,,,,,,,,,,,,,,,,,,,,1090.0
2024-04-23,,,,,,,,,,,,,,,,,,,,1090.0
2024-04-24,,,,,,,,,,,,,,,,,,,,1080.0
2024-04-25,,,,,,,,,,,,,,,,,,,,1080.0
2024-04-26,,,,,,,,,,,,,,,,,,,,1080.0
2024-04-29,,,,,,,,,,,,,,,,,,,,1080.0
2024-04-30,,,,,,,,,,,,,,,,,,,,1080.0
2024-05-02,,,,,,,,,,,,,,,,,,,,1080.0
2024-05-03,,,,,,,,,,,,,,,,,,,,1120.0
2024-05-06,,,,,,,,,,,,,,,,,,,,1120.0
2024-05-07,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-08,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-09,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-10,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-13,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-14,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-15,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-16,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-17,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-20,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-21,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-22,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-23,,,,,,,,,,,,,,,,,,,,1200.0
2024-05-24,,,,,,,,,,,,,,,,,,,,1120.0
2024-05-27,,,,,,,,,,,,,,,,,,,,1120.0
2024-05-28,,,,,,,,,,,,,,,,,,,,1120.0
2024-05-29,,,,,,,,,,,,,,,,,,,,1110.0
2024-05-30,,,,,,,,,,,,,,,,,,,,1110.0
2024-05-31,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-03,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-04,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-05,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-06,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-07,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-10,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-11,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-12,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-13,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-14,,,,,,,,,,,,,,,,,,,,1110.0
2024-06-17,,,,,,,,,,,,,,,,,,,,1100.0
2024-06-18,,,,,,,,,,,,,,,,,,,,1100.0
2024-06-19,,,,,,,,,,,,,,,,,,,,1100.0
2024-06-20,,,,,,,,,,,,,,,,,,,,1100.0
2024-06-21,,,,,,,,,,,,,,,,,,,,1100.0
2024-06-24,,,,,,,,,,,,,,,,,,,,1100.0
2024-06-25,,,,,,,,,,,,,,,,,,,,1100.0
2024-06-26,,,,,,,,,,,,,,,,,,,,1100.0
2024-06-27,,,,,,,,,,,,,,,,,,,,1100.0
2024-06-28,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-01,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-02,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-03,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-04,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-05,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-08,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-09,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-10,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-11,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-12,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-15,,,,,,,,,,,,,,,,,,,,1100.0
2024-07-16,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-17,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-18,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-19,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-22,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-23,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-24,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-25,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-26,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-29,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-30,,,,,,,,,,,,,,,,,,,,1080.0
2024-07-31,,,,,,,,,,,,,,,,,,,,1080.0
2024-08-01,,,,,,,,,,,,,,,,,,,,1080.0
2024-08-02,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-05,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-06,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-07,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-08,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-09,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-12,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-13,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-14,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-15,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-16,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-19,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-20,,,,,,,,,,,,,,,,,,,,1050.0
2024-08-21,,,,,,,,,,,,,,,,,,,,1100.0
2024-08-22,,,,,,,,,,,,,,,,,,,,1100.0
2024-08-23,,,,,,,,,,,,,,,,,,,,1100.0
2024-08-26,,,,,,,,,,,,,,,,,,,,1100.0
2024-08-27,,,,,,,,,,,,,,,,,,,,1100.0
2024-08-28,,,,,,,,,,,,,,,,,,,,1100.0
2024-08-29,,,,,,,,,,,,,,,,,,,,1100.0
2024-08-30,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-02,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-03,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-04,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-05,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-06,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-09,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-10,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-11,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-12,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-13,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-16,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-17,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-18,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-19,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-20,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-23,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-24,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-25,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-26,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-27,,,,,,,,,,,,,,,,,,,,1100.0
2024-09-30,,,,,,,,,,,,,,,,,,,,1150.0
2024-10-01,,,,,,,,,,,,,,,,,,,,1240.0
2024-10-02,,,,,,,,,,,,,,,,,,,,1240.0
2024-10-03,,,,,,,,,,,,,,,,,,,,1240.0
2024-10-04,,,,,,,,,,,,,,,,,,,,1240.0
2024-10-07,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-08,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-09,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-10,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-11,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-14,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-15,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-16,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-17,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-18,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-21,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-22,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-23,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-24,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-25,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-28,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-29,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-30,,,,,,,,,,,,,,,,,,,,1250.0
2024-10-31,,,,,,,,,,,,,,,,,,,,1170.0
2024-11-01,,,,,,,,,,,,,,,,,,,,1170.0
2024-11-04,,,,,,,,,,,,,,,,,,,,1170.0
2024-11-05,,,,,,,,,,,,,,,,,,,,1170.0
2024-11-06,,,,,,,,,,,,,,,,,,,,1200.0
2024-11-07,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-08,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-11,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-12,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-13,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-14,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-15,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-18,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-19,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-20,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-21,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-22,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-25,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-26,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-27,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-28,,,,,,,,,,,,,,,,,,,,1150.0
2024-11-29,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-02,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-03,,,,,,,,,,,,,,,,,,,,1100.0
2024-12-04,,,,,,,,,,,,,,,,,,,,1100.0
2024-12-05,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-06,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-09,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-10,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-11,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-12,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-13,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-16,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-17,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-18,,,,,,,,,,,,,,,,,,,,1150.0
2024-12-19,,,,,,,,,,,,,,,,,,,,1130.0
2024-12-20,,,,,,,,,,,,,,,,,,,,1100.0
2024-12-23,,,,,,,,,,,,,,,,,,,,1050.0
2024-12-24,,,,,,,,,,,,,,,,,,,,1050.0
2024-12-27,,,,,,,,,,,,,,,,,,,,1170.0
2024-12-30,,,,,,,,,,,,,,,,,,,,1170.0
2024-12-31,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-02,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-03,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-06,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-07,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-08,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-09,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-10,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-13,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-14,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-15,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-16,,,,,,,,,,,,,,,,,,,,1110.0
2025-01-17,,,,,,,,,,,,,,,,,,,,1110.0
2025-01-20,,,,,,,,,,,,,,,,,,,,1190.0
2025-01-21,,,,,,,,,,,,,,,,,,,,1190.0
2025-01-22,,,,,,,,,,,,,,,,,,,,1170.0
2025-01-23,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-24,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-27,,,,,,,,,,,,,,,,,,,,1180.0
2025-01-28,,,,,,,,,,,,,,,,,,,,1100.0
2025-01-29,,,,,,,,,,,,,,,,,,,,1110.0
2025-01-30,,,,,,,,,,,,,,,,,,,,1110.0
2025-01-31,,,,,,,,,,,,,,,,,,,,1110.0
2025-02-03,,,,,,,,,,,,,,,,,,,,1180.0
2025-02-04,,,,,,,,,,,,,,,,,,,,1180.0
2025-02-05,,,,,,,,,,,,,,,,,,,,1190.0
2025-02-06,,,,,,,,,,,,,,,,,,,,1180.0
2025-02-07,,,,,,,,,,,,,,,,,,,,1180.0
2025-02-10,,,,,,,,,,,,,,,,,,,,1190.0
2025-02-11,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-12,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-13,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-14,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-17,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-18,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-19,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-20,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-21,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-24,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-25,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-26,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-27,,,,,,,,,,,,,,,,,,,,1200.0
2025-02-28,,,,,,,,,,,,,,,,,,,,1200.0
2025-03-03,,,,,,,,,,,,,,,,,,,,1200.0
2025-03-04,,,,,,,,,,,,,,,,,,,,1200.0
2025-03-05,,,,,,,,,,,,,,,,,,,,1220.0
2025-03-06,,,,,,,,,,,,,,,,,,,,1220.0
2025-03-07,,,,,,,,,,,,,,,,,,,,1220.0
2025-03-10,,,,,,,,,,,,,,,,,,,,1230.0
2025-03-11,,,,,,,,,,,,,,,,,,,,1120.0
2025-03-12,,,,,,,,,,,,,,,,,,,,1120.0
2025-03-13,,,,,,,,,,,,,,,,,,,,1120.0
2025-03-14,,,,,,,,,,,,,,,,,,,,1120.0
2025-03-17,,,,,,,,,,,,,,,,,,,,1220.0
2025-03-18,,,,,,,,,,,,,,,,,,,,1220.0
2025-03-19,,,,,,,,,,,,,,,,,,,,1220.0
2025-03-20,,,,,,,,,,,,,,,,,,,,1240.0
2025-03-21,,,,,,,,,,,,,,,,,,,,1240.0
2025-03-24,,,,,,,,,,,,,,,,,,,,1240.0
2025-03-25,,,,,,,,,,,,,,,,,,,,1240.0
2025-03-26,,,,,,,,,,,,,,,,,,,,1240.0
2025-03-27,,,,,,,,,,,,,,,,,,,,1240.0
2025-03-28,,,,,,,,,,,,,,,,,,,,1250.0
2025-03-31,,,,,,,,,,,,,,,,,,,,1220.0
2025-04-01,,,,,,,,,,,,,,,,,,,,1250.0
2025-04-02,,,,,,,,,,,,,,,,,,,,1250.0
2025-04-03,,,,,,,,,,,,,,,,,,,,1250.0
2025-04-04,,,,,,,,,,,,,,,,,,,,1250.0
2025-04-07,,,,,,,,,,,,,,,,,,,,1250.0
2025-04-08,,,,,,,,,,,,,,,,,,,,1250.0
2025-04-09,,,,,,,,,,,,,,,,,,,,1250.0
2025-04-10,,,,,,,,,,,,,,,,,,,,1240.0
2025-04-11,,,,,,,,,,,,,,,,,,,,1150.0
2025-04-14,,,,,,,,,,,,,,,,,,,,1150.0
2025-04-15,,,,,,,,,,,,,,,,,,,,1150.0
2025-04-16,,,,,,,,,,,,,,,,,,,,1150.0
2025-04-17,,,,,,,,,,,,,,,,,,,,1150.0
2025-04-22,,,,,,,,,,,,,,,,,,,,1200.0
2025-04-23,,,,,,,,,,,,,,,,,,,,1190.0
2025-04-24,,,,,,,,,,,,,,,,,,,,1150.0
2025-04-25,,,,,,,,,,,,,,,,,,,,1150.0
2025-04-28,,,,,,,,,,,,,,,,,,,,1150.0
2025-04-29,,,,,,,,,,,,,,,,,,,,1190.0
2025-04-30,,,,,,,,,,,,,,,,,,,,1250.0
2025-05-02,,,,,,,,,,,,,,,,,,,,1250.0
2025-05-05,,,,,,,,,,,,,,,,,,,,1250.0
2025-05-06,,,,,,,,,,,,,,,,,,,,1250.0
2025-05-07,,,,,,,,,,,,,,,,,,,,1250.0
2025-05-08,,,,,,,,,,,,,,,,,,,,1250.0
2025-05-09,,,,,,,,,,,,,,,,,,,,1250.0
2025-05-12,,,,,,,,,,,,,,,,,,,,1250.0
2025-05-13,,,,,,,,,,,,,,,,,,,,1300.0
2025-05-14,,,,,,,,,,,,,,,,,,,,1300.0
2025-05-15,,,,,,,,,,,,,,,,,,,,1300.0
2025-05-16,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-19,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-20,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-21,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-22,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-23,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-26,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-27,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-28,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-29,,,,,,,,,,,,,,,,,,,,1220.0
2025-05-30,,,,,,,,,,,,,,,,,,,,1220.0
2025-06-02,,,,,,,,,,,,,,,,,,,,1220.0
2025-06-03,,,,,,,,,,,,,,,,,,,,1220.0
2025-06-04,,,,,,,,,,,,,,,,,,,,1220.0
2025-06-05,,,,,,,,,,,,,,,,,,,,1220.0
2025-06-06,,,,,,,,,,,,,,,,,,,,1220.0
2025-06-09,,,,,,,,,,,,,,,,,,,,1220.0
2025-06-10,,,,,,,,,,,,,,,,,,,,1260.0
2025-06-11,,,,,,,,,,,,,,,,,,,,1260.0
2025-06-12,,,,,,,,,,,,,,,,,,,,1260.0
2025-06-13,,,,,,,,,,,,,,,,,,,,1260.0
2025-06-16,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-17,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-18,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-19,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-20,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-23,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-24,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-25,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-26,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-27,,,,,,,,,,,,,,,,,,,,1250.0
2025-06-30,,,,,,,,,,,,,,,,,,,,1250.0
2025-07-01,,,,,,,,,,,,,,,,,,,,1250.0
2025-07-02,,,,,,,,,,,,,,,,,,,,1250.0
2025-07-03,,,,,,,,,,,,,,,,,,,,1320.0
2025-07-04,,,,,,,,,,,,,,,,,,,,1320.0
2025-07-07,,,,,,,,,,,,,,,,,,,,1320.0
2025-07-08,,,,,,,,,,,,,,,,,,,,1320.0
2025-07-09,,,,,,,,,,,,,,,,,,,,1340.0
2025-07-10,,,,,,,,,,,,,,,,,,,,1340.0
2025-07-11,,,,,,,,,,,,,,,,,,,,1350.0
2025-07-14,,,,,,,,,,,,,,,,,,,,1350.0
2025-07-15,,,,,,,,,,,,,,,,,,,,1460.0
2025-07-16,,,,,,,,,,,,,,,,,,,,1460.0
2025-07-17,,,,,,,,,,,,,,,,,,,,1460.0
2025-07-18,,,,,,,,,,,,,,,,,,,,1460.0
2025-07-21,,,,,,,,,,,,,,,,,,,,1460.0
2025-07-22,,,,,,,,,,,,,,,,,,,,1450.0
2025-07-23,,,,,,,,,,,,,,,,,,,,1450.0
2025-07-24,,,,,,,,,,,,,,,,,,,,1450.0
2025-07-25,,,,,,,,,,,,,,,,,,,,1450.0
2025-07-28,,,,,,,,,,,,,,,,,,,,1450.0
2025-07-29,,,,,,,,,,,,,,,,,,,,1450.0
2025-07-30,,,,,,,,,,,,,,,,,,,,1450.0
2025-07-31,,,,,,,,,,,,,,,,,,,,1450.0
2025-08-01,,,,,,,,,,,,,,,,,,,,1450.0
2025-08-04,,,,,,,,,,,,,,,,,,,,1450.0
2025-08-05,,,,,,,,,,,,,,,,,,,,1450.0
2025-08-06,,,,,,,,,,,,,,,,,,,,1450.0
2025-08-07,,,,,,,,,,,,,,,,,,,,1450.0
2025-08-08,,,,,,,,,,,,,,,,,,,,1450.0
2025-08-11,,,,,,,,,,,,,,,,,,,,1450.0
2025-08-12,,,,,,,,,,,,,,,,,,,,1450.0
2025-08-13,,,,,,,,,,,,,,,,,,,,1210.0
2025-08-14,,,,,,,,,,,,,,,,,,,,1250.0
2025-08-15,,,,,,,,,,,,,,,,,,,,1250.0
2025-08-18,,,,,,,,,,,,,,,,,,,,1250.0
2025-08-19,,,,,,,,,,,,,,,,,,,,1270.0
2025-08-20,,,,,,,,,,,,,,,,,,,,1270.0
2025-08-21,,,,,,,,,,,,,,,,,,,,1270.0
2025-08-22,,,,,,,,,,,,,,,,,,,,1300.0
2025-08-25,,,,,,,,,,,,,,,,,,,,1290.0
2025-08-26,,,,,,,,,,,,,,,,,,,,1270.0
2025-08-27,,,,,,,,,,,,,,,,,,,,1250.0
2025-08-28,,,,,,,,,,,,,,,,,,,,1260.0
2025-08-29,,,,,,,,,,,,,,,,,,,,1260.0
