,BNKE FP Equity_DX_SI_QTY,BNKE FP Equity_DX_SHORT_INTEREST_VALUE,BNKE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BNKE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BNKE FP Equity_DX_SI_MV,BNKE FP Equity_DX_DSS,BNKE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BNKE FP Equity_DX_SUPPLY_SI_QTY,BNKE FP Equity_DX_BROKER_SI_QTY,BNKE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BNKE FP Equity_DX_BROKER_SI_MV_NEW_x,BNKE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BNKE FP Equity_DX_SUPPLY_SI_QTY_INC_x,BNKE FP Equity_DX_BROKER_SI_MV_INC_x,BNKE FP Equity_DX_SUPPLY_SI_MV_NEW,BNKE FP Equity_DX_BROKER_SI_QTY_ADD,BNKE FP Equity_DX_BROKER_SI_QTY_NEW,BNKE FP Equity_DX_SUPPLY_SI_MV_DEC,BNKE FP Equity_DX_BROKER_SI_QTY_INC,BNKE FP Equity_DX_SUPPLY_SI_QTY_DEC,BNKE FP Equity_DX_BROKER_SI_MV_NEW_y,BNKE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BNKE FP Equity_DX_BROKER_SI_MV_INC_y,BNKE FP Equity_DX_SUPPLY_SI_QTY_INC_y,BNKE FP Equity_DX_BROKER_SI_MV_ADD,BNKE FP Equity_DX_SUPPLY_SI_QTY_ADD,BNKE FP Equity_DX_BROKER_SI_QTY_DEC,BNKE FP Equity_DX_SUPPLY_SI_MV,BNKE FP Equity_DX_BROKER_SI_MV_DEC,BNKE FP Equity_DX_SUPPLY_SI_MV_RMV,BNKE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BNKE FP Equity_DX_UTILIZATION_QUANTITY,BNKE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BNKE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BNKE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BNKE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BNKE FP Equity_DX_ACTIVE_UTILIZATION_MV,BNKE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BNKE FP Equity_DX_BROKER_SI_CON_RATIO,BNKE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BNKE FP Equity_DX_DEMAND_SUPPLY_RATIO,BNKE FP Equity_PX_LAST
2024-04-19,100752.0,15533741.86,7.17,1.38,15.46,,7400544.0,77752.0,48000.0,11987647.86,,,,,,,,0.85,,6886.0,,,,,,,,11.73,,,74.05,27.39,27241.0,4199962.9,,4.2,73.64,26.18,0.493,64.47,0.3549,154.178
2024-04-22,100752.0,15806779.78,7.24,1.38,15.46,,7530624.0,77752.0,48000.0,12198355.78,,,,,,,,,,,,,,,,,,11.68,,,74.05,27.38,27241.0,4273786.01,,4.18,73.64,26.52,0.4909,64.18,0.3548,156.888
2024-04-23,185752.0,29771401.8,13.29,2.51,29.48,,16989150.0,160752.0,106000.0,25764526.8,,,83000.0,9.63,,,,,58000.0,,,,9.63,83000.0,,,,25.2,,,66.22,56.47,82000.0,13142550.0,,12.39,67.04,31.96,0.503,63.12,0.6526,160.275
2024-04-24,282436.0,45010978.01,20.29,3.81,45.69,,26678035.8,196036.0,167400.0,31241669.21,,,,9.57,,5400.0,,0.0,56000.0,116.0,,,9.57,,0.86,35400.0,,31.49,,,70.51,67.61,82000.0,13068094.0,,12.47,71.63,22.86,0.5366,69.38,0.9741,159.367
2024-04-25,227516.0,36393459.36,15.87,3.05,37.23,,23594100.0,161016.0,147500.0,25756119.36,,,,0.49,,,,5.13,3100.0,35020.0,,,0.49,,,,23000.0,26.32,3.9,,60.47,55.53,105241.0,16834350.36,,16.16,61.96,29.03,0.4997,64.09,0.7847,159.96
2024-04-26,248216.0,40070998.18,17.05,3.32,40.79,,26895237.6,162616.0,166600.0,26252076.58,,,1600.0,3.2,,,,,19100.0,,,,3.2,1600.0,,,,26.62,,,60.71,55.9,105241.0,16989686.08,,16.19,62.19,26.44,0.5142,66.25,0.8533,161.436
2024-04-29,253916.0,40775354.78,17.56,3.39,42.18,,27668967.8,162616.0,172300.0,26113852.98,,,,0.94,,,,,5700.0,,,,0.94,,,,,26.91,,,60.71,55.9,105241.0,16900231.23,,16.35,62.21,25.54,0.4945,64.81,0.8729,160.586
2024-04-30,265416.0,42175398.65,19.01,3.55,43.37,,27378986.9,149116.0,172300.0,23694979.75,,,11500.0,,,,,4.25,,25000.0,,,,11500.0,,,,24.28,,,55.67,51.26,118741.0,18868301.12,,18.54,56.7,24.2,0.4547,61.83,0.9124,158.903
2024-05-01,265416.0,42175398.65,18.8,3.48,43.11,,27378986.9,149116.0,172300.0,23694979.75,,,,,,,,,,,,,,,,,,24.08,,,55.67,51.29,118741.0,18868301.12,,18.39,56.7,24.39,0.4535,61.66,0.9129,
2024-05-02,259916.0,41445425.61,18.41,3.39,42.21,,27474441.1,143616.0,172300.0,22900576.51,,,,,,,,0.86,,5500.0,,,,,,,,23.19,,,53.62,49.48,124241.0,19811097.14,,19.22,54.68,25.03,0.4698,63.06,0.8955,159.457
2024-05-03,272316.0,43130225.03,16.83,3.55,44.37,,27637833.5,153816.0,174500.0,24361839.53,,,11000.0,0.11,,1600.0,,0.12,600.0,800.0,,,0.11,11000.0,0.26,,,24.95,,,57.6,53.68,113241.0,17935449.3,,17.61,58.62,23.59,0.4347,60.06,0.9504,158.383
2024-05-06,269806.0,43136043.67,17.05,3.51,43.97,,27898711.0,152906.0,174500.0,24446305.47,,,1400.0,,,,,0.39,,2310.0,,,,1400.0,,,,24.72,,,57.76,53.36,111841.0,17880915.4,,17.33,58.79,23.9,0.4336,59.87,0.9416,159.878
2024-05-07,278806.0,45634966.08,17.56,3.63,45.88,,29298720.0,157406.0,179000.0,25764214.08,,,4500.0,0.74,,,,,4500.0,,,,0.74,4500.0,,,,25.52,,,59.53,54.84,107000.0,17513760.0,,16.47,60.77,23.32,0.4127,57.58,0.9713,163.68
2024-05-08,228316.0,37357520.55,14.2,2.94,38.07,,24052434.0,82916.0,147000.0,13566881.75,,,,,,,,12.18,,74490.0,,,,,,,32000.0,13.54,5.11,,79.93,28.89,20821.0,3406773.66,,3.4,79.93,18.81,0.4204,59.09,0.7954,163.622
2024-05-09,231316.0,37613832.13,14.77,2.98,38.67,,25041632.0,118916.0,154000.0,19336692.93,,,,1.16,,,,0.62,7000.0,4000.0,,,1.16,,,40000.0,,19.81,,,44.44,41.43,148662.0,24173630.5,,24.05,45.16,19.83,0.4149,58.37,0.8059,162.608
2024-05-10,234400.0,38336354.4,15.48,3.02,38.89,,25448535.6,120400.0,155600.0,19691540.4,,,1600.0,0.23,,,,0.02,1600.0,116.0,,,0.23,1600.0,,,,19.87,,,45.57,41.95,143821.0,23522068.37,,23.03,46.31,20.91,0.4084,57.46,0.8166,163.551
2024-05-13,230200.0,37732772.6,15.17,2.97,38.35,,25160645.5,118300.0,153500.0,19390907.9,,,,,,,,0.26,,2100.0,,,,,,,2100.0,19.61,0.31,,44.31,41.28,148662.0,24367634.41,,23.93,45.04,19.45,0.4165,58.57,0.8034,163.913
2024-05-14,244200.0,40496907.0,16.48,3.13,40.65,,27147189.5,120500.0,163700.0,19983117.5,,,11800.0,1.94,,,,1.52,11800.0,9600.0,,,1.94,11800.0,,,1600.0,19.93,0.26,,45.09,42.01,146762.0,24338276.27,,23.55,45.84,21.0,0.4138,57.82,0.8513,165.835
2024-05-15,221800.0,36965853.4,15.0,2.82,37.72,,24999450.0,111800.0,150000.0,18632923.4,,,,,,,,1.27,,8700.0,,,,,,,13700.0,18.82,2.16,,42.74,39.71,149762.0,24959784.21,,24.34,43.61,20.55,0.4708,64.21,0.7878,166.663
2024-05-16,130641.0,21700907.15,8.75,1.66,21.97,,10631104.0,106641.0,64000.0,17714243.15,,,,,,,,0.94,,5800.0,,,,,,641.0,86000.0,17.97,14.88,,40.67,37.84,155562.0,25840559.38,,25.23,41.59,10.41,0.7385,85.22,0.4636,166.111
2024-05-17,103641.0,17389301.54,7.97,1.32,17.46,,6208008.0,106641.0,37000.0,17892653.54,,,,,,,,,,,,,,,,,27000.0,17.99,4.52,,40.67,37.84,155562.0,26100814.61,,25.32,41.53,13.78,0.6675,80.37,0.3678,167.784
2024-05-20,26082.0,4381123.95,2.0,0.33,4.45,,1942294.93,54519.0,11563.0,9157829.03,,,315.0,,,,,8.7,,52437.0,,,,315.0,,,25437.0,9.33,4.36,,27.98,19.33,140321.0,23570419.98,,22.8,29.05,32.37,0.2939,33.33,0.0925,167.975
2024-05-21,25956.0,4348278.9,2.08,0.33,4.44,,1926537.5,54456.0,11500.0,9122741.4,,,,,,,,0.01,,63.0,,,,,,,63.0,9.36,0.01,,27.96,19.3,140321.0,23507275.53,,22.88,29.02,32.62,0.2931,32.7,0.092,167.525
2024-05-22,18956.0,3158069.6,1.52,0.24,3.25,,1332800.0,50956.0,8000.0,8489269.6,,,,,,,,0.59,,3500.0,,,,,,,3500.0,8.71,0.59,,26.16,18.06,143821.0,23960578.6,,23.31,27.21,44.75,0.4133,45.0,0.0672,166.6
2024-05-23,18956.0,3159984.16,1.53,0.24,3.22,,1333608.0,50956.0,8000.0,8494416.16,,,,,,,,,,,,,,,,,,8.66,,,71.79,18.11,20021.0,3337520.72,,3.32,72.26,44.88,0.4135,44.91,0.0674,166.701
2024-05-24,18000.0,3000132.0,1.51,0.23,3.06,,1333392.0,50000.0,8000.0,8333700.0,,,,,,,,0.16,,956.0,,,,,,,,8.5,,,100.0,17.78,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.064,166.674
2024-05-27,18000.0,2999286.0,1.46,0.23,3.07,,1333016.0,50000.0,8000.0,8331350.0,,,,,,,,,,,,,,,,,,8.54,,,100.0,17.81,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.0641,166.627
2024-05-28,43866.0,7339264.33,3.79,0.55,7.44,,5666154.33,67482.0,33866.0,11290480.9,,,,,,25866.0,,,,,,,,,4.35,17482.0,,11.51,,,56.83,23.98,51264.0,8577031.1,,8.59,57.26,12.26,0.6003,75.52,0.1559,167.311
2024-05-29,39183.0,6460140.39,3.86,0.49,6.52,,4811430.39,66799.0,29183.0,11013217.93,,,,,,,,0.12,,683.0,,,,,,,4683.0,11.35,0.9,,56.25,23.82,51947.0,8564553.84,,8.68,56.66,14.29,0.755,85.71,0.1397,164.871
2024-05-30,231483.0,38708124.29,22.89,2.89,38.42,,22220429.49,115399.0,132883.0,19296789.98,,,42700.0,,,107700.0,,,,,,,,42700.0,17.72,5900.0,4000.0,19.26,0.69,,79.77,40.31,29268.0,4894136.42,,4.82,79.98,33.62,0.2862,34.61,0.8086,167.218
2024-05-31,158283.0,26489451.47,16.37,1.98,26.51,,16113441.47,78799.0,96283.0,13187406.65,,,,,,,,5.95,,36600.0,,,,,,,36600.0,13.28,5.99,,56.79,28.09,59968.0,10035944.64,,9.98,57.09,29.86,0.391,51.79,0.5643,167.355
2024-06-03,119583.0,20073800.3,12.29,1.49,20.16,,16162545.8,109883.0,96283.0,18445509.8,,,41084.0,,,,,1.65,,10000.0,,,,41084.0,,,,19.03,,,41.96,39.16,151969.0,25510276.19,,24.89,43.33,23.71,0.6382,76.29,0.4262,167.865
2024-06-04,116271.0,19010075.96,11.87,1.45,19.49,,15200572.56,101499.0,92971.0,16594883.5,,,,,,,,1.4,,8384.0,,,,,,,3312.0,17.62,0.66,,38.76,36.18,160353.0,26217394.79,,26.29,40.13,20.77,0.6709,79.23,0.4144,163.498
2024-06-05,137325.0,22410066.75,14.02,1.71,22.89,,10170816.75,75360.0,62325.0,12297998.4,,,,,,,,4.75,,26139.0,,,,,,,30646.0,12.8,5.34,,38.95,26.86,118106.0,19273718.14,,18.75,40.58,0.73,0.9855,99.27,0.4895,163.19
2024-06-06,76280.0,12653173.84,7.81,0.95,12.61,,10338346.35,14880.0,62325.0,2468264.64,,,,,,,,10.48,,60480.0,,,,,,,,2.47,,,7.69,5.66,178586.0,29623488.51,,29.59,7.72,1.47,0.9593,97.93,0.2904,165.878
2024-06-07,76280.0,12669802.88,8.0,0.95,12.71,,10351933.2,14880.0,62325.0,2471508.48,,,,,,,,,,,,,,,,,,2.49,,,7.69,5.67,178586.0,29662420.26,,29.39,7.81,1.48,0.9594,97.94,0.2907,166.096
2024-06-10,64280.0,10503416.28,6.66,0.8,10.71,,10183967.32,2880.0,62325.0,470594.88,,,,,,,,2.0,,12000.0,,,,,,,,0.49,,,1.76,1.1,160565.0,26236481.57,,26.68,1.81,1.45,0.9599,97.96,0.2447,163.401
2024-06-11,73275.0,11666625.68,7.59,0.91,11.92,,9923199.53,11875.0,62325.0,1890701.88,,,,,,,,0.06,,355.0,,,,,,9350.0,,1.95,,,6.14,4.52,181591.0,28912374.25,,29.6,6.17,1.45,0.9715,98.55,0.279,159.217
2024-06-12,63925.0,10262327.73,6.4,0.8,10.26,,10005468.53,2525.0,62325.0,405355.93,,,,,,,,1.53,,9350.0,,,,,,,,0.43,,,1.54,0.96,160920.0,25833614.04,,26.47,1.59,1.5,0.9705,98.5,0.2436,160.537
2024-06-13,127606.0,19868637.02,12.45,1.62,21.05,,10059348.02,66206.0,64606.0,10308472.82,,,61400.0,0.38,,,,,2281.0,,,,0.38,61400.0,,2281.0,,11.17,,,39.95,25.02,99520.0,15495562.56,,15.46,41.95,0.7,0.9862,99.3,0.4823,155.703
2024-06-14,7087.0,1080122.58,0.77,0.09,1.13,,488623.25,4806.0,3206.0,732477.65,,,,,,,,10.36,,61400.0,,,,,,,61400.0,0.77,9.88,,2.9,1.7,160920.0,24525656.28,,25.68,2.93,16.56,0.7236,83.44,0.0251,152.409
2024-06-17,5487.0,846660.56,0.52,0.07,0.88,,247810.62,4806.0,1606.0,741580.22,,,,,,,,,,,,,,,,,1600.0,0.77,0.25,,2.9,1.82,160920.0,24830438.76,,25.1,2.98,23.73,0.638,76.27,0.0207,154.303
2024-06-18,13806.0,2155019.96,1.26,0.19,2.16,,1280899.16,7206.0,8206.0,1124806.16,,,2400.0,,,6600.0,,,,,,,,2400.0,1.02,,,1.14,,,4.29,2.72,160920.0,25118485.56,,24.68,4.42,7.66,0.7618,86.77,0.0521,156.093
2024-06-19,13806.0,2152714.36,1.23,0.19,2.19,,1279528.76,7206.0,8206.0,1123602.76,,,,,,,,,,,,,,,,800.0,,1.16,,,4.29,2.72,160920.0,25091611.92,,25.14,4.4,7.57,0.7631,86.85,0.0521,155.926
2024-06-20,3325.0,523893.65,0.29,0.05,0.55,,145744.85,3325.0,925.0,523893.65,,,,,,,,0.74,,4681.0,,,,,,800.0,7281.0,0.55,1.14,,1.74,1.3,188171.0,29648599.1,,29.41,1.83,,1.0,100.0,0.013,157.562
2024-06-21,3325.0,514354.23,0.29,0.05,0.54,,143091.03,3325.0,925.0,514354.23,,,,,,,,,,,,,,,,,,0.55,,,1.74,1.3,188171.0,29108736.5,,29.24,1.83,,1.0,100.0,0.013,154.693
2024-06-24,3475.0,549932.65,0.32,0.05,0.58,,146384.95,3475.0,925.0,549932.65,,,150.0,,,,,,,,,,,150.0,,,,0.57,,,3.01,1.95,112021.0,17727771.33,,17.67,3.13,14.55,0.7514,85.45,0.0195,158.254
2024-06-25,2525.0,396634.58,0.23,0.04,0.42,,145301.78,2525.0,925.0,396634.58,,,,,,,,0.15,,950.0,,,,,,,,0.42,,,2.89,1.39,84920.0,13339488.36,,13.17,3.12,,1.0,100.0,0.0139,157.083
2024-06-26,18325.0,2863519.48,1.68,0.28,2.88,,1504031.38,9625.0,9625.0,1504031.38,,,,,,8700.0,,0.28,,1600.0,,,,,1.37,8700.0,,1.51,,,13.39,5.13,62282.0,9732372.17,,9.78,13.38,5.02,0.9046,94.98,0.0977,156.263
2024-06-27,12725.0,1983509.38,1.18,0.19,1.98,,1063846.88,6825.0,6825.0,1063846.88,,,,,,,,0.44,,2800.0,,,,,,,2800.0,1.06,0.44,,100.0,3.64,0.0,0.0,,0.0,100.0,7.25,0.8655,92.75,0.0678,155.875
2024-06-28,12725.0,1986156.18,1.17,0.2,1.98,,1065266.48,6825.0,6825.0,1065266.48,,,,,,,,,,,,,,,,,,1.06,,,100.0,3.64,0.0,0.0,,0.0,100.0,7.28,0.865,92.72,0.0678,156.083
2024-07-01,925.0,148298.78,0.09,0.01,0.15,,148298.78,925.0,925.0,148298.78,,,,,,,,0.92,,5900.0,,,,,,,5900.0,0.14,0.92,,100.0,0.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0051,160.323
2024-07-02,925.0,146528.33,0.08,0.01,0.15,,146528.33,925.0,925.0,146528.33,,,,,,,,,,,,,,,,,,0.15,,,100.0,0.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0051,158.409
2024-07-03,925.0,149147.92,0.09,0.01,0.15,,149147.92,925.0,925.0,149147.92,,,,,,,,,,,,,,,,,,0.15,,,100.0,0.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0051,161.241
2024-07-04,925.0,151090.42,0.09,0.01,0.15,,151090.42,925.0,925.0,151090.42,,,,,,,,,,,,,,,,,,0.15,,,100.0,0.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0051,163.341
2024-07-05,925.0,150272.73,0.08,0.01,0.15,,150272.73,925.0,925.0,150272.73,,,,,,,,,,,,,,,,,,0.15,,,100.0,0.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0051,162.457
2024-07-08,2705.0,438645.51,0.23,0.04,0.44,,357565.01,2205.0,2205.0,357565.01,,,,,,1280.0,,,,,,,,,0.21,1280.0,,0.36,,,7.41,1.21,27551.0,4467697.71,,4.38,7.54,41.23,0.5154,58.77,0.0148,162.161
2024-07-09,1925.0,308872.03,0.16,0.03,0.31,,228645.53,1425.0,1425.0,228645.53,,,,,,,,0.13,,780.0,,,,,,,780.0,0.23,0.13,,4.92,0.78,27551.0,4420640.6,,4.46,4.92,35.33,0.543,64.67,0.0105,160.453
2024-07-10,3302.0,535577.8,0.25,0.05,0.54,,454478.8,2802.0,2802.0,454478.8,,,,0.23,,,,,1377.0,,,,0.23,,,1377.0,,0.45,,,9.23,1.53,27551.0,4468717.1,,4.41,9.26,32.41,0.5619,67.59,0.0181,162.198
2024-07-11,3302.0,535666.95,0.25,0.05,0.53,,454554.45,2802.0,2802.0,454554.45,,,,,,,,,,,,,,,,,,0.45,,,9.23,1.53,27551.0,4469460.97,,4.46,9.2,33.02,0.5576,66.98,0.0181,162.225
2024-07-12,1925.0,314210.05,0.15,0.03,0.31,,232597.05,1425.0,1425.0,232597.05,,,,,,,,0.22,,1377.0,,,,,,,1377.0,0.23,0.22,,4.92,0.78,27551.0,4497039.53,,4.48,4.92,34.95,0.5453,65.05,0.0105,163.226
2024-07-15,1925.0,313074.3,0.15,0.03,0.31,,231756.3,1425.0,1425.0,231756.3,,,,,,,,,,,,,,,,,,0.23,,,4.92,0.78,27551.0,4480784.44,,4.5,4.9,35.17,0.544,64.83,0.0105,162.636
2024-07-16,925.0,150686.2,0.07,0.01,0.15,,150686.2,925.0,925.0,150686.2,,,,,,,,0.08,,500.0,,,,,,,500.0,0.15,0.08,,100.0,0.5,0.0,0.0,,0.0,100.0,,1.0,100.0,0.005,162.904
2024-07-17,1631.0,267431.81,0.13,0.03,0.27,,267431.81,11631.0,1631.0,1907111.81,,,,0.09,,180.0,,,526.0,,,,0.09,,0.03,10706.0,,1.9,,,17.43,6.35,55082.0,9031685.38,,9.02,17.43,10.92,0.8055,89.08,0.0089,163.968
2024-07-18,1551.0,255997.2,0.12,0.02,0.25,,255997.2,11551.0,1551.0,1906527.2,,,,,,,,0.01,,80.0,,,,,,,80.0,1.9,0.01,,17.34,6.31,55082.0,9091449.35,,9.04,17.34,6.41,0.8801,93.59,0.0085,165.053
2024-07-19,1551.0,254042.94,0.12,0.02,0.25,,254042.94,11551.0,1551.0,1891972.94,,,,,,,,,,,,,,,,,,1.91,,,17.34,6.35,55082.0,9022046.03,,9.08,17.34,6.51,0.8783,93.49,0.0085,163.793
2024-07-22,1551.0,259311.69,0.12,0.02,0.26,,259311.69,11551.0,1551.0,1931211.69,,,,,,,,,,,,,,,,,,1.9,,,17.34,6.26,55082.0,9209159.58,,9.06,17.33,6.32,0.8816,93.68,0.0084,167.19
2024-07-23,11451.0,1928966.75,0.89,0.18,1.92,,244426.75,11451.0,1451.0,1928966.75,,,,,,,,0.02,,100.0,,,,,,,100.0,1.92,0.02,,17.21,6.2,55082.0,9278783.23,,9.22,17.21,12.75,0.7774,87.25,0.062,168.454
2024-07-24,11451.0,1921432.0,0.76,0.18,1.93,,243472.0,11451.0,1451.0,1921432.0,,,,,,,,,,,,,,,,,,1.93,,,17.21,6.2,55082.0,9242539.27,,9.27,17.21,12.68,0.7785,87.32,0.062,167.796
2024-07-25,7243.0,1203294.08,0.48,0.11,1.2,,1120228.08,6743.0,6743.0,1120228.08,,,4792.0,0.87,,,,1.68,5292.0,10000.0,,,0.87,4792.0,,500.0,,1.13,,,5.68,3.65,111925.0,18594324.1,,18.83,5.67,,1.0,100.0,0.0392,166.132
2024-07-26,7243.0,1202185.9,0.51,0.12,1.21,,1119196.4,3072.0,6743.0,509887.49,,,,,,,,0.62,,3671.0,,,,,,,,0.51,,,9.56,1.66,29076.0,4826005.4,,4.85,9.55,,1.0,100.0,0.0392,165.979
2024-07-29,3572.0,589033.52,0.26,0.06,0.59,,506582.02,3072.0,3072.0,506582.02,,,,,,,,,,,,,,,,,3671.0,0.51,0.62,,9.56,1.66,29076.0,4794719.63,,4.82,9.58,,1.0,100.0,0.0193,164.903
2024-07-30,1925.0,321374.9,0.15,0.03,0.32,,237900.9,1425.0,1425.0,237900.9,,,,,,,,0.27,,1647.0,,,,,,,1647.0,0.23,0.27,,4.67,0.77,29076.0,4854180.05,,4.79,4.67,,1.0,100.0,0.0104,166.948
2024-07-31,1925.0,317571.1,0.15,0.03,0.32,,235085.1,1425.0,1425.0,235085.1,,,,,,,,,,,,,,,,,,0.24,,,4.67,0.77,29076.0,4796725.87,,4.87,4.67,,1.0,100.0,0.0104,164.972
2024-08-01,1925.0,304396.4,0.15,0.03,0.3,,225332.4,1425.0,1425.0,225332.4,,,,,,,,,,,,,,,,,,0.23,,,4.67,0.77,29076.0,4597729.73,,4.74,4.68,,1.0,100.0,0.0104,158.128
2024-08-02,1925.0,291427.68,0.15,0.03,0.29,,215732.18,1425.0,1425.0,215732.18,,,,,,,,,,,,,,,,,,0.22,,,4.67,0.77,29076.0,4401844.72,,4.58,4.66,,1.0,100.0,0.0104,151.391
2024-08-05,1925.0,285516.0,0.14,0.03,0.29,,211356.0,1425.0,1425.0,211356.0,,,,,,,,,,,,,,,,,,0.22,,,4.67,0.78,29076.0,4312552.32,,4.41,4.67,,1.0,100.0,0.0105,148.32
2024-08-06,2325.0,342695.7,0.16,0.04,0.35,,268997.7,1825.0,1825.0,268997.7,,,,,,400.0,,,,,,,,,0.06,400.0,,0.27,,,5.91,1.02,29076.0,4285686.1,,4.31,5.94,23.23,0.6433,76.77,0.013,147.396
2024-08-07,23075.0,3500523.65,1.56,0.38,3.42,,2059354.65,13575.0,13575.0,2059354.65,,,,0.48,,9000.0,,0.06,3150.0,400.0,,,0.48,,1.33,12150.0,400.0,2.0,0.06,,13.39,7.35,87808.0,13320649.22,,12.95,13.39,20.74,0.6713,79.26,0.1249,151.702
2024-08-08,27475.0,4156802.65,1.63,0.45,4.17,,2416921.65,16075.0,15975.0,2432051.05,,,2100.0,0.34,,400.0,,,2000.0,,,,0.34,2100.0,0.06,400.0,,2.44,,,15.78,8.69,85808.0,12982235.55,,13.03,15.78,16.91,0.6943,81.57,0.1486,151.294
2024-08-09,5544.0,842992.92,0.32,0.09,0.84,,766965.42,5144.0,5044.0,782170.92,,,69.0,0.01,,,,1.67,69.0,11000.0,,,0.01,69.0,,,11000.0,0.78,1.67,,5.35,2.86,91008.0,13838221.44,,13.76,5.35,9.32,0.831,90.68,0.0308,152.055
2024-08-12,5506.0,839081.36,0.32,0.09,0.83,,762884.36,5144.0,5006.0,783914.74,,,,,,,,,,,,,,,,,38.0,0.78,0.0,,5.35,2.86,91008.0,13869073.15,,13.77,5.35,9.35,0.8305,90.65,0.0306,152.394
2024-08-13,5506.0,840683.61,0.33,0.09,0.84,,764341.11,5106.0,5006.0,779609.61,,,,,,,,0.01,,38.0,,,,,,,,0.78,,,5.31,2.85,91008.0,13895556.48,,13.85,5.31,9.36,0.8304,90.64,0.0307,152.685
2024-08-14,1636.0,250885.51,0.1,0.03,0.25,,235550.21,1636.0,1536.0,250885.51,,,,0.03,,,,0.56,180.0,3650.0,,,0.03,,,180.0,3650.0,0.25,0.56,,100.0,0.91,0.0,0.0,,0.0,100.0,45.64,0.5038,54.36,0.0091,153.353
2024-08-15,1816.0,284725.19,0.1,0.03,0.28,,254935.66,1726.0,1626.0,270614.36,,,,0.01,,,,,90.0,,,,0.01,,,90.0,,0.26,,,5.53,0.96,29486.0,4623021.48,,4.5,5.54,48.07,0.5007,51.93,0.0101,156.787
2024-08-16,1157.0,182355.93,0.07,0.02,0.18,,161078.44,1022.0,1022.0,161078.44,,,45.0,,,,,0.11,,749.0,,,,45.0,,,604.0,0.16,0.09,,3.35,0.57,29441.0,4640225.45,,4.59,3.36,13.07,0.7728,86.93,0.0064,157.611
2024-08-19,1157.0,184121.51,0.07,0.02,0.18,,162638.01,1022.0,1022.0,162638.01,,,,,,,,,,,,,,,,,,0.16,,,3.35,0.57,29441.0,4685152.42,,4.62,3.35,13.1,0.7723,86.9,0.0064,159.137
2024-08-20,1157.0,182321.22,0.08,0.02,0.18,,161047.78,1022.0,1022.0,161047.78,,,,,,,,,,,,,,,,,,0.16,,,3.35,0.57,29441.0,4639342.22,,4.68,3.35,13.32,0.769,86.68,0.0064,157.581
2024-08-21,1806.0,285600.84,0.12,0.03,0.29,,264251.94,1671.0,1671.0,264251.94,,,,0.11,,,,,649.0,,,,0.11,,,649.0,,0.26,,,5.37,0.93,29441.0,4655799.74,,4.65,5.38,47.69,0.5011,52.31,0.0101,158.14
2024-08-22,2946.0,468128.24,0.2,0.05,0.46,,446676.33,2811.0,2811.0,446676.33,,,,0.17,,,,,1140.0,,,,0.17,,,1140.0,,0.44,,,8.72,1.56,29441.0,4678263.22,,4.62,8.72,31.65,0.5673,68.35,0.0164,158.903
2024-08-23,2946.0,472788.81,0.19,0.05,0.47,,451123.34,2811.0,2811.0,451123.34,,,,,,,,,,,,,,,,,,0.45,,,8.94,1.57,28641.0,4596450.89,,4.56,8.93,31.57,0.5679,68.43,0.0164,160.485
2024-08-26,977.0,156565.23,0.06,0.02,0.16,,149353.93,932.0,932.0,149353.93,,,,,,,,0.3,,1879.0,,,,,,,1879.0,0.15,0.3,,3.14,0.52,28731.0,4604171.48,,4.61,3.14,4.83,0.908,95.17,0.0055,160.251
2024-08-27,977.0,157862.68,0.06,0.02,0.16,,150591.63,932.0,932.0,150591.63,,,,,,,,,,,,,,,,,,0.15,,,3.08,0.52,29355.0,4743151.55,,4.73,3.08,4.79,0.9088,95.21,0.0055,161.579
2024-08-28,1477.0,238668.43,0.1,0.02,0.24,,150601.88,1432.0,932.0,231396.88,,,,,,,,,,,,,,,,500.0,,0.23,,,4.65,0.8,29355.0,4743474.45,,4.76,4.65,38.06,0.5285,61.94,0.0082,161.59
2024-08-29,1387.0,225474.88,0.1,0.02,0.23,,144193.38,1387.0,887.0,225474.88,,,,,,,,0.01,,45.0,,,,,,,45.0,0.22,0.01,,100.0,0.77,0.0,0.0,,0.0,100.0,35.91,0.5397,64.09,0.0077,162.563
