,C5E FP Equity_DX_SI_QTY,C5E FP Equity_DX_SHORT_INTEREST_VALUE,C5E FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,C5E FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,C5E FP Equity_DX_SI_MV,C5E FP Equity_DX_DSS,C5E FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,C5E FP Equity_DX_SUPPLY_SI_QTY,C5E FP Equity_DX_BROKER_SI_QTY,C5E FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,C5E FP Equity_DX_BROKER_SI_MV_NEW_x,C5E FP Equity_DX_SUPPLY_SI_QTY_NEW_x,C5E FP Equity_DX_SUPPLY_SI_QTY_INC_x,C5E FP Equity_DX_BROKER_SI_MV_INC_x,C5E FP Equity_DX_SUPPLY_SI_MV_NEW,C5E FP Equity_DX_BROKER_SI_QTY_ADD,C5E FP Equity_DX_BROKER_SI_QTY_NEW,C5E FP Equity_DX_SUPPLY_SI_MV_DEC,C5E FP Equity_DX_BROKER_SI_QTY_INC,C5E FP Equity_DX_SUPPLY_SI_QTY_DEC,C5E FP Equity_DX_BROKER_SI_MV_NEW_y,C5E FP Equity_DX_SUPPLY_SI_QTY_NEW_y,C5E FP Equity_DX_BROKER_SI_MV_INC_y,C5E FP Equity_DX_SUPPLY_SI_QTY_INC_y,C5E FP Equity_DX_BROKER_SI_MV_ADD,C5E FP Equity_DX_SUPPLY_SI_QTY_ADD,C5E FP Equity_DX_BROKER_SI_QTY_DEC,C5E FP Equity_DX_SUPPLY_SI_MV,C5E FP Equity_DX_BROKER_SI_MV_DEC,C5E FP Equity_DX_SUPPLY_SI_MV_RMV,C5E FP Equity_DX_BROKER_SI_MV_RMV,C5E FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,C5E FP Equity_DX_UTILIZATION_QUANTITY,C5E FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,C5E FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,C5E FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,C5E FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,C5E FP Equity_DX_ACTIVE_UTILIZATION_MV,C5E FP Equity_DX_BROKER_SI_MARKET_SHARE_2,C5E FP Equity_DX_BROKER_SI_CON_RATIO,C5E FP Equity_DX_BROKER_SI_MARKET_SHARE_1,C5E FP Equity_DX_DEMAND_SUPPLY_RATIO,C5E FP Equity_PX_LAST
2023-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20200.0,2004244.0,,2.0,0.0,,0.0,,0.0,99.22
2023-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,29700.0,2904363.0,,2.94,0.0,,0.0,,0.0,97.79
2023-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38700.0,3741903.0,,3.78,0.0,,0.0,,0.0,96.69
2023-03-14,10000.0,962100.0,7.7,0.19,0.97,,962100.0,10000.0,10000.0,962100.0,,,,,,10000.0,,,,,,,,,0.97,10000.0,,0.97,,,,33.67,33.67,19700.0,1895337.0,,1.91,33.66,,1.0,100.0,0.3367,96.21
2023-03-15,20000.0,1904200.0,15.41,0.38,1.95,,952100.0,10000.0,10000.0,952100.0,,,,,,,,,,,,,,,,,,0.98,,,,33.67,33.67,19700.0,1875637.0,,1.92,33.66,,1.0,100.0,0.6734,95.21
2023-03-16,10000.0,951500.0,7.26,0.19,0.95,,951500.0,0.0,10000.0,0.0,,,,,,,,0.97,,10000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3367,95.15
2023-03-17,1000.0,95350.0,0.98,0.02,0.1,,95350.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,9000.0,0.0,0.85,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0337,95.35
2023-03-20,2000.0,192600.0,1.81,0.04,0.19,,96300.0,1000.0,1000.0,96300.0,,,,,,,,,,,,,,,,1000.0,,0.1,,,,3.1,3.1,31257.0,3010049.1,,2.98,3.1,,1.0,100.0,0.062,96.3
2023-03-21,2000.0,194600.0,1.79,0.04,0.19,,97300.0,1000.0,1000.0,97300.0,,,,,,,,,,,,,,,,,,0.09,,,,3.1,3.1,31257.0,3041306.1,,2.95,3.1,,1.0,100.0,0.062,97.3
2023-03-22,2000.0,195520.0,2.07,0.04,0.19,,97760.0,1000.0,1000.0,97760.0,,,,,,,,,,,,,,,,,,0.09,,,,3.1,3.1,31257.0,3055684.32,,2.96,3.1,,1.0,100.0,0.062,97.76
2023-03-23,1000.0,97790.0,1.28,0.02,0.1,,97790.0,0.0,1000.0,0.0,,,,,,,,0.09,,1000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,97.79
2023-03-24,1000.0,96830.0,1.28,0.02,0.1,,96830.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0245,96.83
2023-03-27,1000.0,98040.0,1.23,0.02,0.1,,98040.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,98.04
2023-03-28,149000.0,14606470.0,188.5,2.77,14.79,,7352250.0,74000.0,75000.0,7254220.0,,,,,,74000.0,,,,,,,,,7.26,74000.0,,7.44,,,,63.85,63.85,41898.0,4107260.94,,3.93,65.44,49.06,0.4935,50.28,1.2856,98.03
2023-03-29,149000.0,14697360.0,187.12,2.74,14.81,,7398000.0,75000.0,75000.0,7398000.0,,,1000.0,,,,,,,,,,,1000.0,,,,7.54,,,,100.0,95.06,0.0,0.0,,0.0,100.0,49.06,0.4935,50.28,1.8885,98.64
2023-03-30,40174.0,4004142.58,49.1,0.74,3.97,,3887130.0,2174.0,39000.0,216682.58,,,,0.14,,,,7.27,1000.0,72826.0,,,0.14,,,,37000.0,0.22,3.61,,,5.17,5.17,39898.0,3976633.66,,3.93,5.3,2.49,0.9431,97.08,0.9549,99.67
2023-03-31,4174.0,418652.2,5.05,0.08,0.42,,200600.0,2174.0,2000.0,218052.2,,,,,,,,,,,,,,,,,37000.0,0.22,3.66,,,5.17,5.17,39898.0,4001769.4,,3.96,5.28,47.34,0.4614,48.54,0.0992,100.3
2023-04-03,3174.0,320256.6,4.24,0.06,0.32,,201800.0,1174.0,2000.0,118456.6,,,,,,,,0.1,,1000.0,,,,,,,,0.12,,,,100.0,19.33,0.0,0.0,,0.0,100.0,31.09,0.5028,63.5,0.5227,100.9
2023-04-04,3174.0,321272.28,4.45,0.06,0.32,,202440.0,1174.0,2000.0,118832.28,,,,,,,,,,,,,,,,,,0.12,,,,2.79,2.79,40898.0,4139695.56,,4.13,2.88,31.15,0.5023,63.43,0.0754,101.22
2023-04-05,3000.0,303720.0,4.54,0.06,0.31,,202480.0,1000.0,2000.0,101240.0,,,,,,,,0.02,,174.0,,,,,,,,0.1,,,,2.39,2.38,40898.0,4140513.52,,4.14,2.46,32.98,0.5579,67.02,0.0714,101.24
2023-04-06,1000.0,101700.0,1.48,0.02,0.1,,101700.0,0.0,1000.0,0.0,,,,,,,,0.1,,1000.0,,,,,,,1000.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0238,101.7
2023-04-07,1000.0,101700.0,1.35,0.02,0.1,,101700.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0238,
2023-04-10,1000.0,101700.0,1.35,0.02,0.1,,101700.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,
2023-04-11,1000.0,102120.0,1.35,0.02,0.1,,102120.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,102.12
2023-04-12,1000.0,102300.0,1.29,0.02,0.1,,102300.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,102.3
2023-04-13,3200.0,328320.0,4.08,0.06,0.33,,225720.0,2200.0,2200.0,225720.0,,,,,,1200.0,,,,,,,,,0.12,2200.0,,0.23,,,,5.23,5.23,39898.0,4093534.8,,4.07,5.32,37.81,0.5297,62.19,0.076,102.6
2023-04-14,2200.0,227568.0,2.81,0.04,0.23,,227568.0,1200.0,2200.0,124128.0,,,,,,,,0.1,,1000.0,,,,,,,,0.13,,,,2.86,2.86,40698.0,4209801.12,,4.18,3.0,45.25,0.5045,54.75,0.0525,103.44
2023-04-17,2200.0,227436.0,2.78,0.04,0.23,,227436.0,1200.0,2200.0,124056.0,,,,,,,,,,,,,,,,,,0.13,,,,2.86,2.86,40698.0,4207359.24,,4.21,3.01,45.45,0.5041,54.55,0.0525,103.38
2023-04-18,2200.0,227744.0,2.72,0.04,0.23,,227744.0,1200.0,2200.0,124224.0,,,,,,,,,,,,,,,,,,0.13,,,,2.86,2.86,40698.0,4213056.96,,4.2,3.01,45.45,0.5041,54.55,0.0525,103.52
2023-04-19,3400.0,351696.0,4.15,0.06,0.36,,227568.0,1200.0,2200.0,124128.0,,,,,,,,,,,,,,,,,,0.13,,,,2.86,2.86,40698.0,4209801.12,,4.2,3.01,28.92,0.5889,71.08,0.0811,103.44
2023-04-20,1000.0,103380.0,1.22,0.02,0.1,,103380.0,0.0,1000.0,0.0,,,,,,,,0.13,,1200.0,,,,,,,1200.0,0.0,0.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,103.38
2023-04-21,2000.0,207600.0,2.44,0.04,0.21,,103800.0,1000.0,1000.0,103800.0,,,,,,,,,,,,,,,,1000.0,,0.1,,,,100.0,2.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0477,103.8
2023-04-24,1000.0,104180.0,1.24,0.02,0.1,,104180.0,0.0,1000.0,0.0,,,,,,,,0.1,,1000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,104.18
2023-04-25,1000.0,104400.0,1.15,0.02,0.1,,104400.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,104.4
2023-04-26,1000.0,103160.0,1.24,0.02,0.1,,103160.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,103.16
2023-04-27,1000.0,103140.0,1.23,0.02,0.1,,103140.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,103.14
2023-04-28,1000.0,103880.0,1.23,0.02,0.1,,103880.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,103.88
2023-05-01,1000.0,103880.0,1.42,0.02,0.1,,103880.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,
2023-05-02,1000.0,102880.0,1.42,0.02,0.1,,102880.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,102.88
2023-05-03,1000.0,103060.0,1.62,0.02,0.1,,103060.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,103.06
2023-05-04,1000.0,102660.0,1.86,0.02,0.1,,102660.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,102.66
2023-05-05,1000.0,102720.0,1.83,0.02,0.1,,102720.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,102.72
2023-05-08,1000.0,104060.0,1.51,0.02,0.1,,104060.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239,104.06
2023-05-09,1000.0,104060.0,1.5,0.02,0.1,,104060.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0079,104.06
2023-05-10,1000.0,103220.0,1.5,0.02,0.1,,103220.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0079,103.22
2023-05-11,1000.0,103360.0,1.57,0.02,0.1,,103360.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0079,103.36
2023-05-12,1000.0,103860.0,1.53,0.02,0.1,,103860.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0079,103.86
2023-05-15,40000.0,4165600.0,56.74,0.79,4.2,,2134870.0,19500.0,20500.0,2030730.0,,,,,,19500.0,,,,,,,,,2.02,19500.0,,2.08,,,,13.28,13.28,127379.0,13265249.06,,13.17,13.62,46.92,0.4769,50.61,0.2723,104.14
2023-05-16,28445.0,2957711.1,41.37,0.58,2.96,,1969901.1,9500.0,18945.0,987810.0,,,,,,,,1.09,,10000.0,,,,,,,1555.0,0.99,0.16,,,100.0,6.47,0.0,0.0,,0.0,100.0,33.2,0.5564,66.8,0.1937,103.98
2023-05-17,28445.0,2953728.8,42.6,0.56,2.96,,1967248.8,9500.0,18945.0,986480.0,,,,,,,,,,,,,,,,,,0.99,,,,100.0,8.16,0.0,0.0,,0.0,100.0,33.2,0.5564,66.8,0.2443,103.84
2023-05-18,1445.0,151204.8,2.21,0.03,0.15,,98884.8,500.0,945.0,52320.0,,,,,,,,0.94,,9000.0,,,,,,,18000.0,0.05,1.89,,,100.0,0.52,0.0,0.0,,0.0,100.0,30.8,0.5738,69.2,0.015,104.64
2023-05-19,1000.0,105360.0,1.54,0.02,0.1,,52680.0,500.0,500.0,52680.0,,,,,,,,,,,,,,,,,445.0,0.05,0.05,,,100.0,25.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5141,105.36
2023-05-22,1000.0,105100.0,1.58,0.02,0.11,,52550.0,500.0,500.0,52550.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,27.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.542,105.1
2023-05-23,1000.0,104340.0,1.52,0.02,0.11,,52170.0,500.0,500.0,52170.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,104.34
2023-05-24,1000.0,102700.0,1.61,0.02,0.1,,51350.0,500.0,500.0,51350.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,102.7
2023-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.05,,500.0,,,,,,,500.0,0.0,0.05,,,0.0,0.0,400.0,41032.0,,0.04,0.0,,0.0,,0.0,102.58
2023-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,41592.0,,0.04,0.0,,0.0,,0.0,103.98
2023-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,41520.0,,0.04,0.0,,0.0,,0.0,103.8
2023-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,41032.0,,0.04,0.0,,0.0,,0.0,102.58
2023-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,40512.0,,0.04,0.0,,0.0,,0.0,101.28
2023-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,40840.0,,0.04,0.0,,0.0,,0.0,102.1
2023-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,41344.0,,0.04,0.0,,0.0,,0.0,103.36
2023-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,41168.0,,0.04,0.0,,0.0,,0.0,102.92
2023-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,200.0,20636.0,,0.02,0.0,,0.0,,0.0,103.18
2023-06-07,800.0,82256.0,1.24,0.02,0.08,,41128.0,400.0,400.0,41128.0,,,,,,400.0,,,,,,,,,0.04,400.0,,0.04,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,102.82
2023-06-08,800.0,82208.0,1.25,0.02,0.08,,41104.0,400.0,400.0,41104.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,102.76
2023-06-09,800.0,82080.0,1.3,0.02,0.08,,41040.0,400.0,400.0,41040.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,102.6
2023-06-12,800.0,82064.0,1.23,0.02,0.08,,41032.0,400.0,400.0,41032.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,102.58
2023-06-13,800.0,82592.0,1.27,0.02,0.08,,41296.0,400.0,400.0,41296.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,103.24
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.54
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.56
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.3
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.34
2023-06-20,1000.0,102880.0,1.53,0.02,0.1,,51440.0,500.0,500.0,51440.0,,,,,,500.0,,,,,,,,,0.05,500.0,,0.05,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,102.88
2023-06-21,1000.0,102580.0,1.52,0.02,0.1,,51290.0,500.0,500.0,51290.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,102.58
2023-06-22,1000.0,102120.0,1.22,0.02,0.1,,51060.0,500.0,500.0,51060.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,102.12
2023-06-23,1000.0,101920.0,1.25,0.02,0.1,,50960.0,500.0,500.0,50960.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,101.92
2023-06-26,1000.0,101820.0,1.34,0.02,0.1,,50910.0,500.0,500.0,50910.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,101.82
2023-06-27,1000.0,101840.0,1.35,0.02,0.1,,50920.0,500.0,500.0,50920.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,101.84
2023-06-28,1000.0,102380.0,1.21,0.02,0.1,,51190.0,500.0,500.0,51190.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0,102.38
2023-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.05,,500.0,,,,,,,500.0,0.0,0.05,,,0.0,0.0,500.0,51200.0,,0.05,0.0,,0.0,,0.0,102.4
2023-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,500.0,51730.0,,0.05,0.0,,0.0,,0.0,103.46
2023-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20833.0,2145799.0,,2.16,0.0,,0.0,,0.0,103.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20833.0,2147048.98,,2.14,0.0,,0.0,,0.0,103.06
2023-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20833.0,2132465.88,,2.15,0.0,,0.0,,0.0,102.36
2023-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20833.0,2079758.39,,2.14,0.0,,0.0,,0.0,99.83
2023-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20833.0,2075591.79,,2.08,0.0,,0.0,,0.0,99.63
2023-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20833.0,2080175.05,,2.08,0.0,,0.0,,0.0,99.85
2023-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20833.0,2089549.9,,2.09,0.0,,0.0,,0.0,100.3
2023-07-12,150.0,15252.0,0.2,0.0,0.02,,0.0,150.0,0.0,15252.0,,,,,,,,,,,,,,,,150.0,,0.02,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0071,101.68
2023-07-13,150.0,15351.0,0.19,0.0,0.02,,0.0,150.0,0.0,15351.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0071,102.34
2023-07-14,150.0,15366.0,0.18,0.0,0.02,,0.0,150.0,0.0,15366.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0071,102.44
2023-07-17,150.0,15216.0,0.18,0.0,0.02,,0.0,150.0,0.0,15216.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0071,101.44
2023-07-18,150.0,15306.0,0.19,0.0,0.02,,0.0,150.0,0.0,15306.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0071,102.04
2023-07-19,150.0,15318.0,0.19,0.0,0.02,,0.0,150.0,0.0,15318.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0071,102.12
2023-07-20,150.0,15414.0,0.16,0.0,0.02,,0.0,150.0,0.0,15414.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0071,102.76
2023-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.02,,150.0,,,,,,,,0.0,,,,0.0,0.0,20933.0,2162378.9,,2.15,0.0,,0.0,,0.0,103.3
2023-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40290.0,4163568.6,,4.16,0.0,,0.0,,0.0,103.34
2023-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40423.0,4191056.64,,4.18,0.0,,0.0,,0.0,103.68
2023-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40433.0,4154086.42,,4.2,0.0,,0.0,,0.0,102.74
2023-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40433.0,4224439.84,,4.15,0.0,,0.0,,0.0,104.48
2023-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40433.0,4227674.48,,4.22,0.0,,0.0,,0.0,104.56
2023-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40433.0,4238187.06,,4.23,0.0,,0.0,,0.0,104.82
2023-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40433.0,4187241.48,,4.23,0.0,,0.0,,0.0,103.56
2023-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40433.0,4139530.54,,4.22,0.0,,0.0,,0.0,102.38
2023-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40333.0,4101059.44,,4.13,0.0,,0.0,,0.0,101.68
2023-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40333.0,4109126.04,,4.09,0.0,,0.0,,0.0,101.88
2023-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40333.0,4119612.62,,4.11,0.0,,0.0,,0.0,102.14
2023-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40333.0,4136552.48,,4.13,0.0,,0.0,,0.0,102.56
2023-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40333.0,4154299.0,,4.14,0.0,,0.0,,0.0,103.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40333.0,4193018.68,,4.15,0.0,,0.0,,0.0,103.96
