,OREGE FP Equity_DX_SI_QTY,OREGE FP Equity_DX_SHORT_INTEREST_VALUE,OREGE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OREGE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OREGE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OREGE FP Equity_DX_SI_MV,OREGE FP Equity_DX_DSS,OREGE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OREGE FP Equity_DX_SUPPLY_SI_QTY,OREGE FP Equity_DX_BROKER_SI_QTY,OREGE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OREGE FP Equity_DX_SUPPLY_SI_QTY_INC_x,OREGE FP Equity_DX_BROKER_SI_MV_INC_x,OREGE FP Equity_DX_BROKER_SI_QTY_ADD,OREGE FP Equity_DX_SUPPLY_SI_MV_DEC,OREGE FP Equity_DX_BROKER_SI_QTY_INC,OREGE FP Equity_DX_SUPPLY_SI_QTY_DEC,OREGE FP Equity_DX_BROKER_SI_MV_INC_y,OREGE FP Equity_DX_SUPPLY_SI_QTY_INC_y,OREGE FP Equity_DX_BROKER_SI_MV_ADD,OREGE FP Equity_DX_SUPPLY_SI_QTY_ADD,OREGE FP Equity_DX_BROKER_SI_QTY_DEC,OREGE FP Equity_DX_SUPPLY_SI_MV,OREGE FP Equity_DX_BROKER_SI_MV_DEC,OREGE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OREGE FP Equity_DX_UTILIZATION_QUANTITY,OREGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OREGE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OREGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OREGE FP Equity_DX_ACTIVE_UTILIZATION_MV,OREGE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OREGE FP Equity_DX_BROKER_SI_CON_RATIO,OREGE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OREGE FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-10-26,3532.0,1794.26,0.04,0.74,0.01,0.0,0.0,897.13,1766.0,1766.0,897.13,,,1766.0,0.0,,6234.0,,,0.0,,8000.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003
2022-10-27,3532.0,1766.0,0.04,0.66,0.01,0.0,0.0,883.0,1766.0,1766.0,883.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003
2022-10-28,3532.0,1617.66,0.04,0.64,0.01,0.0,0.0,808.83,1766.0,1766.0,808.83,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003
2022-10-31,3532.0,1977.92,0.04,0.63,0.01,0.0,0.0,988.96,1766.0,1766.0,988.96,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003
2022-11-01,15732.0,9470.66,0.19,2.15,0.03,0.01,0.0,4735.33,7866.0,7866.0,4735.33,6100.0,0.0,,,6100.0,,0.0,6100.0,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0133
2022-11-02,13966.0,8212.01,0.17,1.3,0.03,0.01,0.0,3586.8,7866.0,6100.0,4625.21,,,,,,,,,,,1766.0,0.0,0.0,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0118
2022-11-03,12200.0,6832.0,0.15,1.12,0.02,0.01,0.0,3416.0,6100.0,6100.0,3416.0,,,,0.0,,1766.0,,,,,,0.0,,100.0,0.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.0114
2022-11-04,12200.0,6807.6,0.15,0.67,0.02,0.01,0.0,3403.8,6100.0,6100.0,3403.8,,,,,,,,,,,,0.0,,100.0,0.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.0115
2022-11-07,12200.0,6466.0,0.15,0.65,0.02,0.01,0.0,3233.0,6100.0,6100.0,3233.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0115
2022-11-08,12200.0,6563.6,0.15,0.65,0.02,0.01,0.0,3281.8,6100.0,6100.0,3281.8,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0116
2022-11-09,12200.0,6441.6,0.15,0.62,0.02,0.01,0.0,3220.8,6100.0,6100.0,3220.8,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0117
2022-11-10,12200.0,6222.0,0.15,0.58,0.02,0.01,0.0,3111.0,6100.0,6100.0,3111.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0117
2022-11-11,12200.0,6466.0,0.15,0.58,0.02,0.01,0.0,3233.0,6100.0,6100.0,3233.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0117
2022-11-14,12200.0,6466.0,0.15,0.58,0.02,0.01,0.0,3233.0,6100.0,6100.0,3233.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0117
2022-11-15,12200.0,5978.0,0.15,0.5,0.02,0.01,0.0,2989.0,6100.0,6100.0,2989.0,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0121
2022-11-16,12200.0,6100.0,0.15,0.5,0.02,0.01,0.0,3050.0,6100.0,6100.0,3050.0,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0121
2022-11-17,12200.0,5978.0,0.15,0.49,0.02,0.01,0.0,2989.0,6100.0,6100.0,2989.0,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0122
2022-11-18,12200.0,6148.8,0.15,0.48,0.02,0.01,0.0,3074.4,6100.0,6100.0,3074.4,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0122
2022-11-21,12200.0,5856.0,0.15,0.48,0.02,0.01,0.0,2928.0,6100.0,6100.0,2928.0,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123
2022-11-22,12200.0,5978.0,0.15,0.48,0.02,0.01,0.0,2989.0,6100.0,6100.0,2989.0,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123
2022-11-23,12200.0,6222.0,0.15,0.47,0.02,0.01,0.0,3111.0,6100.0,6100.0,3111.0,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123
2022-11-24,12200.0,5965.8,0.15,0.46,0.02,0.01,0.0,2982.9,6100.0,6100.0,2982.9,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123
2022-11-25,12200.0,6100.0,0.15,0.46,0.02,0.01,0.0,3050.0,6100.0,6100.0,3050.0,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123
2022-11-28,12200.0,5953.6,0.15,0.46,0.02,0.01,0.0,2976.8,6100.0,6100.0,2976.8,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0124
2022-11-29,12200.0,5856.0,0.15,0.44,0.02,0.01,0.0,2928.0,6100.0,6100.0,2928.0,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0124
2022-11-30,12200.0,5856.0,0.15,0.44,0.02,0.01,0.0,2928.0,6100.0,6100.0,2928.0,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0124
2022-12-01,12200.0,5856.0,0.15,0.44,0.02,0.01,0.0,2928.0,6100.0,6100.0,2928.0,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-02,12200.0,5746.2,0.15,0.43,0.02,0.01,0.0,2873.1,6100.0,6100.0,2873.1,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-05,12200.0,5868.2,0.15,0.43,0.02,0.01,0.0,2934.1,6100.0,6100.0,2934.1,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-06,12200.0,5978.0,0.15,0.44,0.02,0.01,0.0,2989.0,6100.0,6100.0,2989.0,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-07,12200.0,5782.8,0.15,0.44,0.02,0.01,0.0,2891.4,6100.0,6100.0,2891.4,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-08,12200.0,5807.2,0.15,0.45,0.02,0.01,0.0,2903.6,6100.0,6100.0,2903.6,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-09,12200.0,5856.0,0.15,0.43,0.02,0.01,0.0,2928.0,6100.0,6100.0,2928.0,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-12,12200.0,5734.0,0.15,0.39,0.02,0.01,0.0,2867.0,6100.0,6100.0,2867.0,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-13,12200.0,5368.0,0.15,0.4,0.02,0.01,0.0,2684.0,6100.0,6100.0,2684.0,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-14,12200.0,6222.0,0.15,0.44,0.02,0.01,0.0,3111.0,6100.0,6100.0,3111.0,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-15,12200.0,6100.0,0.15,0.37,0.02,0.01,0.0,3050.0,6100.0,6100.0,3050.0,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2022-12-16,12200.0,6100.0,0.15,0.43,0.02,0.01,0.0,3050.0,6100.0,6100.0,3050.0,,,,,,,,,,,,0.0,,100.0,0.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0158
2022-12-19,12200.0,5917.0,0.15,0.42,0.02,0.01,0.0,2958.5,6100.0,6100.0,2958.5,,,,,,,,,,,,0.0,,100.0,0.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0158
2022-12-20,12200.0,5978.0,0.15,0.43,0.02,0.01,0.0,2989.0,6100.0,6100.0,2989.0,,,,,,,,,,,,0.0,,100.0,0.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0158
2022-12-21,12200.0,6100.0,0.15,0.44,0.02,0.01,0.0,3050.0,6100.0,6100.0,3050.0,,,,,,,,,,,,0.0,,100.0,0.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0158
2022-12-22,12200.0,6197.6,0.15,0.46,0.02,0.01,0.0,3098.8,6100.0,6100.0,3098.8,,,,,,,,,,,,0.0,,100.0,0.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0158
2022-12-23,12200.0,6222.0,0.15,0.45,0.02,0.01,0.0,3111.0,6100.0,6100.0,3111.0,,,,,,,,,,,,0.0,,100.0,0.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0158
2022-12-26,12200.0,6222.0,0.15,0.45,0.02,0.01,0.0,3111.0,6100.0,6100.0,3111.0,,,,,,,,,,,,0.0,,100.0,0.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0158
2022-12-27,16400.0,8692.0,0.2,0.61,0.03,0.01,0.0,5459.0,10300.0,10300.0,5459.0,4200.0,,4200.0,,,,,4200.0,0.0,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2022-12-28,16400.0,8118.0,0.2,0.69,0.03,0.01,0.0,5098.5,10300.0,10300.0,5098.5,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2022-12-29,16400.0,8118.0,0.2,0.7,0.03,0.01,0.0,5098.5,10300.0,10300.0,5098.5,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2022-12-30,16400.0,8462.4,0.2,0.71,0.03,0.01,0.0,5314.8,10300.0,10300.0,5314.8,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-02,16400.0,9020.0,0.2,0.72,0.03,0.01,0.0,5665.0,10300.0,10300.0,5665.0,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-03,16400.0,8364.0,0.2,0.7,0.03,0.01,0.0,5253.0,10300.0,10300.0,5253.0,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-04,16400.0,8692.0,0.2,0.71,0.03,0.01,0.0,5459.0,10300.0,10300.0,5459.0,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-05,16400.0,8528.0,0.2,0.7,0.03,0.01,0.0,5356.0,10300.0,10300.0,5356.0,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-06,16400.0,8856.0,0.2,0.72,0.03,0.01,0.0,5562.0,10300.0,10300.0,5562.0,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-09,16400.0,8593.6,0.2,0.71,0.03,0.01,0.0,5397.2,10300.0,10300.0,5397.2,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-10,16400.0,8659.2,0.2,0.71,0.03,0.01,0.0,5438.4,10300.0,10300.0,5438.4,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-11,16400.0,8593.6,0.2,0.73,0.03,0.01,0.0,5397.2,10300.0,10300.0,5397.2,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-12,16400.0,8593.6,0.2,0.75,0.03,0.01,0.0,5397.2,10300.0,10300.0,5397.2,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-13,16400.0,8987.2,0.2,0.75,0.03,0.01,0.0,5644.4,10300.0,10300.0,5644.4,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-16,16400.0,9020.0,0.2,0.77,0.03,0.01,0.0,5665.0,10300.0,10300.0,5665.0,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-17,16400.0,8593.6,0.2,0.78,0.03,0.01,0.0,5397.2,10300.0,10300.0,5397.2,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-18,16400.0,8856.0,0.2,0.79,0.03,0.01,0.0,5562.0,10300.0,10300.0,5562.0,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-19,16400.0,8724.8,0.2,0.8,0.03,0.01,0.0,5479.6,10300.0,10300.0,5479.6,,,,,,,,,,,,0.01,,100.0,1.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0211
2023-01-20,16400.0,8659.2,0.2,0.81,0.03,0.01,0.0,5438.4,10300.0,10300.0,5438.4,,,,,,,,,,,,0.01,,100.0,1.34,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0214
2023-01-23,16400.0,8528.0,0.22,0.84,0.03,0.01,0.0,5356.0,10300.0,10300.0,5356.0,,,,,,,,,,,,0.01,,100.0,1.34,0.0,0.0,0.0,100.0,25.32,0.6218,74.68,0.0214
2023-01-24,16400.0,8200.0,0.22,0.98,0.03,0.01,0.0,5150.0,10300.0,10300.0,5150.0,,,,,,,,,,,,0.01,,100.0,1.37,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0218
2023-01-25,16400.0,8200.0,0.22,1.02,0.03,0.01,0.0,5150.0,10300.0,10300.0,5150.0,,,,,,,,,,,,0.01,,100.0,1.37,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0219
2023-01-26,16400.0,8200.0,0.22,1.08,0.03,0.01,0.0,5150.0,10300.0,10300.0,5150.0,,,,,,,,,,,,0.01,,100.0,1.39,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0221
2023-01-27,16400.0,8200.0,0.22,1.69,0.03,0.01,0.0,5150.0,10300.0,10300.0,5150.0,,,,,,,,,,,,0.01,,100.0,1.39,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0222
2023-01-30,16400.0,8200.0,0.22,2.19,0.03,0.01,0.0,5150.0,10300.0,10300.0,5150.0,,,,,,,,,,,,0.01,,100.0,1.39,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0222
2023-01-31,16400.0,8036.0,0.22,2.37,0.03,0.01,0.0,5047.0,10300.0,10300.0,5047.0,,,,,,,,,,,,0.01,,100.0,1.39,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0222
2023-02-01,16400.0,7954.0,0.22,2.31,0.03,0.01,0.0,4995.5,10300.0,10300.0,4995.5,,,,,,,,,,,,0.01,,100.0,1.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0223
2023-02-02,16400.0,8019.6,0.22,2.4,0.03,0.01,0.0,5036.7,10300.0,10300.0,5036.7,,,,,,,,,,,,0.01,,100.0,1.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0223
2023-02-03,16400.0,7872.0,0.22,2.47,0.03,0.01,0.0,4944.0,10300.0,10300.0,4944.0,,,,,,,,,,,,0.01,,100.0,1.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0223
2023-02-06,16400.0,7872.0,0.22,2.46,0.03,0.01,0.0,4944.0,10300.0,10300.0,4944.0,,,,,,,,,,,,0.0,,100.0,1.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0223
2023-02-07,16400.0,7970.4,0.22,2.31,0.03,0.01,0.0,5005.8,10300.0,10300.0,5005.8,,,,,,,,,,,,0.0,,100.0,1.4,0.0,0.0,0.0,100.0,25.85,0.6167,74.15,0.0223
2023-02-08,16400.0,7970.4,0.22,2.29,0.03,0.01,0.0,5005.8,10300.0,10300.0,5005.8,,,,,,,,,,,,0.01,,100.0,1.41,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0225
2023-02-09,16400.0,7937.6,0.22,2.25,0.03,0.01,0.0,4985.2,10300.0,10300.0,4985.2,,,,,,,,,,,,0.01,,100.0,1.41,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0225
2023-02-10,16400.0,7544.0,0.22,2.26,0.03,0.01,0.0,4738.0,10300.0,10300.0,4738.0,,,,,,,,,,,,0.01,,100.0,1.5,0.0,0.0,0.0,100.0,24.65,0.6285,75.35,0.0238
2023-02-13,16400.0,7544.0,0.22,1.82,0.03,0.01,0.0,4738.0,10300.0,10300.0,4738.0,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0238
2023-02-14,16400.0,7380.0,0.22,2.0,0.03,0.01,0.0,4635.0,10300.0,10300.0,4635.0,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0238
2023-02-15,16400.0,7626.0,0.22,2.05,0.03,0.01,0.0,4789.5,10300.0,10300.0,4789.5,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,26.24,0.6129,73.76,0.0238
2023-02-16,16400.0,7544.0,0.22,2.13,0.03,0.01,0.0,4738.0,10300.0,10300.0,4738.0,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,25.4,0.621,74.6,0.0238
2023-02-17,16400.0,7642.4,0.22,2.02,0.03,0.01,0.0,4799.8,10300.0,10300.0,4799.8,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0238
2023-02-20,16400.0,7544.0,0.22,1.25,0.03,0.01,0.0,4738.0,10300.0,10300.0,4738.0,,,,,,,,,,,,0.0,,100.0,1.66,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0265
2023-02-21,16400.0,7216.0,0.22,1.04,0.03,0.01,0.0,4532.0,10300.0,10300.0,4532.0,,,,,,,,,,,,0.0,,100.0,1.72,0.0,0.0,0.0,100.0,25.39,0.6211,74.61,0.0274
2023-02-22,16400.0,7052.0,0.22,0.95,0.03,0.01,0.0,4429.0,10300.0,10300.0,4429.0,,,,,,,,,,,,0.0,,100.0,1.74,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0278
2023-02-23,16400.0,7347.2,0.22,0.92,0.03,0.01,0.0,4614.4,10300.0,10300.0,4614.4,,,,,,,,,,,,0.0,,100.0,1.79,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0285
2023-02-24,16400.0,7298.0,0.22,0.89,0.03,0.01,0.0,4583.5,10300.0,10300.0,4583.5,,,,,,,,,,,,0.0,,100.0,1.8,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0286
2023-02-27,16400.0,6953.6,0.22,0.86,0.03,0.01,0.0,4367.2,10300.0,10300.0,4367.2,,,,,,,,,,,,0.0,,100.0,1.99,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0316
2023-02-28,16400.0,6396.0,0.22,0.68,0.03,0.01,0.0,4017.0,10300.0,10300.0,4017.0,,,,,,,,,,,,0.0,,100.0,2.02,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0321
2023-03-01,16400.0,6396.0,0.22,0.62,0.03,0.01,0.0,4017.0,10300.0,10300.0,4017.0,,,,,,,,,,,,0.0,,100.0,2.03,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0323
2023-03-02,16400.0,6068.0,0.22,0.62,0.03,0.01,0.0,3811.0,10300.0,10300.0,3811.0,,,,,,,,,,,,0.0,,100.0,2.03,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0323
2023-03-03,16400.0,5904.0,0.22,0.6,0.03,0.01,0.0,3708.0,10300.0,10300.0,3708.0,,,,,,,,,,,,0.0,,100.0,2.03,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0323
2023-03-06,16400.0,6560.0,0.22,0.59,0.03,0.01,0.0,4120.0,10300.0,10300.0,4120.0,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-07,16400.0,6379.6,0.22,0.54,0.03,0.01,0.0,4006.7,10300.0,10300.0,4006.7,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.08,0.6242,74.92,0.0328
2023-03-08,16400.0,6396.0,0.22,0.53,0.03,0.01,0.0,4017.0,10300.0,10300.0,4017.0,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.66,0.6185,74.34,0.0328
2023-03-09,16400.0,6560.0,0.22,0.53,0.03,0.01,0.0,4120.0,10300.0,10300.0,4120.0,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-10,16400.0,6527.2,0.22,0.53,0.03,0.01,0.0,4099.4,10300.0,10300.0,4099.4,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-13,16400.0,5986.0,0.22,0.53,0.03,0.01,0.0,3759.5,10300.0,10300.0,3759.5,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-14,16400.0,6182.8,0.22,0.52,0.03,0.01,0.0,3883.1,10300.0,10300.0,3883.1,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-15,16400.0,6035.2,0.22,0.51,0.03,0.01,0.0,3790.4,10300.0,10300.0,3790.4,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-16,16400.0,6281.2,0.22,0.5,0.03,0.01,0.0,3944.9,10300.0,10300.0,3944.9,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-17,16400.0,6527.2,0.22,0.49,0.03,0.01,0.0,4099.4,10300.0,10300.0,4099.4,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-20,16400.0,6396.0,0.22,0.49,0.03,0.01,0.0,4017.0,10300.0,10300.0,4017.0,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-21,16400.0,6346.8,0.22,0.5,0.03,0.01,0.0,3986.1,10300.0,10300.0,3986.1,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-22,16400.0,6281.2,0.22,0.49,0.03,0.01,0.0,3944.9,10300.0,10300.0,3944.9,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-23,16400.0,6199.2,0.22,0.49,0.03,0.01,0.0,3893.4,10300.0,10300.0,3893.4,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-24,16400.0,6543.6,0.22,0.49,0.03,0.01,0.0,4109.7,10300.0,10300.0,4109.7,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-27,16400.0,6527.2,0.22,0.51,0.03,0.01,0.0,4099.4,10300.0,10300.0,4099.4,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-28,16400.0,6461.6,0.22,0.51,0.03,0.01,0.0,4058.2,10300.0,10300.0,4058.2,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-29,16400.0,6428.8,0.22,0.52,0.03,0.01,0.0,4037.6,10300.0,10300.0,4037.6,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-30,16400.0,6461.6,0.22,0.52,0.03,0.01,0.0,4058.2,10300.0,10300.0,4058.2,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0328
2023-03-31,16400.0,6478.0,0.22,0.52,0.03,0.01,0.0,4068.5,10300.0,10300.0,4068.5,,,,,,,,,,,,0.0,,100.0,2.06,0.0,0.0,0.0,100.0,25.66,0.6185,74.34,0.0328
2023-04-03,16400.0,6314.0,0.22,0.61,0.03,0.01,0.0,3965.5,10300.0,10300.0,3965.5,,,,,,,,,,,,0.0,,100.0,2.13,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0338
