,STQ FP Equity_DX_SI_QTY,STQ FP Equity_DX_SHORT_INTEREST_VALUE,STQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STQ FP Equity_DX_SI_MV,STQ FP Equity_DX_DSS,STQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STQ FP Equity_DX_SUPPLY_SI_QTY,STQ FP Equity_DX_BROKER_SI_QTY,STQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STQ FP Equity_DX_BROKER_SI_MV_NEW_x,STQ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,STQ FP Equity_DX_BROKER_SI_MV_INC_x,STQ FP Equity_DX_SUPPLY_SI_MV_NEW,STQ FP Equity_DX_BROKER_SI_QTY_ADD,STQ FP Equity_DX_BROKER_SI_QTY_NEW,STQ FP Equity_DX_SUPPLY_SI_MV_DEC,STQ FP Equity_DX_BROKER_SI_QTY_INC,STQ FP Equity_DX_SUPPLY_SI_QTY_DEC,STQ FP Equity_DX_BROKER_SI_MV_NEW_y,STQ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STQ FP Equity_DX_BROKER_SI_MV_INC_y,STQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,STQ FP Equity_DX_BROKER_SI_MV_ADD,STQ FP Equity_DX_SUPPLY_SI_QTY_ADD,STQ FP Equity_DX_BROKER_SI_QTY_DEC,STQ FP Equity_DX_SUPPLY_SI_MV,STQ FP Equity_DX_BROKER_SI_MV_DEC,STQ FP Equity_DX_SUPPLY_SI_MV_RMV,STQ FP Equity_DX_BROKER_SI_MV_RMV,STQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STQ FP Equity_DX_UTILIZATION_QUANTITY,STQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STQ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STQ FP Equity_DX_ACTIVE_UTILIZATION_MV,STQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STQ FP Equity_DX_BROKER_SI_CON_RATIO,STQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STQ FP Equity_DX_DEMAND_SUPPLY_RATIO,STQ FP Equity_PX_LAST
2019-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,28360.8,,0.03,0.0,,0.0,,0.0,157.56
2019-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,28479.6,,0.03,0.0,,0.0,,0.0,158.22
2019-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,28674.0,,0.03,0.0,,0.0,,0.0,159.3
2019-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,28854.0,,0.03,0.0,,0.0,,0.0,160.3
2019-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29347.2,,0.03,0.0,,0.0,,0.0,163.04
2019-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29332.8,,0.03,0.0,,0.0,,0.0,162.96
2019-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29250.0,,0.03,0.0,,0.0,,0.0,162.5
2019-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29530.8,,0.03,0.0,,0.0,,0.0,164.06
2019-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29538.0,,0.03,0.0,,0.0,,0.0,164.1
2019-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29743.2,,0.03,0.0,,0.0,,0.0,165.24
2019-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29757.6,,0.03,0.0,,0.0,,0.0,165.32
2019-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29829.6,,0.03,0.0,,0.0,,0.0,165.72
2019-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29628.0,,0.03,0.0,,0.0,,0.0,164.6
2019-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29674.8,,0.03,0.0,,0.0,,0.0,164.86
2019-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29631.6,,0.03,0.0,,0.0,,0.0,164.62
2019-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29818.8,,0.03,0.0,,0.0,,0.0,165.66
2019-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29811.6,,0.03,0.0,,0.0,,0.0,165.62
2019-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180.0,29743.2,,0.03,0.0,,0.0,,0.0,165.24
