,BYBE FP Equity_DX_SI_QTY,BYBE FP Equity_DX_SHORT_INTEREST_VALUE,BYBE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BYBE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BYBE FP Equity_DX_SI_MV,BYBE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BYBE FP Equity_DX_SUPPLY_SI_QTY,BYBE FP Equity_DX_BROKER_SI_QTY,BYBE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BYBE FP Equity_DX_BROKER_SI_QTY_ADD,BYBE FP Equity_DX_BROKER_SI_MV_ADD,BYBE FP Equity_DX_BROKER_SI_QTY_DEC,BYBE FP Equity_DX_SUPPLY_SI_MV,BYBE FP Equity_DX_BROKER_SI_MV_DEC,BYBE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BYBE FP Equity_DX_UTILIZATION_QUANTITY,BYBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BYBE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BYBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BYBE FP Equity_DX_ACTIVE_UTILIZATION_MV,BYBE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BYBE FP Equity_DX_BROKER_SI_CON_RATIO,BYBE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BYBE FP Equity_DX_DEMAND_SUPPLY_RATIO,BYBE FP Equity_PX_LAST
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,264.5
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,264.9
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,265.85
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,267.55
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,267.15
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,269.25
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,269.8
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,271.5
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,269.35
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,268.2
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,268.25
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,269.75
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,267.0
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,267.0
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,266.2
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,266.25
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,264.2
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,265.3
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,266.2
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,266.0
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,269.4
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,271.4
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,272.9
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,276.15
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,275.5
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,275.95
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,271.25
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,272.2
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,273.0
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,270.7
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,272.5
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,275.25
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,277.2
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,,,279.95
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,282.0
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,277.55
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,266.2
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,260.25
2024-08-06,,,,,,,,,,,,,,,,,,,,,,,,,264.1
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,,,266.75
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,266.8
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,268.25
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,,267.35
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,268.1
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,268.55
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,273.3
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,273.05
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,273.8
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,,272.0
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,,272.25
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,273.4
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,274.7
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,276.0
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,274.75
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,276.5
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,279.25
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,278.65
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,281.65
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,,277.8
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,276.2
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,272.05
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,,269.25
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,,272.3
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,,271.2
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,,267.15
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,,272.0
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,275.05
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,274.9
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,,278.9
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,,,278.35
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,281.35
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,279.85
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,282.25
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,283.15
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,281.6
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,,,282.35
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,285.7
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,284.25
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,286.25
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,288.65
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,288.1
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,289.65
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,292.3
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,290.0
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,291.75
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,292.8
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,294.75
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,296.05
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,297.95
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,298.65
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,299.95
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,298.5
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,297.15
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,296.65
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,295.95
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,295.55
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,294.1
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,294.7
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,,,294.65
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,291.25
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,289.15
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,291.05
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,289.95
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,290.45
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,304.05
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,,,304.45
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,,,306.4
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,311.65
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,,,310.35
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,312.45
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,,,311.0
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,308.15
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,5.0,1537.5,0.0,0.0,,0.0,,0.0,307.5
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,5.0,1530.0,0.0,0.0,,0.0,,0.0,306.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,5.0,1537.75,0.0,0.0,,0.0,,0.0,307.55
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,5.0,1570.75,0.0,0.0,,0.0,,0.0,314.15
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,319.25
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,321.45
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,319.55
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,317.75
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,318.45
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,318.65
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,319.9
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,318.2
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,316.7
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,315.45
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,315.3
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,313.85
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,313.4
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,311.6
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,311.75
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,309.2
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,307.75
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,303.8
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,305.0
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,,,298.45
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,301.1
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,299.75
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,301.9
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,301.45
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,299.55
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,300.25
2025-01-02,,,,,,,,,,,,,,,,,,,,,,,,,304.85
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,303.9
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,306.1
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,304.9
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,303.6
2025-01-09,,,,,,,,,,,,,,,,,,,,,,,,,304.5
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,302.6
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,305.25
2025-01-14,,,,,,,,,,,,,,,,,,,,,,,,,305.65
2025-01-15,,,,,,,,,,,,,,,,,,,,,,,,,310.1
2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,,310.85
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,313.35
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,309.6
2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,312.45
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,311.9
2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,312.55
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,310.1
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,308.7
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,311.1
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,,,312.85
2025-01-30,,,,,,,,,,,,,,,,,,,,,,,,,313.25
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,314.7
2025-02-03,,,,,,,,,,,,,,,,,,,,,,,,,312.65
2025-02-04,,,,,,,,,,,,,,,,,,,,,,,,,310.7
2025-02-05,,,,,,,,,,,,,,,,,,,,,,,,,309.85
2025-02-06,,,,,,,,,,,,,,,,,,,,,,,,,312.9
2025-02-07,,,,,,,,,,,,,,,,,,,,,,,,,312.3
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,,,312.5
2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,311.5
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,308.75
2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,308.0
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,309.5
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,310.45
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,,,311.0
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,312.85
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,309.15
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,310.2
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,306.75
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,303.5
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,307.75
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,308.3
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,305.05
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,,,304.7
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,,,292.65
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,,,286.8
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,287.95
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,284.5
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,,,287.0
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,,,278.6
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,,,278.3
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,,,276.8
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,280.15
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,,,282.8
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,,,281.6
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,,,284.8
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,,,287.0
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,,,284.6
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,,,289.8
2025-03-25,,,,,,,,,,,,,,,,,,,,,,,,,290.5
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,,,290.35
2025-03-27,,,,,,,,,,,,,,,,,,,,,,,,,289.3
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,,,282.8
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,282.7
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,285.85
2025-04-02,,,,,,,,,,,,,,,,,,,,,,,,,286.25
2025-04-03,,,,,,,,,,,,,,,,,,,,,,,,,269.3
2025-04-04,,,,,,,,,,,,,,,,,,,,,,,,,259.55
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,,,249.9
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,,,259.15
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,,,245.9
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,254.8
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,,,248.75
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,,,255.6
2025-04-15,,,,,,,,,,,,,,,,,,,,,,,,,258.0
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,,,256.1
2025-04-17,,,,,,,,,,,,,,,,,,,,,,,,,254.15
2025-04-22,,,,,,,,,,,,,,,,,,,,,,,,,251.55
2025-04-23,,,,,,,,,,,,,,,,,,,,,,,,,261.25
2025-04-24,,,,,,,,,,,,,,,,,,,,,,,,,262.65
2025-04-25,,,,,,,,,,,,,,,,,,,,,,,,,263.05
2025-04-28,,,,,,,,,,,,,,,,,,,,,,,,,263.75
2025-04-29,,,,,,,,,,,,,,,,,,,,,,,,,263.45
2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,264.5
2025-05-02,,,,,,,,,,,,,,,,,,,,,,,,,269.65
2025-05-05,,,,,,,,,,,,,,,,,,,,,,,,,273.45
2025-05-06,,,,,,,,,,,,,,,,,,,,,,,,,271.35
2025-05-07,,,,,,,,,,,,,,,,,,,,,,,,,271.35
2025-05-08,,,,,,,,,,,,,,,,,,,,,,,,,277.3
2025-05-09,,,,,,,,,,,,,,,,,,,,,,,,,275.9
2025-05-12,,,,,,,,,,,,,,,,,,,,,,,,,288.8
2025-05-13,,,,,,,,,,,,,,,,,,,,,,,,,291.8
2025-05-14,,,,,,,,,,,,,,,,,,,,,,,,,289.4
2025-05-15,,,,,,,,,,,,,,,,,,,,,,,,,288.75
2025-05-16,,,,,,,,,,,,,,,,,,,,,,,,,292.0
2025-05-19,,,,,,,,,,,,,,,,,,,,,,,,,290.05
2025-05-20,,,,,,,,,,,,,,,,,,,,,,,,,290.7
2025-05-21,,,,,,,,,,,,,,,,,,,,,,,,,284.7
2025-05-22,,,,,,,,,,,,,,,,,,,,,,,,,280.85
2025-05-23,,,,,,,,,,,,,,,,,,,,,,,,,278.3
2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,280.35
2025-05-27,,,,,,,,,,,,,,,,,,,,,,,,,283.0
2025-05-28,,,,,,,,,,,,,,,,,,,,,,,,,283.95
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,,,280.6
2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,281.35
2025-06-02,,,,,,,,,,,,,,,,,,,,,,,,,277.6
2025-06-03,,,,,,,,,,,,,,,,,,,,,,,,,283.35
2025-06-04,,,,,,,,,,,,,,,,,,,,,,,,,282.65
2025-06-05,,,,,,,,,,,,,,,,,,,,,,,,,281.85
2025-06-06,,,,,,,,,,,,,,,,,,,,,,,,,284.65
2025-06-09,,,,,,,,,,,,,,,,,,,,,,,,,284.45
2025-06-10,,,,,,,,,,,,,,,,,,,,,,,,,286.1
2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,284.5
2025-06-12,,,,,,,,,,,,,,,,,,,,,,,,,281.05
2025-06-13,,,,,,,,,,,,,,,,,,,,,,,,,281.25
2025-06-16,,,,,,,,,,,,,,,,,,,,,,,,,281.9
2025-06-17,,,,,,,,,,,,,,,,,,,,,,,,,283.75
2025-06-18,,,,,,,,,,,,,,,,,,,,,,,,,284.1
2025-06-19,,,,,,,,,,,,,,,,,,,,,,,,,281.9
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,284.15
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,283.95
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,285.75
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,284.3
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,284.5
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,286.2
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,285.5
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,288.9
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,287.9
2025-07-03,,,,,,,,,,,,,,,,,,,,,,,,,290.95
2025-07-04,,,,,,,,,,,,,,,,,,,,,,,,,288.1
2025-07-07,,,,,,,,,,,,,,,,,,,,,,,,,290.05
2025-07-08,,,,,,,,,,,,,,,,,,,,,,,,,290.55
2025-07-09,,,,,,,,,,,,,,,,,,,,,,,,,290.35
2025-07-10,,,,,,,,,,,,,,,,,,,,,,,,,294.65
2025-07-11,,,,,,,,,,,,,,,,,,,,,,,,,291.2
2025-07-14,,,,,,,,,,,,,,,,,,,,,,,,,290.75
2025-07-15,,,,,,,,,,,,,,,,,,,,,,,,,291.05
2025-07-16,,,,,,,,,,,,,,,,,,,,,,,,,284.95
2025-07-17,,,,,,,,,,,,,,,,,,,,,,,,,290.25
2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,290.1
2025-07-21,,,,,,,,,,,,,,,,,,,,,,,,,289.6
2025-07-22,,,,,,,,,,,,,,,,,,,,,,,,,290.3
2025-07-23,,,,,,,,,,,,,,,,,,,,,,,,,293.5
2025-07-24,,,,,,,,,,,,,,,,,,,,,,,,,292.9
2025-07-25,,,,,,,,,,,,,,,,,,,,,,,,,292.95
2025-07-28,,,,,,,,,,,,,,,,,,,,,,,,,296.35
2025-07-29,,,,,,,,,,,,,,,,,,,,,,,,,297.1
2025-07-30,,,,,,,,,,,,,,,,,,,,,,,,,297.65
2025-07-31,,,,,,,,,,,,,,,,,,,,,,,,,297.4
2025-08-01,,,,,,,,,,,,,,,,,,,,,,,,,288.65
2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,292.8
2025-08-05,,,,,,,,,,,,,,,,,,,,,,,,,291.65
2025-08-06,,,,,,,,,,,,,,,,,,,,,,,,,291.6
2025-08-07,,,,,,,,,,,,,,,,,,,,,,,,,289.35
2025-08-08,,,,,,,,,,,,,,,,,,,,,,,,,290.7
2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,291.4
2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,293.9
2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,296.4
2025-08-14,,,,,,,,,,,,,,,,,,,,,,,,,297.55
2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,296.1
2025-08-18,,,,,,,,,,,,,,,,,,,,,,,,,296.6
2025-08-19,,,,,,,,,,,,,,,,,,,,,,,,,298.35
2025-08-20,,,,,,,,,,,,,,,,,,,,,,,,,297.85
2025-08-21,,,,,,,,,,,,,,,,,,,,,,,,,298.15
2025-08-22,,,,,,,,,,,,,,,,,,,,,,,,,301.95
2025-08-25,,,,,,,,,,,,,,,,,,,,,,,,,302.05
2025-08-26,,,,,,,,,,,,,,,,,,,,,,,,,301.25
2025-08-27,,,,,,,,,,,,,,,,,,,,,,,,,304.1
2025-08-28,,,,,,,,,,,,,,,,,,,,,,,,,301.9
2025-08-29,,,,,,,,,,,,,,,,,,,,,,,,,301.1
