,EFG FP Equity_DX_SI_QTY,EFG FP Equity_DX_SHORT_INTEREST_VALUE,EFG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EFG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EFG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EFG FP Equity_DX_SI_MV,EFG FP Equity_DX_DSS,EFG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EFG FP Equity_DX_SUPPLY_SI_QTY,EFG FP Equity_DX_BROKER_SI_QTY,EFG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EFG FP Equity_DX_BROKER_SI_MV_NEW_x,EFG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EFG FP Equity_DX_SUPPLY_SI_QTY_INC_x,EFG FP Equity_DX_BROKER_SI_MV_INC_x,EFG FP Equity_DX_SUPPLY_SI_MV_NEW,EFG FP Equity_DX_BROKER_SI_QTY_ADD,EFG FP Equity_DX_BROKER_SI_QTY_NEW,EFG FP Equity_DX_SUPPLY_SI_MV_DEC,EFG FP Equity_DX_BROKER_SI_QTY_INC,EFG FP Equity_DX_SUPPLY_SI_QTY_DEC,EFG FP Equity_DX_BROKER_SI_MV_NEW_y,EFG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EFG FP Equity_DX_BROKER_SI_MV_INC_y,EFG FP Equity_DX_SUPPLY_SI_QTY_INC_y,EFG FP Equity_DX_BROKER_SI_MV_ADD,EFG FP Equity_DX_SUPPLY_SI_QTY_ADD,EFG FP Equity_DX_BROKER_SI_QTY_DEC,EFG FP Equity_DX_SUPPLY_SI_MV,EFG FP Equity_DX_BROKER_SI_MV_DEC,EFG FP Equity_DX_SUPPLY_SI_MV_RMV,EFG FP Equity_DX_BROKER_SI_MV_RMV,EFG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EFG FP Equity_DX_UTILIZATION_QUANTITY,EFG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EFG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EFG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EFG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EFG FP Equity_DX_ACTIVE_UTILIZATION_MV,EFG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EFG FP Equity_DX_BROKER_SI_CON_RATIO,EFG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EFG FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-12-02,29034.0,58648.68,0.08,0.86,0.06,0.06,0.0,36428.68,11000.0,18034.0,22220.0,,,,,,,,0.02,,10000.0,,,,,,,,0.02,,,,1.39,1.39,778336.0,1572238.72,,1.6,1.39,37.44,0.3486,39.26,0.0368
2015-12-03,28034.0,57469.7,0.08,0.84,0.06,0.06,0.0,36969.7,10000.0,18034.0,20500.0,,,,,,,,0.0,,1000.0,,,,,,,,0.02,,,,1.27,1.27,779336.0,1597638.8,,1.57,1.27,35.23,0.3475,40.64,0.0355
2015-12-04,28034.0,56909.02,0.08,0.84,0.06,0.06,0.0,36609.02,10000.0,18034.0,20300.0,,,,,,,,,,,,,,,,,,0.02,,,,1.27,1.27,779336.0,1582052.08,,1.57,1.27,34.9,0.3475,40.85,0.0355
2015-12-07,28034.0,56068.0,0.08,0.84,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,1.27,1.27,779336.0,1558672.0,,1.58,1.27,35.15,0.347,40.55,0.0355
2015-12-08,28034.0,56068.0,0.19,0.86,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,1.27,1.27,779336.0,1558672.0,,1.58,1.27,35.6,0.3477,40.46,0.0355
2015-12-09,28034.0,56348.34,0.19,0.9,0.06,0.06,0.0,36248.34,10000.0,18034.0,20100.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.85,0.0,0.0,,0.0,100.0,35.26,0.3477,40.67,0.0799
2015-12-10,28034.0,56068.0,0.19,0.91,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.85,0.0,0.0,,0.0,100.0,35.12,0.3475,40.71,0.0799
2015-12-11,28034.0,56068.0,0.19,0.94,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.85,0.0,0.0,,0.0,100.0,35.26,0.3477,40.67,0.0799
2015-12-14,28034.0,55507.32,0.19,1.01,0.06,0.06,0.0,35707.32,10000.0,18034.0,19800.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.26,0.3477,40.67,0.0355
2015-12-15,28034.0,56068.0,0.19,1.02,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.26,0.3477,40.67,0.0355
2015-12-16,28034.0,56068.0,0.19,1.03,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.03,0.3477,40.82,0.0355
2015-12-17,28034.0,57189.36,0.19,1.06,0.06,0.06,0.0,36789.36,10000.0,18034.0,20400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.26,0.3477,40.67,0.0355
2015-12-18,28034.0,56628.68,0.19,1.09,0.06,0.06,0.0,36428.68,10000.0,18034.0,20200.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,34.71,0.3475,40.97,0.0355
2015-12-21,28034.0,56348.34,0.19,1.09,0.06,0.06,0.0,36248.34,10000.0,18034.0,20100.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.23,0.3475,40.64,0.0355
2015-12-22,28034.0,55507.32,0.19,1.43,0.06,0.06,0.0,35707.32,10000.0,18034.0,19800.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.23,0.3475,40.63,0.0355
2015-12-23,28034.0,56068.0,0.19,1.45,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.26,0.3477,40.67,0.0355
2015-12-24,28034.0,56068.0,0.19,1.47,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.36,0.3483,40.79,0.0355
2015-12-25,28034.0,56068.0,0.19,1.57,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.38,0.3482,40.75,0.0355
2015-12-28,28034.0,56068.0,0.19,1.57,0.06,0.06,0.0,36068.0,10000.0,18034.0,20000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.26,0.3477,40.67,0.0355
2015-12-29,28034.0,56348.34,0.19,1.72,0.06,0.06,0.0,36248.34,10000.0,18034.0,20100.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.26,0.3477,40.67,0.0355
2015-12-30,28034.0,56348.34,0.19,1.82,0.06,0.06,0.0,36248.34,10000.0,18034.0,20100.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.12,0.3475,40.71,0.0355
2015-12-31,28034.0,56909.02,0.19,1.87,0.06,0.06,0.0,36609.02,10000.0,18034.0,20300.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.11,0.3475,40.72,0.0355
2016-01-01,28034.0,56909.02,0.19,1.88,0.06,0.06,0.0,36609.02,10000.0,18034.0,20300.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.1,0.348,40.88,0.0355
2016-01-04,28034.0,56628.68,0.19,1.88,0.06,0.06,0.0,36428.68,10000.0,18034.0,20200.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.23,0.3475,40.64,0.0355
2016-01-05,28034.0,56909.02,0.19,1.85,0.06,0.06,0.0,36609.02,10000.0,18034.0,20300.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.23,0.3475,40.64,0.0355
2016-01-06,28034.0,58030.38,0.19,1.89,0.06,0.06,0.0,37330.38,10000.0,18034.0,20700.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.23,0.3475,40.64,0.0355
2016-01-07,28034.0,57189.36,0.19,1.86,0.06,0.06,0.0,36789.36,10000.0,18034.0,20400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.24,0.3475,40.65,0.0355
2016-01-08,28034.0,61394.46,0.19,1.83,0.06,0.06,0.0,39494.46,10000.0,18034.0,21900.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.24,0.3475,40.64,0.0355
2016-01-11,28034.0,62515.82,0.19,1.33,0.06,0.06,0.0,40215.82,10000.0,18034.0,22300.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,35.26,0.3477,40.67,0.0355
2016-01-12,28034.0,60833.78,0.19,1.07,0.06,0.06,0.0,39133.78,10000.0,18034.0,21700.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.27,0.0,0.0,,0.0,100.0,34.82,0.3475,40.9,0.0355
2016-01-13,28034.0,59151.74,0.19,0.95,0.06,0.06,0.0,38051.74,10000.0,18034.0,21100.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.3,0.0,0.0,,0.0,100.0,35.88,0.3478,40.27,0.0365
2016-01-14,28034.0,56909.02,0.19,0.93,0.06,0.06,0.0,36609.02,10000.0,18034.0,20300.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.26,0.0,0.0,,0.0,100.0,35.89,0.3477,40.25,0.0352
2016-01-15,28034.0,56909.02,0.19,0.84,0.06,0.06,0.0,36609.02,10000.0,18034.0,20300.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.29,0.0,0.0,,0.0,100.0,35.94,0.3467,39.88,0.0362
2016-01-18,28034.0,55507.32,0.19,0.84,0.06,0.06,0.0,35707.32,10000.0,18034.0,19800.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.29,0.0,0.0,,0.0,100.0,35.04,0.3464,40.41,0.0362
2016-01-19,28034.0,54666.3,0.19,0.79,0.06,0.06,0.0,35166.3,10000.0,18034.0,19500.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.29,0.0,0.0,,0.0,100.0,35.83,0.3478,40.31,0.0362
2016-01-20,38034.0,73405.62,0.26,1.03,0.08,0.08,0.0,34805.62,20000.0,18034.0,38600.0,,,10000.0,,,,,,,,,,,10000.0,,,,0.04,,,,2.6,2.58,747980.0,1443601.4,,1.48,2.6,26.26,0.258,29.82,0.0491
2016-01-21,38034.0,74546.64,0.26,1.03,0.08,0.08,0.0,35346.64,20000.0,18034.0,39200.0,,,,,,,,,,,,,,,,,,0.04,,,,2.6,2.58,747980.0,1466040.8,,1.49,2.6,26.43,0.2581,29.6,0.0491
2016-01-22,38034.0,74546.64,0.26,1.03,0.08,0.08,0.0,35346.64,20000.0,18034.0,39200.0,,,,,,,,,,,,,,,,,,0.04,,,,2.6,2.58,747980.0,1466040.8,,1.5,2.6,26.38,0.2581,29.67,0.0491
2016-01-25,38034.0,74926.98,0.26,1.01,0.08,0.08,0.0,35526.98,20000.0,18034.0,39400.0,,,,,,,,,,,,,,,,,,0.04,,,,2.6,2.58,747980.0,1473520.6,,1.47,2.6,26.07,0.258,30.06,0.0491
2016-01-26,38034.0,74546.64,0.26,1.0,0.08,0.08,0.0,35346.64,20000.0,18034.0,39200.0,,,,,,,,,,,,,,,,,,0.04,,,,2.6,2.58,747980.0,1466040.8,,1.47,2.6,26.07,0.258,30.07,0.0491
2016-01-27,38034.0,73785.96,0.26,1.0,0.08,0.08,0.0,34985.96,20000.0,18034.0,38800.0,,,,,,,,,,,,,,,,,,0.04,,,,2.6,2.58,747980.0,1451081.2,,1.46,2.6,26.0,0.258,30.15,0.0491
2016-01-28,38034.0,74926.98,0.26,0.99,0.08,0.07,0.0,35526.98,20000.0,18034.0,39400.0,,,,,,,,,,,,,,,,,,0.04,,,,2.6,2.58,747980.0,1473520.6,,1.47,2.6,26.19,0.258,29.9,0.0491
2016-01-29,38034.0,76068.0,0.26,0.99,0.08,0.08,0.0,36068.0,20000.0,18034.0,40000.0,,,,,,,,,,,,,,,,,,0.04,,,,2.6,2.58,747980.0,1495960.0,,1.45,2.6,25.88,0.2579,30.31,0.0491
2016-02-01,32534.0,62790.62,0.22,0.83,0.07,0.07,0.0,22260.62,21000.0,11534.0,40530.0,,,1000.0,,,,,,,,,,,1000.0,,,6500.0,0.04,0.01,,,2.73,2.71,746980.0,1441671.4,,1.49,2.73,33.81,0.3345,35.45,0.042
2016-02-02,32534.0,62790.62,0.22,0.82,0.07,0.06,0.0,22260.62,21000.0,11534.0,40530.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1441671.4,,1.44,2.73,33.81,0.3345,35.45,0.042
2016-02-03,32534.0,62139.94,0.22,0.82,0.07,0.06,0.0,22029.94,21000.0,11534.0,40110.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1426731.8,,1.44,2.73,33.81,0.3345,35.45,0.042
2016-02-04,32534.0,62465.28,0.22,0.83,0.07,0.06,0.0,22145.28,21000.0,11534.0,40320.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1434201.6,,1.44,2.73,33.94,0.3343,35.21,0.042
2016-02-05,32534.0,63115.96,0.22,0.83,0.07,0.06,0.0,22375.96,21000.0,11534.0,40740.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1449141.2,,1.43,2.73,33.75,0.3346,35.57,0.042
2016-02-08,32534.0,63441.3,0.22,0.84,0.07,0.06,0.0,22491.3,21000.0,11534.0,40950.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1456611.0,,1.41,2.73,33.52,0.3349,36.0,0.042
2016-02-09,32534.0,62465.28,0.22,0.83,0.07,0.06,0.0,22145.28,21000.0,11534.0,40320.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1434201.6,,1.45,2.73,33.75,0.3346,35.57,0.042
2016-02-10,32534.0,62790.62,0.22,0.79,0.07,0.06,0.0,22260.62,21000.0,11534.0,40530.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1441671.4,,1.46,2.73,34.0,0.3343,35.1,0.042
2016-02-11,32534.0,60187.9,0.22,0.79,0.07,0.06,0.0,21337.9,21000.0,11534.0,38850.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1381913.0,,1.43,2.73,33.75,0.3346,35.57,0.042
2016-02-12,32534.0,62790.62,0.22,0.77,0.07,0.06,0.0,22260.62,21000.0,11534.0,40530.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1441671.4,,1.44,2.73,34.32,0.334,34.49,0.042
2016-02-15,32534.0,64091.98,0.22,0.74,0.07,0.06,0.0,22721.98,21000.0,11534.0,41370.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1471550.6,,1.44,2.73,33.81,0.3345,35.45,0.042
2016-02-16,32534.0,63441.3,0.22,0.73,0.07,0.06,0.0,22491.3,21000.0,11534.0,40950.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1456611.0,,1.44,2.73,33.56,0.3348,35.92,0.042
2016-02-17,32534.0,69297.42,0.22,0.73,0.07,0.06,0.0,24567.42,21000.0,11534.0,44730.0,,,,,,,,,,,,,,,,,,0.04,,,,2.73,2.71,746980.0,1591067.4,,1.47,2.73,33.93,0.3343,35.22,0.042
2016-02-18,31534.0,65590.72,0.22,0.62,0.07,0.07,0.0,23990.72,20000.0,11534.0,41600.0,,,,,,,,0.0,,1000.0,,,,,,,,0.04,,,,100.0,2.6,0.0,0.0,,0.0,100.0,31.71,0.3349,36.58,0.041
2016-02-19,31534.0,65590.72,0.22,0.6,0.07,0.07,0.0,23990.72,20000.0,11534.0,41600.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.6,0.0,0.0,,0.0,100.0,31.99,0.3344,36.03,0.041
2016-02-22,31534.0,64014.02,0.22,0.7,0.07,0.07,0.0,23414.02,20000.0,11534.0,40600.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.6,0.0,0.0,,0.0,100.0,31.92,0.3345,36.15,0.041
2016-02-23,33534.0,67738.68,0.23,0.81,0.07,0.07,0.0,27338.68,20000.0,13534.0,40400.0,,,,,,2000.0,,,,,,,,,0.0,,,0.04,,,,100.0,2.6,0.0,0.0,,0.0,100.0,30.11,0.2997,33.89,0.0436
2016-02-24,44034.0,90269.7,0.3,1.15,0.09,0.09,0.0,49269.7,20000.0,24034.0,41000.0,,,,0.02,,,,,11500.0,,,,0.02,,,,1000.0,0.04,0.0,,,100.0,2.6,0.0,0.0,,0.0,100.0,23.85,0.2543,30.64,0.0573
2016-02-25,44034.0,88508.34,0.3,1.16,0.09,0.09,0.0,48308.34,20000.0,24034.0,40200.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.6,0.0,0.0,,0.0,100.0,24.18,0.2543,30.58,0.0573
2016-02-26,21857.0,44151.14,0.15,0.6,0.05,0.04,0.0,3751.14,20000.0,1857.0,40400.0,,,,,,,,,,,,,,,,,22177.0,0.04,0.05,,,100.0,2.6,0.0,0.0,,0.0,100.0,45.78,0.4262,45.78,0.0284
2016-02-29,21857.0,44806.85,0.15,0.61,0.05,0.04,0.0,3806.85,20000.0,1857.0,41000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.6,0.0,0.0,,0.0,100.0,45.73,0.4255,45.73,0.0284
2016-03-01,21857.0,45243.99,0.15,0.62,0.05,0.04,0.0,3843.99,20000.0,1857.0,41400.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.6,0.0,0.0,,0.0,100.0,45.69,0.4249,45.69,0.0284
2016-03-02,21857.0,45899.7,0.15,0.64,0.05,0.04,0.0,3899.7,20000.0,1857.0,42000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.6,0.0,0.0,,0.0,100.0,45.71,0.4253,45.71,0.0284
2016-03-03,21857.0,45462.56,0.15,0.64,0.05,0.05,0.0,3862.56,20000.0,1857.0,41600.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.6,0.0,0.0,,0.0,100.0,45.75,0.4258,45.75,0.0284
2016-03-04,15440.0,32732.8,0.11,0.45,0.03,0.03,0.0,3936.84,13583.0,1857.0,28795.96,,,,,,,,0.01,,6417.0,,,,,,,,0.03,,,,100.0,1.77,0.0,0.0,,0.0,100.0,23.23,0.4885,64.83,0.0201
2016-03-07,15440.0,32424.0,0.11,0.45,0.03,0.03,0.0,3899.7,13583.0,1857.0,28524.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.77,0.0,0.0,,0.0,100.0,23.21,0.488,64.79,0.0201
2016-03-08,15440.0,32424.0,0.11,0.45,0.03,0.03,0.0,3899.7,13583.0,1857.0,28524.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.77,0.0,0.0,,0.0,100.0,23.24,0.4887,64.85,0.0201
2016-03-09,15440.0,32732.8,0.11,0.45,0.03,0.03,0.0,3936.84,13583.0,1857.0,28795.96,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.77,0.0,0.0,,0.0,100.0,23.19,0.4874,64.73,0.0201
2016-03-10,5440.0,11478.4,0.04,0.16,0.01,0.01,0.0,3918.27,3583.0,1857.0,7560.13,,,,,,,,0.02,,10000.0,,,,,,,,0.01,,,,100.0,0.47,0.0,0.0,,0.0,100.0,33.97,0.5514,66.03,0.0071
2016-03-11,5440.0,11587.2,0.04,0.16,0.01,0.01,0.0,3955.41,3583.0,1857.0,7631.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.47,0.0,0.0,,0.0,100.0,33.98,0.5513,66.02,0.0071
2016-03-14,5440.0,11641.6,0.04,0.16,0.01,0.01,0.0,3973.98,3583.0,1857.0,7667.62,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.47,0.0,0.0,,0.0,100.0,34.27,0.5495,65.73,0.0071
2016-03-15,5440.0,11696.0,0.04,0.16,0.01,0.01,0.0,3992.55,3583.0,1857.0,7703.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.47,0.0,0.0,,0.0,100.0,34.26,0.5495,65.74,0.0071
2016-03-16,5440.0,11859.2,0.04,0.16,0.01,0.01,0.0,4048.26,3583.0,1857.0,7810.94,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.47,0.0,0.0,,0.0,100.0,34.02,0.5511,65.98,0.0071
2016-03-17,5440.0,11913.6,0.04,0.15,0.01,0.01,0.0,4066.83,3583.0,1857.0,7846.77,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.47,0.0,0.0,,0.0,100.0,33.92,0.5517,66.08,0.0071
2016-03-18,5440.0,12022.4,0.04,0.15,0.01,0.01,0.0,4103.97,3583.0,1857.0,7918.43,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.5,0.0,0.0,,0.0,100.0,34.34,0.5491,65.66,0.0075
2016-03-21,5440.0,11696.0,0.04,0.14,0.01,0.01,0.0,3992.55,3583.0,1857.0,7703.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.51,0.0,0.0,,0.0,100.0,34.27,0.5495,65.73,0.0077
2016-03-22,5440.0,11587.2,0.04,0.13,0.01,0.01,0.0,3955.41,3583.0,1857.0,7631.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.51,0.0,0.0,,0.0,100.0,33.59,0.5538,66.41,0.0077
2016-03-23,5440.0,11804.8,0.04,0.14,0.01,0.01,0.0,4029.69,3583.0,1857.0,7775.11,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.5,0.0,0.0,,0.0,100.0,34.0,0.5512,66.0,0.0075
2016-03-24,9023.0,19399.45,0.06,0.22,0.02,0.02,0.0,3992.55,7166.0,1857.0,15406.9,,,3583.0,,,,,,,,,,,3583.0,,,,0.02,,,,1.02,1.01,695092.0,1494447.8,,1.48,1.05,20.51,0.6739,79.49,0.0127
2016-03-25,1857.0,3992.55,0.01,0.05,0.0,0.0,0.0,3992.55,0.0,1857.0,0.0,,,,,,,,0.02,,7166.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026
2016-03-28,1857.0,3992.55,0.01,0.05,0.0,0.0,0.0,3992.55,0.0,1857.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026
2016-03-29,1857.0,3973.98,0.01,0.05,0.0,0.0,0.0,3973.98,0.0,1857.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026
2016-03-30,1857.0,4011.12,0.01,0.05,0.0,0.0,0.0,4011.12,0.0,1857.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026
2016-03-31,1857.0,4011.12,0.01,0.05,0.0,0.0,0.0,4011.12,0.0,1857.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026
2016-04-01,1857.0,4048.26,0.01,0.05,0.0,0.0,0.0,4048.26,0.0,1857.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026
2016-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1857.0,0.0,0.0,,,0.0,0.0,709182.0,1567292.22,,1.55,0.0,,0.0,,0.0
2016-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,709182.0,1560200.4,,1.55,0.0,,0.0,,0.0
2016-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,705871.0,1552916.2,,1.55,0.0,,0.0,,0.0
2016-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,701217.0,1556701.74,,1.54,0.0,,0.0,,0.0
2016-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,701217.0,1563713.91,,1.55,0.0,,0.0,,0.0
2016-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,685932.0,1543347.0,,1.53,0.0,,0.0,,0.0
2016-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,674585.0,1531307.95,,1.52,0.0,,0.0,,0.0
2016-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,682204.0,1569069.2,,1.55,0.0,,0.0,,0.0
2016-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,625611.0,1463929.74,,1.44,0.0,,0.0,,0.0
2016-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,625611.0,1539003.06,,1.44,0.0,,0.0,,0.0
2016-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,500591.0,1256483.41,,1.23,0.0,,0.0,,0.0
2016-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,500591.0,1216436.13,,1.23,0.0,,0.0,,0.0
2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,573240.0,1392973.2,,1.44,0.0,,0.0,,0.0
2016-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,500591.0,1231453.86,,1.22,0.0,,0.0,,0.0
2016-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,478240.0,1176470.4,,1.16,0.0,,0.0,,0.0
