,ALTOU FP Equity_DX_SI_QTY,ALTOU FP Equity_DX_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTOU FP Equity_DX_SI_MV,ALTOU FP Equity_DX_DSS,ALTOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY,ALTOU FP Equity_DX_BROKER_SI_QTY,ALTOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTOU FP Equity_DX_BROKER_SI_MV_INC_x,ALTOU FP Equity_DX_SUPPLY_SI_MV_NEW,ALTOU FP Equity_DX_BROKER_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_NEW,ALTOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALTOU FP Equity_DX_BROKER_SI_QTY_INC,ALTOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTOU FP Equity_DX_BROKER_SI_MV_INC_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTOU FP Equity_DX_BROKER_SI_MV_ADD,ALTOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV,ALTOU FP Equity_DX_BROKER_SI_MV_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALTOU FP Equity_DX_BROKER_SI_MV_RMV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTOU FP Equity_DX_BROKER_SI_CON_RATIO,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-06,12816.0,225123.29,0.49,3.89,0.33,0.25,0.0,225123.29,0.0,12816.0,0.0,,,,,,,,,,,,,,,,,87.0,0.0,0.0,,,0.0,0.0,9026.0,158548.91,,0.18,0.0,,1.0,100.0,1.4199
2006-10-09,12820.0,225193.55,0.49,4.0,0.33,0.25,0.0,225193.55,0.0,12820.0,0.0,,,,0.0,,,,,4.0,,,,0.0,,,,,0.0,,,,0.0,0.0,9026.0,158548.91,,0.18,0.0,,1.0,100.0,1.4203
2006-10-10,12469.0,217202.72,0.48,3.96,0.32,0.25,0.0,217202.72,0.0,12469.0,0.0,,,,,,,,,,,,,,,,,351.0,0.0,0.0,,,0.0,0.0,10405.0,181249.05,,0.21,0.0,,1.0,100.0,1.1984
2006-10-11,12305.0,216147.17,0.47,3.93,0.32,0.25,0.0,216147.17,0.0,12305.0,0.0,,,,,,,,,,,,,,,,,164.0,0.0,0.0,,,0.0,0.0,10386.0,182438.4,,0.21,0.0,,1.0,100.0,1.1848
2006-10-12,12453.0,217835.46,0.48,3.99,0.32,0.25,0.0,217835.46,0.0,12453.0,0.0,,,,0.0,,,,,149.0,,,,0.0,,,,,0.0,,,,0.0,0.0,10403.0,181975.61,,0.21,0.0,,1.0,100.0,1.1971
2006-10-13,12398.0,216873.37,0.47,3.97,0.32,0.25,0.0,216873.37,0.0,12398.0,0.0,,,,,,,,,,,,,,,,,55.0,0.0,0.0,,,0.0,0.0,10397.0,181870.66,,0.21,0.0,,1.0,100.0,1.1925
2006-10-16,12264.0,217222.19,0.47,3.72,0.32,0.25,0.0,217222.19,0.0,12264.0,0.0,,,,,,,,,,,,,,,,,134.0,0.0,0.0,,,0.0,0.0,10381.0,183870.16,,0.21,0.0,,1.0,100.0,1.1814
2006-10-17,12346.0,220030.01,0.47,3.16,0.32,0.25,0.0,220030.01,0.0,12346.0,0.0,,,,0.0,,,,,82.0,,,,0.0,,,,,0.0,,,,0.0,0.0,10391.0,185188.07,,0.21,0.0,,1.0,100.0,1.1881
2006-10-18,12386.0,221196.16,0.47,2.85,0.32,0.25,0.0,221196.16,0.0,12386.0,0.0,,,,0.0,,,,,40.0,,,,0.0,,,,,0.0,,,,0.0,0.0,10395.0,185639.76,,0.21,0.0,,1.0,100.0,1.1915
2006-10-19,12367.0,221852.52,0.47,2.66,0.32,0.26,0.0,221852.52,0.0,12367.0,0.0,,,,,,,,,,,,,,,,,19.0,0.0,0.0,,,0.0,0.0,10393.0,186440.79,,0.21,0.0,,1.0,100.0,1.1899
2006-10-20,12399.0,222789.56,0.47,2.68,0.32,0.26,0.0,222789.56,0.0,12399.0,0.0,,,,0.0,,,,,32.0,,,,0.0,,,,,0.0,,,,0.0,0.0,10397.0,186816.93,,0.22,0.0,,1.0,100.0,1.1926
2006-10-23,12193.0,216857.04,0.47,2.59,0.31,0.26,0.0,216857.04,0.0,12193.0,0.0,,,,,,,,,,,,,,,,,206.0,0.0,0.0,,,0.0,0.0,11931.0,212197.28,,0.25,0.0,,1.0,100.0,1.022
2006-10-24,11962.0,214937.39,0.46,2.45,0.31,0.25,0.0,214937.39,0.0,11962.0,0.0,,,,,,,,,,,,,,,,,231.0,0.0,0.0,,,0.0,0.0,11904.0,213895.23,,0.25,0.0,,1.0,100.0,1.0049
2006-10-25,12036.0,216795.61,0.56,2.28,0.31,0.26,0.0,216795.61,0.0,12036.0,0.0,,,,0.0,,,,,74.0,,,,0.0,,,,,0.0,,,,0.0,0.0,11913.0,214580.1,,0.25,0.0,,1.0,100.0,1.0103
2006-10-26,12110.0,217153.54,0.56,2.29,0.31,0.26,0.0,217153.54,0.0,12110.0,0.0,,,,0.0,,,,,74.0,,,,0.0,,,,,0.0,,,,0.0,0.0,11921.0,213764.44,,0.25,0.0,,1.0,100.0,1.0159
2006-10-27,12029.0,216581.48,0.56,2.21,0.31,0.26,0.0,216581.48,0.0,12029.0,0.0,,,,,,,,,,,,,,,,,81.0,0.0,0.0,,,0.0,0.0,11912.0,214474.9,,0.25,0.0,,1.0,100.0,1.0098
2006-10-30,12096.0,217345.15,0.56,2.23,0.31,0.26,0.0,217345.15,0.0,12096.0,0.0,,,,0.0,,,,,67.0,,,,0.0,,,,,0.0,,,,0.0,0.0,11920.0,214182.72,,0.25,0.0,,1.0,100.0,1.0148
2006-10-31,12075.0,217056.2,0.56,2.23,0.31,0.26,0.0,217056.2,0.0,12075.0,0.0,,,,,,,,,,,,,,,,,22.0,0.0,0.0,,,0.0,0.0,11917.0,214216.04,,0.25,0.0,,1.0,100.0,1.0133
2006-11-01,12070.0,217054.66,0.56,2.24,0.31,0.26,0.0,217054.66,0.0,12070.0,0.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,0.0,0.0,11917.0,214303.26,,0.25,0.0,,1.0,100.0,1.0128
2006-11-02,12104.0,217045.95,0.56,2.24,0.31,0.26,0.0,217045.95,0.0,12104.0,0.0,,,,0.0,,,,,33.0,,,,0.0,,,,,0.0,,,,0.0,0.0,11921.0,213764.44,,0.25,0.0,,1.0,100.0,1.0154
2006-11-03,12033.0,216653.5,0.56,2.22,0.31,0.26,0.0,216653.5,0.0,12033.0,0.0,,,,,,,,,,,,,,,,,71.0,0.0,0.0,,,0.0,0.0,11912.0,214474.9,,0.25,0.0,,1.0,100.0,1.0102
2006-11-06,12023.0,215593.48,0.56,2.16,0.31,0.26,0.0,215593.48,0.0,12023.0,0.0,,,,,,,,,,,,,,,,,10.0,0.0,0.0,,,0.0,0.0,12510.0,224326.24,,0.27,0.0,,1.0,100.0,0.9611
2006-11-07,11978.0,214786.55,0.55,2.2,0.31,0.26,0.0,214786.55,0.0,11978.0,0.0,,,,,,,,,,,,,,,,,45.0,0.0,0.0,,,0.0,0.0,12505.0,224236.58,,0.27,0.0,,1.0,100.0,0.9579
2006-11-08,13134.0,235035.01,0.61,2.47,0.34,0.26,0.0,235035.01,0.0,13134.0,0.0,,,,0.0,,,,,1157.0,,,,0.0,,,,,0.0,,,,0.0,0.0,15045.0,269232.66,,0.29,0.0,,1.0,100.0,0.873
2006-11-09,13142.0,234697.24,0.61,2.44,0.34,0.26,0.0,234697.24,0.0,13142.0,0.0,,,,0.0,,,,,8.0,,,,0.0,,,,,0.0,,,,0.0,0.0,15046.0,268699.94,,0.29,0.0,,1.0,100.0,0.8735
2006-11-10,13068.0,234332.16,0.61,2.25,0.34,0.26,0.0,234332.16,0.0,13068.0,0.0,,,,,,,,,,,,,,,,,74.0,0.0,0.0,,,0.0,0.0,15037.0,269639.78,,0.29,0.0,,1.0,100.0,0.8691
2006-11-13,13147.0,235556.32,0.61,2.45,0.34,0.26,0.0,235556.32,0.0,13147.0,0.0,,,,0.0,,,,,79.0,,,,0.0,,,,,0.0,,,,0.0,0.0,15046.0,269580.92,,0.29,0.0,,1.0,100.0,0.8738
2006-11-14,19386.0,347483.09,0.9,3.81,0.5,0.38,0.0,347483.09,0.0,19386.0,0.0,,,,0.12,,,,,6239.0,,,,0.12,,,,,0.0,,,,0.0,0.0,15043.0,269637.27,,0.29,0.0,,1.0,100.0,1.2887
2006-11-15,19176.0,348069.84,0.89,3.83,0.49,0.38,0.0,348069.84,0.0,19176.0,0.0,,,,,,,,,,,,,,,,,210.0,0.0,0.0,,,0.0,0.0,15026.0,272741.83,,0.3,0.0,,1.0,100.0,1.2762
2006-11-16,16851.0,302167.99,0.78,2.42,0.43,0.38,0.0,302167.99,0.0,16851.0,0.0,,,,,,,,,,,,,,,,,2325.0,0.0,0.0,,,0.0,0.0,31331.0,561819.78,,0.71,0.0,,1.0,100.0,0.5378
2006-11-17,16843.0,297709.9,0.78,2.38,0.43,0.38,0.0,297709.9,0.0,16843.0,0.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,0.0,0.0,34235.0,605123.69,,0.77,0.0,,1.0,100.0,0.492
2006-11-20,18492.0,330781.93,0.86,2.47,0.48,0.38,0.0,330781.93,0.0,18492.0,0.0,,,,0.0,,,,,1649.0,,,,0.0,,,,,0.0,,,,0.0,0.0,40748.0,728893.68,,0.84,0.0,,1.0,100.0,0.4538
2006-11-21,19613.0,347389.01,0.91,2.65,0.5,0.38,0.0,347389.01,0.0,19613.0,0.0,,,,0.0,,,,,1121.0,,,,0.0,,,,,0.0,,,,0.0,0.0,45143.0,799581.01,,0.88,0.0,,1.0,100.0,0.4345
2006-11-22,19411.0,345800.14,0.9,2.59,0.5,0.38,0.0,345800.14,0.0,19411.0,0.0,,,,,,,,,,,,,,,,,202.0,0.0,0.0,,,0.0,0.0,46610.0,830340.77,,0.91,0.0,,1.0,100.0,0.4165
2006-11-23,19340.0,344818.41,0.9,2.59,0.5,0.38,0.0,344818.41,0.0,19340.0,0.0,,,,,,,,,,,,,,,,,71.0,0.0,0.0,,,0.0,0.0,46613.0,831076.54,,0.92,0.0,,1.0,100.0,0.4149
2006-11-24,19165.0,343802.33,0.89,2.58,0.49,0.38,0.0,343802.33,0.0,19165.0,0.0,,,,,,,,,,,,,,,,,175.0,0.0,0.0,,,0.0,0.0,46605.0,836050.5,,0.92,0.0,,1.0,100.0,0.4112
2006-11-27,19026.0,342283.57,0.88,2.62,0.49,0.38,0.0,342283.57,0.0,19026.0,0.0,,,,,,,,,,,,,,,,,139.0,0.0,0.0,,,0.0,0.0,46603.0,838402.26,,0.93,0.0,,1.0,100.0,0.4083
2006-11-28,19077.0,343759.58,0.88,2.88,0.49,0.38,0.0,343759.58,0.0,19077.0,0.0,,,,0.0,,,,,51.0,,,,0.0,,,,,0.0,,,,0.0,0.0,46608.0,839856.72,,0.93,0.0,,1.0,100.0,0.4093
2006-11-29,19125.0,345744.34,0.89,3.17,0.49,0.38,0.0,345744.34,0.0,19125.0,0.0,,,,0.0,,,,,48.0,,,,0.0,,,,,0.0,,,,0.0,0.0,46614.0,842694.21,,0.93,0.0,,1.0,100.0,0.4103
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.38,0.0,0.0,46612.0,842316.9,,0.93,0.0,,0.0,,0.0
2006-12-01,19151.0,344111.86,0.89,3.24,0.49,0.38,0.0,344111.86,0.0,19151.0,0.0,0.38,,,,,,19151.0,,,,0.38,,,,,,,0.0,,,,0.0,0.0,46614.0,837576.64,,0.93,0.0,,1.0,100.0,0.4108
2006-12-04,19140.0,345174.99,0.89,3.27,0.49,0.38,0.0,345174.99,0.0,19140.0,0.0,,,,,,,,,,,,,,,,,11.0,0.0,0.0,,,0.0,0.0,46613.0,840629.15,,0.93,0.0,,1.0,100.0,0.4106
2006-12-05,19139.0,343195.84,0.89,3.34,0.49,0.38,0.0,343195.84,0.0,19139.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,46620.0,835978.37,,0.92,0.0,,1.0,100.0,0.4105
2006-12-06,19103.0,342550.3,0.88,3.42,0.49,0.38,0.0,342550.3,0.0,19103.0,0.0,,,,,,,,,,,,,,,,,36.0,0.0,0.0,,,0.0,0.0,46611.0,835816.98,,0.92,0.0,,1.0,100.0,0.4098
2006-12-07,19132.0,343070.32,0.89,3.32,0.49,0.38,0.0,343070.32,0.0,19132.0,0.0,,,,0.0,,,,,28.0,,,,0.0,,,,,0.0,,,,0.0,0.0,46613.0,835852.85,,0.92,0.0,,1.0,100.0,0.4104
2006-12-08,19128.0,342718.59,0.89,3.14,0.49,0.38,0.0,342718.59,0.0,19128.0,0.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,0.0,0.0,46610.0,835116.77,,0.93,0.0,,1.0,100.0,0.4104
2006-12-11,19087.0,342822.18,0.88,3.15,0.49,0.38,0.0,342822.18,0.0,19087.0,0.0,,,,,,,,,,,,,,,,,42.0,0.0,0.0,,,0.0,0.0,46610.0,837163.62,,0.92,0.0,,1.0,100.0,0.4095
2006-12-12,19107.0,343041.56,0.89,3.14,0.49,0.38,0.0,343041.56,0.0,19107.0,0.0,,,,0.0,,,,,20.0,,,,0.0,,,,,0.0,,,,0.0,0.0,46610.0,836822.48,,0.93,0.0,,1.0,100.0,0.4099
2006-12-13,19188.0,344074.49,0.89,3.15,0.49,0.38,0.0,344074.49,0.0,19188.0,0.0,,,,0.0,,,,,81.0,,,,0.0,,,,,0.0,,,,0.0,0.0,46611.0,835816.98,,0.93,0.0,,1.0,100.0,0.4117
2006-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19188.0,0.0,0.38,,,0.0,0.0,46612.0,832423.34,,0.92,0.0,,0.0,,0.0
2006-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46610.0,829658.49,,0.92,0.0,,0.0,,0.0
2006-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46603.0,836355.71,,0.92,0.0,,0.0,,0.0
2006-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46611.0,836499.28,,0.93,0.0,,0.0,,0.0
2006-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46600.0,851991.06,,0.93,0.0,,0.0,,0.0
2006-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46615.0,851582.95,,0.94,0.0,,0.0,,0.0
2006-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46020.0,838692.28,,0.93,0.0,,0.0,,0.0
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,21297.0,388127.54,,0.57,0.0,,0.0,,0.0
2006-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46017.0,838637.61,,0.92,0.0,,0.0,,0.0
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46013.0,843953.08,,0.93,0.0,,0.0,,0.0
2006-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46015.0,845000.13,,0.93,0.0,,0.0,,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,46026.0,845538.99,,0.93,0.0,,0.0,,0.0
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35228.0,647170.03,,0.91,0.0,,0.0,,0.0
2007-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,71176.0,1311213.7,,1.57,0.0,,0.0,,0.0
2007-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45889.0,851754.68,,0.93,0.0,,0.0,,0.0
2007-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45893.0,851828.93,,0.94,0.0,,0.0,,0.0
2007-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45905.0,855117.85,,0.94,0.0,,0.0,,0.0
2007-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45895.0,853228.52,,0.93,0.0,,0.0,,0.0
2007-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45897.0,848156.33,,0.93,0.0,,0.0,,0.0
2007-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45890.0,851432.7,,0.92,0.0,,0.0,,0.0
2007-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45896.0,845753.53,,0.93,0.0,,0.0,,0.0
2007-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45904.0,831251.84,,0.92,0.0,,0.0,,0.0
2007-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45886.0,840461.1,,0.91,0.0,,0.0,,0.0
2007-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45894.0,841629.44,,0.92,0.0,,0.0,,0.0
2007-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45889.0,841197.18,,0.92,0.0,,0.0,,0.0
2007-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75472.0,1378445.92,,1.64,0.0,,0.0,,0.0
2007-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,82618.0,1505283.96,,1.81,0.0,,0.0,,0.0
2007-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,82615.0,1502163.66,,1.81,0.0,,0.0,,0.0
2007-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,62875.0,1142770.56,,1.32,0.0,,0.0,,0.0
2007-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,82606.0,1520391.85,,1.82,0.0,,0.0,,0.0
2007-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,82613.0,1520520.69,,1.83,0.0,,0.0,,0.0
2007-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,82614.0,1520539.1,,1.83,0.0,,0.0,,0.0
2007-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,82620.0,1514517.88,,1.82,0.0,,0.0,,0.0
2007-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83844.0,1524510.2,,1.85,0.0,,0.0,,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83837.0,1543048.83,,1.86,0.0,,0.0,,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83845.0,1530750.95,,1.85,0.0,,0.0,,0.0
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83833.0,1530531.86,,1.85,0.0,,0.0,,0.0
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83827.0,1555307.24,,1.86,0.0,,0.0,,0.0
2007-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83833.0,1567861.91,,1.89,0.0,,0.0,,0.0
2007-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83830.0,1589580.88,,1.9,0.0,,0.0,,0.0
2007-02-08,10000.0,188506.35,0.46,1.69,0.26,0.25,0.0,188506.35,0.0,10000.0,0.0,,,,,,10000.0,,,,,,,,,0.25,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1195
2007-02-09,30000.0,563292.59,1.39,5.05,0.77,0.76,0.0,563292.59,0.0,30000.0,0.0,,,,,,20000.0,,,,,,,,,0.51,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.16,0.5567,66.84,0.3584
2007-02-12,30000.0,567745.49,1.39,4.98,0.77,0.76,0.0,567745.49,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.25,0.5561,66.75,0.3584
2007-02-13,30000.0,572198.4,1.39,4.97,0.77,0.76,0.0,572198.4,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.07,0.5573,66.93,0.3584
2007-02-14,30000.0,571085.17,1.39,4.95,0.77,0.77,0.0,571085.17,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.9,0.5585,67.1,0.3584
2007-02-15,30000.0,578877.76,1.39,4.91,0.77,0.77,0.0,578877.76,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.94,0.5582,67.06,0.43
2007-02-16,30000.0,578877.76,1.39,4.84,0.77,0.77,0.0,578877.76,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.64,0.5603,67.36,0.43
2007-02-19,30000.0,581549.5,1.39,4.7,0.77,0.77,0.0,581549.5,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.64,0.5603,67.36,0.43
2007-02-20,30000.0,582662.73,1.39,4.66,0.77,0.77,0.0,582662.73,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.54,0.561,67.46,0.3584
2007-02-21,30000.0,580881.57,1.39,4.45,0.77,0.78,0.0,580881.57,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.5,0.5613,67.5,0.3584
2007-02-22,30000.0,580881.57,1.39,4.39,0.77,0.77,0.0,580881.57,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.57,0.5608,67.43,0.3584
2007-02-23,30000.0,581104.21,1.39,4.37,0.77,0.77,0.0,581104.21,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.57,0.5608,67.43,0.3584
2007-02-26,30000.0,579990.98,1.39,4.53,0.77,0.77,0.0,579990.98,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.56,0.5608,67.44,0.3584
2007-02-27,30000.0,567745.49,1.39,4.5,0.77,0.77,0.0,567745.49,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.6,0.5606,67.4,0.3584
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30000.0,0.0,0.77,,,0.0,0.0,83871.0,1531225.63,,1.87,0.0,,0.0,,0.0
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83849.0,1509043.96,,1.83,0.0,,0.0,,0.0
