,ALLAM FP Equity_DX_SI_QTY,ALLAM FP Equity_DX_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLAM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLAM FP Equity_DX_SI_MV,ALLAM FP Equity_DX_DSS,ALLAM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SUPPLY_SI_QTY,ALLAM FP Equity_DX_BROKER_SI_QTY,ALLAM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_x,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLAM FP Equity_DX_BROKER_SI_MV_INC_x,ALLAM FP Equity_DX_BROKER_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_NEW,ALLAM FP Equity_DX_SUPPLY_SI_MV_DEC,ALLAM FP Equity_DX_BROKER_SI_QTY_INC,ALLAM FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_y,ALLAM FP Equity_DX_BROKER_SI_MV_INC_y,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLAM FP Equity_DX_BROKER_SI_MV_ADD,ALLAM FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_DEC,ALLAM FP Equity_DX_SUPPLY_SI_MV,ALLAM FP Equity_DX_BROKER_SI_MV_DEC,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLAM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLAM FP Equity_DX_BROKER_SI_CON_RATIO,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLAM FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-08-23,8169.0,13397.16,0.11,0.03,0.06,0.01,0.0,7985.16,3300.0,4869.0,5412.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.54,0.5179,59.46,2.4755
2024-08-26,8169.0,14785.89,0.11,0.03,0.06,0.01,0.0,8812.89,3300.0,4869.0,5973.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.42,0.5184,59.58,2.4755
2024-08-27,3300.0,5999.4,0.04,0.01,0.02,0.01,0.0,0.0,3300.0,0.0,5999.4,,,,,,,,,,,,,,4869.0,0.01,0.01,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.01,,3300.0,,,,,,,0.0,,0.0,0.0,3300.0,5814.6,0.01,0.0,,0.0,100.0,0.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3300.0,5669.4,0.01,0.0,,0.0,,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3300.0,5425.2,0.01,0.0,,0.0,,0.0
2024-09-02,1800.0,3132.0,0.02,0.01,0.01,0.0,0.0,1566.0,900.0,900.0,1566.0,,,,900.0,,,,,,,,0.0,900.0,,0.0,,100.0,27.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.5455
2024-09-03,1800.0,3618.0,0.02,0.01,0.01,0.0,0.0,1809.0,900.0,900.0,1809.0,,,,,,,,,,,,,,,0.0,,100.0,6.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.1212
2024-09-04,1800.0,3258.0,0.02,0.01,0.01,0.0,0.0,1629.0,900.0,900.0,1629.0,,,,,,,,,,,,,,,0.0,,100.0,3.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0775
2024-09-05,900.0,1549.8,0.01,0.0,0.01,0.0,0.0,0.0,900.0,0.0,1549.8,,,,,,,,,,,,,,900.0,0.0,0.0,100.0,3.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0386
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,900.0,,,,,,,0.0,,0.0,0.0,70000.0,116200.0,0.12,0.0,,0.0,,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70000.0,107520.0,0.12,0.0,,0.0,,0.0
2024-09-10,3100.0,4377.2,0.04,0.01,0.02,0.01,0.0,4377.2,3100.0,3100.0,4377.2,,,,3100.0,,,,,,,,0.01,3100.0,,0.0,,100.0,4.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0424
2024-09-11,4100.0,6412.4,0.05,0.02,0.03,0.01,0.0,6412.4,3100.0,4100.0,4848.4,,,,1000.0,,,,,,,,0.0,,,0.0,,100.0,4.24,0.0,0.0,0.0,100.0,24.45,0.6306,75.55,0.0561
2024-09-12,4100.0,6232.0,0.05,0.02,0.03,0.01,0.0,6232.0,3100.0,4100.0,4712.0,,,,,,,,,,,,,,,0.0,,100.0,4.24,0.0,0.0,0.0,100.0,24.26,0.6325,75.74,0.0561
2024-09-13,7561.0,10963.45,0.1,0.03,0.06,0.01,0.0,10673.45,3300.0,7361.0,4785.0,,200.0,0.0,,,,3261.0,,,0.0,200.0,,,,0.01,,100.0,4.5,0.0,0.0,0.0,100.0,41.07,0.5159,58.93,0.1032
2024-09-16,7561.0,10282.96,0.1,0.03,0.06,0.01,0.0,10010.96,3300.0,7361.0,4488.0,,,,,,,,,,,,,,,0.0,,100.0,4.5,0.0,0.0,0.0,100.0,41.06,0.516,58.94,0.1032
2024-09-17,6561.0,8857.35,0.09,0.03,0.05,0.01,0.0,8587.35,3300.0,6361.0,4455.0,,,,,,,,,,,,,,1000.0,0.0,0.0,100.0,4.5,0.0,0.0,0.0,100.0,47.27,0.5015,52.73,0.0895
2024-09-18,6561.0,8778.62,0.09,0.03,0.05,0.01,0.0,8511.02,3300.0,6361.0,4415.4,,,,,,,,,,,,,,,0.0,,100.0,4.5,0.0,0.0,0.0,100.0,47.27,0.5015,52.73,0.0895
2024-09-19,6561.0,8306.23,0.09,0.03,0.05,0.01,0.0,8053.03,3300.0,6361.0,4177.8,,,,,,,,,,,,,,,0.0,,100.0,4.5,0.0,0.0,0.0,100.0,47.29,0.5015,52.71,0.0895
2024-09-20,6161.0,8748.62,0.08,0.03,0.05,0.01,0.0,8748.62,0.0,6161.0,0.0,,,,,,0.0,,3300.0,,,,,,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.59,0.5,50.41,0.0841
2024-09-23,5611.0,8562.39,0.07,0.02,0.04,0.01,0.0,8562.39,2550.0,5611.0,3891.3,,,,,,,,,,,,,2550.0,550.0,0.0,0.0,100.0,3.51,0.0,0.0,0.0,100.0,45.42,0.5042,54.58,0.0773
2024-09-24,6661.0,9098.93,0.09,0.03,0.05,0.01,0.0,8381.78,3075.0,6136.0,4200.45,,525.0,0.0,,,,525.0,,,0.0,525.0,,,,0.0,,100.0,4.21,0.0,0.0,0.0,100.0,38.72,0.5254,61.28,0.0912
2024-09-25,3586.0,4080.87,0.05,0.02,0.03,0.0,0.0,4080.87,0.0,3586.0,0.0,,,,,,0.0,,3075.0,,,,,,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0512
2024-09-26,3586.0,4331.89,0.05,0.02,0.03,0.0,0.0,4331.89,0.0,3586.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0512
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3586.0,0.0,0.0,0.0,0.0,70000.0,78400.0,0.08,0.0,,0.0,,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70000.0,76300.0,0.08,0.0,,0.0,,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70000.0,73920.0,0.08,0.0,,0.0,,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70000.0,70000.0,0.07,0.0,,0.0,,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70300.0,71706.0,0.07,0.0,,0.0,,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85300.0,85982.4,0.09,0.0,,0.0,,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,82280.0,0.09,0.0,,0.0,,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85100.0,81015.2,0.08,0.0,,0.0,,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,86100.0,91093.8,0.08,0.0,,0.0,,0.0
2024-10-10,200.0,208.8,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,208.8,,,,,,,,,,,,,200.0,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023
2024-10-11,569.0,561.6,0.01,0.0,0.0,0.0,0.0,364.2,369.0,369.0,364.2,,169.0,,369.0,,,,,,,169.0,0.0,,,0.0,,100.0,0.43,0.0,0.0,0.0,100.0,29.19,0.5866,70.81,0.0066
2024-10-14,569.0,705.56,0.01,0.0,0.0,0.0,0.0,457.56,369.0,369.0,457.56,,,,,,,,,,,,,,,0.0,,100.0,0.43,0.0,0.0,0.0,100.0,29.19,0.5866,70.81,0.0067
2024-10-15,2569.0,3046.83,0.03,0.01,0.02,0.0,0.0,437.63,2369.0,369.0,2809.63,,2000.0,,,,,,,,,2000.0,,,,0.0,,100.0,2.71,0.0,0.0,0.0,100.0,6.55,0.8775,93.45,0.0294
2024-10-16,5069.0,5677.28,0.07,0.03,0.04,0.01,0.0,3101.28,2769.0,2769.0,3101.28,,400.0,0.0,400.0,,,2000.0,,,0.0,400.0,0.0,,,0.0,,100.0,3.15,0.0,0.0,0.0,100.0,5.79,0.7642,87.08,0.0578
2024-10-17,5300.0,5883.0,0.07,0.03,0.04,0.01,0.0,3108.0,2800.0,2800.0,3108.0,,31.0,0.0,,,,200.0,,,0.0,31.0,,,169.0,0.0,0.0,100.0,3.19,0.0,0.0,0.0,100.0,11.09,0.7103,83.36,0.0604
2024-10-18,5300.0,4679.9,0.07,0.03,0.04,0.01,0.0,2472.4,2800.0,2800.0,2472.4,,,,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,11.09,0.7103,83.36,0.0604
2024-10-21,5500.0,5060.0,0.07,0.03,0.04,0.01,0.0,2668.0,2900.0,2900.0,2668.0,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.0,,100.0,3.3,0.0,0.0,0.0,100.0,14.26,0.6695,80.4,0.0626
2024-10-22,5500.0,4994.0,0.07,0.03,0.04,0.01,0.0,2633.2,2900.0,2900.0,2633.2,,,,,,,,,,,,,,,0.0,,100.0,3.3,0.0,0.0,0.0,100.0,14.26,0.6695,80.39,0.0626
2024-10-23,5500.0,4686.0,0.07,0.04,0.04,0.01,0.0,2470.8,2900.0,2900.0,2470.8,,,,,,,,,,,,,,,0.0,,100.0,3.3,0.0,0.0,0.0,100.0,14.26,0.6695,80.39,0.0626
2024-10-24,6400.0,5600.0,0.08,0.05,0.05,0.01,0.0,2800.0,3500.0,3200.0,3062.5,,600.0,0.0,,,,300.0,,,0.0,600.0,,,,0.0,,100.0,3.95,0.0,0.0,0.0,100.0,26.11,0.5503,69.28,0.0723
2024-10-25,6700.0,5896.0,0.09,0.05,0.05,0.01,0.0,3080.0,3500.0,3500.0,3080.0,,,0.0,,,,300.0,,,0.0,,,,,0.0,,100.0,3.95,0.0,0.0,0.0,100.0,29.37,0.5268,66.23,0.0757
2024-10-28,6700.0,5829.0,0.09,0.05,0.05,0.01,0.0,3045.0,3500.0,3500.0,3045.0,,,,,,,,,,,,,,,0.0,,100.0,3.95,0.0,0.0,0.0,100.0,29.37,0.5268,66.23,0.0757
2024-10-29,6700.0,5822.3,0.09,0.05,0.05,0.01,0.0,3041.5,3500.0,3500.0,3041.5,,,,,,,,,,,,,,,0.0,,100.0,3.95,0.0,0.0,0.0,100.0,29.49,0.526,66.11,0.0757
2024-10-30,1300.0,1127.1,0.02,0.01,0.01,0.0,0.0,1127.1,0.0,1300.0,0.0,,,,,,0.0,,3500.0,,,,,,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.85,0.6474,77.15,0.0153
2024-10-31,1300.0,1092.0,0.02,0.01,0.01,0.0,0.0,1092.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.81,0.6478,77.19,0.0153
2024-11-01,1300.0,1051.7,0.02,0.01,0.01,0.0,0.0,1051.7,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.26,0.6539,77.74,0.0153
2024-11-04,2000.0,1600.0,0.03,0.02,0.01,0.0,0.0,800.0,1000.0,1000.0,800.0,,,,,,,,,,,,,1000.0,300.0,0.0,0.0,100.0,1.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0233
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,1000.0,,,,,,1000.0,0.0,0.0,0.0,0.0,86000.0,64500.0,0.07,0.0,,0.0,,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,86000.0,54438.0,0.06,0.0,,0.0,,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,86000.0,54610.0,0.05,0.0,,0.0,,0.0
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,86000.0,55900.0,0.05,0.0,,0.0,,0.0
2024-11-11,1000.0,642.0,0.01,0.01,0.01,0.0,0.0,321.0,500.0,500.0,321.0,,,,500.0,,,,,,,,0.0,500.0,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0116
2024-11-12,5000.0,3140.0,0.07,0.05,0.04,0.0,0.0,1570.0,2500.0,2500.0,1570.0,,2000.0,0.0,,,,2000.0,,,0.0,2000.0,,,,0.0,,100.0,2.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0571
2024-11-13,6000.0,3690.0,0.08,0.06,0.04,0.0,0.0,1845.0,3000.0,3000.0,1845.0,,500.0,0.0,,,,500.0,,,0.0,500.0,,,,0.0,,100.0,3.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0682
2024-11-14,6000.0,3462.0,0.08,0.06,0.04,0.0,0.0,1731.0,3000.0,3000.0,1731.0,,,,,,,,,,,,,,,0.0,,100.0,3.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0682
2024-11-15,6000.0,3360.0,0.08,0.07,0.04,0.0,0.0,1680.0,3000.0,3000.0,1680.0,,,,,,,,,,,,,,,0.0,,100.0,3.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0682
2024-11-18,6000.0,3870.0,0.08,0.07,0.04,0.0,0.0,1935.0,3000.0,3000.0,1935.0,,,,,,,,,,,,,,,0.0,,100.0,3.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0682
2024-11-19,6000.0,3930.0,0.08,0.07,0.04,0.0,0.0,1965.0,3000.0,3000.0,1965.0,,,,,,,,,,,,,,,0.0,,100.0,3.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0682
2024-11-20,6000.0,3690.0,0.08,0.06,0.04,0.0,0.0,1845.0,3000.0,3000.0,1845.0,,,,,,,,,,,,,,,0.0,,100.0,3.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0682
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,3000.0,,,,,,3000.0,0.0,0.0,0.0,0.0,86300.0,52470.4,0.05,0.0,,0.0,,0.0
2024-11-22,1620.0,1020.6,0.02,0.02,0.01,0.0,0.0,510.3,810.0,810.0,510.3,,,,810.0,,,,,,,,0.0,810.0,,0.0,,100.0,0.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0188
2024-11-25,4220.0,2591.08,0.05,0.05,0.03,0.0,0.0,1295.54,2110.0,2110.0,1295.54,,1300.0,0.0,,,,1300.0,,,0.0,1300.0,,,,0.0,,100.0,2.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0484
2024-11-26,4620.0,2836.68,0.06,0.06,0.03,0.0,0.0,1418.34,2310.0,2310.0,1418.34,,200.0,0.0,,,,200.0,,,0.0,200.0,,,,0.0,,100.0,2.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0529
2024-11-27,4620.0,2772.0,0.06,0.06,0.03,0.0,0.0,1386.0,2310.0,2310.0,1386.0,,,,,,,,,,,,,,,0.0,,100.0,2.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0529
2024-11-28,4620.0,3465.0,0.06,0.06,0.03,0.0,0.0,1732.5,2310.0,2310.0,1732.5,,,,,,,,,,,,,,,0.0,,100.0,2.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0529
2024-11-29,4620.0,3229.38,0.06,0.06,0.03,0.0,0.0,1614.69,2310.0,2310.0,1614.69,,,,,,,,,,,,,,,0.0,,100.0,2.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0529
2024-12-02,3000.0,1926.0,0.04,0.04,0.02,0.0,0.0,963.0,1500.0,1500.0,963.0,,,,,,0.0,,810.0,,,,,,810.0,0.0,0.0,100.0,1.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.0347
2024-12-03,400.0,255.6,0.01,0.01,0.0,0.0,0.0,127.8,200.0,200.0,127.8,,,,,,0.0,,1300.0,,,,,,1300.0,0.0,0.0,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0047
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,200.0,,,,,,200.0,0.0,0.0,0.0,0.0,85500.0,54720.0,0.05,0.0,,0.0,,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85700.0,61704.0,0.05,0.0,,0.0,,0.0
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85700.0,68388.6,0.05,0.0,,0.0,,0.0
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,86600.0,69280.0,0.05,0.0,,0.0,,0.0
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,86900.0,65696.4,0.05,0.0,,0.0,,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85400.0,63366.8,0.05,0.0,,0.0,,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85700.0,61446.9,0.05,0.0,,0.0,,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85700.0,59990.0,0.05,0.0,,0.0,,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85700.0,59818.6,0.05,0.0,,0.0,,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85300.0,58771.7,0.05,0.0,,0.0,,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85300.0,56980.4,0.05,0.0,,0.0,,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,56015.0,0.05,0.0,,0.0,,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,55760.0,0.05,0.0,,0.0,,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85700.0,55533.6,0.05,0.0,,0.0,,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85700.0,55276.5,0.05,0.0,,0.0,,0.0
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85700.0,55276.5,0.05,0.0,,0.0,,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85400.0,55083.0,0.05,0.0,,0.0,,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85400.0,54656.0,0.05,0.0,,0.0,,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,56100.0,0.05,0.0,,0.0,,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,59500.0,0.05,0.0,,0.0,,0.0
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,59500.0,0.05,0.0,,0.0,,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85600.0,67196.0,0.05,0.0,,0.0,,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85600.0,63600.8,0.05,0.0,,0.0,,0.0
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85400.0,63964.6,0.05,0.0,,0.0,,0.0
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,62900.0,0.05,0.0,,0.0,,0.0
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,62815.0,0.05,0.0,,0.0,,0.0
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,62050.0,0.05,0.0,,0.0,,0.0
2025-01-10,4600.0,3201.6,0.06,0.07,0.03,0.0,0.0,1600.8,2300.0,2300.0,1600.8,,,,2300.0,,,,,,,,0.0,2300.0,,0.0,,100.0,2.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0527
2025-01-13,4600.0,3192.4,0.06,0.07,0.03,0.0,0.0,1596.2,2300.0,2300.0,1596.2,,,,,,,,,,,,,,,0.0,,100.0,2.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0527
2025-01-14,4600.0,3215.4,0.06,0.06,0.03,0.0,0.0,1607.7,2300.0,2300.0,1607.7,,,,,,,,,,,,,,,0.0,,100.0,2.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0527
2025-01-15,4600.0,3450.0,0.06,0.07,0.03,0.0,0.0,1725.0,2300.0,2300.0,1725.0,,,,,,,,,,,,,,,0.0,,100.0,2.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0527
2025-01-16,4600.0,3532.8,0.06,0.08,0.03,0.0,0.0,1766.4,2300.0,2300.0,1766.4,,,,,,,,,,,,,,,0.0,,100.0,2.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0527
2025-01-17,4600.0,3781.2,0.06,0.08,0.03,0.0,0.0,1890.6,2300.0,2300.0,1890.6,,,,,,,,,,,,,,,0.0,,100.0,2.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0527
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,2300.0,,,,,,2300.0,0.0,0.0,0.0,0.0,85000.0,71825.0,0.05,0.0,,0.0,,0.0
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,68850.0,0.05,0.0,,0.0,,0.0
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,95400.0,77178.6,0.06,0.0,,0.0,,0.0
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,85000.0,69700.0,0.05,0.0,,0.0,,0.0
2025-01-24,3600.0,2833.2,0.05,0.07,0.03,0.0,0.0,1416.6,1800.0,1800.0,1416.6,,,,1800.0,,,,,,,,0.0,1800.0,,0.0,,100.0,2.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0415
2025-01-27,3600.0,2858.4,0.05,0.07,0.03,0.0,0.0,1429.2,1800.0,1800.0,1429.2,,,,,,,,,,,,,,,0.0,,100.0,2.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0415
