,AEEM FP Equity_DX_SI_QTY,AEEM FP Equity_DX_SHORT_INTEREST_VALUE,AEEM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AEEM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AEEM FP Equity_DX_SI_MV,AEEM FP Equity_DX_DSS,AEEM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AEEM FP Equity_DX_SUPPLY_SI_QTY,AEEM FP Equity_DX_BROKER_SI_QTY,AEEM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AEEM FP Equity_DX_BROKER_SI_MV_NEW_x,AEEM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AEEM FP Equity_DX_SUPPLY_SI_QTY_INC_x,AEEM FP Equity_DX_BROKER_SI_MV_INC_x,AEEM FP Equity_DX_SUPPLY_SI_MV_NEW,AEEM FP Equity_DX_BROKER_SI_QTY_ADD,AEEM FP Equity_DX_BROKER_SI_QTY_NEW,AEEM FP Equity_DX_SUPPLY_SI_MV_DEC,AEEM FP Equity_DX_BROKER_SI_QTY_INC,AEEM FP Equity_DX_SUPPLY_SI_QTY_DEC,AEEM FP Equity_DX_BROKER_SI_MV_NEW_y,AEEM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AEEM FP Equity_DX_BROKER_SI_MV_INC_y,AEEM FP Equity_DX_SUPPLY_SI_QTY_INC_y,AEEM FP Equity_DX_BROKER_SI_MV_ADD,AEEM FP Equity_DX_SUPPLY_SI_QTY_ADD,AEEM FP Equity_DX_BROKER_SI_QTY_DEC,AEEM FP Equity_DX_SUPPLY_SI_MV,AEEM FP Equity_DX_BROKER_SI_MV_DEC,AEEM FP Equity_DX_SUPPLY_SI_MV_RMV,AEEM FP Equity_DX_BROKER_SI_MV_RMV,AEEM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AEEM FP Equity_DX_UTILIZATION_QUANTITY,AEEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AEEM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AEEM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AEEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AEEM FP Equity_DX_ACTIVE_UTILIZATION_MV,AEEM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AEEM FP Equity_DX_BROKER_SI_CON_RATIO,AEEM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AEEM FP Equity_DX_DEMAND_SUPPLY_RATIO,AEEM FP Equity_PX_LAST
2022-06-01,3493.0,16220.44,0.02,0.0,0.02,,0.0,3493.0,0.0,16220.44,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,4.6437
2022-06-02,3493.0,16332.57,0.02,0.0,0.02,,0.0,3493.0,0.0,16332.57,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,4.6758
2022-06-03,3493.0,16141.15,0.02,0.0,0.02,,0.0,3493.0,0.0,16141.15,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,4.621
2022-06-06,3493.0,16373.09,0.02,0.0,0.02,,0.0,3493.0,0.0,16373.09,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,4.6874
2022-06-07,3493.0,16246.64,0.02,0.0,0.02,,0.0,3493.0,0.0,16246.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,4.6512
2022-06-08,3493.0,16396.84,0.02,0.0,0.02,,0.0,3493.0,0.0,16396.84,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,4.6942
2022-06-09,3493.0,16247.69,0.02,0.0,0.02,,0.0,3493.0,0.0,16247.69,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,4.6515
2022-06-10,280393.0,1295471.74,1.46,0.06,1.31,,1279333.38,3493.0,276900.0,16138.36,,,,,,276900.0,,,,,,,,,1.29,,,0.02,,,,100.0,0.02,0.0,0.0,,0.0,100.0,1.25,0.9753,98.75,0.0146,4.6202
2022-06-13,557293.0,2509378.92,2.74,0.12,2.57,,1246825.32,280393.0,276900.0,1262553.6,,,276900.0,,,,,,,,,,,276900.0,,,,1.29,,,,100.0,1.44,0.0,0.0,,0.0,100.0,0.63,0.9875,99.37,0.0285,4.5028
2022-06-14,560786.0,2561446.13,2.72,0.12,2.52,,1264768.44,283886.0,276900.0,1296677.69,,,3493.0,,,,,,,,,,,3493.0,,,,1.28,,,,100.0,1.47,0.0,0.0,,0.0,100.0,1.25,0.9754,98.75,0.0291,4.5676
2022-06-15,6986.0,32075.52,0.03,0.0,0.03,,0.0,6986.0,0.0,32075.52,,,,,,,,1.25,,276900.0,,,,,,,276900.0,0.03,1.25,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.5914
2022-06-16,6986.0,30993.39,0.03,0.0,0.03,,0.0,6986.0,0.0,30993.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.4365
2022-06-17,6986.0,31286.1,0.03,0.0,0.03,,0.0,6986.0,0.0,31286.1,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.4784
2022-06-20,6986.0,31233.01,0.03,0.0,0.03,,0.0,6986.0,0.0,31233.01,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.4708
2022-06-21,6986.0,31585.1,0.03,0.0,0.03,,0.0,6986.0,0.0,31585.1,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.5212
2022-06-22,6986.0,30968.94,0.03,0.0,0.03,,0.0,6986.0,0.0,30968.94,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005,4.433
2022-06-23,6986.0,31124.73,0.03,0.0,0.03,,0.0,6986.0,0.0,31124.73,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005,4.4553
2022-06-24,6986.0,31629.81,0.03,0.0,0.03,,0.0,6986.0,0.0,31629.81,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.5276
2022-06-27,6986.0,31703.87,0.03,0.0,0.03,,0.0,6986.0,0.0,31703.87,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.5382
2022-06-28,6986.0,31902.27,0.03,0.0,0.03,,0.0,6986.0,0.0,31902.27,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.5666
2022-06-29,6986.0,31703.17,0.03,0.0,0.03,,0.0,6986.0,0.0,31703.17,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005,4.5381
2022-06-30,6986.0,31443.99,0.03,0.0,0.03,,0.0,6986.0,0.0,31443.99,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005,4.501
2022-07-01,6986.0,31469.14,0.03,0.0,0.03,,0.0,6986.0,0.0,31469.14,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.5046
2022-07-04,6986.0,31471.23,0.03,0.0,0.03,,0.0,6986.0,0.0,31471.23,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.5049
2022-07-05,6986.0,31361.55,0.03,0.0,0.03,,0.0,6986.0,0.0,31361.55,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.4892
2022-07-06,6986.0,31651.47,0.03,0.0,0.03,,0.0,6986.0,0.0,31651.47,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.5307
2022-07-07,6986.0,32635.8,0.03,0.0,0.03,,0.0,6986.0,0.0,32635.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.6716
2022-07-08,6986.0,32616.94,0.03,0.0,0.03,,0.0,6986.0,0.0,32616.94,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.6689
2022-07-11,6986.0,31946.98,0.03,0.0,0.03,,0.0,6986.0,0.0,31946.98,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,4.573
2022-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.03,,6986.0,,,,,,,,0.0,,,,0.0,0.0,18423528.0,84317118.24,,83.86,0.0,,0.0,,0.0,4.5766
2022-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,18419628.0,83772468.14,,83.96,0.0,,0.0,,0.0,4.548
2022-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,18422628.0,83157900.53,,83.87,0.0,,0.0,,0.0,4.5139
2022-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,18423328.0,83162902.59,,82.97,0.0,,0.0,,0.0,4.514
2022-07-18,621200.0,2835343.16,2.85,0.14,2.8,,1417671.58,310600.0,310600.0,1417671.58,,,,,,310600.0,,,,,,,,,1.4,310600.0,,1.4,,,,100.0,2.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0409,4.5643
2022-07-19,721200.0,3285426.6,3.32,0.16,3.27,,1870488.3,310600.0,410600.0,1414938.3,,,,0.47,,,,,100000.0,,,,0.47,,,,,1.42,,,,100.0,1.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0385,4.5555
2022-07-20,100000.0,457090.0,0.47,0.02,0.45,,457090.0,0.0,100000.0,0.0,,,,,,,,1.42,,310600.0,,,,,,,310600.0,0.0,1.41,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0054,4.5709
2022-07-21,100000.0,459220.0,0.47,0.02,0.46,,459220.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0067,4.5922
2022-07-22,100000.0,456780.0,0.47,0.02,0.46,,456780.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0054,4.5678
2022-07-25,100000.0,457370.0,0.51,0.02,0.46,,457370.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0054,4.5737
2022-07-26,100000.0,459370.0,0.51,0.02,0.46,,459370.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0054,4.5937
2022-07-27,100000.0,462660.0,0.5,0.02,0.46,,462660.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0055,4.6266
2022-07-28,100000.0,464060.0,0.51,0.02,0.46,,464060.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0055,4.6406
2022-07-29,26700.0,123268.56,0.13,0.01,0.12,,123268.56,0.0,26700.0,0.0,,,,,,,,,,,,,,,,,73300.0,0.0,0.34,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0016,4.6168
2022-08-01,276700.0,1265874.83,1.38,0.06,1.28,,1265874.83,0.0,276700.0,0.0,,,,,,250000.0,,,,,,,,,1.15,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.63,0.826,90.37,0.016,4.5749
2022-08-02,276700.0,1269305.91,1.29,0.06,1.26,,1269305.91,0.0,276700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.65,0.8256,90.35,0.016,4.5873
2022-08-03,276700.0,1279709.83,1.26,0.06,1.27,,1279709.83,0.0,276700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.67,0.8254,90.33,0.0201,4.6249
2022-08-04,890700.0,4121090.76,3.65,0.2,4.12,,2700663.16,307000.0,583700.0,1420427.6,,,,1.42,,,,,307000.0,,,,1.42,,,307000.0,,1.42,,,,100.0,2.18,0.0,0.0,,0.0,100.0,28.07,0.5962,71.93,0.0632,4.6268
2022-08-05,864000.0,4016476.8,3.68,0.19,4.0,,2589325.9,307000.0,557000.0,1427150.9,,,,,,,,,,,,,,,,,26700.0,1.42,0.13,,,100.0,1.83,0.0,0.0,,0.0,100.0,28.89,0.5891,71.11,0.0514,4.6487
2022-08-08,320000.0,1489504.0,1.51,0.07,1.49,,1489504.0,0.0,320000.0,0.0,,,,0.33,,,,1.42,70000.0,307000.0,,,0.33,,,,307000.0,0.0,1.42,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0204,4.6547
2022-08-09,320000.0,1480672.0,1.5,0.07,1.49,,1480672.0,0.0,320000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0263,4.6271
2022-08-10,785000.0,3629761.5,4.01,0.18,3.63,,3629761.5,200000.0,785000.0,924780.0,,,,2.15,,,,,465000.0,,,,2.15,,,200000.0,,0.92,,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0493,4.6239
2022-08-11,565300.0,2640912.01,2.91,0.13,2.61,,2640912.01,200000.0,565300.0,934340.0,,,,,,,,,,,,,,,,,219700.0,0.92,1.01,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0355,4.6717
2022-08-12,535000.0,2518245.0,2.81,0.12,2.5,,2518245.0,200000.0,535000.0,941400.0,,,,,,,,,,,,,,,,,30300.0,0.93,0.13,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336,4.707
2022-08-15,505200.0,2393334.48,2.72,0.11,2.37,,2393334.48,200000.0,505200.0,947480.0,,,,,,,,,,,,,,,,,29800.0,0.94,0.14,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0318,4.7374
2022-08-16,505200.0,2395304.76,2.63,0.11,2.39,,2395304.76,200000.0,505200.0,948260.0,,,,,,,,,,,,,,,,,,0.95,,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0318,4.7413
2022-08-17,425200.0,2006518.8,2.38,0.1,2.02,,2006518.8,120000.0,425200.0,566280.0,,,,,,,,0.38,,80000.0,,,,,,,80000.0,0.57,0.38,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0233,4.719
2022-08-18,425200.0,2008602.28,2.38,0.1,2.01,,2008602.28,120000.0,425200.0,566868.0,,,,,,,,,,,,,,,,,,0.57,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0233,4.7239
2022-08-19,425200.0,1993252.56,2.37,0.1,2.01,,1993252.56,120000.0,425200.0,562536.0,,,,,,,,,,,,,,,,,,0.57,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0233,4.6878
2022-08-22,425200.0,2001586.48,2.32,0.1,1.99,,2001586.48,120000.0,425200.0,564888.0,,,,,,,,,,,,,,,,,,0.56,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0233,4.7074
2022-08-23,425200.0,2000693.56,2.31,0.1,2.0,,2000693.56,120000.0,425200.0,564636.0,,,,,,,,,,,,,,,,,,0.56,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0233,4.7053
2022-08-24,425200.0,2013322.0,2.3,0.1,2.01,,2013322.0,120000.0,425200.0,568200.0,,,,,,,,,,,,,,,,,,0.57,,,,100.0,0.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0288,4.735
2022-08-25,399500.0,1912526.35,2.38,0.09,1.89,,1912526.35,94300.0,399500.0,451442.39,,,,,,,,0.12,,25700.0,,,,,,,25700.0,0.45,0.12,,,100.0,0.64,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0271,4.7873
2022-08-26,399500.0,1901859.7,2.43,0.09,1.91,,1901859.7,94300.0,399500.0,448924.58,,,,,,,,,,,,,,,,,,0.45,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0219,4.7606
2022-08-29,399500.0,1883003.3,2.45,0.09,1.9,,1883003.3,94300.0,399500.0,444473.62,,,,,,,,,,,,,,,,,,0.45,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0219,4.7134
2022-08-30,362800.0,1685351.12,2.1,0.08,1.71,,1685351.12,57600.0,362800.0,267575.04,,,,,,,,0.18,,36700.0,,,,,,,36700.0,0.27,0.19,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0199,4.6454
2022-08-31,362800.0,1683319.44,2.0,0.08,1.69,,1683319.44,57600.0,362800.0,267252.48,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0247,4.6398
2022-09-01,362800.0,1678639.32,1.91,0.08,1.68,,1678639.32,57600.0,362800.0,266509.44,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0199,4.6269
2022-09-02,362800.0,1676752.76,1.88,0.08,1.68,,1676752.76,57600.0,362800.0,266209.92,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0199,4.6217
2022-09-05,362800.0,1678748.16,1.89,0.08,1.68,,1678748.16,57600.0,362800.0,266526.72,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0199,4.6272
2022-09-06,362800.0,1664127.32,1.96,0.08,1.68,,1664127.32,57600.0,362800.0,264205.44,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0199,4.5869
2022-09-07,362800.0,1654331.72,2.02,0.08,1.67,,1654331.72,57600.0,362800.0,262650.24,,,,,,,,,,,,,,,,,,0.26,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0199,4.5599
2022-09-08,390400.0,1782605.44,2.2,0.09,1.78,,1782605.44,57600.0,390400.0,263007.36,,,,0.12,,,,,27600.0,,,,0.12,,,,,0.26,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0214,4.5661
2022-09-09,390400.0,1794083.2,2.51,0.09,1.78,,1794083.2,57600.0,390400.0,264700.8,,,,,,,,,,,,,,,,,,0.26,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0214,4.5955
2022-09-12,390400.0,1806927.36,2.55,0.09,1.79,,1806927.36,57600.0,390400.0,266595.84,,,,,,,,,,,,,,,,,,0.26,,,,100.0,0.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0266,4.6284
2022-09-13,390400.0,1790374.4,2.81,0.09,1.8,,1790374.4,57600.0,390400.0,264153.6,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0266,4.586
2022-09-14,2352400.0,10765288.12,18.47,0.53,10.76,,9850028.12,319600.0,2152400.0,1462585.48,,,262000.0,0.26,,1700000.0,,,62000.0,,,,0.26,262000.0,7.78,,,1.46,,,,100.0,2.2,0.0,0.0,,0.0,100.0,19.2,0.6897,80.8,0.162,4.5763
2022-09-15,2352400.0,10693539.92,21.25,0.53,10.76,,9784379.92,319600.0,2152400.0,1452837.68,,,,,,,,,,,,,,,,,,1.46,,,,100.0,1.77,0.0,0.0,,0.0,100.0,19.23,0.6893,80.77,0.1303,4.5458
2022-09-16,2352400.0,10516874.68,18.25,0.53,10.7,,9622734.68,319600.0,2152400.0,1428835.72,,,,,,,,,,,,,,,,,,1.45,,,,100.0,1.77,0.0,0.0,,0.0,100.0,19.22,0.6895,80.78,0.1303,4.4707
2022-09-19,2727400.0,12197751.02,19.55,0.61,12.21,,11303291.02,414600.0,2527400.0,1854215.58,,,,,,375000.0,,,,,,,,,1.68,95000.0,,1.86,,,,100.0,2.3,0.0,0.0,,0.0,100.0,16.58,0.5316,69.65,0.1511,4.4723
2022-09-20,2727400.0,12259935.74,14.36,0.61,12.2,,11360915.74,414600.0,2527400.0,1863668.46,,,,,,,,,,,,,,,,,,1.85,,,,100.0,2.3,0.0,0.0,,0.0,100.0,16.58,0.5311,69.61,0.1511,4.4951
2022-09-21,2727400.0,12261844.92,13.93,0.61,12.22,,11362684.92,414600.0,2527400.0,1863958.68,,,,,,,,,,,,,,,,,,1.86,,,,100.0,2.3,0.0,0.0,,0.0,100.0,16.59,0.5317,69.66,0.1511,4.4958
2022-09-22,2727400.0,12145930.42,13.21,0.61,12.23,,11255270.42,414600.0,2527400.0,1846338.18,,,,,,,,,,,,,,,,,,1.86,,,,100.0,2.3,0.0,0.0,,0.0,100.0,16.48,0.5336,69.83,0.1511,4.4533
2022-09-23,2727400.0,12004923.84,13.15,0.61,12.12,,11124603.84,414600.0,2527400.0,1824903.36,,,,,,,,,,,,,,,,,,1.84,,,,100.0,2.3,0.0,0.0,,0.0,100.0,16.6,0.5324,69.72,0.1511,4.4016
2022-09-26,2205400.0,9710817.28,9.19,0.49,9.69,,8411873.28,352600.0,1910400.0,1552568.32,,,,,,,,0.3,,62000.0,,,,,,,617000.0,1.55,2.78,,,100.0,1.96,0.0,0.0,,0.0,100.0,8.84,0.7525,86.15,0.1226,4.4032
2022-09-27,1305400.0,5748720.52,5.38,0.29,5.76,,4867960.52,257600.0,1105400.0,1134418.88,,,,0.43,,,,0.42,95000.0,95000.0,,,0.43,,,,900000.0,1.14,3.98,,,100.0,1.44,0.0,0.0,,0.0,100.0,15.08,0.6148,76.48,0.0729,4.4038
2022-09-28,1180200.0,5157592.02,4.88,0.26,5.22,,3868412.52,352600.0,885200.0,1540897.26,,,,,,,,,,,,,,,,95000.0,220200.0,1.56,0.96,,,100.0,1.96,0.0,0.0,,0.0,100.0,8.05,0.7296,84.73,0.0656,4.3701
2022-09-29,1121600.0,4755808.32,4.55,0.25,4.92,,3830596.68,275800.0,903400.0,1169447.16,,,18200.0,0.08,,,,0.42,18200.0,95000.0,,,0.08,18200.0,,,,1.21,,,,100.0,1.54,0.0,0.0,,0.0,100.0,7.6,0.8596,92.4,0.0626,4.2402
2022-09-30,1149600.0,4903044.0,4.67,0.25,4.88,,3972421.0,275800.0,931400.0,1176287.0,,,,,,28000.0,,,,,,,,,0.12,,,1.17,,,,100.0,1.53,0.0,0.0,,0.0,100.0,7.41,0.8188,90.15,0.0638,4.265
2022-10-03,1149600.0,4913850.24,4.74,0.25,4.91,,3981176.16,275800.0,931400.0,1178879.52,,,,,,,,,,,,,,,,,,1.18,,,,100.0,1.53,0.0,0.0,,0.0,100.0,7.41,0.8188,90.15,0.0638,4.2744
2022-10-04,113200.0,493970.84,0.46,0.02,0.49,,493970.84,57600.0,113200.0,251349.12,,,,,,,,0.91,,218200.0,,,,,,,818200.0,0.25,3.44,,,100.0,0.32,0.0,0.0,,0.0,100.0,25.0,0.625,75.0,0.0064,4.3637
2022-10-05,113200.0,495816.0,0.43,0.02,0.5,,495816.0,57600.0,113200.0,252288.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,0.32,0.0,0.0,,0.0,100.0,24.73,0.6278,75.27,0.0064,4.38
2022-10-06,215582.0,950738.18,0.74,0.05,0.94,,950738.18,159982.0,215582.0,705536.62,,,102382.0,0.45,,,,,102382.0,,,,0.45,102382.0,,,,0.7,,,,100.0,0.89,0.0,0.0,,0.0,100.0,13.06,0.7729,86.94,0.012,4.4101
2022-10-07,465582.0,2023000.35,1.6,0.1,2.04,,1479862.85,284982.0,340582.0,1238275.29,,,125000.0,,,125000.0,,,,,,,,125000.0,0.55,,,1.25,,,,100.0,1.5,0.0,0.0,,0.0,100.0,39.97,0.4556,54.06,0.0245,4.3451
2022-10-10,465582.0,2002700.97,1.6,0.1,2.02,,1465013.47,284982.0,340582.0,1225850.07,,,,,,,,,,,,,,,,,,1.24,,,,100.0,1.5,0.0,0.0,,0.0,100.0,40.31,0.4547,53.73,0.0245,4.3015
2022-10-11,965582.0,4095612.61,3.39,0.21,4.13,,3565412.61,284982.0,840582.0,1208779.65,,,,2.13,,,,,500000.0,,,,2.13,,,,,1.22,,,,100.0,1.5,0.0,0.0,,0.0,100.0,19.43,0.6424,77.7,0.0508,4.2416
2022-10-12,965582.0,4082480.7,3.44,0.21,4.11,,3553980.7,284982.0,840582.0,1204903.9,,,,,,,,,,,,,,,,,,1.21,,,,100.0,1.5,0.0,0.0,,0.0,100.0,19.43,0.642,77.68,0.0508,4.228
2022-10-13,761482.0,3200204.25,2.8,0.17,3.22,,3179191.25,164982.0,756482.0,693353.35,,,,,,,,0.5,,120000.0,,,,,,,84100.0,0.7,0.34,,,100.0,0.87,0.0,0.0,,0.0,100.0,24.56,0.5769,71.78,0.0403,4.2026
2022-10-14,941682.0,3955158.57,3.28,0.21,3.96,,3480547.27,272982.0,828682.0,1146551.7,,,108000.0,0.3,,,,,72200.0,,,,0.3,108000.0,,,,1.15,,,,100.0,1.44,0.0,0.0,,0.0,100.0,27.59,0.4262,57.97,0.0496,4.2001
2022-10-17,1397782.0,5944627.07,4.77,0.31,5.88,,5264163.07,319982.0,1237782.0,1360851.45,,,47000.0,0.58,,278000.0,,,131100.0,,,,0.58,47000.0,1.17,,,1.34,,,,100.0,2.12,0.0,0.0,,0.0,100.0,27.56,0.3786,51.69,0.0926,4.2529
2022-10-18,1369782.0,5778288.39,4.63,0.3,5.83,,5103344.39,319982.0,1209782.0,1349812.07,,,,,,,,,,,,,,,,,28000.0,1.36,0.12,,,100.0,2.12,0.0,0.0,,0.0,100.0,28.18,0.3947,52.85,0.0908,4.2184
2022-10-19,3699249.0,15508731.51,12.18,0.81,15.57,,14858909.51,2779449.0,3544249.0,11652561.99,,,,,,2464467.0,,0.04,,5000.0,,,,,10.36,2464467.0,130000.0,11.73,0.6,,,18.69,18.42,12088533.0,50679965.75,,51.02,18.69,15.97,0.484,66.53,0.2452,4.1924
