,EJAP FP Equity_DX_SI_QTY,EJAP FP Equity_DX_SHORT_INTEREST_VALUE,EJAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EJAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EJAP FP Equity_DX_SI_MV,EJAP FP Equity_DX_DSS,EJAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EJAP FP Equity_DX_SUPPLY_SI_QTY,EJAP FP Equity_DX_BROKER_SI_QTY,EJAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EJAP FP Equity_DX_BROKER_SI_MV_NEW_x,EJAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,EJAP FP Equity_DX_BROKER_SI_MV_INC_x,EJAP FP Equity_DX_BROKER_SI_QTY_ADD,EJAP FP Equity_DX_BROKER_SI_QTY_NEW,EJAP FP Equity_DX_SUPPLY_SI_MV_DEC,EJAP FP Equity_DX_BROKER_SI_QTY_INC,EJAP FP Equity_DX_SUPPLY_SI_QTY_DEC,EJAP FP Equity_DX_BROKER_SI_MV_NEW_y,EJAP FP Equity_DX_BROKER_SI_MV_INC_y,EJAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,EJAP FP Equity_DX_BROKER_SI_MV_ADD,EJAP FP Equity_DX_SUPPLY_SI_QTY_ADD,EJAP FP Equity_DX_BROKER_SI_QTY_DEC,EJAP FP Equity_DX_SUPPLY_SI_MV,EJAP FP Equity_DX_BROKER_SI_MV_DEC,EJAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EJAP FP Equity_DX_UTILIZATION_QUANTITY,EJAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EJAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EJAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EJAP FP Equity_DX_ACTIVE_UTILIZATION_MV,EJAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EJAP FP Equity_DX_BROKER_SI_CON_RATIO,EJAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EJAP FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-26,213270.0,3071621.18,6.77,0.24,3.05,,3071621.18,670.0,213270.0,9649.67,,,,,,,,,,,,,,143200.0,0.01,2.09,100.0,100.0,0.0,0.0,0.0,100.0,49.56,0.4969,50.13,318.3134
2024-04-29,106970.0,1547663.35,3.38,0.12,1.55,,1547663.35,670.0,106970.0,9693.69,,,,,,,,,,,,,,106300.0,0.01,1.54,100.0,100.0,0.0,0.0,0.0,100.0,0.63,0.9875,99.37,159.6567
2024-04-30,670.0,9751.11,0.02,0.0,0.01,,9751.11,670.0,670.0,9751.11,,,,,,,,,,,,,,106300.0,0.01,1.53,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-05-01,670.0,9751.11,0.02,0.0,0.01,,9751.11,670.0,670.0,9751.11,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-05-02,670.0,9805.72,0.02,0.0,0.01,,9805.72,670.0,670.0,9805.72,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-05-03,124470.0,1830269.12,3.9,0.14,1.83,,1830269.12,670.0,124470.0,9852.02,,,,123800.0,,,,,,,,1.82,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,49.6,0.4947,49.86,185.7761
2024-05-06,124470.0,1842778.35,4.05,0.14,1.84,,1842778.35,670.0,124470.0,9919.35,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,49.73,0.4947,49.73,185.7761
2024-05-07,124470.0,1828588.77,3.92,0.14,1.84,,1828588.77,670.0,124470.0,9842.97,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,49.57,0.4946,49.89,185.7761
2024-05-08,124470.0,1804541.17,3.91,0.14,1.82,,1804541.17,670.0,124470.0,9713.53,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,49.7,0.4947,49.77,185.7761
2024-05-09,62570.0,906119.97,1.99,0.07,0.91,,906119.97,670.0,62570.0,9702.74,,,,,,,,,,,,,,61900.0,0.01,0.91,100.0,100.0,0.0,0.0,0.0,100.0,1.07,0.9788,98.93,93.3881
2024-05-10,85800.0,1242469.8,2.83,0.09,1.25,,1242469.8,0.0,85800.0,0.0,,,,42900.0,,0.01,,670.0,,,,0.63,,19670.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,49.62,0.5,50.38,143.0
2024-05-13,85800.0,1234833.6,2.76,0.09,1.25,,1234833.6,0.0,85800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.5,50.4,171.6
2024-05-14,85800.0,1235820.3,2.45,0.09,1.24,,1235820.3,0.0,85800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.44,0.5001,50.56,171.6
2024-05-15,644200.0,9349467.86,19.17,0.68,9.35,,9349467.86,0.0,644200.0,0.0,,,8.11,,,,558400.0,,,8.11,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.77,0.5,50.23,0.0
2024-05-16,644200.0,9331108.16,19.33,0.68,9.34,,9331108.16,0.0,644200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2024-05-17,644200.0,9332654.24,20.03,0.68,9.35,,9332654.24,0.0,644200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2024-05-20,601300.0,8794794.19,17.65,0.64,8.75,,8794794.19,0.0,601300.0,0.0,,,,,,,,,,,,,,42900.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,46.68,0.5022,53.32,0.0
2024-05-21,279200.0,4058004.48,8.32,0.29,4.09,,4058004.48,0.0,279200.0,0.0,,,,,,,,,,,,,,322100.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-05-22,233200.0,3358826.24,6.79,0.24,3.39,,3358826.24,0.0,233200.0,0.0,,,,,,,,,,,,,,46000.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-05-23,201200.0,2899533.44,5.73,0.21,2.89,,2899533.44,0.0,201200.0,0.0,,,,,,,,,,,,,,32000.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-06-03,259.0,3788.76,0.01,0.0,0.0,,3788.76,259.0,259.0,3788.76,,,,259.0,,,,,,,,0.0,259.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-06-04,259.0,3784.25,0.01,0.0,0.0,,3784.25,259.0,259.0,3784.25,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-06-05,259.0,3776.95,0.01,0.0,0.0,,3776.95,259.0,259.0,3776.95,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,200.0,2964.82,0.0,0.0,,0.0,,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,200.0,2931.9,0.0,0.0,,0.0,,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,200.0,2934.54,0.0,0.0,,0.0,,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,200.0,2886.34,0.0,0.0,,0.0,,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,200.0,2903.02,0.0,0.0,,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,200.0,2862.76,0.0,0.0,,0.0,,0.0
2024-06-20,102600.0,1476393.48,3.54,0.11,1.48,,1476393.48,0.0,102600.0,0.0,,,,102600.0,,,,,,,,1.48,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.72,0.5,50.28,0.0
2024-06-21,102600.0,1468616.4,3.41,0.11,1.48,,1468616.4,0.0,102600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.82,0.5,50.18,0.0
2024-06-24,102600.0,1480189.68,3.52,0.11,1.48,,1480189.68,0.0,102600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.69,0.5,50.31,0.0
2024-06-25,102600.0,1499550.3,4.76,0.11,1.49,,1499550.3,0.0,102600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.89,0.5,50.11,0.0
2024-06-26,326400.0,4768736.64,14.89,0.36,4.74,,4768736.64,0.0,326400.0,0.0,,,3.25,,,,223800.0,,,3.25,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.72,0.5,50.28,0.0
2024-06-27,275100.0,4034781.66,12.1,0.3,3.98,,4034781.66,0.0,275100.0,0.0,,,,,,,,,,,,,,51300.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,40.39,0.5185,59.61,0.0
2024-06-28,272400.0,4039664.76,11.29,0.3,3.95,,4039664.76,0.0,272400.0,0.0,,,0.35,,,,24300.0,,,0.35,,,,27000.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,49.66,0.5,50.34,0.0
2024-07-01,223800.0,3282385.08,10.12,0.24,3.27,,3282385.08,0.0,223800.0,0.0,,,,,,,,,,,,,,48600.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,49.32,0.5001,50.68,0.0
2024-07-02,111900.0,1662699.72,4.91,0.12,1.63,,1662699.72,0.0,111900.0,0.0,,,,,,,,,,,,,,111900.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-07-03,95900.0,1428823.69,4.35,0.1,1.42,,1428823.69,0.0,95900.0,0.0,,,,,,,,,,,,,,16000.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-07-04,55900.0,840177.0,2.66,0.06,0.83,,840177.0,0.0,55900.0,0.0,,,,,,,,,,,,,,40000.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-07-05,41800.0,626770.1,1.98,0.05,0.62,,626770.1,0.0,41800.0,0.0,,,,20900.0,,,,,,,,0.3,,35000.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,48.98,0.5002,51.02,0.0
2024-07-08,89100.0,1333025.1,4.18,0.1,1.32,,1333025.1,0.0,89100.0,0.0,,,0.71,,,,47300.0,,,0.71,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.66,0.5305,62.34,0.0
2024-07-09,68200.0,1022734.02,3.25,0.07,1.0,,1022734.02,0.0,68200.0,0.0,,,,,,,,,,,,,,20900.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,49.32,0.5001,50.68,0.0
2024-07-10,68200.0,1040322.8,3.43,0.07,1.0,,1040322.8,0.0,68200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.2,0.5001,50.8,0.0
2024-07-11,68200.0,1038713.28,3.44,0.07,1.02,,1038713.28,0.0,68200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.13,0.5002,50.87,0.0
2024-07-12,68200.0,1037969.9,3.32,0.08,1.02,,1037969.9,0.0,68200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.24,0.5001,50.76,0.0
2024-07-15,565700.0,8607351.78,26.3,0.62,8.48,,8607351.78,0.0,565700.0,0.0,,,7.45,,,,497500.0,,,7.45,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.19,0.5029,53.81,0.0
2024-07-16,531600.0,8122316.4,25.03,0.58,8.04,,8122316.4,0.0,531600.0,0.0,,,,,,,,,,,,,,34100.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2024-07-17,531600.0,8083615.92,24.56,0.59,8.16,,8083615.92,0.0,531600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.0
2024-07-18,265800.0,4008928.5,12.17,0.29,4.04,,4008928.5,0.0,265800.0,0.0,,,,,,,,,,,,,,265800.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,49.88,1.0,100.0,0.0
2024-07-25,76800.0,1119098.88,3.24,0.09,1.17,,1119098.88,0.0,76800.0,0.0,,,,76800.0,,,,,,,,1.17,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.68,0.5003,51.32,0.0
2024-07-26,146400.0,2147644.08,6.09,0.16,2.18,,2147644.08,0.0,146400.0,0.0,,,1.0,,,,69600.0,,,1.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.5002,51.01,0.0
2024-07-29,146400.0,2161654.56,6.44,0.16,2.18,,2161654.56,0.0,146400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.2,0.5001,50.8,0.0
2024-07-30,146400.0,2170936.32,6.47,0.16,2.18,,2170936.32,0.0,146400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.4,0.5001,50.6,0.0
2024-07-31,146400.0,2228251.92,6.48,0.16,2.23,,2228251.92,0.0,146400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.86,0.5003,51.14,0.0
2024-08-01,151600.0,2226443.08,6.76,0.17,2.29,,2226443.08,0.0,151600.0,0.0,,,0.62,,,,39200.0,,,0.62,,,,34000.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,26.32,0.6122,73.68,0.0
2024-08-02,78400.0,1071249.76,3.6,0.09,1.18,,1071249.76,0.0,78400.0,0.0,,,,,,,,,,,,,,73200.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,48.43,0.5005,51.57,0.0
2024-08-05,78400.0,1053743.04,3.56,0.09,1.16,,1053743.04,0.0,78400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.25,0.5028,53.75,0.0
2024-08-06,78400.0,1052480.8,3.47,0.09,1.14,,1052480.8,0.0,78400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.71,0.5037,54.29,130.6667
2024-08-07,39200.0,545475.84,1.67,0.04,0.52,,545475.84,0.0,39200.0,0.0,,,,,,,,,,,,,,39200.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,30.1538
2024-08-09,905000.0,12511625.0,43.14,1.02,12.91,,12511625.0,0.0,905000.0,0.0,,,,905000.0,,,,,,,,12.91,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-08-12,855797.0,11972685.61,23.13,0.97,12.08,,11972685.61,0.0,855797.0,0.0,,,,,,,,,,,,,,49203.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-08-13,855797.0,12265111.44,22.88,0.94,12.24,,12265111.44,0.0,855797.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-08-14,905000.0,12882856.0,23.96,0.97,12.89,,12882856.0,0.0,905000.0,0.0,,,0.62,,,,49203.0,,,0.62,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-08-15,407701.0,5932457.25,10.84,0.44,6.0,,5932457.25,0.0,407701.0,0.0,,,,,,,,,,,,,,497299.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-08-16,436000.0,6383345.2,11.56,0.47,6.42,,6383345.2,0.0,436000.0,0.0,,,0.45,,,,28299.0,,,0.45,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-08-19,7500.0,110799.0,0.2,0.01,0.11,,110799.0,0.0,7500.0,0.0,,,,,,,,,,,,,,428500.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-08-20,43000.0,630156.4,1.11,0.05,0.65,,630156.4,0.0,43000.0,0.0,,,0.55,,,,35500.0,,,0.55,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-08-21,43000.0,635320.7,1.11,0.05,0.66,,635320.7,0.0,43000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-08-22,247000.0,3652364.3,6.09,0.26,3.62,,3652364.3,0.0,247000.0,0.0,,,1.48,102000.0,,,102000.0,,,1.48,,1.49,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.25,0.5153,58.75,0.0
2024-08-23,204000.0,3034908.0,5.08,0.22,3.01,,3034908.0,0.0,204000.0,0.0,,,,,,,,,,,,,,43000.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,49.71,0.5,50.29,0.0
2024-08-26,204000.0,3018424.8,5.2,0.22,3.04,,3018424.8,0.0,204000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0
2024-08-27,204000.0,3040946.4,5.17,0.22,3.05,,3040946.4,0.0,204000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.73,0.5,50.27,0.0
2024-08-28,204000.0,3054553.2,4.45,0.22,3.06,,3054553.2,0.0,204000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.5,50.1,0.0
2024-08-29,102000.0,1539231.0,2.24,0.11,1.53,,1539231.0,0.0,102000.0,0.0,,,,,,,,,,,,,,102000.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-10-01,437400.0,6609157.74,12.4,0.59,6.6,,6609157.74,0.0,437400.0,0.0,,,,437400.0,,,,,,,,6.6,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0.5,50.2,0.0
2024-10-02,437400.0,6584707.08,12.4,0.59,6.61,,6584707.08,0.0,437400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.0
2024-10-03,437400.0,6563668.14,13.19,0.59,6.61,,6563668.14,0.0,437400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.0
2024-10-04,437400.0,6659852.4,12.7,0.59,6.61,,6659852.4,0.0,437400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.64,0.5,50.36,0.0
2024-10-07,218700.0,3310002.63,6.26,0.29,3.31,,3310002.63,0.0,218700.0,0.0,,,,,,,,,,,,,,218700.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-10-17,260400.0,3933133.68,4.59,0.34,3.92,,3933133.68,0.0,260400.0,0.0,,,,260400.0,,,,,,,,3.92,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2024-10-18,260400.0,3918577.32,4.64,0.34,3.94,,3918577.32,0.0,260400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2024-10-21,260400.0,3869257.56,4.56,0.34,3.87,,3869257.56,0.0,260400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2024-10-22,260400.0,3821187.72,4.56,0.34,3.83,,3821187.72,0.0,260400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2024-10-23,245800.0,3544337.68,4.34,0.32,3.53,,3544337.68,0.0,245800.0,0.0,,,0.79,,,,57800.0,,,0.79,,,,72400.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,23.52,0.6403,76.48,0.0
2024-10-24,115600.0,1677749.04,2.03,0.15,1.67,,1677749.04,0.0,115600.0,0.0,,,,,,,,,,,,,,130200.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,49.72,0.5,50.28,0.0
2024-10-25,115600.0,1680962.72,2.0,0.15,1.67,,1680962.72,0.0,115600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.68,0.5,50.32,0.0
2024-10-28,306200.0,4479920.34,5.4,0.4,4.47,,4479920.34,0.0,306200.0,0.0,,,2.8,,,,190600.0,,,2.8,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.5,50.1,0.0
2024-10-29,306200.0,4524043.76,5.46,0.4,4.49,,4524043.76,0.0,306200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.5,50.25,0.0
2024-10-30,321600.0,4749581.76,5.7,0.42,4.71,,4749581.76,0.0,321600.0,0.0,,,0.24,,,,15400.0,,,0.24,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.79,0.5,50.21,0.0
2024-10-31,321600.0,4670661.12,5.7,0.42,4.68,,4670661.12,0.0,321600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.83,0.5,50.17,0.0
2024-11-01,321600.0,4716521.28,5.72,0.42,4.7,,4716521.28,0.0,321600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.5,50.08,0.0
2024-11-04,226300.0,3316064.42,4.0,0.29,3.36,,3316064.42,0.0,226300.0,0.0,,,,,,,,,,,,,,95300.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,29.21,0.5864,70.79,0.0
2024-11-05,131000.0,1930769.7,2.32,0.17,1.96,,1930769.7,0.0,131000.0,0.0,,,,,,,,,,,,,,95300.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,49.68,0.5,50.32,0.0
2024-11-06,131000.0,1965563.3,2.23,0.17,1.94,,1965563.3,0.0,131000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.57,0.5,50.43,0.0
2024-11-07,263800.0,3970242.76,4.5,0.34,3.98,,3970242.76,0.0,263800.0,0.0,,,2.03,,,,132800.0,,,2.03,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.5,50.25,0.0
2024-11-08,263800.0,3988787.9,5.09,0.34,4.0,,3988787.9,0.0,263800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.69,0.5,50.31,0.0
2024-11-11,198300.0,3029567.91,3.77,0.26,3.04,,3029567.91,0.0,198300.0,0.0,,,,,,,,,,,,,,65500.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,33.48,0.5546,66.52,0.0
2024-11-12,132800.0,2002703.68,2.55,0.17,2.02,,2002703.68,0.0,132800.0,0.0,,,,,,,,,,,,,,65500.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2024-11-13,66400.0,996571.04,1.27,0.09,1.0,,996571.04,0.0,66400.0,0.0,,,,,,,,,,,,,,66400.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-11-15,301800.0,4520239.68,5.59,0.39,4.51,,4520239.68,0.0,301800.0,0.0,,,,301800.0,,,,,,,,4.51,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.5,50.25,0.0
2024-11-18,479400.0,7204231.44,8.92,0.62,7.22,,7204231.44,0.0,479400.0,0.0,,,2.7,,,,177600.0,,,2.7,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2024-11-19,479400.0,7187308.62,9.23,0.64,7.24,,7187308.62,0.0,479400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.88,0.5,50.12,0.0
2024-11-20,769800.0,11446926.0,14.78,1.02,11.56,,11446926.0,0.0,769800.0,0.0,,,4.27,,,,290400.0,,,4.27,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.85,0.5,50.15,0.0
2024-11-21,618900.0,9309803.25,11.91,0.82,9.31,,9309803.25,0.0,618900.0,0.0,,,,,,,,,,,,,,150900.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,37.81,0.5297,62.19,0.0
2024-11-22,441300.0,6720469.44,8.45,0.58,6.69,,6720469.44,0.0,441300.0,0.0,,,,,,,,,,,,,,177600.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.5571,66.9,0.0
2024-11-25,291300.0,4436062.05,10.37,0.38,4.44,,4436062.05,0.0,291300.0,0.0,,,,,,,,,,,,,,150000.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,0.0
2024-11-26,145200.0,2195961.24,5.26,0.19,2.19,,2195961.24,0.0,145200.0,0.0,,,,,,,,,,,,,,146100.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-12-03,125800.0,2001289.3,4.6,0.17,1.97,,2001289.3,0.0,125800.0,0.0,,,,125800.0,,,,,,,,1.97,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.4,0.5001,50.6,0.0
2024-12-04,168300.0,2664273.15,6.1,0.22,2.6,,2664273.15,0.0,168300.0,0.0,,,0.64,,,,42500.0,,,0.64,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,38.03,0.5287,61.97,0.0
2024-12-05,210800.0,3323325.24,7.7,0.28,3.29,,3323325.24,0.0,210800.0,0.0,,,0.67,,,,42500.0,,,0.67,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.35,0.5001,50.65,0.0
2024-12-06,210800.0,3314071.12,7.87,0.28,3.32,,3314071.12,0.0,210800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2024-12-09,210800.0,3295373.16,7.8,0.28,3.31,,3295373.16,0.0,210800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0
2024-12-10,147900.0,2315625.93,5.62,0.19,2.32,,2315625.93,0.0,147900.0,0.0,,,,,,,,,,,,,,62900.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,28.76,0.5902,71.24,0.0
