,ALECP FP Equity_DX_SI_QTY,ALECP FP Equity_DX_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALECP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALECP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALECP FP Equity_DX_SI_MV,ALECP FP Equity_DX_DSS,ALECP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY,ALECP FP Equity_DX_BROKER_SI_QTY,ALECP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALECP FP Equity_DX_BROKER_SI_MV_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALECP FP Equity_DX_BROKER_SI_MV_INC_x,ALECP FP Equity_DX_SUPPLY_SI_MV_NEW,ALECP FP Equity_DX_BROKER_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_NEW,ALECP FP Equity_DX_SUPPLY_SI_MV_DEC,ALECP FP Equity_DX_BROKER_SI_QTY_INC,ALECP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALECP FP Equity_DX_BROKER_SI_MV_NEW_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALECP FP Equity_DX_BROKER_SI_MV_INC_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALECP FP Equity_DX_BROKER_SI_MV_ADD,ALECP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV,ALECP FP Equity_DX_BROKER_SI_MV_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV_RMV,ALECP FP Equity_DX_BROKER_SI_MV_RMV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALECP FP Equity_DX_UTILIZATION_QUANTITY,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALECP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALECP FP Equity_DX_BROKER_SI_CON_RATIO,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALECP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALECP FP Equity_PX_LAST
2017-05-05,39806.0,144097.72,0.33,2.76,0.1,0.14,0.0,123804.0,20606.0,34200.0,74593.72,,,,,,,,,,,,,,,,,,0.07,,,,100.0,2.61,0.0,0.0,,0.0,100.0,37.68,0.3819,47.9,0.0505,3.62
2017-05-08,39806.0,146088.02,0.33,2.8,0.1,0.15,0.0,125514.0,20606.0,34200.0,75624.02,,,,,,,,,,,,,,,,,,0.07,,,,100.0,2.61,0.0,0.0,,0.0,100.0,37.78,0.3817,47.79,0.0505,3.67
2017-05-09,39806.0,145689.96,0.33,2.51,0.1,0.15,0.0,125172.0,20606.0,34200.0,75417.96,,,,,,,,,,,,,,,,,,0.08,,,,100.0,2.62,0.0,0.0,,0.0,100.0,37.69,0.3804,47.7,0.0506,3.66
2017-05-10,24806.0,90293.84,0.21,1.55,0.06,0.09,0.0,69888.0,5606.0,19200.0,20405.84,,,,,,,,0.06,,15000.0,,,,,,,15000.0,0.02,0.06,,,100.0,0.71,0.0,0.0,,0.0,100.0,14.6,0.6133,76.51,0.0316,3.64
2017-05-11,24806.0,89797.72,0.21,1.55,0.06,0.09,0.0,69504.0,5606.0,19200.0,20293.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.72,0.0,0.0,,0.0,100.0,14.6,0.6131,76.5,0.0317,3.62
2017-05-12,24806.0,92526.38,0.21,1.4,0.06,0.09,0.0,71616.0,5606.0,19200.0,20910.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.72,0.0,0.0,,0.0,100.0,14.21,0.6213,77.13,0.0318,3.73
2017-05-15,24806.0,92278.32,0.21,1.35,0.06,0.09,0.0,71424.0,5606.0,19200.0,20854.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.72,0.0,0.0,,0.0,100.0,14.57,0.614,76.56,0.0319,3.72
2017-05-16,24806.0,92526.38,0.21,1.57,0.06,0.09,0.0,71616.0,5606.0,19200.0,20910.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.72,0.0,0.0,,0.0,100.0,14.51,0.615,76.64,0.0319,3.73
2017-05-17,24806.0,90541.9,0.21,1.69,0.06,0.09,0.0,70080.0,5606.0,19200.0,20461.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.72,0.0,0.0,,0.0,100.0,14.78,0.6093,76.2,0.032,3.65
2017-05-18,24806.0,88309.36,0.21,1.66,0.06,0.09,0.0,68352.0,5606.0,19200.0,19957.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.72,0.0,0.0,,0.0,100.0,14.81,0.6083,76.13,0.032,3.56
2017-05-19,24806.0,89301.6,0.21,1.65,0.06,0.09,0.0,69120.0,5606.0,19200.0,20181.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.72,0.0,0.0,,0.0,100.0,14.41,0.6167,76.78,0.0321,3.6
2017-05-22,24806.0,89301.6,0.21,1.66,0.06,0.09,0.0,69120.0,5606.0,19200.0,20181.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.73,0.0,0.0,,0.0,100.0,14.54,0.6143,76.59,0.0322,3.6
2017-05-23,24806.0,89301.6,0.21,1.65,0.06,0.09,0.0,69120.0,5606.0,19200.0,20181.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.73,0.0,0.0,,0.0,100.0,14.53,0.614,76.57,0.0322,3.6
2017-05-24,24806.0,91286.08,0.21,1.7,0.06,0.09,0.0,70656.0,5606.0,19200.0,20630.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.73,0.0,0.0,,0.0,100.0,14.29,0.6196,76.99,0.0322,3.68
2017-05-25,24806.0,94262.8,0.21,1.63,0.06,0.09,0.0,72960.0,5606.0,19200.0,21302.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.73,0.0,0.0,,0.0,100.0,14.19,0.6221,77.18,0.0322,3.8
2017-05-26,24806.0,95255.04,0.21,1.58,0.06,0.1,0.0,73728.0,5606.0,19200.0,21527.04,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.73,0.0,0.0,,0.0,100.0,14.42,0.6171,76.8,0.0322,3.84
2017-05-29,21200.0,81620.0,0.18,1.26,0.05,0.08,0.0,73920.0,2000.0,19200.0,7700.0,,,,,,,,0.01,,3606.0,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,9.4,0.8135,89.7,0.0277,3.85
2017-05-30,21200.0,80772.0,0.18,1.18,0.05,0.08,0.0,73152.0,2000.0,19200.0,7620.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,9.53,0.8116,89.58,0.0277,3.81
2017-05-31,21200.0,80560.0,0.18,1.17,0.05,0.08,0.0,72960.0,2000.0,19200.0,7600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,9.46,0.8127,89.64,0.0277,3.8
2017-06-01,31200.0,120120.0,0.26,1.76,0.08,0.12,0.0,112420.0,12000.0,29200.0,46200.0,,,10000.0,,,10000.0,,,,,,,,10000.0,0.04,,,0.05,,,,1.62,1.57,727847.0,2802210.95,,2.77,1.62,31.86,0.4799,61.18,0.0409,3.85
2017-06-02,31200.0,120432.0,0.26,1.68,0.08,0.12,0.0,112712.0,12000.0,29200.0,46320.0,,,,,,,,,,,,,,,,,,0.05,,,,1.62,1.57,727847.0,2809489.42,,2.8,1.62,32.01,0.4785,60.98,0.0409,3.86
2017-06-05,31200.0,119808.0,0.26,1.65,0.08,0.12,0.0,112128.0,12000.0,29200.0,46080.0,,,,,,,,,,,,,,,,,,0.05,,,,1.62,1.57,727847.0,2794932.48,,2.81,1.62,32.17,0.4773,60.8,0.0409,3.84
2017-06-06,31200.0,122304.0,0.26,1.66,0.08,0.12,0.0,114464.0,12000.0,29200.0,47040.0,,,,,,,,,,,,,,,,,,0.05,,,,1.62,1.57,727847.0,2853160.24,,2.79,1.62,31.89,0.4804,61.21,0.0409,3.92
2017-06-07,36200.0,146248.0,0.3,1.89,0.09,0.14,0.0,117968.0,17000.0,29200.0,68680.0,,,5000.0,,,,,,,,,,,5000.0,,,,0.07,,,,2.3,2.24,722847.0,2920301.88,,2.83,2.3,27.19,0.3789,53.24,0.0476,4.04
2017-06-08,36200.0,148058.0,0.3,1.63,0.09,0.15,0.0,119428.0,17000.0,29200.0,69530.0,,,,,,,,,,,,,,,,,,0.07,,,,2.3,2.24,722847.0,2956444.23,,2.92,2.3,27.45,0.3761,52.81,0.0476,4.09
2017-06-09,36200.0,150230.0,0.3,1.57,0.09,0.15,0.0,121180.0,17000.0,29200.0,70550.0,,,,,,,,,,,,,,,,,,0.07,,,,2.3,2.24,722847.0,2999815.05,,2.96,2.3,27.42,0.3764,52.86,0.0476,4.15
2017-06-12,36200.0,149144.0,0.3,1.52,0.09,0.15,0.0,120304.0,17000.0,29200.0,70040.0,,,,,,,,,,,,,,,,,,0.07,,,,2.3,2.24,722847.0,2978129.64,,3.0,2.3,27.74,0.373,52.32,0.0476,4.12
2017-06-13,74229.0,299885.16,0.62,3.09,0.18,0.3,0.0,271605.16,55029.0,67229.0,222317.16,,,38029.0,,,38029.0,,,,,,,,38029.0,0.16,,,0.23,,,,7.44,7.24,684818.0,2766664.72,,2.82,7.44,25.22,0.3524,51.49,0.0977,4.04
2017-06-14,74229.0,303596.61,0.62,3.0,0.18,0.3,0.0,274966.61,55029.0,67229.0,225068.61,,,,,,,,,,,,,,,,,,0.22,,,,7.44,7.25,684818.0,2800905.62,,2.77,7.44,25.83,0.3509,51.07,0.0978,4.09
2017-06-15,71655.0,289486.2,0.6,2.92,0.17,0.29,0.0,271605.16,52455.0,67229.0,211918.2,,,,,,,,0.01,,2574.0,,,,,,,,0.21,,,,7.09,6.91,687392.0,2777063.68,,2.81,7.09,26.28,0.3742,53.25,0.0944,4.04
2017-06-16,71655.0,292352.4,0.6,2.88,0.17,0.29,0.0,274294.32,52455.0,67229.0,214016.4,,,,,,,,,,,,,,,,,,0.21,,,,7.09,6.91,687392.0,2804559.36,,2.78,7.09,26.71,0.3729,52.94,0.0944,4.08
2017-06-19,71655.0,295935.15,0.6,2.85,0.17,0.29,0.0,277655.77,52455.0,67229.0,216639.15,,,,,,,,,,,,,,,,,,0.21,,,,7.09,6.91,687392.0,2838928.96,,2.78,7.09,26.77,0.3731,52.93,0.0944,4.13
2017-06-20,71655.0,293785.5,0.6,3.02,0.17,0.29,0.0,275638.9,52455.0,67229.0,215065.5,,,,,,,,,,,,,,,,,,0.21,,,,7.09,6.93,687392.0,2818307.2,,2.76,7.09,26.42,0.3751,53.27,0.0946,4.1
2017-06-21,71655.0,293785.5,0.6,3.0,0.17,0.29,0.0,275638.9,52455.0,67229.0,215065.5,,,,,,,,,,,,,,,,,,0.22,,,,7.09,6.96,687392.0,2818307.2,,2.82,7.09,26.52,0.3735,53.08,0.095,4.1
2017-06-22,71655.0,294502.05,0.6,2.89,0.17,0.29,0.0,276311.19,52455.0,67229.0,215590.05,,,,,,,,,,,,,,,,,,0.22,,,,7.09,6.96,687392.0,2825181.12,,2.82,7.09,26.57,0.3733,53.04,0.095,4.11
2017-06-23,69229.0,286608.06,0.58,3.09,0.17,0.28,0.0,278328.06,50029.0,67229.0,207120.06,,,,,,,,0.01,,2426.0,,,,,,,,0.21,,,,6.76,6.66,689818.0,2855846.52,,2.84,6.76,27.63,0.398,54.77,0.0921,4.14
2017-06-26,102564.0,429743.16,0.86,4.69,0.25,0.43,0.0,250905.58,80711.0,59882.0,338179.09,,,30682.0,,,,,,,,,,,30682.0,,,7347.0,0.34,0.03,,,10.91,10.77,659136.0,2761779.84,,2.72,11.13,18.48,0.5893,74.31,0.1369,4.19
2017-06-27,137876.0,562534.08,1.15,6.13,0.34,0.58,0.0,244318.56,116023.0,59882.0,473373.84,,,35312.0,,,,,,,,,,,35312.0,,,,0.49,,,,15.68,15.48,623824.0,2545201.92,,2.61,15.84,13.44,0.7014,82.57,0.184,4.08
2017-06-28,137876.0,517035.0,1.15,5.9,0.34,0.57,0.0,224557.5,116023.0,59882.0,435086.25,,,,,,,,,,,,,,,,,,0.48,,,,15.68,15.48,623824.0,2339340.0,,2.54,15.98,12.59,0.7137,83.45,0.184,3.75
2017-06-29,99847.0,369433.9,0.83,3.37,0.24,0.39,0.0,221563.4,77994.0,59882.0,288577.8,,,,,,,,0.19,,38029.0,,,,,,,,0.29,,,,10.54,10.41,661853.0,2448856.1,,2.48,10.54,18.17,0.6206,76.48,0.1333,3.7
2017-06-30,59165.0,220685.45,0.49,1.82,0.14,0.22,0.0,81511.69,39965.0,21853.0,149069.45,,,,,,,,0.14,,38029.0,,,,,,,38029.0,0.15,0.16,,,5.4,5.33,699882.0,2610559.86,,2.59,5.4,32.28,0.5017,62.89,0.079,3.73
2017-07-03,59165.0,226601.95,0.49,1.78,0.14,0.22,0.0,83696.99,39965.0,21853.0,153065.95,,,,,,,,,,,,,,,,,,0.15,,,,5.4,5.33,699882.0,2680548.06,,2.61,5.4,32.11,0.5027,63.05,0.079,3.83
2017-07-04,59165.0,228968.55,0.49,1.73,0.14,0.22,0.0,84571.11,39965.0,21853.0,154664.55,,,,,,,,,,,,,,,,,,0.15,,,,5.4,5.33,699882.0,2708543.34,,2.68,5.4,31.53,0.506,63.6,0.079,3.87
2017-07-05,59165.0,230743.5,0.49,1.69,0.14,0.23,0.0,230743.5,39965.0,59165.0,155863.5,,,,,,37312.0,,,,,,,,,0.15,,,0.15,,,,5.4,5.33,699882.0,2729539.8,,2.71,5.4,30.35,0.5155,64.92,0.079,3.9
2017-07-06,59165.0,233701.75,0.49,1.69,0.14,0.24,0.0,233701.75,39965.0,59165.0,157861.75,,,,,,,,,,,,,,,,,,0.16,,,,5.4,5.33,699882.0,2764533.9,,2.73,5.4,31.56,0.508,63.76,0.079,3.95
2017-07-07,21853.0,86537.88,0.18,0.62,0.05,0.09,0.0,86537.88,2653.0,21853.0,10505.88,,,,,,,,0.15,,37312.0,,,,,,,37312.0,0.01,0.15,,,100.0,0.35,0.0,0.0,,0.0,100.0,12.11,0.7713,86.98,0.0292,3.96
2017-07-10,21853.0,86537.88,0.18,0.63,0.05,0.09,0.0,86537.88,2653.0,21853.0,10505.88,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.14,0.7709,86.95,0.0292,3.96
2017-07-11,21853.0,87412.0,0.18,0.65,0.05,0.09,0.0,87412.0,2653.0,21853.0,10612.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.04,0.7726,87.07,0.0293,4.0
2017-07-12,21853.0,87412.0,0.18,0.65,0.05,0.09,0.0,87412.0,2653.0,21853.0,10612.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.14,0.771,86.96,0.0293,4.0
2017-07-13,21853.0,86537.88,0.18,0.63,0.05,0.09,0.0,86537.88,2653.0,21853.0,10505.88,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.25,0.7693,86.85,0.0293,3.96
2017-07-14,21853.0,86537.88,0.18,0.64,0.05,0.09,0.0,86537.88,2653.0,21853.0,10505.88,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.14,0.7708,86.95,0.0293,3.96
2017-07-17,21853.0,84789.64,0.18,0.65,0.05,0.09,0.0,84789.64,2653.0,21853.0,10293.64,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.31,0.7681,86.77,0.0293,3.88
2017-07-18,21853.0,85445.23,0.18,0.64,0.05,0.09,0.0,85445.23,2653.0,21853.0,10373.23,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.06,0.772,87.03,0.0293,3.91
2017-07-19,21853.0,85226.7,0.18,0.64,0.05,0.09,0.0,85226.7,2653.0,21853.0,10346.7,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.17,0.7703,86.92,0.0293,3.9
2017-07-20,21853.0,86756.41,0.18,0.7,0.05,0.09,0.0,86756.41,2653.0,21853.0,10532.41,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,11.95,0.774,87.15,0.0293,3.97
2017-07-21,22054.0,84907.9,0.18,0.71,0.05,0.09,0.0,84907.9,2653.0,22054.0,10214.05,,,,0.0,,,,,201.0,,,,0.0,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.36,0.7521,85.82,0.0296,3.85
2017-07-24,22054.0,77850.62,0.18,0.7,0.05,0.08,0.0,77850.62,2653.0,22054.0,9365.09,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.95,0.7407,85.06,0.0296,3.53
2017-07-25,22054.0,76968.46,0.18,0.62,0.05,0.08,0.0,76968.46,2653.0,22054.0,9258.97,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.36,0.0,0.0,,0.0,100.0,12.12,0.7521,85.85,0.0296,3.49
2017-07-26,27054.0,99017.64,0.23,0.75,0.07,0.1,0.0,80717.64,7653.0,22054.0,28009.98,,,5000.0,,,,,,,,,,,5000.0,,,,0.03,,,,1.03,1.03,732194.0,2679830.04,,2.56,1.03,17.84,0.5465,71.09,0.0363,3.66
2017-07-27,27054.0,97394.4,0.23,0.71,0.07,0.1,0.0,79394.4,7653.0,22054.0,27550.8,0.08,,,,,,22054.0,,,,0.08,,,,,7653.0,,0.03,,,,1.03,1.03,732194.0,2635898.4,,2.68,1.03,18.68,0.5324,69.81,0.0363,3.6
2017-07-28,27054.0,95500.62,0.23,0.7,0.07,0.1,0.0,77850.62,7653.0,22054.0,27015.09,,,,,,,,,,,,,,,,,,0.03,,,,1.03,1.03,732194.0,2584644.82,,2.64,1.03,18.71,0.5314,69.73,0.0363,3.53
2017-07-31,27054.0,95500.62,0.23,0.69,0.07,0.1,0.0,77850.62,7653.0,22054.0,27015.09,,,,,,,,,,,,,,,,,,0.03,,,,1.03,1.03,732194.0,2584644.82,,2.58,1.03,18.47,0.5352,70.09,0.0363,3.53
2017-08-01,27583.0,88265.6,0.23,0.69,0.07,0.09,0.0,72265.6,7653.0,22583.0,24489.6,,,,,,529.0,,,,,,,,,0.0,,,0.03,,,,1.03,1.03,732194.0,2343020.8,,2.58,1.03,19.37,0.4942,66.74,0.037,3.2
2017-08-02,27583.0,91575.56,0.23,0.66,0.07,0.09,0.0,74975.56,7653.0,22583.0,25407.96,,,,,,,,,,,,,,,,,,0.02,,,,1.03,1.03,732194.0,2430884.08,,2.34,1.03,17.64,0.5244,69.56,0.037,3.32
2017-08-03,27583.0,92127.22,0.23,0.66,0.07,0.09,0.0,75427.22,7653.0,22583.0,25561.02,,,,,,,,,,,,,,,,,,0.03,,,,1.03,1.03,732194.0,2445527.96,,2.43,1.03,18.06,0.5191,69.05,0.037,3.34
2017-08-04,27583.0,92127.22,0.23,0.65,0.07,0.09,0.0,75427.22,7653.0,22583.0,25561.02,,,,,,,,,,,,,,,,,,0.03,,,,1.03,1.03,732194.0,2445527.96,,2.45,1.03,18.13,0.5173,68.89,0.037,3.34
2017-08-07,24930.0,84512.7,0.21,0.58,0.06,0.08,0.0,67562.7,5000.0,19930.0,16950.0,,,,,,,,0.01,,2653.0,,,,,,,2653.0,0.02,0.01,,,0.68,0.67,734847.0,2491131.33,,2.45,0.68,19.83,0.625,76.48,0.0335,3.39
2017-08-08,24930.0,84512.7,0.21,0.59,0.06,0.08,0.0,67562.7,5000.0,19930.0,16950.0,,,,,,,,,,,,,,,,,,0.02,,,,0.68,0.67,734847.0,2491131.33,,2.49,0.68,20.06,0.6221,76.23,0.0335,3.39
2017-08-09,24930.0,84014.1,0.21,0.59,0.06,0.08,0.0,67164.1,5000.0,19930.0,16850.0,,,,,,,,,,,,,,,,,,0.02,,,,0.68,0.67,734847.0,2476434.39,,2.49,0.68,20.15,0.6205,76.11,0.0335,3.37
2017-08-10,24930.0,84014.1,0.21,0.7,0.06,0.08,0.0,67164.1,5000.0,19930.0,16850.0,,,,,,,,,,,,,,,,,,0.02,,,,0.68,0.67,734847.0,2476434.39,,2.48,0.68,20.05,0.6217,76.21,0.0335,3.37
2017-08-11,24930.0,82518.3,0.21,0.76,0.06,0.08,0.0,65968.3,5000.0,19930.0,16550.0,,,,,,,,,,,,,,,,,,0.02,,,,0.68,0.67,734847.0,2432343.57,,2.48,0.68,20.33,0.6179,75.89,0.0335,3.31
2017-08-14,124930.0,422263.4,1.04,3.91,0.3,0.42,0.0,405363.4,105000.0,119930.0,354900.0,,,100000.0,0.34,,,,,100000.0,,,,0.34,100000.0,,,,0.35,,,,14.19,14.09,634847.0,2145782.86,,2.1,14.19,3.92,0.9106,95.34,0.1676,3.38
2017-08-15,124930.0,423512.7,1.04,4.02,0.3,0.42,0.0,406562.7,105000.0,119930.0,355950.0,,,,,,,,,,,,,,,,,,0.35,,,,14.19,14.09,634847.0,2152131.33,,2.15,14.19,3.99,0.9092,95.27,0.1676,3.39
2017-08-16,141930.0,485400.6,1.19,4.64,0.35,0.48,0.0,410160.6,122000.0,119930.0,417240.0,,,17000.0,,,,,,,,,,,17000.0,,,,0.41,,,,16.49,16.37,617847.0,2113036.74,,2.09,16.49,15.39,0.7288,83.97,0.1904,3.42
2017-08-17,122930.0,417962.0,1.03,4.07,0.3,0.42,0.0,360162.0,117000.0,105930.0,397800.0,,,,,,,,0.01,,5000.0,,,,,,,14000.0,0.4,0.05,,,15.81,15.7,622847.0,2117679.8,,2.13,15.81,13.9,0.7477,85.34,0.1649,3.4
2017-08-18,122930.0,420420.6,1.03,4.16,0.3,0.42,0.0,362280.6,117000.0,105930.0,400140.0,,,,,,,,,,,,,,,,,,0.4,,,,15.81,15.7,622847.0,2130136.74,,2.12,15.81,13.76,0.7497,85.49,0.1649,3.42
2017-08-21,136930.0,472408.5,1.14,4.64,0.33,0.47,0.0,413758.5,117000.0,119930.0,403650.0,,,,,,14000.0,,,,,,,,,0.05,,,0.4,,,,15.81,15.7,622847.0,2148822.15,,2.13,15.81,12.33,0.6159,76.84,0.1837,3.45
2017-08-22,131930.0,448562.0,1.1,4.46,0.32,0.45,0.0,390762.0,117000.0,114930.0,397800.0,,,,,,,,,,,,,,,,,5000.0,0.4,0.02,,,15.81,15.7,622847.0,2117679.8,,2.15,15.81,13.03,0.599,75.53,0.177,3.4
2017-08-23,128490.0,442005.6,1.07,4.39,0.31,0.44,0.0,395359.2,113560.0,114930.0,390646.4,,,,,,,,0.02,,3440.0,,,,,,,,0.39,,,,15.35,15.24,626287.0,2154427.28,,2.13,15.35,10.8,0.6314,78.03,0.1724,3.44
2017-08-24,128490.0,436866.0,1.07,4.48,0.31,0.44,0.0,390762.0,113560.0,114930.0,386104.0,,,,,,,,,,,,,,,,,,0.39,,,,15.35,15.24,626287.0,2129375.8,,2.15,15.35,11.0,0.6261,77.63,0.1724,3.4
2017-08-25,133490.0,460540.5,1.12,4.68,0.33,0.46,0.0,413758.5,113560.0,119930.0,391782.0,,,,,,5000.0,,,,,,,,,0.02,,,0.39,,,,15.35,15.24,626287.0,2160690.15,,2.13,15.35,10.37,0.5875,75.18,0.1791,3.45
2017-08-28,133490.0,441851.9,1.12,4.62,0.33,0.45,0.0,396968.3,113560.0,119930.0,375883.6,,,,,,,,,,,,,,,,,,0.39,,,,15.35,15.24,626287.0,2073009.97,,2.16,15.35,10.82,0.5737,74.13,0.1791,3.31
2017-08-29,133490.0,440517.0,1.12,4.71,0.33,0.44,0.0,395769.0,113560.0,119930.0,374748.0,,,,,,,,,,,,,,,,,,0.38,,,,15.35,15.24,626287.0,2066747.1,,2.07,15.35,10.51,0.583,74.85,0.1791,3.3
2017-08-30,133234.0,437007.52,1.11,4.7,0.33,0.44,0.0,392530.72,113560.0,119674.0,372476.8,,,,,,,,,,,,,,,,,256.0,0.37,0.0,,,15.35,15.24,626287.0,2054221.36,,2.07,15.35,10.51,0.586,75.06,0.1788,3.28
2017-08-31,132741.0,424771.2,1.11,4.69,0.32,0.44,0.0,381379.2,113560.0,119181.0,363392.0,,,,,,,,,,,,,,,,,493.0,0.37,0.0,,,15.35,15.24,626287.0,2004118.4,,2.05,15.35,10.55,0.5901,75.33,0.1781,3.2
2017-09-01,132374.0,410359.4,1.11,4.76,0.32,0.42,0.0,368323.4,113560.0,118814.0,352036.0,,,,,,,,,,,,,,,,,367.0,0.36,0.0,,,15.35,15.24,626287.0,1941489.7,,2.0,15.35,10.58,0.5932,75.54,0.1776,3.1
2017-09-04,132374.0,370647.2,1.11,4.82,0.32,0.38,0.0,332679.2,113560.0,118814.0,317968.0,,,,,,,,,,,,,,,,,,0.35,,,,15.35,15.24,626287.0,1753603.6,,1.94,15.35,11.41,0.5681,73.61,0.1776,2.8
2017-09-05,132374.0,332258.74,1.11,5.12,0.32,0.34,0.0,298223.14,113560.0,118814.0,285035.6,,,,,,,,,,,,,,,,,,0.32,,,,15.35,15.24,626287.0,1571980.37,,1.75,15.35,11.47,0.5658,73.43,0.1776,2.51
2017-09-06,145934.0,334188.86,1.22,4.36,0.36,0.35,0.0,272084.06,127120.0,118814.0,291104.8,,,13560.0,,,,,,,,,,,13560.0,,,,0.32,,,,17.18,17.06,612727.0,1403144.83,,1.54,17.27,20.16,0.4895,66.16,0.1958,2.29
2017-09-07,160934.0,358882.82,1.34,4.17,0.39,0.37,0.0,298405.22,142120.0,133814.0,316927.6,,,15000.0,0.04,,,,,15000.0,,,,0.04,15000.0,,,,0.33,,,,19.21,19.07,597727.0,1332931.21,,1.36,19.49,18.02,0.4178,60.17,0.2159,2.23
2017-09-08,229930.0,533437.6,1.92,5.41,0.56,0.52,0.0,301437.6,115000.0,129930.0,266800.0,,,,,,,,0.07,,27120.0,,,,,,,3884.0,0.26,0.01,,,15.54,15.43,624847.0,1449645.04,,1.39,15.54,6.41,0.7681,87.2,0.3085,2.32
2017-09-11,242968.0,573404.48,2.03,5.12,0.59,0.57,0.0,337404.48,212538.0,142968.0,501589.68,,,97538.0,0.04,,,,,15500.0,,,,0.04,97538.0,,,2462.0,0.5,0.0,,,28.73,28.52,527309.0,1244449.24,,1.22,28.85,5.72,0.7945,88.8,0.326,2.36
2017-09-12,29901.0,69669.33,0.25,0.61,0.07,0.07,0.0,69669.33,0.0,29901.0,0.0,,,,,,,,0.5,,212538.0,,,,,,,113067.0,0.0,0.27,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.16,0.4879,51.51,0.0401,2.33
2017-09-13,29901.0,69669.33,0.25,0.62,0.07,0.07,0.0,69669.33,0.0,29901.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.78,0.488,51.86,0.0401,2.33
2017-09-14,29901.0,69370.32,0.25,0.63,0.07,0.07,0.0,69370.32,0.0,29901.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.98,0.4879,51.68,0.0401,2.32
