,CWE FP Equity_DX_SI_QTY,CWE FP Equity_DX_SHORT_INTEREST_VALUE,CWE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CWE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CWE FP Equity_DX_SI_MV,CWE FP Equity_DX_DSS,CWE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CWE FP Equity_DX_SUPPLY_SI_QTY,CWE FP Equity_DX_BROKER_SI_QTY,CWE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CWE FP Equity_DX_SUPPLY_SI_QTY_INC_x,CWE FP Equity_DX_BROKER_SI_MV_INC_x,CWE FP Equity_DX_BROKER_SI_QTY_ADD,CWE FP Equity_DX_SUPPLY_SI_MV_DEC,CWE FP Equity_DX_BROKER_SI_QTY_INC,CWE FP Equity_DX_SUPPLY_SI_QTY_DEC,CWE FP Equity_DX_BROKER_SI_MV_INC_y,CWE FP Equity_DX_SUPPLY_SI_QTY_INC_y,CWE FP Equity_DX_BROKER_SI_MV_ADD,CWE FP Equity_DX_SUPPLY_SI_QTY_ADD,CWE FP Equity_DX_BROKER_SI_QTY_DEC,CWE FP Equity_DX_SUPPLY_SI_MV,CWE FP Equity_DX_BROKER_SI_MV_DEC,CWE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CWE FP Equity_DX_UTILIZATION_QUANTITY,CWE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CWE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CWE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CWE FP Equity_DX_ACTIVE_UTILIZATION_MV,CWE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CWE FP Equity_DX_BROKER_SI_CON_RATIO,CWE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CWE FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-05-17,500.0,112840.0,0.65,0.07,0.11,,112840.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-05-18,500.0,112225.0,0.75,0.07,0.11,,112225.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-05-21,500.0,112425.0,0.74,0.07,0.11,,112425.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-05-22,500.0,114395.0,0.76,0.07,0.11,,114395.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-05-23,500.0,112430.0,0.7,0.07,0.11,,112430.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-05-24,500.0,114575.0,0.67,0.07,0.11,,114575.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-05-25,500.0,115230.0,0.52,0.09,0.11,,115230.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-05-28,500.0,115210.0,0.48,0.09,0.12,,115210.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-04,14000.0,3059280.06,13.23,2.41,3.11,,3059280.06,0.0,14000.0,0.0,,,14000.0,,,,,,3.11,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-05,14000.0,3102120.03,13.02,2.41,3.06,,3102120.03,0.0,14000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-06,14000.0,3179540.01,13.08,2.41,3.11,,3179540.01,0.0,14000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-07,14000.0,3206419.98,13.11,2.41,3.18,,3206419.98,0.0,14000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-08,8300.0,1882191.04,7.65,1.43,1.91,,1882191.04,0.0,8300.0,0.0,,,,,,,,,,,5700.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-11,8300.0,1892815.03,7.71,1.43,1.9,,1892815.03,0.0,8300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-12,8300.0,1903688.0,7.14,1.43,1.91,,1903688.0,0.0,8300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-13,8300.0,1887918.06,7.14,1.43,1.9,,1887918.06,0.0,8300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-14,5000.0,1136650.01,5.53,0.86,1.15,,1136650.01,0.0,5000.0,0.0,,,,,,,,,,,3300.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-15,5000.0,1150149.99,5.55,0.86,1.15,,1150149.99,0.0,5000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-18,5000.0,1153000.03,5.48,0.86,1.15,,1153000.03,0.0,5000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-19,3000.0,698460.02,3.0,0.52,0.69,,698460.02,0.0,3000.0,0.0,,,,,,,,,,,2000.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-20,3000.0,700019.99,2.91,0.52,0.69,,700019.99,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-21,3000.0,688470.02,2.92,0.52,0.69,,688470.02,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-22,3000.0,676230.01,2.84,0.52,0.69,,676230.01,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-06-25,1500.0,333059.99,1.42,0.26,0.34,,333059.99,0.0,1500.0,0.0,,,,,,,,,,,1500.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-03,3500.0,880004.97,2.49,0.6,0.88,,880004.97,0.0,3500.0,0.0,,,3500.0,,,,,,0.88,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-06,3500.0,880145.0,2.47,0.6,0.87,,880145.0,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-07,3500.0,895020.0,2.47,0.6,0.87,,895020.0,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-08,3500.0,899185.01,2.47,0.6,0.88,,899185.01,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-09,3500.0,907794.98,2.3,0.6,0.88,,907794.98,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-10,3500.0,904995.03,2.3,0.6,0.87,,904995.03,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-13,3500.0,900060.01,2.4,0.6,0.87,,900060.01,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-14,3500.0,905415.01,2.4,0.6,0.87,,905415.01,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-15,2200.0,569404.02,1.53,0.38,0.57,,569404.02,0.0,2200.0,0.0,,,,,,,,,,,1300.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-16,2200.0,569272.02,1.51,0.38,0.57,,569272.02,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-17,2200.0,573650.0,1.53,0.38,0.57,,573650.0,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-20,2200.0,569404.02,1.56,0.38,0.57,,569404.02,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-21,2200.0,568325.97,1.53,0.38,0.57,,568325.97,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-22,2200.0,560318.01,1.53,0.38,0.57,,560318.01,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-08-23,2200.0,556402.01,1.56,0.38,0.56,,556402.01,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-13,1600.0,405584.01,4.78,0.28,0.41,,405584.01,0.0,1600.0,0.0,,,1600.0,,,,,,0.41,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-14,1600.0,411839.99,4.72,0.28,0.41,,411839.99,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-17,1600.0,411424.02,4.88,0.28,0.41,,411424.02,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-18,1600.0,407728.0,4.9,0.28,0.41,,407728.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-19,800.0,202831.99,2.42,0.14,0.2,,202831.99,0.0,800.0,0.0,,,,,,,,,,,800.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-20,800.0,202936.0,3.3,0.14,0.2,,202936.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-21,800.0,203431.99,3.3,0.14,0.2,,203431.99,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-24,800.0,203488.0,3.3,0.14,0.2,,203488.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-25,800.0,203456.01,3.12,0.14,0.2,,203456.01,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-26,800.0,200440.0,2.49,0.14,0.2,,200440.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-27,800.0,201543.99,2.66,0.14,0.2,,201543.99,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-09-28,800.0,200143.99,2.65,0.14,0.2,,200143.99,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-01,800.0,202592.0,2.68,0.14,0.2,,202592.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-02,800.0,201056.01,4.09,0.14,0.2,,201056.01,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-03,800.0,200264.0,4.05,0.14,0.2,,200264.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-04,800.0,199096.0,3.9,0.14,0.2,,199096.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-05,800.0,200088.0,3.21,0.14,0.2,,200088.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-08,800.0,199543.99,3.18,0.14,0.2,,199543.99,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-09,800.0,201031.99,2.82,0.14,0.2,,201031.99,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-12,5.0,1234.1,0.02,0.0,0.0,,1234.1,0.0,5.0,0.0,,,5.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-15,5.0,1235.8,0.02,0.0,0.0,,1235.8,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-16,5.0,1251.75,0.02,0.0,0.0,,1251.75,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-17,5.0,1259.15,0.01,0.0,0.0,,1259.15,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-18,5.0,1263.0,0.01,0.0,0.0,,1263.0,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-19,5.0,1258.8,0.01,0.0,0.0,,1258.8,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-22,5.0,1240.75,0.01,0.0,0.0,,1240.75,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-23,5.0,1219.9,0.01,0.0,0.0,,1219.9,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-24,5.0,1223.75,0.01,0.0,0.0,,1223.75,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-25,5.0,1220.8,0.01,0.0,0.0,,1220.8,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-10-26,5.0,1228.6,0.01,0.0,0.0,,1228.6,0.0,5.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-02,300.0,74148.0,0.4,0.05,0.07,,74148.0,0.0,300.0,0.0,,,300.0,,,,,,0.07,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-05,300.0,73989.0,0.36,0.05,0.07,,73989.0,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-06,300.0,74595.0,0.36,0.05,0.07,,74595.0,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-07,300.0,73032.0,0.38,0.05,0.07,,73032.0,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-08,300.0,72774.0,0.37,0.05,0.07,,72774.0,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-09,300.0,72705.0,0.36,0.05,0.07,,72705.0,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-12,300.0,72450.0,0.28,0.05,0.07,,72450.0,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-13,300.0,72771.0,0.28,0.05,0.07,,72771.0,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-14,300.0,71508.0,0.28,0.05,0.07,,71508.0,0.0,300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-15,1017.0,240337.45,0.94,0.17,0.24,,240337.45,0.0,1017.0,0.0,,0.17,,,717.0,,0.17,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-16,1017.0,238466.16,0.97,0.17,0.24,,238466.16,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-19,1017.0,244222.38,0.97,0.17,0.24,,244222.38,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-20,1017.0,244446.12,0.99,0.17,0.24,,244446.12,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-21,1017.0,245086.84,0.94,0.17,0.24,,245086.84,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-22,1017.0,245513.97,0.94,0.17,0.24,,245513.97,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-23,1017.0,245432.61,0.93,0.17,0.24,,245432.61,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-26,1017.0,243805.41,0.93,0.17,0.25,,243805.41,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-27,1017.0,243835.91,0.91,0.17,0.25,,243835.91,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-28,1017.0,242940.96,0.99,0.17,0.24,,242940.96,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-29,1017.0,245869.91,1.0,0.17,0.24,,245869.91,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-30,1017.0,244303.74,1.0,0.17,0.25,,244303.74,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-12-03,1017.0,243785.08,0.99,0.17,0.25,,243785.08,0.0,1017.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-01,3000.0,708900.01,3.01,0.62,0.74,,708900.01,0.0,3000.0,0.0,,,3000.0,,,,,,0.74,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-02,3000.0,726779.98,3.01,0.62,0.74,,726779.98,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-03,3000.0,740670.0,2.67,0.62,0.76,,740670.0,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-03-12,500.0,127565.0,0.52,0.17,0.13,,127565.0,0.0,500.0,0.0,,,500.0,,,,,,0.13,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-03-13,500.0,127995.0,0.42,0.17,0.13,,127995.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-03-14,500.0,128780.0,0.42,0.17,0.13,,128780.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-03-15,500.0,128440.0,0.41,0.17,0.13,,128440.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-03-18,500.0,128335.01,0.37,0.17,0.13,,128335.01,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2325.0,609707.98,0.62,0.0,,0.0,,0.0
2013-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2325.0,608917.49,0.61,0.0,,0.0,,0.0
2013-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2325.0,598222.47,0.61,0.0,,0.0,,0.0
2013-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2325.0,597408.78,0.6,0.0,,0.0,,0.0
2013-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2325.0,592084.51,0.6,0.0,,0.0,,0.0
2013-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2325.0,583551.76,0.6,0.0,,0.0,,0.0
2013-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2325.0,592084.51,0.59,0.0,,0.0,,0.0
2013-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3425.0,871833.76,0.87,0.0,,0.0,,0.0
2013-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3425.0,864161.74,0.87,0.0,,0.0,,0.0
2013-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3425.0,854537.5,0.87,0.0,,0.0,,0.0
2013-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4075.0,1012678.23,1.02,0.0,,0.0,,0.0
2013-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4075.0,1017771.98,1.01,0.0,,0.0,,0.0
2013-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1029760.55,1.03,0.0,,0.0,,0.0
2013-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1030169.21,1.02,0.0,,0.0,,0.0
2013-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1030986.6,1.02,0.0,,0.0,,0.0
2013-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1010919.47,1.03,0.0,,0.0,,0.0
2013-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1003726.31,1.02,0.0,,0.0,,0.0
2013-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,987419.22,1.01,0.0,,0.0,,0.0
2013-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1004707.22,1.01,0.0,,0.0,,0.0
2013-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1013371.64,1.0,0.0,,0.0,,0.0
2013-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1023016.96,1.01,0.0,,0.0,,0.0
2013-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1023548.29,1.01,0.0,,0.0,,0.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1026286.57,1.02,0.0,,0.0,,0.0
2013-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1026082.21,1.02,0.0,,0.0,,0.0
2013-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1020932.61,1.03,0.0,,0.0,,0.0
2013-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4087.0,1037975.39,1.02,0.0,,0.0,,0.0
2013-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4487.0,1138037.83,1.12,0.0,,0.0,,0.0
2013-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9912.0,2550258.56,2.51,0.0,,0.0,,0.0
2013-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9912.0,2580390.83,2.53,0.0,,0.0,,0.0
2013-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9912.0,2582472.56,2.57,0.0,,0.0,,0.0
2013-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9912.0,2566315.96,2.61,0.0,,0.0,,0.0
