,TE FP Equity_DX_SI_QTY,TE FP Equity_DX_SHORT_INTEREST_VALUE,TE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TE FP Equity_DX_SI_MV,TE FP Equity_DX_DSS,TE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY,TE FP Equity_DX_BROKER_SI_QTY,TE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TE FP Equity_DX_BROKER_SI_MV_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_INC_x,TE FP Equity_DX_BROKER_SI_MV_INC_x,TE FP Equity_DX_SUPPLY_SI_MV_NEW,TE FP Equity_DX_BROKER_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_NEW,TE FP Equity_DX_SUPPLY_SI_MV_DEC,TE FP Equity_DX_BROKER_SI_QTY_INC,TE FP Equity_DX_SUPPLY_SI_QTY_DEC,TE FP Equity_DX_BROKER_SI_MV_NEW_y,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TE FP Equity_DX_BROKER_SI_MV_INC_y,TE FP Equity_DX_SUPPLY_SI_QTY_INC_y,TE FP Equity_DX_BROKER_SI_MV_ADD,TE FP Equity_DX_SUPPLY_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_DEC,TE FP Equity_DX_SUPPLY_SI_MV,TE FP Equity_DX_BROKER_SI_MV_DEC,TE FP Equity_DX_SUPPLY_SI_MV_RMV,TE FP Equity_DX_BROKER_SI_MV_RMV,TE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TE FP Equity_DX_UTILIZATION_QUANTITY,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TE FP Equity_DX_ACTIVE_UTILIZATION_MV,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TE FP Equity_DX_BROKER_SI_CON_RATIO,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TE FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-05-26,1964216.0,24827690.24,1.82,2.13,1.09,24.66,1.0,17457154.56,1017948.0,1381104.0,12866862.72,,,33860.0,0.22,,150301.0,,0.0,10137.0,788.0,,,0.22,33860.0,1.84,131493.0,,12.76,,,,5.06,5.06,19113676.0,241596864.64,,238.24,5.08,14.42,0.1873,35.94,0.0976
2021-05-27,1943521.0,24566105.44,1.8,2.11,1.08,24.69,1.0,18196847.36,1073253.0,1439624.0,13565917.92,,,,0.86,,103215.0,,0.16,68305.0,13813.0,,,0.86,,1.37,69118.0,113000.0,13.59,1.39,,,5.33,5.33,19077264.0,241136616.96,,239.84,5.36,12.34,0.1753,35.23,0.0964
2021-05-28,2017570.0,25128834.35,1.87,2.16,1.12,25.47,1.0,18373180.08,1134873.0,1475165.0,14134843.22,,,54285.0,0.34,,,,0.39,36329.0,30968.0,,,0.34,54285.0,,38303.0,788.0,14.35,0.01,,,5.63,5.63,19016664.0,236852550.12,,238.72,5.67,11.93,0.1692,34.15,0.1001
2021-05-31,1822485.0,22808399.78,1.69,1.99,1.01,22.9,1.0,16630207.33,1018508.0,1328822.0,12746627.62,,,,0.03,,11466.0,,1.5,2000.0,116365.0,,,0.03,,0.14,,159809.0,12.72,2.0,,,5.05,5.05,19137458.0,239505286.87,,236.69,5.1,11.92,0.1723,34.99,0.0904
2021-06-01,1791575.0,21910962.25,1.66,2.06,1.0,22.32,0.0,15418312.08,988268.0,1260696.0,12086517.64,,,,,,,,1.2,,92995.0,,,,,,62755.0,68126.0,12.36,1.06,,,4.91,4.91,19152588.0,234236151.24,,237.91,4.94,11.99,0.1704,34.9,0.089
2021-06-02,1918442.0,23894195.11,1.78,2.18,1.07,23.83,1.0,17282097.17,1107728.0,1387563.0,13796752.24,,,901.0,1.8,,,,0.09,138907.0,6441.0,,,1.8,901.0,,125000.0,12040.0,13.57,0.02,,,5.5,5.5,19037404.0,237110866.82,,231.86,5.53,11.31,0.1592,32.82,0.0952
2021-06-03,1841002.0,23408340.43,1.7,2.12,1.02,23.32,1.0,16658213.95,930288.0,1310123.0,11828611.92,,,2684.0,2.07,,,,2.81,151029.0,231153.0,,,2.07,2684.0,,51029.0,228469.0,11.62,2.8,,,4.62,4.62,19212706.0,244289556.79,,238.57,4.64,14.46,0.2083,40.02,0.0914
2021-06-04,1693135.0,22620283.6,1.57,2.06,0.94,22.12,0.0,16560254.4,928551.0,1239540.0,12405441.36,,,9411.0,0.39,,,,2.35,29155.0,189211.0,,,0.39,9411.0,,178063.0,99738.0,11.8,0.84,,,4.66,4.66,18984024.0,253626560.64,,240.64,4.68,17.42,0.2273,41.07,0.085
2021-06-07,1514993.0,20005482.57,1.4,1.83,0.84,20.22,0.0,13936332.52,759877.0,1055383.0,10034175.79,,,,0.1,,46608.0,,2.7,6343.0,215282.0,,,0.1,,0.62,46608.0,237108.0,10.14,3.17,,,3.81,3.81,19179764.0,253268783.62,,254.14,3.84,12.07,0.2263,42.93,0.076
2021-06-08,1250282.0,16453711.12,1.16,1.52,0.7,16.51,0.0,10233229.16,644612.0,777601.0,8483093.92,,,14422.0,0.1,,,,2.01,8000.0,150708.0,,,0.1,14422.0,,21021.0,285782.0,8.53,3.92,,,3.21,3.21,19451096.0,255976423.36,,255.83,3.23,13.7,0.2866,50.05,0.0622
2021-06-09,1468727.0,18748300.16,1.36,2.0,0.82,19.07,0.0,12460746.23,817620.0,976165.0,10436919.3,,,193483.0,0.88,,118800.0,,1.41,87350.0,106803.0,,,0.88,193483.0,1.56,86328.0,7586.0,10.76,0.1,,,4.01,4.01,19562960.0,249721184.4,,255.41,4.04,14.63,0.2644,47.34,0.0721
2021-06-10,1446954.0,18123098.85,1.34,2.0,0.8,18.55,0.0,14058247.88,961261.0,1122415.0,12039794.03,,,78966.0,1.97,,,,2.51,158250.0,188913.0,,,1.97,78966.0,,253588.0,12000.0,12.28,0.16,,,4.65,4.65,19719668.0,246988841.7,,249.97,4.68,14.89,0.2689,46.09,0.07
2021-06-11,1770257.0,22163617.64,1.64,2.48,0.98,22.24,0.0,17779276.4,1010071.0,1420070.0,12646088.92,,,34078.0,4.31,,,,0.03,364355.0,1627.0,,,4.31,34078.0,,16359.0,66700.0,12.69,0.87,,,4.88,4.88,19690988.0,246531169.76,,245.78,4.91,12.15,0.3372,54.57,0.0855
2021-06-14,1851295.0,22724646.13,1.71,2.81,1.03,22.96,1.0,18570246.02,1157309.0,1512851.0,14205967.98,,,115781.0,1.98,,,,0.15,158981.0,11743.0,,,1.98,115781.0,,43200.0,66200.0,14.48,0.85,,,5.82,5.82,18743324.0,230074302.1,,232.71,5.86,17.8,0.3212,51.85,0.093
2021-06-15,1887322.0,23006455.18,1.75,2.83,1.05,23.08,1.0,19088796.41,1193336.0,1565939.0,14546765.84,,,83456.0,1.35,,,,1.12,122789.0,86762.0,,,1.35,83456.0,,39333.0,69701.0,14.64,0.89,,,5.98,5.98,18773560.0,228849696.4,,228.89,6.01,20.38,0.357,54.69,0.0945
2021-06-16,1959412.0,23992999.94,1.81,2.98,1.09,24.06,1.0,19998056.45,1243926.0,1633161.0,15231873.87,,,52110.0,0.83,,,,0.01,67222.0,1520.0,,,0.83,52110.0,,,,15.27,,,,6.23,6.23,18728384.0,229329062.08,,228.22,6.27,21.95,0.3441,52.79,0.0981
2021-06-17,1813814.0,22074116.38,1.68,2.85,1.01,22.3,1.0,17018004.69,1232109.0,1398357.0,14994766.53,,,,1.36,,18150.0,,0.25,105833.0,20967.0,,,1.36,,0.23,9150.0,358787.0,15.21,4.46,,,6.18,6.18,18718564.0,227804923.88,,229.33,6.22,28.47,0.2784,41.96,0.0909
2021-06-18,2056068.0,24179359.68,1.9,3.35,1.14,24.78,1.0,19488460.32,1521314.0,1657182.0,17890652.64,,,156254.0,1.98,,78892.0,,0.32,197083.0,25721.0,,,1.98,156254.0,1.0,158672.0,17150.0,18.58,0.22,,,7.63,7.63,18424130.0,216667768.8,,222.97,7.69,28.05,0.2781,42.67,0.1031
2021-06-21,2148936.0,25819466.04,1.99,3.55,1.19,25.54,1.0,21026850.75,1603854.0,1750050.0,19270305.81,,,98540.0,1.14,,,,0.19,104540.0,16000.0,,,1.14,98540.0,,,11672.0,18.83,0.16,,,8.05,8.05,18325342.0,220178984.13,,214.51,8.07,26.45,0.2967,45.98,0.1078
2021-06-22,2320286.0,28052257.74,2.15,4.01,1.29,27.93,1.0,23572501.68,1813659.0,1949752.0,21927137.31,,,377611.0,2.43,,30200.0,,2.7,186226.0,229974.0,,,2.43,377611.0,0.36,62168.0,16724.0,21.76,0.22,,,9.07,9.07,18191204.0,219931656.36,,217.06,9.11,31.68,0.2844,41.17,0.116
2021-06-23,1634175.0,19356802.88,1.51,2.9,0.91,19.57,0.0,15428112.5,1119200.0,1302500.0,13256924.0,,,,1.4,,93.0,,8.7,115589.0,729459.0,,,1.4,,0.0,35000.0,762934.0,13.52,9.32,,,5.53,5.53,19134368.0,226646588.96,,229.2,5.57,12.15,0.2907,49.88,0.0807
2021-06-24,1640306.0,19683672.0,1.52,2.92,0.91,19.57,0.0,14451336.0,1278004.0,1204278.0,15336048.0,,,186499.0,0.38,,10600.0,,0.78,37885.0,64005.0,,,0.38,186499.0,0.13,36310.0,146707.0,15.14,1.67,,,6.3,6.3,19021120.0,228253440.0,,224.36,6.32,18.07,0.2517,44.09,0.0808
2021-06-25,1539035.0,18322211.68,1.42,2.78,0.86,18.43,0.0,13369172.14,1025340.0,1122988.0,12206672.7,,,31800.0,,,31800.0,,3.64,,314559.0,,,,31800.0,0.4,30095.0,113090.0,12.29,1.38,,,5.04,5.04,19303718.0,229810762.79,,229.99,5.07,18.37,0.2506,44.03,0.0757
2021-06-28,1873863.0,21886719.84,1.73,3.39,1.04,22.24,1.0,16654605.44,1484896.0,1425908.0,17343585.28,,,468224.0,0.18,,450242.0,,0.49,28582.0,40576.0,,,0.18,468224.0,5.4,31908.0,175904.0,17.71,2.11,,,7.29,7.29,18877040.0,220483827.2,,223.18,7.35,24.5,0.2307,36.62,0.092
2021-06-29,1816265.0,21286625.8,1.68,3.23,1.01,21.45,1.0,16542604.2,1467014.0,1411485.0,17193404.08,,,21834.0,0.33,,,,0.49,25293.0,39716.0,,,0.33,21834.0,,,39716.0,17.17,0.47,,,7.18,7.18,18960666.0,222219005.52,,220.53,7.22,25.46,0.2561,39.49,0.0889
2021-06-30,1938779.0,22412285.24,1.79,3.54,1.08,22.86,1.0,17269796.12,1561328.0,1493927.0,18048951.68,,,66114.0,0.91,,,,0.18,82442.0,15500.0,,,0.91,66114.0,,43700.0,,18.37,,,,7.65,7.65,18843968.0,217836270.08,,219.73,7.71,24.96,0.2413,37.64,0.095
2021-07-01,1974016.0,23145337.6,1.83,3.67,1.1,23.27,1.0,17749809.18,1591486.0,1513843.0,18660173.35,,16130.0,39286.0,0.67,0.2,,,0.65,48486.0,38158.0,,16130.0,0.67,39286.0,,12900.0,28570.0,18.45,0.34,,,7.45,7.45,19780822.0,231930137.95,,228.25,7.48,24.51,0.2497,39.5,0.0924
2021-07-02,2098984.0,24484648.36,1.94,3.95,1.17,24.79,1.0,19215089.6,1595954.0,1647243.0,18616803.41,,,4468.0,1.54,,,,0.34,133400.0,29780.0,,,1.54,4468.0,,29780.0,,18.73,,,,7.48,7.48,19735438.0,230213884.27,,229.94,7.53,22.95,0.252,40.64,0.0984
2021-07-05,2489362.0,29262450.31,2.3,4.68,1.38,29.38,1.0,22979250.0,2066332.0,1954849.0,24289732.66,,,450378.0,0.14,,302967.0,,,12522.0,,,,0.14,450378.0,3.53,20000.0,7883.0,24.09,0.01,,,9.69,9.69,19259164.0,226391472.82,,223.39,9.73,19.31,0.2021,34.14,0.1167
2021-07-06,2125160.0,24407462.6,1.97,4.05,1.18,24.83,1.0,18268580.8,1640232.0,1590647.0,18838064.52,,,23021.0,0.92,,,,5.11,95040.0,449121.0,,,0.92,23021.0,,,459242.0,19.33,5.54,,,7.6,7.6,19931604.0,228914471.94,,232.54,7.67,18.91,0.2607,43.62,0.0985
2021-07-07,2096280.0,23467854.6,1.94,4.15,1.17,23.91,1.0,17656205.45,1603563.0,1577151.0,17951887.79,,,,,,2000.0,,0.66,,36669.0,,,,,0.02,,15496.0,18.47,0.27,,,7.44,7.44,19961064.0,223464111.48,,227.47,7.51,18.54,0.2638,44.18,0.0972
2021-07-08,2112372.0,23394519.9,1.95,4.25,1.17,23.58,1.0,17977139.35,1693439.0,1623218.0,18754836.93,,,94855.0,0.43,,,,0.06,58053.0,4979.0,,,0.43,94855.0,,,11986.0,18.9,0.14,,,8.46,8.46,18321040.0,202905518.0,,203.22,8.51,17.24,0.2846,47.09,0.1055
2021-07-09,2159266.0,24432094.79,2.0,4.48,1.2,24.27,1.0,19048474.36,1740333.0,1683471.0,19691867.9,,,35588.0,0.55,,19306.0,,,48100.0,,,,0.55,35588.0,0.22,11306.0,7153.0,19.25,0.0,,,8.69,8.69,18285396.0,206899255.74,,201.64,8.72,15.24,0.2742,46.37,0.1078
2021-07-12,2171400.0,24493392.0,2.01,4.57,1.21,24.67,1.0,19495145.04,1748689.0,1728293.0,19725211.92,,,8246.0,0.71,,,,0.16,61484.0,17066.0,,,0.71,8246.0,,17176.0,16662.0,19.81,0.12,,,8.23,8.23,19496416.0,219919572.48,,219.22,8.29,14.21,0.2742,46.21,0.1022
2021-07-13,2204243.0,24907945.9,2.04,4.6,1.23,25.09,1.0,19824279.3,1770202.0,1754361.0,20003282.6,,,24453.0,0.36,,,,0.03,29344.0,2940.0,,,0.36,24453.0,,,3276.0,20.1,0.04,,,8.25,8.25,19675590.0,222334167.0,,221.56,8.32,13.99,0.2785,46.87,0.1028
2021-07-14,2268486.0,25611206.94,2.1,5.0,1.26,25.75,1.0,20368695.44,1794670.0,1804136.0,20261824.3,,,3249.0,0.42,,10000.0,,0.28,39775.0,18556.0,,,0.42,3249.0,0.11,39775.0,,20.29,,,,8.36,8.36,19675620.0,222137749.8,,220.92,8.41,13.61,0.2944,49.08,0.1057
2021-07-15,2293076.0,25728312.72,2.12,5.21,1.28,25.92,1.0,20602377.18,1800375.0,1836219.0,20200207.5,,,19273.0,0.45,,,,0.29,47083.0,24779.0,,,0.45,19273.0,,11211.0,15000.0,20.34,0.18,,,8.36,8.36,19746492.0,221555640.24,,221.51,8.41,13.38,0.3072,50.63,0.1064
2021-07-16,2339493.0,25477078.77,2.17,5.36,1.3,25.98,1.0,20141370.81,1809935.0,1849529.0,19710192.15,,,36857.0,0.0,,,,0.38,30334.0,27297.0,,,0.0,36857.0,,,17024.0,20.32,0.22,,,8.37,8.37,19807372.0,215702281.08,,220.23,8.45,13.11,0.3197,52.02,0.1082
2021-07-19,2483587.0,25816886.87,2.3,6.11,1.38,26.54,1.0,20246715.72,1853429.0,1947736.0,19266394.45,,,122045.0,0.38,,,,2.03,98644.0,156466.0,,,0.38,122045.0,,77915.0,437.0,20.19,0.0,,,8.49,8.49,19973280.0,207622245.6,,215.34,8.57,12.76,0.3699,57.35,0.1138
2021-07-20,2881658.0,31237172.72,2.67,6.97,1.6,30.8,1.0,24746711.88,2229974.0,2282907.0,24172918.16,,,554692.0,4.69,,27840.0,,3.45,384703.0,302120.0,,,4.69,554692.0,0.3,123973.0,77372.0,23.28,1.13,,,10.18,10.18,19675714.0,213284739.76,,205.64,10.17,10.16,0.4381,64.45,0.1315
2021-07-21,2844730.0,31235135.4,2.63,6.83,1.58,31.13,1.0,25456010.04,2251961.0,2318398.0,24726531.78,,,87622.0,1.62,,,,0.7,125613.0,113755.0,,,1.62,87622.0,,48120.0,90122.0,24.42,0.91,,,10.29,10.29,19636520.0,215608989.6,,211.9,10.33,10.26,0.4865,68.32,0.13
2021-07-22,2598125.0,29047037.5,2.4,6.11,1.44,28.96,1.0,24732038.24,2083191.0,2212168.0,23290075.38,,,,0.75,,,,1.81,68245.0,168770.0,,,0.75,,,,174475.0,22.97,1.55,,,9.66,9.66,19490180.0,217900212.4,,213.74,9.7,11.22,0.4333,64.03,0.1204
2021-07-23,2677670.0,30351389.45,2.48,6.15,1.49,30.25,1.0,26357672.23,2152236.0,2325335.0,24395595.06,,,111246.0,1.77,,23000.0,,0.58,135769.0,53822.0,,,1.77,111246.0,0.26,11621.0,45602.0,24.14,0.45,,,9.98,9.98,19421678.0,220144720.13,,216.52,10.03,10.7,0.4237,63.09,0.1241
2021-07-26,2703598.0,30753427.25,2.5,6.19,1.5,30.72,1.0,27587343.88,2203664.0,2425261.0,25066678.0,,,1174.0,0.83,,26500.0,,0.06,73426.0,15726.0,,,0.83,1174.0,0.3,65980.0,,24.96,,,,10.21,10.21,19386056.0,220516387.0,,218.24,10.26,10.66,0.4149,62.4,0.1252
2021-07-27,2753448.0,31939996.8,2.55,6.4,1.53,31.76,1.0,28321980.0,2267635.0,2441550.0,26304566.0,,,63971.0,0.36,,,,,30410.0,,,,0.36,63971.0,,,14121.0,25.87,0.0,,,10.47,10.47,19382664.0,224838902.4,,219.85,10.53,10.38,0.4118,62.18,0.1272
2021-07-28,2833400.0,33448287.0,2.62,6.68,1.58,33.24,1.0,29239828.11,2211443.0,2476902.0,26106084.62,,,44600.0,1.36,,,,0.86,90462.0,100792.0,,,1.36,44600.0,,,55110.0,25.69,0.55,,,10.17,10.17,19530708.0,230560007.94,,225.69,10.22,10.09,0.4459,65.14,0.1303
2021-07-29,2886275.0,34130201.88,2.67,6.72,1.61,34.1,1.0,29382925.55,2264318.0,2484814.0,26775560.35,,,57995.0,0.22,,,,0.05,18212.0,5120.0,,,0.22,57995.0,,,10300.0,26.64,0.09,,,10.49,10.49,19319060.0,228447884.5,,226.07,10.54,9.98,0.4278,63.71,0.1337
2021-07-30,3185759.0,36397296.58,2.95,7.41,1.77,37.0,1.0,30226174.23,2492381.0,2645617.0,28475452.93,,,169350.0,0.99,,62569.0,,0.48,140494.0,41492.0,,,0.99,169350.0,0.74,100205.0,42260.0,29.49,0.5,,,11.48,11.48,19216472.0,219548192.6,,224.96,11.59,11.02,0.4024,61.35,0.1467
2021-08-02,3149156.0,35742920.6,2.91,7.09,1.75,35.97,1.0,29350089.85,2599721.0,2585911.0,29506833.35,,,79640.0,1.31,,21459.0,,0.36,112025.0,31340.0,,,1.31,79640.0,0.26,59040.0,193190.0,29.71,2.37,,,11.84,11.84,19350492.0,219628084.2,,219.74,11.91,10.97,0.3706,58.49,0.1435
2021-08-03,825099.0,9212230.34,0.76,1.87,0.46,9.36,0.0,6062070.25,609158.0,542953.0,6801249.07,,,,,,,,22.77,,1990563.0,,,,,,,2042958.0,6.91,23.37,,,2.78,2.78,21327478.0,238121291.87,,240.55,2.79,24.12,0.2063,35.47,0.0376
2021-08-04,773503.0,8717378.81,0.72,1.74,0.43,8.69,0.0,5469015.44,552939.0,485272.0,6231622.53,,,,,,6000.0,,0.65,,56219.0,,,,,0.07,,63681.0,6.19,0.74,,,2.51,2.51,21459472.0,241848249.44,,238.87,2.53,24.43,0.207,35.62,0.0351
2021-08-05,724349.0,8217739.41,0.67,1.61,0.4,8.21,0.0,5226584.78,508408.0,460695.0,5767888.76,,,,,,,,0.5,,44531.0,,,,,,,24577.0,5.74,0.28,,,2.28,2.28,21755884.0,246820503.98,,244.19,2.3,26.3,0.2333,38.21,0.0325
2021-08-06,663641.0,7724781.24,0.61,1.48,0.37,7.62,0.0,5201764.68,479600.0,446887.0,5582544.0,,,7497.0,0.1,,22885.0,,0.67,7497.0,59190.0,,,0.1,7497.0,0.26,22885.0,44190.0,5.45,0.45,,,2.15,2.15,21819112.0,253974463.68,,247.78,2.15,27.84,0.2349,37.39,0.0298
2021-08-09,613843.0,6985533.34,0.48,1.36,0.34,7.11,0.0,4651939.16,442709.0,408782.0,5038028.42,,,1214.0,,,,,0.42,,38105.0,,,,1214.0,,,38105.0,5.16,0.39,,,1.97,1.97,22015052.0,250531291.76,,254.49,1.99,29.55,0.2582,39.03,0.0273
2021-08-10,591423.0,6715608.17,0.46,1.34,0.33,6.77,0.0,4078125.54,469923.0,359148.0,5335975.67,,,32290.0,,,,,0.08,,5076.0,,,,32290.0,,,49634.0,5.37,0.57,,,2.09,2.09,22034744.0,250204518.12,,249.61,2.11,30.39,0.2204,32.33,0.0263
2021-08-11,596423.0,6679937.6,0.47,1.35,0.33,6.78,0.0,4078457.6,474923.0,364148.0,5319137.6,,,5000.0,0.05,,,,,5000.0,,,,0.05,5000.0,,,,5.41,,,,2.1,2.1,22117216.0,247712819.2,,249.08,2.13,30.22,0.2169,31.96,0.0264
2021-08-12,602728.0,6729458.12,0.47,1.38,0.34,6.77,0.0,4162847.92,481228.0,372848.0,5372910.62,,,8700.0,0.1,,,,0.04,8700.0,2395.0,,,0.1,8700.0,,,,5.41,,,,2.13,2.13,22076076.0,246479388.54,,246.03,2.15,29.78,0.2126,31.76,0.0267
2021-08-13,622541.0,6810598.54,0.49,1.43,0.35,6.94,0.0,4221177.12,494228.0,385848.0,5406854.32,,,13000.0,0.14,,,,,13000.0,,,,0.14,13000.0,,,,5.53,,,,2.19,2.19,22088010.0,241642829.4,,244.08,2.22,29.01,0.208,31.7,0.0276
2021-08-16,624696.0,6796692.48,0.49,1.42,0.35,6.86,0.0,4285066.24,503196.0,393848.0,5474772.48,,,8968.0,0.09,,,,,8000.0,,,,0.09,8968.0,,,,5.53,,,,2.22,2.22,22122926.0,240697434.88,,240.66,2.24,28.84,0.2016,30.61,0.0276
2021-08-17,594517.0,6432673.94,0.47,1.32,0.33,6.5,0.0,3934898.58,474397.0,363669.0,5132975.54,,,,,,,,0.32,,28799.0,,,,,,,30179.0,5.19,0.35,,,2.09,2.09,22185100.0,240042782.0,,240.76,2.11,27.37,0.2019,31.91,0.0262
2021-08-18,747650.0,8298915.0,0.59,1.64,0.42,8.21,0.0,4803580.5,542103.0,432755.0,6017343.3,,,,0.94,,2266.0,,0.1,81781.0,9058.0,,,0.94,,0.02,76764.0,14961.0,5.9,0.16,,,2.39,2.39,22107260.0,245390586.0,,238.81,2.41,20.75,0.283,47.41,0.033
2021-08-19,569443.0,6107276.18,0.45,1.26,0.32,6.28,0.0,3613241.78,468662.0,336899.0,5026399.95,,,3323.0,0.1,,,,0.83,10000.0,76764.0,,,0.1,3323.0,,,105856.0,5.21,1.17,,,2.07,2.07,22178714.0,237866707.65,,244.29,2.09,27.48,0.1911,29.58,0.0251
2021-08-20,573027.0,6094142.15,0.45,1.27,0.32,6.16,0.0,3537073.38,465433.0,332588.0,4949879.96,,,1082.0,,,,,0.07,,4311.0,,,,1082.0,,,4311.0,5.01,0.1,,,2.05,2.05,22220568.0,236315740.68,,236.66,2.07,26.36,0.1919,30.71,0.0253
2021-08-23,601293.0,6409783.38,0.47,1.33,0.33,6.44,0.0,3376960.08,500512.0,316788.0,5335457.92,,,879.0,,,12764.0,,0.32,,28564.0,,,,879.0,0.14,62764.0,28564.0,5.35,0.31,,,2.2,2.2,22294940.0,237664060.4,,235.3,2.22,22.08,0.1597,28.18,0.0264
2021-08-24,632724.0,6830255.58,0.5,1.38,0.35,6.81,0.0,3737196.62,531943.0,346197.0,5742324.69,,,31431.0,0.32,,,,,29409.0,,,,0.32,31431.0,,,,5.7,,,,2.33,2.33,22285208.0,240568820.36,,236.61,2.35,23.9,0.1596,26.86,0.0277
2021-08-25,708313.0,7621447.88,0.55,1.53,0.39,7.68,0.0,4528948.56,607532.0,420906.0,6537044.32,,,88353.0,,,87473.0,,0.14,,12764.0,,,,88353.0,0.94,,12764.0,6.58,0.14,,,2.66,2.66,22226880.0,239161228.8,,238.53,2.69,21.49,0.1426,23.91,0.031
2021-08-26,759362.0,8269452.18,0.59,1.61,0.42,8.24,0.0,5404206.06,658581.0,496254.0,7171947.09,,,103775.0,1.44,,5723.0,,0.63,133184.0,58449.0,,,1.44,103775.0,0.06,5723.0,63559.0,7.13,0.69,,,2.88,2.88,22178676.0,241525781.64,,237.93,2.91,22.38,0.1671,28.92,0.0333
2021-08-27,646737.0,7065601.73,0.51,1.36,0.36,7.07,0.0,4081896.83,535956.0,373629.0,5855319.3,,,,0.64,,,,1.95,58969.0,181594.0,,,0.64,,,58969.0,181594.0,5.86,1.96,,,2.35,2.35,22244346.0,243019480.05,,240.61,2.38,15.52,0.131,26.69,0.0284
2021-08-30,745194.0,8294009.22,0.58,1.58,0.41,8.22,0.0,4521874.14,568605.0,406278.0,6328573.65,,,65860.0,0.75,,,,0.47,65808.0,43211.0,,,0.75,65860.0,,10000.0,33159.0,6.25,0.36,,,2.49,2.49,22300352.0,248202917.76,,242.8,2.51,11.57,0.2058,41.09,0.0326
2021-08-31,694149.0,7680758.69,0.54,1.5,0.39,7.75,0.0,4151953.15,517560.0,375233.0,5726801.4,,,,0.24,,12367.0,,0.9,21249.0,84661.0,,,0.24,,0.14,33616.0,64661.0,5.79,0.69,,,2.25,2.25,22497974.0,248940082.31,,248.84,2.27,9.93,0.2283,43.87,0.0302
2021-09-01,571101.0,6367776.15,0.45,1.25,0.32,6.38,0.0,3469657.0,453905.0,311180.0,5061040.75,,,,0.12,,,,0.84,10989.0,75042.0,,,0.12,,,11387.0,75042.0,5.05,0.82,,,1.97,1.97,22592772.0,251909407.8,,248.58,1.99,12.73,0.1548,31.42,0.0248
2021-09-02,378031.0,4169681.93,0.3,0.85,0.21,4.26,0.0,2480547.73,342218.0,224891.0,3774664.54,,,5801.0,0.08,,,,1.3,6492.0,117488.0,,,0.08,5801.0,,,92781.0,3.84,1.04,,,1.49,1.49,22678810.0,250147274.3,,251.05,1.51,18.37,0.1296,21.17,0.0164
2021-09-03,430167.0,5011445.55,0.34,1.0,0.24,4.86,0.0,3227364.55,394354.0,277027.0,4594224.1,,,,0.81,,,,0.36,70109.0,31880.0,,,0.81,,,84016.0,17973.0,4.38,0.21,,,1.71,1.71,22673982.0,264151890.3,,250.32,1.72,11.83,0.163,33.0,0.0186
2021-09-06,470883.0,5497559.03,0.37,1.03,0.26,5.53,0.0,3550659.38,434379.0,304125.0,5071374.83,,,96762.0,1.13,,,,0.79,96662.0,70737.0,,,1.13,96762.0,,14000.0,69564.0,5.09,0.77,,,1.86,1.86,22933120.0,267744176.0,,265.96,1.88,16.25,0.1342,24.51,0.0202
2021-09-07,590540.0,7145534.0,0.46,1.27,0.33,7.1,0.0,5174068.9,554036.0,427609.0,6703835.6,,,135851.0,0.79,,84000.0,,0.19,61851.0,16194.0,,,0.79,135851.0,1.03,,22367.0,6.5,0.22,,,2.37,2.37,22800196.0,275882371.6,,266.21,2.38,15.07,0.1538,30.48,0.0253
2021-09-08,485156.0,5831575.12,0.38,1.03,0.27,5.9,0.0,3731224.36,439269.0,310418.0,5280013.38,,,21575.0,0.26,,,,1.52,22383.0,136342.0,,,0.26,21575.0,,,139574.0,5.36,1.71,,,1.89,1.89,22784668.0,273871709.36,,274.41,1.91,11.39,0.2388,44.18,0.0209
2021-09-09,621516.0,7330781.22,0.49,1.32,0.35,7.49,0.0,3130676.08,439269.0,265424.0,5181177.86,,,,,,,,,,,,,,,,,44994.0,5.32,0.57,,,1.89,1.89,22803716.0,268969830.22,,271.92,1.92,8.96,0.3094,52.77,0.0267
