,EKI FP Equity_DX_SI_QTY,EKI FP Equity_DX_SHORT_INTEREST_VALUE,EKI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EKI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EKI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EKI FP Equity_DX_SI_MV,EKI FP Equity_DX_DSS,EKI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EKI FP Equity_DX_SUPPLY_SI_QTY,EKI FP Equity_DX_BROKER_SI_QTY,EKI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EKI FP Equity_DX_BROKER_SI_MV_NEW_x,EKI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EKI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EKI FP Equity_DX_BROKER_SI_MV_INC_x,EKI FP Equity_DX_SUPPLY_SI_MV_NEW,EKI FP Equity_DX_BROKER_SI_QTY_ADD,EKI FP Equity_DX_BROKER_SI_QTY_NEW,EKI FP Equity_DX_SUPPLY_SI_MV_DEC,EKI FP Equity_DX_BROKER_SI_QTY_INC,EKI FP Equity_DX_SUPPLY_SI_QTY_DEC,EKI FP Equity_DX_BROKER_SI_MV_NEW_y,EKI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EKI FP Equity_DX_BROKER_SI_MV_INC_y,EKI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EKI FP Equity_DX_BROKER_SI_MV_ADD,EKI FP Equity_DX_SUPPLY_SI_QTY_ADD,EKI FP Equity_DX_BROKER_SI_QTY_DEC,EKI FP Equity_DX_SUPPLY_SI_MV,EKI FP Equity_DX_BROKER_SI_MV_DEC,EKI FP Equity_DX_BROKER_SI_MV_RMV,EKI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EKI FP Equity_DX_UTILIZATION_QUANTITY,EKI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EKI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EKI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EKI FP Equity_DX_ACTIVE_UTILIZATION_MV,EKI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EKI FP Equity_DX_BROKER_SI_CON_RATIO,EKI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EKI FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-08-09,10894.0,81487.12,0.05,0.21,0.04,0.08,0.0,26135.12,7894.0,3494.0,59047.12,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-10,10894.0,79961.96,0.05,0.21,0.04,0.08,0.0,25645.96,7894.0,3494.0,57941.96,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-11,10894.0,80506.66,0.05,0.22,0.04,0.08,0.0,25820.66,7894.0,3494.0,58336.66,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-12,10894.0,80615.6,0.05,0.22,0.04,0.08,0.0,25855.6,7894.0,3494.0,58415.6,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-13,10894.0,80070.9,0.05,0.22,0.04,0.08,0.0,25680.9,7894.0,3494.0,58020.9,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-16,10894.0,78436.8,0.05,0.22,0.04,0.08,0.0,25156.8,7894.0,3494.0,56836.8,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-17,10894.0,79090.44,0.05,0.23,0.04,0.08,0.0,25366.44,7894.0,3494.0,57310.44,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-18,10894.0,78109.98,0.05,0.23,0.04,0.08,0.0,25051.98,7894.0,3494.0,56599.98,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-19,10894.0,78109.98,0.05,0.23,0.04,0.08,0.0,25051.98,7894.0,3494.0,56599.98,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-20,10894.0,77892.1,0.05,0.24,0.04,0.08,0.0,24982.1,7894.0,3494.0,56442.1,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-23,10894.0,78218.92,0.05,0.25,0.04,0.08,0.0,25086.92,7894.0,3494.0,56678.92,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-24,10894.0,79961.96,0.05,0.25,0.04,0.08,0.0,25645.96,7894.0,3494.0,57941.96,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.51,0.0,0.0,0.0,100.0,27.54,0.3972,55.02,0.007
2021-08-25,12004.0,88349.44,0.05,0.33,0.05,0.09,0.0,10995.84,11004.0,1494.0,80989.44,,,,,,,,,,,,,,,,3110.0,2000.0,0.08,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,25.89,0.3388,49.95,0.0077
2021-08-26,12004.0,90030.0,0.05,0.34,0.05,0.09,0.0,11205.0,11004.0,1494.0,82530.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,0.71,0.0,0.0,0.0,100.0,25.88,0.3388,49.95,0.0077
2021-08-27,12004.0,90990.32,0.05,0.36,0.05,0.09,0.0,11324.52,11004.0,1494.0,83410.32,,,,,,,,,,,,,,,,,,0.08,,,100.0,0.71,0.0,0.0,0.0,100.0,25.47,0.3397,50.23,0.0077
2021-08-30,12498.0,95359.74,0.06,0.38,0.05,0.09,0.0,11399.22,11004.0,1494.0,83960.52,,,,,,,,,,,,,,,,,,0.08,,,100.0,0.71,0.0,0.0,0.0,100.0,24.33,0.3535,52.29,0.008
2021-08-31,17250.0,132652.5,0.08,0.53,0.07,0.13,0.0,11488.86,15756.0,1494.0,121163.64,,,139.0,,,,,0.01,,994.0,,,,139.0,,5607.0,,0.12,,,100.0,1.01,0.0,0.0,0.0,100.0,31.96,0.2555,33.2,0.0111
2021-09-01,16756.0,130194.12,0.07,0.56,0.07,0.13,0.0,52416.42,15756.0,6746.0,122424.12,,,,,,5746.0,,,,,,,,,0.05,,494.0,0.12,0.0,,100.0,1.01,0.0,0.0,0.0,100.0,29.61,0.255,35.11,0.0108
2021-09-02,23513.0,181520.36,0.11,0.79,0.09,0.19,0.0,124006.36,12513.0,16063.0,96600.36,,,,0.08,,,,0.02,9317.0,3243.0,,,0.08,,,,,0.1,,,100.0,0.8,0.0,0.0,0.0,100.0,20.76,0.4709,64.94,0.0151
2021-09-03,23040.0,176486.4,0.1,0.77,0.09,0.18,0.0,119419.4,12040.0,15590.0,92226.4,,,,,,,,0.0,,473.0,,,,,,,473.0,0.09,0.0,,100.0,0.77,0.0,0.0,0.0,100.0,21.16,0.4637,64.24,0.0148
2021-09-06,24040.0,180780.8,0.11,0.79,0.09,0.19,0.0,124756.8,11805.0,16590.0,88773.6,,,,0.01,,,,0.0,1000.0,235.0,,,0.01,,,,,0.09,,,100.0,0.76,0.0,0.0,0.0,100.0,20.21,0.4332,61.78,0.0154
2021-09-07,23598.0,177456.96,0.11,0.79,0.09,0.18,0.0,121432.96,11598.0,16148.0,87216.96,,,,,,,,0.0,,207.0,,,,,,,442.0,0.09,0.01,,100.0,0.75,0.0,0.0,0.0,100.0,20.52,0.4271,61.16,0.0152
2021-09-08,23422.0,179646.74,0.1,0.78,0.09,0.18,0.0,122505.24,11598.0,15972.0,88956.66,,,,,,,,,,,,,,,,,176.0,0.09,0.0,,100.0,0.75,0.0,0.0,0.0,100.0,20.67,0.4245,60.88,0.015
2021-09-09,23327.0,175885.58,0.1,0.8,0.09,0.18,0.0,119712.58,11598.0,15877.0,87448.92,,,,,,,,,,,,,,,,,95.0,0.09,0.0,,100.0,0.75,0.0,0.0,0.0,100.0,20.87,0.4221,60.59,0.015
2021-09-10,23182.0,172474.08,0.1,0.78,0.09,0.18,0.0,117046.08,11598.0,15732.0,86289.12,,,,,,,,,,,,,,,,,145.0,0.09,0.0,,100.0,0.74,0.0,0.0,0.0,100.0,21.22,0.4191,60.23,0.0149
2021-09-13,23077.0,173308.27,0.1,0.81,0.09,0.18,0.0,117358.77,11598.0,15627.0,87100.98,,,,,,,,,,,,,,,,,105.0,0.09,0.0,,100.0,0.75,0.0,0.0,0.0,100.0,20.95,0.4198,60.37,0.0148
2021-09-14,23077.0,174000.58,0.1,0.8,0.09,0.18,0.0,117827.58,11598.0,15627.0,87448.92,,,,,,,,,,,,,,,,,,0.09,,,100.0,0.75,0.0,0.0,0.0,100.0,21.0,0.4193,60.31,0.0148
2021-09-15,23041.0,169351.35,0.1,0.81,0.09,0.18,0.0,114593.85,11598.0,15591.0,85245.3,,,,,,,,,,,,,,,,,36.0,0.09,0.0,,100.0,0.75,0.0,0.0,0.0,100.0,21.05,0.4185,60.22,0.0148
2021-09-16,22897.0,170582.65,0.1,0.91,0.09,0.17,0.0,115080.15,11598.0,15447.0,86405.1,,,,,,,,,,,,,,,,,144.0,0.09,0.0,,100.0,0.75,0.0,0.0,0.0,100.0,21.02,0.4182,60.21,0.0147
2021-09-17,20811.0,156082.5,0.09,0.83,0.08,0.16,0.0,100207.5,11598.0,13361.0,86985.0,,,,,,,,,,,,,,,,,2086.0,0.09,0.01,,100.0,0.75,0.0,0.0,0.0,100.0,23.14,0.4886,65.55,0.0134
2021-09-20,20730.0,151536.3,0.09,0.81,0.08,0.16,0.0,97076.8,11598.0,13280.0,84781.38,,,,,,,,,,,,,,,,,81.0,0.09,0.0,,100.0,0.75,0.0,0.0,0.0,100.0,23.28,0.4869,65.36,0.0133
2021-09-21,19434.0,141868.2,0.09,0.77,0.08,0.15,0.0,87483.2,11598.0,11984.0,84665.4,,,,,,,,,,,,,,,,,1296.0,0.09,0.01,,100.0,0.75,0.0,0.0,0.0,100.0,24.7,0.4657,63.13,0.0125
2021-09-22,19074.0,140575.38,0.09,0.73,0.07,0.15,0.0,85668.88,11598.0,11624.0,85477.26,,,,,,,,,,,,,,,,,360.0,0.09,0.0,,100.0,0.75,0.0,0.0,0.0,100.0,25.13,0.4598,62.47,0.0123
2021-09-23,18462.0,135326.46,0.08,0.71,0.07,0.14,0.0,80717.96,11598.0,11012.0,85013.34,,,,,,,,,,,,,,,,,612.0,0.08,0.0,,100.0,0.75,0.0,0.0,0.0,100.0,25.98,0.4496,61.26,0.0119
2021-09-24,18462.0,134034.12,0.08,0.7,0.07,0.14,0.0,79947.12,11598.0,11012.0,84201.48,,,,,,,,,,,,,,,,,,0.09,,,100.0,0.75,0.0,0.0,0.0,100.0,26.03,0.4494,61.22,0.0119
2021-09-27,18462.0,133849.5,0.08,0.66,0.07,0.14,0.0,79837.0,11598.0,11012.0,84085.5,,,,,,,,,,,,,,,,,,0.08,,,100.0,0.75,0.0,0.0,0.0,100.0,25.95,0.4499,61.3,0.0119
2021-09-28,18462.0,132003.3,0.08,0.66,0.07,0.14,0.0,78735.8,11598.0,11012.0,82925.7,,,,,,,,,,,,,,,,,,0.08,,,100.0,0.75,0.0,0.0,0.0,100.0,25.93,0.4501,61.33,0.0119
2021-09-29,15462.0,110089.44,0.07,0.54,0.06,0.12,0.0,85525.44,7598.0,12012.0,54097.76,,,,,,1000.0,,0.04,,5000.0,,,,,0.01,1000.0,,0.06,,,100.0,0.49,0.0,0.0,0.0,100.0,8.52,0.5474,72.84,0.0099
2021-09-30,15462.0,112099.5,0.07,0.54,0.06,0.12,0.0,87087.0,7598.0,12012.0,55085.5,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.49,0.0,0.0,0.0,100.0,8.53,0.5471,72.83,0.0099
2021-10-01,15462.0,109470.96,0.07,0.54,0.06,0.12,0.0,85044.96,7598.0,12012.0,53793.84,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.49,0.0,0.0,0.0,100.0,8.6,0.546,72.73,0.0099
2021-10-04,15462.0,110089.44,0.07,0.52,0.06,0.12,0.0,85525.44,7598.0,12012.0,54097.76,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.49,0.0,0.0,0.0,100.0,8.55,0.5472,72.83,0.0099
2021-10-05,15462.0,110553.3,0.07,0.53,0.06,0.12,0.0,85885.8,7598.0,12012.0,54325.7,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.49,0.0,0.0,0.0,100.0,8.54,0.5477,72.86,0.01
2021-10-06,13462.0,96657.16,0.06,0.46,0.05,0.1,0.0,79066.16,6598.0,11012.0,47373.64,,,,,,,,0.01,,1000.0,,,,,,,1000.0,0.05,0.01,,100.0,0.45,0.0,0.0,0.0,100.0,9.71,0.7014,83.02,0.0092
2021-10-07,13462.0,100157.28,0.06,0.42,0.05,0.1,0.0,81929.28,6598.0,11012.0,49089.12,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.45,0.0,0.0,0.0,100.0,9.76,0.7001,82.94,0.0092
2021-10-08,13462.0,101099.62,0.06,0.42,0.05,0.11,0.0,82700.12,6598.0,11012.0,49550.98,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.45,0.0,0.0,0.0,100.0,9.88,0.699,82.86,0.0092
2021-10-11,20462.0,150804.94,0.09,0.63,0.08,0.16,0.0,143066.44,13598.0,19412.0,100217.26,,,,,,8400.0,,,,,,,,,0.06,7000.0,,0.1,,,12.85,0.93,92259.0,679948.83,0.68,12.77,33.11,0.4224,55.43,0.014
2021-10-12,17575.0,129000.5,0.08,0.53,0.07,0.13,0.0,121293.5,16598.0,16525.0,121829.32,,,3000.0,0.02,,,,,3000.0,,,,0.02,3000.0,,,5887.0,0.12,0.05,,15.68,1.14,89259.0,655161.06,0.66,15.6,31.12,0.4113,55.4,0.0121
2021-10-13,23575.0,173983.5,0.11,0.73,0.09,0.18,0.0,166234.5,22598.0,22525.0,166773.24,,,6000.0,0.04,,,,,6000.0,,,,0.04,6000.0,,,,0.17,,,21.35,1.55,83259.0,614451.42,0.61,21.32,23.29,0.5011,66.52,0.0162
2021-10-14,23575.0,176341.0,0.11,0.66,0.09,0.18,0.0,168487.0,22598.0,22525.0,169033.04,,,,,,,,,,,,,,,,,,0.17,,,21.35,1.55,83259.0,622777.32,0.62,21.27,23.2,0.5018,66.61,0.0162
2021-10-15,23575.0,178227.0,0.11,0.63,0.09,0.18,0.0,170289.0,22598.0,22525.0,170840.88,,,,,,,,,,,,,,,,,,0.17,,,21.35,1.55,83259.0,629438.04,0.63,21.25,23.04,0.5032,66.77,0.0162
2021-10-18,23575.0,176105.25,0.11,0.62,0.09,0.18,0.0,168261.75,22598.0,22525.0,168807.06,,,,,,,,,,,,,,,,,,0.17,,,21.35,1.55,83259.0,621944.73,0.62,21.32,22.87,0.5048,66.94,0.0162
2021-10-19,23025.0,172917.75,0.1,0.6,0.09,0.17,0.0,169162.75,22048.0,22525.0,165580.48,,,,,,,,0.0,,550.0,,,,,,,,0.17,,,20.94,1.51,83259.0,625275.09,0.63,20.94,23.53,0.5266,68.35,0.0158
2021-10-20,23025.0,176832.0,0.1,0.6,0.09,0.18,0.0,172992.0,22048.0,22525.0,169328.64,,,,,,,,,,,,,,,,,,0.17,,,20.94,1.51,83259.0,639429.12,0.64,20.85,23.44,0.5273,68.44,0.0158
2021-10-21,23025.0,180976.5,0.1,0.58,0.09,0.18,0.0,177046.5,22048.0,22525.0,173297.28,,,,,,,,,,,,,,,,,,0.17,,,20.94,1.51,83259.0,654415.74,0.65,20.79,23.15,0.5295,68.69,0.0158
2021-10-22,20025.0,156195.0,0.09,0.48,0.08,0.16,0.0,152295.0,19048.0,19525.0,148574.4,,,,,,,,0.02,,3000.0,,,,,,,3000.0,0.15,0.02,,18.09,1.31,86259.0,672820.2,0.67,17.99,26.18,0.4888,64.4,0.0137
2021-10-25,20025.0,153391.5,0.09,0.45,0.08,0.16,0.0,149561.5,19048.0,19525.0,145907.68,,,,,,,,,,,,,,,,,,0.15,,,18.09,1.31,86259.0,660743.94,0.66,18.21,26.35,0.4877,64.26,0.0137
2021-10-26,20025.0,152991.0,0.09,0.45,0.08,0.16,0.0,149171.0,19048.0,19525.0,145526.72,,,,,,,,,,,,,,,,,,0.15,,,18.09,1.31,86259.0,659018.76,0.66,18.19,26.66,0.4859,63.99,0.0137
2021-10-27,20025.0,151589.25,0.09,0.45,0.08,0.16,0.0,147804.25,19048.0,19525.0,144193.36,,,,,,,,,,,,,,,,,,0.14,,,18.09,1.31,86259.0,652980.63,0.65,18.14,26.68,0.4858,63.97,0.0137
2021-10-28,20025.0,150988.5,0.09,0.45,0.08,0.15,0.0,147218.5,19048.0,19525.0,143621.92,,,,,,,,,,,,,,,,,,0.14,,,18.09,1.31,86259.0,650392.86,0.65,18.12,26.69,0.4857,63.96,0.0137
2021-10-29,20025.0,152590.5,0.09,0.45,0.08,0.15,0.0,148780.5,19048.0,19525.0,145145.76,,,,,,,,,,,,,,,,,,0.15,,,18.09,1.31,86259.0,657293.58,0.66,18.08,26.98,0.484,63.71,0.0137
2021-11-01,20025.0,150788.25,0.09,0.45,0.08,0.15,0.0,147023.25,19048.0,19525.0,143431.44,,,,,,,,,,,,,,,,,,0.14,,,18.09,1.31,86259.0,649530.27,0.65,18.11,26.69,0.4857,63.96,0.0137
2021-11-02,20025.0,153591.75,0.09,0.46,0.08,0.15,0.0,149756.75,19048.0,19525.0,146098.16,,,,,,,,,,,,,,,,,,0.15,,,18.09,1.31,86259.0,661606.53,0.66,18.05,26.95,0.4841,63.73,0.0137
2021-11-03,20025.0,153591.75,0.09,0.45,0.08,0.16,0.0,149756.75,19048.0,19525.0,146098.16,,,,,,,,,,,,,,,,,,0.15,,,18.09,1.31,86259.0,661606.53,0.66,18.06,26.6,0.4862,64.04,0.0137
2021-11-04,20025.0,158798.25,0.09,0.45,0.08,0.16,0.0,154833.25,19048.0,19525.0,151050.64,,,,,,,,,,,,,,,,,,0.15,,,18.09,1.31,86259.0,684033.87,0.68,17.95,26.7,0.4856,63.95,0.0137
2021-11-05,20025.0,158397.75,0.09,0.43,0.08,0.16,0.0,154442.75,19048.0,19525.0,150669.68,,,,,,,,,,,,,,,,,,0.15,,,18.09,1.31,86259.0,682308.69,0.68,17.99,26.15,0.489,64.43,0.0137
2021-11-08,20025.0,157196.25,0.09,0.43,0.08,0.16,0.0,153271.25,19048.0,19525.0,149526.8,,,,,,,,,,,,,,,,,,0.15,,,18.09,1.31,86259.0,677133.15,0.68,18.03,26.15,0.489,64.44,0.0137
2021-11-09,18625.0,144902.5,0.08,0.39,0.07,0.15,0.0,141012.5,17648.0,18125.0,137301.44,,,,,,,,0.01,,1400.0,,,,,,,1400.0,0.14,0.01,,16.98,1.21,86259.0,671095.02,0.67,17.05,28.22,0.5581,69.12,0.0128
2021-11-10,18625.0,146020.0,0.08,0.39,0.07,0.15,0.0,142100.0,17648.0,18125.0,138360.32,,,,,,,,,,,,,,,,,,0.14,,,16.98,1.21,86259.0,676270.56,0.68,17.02,28.58,0.5554,68.78,0.0128
2021-11-11,18625.0,146951.25,0.08,0.39,0.07,0.15,0.0,143006.25,17648.0,18125.0,139242.72,,,,,,,,,,,,,,,,,,0.14,,,100.0,1.21,0.0,0.0,0.0,100.0,28.48,0.5562,68.87,0.0128
2021-11-12,18625.0,146951.25,0.08,0.39,0.07,0.15,0.0,143006.25,17648.0,18125.0,139242.72,,,,,,,,,,,,,,,,,,0.14,,,100.0,1.21,0.0,0.0,0.0,100.0,28.37,0.5569,68.97,0.0128
2021-11-15,18625.0,144157.5,0.08,0.4,0.07,0.15,0.0,140287.5,17648.0,18125.0,136595.52,,,,,,,,,,,,,,,,,,0.14,,,100.0,1.21,0.0,0.0,0.0,100.0,28.48,0.5562,68.87,0.0128
2021-11-16,11625.0,89512.5,0.05,0.25,0.05,0.09,0.0,85662.5,10648.0,11125.0,81989.6,,,,,,,,0.05,,7000.0,,,,,,,7000.0,0.08,0.06,,100.0,0.73,0.0,0.0,0.0,100.0,45.76,0.4618,50.07,0.008
2021-11-17,17886.0,138079.92,0.08,0.38,0.07,0.14,0.0,138079.92,14909.0,17886.0,115097.48,,,3006.0,0.02,,4761.0,,0.0,2000.0,500.0,,,0.02,3006.0,0.04,1755.0,,0.11,,,100.0,1.03,0.0,0.0,0.0,100.0,29.62,0.3478,43.06,0.0123
2021-11-18,17886.0,136470.18,0.08,0.4,0.07,0.14,0.0,136470.18,14909.0,17886.0,113755.67,,,,,,,,,,,,,,,,,,0.11,,,100.0,1.02,0.0,0.0,0.0,100.0,29.63,0.3488,43.38,0.0122
2021-11-19,20215.0,153836.15,0.09,0.46,0.08,0.16,0.0,153836.15,19909.0,20215.0,151507.49,,,5000.0,,,5000.0,,,,,,,,5000.0,0.04,,2671.0,0.15,0.02,,18.41,1.36,88259.0,671650.99,0.67,18.47,26.67,0.2891,38.42,0.0138
2021-11-22,20215.0,149591.0,0.09,0.46,0.08,0.16,0.0,149591.0,17238.0,20215.0,127561.2,,,,,,,,0.02,,2671.0,,,,,,,,0.13,,,16.34,1.18,88259.0,653116.6,0.65,16.5,26.89,0.2893,38.47,0.0138
2021-11-23,20215.0,147165.2,0.09,0.47,0.08,0.15,0.0,147165.2,17238.0,20215.0,125492.64,,,,,,,,,,,,,,,,,,0.13,,,16.34,1.18,88259.0,642525.52,0.64,16.41,27.31,0.2893,38.27,0.0138
2021-11-24,18316.0,134622.6,0.08,0.4,0.07,0.14,0.0,134622.6,15339.0,18316.0,112741.65,,,,,,,,0.01,,1899.0,,,,,,,1899.0,0.11,0.01,,14.54,1.05,90158.0,662661.3,0.66,14.51,30.4,0.3072,41.85,0.0125
2021-11-25,18316.0,134439.44,0.08,0.43,0.07,0.14,0.0,134439.44,15339.0,18316.0,112588.26,,,,,,,,,,,,,,,,,,0.11,,,14.54,1.05,90158.0,661759.72,0.66,14.54,30.2,0.3074,42.01,0.0125
2021-11-26,16316.0,117312.04,0.07,0.4,0.06,0.12,0.0,117312.04,15339.0,16316.0,110287.41,,,,,,,,,,,,,,,,,2000.0,0.11,0.01,,14.54,1.05,90158.0,648236.02,0.65,14.6,33.66,0.2878,35.36,0.0112
2021-11-29,16316.0,117312.04,0.07,0.39,0.06,0.12,0.0,102284.94,15339.0,14226.0,110287.41,,,,,,,,,,,,,,,,,2090.0,0.11,0.02,,14.54,1.05,90158.0,648236.02,0.65,14.55,34.24,0.2898,35.24,0.0112
2021-11-30,14226.0,104987.88,0.06,0.34,0.06,0.11,0.0,104987.88,13249.0,14226.0,97777.62,,,,,,,,0.02,,2090.0,,,,,,,,0.1,,,12.81,0.91,90158.0,665366.04,0.67,12.7,38.94,0.357,40.25,0.0097
2021-12-01,14226.0,109255.68,0.06,0.33,0.06,0.11,0.0,109255.68,13249.0,14226.0,101752.32,,,,,,,,,,,,,,,,,,0.1,,,12.81,0.91,90158.0,692413.44,0.69,12.81,38.45,0.3565,40.58,0.0097
2021-12-02,14226.0,103565.28,0.06,0.32,0.06,0.11,0.0,103565.28,13249.0,14226.0,96452.72,,,,,,,,,,,,,,,,,,0.1,,,12.81,0.91,90158.0,656350.24,0.66,13.01,37.75,0.3559,41.04,0.0097
2021-12-03,21821.0,156238.36,0.1,0.5,0.08,0.17,0.0,122149.6,16083.0,17060.0,115154.28,,,3006.0,,,4761.0,,0.01,,1927.0,,,,3006.0,0.04,1755.0,1927.0,0.12,0.02,,14.87,1.1,92085.0,659328.6,0.66,14.97,26.41,0.3222,43.07,0.0149
2021-12-06,21821.0,159729.72,0.1,0.52,0.08,0.16,0.0,124879.2,16083.0,17060.0,117727.56,,,,,,,,,,,,,,,,,,0.12,,,14.87,1.1,92085.0,674062.2,0.67,14.85,26.49,0.3202,42.5,0.0149
2021-12-07,15049.0,110610.15,0.07,0.34,0.06,0.11,0.0,100503.9,12697.0,13674.0,93322.95,,,,,,,,0.02,,3386.0,,,,,,,3386.0,0.09,0.02,,12.12,0.87,92085.0,676824.75,0.68,12.08,36.69,0.3175,38.26,0.0103
2021-12-08,20504.0,151524.56,0.09,0.45,0.08,0.15,0.0,115830.86,16152.0,15674.0,119363.28,,,3455.0,0.01,,,,,2000.0,,,,0.01,3455.0,,,,0.12,,,14.92,1.13,92085.0,680508.15,0.68,14.8,27.09,0.2648,38.09,0.0143
2021-12-09,20108.0,150810.0,0.09,0.42,0.08,0.15,0.0,116070.0,15954.0,15476.0,119655.0,,,,,,,,0.0,,198.0,,,,,,,198.0,0.12,0.0,,14.77,1.11,92085.0,690637.5,0.69,14.63,27.58,0.2698,38.71,0.014
2021-12-10,18653.0,137845.67,0.08,0.38,0.07,0.14,0.0,114367.64,14499.0,15476.0,107147.61,,,,,,,,0.01,,1455.0,,,,,,,,0.11,,,13.6,1.01,92085.0,680508.15,0.68,13.59,29.41,0.2915,41.91,0.0129
2021-12-13,29653.0,221507.91,0.13,0.61,0.11,0.23,0.0,152955.72,19499.0,20476.0,145657.53,,,,0.04,,,,,5000.0,,,,0.04,,,5000.0,,0.14,,,17.47,1.35,92085.0,687874.95,0.69,17.39,24.95,0.3145,46.01,0.0206
2021-12-14,33476.0,247052.88,0.15,0.68,0.13,0.25,0.0,151112.88,23322.0,20476.0,172116.36,,,5000.0,,,,,0.01,,1177.0,,,,5000.0,,,,0.17,,,21.12,1.62,87085.0,642687.3,0.64,21.18,18.81,0.3732,55.28,0.0232
2021-12-15,34009.0,247245.43,0.15,0.71,0.13,0.25,0.0,152735.43,20032.0,21009.0,145632.64,0.1,,,,,,13000.0,0.02,,3290.0,0.1,,,,,,4467.0,0.15,0.03,0.06,18.7,1.39,87085.0,633107.95,0.63,18.78,16.53,0.5119,69.09,0.0236
2021-12-16,36009.0,265386.33,0.16,0.75,0.14,0.27,0.0,162206.33,21032.0,22009.0,155005.84,,,1000.0,0.01,,,,,1000.0,,,,0.01,1000.0,,,,0.15,,,19.63,1.45,86085.0,634446.45,0.63,19.59,15.59,0.5336,70.91,0.0249
2021-12-17,38009.0,279366.15,0.17,0.83,0.15,0.29,0.0,161766.15,23032.0,22009.0,169285.2,,,2000.0,,,,,,,,,,,2000.0,,,,0.17,,,21.5,1.59,84085.0,618024.75,0.62,21.56,14.82,0.5501,72.27,0.0263
2021-12-20,47580.0,347809.8,0.21,1.07,0.18,0.36,0.0,224555.89,32603.0,30719.0,238327.93,,,2594.0,,,8710.0,,0.01,,1355.0,,,,2594.0,0.07,8332.0,,0.24,,,27.94,2.25,84085.0,614661.35,0.61,27.99,18.81,0.3887,57.42,0.0329
2021-12-21,43831.0,323472.78,0.2,1.0,0.17,0.33,0.0,199038.6,25993.0,26970.0,191828.34,,,,0.01,,,,0.05,1151.0,6610.0,,,0.01,,,,4900.0,0.19,0.04,,23.61,1.8,84085.0,620547.3,0.62,23.54,12.84,0.4362,62.83,0.0303
2021-12-22,32749.0,242015.11,0.15,0.75,0.13,0.25,0.0,158360.31,20452.0,21429.0,151140.28,,,,,,,,0.04,,5541.0,,,,,,,5541.0,0.15,0.04,,18.67,1.41,89085.0,658338.15,0.66,18.58,16.99,0.3531,53.85,0.0226
