,ALMOU FP Equity_DX_SI_QTY,ALMOU FP Equity_DX_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMOU FP Equity_DX_SI_MV,ALMOU FP Equity_DX_DSS,ALMOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY,ALMOU FP Equity_DX_BROKER_SI_QTY,ALMOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMOU FP Equity_DX_BROKER_SI_MV_INC_x,ALMOU FP Equity_DX_BROKER_SI_QTY_ADD,ALMOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALMOU FP Equity_DX_BROKER_SI_QTY_INC,ALMOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMOU FP Equity_DX_BROKER_SI_MV_INC_y,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMOU FP Equity_DX_BROKER_SI_MV_ADD,ALMOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMOU FP Equity_DX_BROKER_SI_QTY_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV,ALMOU FP Equity_DX_BROKER_SI_MV_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMOU FP Equity_DX_BROKER_SI_CON_RATIO,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-02,4595.0,104995.75,0.4,1.46,0.15,0.09,0.0,102825.0,2282.0,4500.0,52143.7,,,,,,,,,,,152.0,0.04,0.0,,100.0,99.09,0.0,0.0,,0.0,100.0,29.58,0.2835,33.96,1.9952
2023-11-03,3800.0,89300.0,0.33,1.13,0.12,0.09,0.0,89300.0,2282.0,3800.0,53627.0,,,,,,,,,,,700.0,0.05,0.01,,100.0,99.09,0.0,0.0,,0.0,100.0,30.2,0.2768,33.79,1.65
2023-11-06,4005.0,92115.0,0.35,1.17,0.13,0.09,0.0,92115.0,2487.0,4005.0,57201.0,300.0,0.01,,0.0,300.0,95.0,0.01,300.0,,,95.0,0.06,0.0,,100.0,99.16,0.0,0.0,,0.0,100.0,30.94,0.2766,32.49,1.5969
2023-11-07,4005.0,92715.75,0.35,1.16,0.13,0.09,0.0,92715.75,2487.0,4005.0,57574.05,,,,,,,,,,,,0.06,,,100.0,99.16,0.0,0.0,,0.0,100.0,30.75,0.2762,32.29,1.5969
2023-11-08,4005.0,91314.0,0.35,1.15,0.13,0.09,0.0,91314.0,2487.0,4005.0,56703.6,,,,,,,,,,,,0.06,,,100.0,99.16,0.0,0.0,,0.0,100.0,30.92,0.2766,32.46,1.5969
2023-11-09,4005.0,91914.75,0.35,1.17,0.13,0.09,0.0,91914.75,2487.0,4005.0,57076.65,,,,,,,,,,,,0.06,,,100.0,99.16,0.0,0.0,,0.0,100.0,30.69,0.2761,32.23,1.5969
2023-11-10,4005.0,92315.25,0.35,1.18,0.13,0.09,0.0,92315.25,2487.0,4005.0,57325.35,,,,,,,,,,,,0.06,,,100.0,99.16,0.0,0.0,,0.0,100.0,30.78,0.2764,32.31,1.5969
2023-11-13,4005.0,95919.75,0.35,1.16,0.13,0.09,0.0,95919.75,2487.0,4005.0,59563.65,,,,,,,,,,,,0.06,,,100.0,99.16,0.0,0.0,,0.0,100.0,30.78,0.2764,32.32,1.5969
2023-11-14,3805.0,90178.5,0.33,1.1,0.12,0.09,0.0,90178.5,2287.0,3805.0,54201.9,,,,0.0,,200.0,,,,,200.0,0.05,0.0,,100.0,99.09,0.0,0.0,,0.0,100.0,28.93,0.2739,32.61,1.6486
2023-11-15,3805.0,88276.0,0.33,1.1,0.12,0.09,0.0,88276.0,2287.0,3805.0,53058.4,,,,,,,,,,,,0.05,,,100.0,99.09,0.0,0.0,,0.0,100.0,28.95,0.2732,32.56,1.6486
2023-11-16,4105.0,97288.5,0.36,1.19,0.13,0.1,0.0,97288.5,2587.0,4105.0,61311.9,300.0,0.01,,,300.0,,0.01,300.0,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.87,0.2787,33.77,1.574
2023-11-17,4105.0,97288.5,0.36,1.18,0.13,0.1,0.0,97288.5,2587.0,4105.0,61311.9,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.1,0.2794,34.01,1.574
2023-11-20,4105.0,95441.25,0.36,1.38,0.13,0.1,0.0,95441.25,2587.0,4105.0,60147.75,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.21,0.2795,34.14,1.574
2023-11-21,4105.0,93594.0,0.36,1.4,0.13,0.1,0.0,93594.0,2587.0,4105.0,58983.6,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.17,0.2792,34.12,1.574
2023-11-22,4105.0,92157.25,0.36,1.42,0.13,0.09,0.0,92157.25,2587.0,4105.0,58078.15,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.11,0.2785,34.05,1.574
2023-11-23,4105.0,93388.75,0.36,1.39,0.13,0.09,0.0,93388.75,2587.0,4105.0,58854.25,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.93,0.2775,33.83,1.574
2023-11-24,4105.0,92567.75,0.36,1.39,0.13,0.09,0.0,92567.75,2587.0,4105.0,58336.85,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.12,0.2791,34.04,1.574
2023-11-27,4105.0,94415.0,0.36,1.38,0.13,0.09,0.0,94415.0,2587.0,4105.0,59501.0,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.91,0.2787,33.81,1.574
2023-11-28,4105.0,89489.0,0.36,1.38,0.13,0.09,0.0,89489.0,2587.0,4105.0,56396.6,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.47,0.28,34.43,1.574
2023-11-29,4105.0,88668.0,0.36,1.4,0.13,0.09,0.0,88668.0,2587.0,4105.0,55879.2,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.09,0.2788,34.03,1.574
2023-11-30,4105.0,88873.25,0.36,1.74,0.13,0.09,0.0,88873.25,2587.0,4105.0,56008.55,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.97,0.2784,33.91,1.574
2023-12-01,4105.0,90925.75,0.36,1.86,0.13,0.09,0.0,90925.75,2587.0,4105.0,57302.05,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.89,0.2785,33.79,1.574
2023-12-04,4105.0,87641.75,0.36,1.86,0.13,0.09,0.0,87641.75,2587.0,4105.0,55232.45,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.31,0.2793,34.28,1.574
2023-12-05,4105.0,87231.25,0.36,1.87,0.13,0.09,0.0,87231.25,2587.0,4105.0,54973.75,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.05,0.2786,33.98,1.574
2023-12-06,4105.0,87436.5,0.36,1.86,0.13,0.09,0.0,87436.5,2587.0,4105.0,55103.1,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.99,0.2785,33.91,1.574
2023-12-07,4105.0,87436.5,0.36,1.85,0.13,0.09,0.0,87436.5,2587.0,4105.0,55103.1,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,30.04,0.2787,33.96,1.574
2023-12-08,4105.0,88257.5,0.36,1.87,0.13,0.09,0.0,88257.5,2587.0,4105.0,55620.5,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.96,0.2785,33.87,1.574
2023-12-11,4105.0,92773.0,0.36,1.94,0.13,0.09,0.0,92773.0,2587.0,4105.0,58466.2,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.66,0.2781,33.54,1.574
2023-12-12,4141.0,94621.85,0.36,1.96,0.13,0.09,0.0,93799.25,2587.0,4105.0,59112.95,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.72,0.2785,33.59,1.5878
2023-12-13,4141.0,93172.5,0.36,1.93,0.13,0.09,0.0,92362.5,2587.0,4105.0,58207.5,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.98,0.279,33.88,1.5878
2023-12-14,4141.0,94414.8,0.36,2.54,0.13,0.09,0.0,93594.0,2587.0,4105.0,58983.6,,,,,,,,,,,,0.06,,,100.0,99.19,0.0,0.0,,0.0,100.0,29.74,0.2787,33.59,1.5878
2023-12-15,4069.0,92569.75,0.36,2.82,0.13,0.09,0.0,92569.75,2551.0,4069.0,58035.25,,,,0.0,,36.0,,,,,36.0,0.06,0.0,,100.0,97.81,0.0,0.0,,0.0,100.0,30.27,0.2792,34.25,1.5602
2023-12-18,4069.0,92976.65,0.36,2.95,0.13,0.09,0.0,92976.65,2551.0,4069.0,58290.35,,,,,,,,,,,,0.06,,,100.0,97.81,0.0,0.0,,0.0,100.0,30.29,0.2795,34.24,1.5602
2023-12-19,4069.0,92366.3,0.36,3.04,0.13,0.09,0.0,92366.3,2551.0,4069.0,57907.7,,,,,,,,,,,,0.06,,,100.0,97.81,0.0,0.0,,0.0,100.0,30.38,0.2798,34.33,1.5602
2023-12-20,4069.0,91959.4,0.36,3.07,0.13,0.09,0.0,91959.4,2551.0,4069.0,57652.6,,,,,,,,,,,,0.06,,,100.0,97.81,0.0,0.0,,0.0,100.0,30.31,0.2794,34.27,1.5602
2023-12-21,4095.0,91113.75,0.36,3.18,0.13,0.09,0.0,91113.75,2577.0,4095.0,57338.25,26.0,0.0,,,26.0,,0.0,26.0,,,,0.06,,,100.0,97.84,0.0,0.0,,0.0,100.0,30.27,0.2808,34.84,1.5547
2023-12-22,4095.0,95004.0,0.36,3.15,0.13,0.09,0.0,95004.0,2577.0,4095.0,59786.4,,,,,,,,,,,,0.06,,,100.0,98.81,0.0,0.0,,0.0,100.0,29.77,0.2791,34.28,1.5702
2023-12-25,4095.0,95004.0,0.36,2.97,0.13,0.1,0.0,95004.0,2577.0,4095.0,59786.4,,,,,,,,,,,,0.06,,,100.0,98.81,0.0,0.0,,0.0,100.0,30.28,0.2813,34.68,1.5702
2023-12-26,4095.0,95004.0,0.36,2.97,0.13,0.1,0.0,95004.0,2577.0,4095.0,59786.4,,,,,,,,,,,,0.06,,,100.0,98.81,0.0,0.0,,0.0,100.0,30.2,0.2803,34.59,1.5702
2023-12-27,3916.0,96529.4,0.34,2.84,0.13,0.09,0.0,96529.4,2588.0,3916.0,63794.2,11.0,0.0,,,11.0,,0.0,11.0,,,190.0,0.06,0.0,,100.0,98.82,0.0,0.0,,0.0,100.0,31.12,0.2846,36.08,1.4952
2023-12-28,3916.0,93984.0,0.34,2.46,0.13,0.1,0.0,93984.0,2588.0,3916.0,62112.0,,,,,,,,,,,,0.06,,,100.0,99.08,0.0,0.0,,0.0,100.0,31.63,0.2872,36.72,1.4992
2023-12-29,3916.0,99074.8,0.34,2.41,0.13,0.1,0.0,99074.8,2588.0,3916.0,65476.4,,,,,,,,,,,,0.06,,,100.0,99.08,0.0,0.0,,0.0,100.0,31.04,0.2836,36.02,1.4992
2024-01-01,3916.0,99074.8,0.34,2.32,0.13,0.1,0.0,99074.8,2588.0,3916.0,65476.4,,,,,,,,,,,,0.06,,,100.0,99.08,0.0,0.0,,0.0,100.0,31.66,0.2871,36.49,1.4992
2024-01-02,3316.0,85221.2,0.29,1.97,0.11,0.08,0.0,85221.2,2588.0,3316.0,66511.6,,,,,,,,,,,600.0,0.07,0.02,,100.0,99.08,0.0,0.0,,0.0,100.0,37.04,0.3426,43.02,1.2695
2024-01-03,3316.0,83397.4,0.29,2.01,0.11,0.09,0.0,83397.4,2588.0,3316.0,65088.2,,,,,,,,,,,,0.07,,,100.0,99.08,0.0,0.0,,0.0,100.0,36.98,0.3447,43.36,1.2695
2024-01-04,3408.0,84688.8,0.3,2.07,0.11,0.09,0.0,84688.8,2588.0,3408.0,64311.8,,0.0,,,92.0,,0.0,,,,,0.07,,,100.0,99.08,0.0,0.0,,0.0,100.0,36.3,0.3337,41.95,1.3047
2024-01-05,3203.0,81836.65,0.28,1.95,0.1,0.08,0.0,81836.65,2588.0,3203.0,66123.4,,,,,,,,,,,205.0,0.06,0.01,,100.0,99.08,0.0,0.0,,0.0,100.0,38.8,0.3623,44.5,1.2263
2024-01-08,3203.0,82957.7,0.28,1.91,0.1,0.08,0.0,82957.7,2588.0,3203.0,67029.2,,,,,,,,,,,,0.07,,,100.0,99.08,0.0,0.0,,0.0,100.0,38.4,0.3624,44.84,1.2263
2024-01-09,3015.0,76731.75,0.27,1.88,0.1,0.08,0.0,75713.75,2572.0,2975.0,65457.4,411.0,,,0.01,,427.0,,411.0,,,228.0,0.07,0.01,,100.0,99.88,0.0,0.0,,0.0,100.0,38.45,0.3862,47.53,1.1709
2024-01-10,2870.0,72754.5,0.25,1.75,0.09,0.07,0.0,72754.5,2532.0,2870.0,64186.2,,,,0.0,,40.0,,,,,105.0,0.06,0.0,,100.0,98.33,0.0,0.0,,0.0,100.0,40.41,0.4202,50.07,1.1146
2024-01-11,2793.0,70243.95,0.25,1.73,0.09,0.07,0.0,70243.95,2459.0,2793.0,61843.85,,,,0.0,,73.0,,,,,77.0,0.06,0.0,,100.0,98.28,0.0,0.0,,0.0,100.0,38.95,0.4224,51.41,1.1163
2024-01-12,2793.0,70104.3,0.25,1.72,0.09,0.07,0.0,70104.3,2459.0,2793.0,61720.9,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,38.91,0.4218,51.37,1.1163
2024-01-15,2793.0,69126.75,0.25,1.87,0.09,0.07,0.0,69126.75,2459.0,2793.0,60860.25,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,38.92,0.4217,51.36,1.1163
2024-01-16,2701.0,64824.0,0.24,1.78,0.09,0.07,0.0,64824.0,2459.0,2701.0,59016.0,,,,,,,,,,,92.0,0.06,0.0,,100.0,98.28,0.0,0.0,,0.0,100.0,40.24,0.4468,53.14,1.0795
2024-01-17,2701.0,60097.25,0.24,1.78,0.09,0.07,0.0,60097.25,2459.0,2701.0,54712.75,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,40.27,0.447,53.14,1.0795
2024-01-18,2577.0,60559.5,0.23,1.62,0.08,0.06,0.0,60559.5,2459.0,2577.0,57786.5,,,,,,,,,,,124.0,0.05,0.0,,100.0,98.28,0.0,0.0,,0.0,100.0,42.22,0.4889,55.72,1.03
2024-01-19,2577.0,60817.2,0.23,1.61,0.08,0.06,0.0,60817.2,2459.0,2577.0,58032.4,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.27,0.4899,55.77,1.03
2024-01-22,2577.0,60044.1,0.23,1.63,0.08,0.06,0.0,60044.1,2459.0,2577.0,57294.7,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.27,0.4901,55.79,1.03
2024-01-23,2577.0,59271.0,0.23,1.64,0.08,0.06,0.0,59271.0,2459.0,2577.0,56557.0,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.26,0.49,55.79,1.03
2024-01-24,2577.0,59271.0,0.23,1.66,0.08,0.06,0.0,59271.0,2459.0,2577.0,56557.0,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.26,0.4897,55.76,1.03
2024-01-25,2577.0,60301.8,0.23,1.65,0.08,0.06,0.0,60301.8,2459.0,2577.0,57540.6,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.24,0.4896,55.77,1.03
2024-01-26,2577.0,63265.35,0.23,1.69,0.08,0.06,0.0,63265.35,2459.0,2577.0,60368.45,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.25,0.4895,55.75,1.03
2024-01-29,2577.0,64682.7,0.23,1.72,0.08,0.06,0.0,64682.7,2459.0,2577.0,61720.9,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.27,0.4903,55.8,1.03
2024-01-30,2577.0,66357.75,0.23,1.81,0.08,0.06,0.0,66357.75,2459.0,2577.0,63319.25,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.29,0.4904,55.81,1.03
2024-01-31,2577.0,65971.2,0.23,1.75,0.08,0.07,0.0,65971.2,2459.0,2577.0,62950.4,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.3,0.491,55.85,1.03
2024-02-01,2577.0,65455.8,0.23,1.76,0.08,0.07,0.0,65455.8,2459.0,2577.0,62458.6,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.31,0.4909,55.83,1.03
2024-02-02,2577.0,64682.7,0.23,1.75,0.08,0.07,0.0,64682.7,2459.0,2577.0,61720.9,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.29,0.4909,55.85,1.03
2024-02-05,2577.0,61848.0,0.23,1.75,0.08,0.06,0.0,61848.0,2459.0,2577.0,59016.0,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.3,0.491,55.85,1.03
2024-02-06,2577.0,61848.0,0.23,1.66,0.08,0.06,0.0,61848.0,2459.0,2577.0,59016.0,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.27,0.4902,55.79,1.03
2024-02-07,2577.0,61590.3,0.23,1.69,0.08,0.06,0.0,61590.3,2459.0,2577.0,58770.1,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.28,0.4902,55.79,1.03
2024-02-08,2577.0,60817.2,0.23,1.82,0.08,0.06,0.0,60817.2,2459.0,2577.0,58032.4,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.28,0.4902,55.8,1.03
2024-02-09,2577.0,58369.05,0.23,2.12,0.08,0.06,0.0,58369.05,2459.0,2577.0,55696.35,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.27,0.49,55.78,1.03
2024-02-12,2577.0,58755.6,0.23,1.97,0.08,0.06,0.0,58755.6,2459.0,2577.0,56065.2,,,,,,,,,,,,0.06,,,100.0,98.28,0.0,0.0,,0.0,100.0,42.24,0.4895,55.76,1.03
2024-02-13,2577.0,58755.6,0.23,2.03,0.08,0.06,0.0,58755.6,2459.0,2577.0,56065.2,90.0,,,0.0,,90.0,,90.0,,,,0.06,,,100.0,99.84,0.0,0.0,,0.0,100.0,42.24,0.4897,55.77,1.0463
2024-02-14,2582.0,56804.0,0.23,2.04,0.08,0.06,0.0,55792.0,2418.0,2536.0,53196.0,,,,0.0,,41.0,,,,,41.0,0.06,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,40.6,0.4754,55.67,1.0678
2024-02-15,2563.0,57411.2,0.23,2.02,0.08,0.06,0.0,56380.8,2420.0,2517.0,54208.0,83.0,0.0,,0.0,2.0,81.0,0.0,83.0,,,21.0,0.05,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,40.88,0.4825,56.12,1.0591
2024-02-16,2317.0,51900.8,0.2,1.85,0.08,0.05,0.0,51340.8,2199.0,2292.0,49257.6,,,,0.0,,221.0,,,,,225.0,0.05,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,36.69,0.522,62.24,1.0537
2024-02-19,2317.0,50742.3,0.2,1.79,0.08,0.05,0.0,50194.8,2199.0,2292.0,48158.1,,,,,,,,,,,,0.05,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.69,0.522,62.24,1.0537
2024-02-20,3104.0,67512.0,0.27,2.12,0.1,0.07,0.0,51743.25,2047.0,2379.0,44522.25,180.0,0.0,,0.01,89.0,332.0,0.0,180.0,,,2.0,0.04,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,46.4,0.4941,52.8,1.5164
2024-02-21,3079.0,66968.25,0.27,2.12,0.1,0.07,0.0,51743.25,2022.0,2379.0,43978.5,,,,0.0,,25.0,,,,,,0.04,,,100.0,100.0,0.0,0.0,,0.0,100.0,46.77,0.5021,53.23,1.5228
2024-02-22,3079.0,66567.99,0.27,2.06,0.1,0.07,0.0,51433.99,2022.0,2379.0,43715.65,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,,0.0,100.0,46.77,0.5021,53.23,1.5228
2024-02-23,3079.0,67430.1,0.27,2.05,0.1,0.07,0.0,52100.1,2022.0,2379.0,44281.8,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,,0.0,100.0,46.77,0.5021,53.23,1.5228
2024-02-26,3079.0,67122.2,0.27,2.0,0.1,0.07,0.0,51862.2,2022.0,2379.0,44079.6,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,,0.0,100.0,46.77,0.5021,53.23,1.5228
2024-02-27,3079.0,67122.2,0.27,2.02,0.1,0.07,0.0,51862.2,2022.0,2379.0,44079.6,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,,0.0,100.0,46.77,0.5021,53.23,1.5228
2024-02-28,3079.0,66352.45,0.27,2.03,0.1,0.07,0.0,51267.45,2022.0,2379.0,43574.1,,,,,,,,,,,,0.04,,,100.0,74.17,0.0,0.0,,0.0,100.0,46.77,0.5021,53.23,1.1295
2024-02-29,3079.0,67276.15,0.27,2.13,0.1,0.07,0.0,51981.15,2022.0,2379.0,44180.7,,,,,,,,,,,,0.04,,,100.0,74.17,0.0,0.0,,0.0,100.0,46.71,0.5022,53.29,1.1295
2024-03-01,2779.0,59887.45,0.24,1.89,0.09,0.06,0.0,59887.45,2422.0,2779.0,52194.1,,0.01,,0.0,400.0,200.0,0.01,,,600.0,,0.05,,,100.0,88.85,0.0,0.0,,0.0,100.0,48.17,0.5007,51.83,1.0194
2024-03-04,2779.0,56830.55,0.24,1.85,0.09,0.06,0.0,56830.55,2422.0,2779.0,49529.9,,,,,,,,,,,,0.05,,,100.0,95.88,0.0,0.0,,0.0,100.0,48.17,0.5007,51.83,1.1002
2024-03-05,2779.0,56413.7,0.24,1.71,0.09,0.06,0.0,56413.7,2422.0,2779.0,49166.6,,,,,,,,,,,,0.05,,,100.0,92.48,0.0,0.0,,0.0,100.0,48.18,0.5007,51.82,1.0611
2024-03-06,2979.0,59460.84,0.26,1.8,0.1,0.06,0.0,57464.84,2522.0,2879.0,50339.12,100.0,,100.0,,,,,100.0,0.0,,,0.05,,,100.0,92.75,0.0,0.0,,0.0,100.0,44.94,0.4402,48.34,1.0956
2024-03-07,2979.0,57792.6,0.26,1.77,0.1,0.06,0.0,55852.6,2522.0,2879.0,48926.8,,,,,,,,,,,,0.05,,,100.0,92.75,0.0,0.0,,0.0,100.0,44.94,0.4402,48.35,1.0956
2024-03-08,2979.0,57077.64,0.26,1.72,0.1,0.06,0.0,55161.64,2522.0,2879.0,48321.52,,,,,,,,,,,,0.05,,,100.0,92.75,0.0,0.0,,0.0,100.0,45.74,0.4406,47.64,1.0956
2024-03-11,3235.0,61853.2,0.28,1.84,0.11,0.06,0.0,59941.2,2778.0,3135.0,53115.36,256.0,0.0,,,256.0,,0.0,256.0,,,,0.05,,,100.0,98.55,0.0,0.0,,0.0,100.0,41.38,0.4501,52.45,1.1476
2024-03-12,3335.0,63164.9,0.29,1.87,0.11,0.06,0.0,61270.9,2878.0,3235.0,54509.32,100.0,0.0,,,100.0,,0.0,100.0,,,,0.06,,,100.0,98.6,0.0,0.0,,0.0,100.0,40.2,0.4547,53.81,1.1425
2024-03-13,3335.0,60697.0,0.29,1.89,0.11,0.06,0.0,58877.0,2878.0,3235.0,52379.6,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,40.14,0.4548,53.86,1.1425
2024-03-14,3335.0,61364.0,0.29,1.8,0.11,0.06,0.0,59524.0,2878.0,3235.0,52955.2,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,40.17,0.4548,53.84,1.1425
2024-03-15,3335.0,61364.0,0.29,1.73,0.11,0.06,0.0,59524.0,2878.0,3235.0,52955.2,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,40.15,0.4548,53.86,1.1425
2024-03-18,3335.0,61497.4,0.29,1.71,0.11,0.06,0.0,59653.4,2878.0,3235.0,53070.32,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,40.15,0.4548,53.85,1.1425
2024-03-19,3335.0,57562.1,0.29,1.78,0.11,0.06,0.0,55836.1,2878.0,3235.0,49674.28,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,40.16,0.4548,53.85,1.1425
2024-03-20,3217.0,63053.2,0.28,1.53,0.1,0.06,0.0,61093.2,2878.0,3117.0,56408.8,,,,,,,,,,,118.0,0.05,0.0,,100.0,98.6,0.0,0.0,,0.0,100.0,41.51,0.4476,52.07,1.1021
2024-03-21,3217.0,57712.98,0.28,1.43,0.1,0.06,0.0,55918.98,2878.0,3117.0,51631.32,,,,,,,,,,,,0.06,,,100.0,98.6,0.0,0.0,,0.0,100.0,41.62,0.4492,52.16,1.1021
2024-03-22,3217.0,58485.06,0.28,1.37,0.1,0.06,0.0,56667.06,2878.0,3117.0,52322.04,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,41.64,0.4492,52.15,1.1021
2024-03-25,3217.0,58742.42,0.28,0.95,0.1,0.06,0.0,56916.42,2878.0,3117.0,52552.28,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,41.62,0.4492,52.17,1.1021
2024-03-26,3217.0,58549.4,0.28,0.93,0.1,0.06,0.0,56729.4,2878.0,3117.0,52379.6,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,41.62,0.4492,52.16,1.1021
2024-03-27,3217.0,58806.76,0.28,0.92,0.1,0.06,0.0,56978.76,2878.0,3117.0,52609.84,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,41.56,0.448,52.08,1.1021
2024-03-28,3217.0,58806.76,0.28,0.92,0.1,0.06,0.0,56978.76,2878.0,3117.0,52609.84,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,41.57,0.448,52.07,1.1021
2024-03-29,3217.0,58806.76,0.28,0.9,0.1,0.06,0.0,56978.76,2878.0,3117.0,52609.84,,,,,,,,,,,,0.05,,,100.0,98.6,0.0,0.0,,0.0,100.0,41.56,0.4481,52.09,1.1021
