,UBI FP Equity_DX_SI_QTY,UBI FP Equity_DX_SHORT_INTEREST_VALUE,UBI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,UBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UBI FP Equity_DX_SI_MV,UBI FP Equity_DX_DSS,UBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UBI FP Equity_DX_SUPPLY_SI_QTY,UBI FP Equity_DX_BROKER_SI_QTY,UBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UBI FP Equity_DX_BROKER_SI_MV_NEW_x,UBI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,UBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,UBI FP Equity_DX_BROKER_SI_MV_INC_x,UBI FP Equity_DX_SUPPLY_SI_MV_NEW,UBI FP Equity_DX_BROKER_SI_QTY_ADD,UBI FP Equity_DX_BROKER_SI_QTY_NEW,UBI FP Equity_DX_SUPPLY_SI_MV_DEC,UBI FP Equity_DX_BROKER_SI_QTY_INC,UBI FP Equity_DX_SUPPLY_SI_QTY_DEC,UBI FP Equity_DX_BROKER_SI_MV_NEW_y,UBI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,UBI FP Equity_DX_BROKER_SI_MV_INC_y,UBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,UBI FP Equity_DX_BROKER_SI_MV_ADD,UBI FP Equity_DX_SUPPLY_SI_QTY_ADD,UBI FP Equity_DX_BROKER_SI_QTY_DEC,UBI FP Equity_DX_SUPPLY_SI_MV,UBI FP Equity_DX_BROKER_SI_MV_DEC,UBI FP Equity_DX_SUPPLY_SI_MV_RMV,UBI FP Equity_DX_BROKER_SI_MV_RMV,UBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UBI FP Equity_DX_UTILIZATION_QUANTITY,UBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UBI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,UBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UBI FP Equity_DX_ACTIVE_UTILIZATION_MV,UBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,UBI FP Equity_DX_BROKER_SI_CON_RATIO,UBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UBI FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-02-13,6058565.0,67462121.28,6.61,14.3,4.63,67.31,1.0,64833726.8,3725718.0,5822517.0,41485869.93,,,5783.0,0.11,,,,0.2,15529.0,16476.0,,,0.11,5783.0,,14279.0,191613.0,40.28,2.21,,,12.46,12.46,26185610.0,291576767.35,,284.64,12.4,15.42,0.1941,34.41,0.2026
2025-02-14,6058565.0,68552662.97,6.61,13.96,4.63,68.39,1.0,65881779.86,3623295.0,5822517.0,40997582.92,,,76474.0,,,,,1.91,,181298.0,,,,76474.0,,2401.0,,40.23,,,,12.16,12.16,26183720.0,296268791.8,,291.32,12.13,15.59,0.1942,34.42,0.2033
2025-02-17,5992837.0,66700275.81,6.53,13.17,4.58,67.25,1.0,63969775.17,3605465.0,5747509.0,40128825.45,,,14072.0,0.16,,,,0.2,10000.0,31902.0,,,0.16,14072.0,,,85008.0,40.81,0.93,,,12.26,12.26,25800240.0,287156671.2,,290.74,12.31,16.07,0.1963,34.44,0.2038
2025-02-18,5929661.0,66530796.42,6.47,12.8,4.53,67.09,1.0,63501026.16,3479777.0,5659628.0,39043097.94,,,25033.0,1.23,,11990.0,,1.93,104746.0,162854.0,,,1.23,25033.0,0.13,12133.0,204617.0,38.85,2.0,,,12.19,12.19,25062912.0,281205872.64,,280.54,12.16,15.99,0.1936,34.8,0.2077
2025-02-19,5714766.0,63405328.77,6.23,12.25,4.37,64.36,1.0,60291838.78,3151796.0,5434145.0,34969176.62,,,14748.0,,,8986.0,,3.74,,342729.0,,,,14748.0,0.1,,234469.0,35.43,2.61,,,11.07,11.07,25315284.0,280873075.98,,284.31,11.08,16.81,0.2015,35.89,0.2008
2025-02-20,5667428.0,65175422.0,6.18,11.92,4.33,64.9,1.0,61948280.5,3093704.0,5386807.0,35577596.0,,,16538.0,0.31,,,,0.88,29079.0,74630.0,,,0.31,16538.0,,,76417.0,34.27,0.94,,,10.89,10.89,25308904.0,291052396.0,,281.29,10.86,16.36,0.2067,36.89,0.1995
2025-02-21,5625146.0,65392322.25,6.13,11.63,4.3,65.73,1.0,61990719.38,2690691.0,5332535.0,31279282.88,,,76974.0,0.47,,,,5.17,41798.0,479987.0,,,0.47,76974.0,,,96070.0,31.02,0.78,,,9.72,9.72,24991988.0,290531860.5,,287.86,9.73,16.84,0.2052,36.82,0.2032
2025-02-24,5556229.0,65702407.93,6.06,12.43,4.25,65.88,1.0,62384064.6,2745905.0,5275608.0,32470326.63,,,35487.0,0.4,,,,0.32,20449.0,30441.0,,,0.4,35487.0,,50168.0,77376.0,31.95,0.78,,,9.94,9.94,24889984.0,294324060.8,,289.3,9.95,16.66,0.2096,37.38,0.2011
2025-02-25,5501403.0,67777284.96,6.0,12.35,4.21,67.23,1.0,64326551.52,2671269.0,5221311.0,32910034.08,,,60178.0,0.6,,,,1.58,51305.0,140249.0,,,0.6,60178.0,,5435.0,105602.0,31.61,1.1,,,9.69,9.69,24882848.0,306556687.36,,295.48,9.66,15.85,0.2134,38.16,0.1997
2025-02-26,5168480.0,63107140.8,5.63,11.7,3.95,63.55,1.0,59616399.48,2343344.0,4882588.0,28612230.24,,,43510.0,0.1,,,,4.47,8457.0,414026.0,,,0.1,43510.0,,42591.0,347180.0,28.9,4.03,,,8.51,8.51,25177696.0,307419668.16,,310.1,8.53,17.36,0.2342,40.06,0.1878
2025-02-27,5061034.0,62933957.79,5.52,11.62,3.87,62.95,1.0,59020364.85,2229013.0,4746310.0,27717776.66,,,2975.0,,,,,1.48,,118645.0,,,,2975.0,,1339.0,136278.0,27.46,1.72,,,8.12,8.12,25237032.0,313822492.92,,310.55,8.12,17.49,0.2456,41.19,0.1843
2025-02-28,5290492.0,64596907.32,5.77,12.23,4.04,65.23,1.0,58081492.59,2250137.0,4756879.0,27474172.77,,,63654.0,0.47,,12872.0,,0.67,35331.0,56809.0,,,0.47,63654.0,0.16,14279.0,37634.0,28.01,0.43,,,8.24,8.24,25063756.0,306028460.76,,311.29,8.25,16.69,0.2265,39.02,0.1937
2025-03-03,4954772.0,61885102.28,5.4,11.22,3.79,61.81,1.0,55483615.07,2145189.0,4442243.0,26793410.61,,,15476.0,,,,,1.78,,133326.0,,,,15476.0,,12902.0,314636.0,26.19,3.63,,,7.87,7.87,25125036.0,313811699.64,,306.43,7.87,15.84,0.248,42.03,0.1817
2025-03-04,4978616.0,60440398.24,5.43,11.33,3.81,61.04,1.0,54449502.48,2179621.0,4485132.0,26460598.94,,,73575.0,0.0,,35059.0,,0.46,7830.0,39143.0,,,0.0,73575.0,0.43,,,26.88,,,,7.98,7.98,25130888.0,305088980.32,,309.78,7.98,16.12,0.2431,41.37,0.1823
2025-03-05,4941740.0,62982476.3,5.39,11.35,3.78,62.35,1.0,57879620.46,2142745.0,4541359.0,27309285.03,,,57663.0,1.17,,,,1.2,56227.0,94539.0,,,1.17,57663.0,,,,25.84,,,,7.87,7.87,25090456.0,319777861.72,,304.34,7.83,16.08,0.2525,42.51,0.1815
2025-03-06,4932353.0,66512780.21,5.38,11.33,3.77,65.9,1.0,61515239.21,2172346.0,4561753.0,29294085.81,,,72745.0,0.77,,,,0.55,58444.0,51692.0,,,0.77,72745.0,,8548.0,38050.0,27.84,0.0,,,8.0,8.0,24988462.0,336969410.07,,321.97,7.96,16.12,0.2532,42.55,0.1816
2025-03-07,4941265.0,67127085.03,5.39,11.0,3.78,67.39,1.0,61969539.78,2154359.0,4561615.0,29266967.02,,,24601.0,0.14,,28849.0,,0.39,1198.0,44538.0,,,0.14,24601.0,0.38,1950.0,30185.0,29.04,0.34,,,7.92,7.92,25044984.0,340236107.64,,337.35,7.93,15.92,0.2475,42.01,0.1817
2025-03-10,5079057.0,68084759.08,5.54,11.49,3.88,68.79,1.0,62491764.13,2292151.0,4661825.0,30726284.16,,,145234.0,1.36,,,,0.09,100210.0,7442.0,,,1.36,145234.0,,,,31.11,,,,8.55,8.55,24505528.0,328496602.84,,333.08,8.54,15.76,0.2339,40.6,0.1895
2025-03-11,5074773.0,63840644.34,5.53,11.44,3.88,65.45,1.0,58295606.78,2264317.0,4633991.0,28485107.86,,,8000.0,0.08,,,,0.55,8000.0,35834.0,,,0.08,8000.0,,,35834.0,30.03,0.51,,,8.45,8.45,24548124.0,308815399.92,,324.43,8.47,16.23,0.2303,40.05,0.1893
2025-03-12,4887841.0,61953384.68,5.33,10.95,3.74,62.31,1.0,56664969.08,2097241.0,4470609.0,26582529.68,,,,0.08,,,,2.43,6000.0,167076.0,,,0.08,,,,169382.0,26.48,2.28,,,7.91,7.91,24403736.0,309317353.8,,308.27,7.91,16.13,0.2521,42.4,0.1844
2025-03-13,4913880.0,60342446.4,5.36,11.06,3.76,61.35,1.0,55197457.96,2124356.0,4494907.0,26087091.68,,,38992.0,0.45,,,,0.14,35298.0,11877.0,,,0.45,38992.0,,,11000.0,26.93,0.15,,,8.62,8.62,22506448.0,276379181.44,,284.69,8.64,16.55,0.2465,41.72,0.1995
2025-03-14,4812158.0,63111452.17,5.25,10.68,3.68,62.47,1.0,58732209.41,2011634.0,4478247.0,26382579.91,,,,0.18,,,,1.65,11000.0,112722.0,,,0.18,,,,27660.0,24.9,0.6,,,8.21,8.21,22502126.0,295115382.49,,279.54,8.18,15.88,0.2632,43.67,0.1963
2025-03-17,4553889.0,60566723.7,4.96,9.75,3.48,60.78,1.0,56504983.5,1842590.0,4248495.0,24506447.0,,,,,,,,1.88,,169044.0,,,,,,,229752.0,24.15,2.66,,,7.51,7.51,22699722.0,301906302.6,,297.83,7.5,17.12,0.2856,45.56,0.1856
2025-03-18,4747490.0,63355254.05,5.18,10.38,3.63,63.67,1.0,58416096.07,1987884.0,4377377.0,26528311.98,,,152466.0,2.16,,,,,155882.0,,,,2.16,152466.0,,3416.0,27000.0,26.44,0.33,0.12,,8.19,8.19,22282268.0,297356866.46,10588.0,296.09,8.2,21.23,0.2781,43.62,0.1956
2025-03-19,4991357.0,62891098.2,5.44,10.8,3.82,64.58,1.0,57325867.2,2126183.0,4549672.0,26789905.8,,,142184.0,3.02,,,,0.93,211371.0,70081.0,,,3.02,142184.0,,66196.0,39076.0,28.25,1.02,,,8.8,8.8,22043548.0,277748704.8,,291.97,8.82,28.63,0.2823,40.59,0.2065
2025-03-20,5026235.0,65768284.98,5.48,10.48,3.84,65.6,1.0,59961711.55,2150338.0,4582477.0,28137172.73,,,26398.0,0.0,,,,0.28,32805.0,21063.0,,,0.0,26398.0,,18820.0,,27.3,,,,8.66,8.66,22687002.0,296859421.17,,288.1,8.66,27.2,0.2844,41.59,0.2024
2025-03-21,5467215.0,66426662.25,5.96,11.09,4.18,69.03,1.0,58893249.15,2470324.0,4847181.0,30014436.6,,,207352.0,4.8,,,,0.18,317563.0,11359.0,,,4.8,207352.0,,123993.0,52859.0,32.18,1.33,,,9.97,9.97,22304816.0,271003514.4,,288.8,10.03,36.51,0.2965,36.69,0.2207
2025-03-24,5507008.0,72114269.76,6.0,10.68,4.21,70.91,1.0,64058016.24,2513295.0,4891792.0,32911598.03,,,80439.0,0.0,,,,0.62,44611.0,37755.0,,,0.0,80439.0,,287.0,,30.82,,,,10.06,10.06,22458568.0,294094947.96,,276.47,10.03,33.81,0.293,38.4,0.2205
2025-03-25,6198802.0,81204306.2,6.76,11.0,4.74,81.64,1.0,69723754.4,2774457.0,5322424.0,36345386.7,,,158612.0,6.78,,,,,459383.0,,,,6.78,158612.0,,102550.0,28751.0,36.36,0.37,,,11.15,11.15,22106840.0,289599604.0,,289.58,11.16,33.34,0.294,39.88,0.2491
2025-03-26,6638015.0,87323087.33,7.24,11.37,5.08,88.02,2.0,75555966.14,2765466.0,5743517.0,36379705.23,,,,6.53,,,,0.1,483955.0,8991.0,,,6.53,,,,62862.0,36.37,0.76,,,11.13,11.13,22087706.0,290563772.43,,290.29,11.13,31.0,0.2632,37.23,0.2671
2025-03-27,6645125.0,85855015.0,7.24,11.12,5.08,87.29,2.0,74720584.84,2731176.0,5783327.0,35286793.92,,,,0.67,,,,0.72,61400.0,54290.0,,,0.67,,,20000.0,21590.0,35.81,0.43,,,11.08,11.08,21928616.0,283317718.72,,287.29,11.08,30.67,0.2628,37.45,0.2695
2025-03-28,6644125.0,84280725.63,7.24,11.0,5.08,85.87,2.0,73348818.0,2731176.0,5782327.0,34644967.56,,,378.0,,,,,0.01,,378.0,,,,378.0,,,1000.0,35.15,0.0,,,11.07,11.07,21951628.0,278456401.18,,283.19,11.04,30.61,0.262,37.36,0.2692
2025-03-31,6645438.0,74129860.89,7.24,9.37,5.08,80.05,2.0,64404954.2,2731081.0,5773640.0,30465208.56,,,918.0,0.04,,,,0.18,3250.0,10095.0,,,0.04,918.0,,9082.0,11937.0,34.23,1.34,,,11.09,11.09,21902344.0,244320647.32,,273.58,11.12,28.88,0.2669,39.46,0.2698
2025-04-01,6878521.0,74322419.41,7.5,8.87,5.26,77.29,2.0,65178752.99,2974362.0,6032277.0,32137981.41,,,234706.0,2.5,,,,0.37,268835.0,27767.0,,,2.5,234706.0,,36342.0,10198.0,33.13,0.13,,,12.18,12.18,21455290.0,231824408.45,,239.43,12.16,28.96,0.2479,35.92,0.2816
2025-04-02,6748061.0,72237993.01,7.36,8.33,5.16,73.47,2.0,63178950.99,2974362.0,5901817.0,31840545.21,,,378.0,,,,,0.02,,378.0,,,,378.0,,,130460.0,32.01,2.42,,,12.11,12.11,21579258.0,231005956.89,,232.75,12.09,30.19,0.2559,36.43,0.2748
2025-04-03,6236390.0,64515454.55,6.8,7.72,4.77,65.97,1.0,55761060.37,2974707.0,5390146.0,30773343.92,,,,,,,,0.11,,9955.0,,,,,,10300.0,511671.0,31.36,6.01,,,12.13,12.13,21557268.0,223009937.46,,227.5,12.12,32.51,0.2944,39.83,0.2542
2025-04-04,6182521.0,59030710.51,6.74,7.57,4.73,62.08,1.0,50950772.8,2918738.0,5336277.0,27868110.42,,,,0.02,,,,0.65,2100.0,55969.0,,,0.02,,,,55969.0,30.12,1.45,,,11.91,11.91,21589440.0,206135973.12,,222.64,11.91,31.89,0.3018,41.63,0.2523
2025-04-07,5932372.0,52204873.6,6.47,6.92,4.54,54.91,1.0,44835762.4,2909893.0,5094973.0,25607058.4,,,,0.0,,,,0.1,2300.0,8845.0,,,0.0,,,,243604.0,27.67,2.7,,,11.77,11.77,21820164.0,192017443.2,,205.84,11.85,33.25,0.3205,43.51,0.2399
2025-04-08,5919737.0,54970677.78,6.45,6.53,4.53,54.34,1.0,47208436.09,2898749.0,5083829.0,26917783.21,,,,,,,,0.24,,11144.0,,,,,,,11144.0,25.8,1.0,,,11.78,11.78,21699312.0,201499811.23,,193.38,11.77,35.43,0.3098,40.14,0.2407
2025-04-09,5900056.0,52510498.4,6.43,6.39,4.51,54.2,1.0,45235335.8,2879068.0,5082622.0,25623705.2,,,,,,,,0.08,,19681.0,,,,,,,1207.0,26.65,0.21,,,11.69,11.69,21739764.0,193483899.6,,199.48,11.78,33.98,0.3165,42.35,0.2397
2025-04-10,5905156.0,49508827.9,6.44,6.37,4.51,51.16,1.0,42612702.85,2879348.0,5082622.0,24140453.63,,,7364.0,,,,,0.16,,8770.0,,,,7364.0,,1686.0,,25.15,,,,11.72,11.72,21684554.0,181803300.74,,191.43,11.61,33.94,0.3167,42.43,0.2404
2025-04-11,5905156.0,51303995.33,6.44,6.16,4.51,50.96,1.0,44157819.94,2884013.0,5082622.0,25056304.94,,,10715.0,,,,,0.13,,9876.0,,,,10715.0,,3826.0,,24.0,,,,11.74,11.74,21673852.0,188302426.18,,181.77,11.66,35.31,0.3101,40.28,0.2405
2025-04-14,5952472.0,54607978.13,6.49,6.09,4.55,54.02,1.0,46883543.52,2916171.0,5110480.0,26752952.75,,,32693.0,0.54,,,,0.02,27858.0,17632.0,,,0.54,32693.0,,17097.0,,25.43,,,,11.96,11.96,21474376.0,197005925.42,,189.05,11.86,35.13,0.3045,39.73,0.244
2025-04-15,6012561.0,56770600.96,6.55,6.05,4.6,56.9,1.0,48169014.5,2976415.0,5101569.0,28103310.43,,,23006.0,0.33,,,,0.03,13262.0,22762.0,,,0.33,23006.0,,60000.0,22173.0,27.53,0.07,,,12.1,12.1,21628708.0,204218260.94,,200.3,12.09,34.33,0.301,40.12,0.2444
2025-04-16,6012561.0,54798480.95,6.56,6.01,4.6,56.11,1.0,46495699.87,3000018.0,5101569.0,27342164.05,,,,,,,,,,,,,,,,23603.0,,28.09,,,,12.23,12.23,21526698.0,196194325.57,,200.96,12.26,33.6,0.3041,41.24,0.2451
2025-04-17,6021561.0,56108905.4,6.57,5.96,4.6,56.27,1.0,47620281.94,3015018.0,5110569.0,28093937.72,,,,,,9000.0,,,,,,,,,0.09,15000.0,,27.57,,,,12.28,12.28,21534058.0,200654352.44,,196.84,12.29,34.25,0.3001,40.08,0.2453
2025-04-18,6021561.0,56108905.4,6.57,6.0,4.6,56.54,1.0,47620281.94,3015018.0,5110569.0,28093937.72,,,,,,,,,,,,,,,,,,28.03,,,,12.29,12.29,21516026.0,200486330.27,,198.99,12.35,34.09,0.3011,40.38,0.2455
2025-04-21,6021561.0,56108905.4,6.57,6.0,4.6,56.46,1.0,47620281.94,3015018.0,5110569.0,28093937.72,,,,,,,,,,,,,,,,,,27.85,,,,12.21,12.21,21679208.0,202006860.14,,200.5,12.19,34.14,0.3011,40.35,0.2438
2025-04-22,6012561.0,57684510.23,6.56,5.99,4.6,57.78,1.0,49030798.99,3015018.0,5110569.0,28926082.69,,,3473.0,,,,,0.03,,3473.0,,,,3473.0,,,,28.33,,,,12.22,12.22,21654222.0,207750605.87,,203.65,12.21,34.34,0.3011,40.11,0.2437
2025-04-23,5906532.0,60217093.74,6.45,5.89,4.51,59.47,1.0,51600361.3,2921989.0,5061340.0,29789677.86,,,,,,,,0.81,,93029.0,,,,,,,49229.0,28.37,0.16,,,11.83,11.83,21776488.0,222011295.16,,213.06,11.75,35.46,0.3105,40.27,0.2391
2025-04-24,5840089.0,59335304.24,6.37,5.78,4.46,59.87,1.0,50768473.52,2855546.0,4996897.0,29012347.36,,,,,,,,0.8,,86443.0,,,,,,20000.0,64443.0,29.03,0.68,,,11.58,11.58,21799654.0,221484484.64,,221.46,11.59,35.11,0.3198,41.97,0.2369
2025-04-25,5776789.0,59414274.87,6.31,5.72,4.41,59.64,1.0,50652874.2,2801946.0,4924927.0,28818014.61,,,20577.0,,,,,0.75,,74177.0,,,,20577.0,,,71970.0,28.53,0.67,,,11.32,11.32,21950240.0,225758218.4,,223.86,11.3,35.68,0.3244,42.13,0.2334
2025-04-28,5773589.0,59785514.1,6.3,5.66,4.41,60.04,1.0,50997619.09,2798746.0,4924927.0,28981014.83,,,5000.0,,,,,0.08,,8200.0,,,,5000.0,,,,28.74,,,,11.29,11.29,21996394.0,227772659.87,,226.1,11.28,35.69,0.3252,42.23,0.2329
2025-04-29,5766730.0,60810167.85,6.29,5.67,4.41,60.88,1.0,51911210.72,2793987.0,4922827.0,29462592.92,,,,,,,,0.02,,4759.0,,,,,,,2100.0,29.02,0.02,,,11.26,11.26,22023984.0,232242911.28,,228.9,11.25,35.84,0.3254,42.09,0.2324
2025-04-30,5759151.0,59664804.36,6.29,5.79,4.4,60.58,1.0,50939581.28,2790908.0,4916948.0,28913806.88,,,,,,,,0.0,,3079.0,,,,,,,5879.0,29.28,0.0,,,11.25,11.25,22018848.0,228115265.28,,232.73,11.18,35.39,0.328,42.85,0.2321
2025-05-01,5759151.0,59664804.36,6.29,5.79,4.4,60.31,1.0,50939581.28,2750740.0,4916948.0,28497666.4,,,,,,,,0.42,,40168.0,,,,,,,,28.57,,,,11.03,11.03,22194168.0,229931580.48,,231.36,10.99,35.54,0.3277,42.67,0.2309
2025-05-02,3475929.0,38634950.84,3.79,3.5,2.66,38.68,1.0,37779062.49,1271577.0,3398926.0,14133578.36,,,,,,,,15.37,,1479163.0,,,,,,,1518022.0,13.26,15.89,,,5.09,5.09,23712864.0,263568483.36,,248.77,5.06,20.84,0.4117,59.69,0.1391
2025-05-05,3444848.0,37841655.28,3.76,3.44,2.63,37.99,1.0,36995777.33,1207967.0,3367845.0,13269517.5,,,,,,,,0.62,,63610.0,,,,,,,31081.0,13.45,0.38,,,4.82,4.82,23836624.0,261845314.64,,264.64,4.84,20.96,0.4156,60.09,0.1375
2025-05-06,3460147.0,37923211.12,3.78,3.51,2.64,38.03,1.0,36920425.92,1223666.0,3368652.0,13411379.36,,,16405.0,0.01,,,,0.08,1207.0,6793.0,,,0.01,16405.0,,6087.0,400.0,13.42,0.0,,,4.89,4.89,23794822.0,260791249.12,,260.47,4.9,20.79,0.4129,59.89,0.1383
2025-05-07,3445655.0,38419053.25,3.76,3.53,2.63,38.66,1.0,37560469.8,1209174.0,3368652.0,13482290.1,,,6727.0,,,,,0.22,,21219.0,,,,6727.0,,,,13.32,,,,4.83,4.83,23840878.0,265825789.7,,262.44,4.83,20.89,0.4136,59.94,0.1376
2025-05-08,3537653.0,39568648.81,3.86,3.69,2.7,39.8,1.0,38707370.25,1298181.0,3460650.0,14520154.49,,,54713.0,1.03,,,,,91998.0,,,,1.03,54713.0,,34294.0,,14.59,,,,5.15,5.15,23914548.0,267484219.38,,268.15,5.16,20.33,0.3957,58.39,0.1403
2025-05-09,3453733.0,38509122.95,3.77,3.76,2.64,38.9,1.0,37735391.0,1246790.0,3384340.0,13901708.5,,,,,,,,0.57,,51391.0,,,,,,,76310.0,13.97,0.84,,,4.95,4.95,23960758.0,267162451.7,,267.71,4.96,20.7,0.4104,59.57,0.137
2025-05-12,3470353.0,39388506.55,3.79,3.85,2.65,39.71,1.0,38412259.0,1263410.0,3384340.0,14339703.5,,,,,,,,,,,,,,,,16620.0,,14.27,,,,5.0,5.0,23984862.0,272228183.7,,270.62,5.01,20.54,0.4077,59.4,0.1374
2025-05-13,3447346.0,39816846.3,3.76,3.81,2.63,40.07,1.0,38921190.0,1248870.0,3369800.0,14424448.5,,,,,,,,0.17,,14540.0,,,,,,,14540.0,14.14,0.1,,,4.97,4.97,23896610.0,276005845.5,,271.16,4.96,20.67,0.4116,59.75,0.1371
2025-05-14,3377980.0,39437916.5,3.69,3.78,2.58,39.78,1.0,38532566.95,1179504.0,3300434.0,13770709.2,,,,0.05,,,,0.83,416.0,77366.0,,,0.05,,,8000.0,69782.0,13.65,0.77,,,4.69,4.69,23953472.0,279656785.6,,277.18,4.69,21.18,0.4263,60.86,0.1344
2025-05-15,3358777.0,32076320.35,3.67,4.32,2.57,32.85,1.0,31335756.05,1163801.0,3281231.0,11114299.55,,,7900.0,,,,,0.29,,23603.0,,,,7900.0,,,19203.0,13.43,0.23,,,4.63,4.63,23959100.0,228809405.0,,270.83,4.73,20.91,0.4188,60.32,0.1337
2025-05-16,3341004.0,32340918.72,3.62,4.02,2.54,32.88,1.0,31590273.44,1146402.0,3263458.0,11097171.36,,,,,,,,0.22,,17399.0,,,,,,,17773.0,10.98,0.07,,,4.58,4.58,23869010.0,231052016.8,,230.19,4.55,20.65,0.4265,61.03,0.1336
2025-05-19,3290535.0,32675012.55,3.57,3.95,2.5,33.01,1.0,31904980.77,1120118.0,3212989.0,11122771.74,,,,,,,,0.25,,26284.0,,,,,,,50469.0,10.8,0.48,,,4.52,4.52,23683438.0,235176539.34,,229.66,4.49,20.2,0.441,62.37,0.1327
2025-05-20,3274486.0,33645343.65,3.55,3.86,2.49,33.93,1.0,32848558.5,1110533.0,3196940.0,11410726.58,,,,,,,,0.09,,9585.0,,,,,,,16049.0,11.02,0.0,,,4.46,4.46,23768248.0,244218748.2,,237.51,4.43,20.22,0.4464,62.8,0.1316
2025-05-21,3252967.0,33619413.95,3.53,3.81,2.47,33.96,1.0,32844847.04,1114445.0,3178021.0,11517789.08,,,,,,,,0.06,,7490.0,,,,,,11402.0,18919.0,11.42,0.1,,,4.51,4.51,23579700.0,243696199.5,,241.94,4.51,20.3,0.4507,63.13,0.1317
2025-05-22,3254057.0,32052461.45,3.53,3.94,2.47,32.45,1.0,30496693.35,1129255.0,3096111.0,11123161.75,,,83000.0,,,9609.0,,0.68,,68190.0,,,,83000.0,0.1,,91519.0,11.68,1.13,,,4.57,4.57,23599048.0,232450622.8,,241.97,4.6,20.23,0.4454,62.96,0.1316
2025-05-23,3237691.0,31081833.6,3.51,4.14,2.46,31.4,1.0,29565552.0,1124965.0,3079745.0,10799664.0,,,,,,,,0.06,,4290.0,,,,,,,16366.0,11.04,0.34,,,4.57,4.57,23515232.0,225746227.2,,230.07,4.58,20.2,0.4509,63.41,0.1314
2025-05-26,3236244.0,32245935.22,3.51,4.18,2.46,32.43,1.0,30711130.48,1113278.0,3082209.0,11092701.99,,,,0.02,,,,0.12,2464.0,11687.0,,,0.02,,,,,10.69,,,,4.51,4.51,23590862.0,235059348.97,,228.88,4.46,20.26,0.455,63.73,0.131
2025-05-27,3143263.0,31363478.21,3.41,4.08,2.39,31.66,1.0,30495931.03,1013623.0,3056317.0,10113930.29,,,,0.06,,,,1.05,6674.0,111655.0,,,0.06,,,12000.0,32566.0,10.13,0.32,,,4.23,4.23,22955576.0,229050737.33,,228.35,4.25,20.89,0.4775,65.39,0.1311
2025-05-28,3078831.0,30896069.09,3.34,4.11,2.34,31.17,1.0,30023565.98,956582.0,2991885.0,9599300.37,,,,,,,,0.57,,57041.0,,,,,,,64432.0,9.57,0.64,,,3.99,3.99,23010210.0,230907457.35,,230.32,3.99,21.31,0.4955,66.81,0.1285
2025-05-29,3070998.0,31370244.57,3.33,4.27,2.34,31.61,1.0,30482091.18,954749.0,2984052.0,9752761.04,,,,,,,,0.02,,1833.0,,,,,,,7833.0,9.56,0.08,,,3.98,3.98,23063036.0,235588912.74,,231.77,3.96,21.37,0.4991,67.06,0.1279
2025-05-30,3070998.0,30955659.84,3.33,4.36,2.34,31.24,1.0,30079244.16,954749.0,2984052.0,9623869.92,,,,,,,,,,,,,,,,,,9.75,,,,3.98,3.98,23034400.0,232186752.0,,234.66,3.99,21.32,0.4977,66.97,0.128
2025-06-02,3065598.0,29993810.83,3.32,4.32,2.33,30.32,1.0,29143131.17,954749.0,2978652.0,9341264.22,,,,,,,,,,,,,,,,,5400.0,9.56,0.05,,,3.96,3.96,23181104.0,226803921.54,,231.04,3.97,21.41,0.498,66.96,0.127
2025-06-03,3114249.0,30513411.7,3.38,4.44,2.37,30.79,1.0,29209474.27,1003400.0,2981167.0,9831313.2,,,54936.0,0.03,,,,0.07,2515.0,6285.0,,,0.03,54936.0,,,,9.85,,,,4.14,4.14,23220958.0,227518946.48,,228.1,4.14,21.06,0.4846,66.02,0.1286
2025-06-04,3124489.0,32447818.27,3.39,4.48,2.38,32.6,1.0,31029673.82,1005375.0,2987932.0,10440819.38,,,1074.0,0.05,,3475.0,,0.02,4790.0,1500.0,,,0.05,1074.0,0.03,2401.0,1500.0,9.86,0.0,,,4.14,4.14,23270944.0,241668753.44,,230.67,4.1,21.08,0.4855,66.09,0.1287
2025-06-05,3126539.0,31609309.29,3.39,4.48,2.38,31.92,1.0,30228718.02,1005375.0,2989982.0,10164341.25,,,,0.02,,,,,2050.0,,,,0.02,,,,,10.42,,,,4.14,4.14,23281824.0,235379240.64,,239.59,4.17,20.98,0.4805,65.73,0.1287
