,STS FP Equity_DX_SI_QTY,STS FP Equity_DX_SHORT_INTEREST_VALUE,STS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STS FP Equity_DX_SI_MV,STS FP Equity_DX_DSS,STS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STS FP Equity_DX_SUPPLY_SI_QTY,STS FP Equity_DX_BROKER_SI_QTY,STS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STS FP Equity_DX_BROKER_SI_MV_NEW_x,STS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STS FP Equity_DX_SUPPLY_SI_QTY_INC_x,STS FP Equity_DX_BROKER_SI_MV_INC_x,STS FP Equity_DX_SUPPLY_SI_MV_NEW,STS FP Equity_DX_BROKER_SI_QTY_ADD,STS FP Equity_DX_BROKER_SI_QTY_NEW,STS FP Equity_DX_SUPPLY_SI_MV_DEC,STS FP Equity_DX_BROKER_SI_QTY_INC,STS FP Equity_DX_SUPPLY_SI_QTY_DEC,STS FP Equity_DX_BROKER_SI_MV_NEW_y,STS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STS FP Equity_DX_BROKER_SI_MV_INC_y,STS FP Equity_DX_SUPPLY_SI_QTY_INC_y,STS FP Equity_DX_BROKER_SI_MV_ADD,STS FP Equity_DX_SUPPLY_SI_QTY_ADD,STS FP Equity_DX_BROKER_SI_QTY_DEC,STS FP Equity_DX_SUPPLY_SI_MV,STS FP Equity_DX_BROKER_SI_MV_DEC,STS FP Equity_DX_SUPPLY_SI_MV_RMV,STS FP Equity_DX_BROKER_SI_MV_RMV,STS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STS FP Equity_DX_UTILIZATION_QUANTITY,STS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STS FP Equity_DX_ACTIVE_UTILIZATION_MV,STS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STS FP Equity_DX_BROKER_SI_CON_RATIO,STS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STS FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-02-03,12100.0,906895.0,7.78,3.46,0.96,1.0,906895.0,0.0,12100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,18.7597
2010-02-04,12100.0,889350.0,7.78,3.46,0.96,1.0,889350.0,0.0,12100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,18.7597
2010-02-05,8300.0,596853.0,5.54,2.37,0.66,1.0,596853.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,3800.0,0.0,0.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.8682
2010-02-08,8300.0,605070.0,20.05,2.37,0.66,1.0,605070.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.8682
2010-02-09,8300.0,604074.0,20.1,2.37,0.66,1.0,604074.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.8682
2010-02-10,8300.0,605319.0,18.61,2.37,0.66,1.0,605319.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.8682
2010-02-11,8300.0,614781.0,18.59,2.37,0.66,1.0,614781.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.8682
2010-02-12,8300.0,620508.0,17.47,2.37,0.66,1.0,620508.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.8682
2010-02-15,8300.0,617022.0,16.19,2.37,0.66,1.0,617022.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.8682
2010-02-16,8300.0,616856.0,15.72,2.37,0.66,1.0,616856.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,12.8682
2010-02-17,11800.0,889130.0,14.73,3.37,0.94,1.0,889130.0,0.0,11800.0,0.0,,,,0.28,,,,,3500.0,,,,0.28,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,18.2946
2010-02-18,11800.0,894794.0,14.82,3.37,0.94,1.0,894794.0,0.0,11800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,18.2946
2010-02-19,11800.0,904706.0,14.9,3.37,0.94,1.0,904706.0,0.0,11800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,18.2946
2010-02-22,11800.0,895502.0,13.56,3.37,0.94,1.0,895502.0,0.0,11800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,18.2946
2010-02-23,19300.0,1471046.0,22.18,5.51,1.53,1.0,1471046.0,0.0,19300.0,0.0,,,,0.6,,,,,7500.0,,,,0.6,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9225
2010-02-24,19300.0,1476257.0,23.11,5.51,1.53,1.0,1476257.0,0.0,19300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9225
2010-02-25,20300.0,1526763.0,22.62,5.8,1.61,1.0,1526763.0,0.0,20300.0,0.0,,,,0.08,,,,,1000.0,,,,0.08,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,31.4729
2010-02-26,20300.0,1540364.0,22.38,5.8,1.61,1.0,1540364.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,31.4729
2010-03-01,20300.0,1566145.0,22.3,5.8,1.61,1.0,1566145.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,31.4729
2010-03-02,20300.0,1571423.0,18.13,5.8,1.61,1.0,1571423.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-03,20300.0,1569393.0,19.5,5.8,1.61,1.0,1569393.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-04,20300.0,1576904.0,13.21,4.06,1.61,1.0,1576904.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-05,20300.0,1577107.0,12.94,4.06,1.61,1.0,1577107.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-08,20300.0,1573250.0,12.79,4.06,1.61,1.0,1573250.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-09,20300.0,1577107.0,12.31,4.06,1.61,1.0,1577107.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-10,20300.0,1577107.0,9.56,4.06,1.61,1.0,1577107.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-11,20300.0,1576498.0,9.4,4.06,1.61,1.0,1576498.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-12,20300.0,1573047.0,8.86,4.06,1.61,1.0,1573047.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-15,20300.0,1570814.0,8.71,3.69,1.61,1.0,1570814.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,27.3217
2010-03-16,20300.0,1583197.0,8.78,3.69,1.61,1.0,1583197.0,0.0,20300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,207.1429
2010-03-17,13300.0,1039262.0,5.76,2.42,1.06,1.0,1039262.0,0.0,13300.0,0.0,,,,,,,,,,,,,,,,,7000.0,0.0,0.56,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,135.7143
2010-03-18,13300.0,1044582.0,5.74,2.42,1.06,1.0,1044582.0,0.0,13300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,135.7143
2010-03-19,13300.0,1044848.0,5.73,2.42,1.06,1.0,1044848.0,0.0,13300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,135.7143
2010-03-22,11600.0,912456.0,4.97,2.11,0.92,1.0,912456.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,,,1700.0,0.0,0.14,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,118.3673
2010-03-23,11600.0,913268.0,4.93,2.11,0.92,1.0,913268.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,118.3673
2010-03-24,11600.0,911992.0,4.96,2.11,0.92,1.0,911992.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,118.3673
2010-03-25,11600.0,918372.0,4.9,2.11,0.92,1.0,918372.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,118.3673
2010-03-26,11600.0,915588.0,4.93,2.11,0.92,1.0,915588.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,118.3673
2010-03-29,11600.0,912572.0,4.99,2.11,0.92,1.0,912572.0,0.0,11600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,118.3673
2010-03-30,9300.0,736746.0,3.77,1.69,0.74,1.0,736746.0,0.0,9300.0,0.0,,,,,,,,,,,,,,,,,2300.0,0.0,0.18,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,94.898
2010-03-31,9300.0,736002.0,4.26,1.69,0.74,1.0,736002.0,0.0,9300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,94.898
2010-04-01,9300.0,745581.0,4.24,1.69,0.74,1.0,745581.0,0.0,9300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,94.898
2010-04-02,9300.0,745581.0,4.22,1.69,0.74,1.0,745581.0,0.0,9300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,94.898
2010-04-05,9300.0,745581.0,4.22,1.69,0.74,1.0,745581.0,0.0,9300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,94.898
2010-04-06,9300.0,747906.0,4.22,1.69,0.74,1.0,747906.0,0.0,9300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,94.898
2010-04-07,7000.0,564060.0,3.35,1.27,0.56,1.0,564060.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,2300.0,0.0,0.18,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,71.4286
2010-04-08,7000.0,560420.0,3.33,1.27,0.56,1.0,560420.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,71.4286
2010-04-09,7000.0,558530.0,3.35,1.27,0.56,1.0,558530.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,71.4286
2010-04-12,7000.0,562450.0,3.46,1.27,0.56,1.0,562450.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,71.4286
2010-04-13,9900.0,792000.0,4.82,1.8,0.79,1.0,792000.0,0.0,9900.0,0.0,0.4,,,,,,5000.0,,,,0.4,,,,,,2100.0,0.0,0.17,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.23,0.5001,50.77,101.0204
2010-04-14,9900.0,794970.0,4.81,1.8,0.79,1.0,794970.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.34,0.5001,50.66,101.0204
2010-04-15,9900.0,793188.0,5.33,1.8,0.79,1.0,793188.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.14,0.5001,50.86,101.0204
2010-04-16,9900.0,794772.0,5.43,1.8,0.79,1.0,794772.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.3,0.5001,50.7,101.0204
2010-04-19,9900.0,779625.0,7.28,1.8,0.79,1.0,779625.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.3,0.5001,50.7,101.0204
2010-04-20,9900.0,792990.0,7.33,1.8,0.78,1.0,792990.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.73,0.5,50.27,101.0204
2010-04-21,9900.0,788040.0,7.33,1.8,0.79,1.0,788040.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.31,0.5001,50.69,101.0204
2010-04-22,9900.0,796752.0,7.24,1.8,0.79,1.0,796752.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.62,0.5,50.38,101.0204
2010-04-23,9900.0,798930.0,10.85,1.8,0.79,1.0,798930.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.19,0.5001,50.81,101.0204
2010-04-26,9900.0,804573.0,10.8,1.8,0.79,1.0,804573.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.12,0.5002,50.88,101.0204
2010-04-27,9900.0,796455.0,11.92,1.8,0.8,1.0,796455.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.94,0.5002,51.06,101.0204
2010-04-28,9900.0,779823.0,12.35,1.8,0.79,1.0,779823.0,0.0,9900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.11,0.5002,50.89,101.0204
2010-04-29,5000.0,400100.0,5.82,0.91,0.41,0.0,400100.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,4900.0,0.0,0.39,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,51.0204
2010-04-30,5000.0,396650.0,5.72,0.91,0.39,0.0,396650.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,51.0204
2010-05-03,5000.0,398400.0,5.53,0.91,0.4,0.0,398400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,51.0204
2010-05-04,5000.0,397450.0,5.27,0.91,0.4,0.0,397450.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,51.0204
2010-05-05,5000.0,393250.0,4.67,0.91,0.4,0.0,393250.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2212
2010-05-06,5000.0,392200.0,4.42,0.91,0.4,0.0,392200.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2212
2010-05-07,5000.0,370500.0,4.41,0.91,0.4,0.0,370500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2212
2010-05-10,8600.0,675874.0,7.53,1.56,0.66,1.0,675874.0,0.0,8600.0,0.0,,,,,,3600.0,,,,,,,,,0.29,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.58,0.5082,56.42,3.8205
2010-05-11,8600.0,682238.0,7.56,1.56,0.68,1.0,682238.0,0.0,8600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.14,0.5124,57.86,3.8205
2010-05-12,3600.0,288000.0,3.05,0.65,0.29,0.0,288000.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,5000.0,0.0,0.39,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5993
2010-05-13,3600.0,289368.0,3.42,0.65,0.29,0.0,289368.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5993
2010-05-14,3600.0,283824.0,3.43,0.65,0.29,0.0,283824.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5993
2010-05-17,3600.0,284436.0,3.43,0.65,0.29,0.0,284436.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5993
2010-05-18,3600.0,286452.0,3.35,0.65,0.29,0.0,286452.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5993
2010-05-19,3600.0,281268.0,3.29,0.65,0.29,0.0,281268.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5993
2010-05-20,3600.0,272988.0,3.24,0.65,0.29,0.0,272988.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5993
2010-05-21,8600.0,648870.0,7.43,1.56,0.67,1.0,648870.0,0.0,8600.0,0.0,,,,,,5000.0,,,,,,,,,0.38,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.01,0.5098,56.99,3.8205
2010-05-24,8600.0,657814.0,7.06,1.56,0.66,1.0,657814.0,0.0,8600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.14,0.5094,56.86,3.8205
2010-05-25,5000.0,375550.0,4.26,0.91,0.38,0.0,375550.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,3600.0,0.0,0.29,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2212
2010-05-26,5000.0,382050.0,4.18,0.91,0.39,0.0,382050.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2212
2010-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5000.0,0.0,0.39,,,0.0,0.0,2251.0,176118.24,,0.17,0.0,,0.0,,0.0
2010-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,175848.12,,0.17,0.0,,0.0,,0.0
2010-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,177738.96,,0.18,0.0,,0.0,,0.0
2010-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2349.0,186980.4,,0.18,0.0,,0.0,,0.0
2010-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,181205.5,,0.18,0.0,,0.0,,0.0
2010-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,182848.73,,0.18,0.0,,0.0,,0.0
2010-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,178999.52,,0.18,0.0,,0.0,,0.0
2010-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,180957.89,,0.18,0.0,,0.0,,0.0
2010-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,180237.57,,0.18,0.0,,0.0,,0.0
2010-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,183861.68,,0.18,0.0,,0.0,,0.0
2010-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,184221.84,,0.18,0.0,,0.0,,0.0
2010-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,183276.42,,0.18,0.0,,0.0,,0.0
2010-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,184401.92,,0.18,0.0,,0.0,,0.0
2010-06-15,5000.0,408450.0,5.17,0.91,0.41,0.0,408450.0,0.0,5000.0,0.0,,,,,,5000.0,,,,,,,,,0.41,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2212
2010-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5000.0,0.0,0.41,,,0.0,0.0,2251.0,184491.96,,0.18,0.0,,0.0,,0.0
2010-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,185369.85,,0.18,0.0,,0.0,,0.0
2010-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,183794.15,,0.18,0.0,,0.0,,0.0
2010-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,185279.81,,0.19,0.0,,0.0,,0.0
2010-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,186067.66,,0.19,0.0,,0.0,,0.0
2010-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,184019.25,,0.19,0.0,,0.0,,0.0
2010-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,182916.26,,0.18,0.0,,0.0,,0.0
2010-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,182128.41,,0.18,0.0,,0.0,,0.0
2010-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,184514.47,,0.18,0.0,,0.0,,0.0
2010-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,182533.59,,0.19,0.0,,0.0,,0.0
2010-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,181025.42,,0.18,0.0,,0.0,,0.0
2010-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,177333.78,,0.18,0.0,,0.0,,0.0
2010-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,176365.85,,0.18,0.0,,0.0,,0.0
2010-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,177153.7,,0.18,0.0,,0.0,,0.0
2010-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,179832.39,,0.18,0.0,,0.0,,0.0
2010-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,181453.11,,0.18,0.0,,0.0,,0.0
2010-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2251.0,182353.51,,0.18,0.0,,0.0,,0.0
