,ALESE FP Equity_DX_SI_QTY,ALESE FP Equity_DX_SHORT_INTEREST_VALUE,ALESE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALESE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALESE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALESE FP Equity_DX_SI_MV,ALESE FP Equity_DX_DSS,ALESE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALESE FP Equity_DX_SUPPLY_SI_QTY,ALESE FP Equity_DX_BROKER_SI_QTY,ALESE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALESE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALESE FP Equity_DX_BROKER_SI_MV_INC_x,ALESE FP Equity_DX_BROKER_SI_QTY_ADD,ALESE FP Equity_DX_SUPPLY_SI_MV_DEC,ALESE FP Equity_DX_BROKER_SI_QTY_INC,ALESE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALESE FP Equity_DX_BROKER_SI_MV_INC_y,ALESE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALESE FP Equity_DX_BROKER_SI_MV_ADD,ALESE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALESE FP Equity_DX_BROKER_SI_QTY_DEC,ALESE FP Equity_DX_SUPPLY_SI_MV,ALESE FP Equity_DX_BROKER_SI_MV_DEC,ALESE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALESE FP Equity_DX_UTILIZATION_QUANTITY,ALESE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALESE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALESE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALESE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALESE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALESE FP Equity_DX_BROKER_SI_CON_RATIO,ALESE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALESE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALESE FP Equity_PX_LAST
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,137823.0,923414.1,0.93,0.0,,0.0,,0.0,6.7
2024-06-20,500.0,3350.0,0.01,0.04,0.0,0.0,0.0,3350.0,500.0,500.0,3350.0,,,500.0,,,,,,0.0,500.0,,0.0,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0036,6.7
2024-06-21,500.0,3350.0,0.01,0.04,0.0,0.0,0.0,3350.0,500.0,500.0,3350.0,,,,,,,,,,,,0.0,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0036,6.7
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,500.0,,,,,500.0,0.0,0.0,0.0,0.0,137823.0,959248.08,0.92,0.0,,0.0,,0.0,6.96
2024-06-25,400.0,2752.0,0.01,0.03,0.0,0.0,0.0,1376.0,200.0,200.0,1376.0,,,200.0,,,,,,0.0,200.0,,0.0,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,6.88
2024-06-26,400.0,2824.0,0.01,0.03,0.0,0.0,0.0,1412.0,200.0,200.0,1412.0,,,,,,,,,,,,0.0,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,7.06
2024-06-27,400.0,3016.0,0.01,0.03,0.0,0.0,0.0,1508.0,200.0,200.0,1508.0,,,,,,,,,,,,0.0,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,7.54
2024-06-28,900.0,6606.0,0.01,0.07,0.01,0.01,0.0,5138.0,700.0,700.0,5138.0,,,500.0,,,,,,0.0,500.0,,0.01,,100.0,0.51,0.0,0.0,0.0,100.0,42.81,0.5103,57.19,0.0065,7.34
2024-07-01,900.0,7182.0,0.01,0.08,0.01,0.01,0.0,5586.0,700.0,700.0,5586.0,,,,,,,,,,,,0.01,,100.0,0.51,0.0,0.0,0.0,100.0,45.47,0.5041,54.53,0.0065,7.98
2024-07-02,900.0,7128.0,0.01,0.08,0.01,0.01,0.0,5544.0,700.0,700.0,5544.0,,,,,,,,,,,,0.01,,100.0,0.51,0.0,0.0,0.0,100.0,44.32,0.5065,55.68,0.0065,7.92
2024-07-03,900.0,7416.0,0.01,0.08,0.01,0.01,0.0,5768.0,700.0,700.0,5768.0,,,,,,,,,,,,0.01,,100.0,0.51,0.0,0.0,0.0,100.0,44.91,0.5052,55.09,0.0065,8.24
2024-07-04,900.0,7704.0,0.01,0.08,0.01,0.01,0.0,5992.0,700.0,700.0,5992.0,,,,,,,,,,,,0.01,,100.0,0.51,0.0,0.0,0.0,100.0,44.89,0.5052,55.11,0.0065,8.56
2024-07-05,900.0,7524.0,0.01,0.08,0.01,0.01,0.0,5852.0,700.0,700.0,5852.0,,,,,,,,,,,,0.01,,100.0,0.51,0.0,0.0,0.0,100.0,44.13,0.5069,55.87,0.0065,8.36
2024-07-08,900.0,7632.0,0.01,0.08,0.01,0.01,0.0,5936.0,700.0,700.0,5936.0,,,,,,,,,,,,0.01,,100.0,0.51,0.0,0.0,0.0,100.0,44.59,0.5059,55.41,0.0065,8.48
2024-07-09,400.0,3200.0,0.01,0.04,0.0,0.0,0.0,1600.0,200.0,200.0,1600.0,,,,0.0,,500.0,,,,,500.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.0
2024-07-10,1200.0,9504.0,0.02,0.12,0.01,0.01,0.0,4752.0,600.0,600.0,4752.0,400.0,,400.0,,,,,400.0,0.0,,,0.0,,100.0,0.43,0.0,0.0,0.0,100.0,33.22,0.5563,66.78,0.0087,7.92
2024-07-11,1200.0,9456.0,0.02,0.13,0.01,0.01,0.0,4728.0,600.0,600.0,4728.0,,,,,,,,,,,,0.0,,100.0,0.43,0.0,0.0,0.0,100.0,33.28,0.5559,66.72,0.0087,7.88
2024-07-12,1200.0,9576.0,0.02,0.13,0.01,0.01,0.0,4788.0,600.0,600.0,4788.0,,,,,,,,,,,,0.0,,100.0,0.43,0.0,0.0,0.0,100.0,33.47,0.5546,66.53,0.0087,7.98
2024-07-15,1200.0,10200.0,0.02,0.13,0.01,0.01,0.0,5100.0,600.0,600.0,5100.0,,,,,,,,,,,,0.0,,100.0,0.43,0.0,0.0,0.0,100.0,34.05,0.5509,65.95,0.0087,8.5
2024-07-16,1200.0,9576.0,0.02,0.13,0.01,0.01,0.0,4788.0,600.0,600.0,4788.0,,,,,,,,,,,,0.01,,100.0,0.43,0.0,0.0,0.0,100.0,32.65,0.5602,67.35,0.0087,7.98
2024-07-17,1200.0,9360.0,0.02,0.12,0.01,0.01,0.0,4680.0,600.0,600.0,4680.0,,,,,,,,,,,,0.0,,100.0,0.44,0.0,0.0,0.0,100.0,33.08,0.5572,66.92,0.0087,7.8
2024-07-18,400.0,3120.0,0.01,0.04,0.0,0.0,0.0,1560.0,200.0,200.0,1560.0,,,,0.0,,400.0,,,,,400.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,7.8
2024-07-19,400.0,3120.0,0.01,0.04,0.0,0.0,0.0,1560.0,200.0,200.0,1560.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,7.8
2024-07-22,400.0,3104.0,0.01,0.04,0.0,0.0,0.0,1552.0,200.0,200.0,1552.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.76
2024-07-23,400.0,3080.0,0.01,0.04,0.0,0.0,0.0,1540.0,200.0,200.0,1540.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.7
2024-07-24,400.0,3104.0,0.01,0.05,0.0,0.0,0.0,1552.0,200.0,200.0,1552.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.76
2024-07-25,400.0,3064.0,0.01,0.05,0.0,0.0,0.0,1532.0,200.0,200.0,1532.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.66
2024-07-26,400.0,3016.0,0.01,0.05,0.0,0.0,0.0,1508.0,200.0,200.0,1508.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.54
2024-07-29,400.0,3024.0,0.01,0.06,0.0,0.0,0.0,1512.0,200.0,200.0,1512.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.56
2024-07-30,400.0,3032.0,0.01,0.06,0.0,0.0,0.0,1516.0,200.0,200.0,1516.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.58
2024-07-31,400.0,3048.0,0.01,0.06,0.0,0.0,0.0,1524.0,200.0,200.0,1524.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.62
2024-08-01,400.0,3064.0,0.01,0.06,0.0,0.0,0.0,1532.0,200.0,200.0,1532.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.66
2024-08-02,400.0,3120.0,0.01,0.06,0.0,0.0,0.0,1560.0,200.0,200.0,1560.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003,7.8
2024-08-05,400.0,2984.0,0.01,0.06,0.0,0.0,0.0,1492.0,200.0,200.0,1492.0,,,,,,,,,,,,0.0,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0031,7.46
2024-08-06,626.0,4795.16,0.01,0.09,0.0,0.0,0.0,3263.16,426.0,426.0,3263.16,,,226.0,,,,,,0.0,226.0,,0.0,,100.0,0.33,0.0,0.0,0.0,100.0,36.98,0.5339,63.02,0.0048,7.66
2024-08-07,626.0,4770.12,0.01,0.09,0.0,0.0,0.0,3246.12,426.0,426.0,3246.12,,,,,,,,,,,,0.0,,100.0,0.33,0.0,0.0,0.0,100.0,36.19,0.5381,63.81,0.0048,7.62
2024-08-08,626.0,4782.64,0.01,0.09,0.0,0.0,0.0,3254.64,426.0,426.0,3254.64,,,,,,,,,,,,0.0,,100.0,0.33,0.0,0.0,0.0,100.0,36.1,0.5386,63.9,0.0049,7.64
2024-08-09,400.0,3024.0,0.01,0.06,0.0,0.0,0.0,1512.0,200.0,200.0,1512.0,,,,0.0,,226.0,,,,,226.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0031,7.56
2024-08-12,400.0,3056.0,0.01,0.07,0.0,0.0,0.0,1528.0,200.0,200.0,1528.0,,,,,,,,,,,,0.0,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0031,7.64
2024-08-13,400.0,3040.0,0.01,0.07,0.0,0.0,0.0,1520.0,200.0,200.0,1520.0,,,,,,,,,,,,0.0,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032,7.6
2024-08-14,1200.0,9168.0,0.02,0.23,0.01,0.01,0.0,4584.0,600.0,600.0,4584.0,400.0,,400.0,,,,,400.0,0.0,,,0.0,,100.0,0.47,0.0,0.0,0.0,100.0,33.39,0.5552,66.61,0.0095,7.64
2024-08-15,1200.0,9384.0,0.02,0.23,0.01,0.01,0.0,4692.0,600.0,600.0,4692.0,,,,,,,,,,,,0.0,,100.0,0.48,0.0,0.0,0.0,100.0,33.59,0.5538,66.41,0.0096,7.82
2024-08-16,1200.0,9096.0,0.02,0.23,0.01,0.01,0.0,4548.0,600.0,600.0,4548.0,,,,,,,,,,,,0.0,,100.0,0.48,0.0,0.0,0.0,100.0,32.99,0.5579,67.01,0.0097,7.58
2024-08-19,1200.0,9000.0,0.02,0.25,0.01,0.01,0.0,4500.0,600.0,600.0,4500.0,,,,,,,,,,,,0.0,,100.0,0.49,0.0,0.0,0.0,100.0,33.22,0.5563,66.78,0.0098,7.5
2024-08-20,1200.0,8928.0,0.02,0.25,0.01,0.01,0.0,4464.0,600.0,600.0,4464.0,,,,,,,,,,,,0.0,,100.0,0.49,0.0,0.0,0.0,100.0,33.24,0.5562,66.76,0.0099,7.44
2024-08-21,800.0,6208.0,0.01,0.17,0.01,0.01,0.0,1552.0,600.0,200.0,4656.0,,,,,,,,,,,400.0,0.0,0.0,100.0,0.49,0.0,0.0,0.0,100.0,49.47,0.5001,50.53,0.0066,7.76
2024-08-22,400.0,3080.0,0.01,0.09,0.0,0.0,0.0,1540.0,200.0,200.0,1540.0,,,,0.0,,400.0,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,7.7
2024-08-23,900.0,6858.0,0.01,0.2,0.01,0.01,0.0,5334.0,700.0,700.0,5334.0,,,500.0,,,,,,0.0,500.0,,0.01,,100.0,0.58,0.0,0.0,0.0,100.0,43.05,0.5097,56.95,0.0074,7.62
2024-08-26,400.0,3032.0,0.01,0.09,0.0,0.0,0.0,1516.0,200.0,200.0,1516.0,,,,0.0,,500.0,,,,,500.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,7.58
2024-08-27,400.0,2896.0,0.01,0.1,0.0,0.0,0.0,1448.0,200.0,200.0,1448.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,7.24
2024-08-28,400.0,2904.0,0.01,0.12,0.0,0.0,0.0,1452.0,200.0,200.0,1452.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,7.26
2024-08-29,400.0,2912.0,0.01,0.12,0.0,0.0,0.0,1456.0,200.0,200.0,1456.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,7.28
2024-08-30,1200.0,8736.0,0.02,0.36,0.01,0.01,0.0,4368.0,600.0,600.0,4368.0,400.0,,400.0,,,,,400.0,0.0,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0099,7.28
2024-09-02,1200.0,8760.0,0.02,0.36,0.01,0.01,0.0,4380.0,600.0,600.0,4380.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,33.36,0.5554,66.64,0.0099,7.3
2024-09-03,1200.0,8736.0,0.02,0.37,0.01,0.01,0.0,4368.0,600.0,600.0,4368.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,33.3,0.5558,66.7,0.0099,7.28
2024-09-04,1200.0,8712.0,0.02,0.37,0.01,0.01,0.0,4356.0,600.0,600.0,4356.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,33.3,0.5558,66.7,0.0099,7.26
2024-09-05,1200.0,8592.0,0.02,0.36,0.01,0.01,0.0,4296.0,600.0,600.0,4296.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,33.18,0.5566,66.82,0.0099,7.16
2024-09-06,1200.0,8616.0,0.02,0.37,0.01,0.01,0.0,4308.0,600.0,600.0,4308.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,33.36,0.5553,66.64,0.0099,7.18
2024-09-09,400.0,2912.0,0.01,0.12,0.0,0.0,0.0,1456.0,200.0,200.0,1456.0,,,,0.0,,400.0,,,,,400.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,7.28
2024-09-10,400.0,2864.0,0.01,0.12,0.0,0.0,0.0,1432.0,200.0,200.0,1432.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,7.16
2024-09-11,400.0,2840.0,0.01,0.13,0.0,0.0,0.0,1420.0,200.0,200.0,1420.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,7.1
2024-09-12,400.0,2768.0,0.01,0.14,0.0,0.0,0.0,1384.0,200.0,200.0,1384.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.92
2024-09-13,400.0,2680.0,0.01,0.13,0.0,0.0,0.0,1340.0,200.0,200.0,1340.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.7
2024-09-16,400.0,2704.0,0.01,0.14,0.0,0.0,0.0,1352.0,200.0,200.0,1352.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.76
2024-09-17,400.0,2664.0,0.01,0.15,0.0,0.0,0.0,1332.0,200.0,200.0,1332.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.66
2024-09-18,400.0,2736.0,0.01,0.16,0.0,0.0,0.0,1368.0,200.0,200.0,1368.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.84
2024-09-19,400.0,2736.0,0.01,0.16,0.0,0.0,0.0,1368.0,200.0,200.0,1368.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.84
2024-09-20,400.0,2792.0,0.01,0.15,0.0,0.0,0.0,1396.0,200.0,200.0,1396.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.98
2024-09-23,400.0,2800.0,0.01,0.15,0.0,0.0,0.0,1400.0,200.0,200.0,1400.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,7.0
2024-09-24,900.0,6228.0,0.01,0.26,0.01,0.01,0.0,4844.0,700.0,700.0,4844.0,,,500.0,,,,,,0.0,500.0,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,43.1,0.5095,56.9,0.0074,6.92
2024-09-25,900.0,6156.0,0.01,0.26,0.01,0.01,0.0,4788.0,700.0,700.0,4788.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,44.27,0.5066,55.73,0.0075,6.84
2024-09-26,900.0,6156.0,0.01,0.26,0.01,0.01,0.0,4788.0,700.0,700.0,4788.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,44.41,0.5063,55.59,0.0075,6.84
2024-09-27,400.0,2672.0,0.01,0.12,0.0,0.0,0.0,1336.0,200.0,200.0,1336.0,,,,0.0,,500.0,,,,,500.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.68
2024-09-30,400.0,2688.0,0.01,0.12,0.0,0.0,0.0,1344.0,200.0,200.0,1344.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.72
2024-10-01,400.0,2712.0,0.01,0.11,0.0,0.0,0.0,1356.0,200.0,200.0,1356.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.78
2024-10-02,400.0,2696.0,0.01,0.11,0.0,0.0,0.0,1348.0,200.0,200.0,1348.0,,,,,,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.74
2024-10-03,900.0,5958.0,0.01,0.26,0.01,0.01,0.0,4634.0,700.0,700.0,4634.0,,,500.0,,,,,,0.0,500.0,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,42.77,0.5104,57.23,0.0074,6.62
2024-10-04,900.0,5832.0,0.01,0.26,0.01,0.01,0.0,4536.0,700.0,700.0,4536.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,44.14,0.5069,55.86,0.0075,6.48
2024-10-07,900.0,6012.0,0.01,0.24,0.01,0.01,0.0,4676.0,700.0,700.0,4676.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,44.78,0.5054,55.22,0.0075,6.68
2024-10-08,400.0,2592.0,0.01,0.11,0.0,0.0,0.0,1296.0,200.0,200.0,1296.0,,,,0.0,,500.0,,,,,500.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0033,6.48
2024-10-09,1400.0,9072.0,0.02,0.4,0.01,0.01,0.0,4536.0,700.0,700.0,4536.0,500.0,,500.0,,,,,500.0,0.0,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,28.57,0.5918,71.43,0.0116,6.48
2024-10-10,1400.0,8848.0,0.02,0.4,0.01,0.01,0.0,4424.0,700.0,700.0,4424.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,28.32,0.594,71.68,0.0116,6.32
2024-10-11,1400.0,8596.0,0.02,0.39,0.01,0.01,0.0,4298.0,700.0,700.0,4298.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,28.28,0.5944,71.72,0.0116,6.14
2024-10-14,1400.0,9184.0,0.02,0.32,0.01,0.01,0.0,4592.0,700.0,700.0,4592.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,29.26,0.586,70.74,0.0116,6.56
2024-10-15,1400.0,8960.0,0.02,0.28,0.01,0.01,0.0,4480.0,700.0,700.0,4480.0,,,,,,,,,,,,0.0,,100.0,0.58,0.0,0.0,0.0,100.0,28.32,0.594,71.68,0.0116,6.4
2024-10-16,1200.0,7752.0,0.02,0.23,0.01,0.01,0.0,3230.0,700.0,500.0,4522.0,,,,,,,,,,,200.0,0.0,0.0,100.0,0.58,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0099,6.46
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,700.0,,,,,500.0,0.0,0.0,0.0,0.0,120238.0,781547.0,0.78,0.0,,0.0,,0.0,6.5
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,120238.0,755094.64,0.78,0.0,,0.0,,0.0,6.28
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,120238.0,738261.32,0.76,0.0,,0.0,,0.0,6.14
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,120238.0,723832.76,0.74,0.0,,0.0,,0.0,6.02
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,120238.0,709404.2,0.72,0.0,,0.0,,0.0,5.9
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,705899.6,0.71,0.0,,0.0,,0.0,5.9
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,674792.16,0.71,0.0,,0.0,,0.0,5.64
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,710685.36,0.67,0.0,,0.0,,0.0,5.94
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,701113.84,0.71,0.0,,0.0,,0.0,5.86
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,681970.8,0.7,0.0,,0.0,,0.0,5.7
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,679577.92,0.7,0.0,,0.0,,0.0,5.68
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,638898.96,0.68,0.0,,0.0,,0.0,5.34
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,658042.0,0.64,0.0,,0.0,,0.0,5.5
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,662827.76,0.66,0.0,,0.0,,0.0,5.54
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,574291.2,0.66,0.0,,0.0,,0.0,4.8
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,634113.2,0.57,0.0,,0.0,,0.0,5.3
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,619755.92,0.63,0.0,,0.0,,0.0,5.18
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,119644.0,634113.2,0.62,0.0,,0.0,,0.0,5.3
2024-11-12,272.0,1387.2,0.0,0.04,0.0,0.0,0.0,693.6,136.0,136.0,693.6,,,136.0,,,,,,0.0,136.0,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,5.1
2024-11-13,272.0,1414.4,0.0,0.04,0.0,0.0,0.0,707.2,136.0,136.0,707.2,,,,,,,,,,,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,5.2
2024-11-14,1472.0,7801.6,0.02,0.19,0.01,0.01,0.0,3900.8,736.0,736.0,3900.8,600.0,,600.0,,,,,600.0,0.0,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,18.33,0.7005,81.67,0.0122,5.3
2024-11-15,1472.0,7772.16,0.02,0.18,0.01,0.01,0.0,3886.08,736.0,736.0,3886.08,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,18.51,0.6984,81.49,0.0122,5.28
2024-11-18,1472.0,7566.08,0.02,0.18,0.01,0.01,0.0,3783.04,736.0,736.0,3783.04,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,18.68,0.6962,81.32,0.0122,5.14
2024-11-19,1472.0,7654.4,0.02,0.18,0.01,0.01,0.0,3827.2,736.0,736.0,3827.2,,,,,,,,,,,,0.0,,100.0,0.61,0.0,0.0,0.0,100.0,18.39,0.6998,81.61,0.0122,5.2
2024-11-20,1200.0,6432.0,0.02,0.14,0.01,0.01,0.0,3216.0,600.0,600.0,3216.0,,,,0.0,,136.0,,,,,136.0,0.0,0.0,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.01,5.36
2024-11-21,1200.0,5880.0,0.02,0.13,0.01,0.01,0.0,2940.0,600.0,600.0,2940.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.01,4.9
