,ALTUV FP Equity_DX_SI_QTY,ALTUV FP Equity_DX_SHORT_INTEREST_VALUE,ALTUV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTUV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTUV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTUV FP Equity_DX_SI_MV,ALTUV FP Equity_DX_DSS,ALTUV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTUV FP Equity_DX_SUPPLY_SI_QTY,ALTUV FP Equity_DX_BROKER_SI_QTY,ALTUV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTUV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTUV FP Equity_DX_BROKER_SI_MV_INC_x,ALTUV FP Equity_DX_BROKER_SI_QTY_ADD,ALTUV FP Equity_DX_SUPPLY_SI_MV_DEC,ALTUV FP Equity_DX_BROKER_SI_QTY_INC,ALTUV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTUV FP Equity_DX_BROKER_SI_MV_INC_y,ALTUV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTUV FP Equity_DX_BROKER_SI_MV_ADD,ALTUV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTUV FP Equity_DX_BROKER_SI_QTY_DEC,ALTUV FP Equity_DX_SUPPLY_SI_MV,ALTUV FP Equity_DX_BROKER_SI_MV_DEC,ALTUV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTUV FP Equity_DX_UTILIZATION_QUANTITY,ALTUV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTUV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTUV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTUV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTUV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTUV FP Equity_DX_BROKER_SI_CON_RATIO,ALTUV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTUV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTUV FP Equity_PX_LAST
2024-12-04,58.0,96.86,0.0,0.0,0.0,0.0,0.0,48.43,29.0,29.0,48.43,,,,,,,,,,,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0022,1.67
2024-12-05,58.0,97.32,0.0,0.0,0.0,0.0,0.0,48.66,29.0,29.0,48.66,,,,,,,,,,,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0022,1.678
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,29.0,,,,,29.0,0.0,0.0,0.0,0.0,26512.0,43850.85,0.04,0.0,,0.0,,0.0,1.654
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26712.0,44876.16,0.04,0.0,,0.0,,0.0,1.68
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26712.0,46478.88,0.05,0.0,,0.0,,0.0,1.74
2024-12-11,5826.0,10195.5,0.09,0.3,0.06,0.01,0.0,10195.5,0.0,5826.0,0.0,,,5826.0,,,,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2206,1.75
2024-12-12,5826.0,9904.2,0.09,0.3,0.06,0.01,0.0,9904.2,0.0,5826.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2181,1.7
2024-12-13,5826.0,9974.11,0.09,0.3,0.06,0.01,0.0,9974.11,0.0,5826.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2181,1.712
2024-12-16,5826.0,9729.42,0.09,0.3,0.06,0.01,0.0,9729.42,0.0,5826.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2181,1.67
2024-12-17,93862.0,151680.99,1.52,5.01,0.91,0.15,0.0,89141.79,49336.0,55162.0,79726.98,,,49336.0,,,,,,0.08,49336.0,,0.08,,100.0,96.34,0.0,0.0,0.0,100.0,6.31,0.8817,93.69,1.8328,1.616
2024-12-18,93858.0,173637.3,1.52,4.97,0.91,0.16,0.0,102042.3,49336.0,55158.0,91271.6,,,,,,,,,,,4.0,0.08,0.0,100.0,96.34,0.0,0.0,0.0,100.0,5.76,0.8914,94.24,1.8327,1.85
2024-12-19,88036.0,170437.7,1.43,4.34,0.85,0.17,0.0,95514.5,49336.0,49336.0,95514.5,,,,,,,,,,,5822.0,0.09,0.01,100.0,96.34,0.0,0.0,0.0,100.0,,1.0,100.0,1.7191,1.936
2024-12-20,88036.0,170965.91,1.43,4.29,0.85,0.17,0.0,95810.51,49336.0,49336.0,95810.51,,,,,,,,,,,,0.1,,100.0,96.34,0.0,0.0,0.0,100.0,,1.0,100.0,1.7191,1.942
2024-12-23,88036.0,183114.88,1.43,4.23,0.85,0.18,0.0,102618.88,49336.0,49336.0,102618.88,,,,,,,,,,,,0.1,,100.0,96.34,0.0,0.0,0.0,100.0,,1.0,100.0,1.7191,2.08
2024-12-24,89036.0,189646.68,1.44,3.94,0.86,0.19,0.0,105085.68,50336.0,49336.0,107215.68,1000.0,,,,,,,1000.0,,,,0.1,,100.0,96.41,0.0,0.0,0.0,100.0,1.11,0.9781,98.89,1.7053,2.13
2024-12-25,89036.0,189646.68,1.44,3.91,0.86,0.19,0.0,105085.68,50336.0,49336.0,107215.68,,,,,,,,,,,,0.1,,100.0,96.41,0.0,0.0,0.0,100.0,1.11,0.9781,98.89,1.7053,
2024-12-26,90036.0,191776.68,1.46,3.96,0.87,0.19,0.0,107215.68,50336.0,50336.0,107215.68,,,1000.0,,,,,,0.0,,,0.11,,100.0,96.41,0.0,0.0,0.0,100.0,2.27,0.9556,97.73,1.7245,
2024-12-27,90036.0,193577.4,1.46,3.96,0.87,0.19,0.0,108222.4,50336.0,50336.0,108222.4,,,,,,,,,,,,0.11,,100.0,96.41,0.0,0.0,0.0,100.0,2.26,0.9557,97.74,1.7245,2.15
2024-12-30,89036.0,191427.4,1.44,3.78,0.86,0.19,0.0,106072.4,50336.0,49336.0,108222.4,,,,,,,,,,,1000.0,0.11,0.0,100.0,96.41,0.0,0.0,0.0,100.0,1.12,0.9778,98.88,1.7053,2.15
2024-12-31,88036.0,193679.2,1.43,3.72,0.85,0.19,0.0,108539.2,49336.0,49336.0,108539.2,,,,0.0,,1000.0,,,,,,0.11,,100.0,94.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6862,2.2
2025-01-01,88036.0,193679.2,1.43,3.66,0.85,0.19,0.0,108539.2,49336.0,49336.0,108539.2,,,,,,,,,,,,0.11,,100.0,94.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.6862,
2025-01-02,88036.0,201602.44,1.43,3.66,0.85,0.2,0.0,112979.44,49336.0,49336.0,112979.44,,,,,,,,,,,,0.11,,100.0,96.34,0.0,0.0,0.0,100.0,,1.0,100.0,1.7191,2.29
2025-01-03,88736.0,204536.48,1.44,3.54,0.86,0.2,0.0,115332.98,49336.0,50036.0,113719.48,,,700.0,,,,,,0.0,,,0.11,,100.0,96.34,0.0,0.0,0.0,100.0,0.82,0.9837,99.18,1.7328,2.305
2025-01-06,93739.0,216537.09,1.52,3.78,0.91,0.22,0.0,127140.09,49336.0,55039.0,113966.16,,,6603.0,,,,,,0.02,,1600.0,0.11,0.0,100.0,96.34,0.0,0.0,0.0,100.0,6.99,0.8699,93.01,1.8305,2.31
2025-01-07,92839.0,218635.85,1.5,3.62,0.9,0.22,0.0,129616.85,48436.0,55039.0,114066.78,,,,0.0,,900.0,,,,,,0.11,,100.0,96.28,0.0,0.0,0.0,100.0,7.04,0.8691,92.96,1.8453,2.355
2025-01-08,91939.0,215137.26,1.49,3.57,0.89,0.22,0.0,126685.26,48436.0,54139.0,113340.24,,,,,,,,,,,900.0,0.11,0.0,100.0,96.28,0.0,0.0,0.0,100.0,7.21,0.8663,92.79,1.8275,2.34
2025-01-09,91039.0,212120.87,1.47,3.49,0.88,0.21,0.0,126143.87,47536.0,54139.0,110758.88,,,,0.0,,900.0,,,,,,0.11,,100.0,96.2,0.0,0.0,0.0,100.0,7.27,0.8652,92.73,1.8423,2.33
2025-01-10,88172.0,206763.34,1.43,3.45,0.85,0.21,0.0,120232.84,47536.0,51272.0,111471.92,,,,,,,,,,,2867.0,0.11,0.01,100.0,96.2,0.0,0.0,0.0,100.0,4.22,0.9191,95.78,1.7843,2.345
2025-01-13,84436.0,199268.96,1.37,3.59,0.82,0.2,0.0,112184.96,47536.0,47536.0,112184.96,,,,,,,,,,,3736.0,0.11,0.01,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.36
2025-01-14,84436.0,196735.88,1.37,3.9,0.82,0.2,0.0,110758.88,47536.0,47536.0,110758.88,,,,,,,,,,,,0.11,,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.33
2025-01-15,84436.0,195891.52,1.37,4.01,0.82,0.2,0.0,110283.52,47536.0,47536.0,110283.52,,,,,,,,,,,,0.11,,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.32
2025-01-16,84436.0,190403.18,1.37,4.16,0.82,0.19,0.0,107193.68,47536.0,47536.0,107193.68,,,,,,,,,,,,0.11,,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.255
2025-01-17,84436.0,190825.36,1.37,4.13,0.82,0.19,0.0,107431.36,47536.0,47536.0,107431.36,,,,,,,,,,,,0.11,,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.26
2025-01-20,84436.0,181537.4,1.37,4.22,0.82,0.19,0.0,102202.4,47536.0,47536.0,102202.4,,,,,,,,,,,,0.11,,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.15
2025-01-21,84436.0,177315.6,1.37,4.18,0.82,0.18,0.0,99825.6,47536.0,47536.0,99825.6,,,,,,,,,,,,0.1,,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.1
2025-01-22,84436.0,181115.22,1.37,4.12,0.82,0.18,0.0,101964.72,47536.0,47536.0,101964.72,,,,,,,,,,,,0.1,,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.145
2025-01-23,84436.0,181115.22,1.37,4.12,0.82,0.18,0.0,101964.72,47536.0,47536.0,101964.72,,,,,,,,,,,,0.1,,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.145
2025-01-24,84436.0,171827.26,1.37,4.2,0.82,0.18,0.0,96735.76,47536.0,47536.0,96735.76,,,,,,,,,,,,0.1,,100.0,96.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.7087,2.035
2025-01-27,90436.0,190819.96,1.46,4.07,0.87,0.19,0.0,106630.96,50536.0,50536.0,106630.96,3000.0,,3000.0,,,,,3000.0,0.01,,,0.1,,100.0,96.42,0.0,0.0,0.0,100.0,6.66,0.8757,93.34,1.7254,2.11
2025-01-28,90436.0,190819.96,1.46,4.05,0.87,0.19,0.0,106630.96,50536.0,50536.0,106630.96,,,,,,,,,,,,0.11,,100.0,96.42,0.0,0.0,0.0,100.0,6.79,0.8734,93.21,1.7254,2.11
2025-01-29,90436.0,185393.8,1.46,4.08,0.87,0.19,0.0,103598.8,50536.0,50536.0,103598.8,,,,,,,,,,,,0.11,,100.0,99.86,0.0,0.0,0.0,100.0,6.89,0.8717,93.11,1.787,2.05
2025-01-30,90436.0,184941.62,1.46,3.97,0.87,0.19,0.0,103346.12,50536.0,50536.0,103346.12,,,,,,,,,,,,0.1,,100.0,99.87,0.0,0.0,0.0,100.0,6.8,0.8733,93.2,1.7872,2.045
2025-01-31,90436.0,184489.44,1.46,3.9,0.87,0.19,0.0,103093.44,50536.0,50536.0,103093.44,,,,,,,,,,,,0.1,,100.0,99.87,0.0,0.0,0.0,100.0,6.8,0.8733,93.2,1.7872,2.04
2025-02-03,90436.0,184489.44,1.46,3.89,0.87,0.18,0.0,103093.44,50536.0,50536.0,103093.44,,,,,,,,,,,,0.1,,100.0,96.43,0.0,0.0,0.0,100.0,6.79,0.8734,93.21,1.7256,2.04
2025-02-04,53536.0,109481.12,0.87,2.46,0.52,0.11,0.0,27885.62,50536.0,13636.0,103346.12,,,,,,,,,,,36900.0,0.1,0.08,100.0,96.43,0.0,0.0,0.0,100.0,11.45,0.7972,88.55,1.0215,2.045
2025-02-05,16636.0,33854.26,0.27,0.79,0.16,0.03,0.0,27749.26,13636.0,13636.0,27749.26,,,,0.08,,36900.0,,,,,,0.03,,100.0,87.93,0.0,0.0,0.0,100.0,36.75,0.5351,63.25,1.0727,2.035
2025-02-06,16636.0,34436.52,0.27,0.78,0.16,0.03,0.0,28226.52,13636.0,13636.0,28226.52,,,,,,,,,,,,0.03,,100.0,87.93,0.0,0.0,0.0,100.0,36.24,0.5379,63.76,1.0727,2.07
2025-02-07,16636.0,34686.06,0.27,0.83,0.16,0.03,0.0,28431.06,13636.0,13636.0,28431.06,,,,,,,,,,,,0.03,,100.0,88.17,0.0,0.0,0.0,100.0,36.47,0.5366,63.53,1.0757,2.085
2025-02-10,16636.0,34186.98,0.27,0.84,0.16,0.03,0.0,28021.98,13636.0,13636.0,28021.98,,,,,,,,,,,,0.03,,100.0,88.17,0.0,0.0,0.0,100.0,36.97,0.5339,63.03,1.0757,2.055
2025-02-11,16636.0,34270.16,0.27,0.87,0.16,0.03,0.0,28090.16,13636.0,13636.0,28090.16,,,,,,,,,,,,0.03,,100.0,88.17,0.0,0.0,0.0,100.0,36.58,0.536,63.42,1.0757,2.06
2025-02-12,16636.0,34020.62,0.27,0.88,0.16,0.03,0.0,27885.62,13636.0,13636.0,27885.62,,,,,,,,,,,,0.03,,100.0,88.17,0.0,0.0,0.0,100.0,36.81,0.5348,63.19,1.0757,2.045
2025-02-13,16636.0,33937.44,0.27,0.89,0.16,0.03,0.0,27817.44,13636.0,13636.0,27817.44,,,,,,,,,,,,0.03,,100.0,88.17,0.0,0.0,0.0,100.0,36.69,0.5354,63.31,1.0757,2.04
2025-02-14,16636.0,34436.52,0.27,0.93,0.16,0.03,0.0,28226.52,13636.0,13636.0,28226.52,,,,,,,,,,,,0.03,,100.0,88.17,0.0,0.0,0.0,100.0,36.32,0.5374,63.68,1.0757,2.07
2025-02-17,16636.0,34186.98,0.27,0.92,0.16,0.03,0.0,28021.98,13636.0,13636.0,28021.98,,,,,,,,,,,,0.03,,100.0,88.17,0.0,0.0,0.0,100.0,36.69,0.5354,63.31,1.0757,2.055
2025-02-18,16656.0,34061.52,0.27,0.97,0.16,0.03,0.0,27906.07,13646.0,13646.0,27906.07,10.0,,10.0,,,,,10.0,0.0,,,0.03,,100.0,88.13,0.0,0.0,0.0,100.0,36.71,0.5338,63.17,1.0757,2.045
2025-02-19,16656.0,34144.8,0.27,1.0,0.16,0.03,0.0,27974.3,13646.0,13646.0,27974.3,,,,,,,,,,,,0.03,,100.0,88.15,0.0,0.0,0.0,100.0,36.54,0.5347,63.34,1.0759,2.05
2025-02-20,16656.0,34061.52,0.27,1.03,0.16,0.03,0.0,27906.07,13646.0,13646.0,27906.07,,,,,,,,,,,,0.03,,100.0,88.15,0.0,0.0,0.0,100.0,36.65,0.5341,63.23,1.0759,2.045
2025-02-21,16656.0,33811.68,0.27,1.03,0.16,0.03,0.0,27701.38,13646.0,13646.0,27701.38,,,,,,,,,,,,0.03,,100.0,88.13,0.0,0.0,0.0,100.0,36.76,0.5335,63.12,1.0757,2.03
2025-02-24,16656.0,33478.56,0.17,1.03,0.12,0.03,0.0,27428.46,13646.0,13646.0,27428.46,,,,,,,,,,,,0.03,,100.0,88.13,0.0,0.0,0.0,100.0,36.82,0.5332,63.06,1.0757,2.01
2025-02-25,16656.0,33278.69,0.17,1.02,0.12,0.03,0.0,27264.71,13646.0,13646.0,27264.71,,,,,,,,,,,,0.03,,100.0,88.13,0.0,0.0,0.0,100.0,36.73,0.5337,63.15,1.0757,1.998
2025-02-26,16636.0,33438.36,0.17,1.04,0.12,0.03,0.0,27408.36,13636.0,13636.0,27408.36,,,,0.0,,10.0,,,,,10.0,0.03,0.0,100.0,88.12,0.0,0.0,0.0,100.0,36.5,0.5365,63.5,1.0751,2.01
2025-02-27,13636.0,27272.0,0.14,0.85,0.1,0.03,0.0,21272.0,13636.0,10636.0,27272.0,,,,,,,,,,,3000.0,0.03,0.01,100.0,88.12,0.0,0.0,0.0,100.0,22.09,0.6558,77.91,0.8812,2.0
2025-02-28,34704.0,68019.84,0.35,2.3,0.25,0.07,0.0,44433.2,22670.0,22670.0,44433.2,9034.0,,12034.0,,,,,9034.0,0.03,,,0.05,,100.0,92.5,0.0,0.0,0.0,100.0,29.71,0.5666,69.15,1.416,1.96
2025-03-03,34704.0,68713.92,0.35,2.27,0.25,0.07,0.0,44886.6,22670.0,22670.0,44886.6,,,,,,,,,,,,0.04,,100.0,92.5,0.0,0.0,0.0,100.0,30.35,0.5618,68.52,1.416,1.98
2025-03-04,34704.0,65382.34,0.35,2.34,0.25,0.07,0.0,42710.28,22670.0,22670.0,42710.28,,,,,,,,,,,,0.04,,100.0,92.5,0.0,0.0,0.0,100.0,29.1,0.5713,69.75,1.416,1.884
2025-03-05,34704.0,64965.89,0.35,2.3,0.25,0.07,0.0,42438.24,22670.0,22670.0,42438.24,,,,,,,,,,,,0.04,,100.0,92.5,0.0,0.0,0.0,100.0,30.0,0.5644,68.86,1.416,1.872
2025-03-06,22870.0,41806.36,0.23,1.48,0.16,0.04,0.0,19808.21,22670.0,10836.0,41440.76,,,,,,,,,,,11834.0,0.04,0.02,100.0,92.54,0.0,0.0,0.0,100.0,45.92,0.4848,52.32,0.9335,1.828
2025-03-07,11036.0,20195.88,0.11,0.7,0.08,0.02,0.0,19829.88,10836.0,10836.0,19829.88,,,,0.02,,11834.0,,,,,,0.02,,100.0,44.23,0.0,0.0,0.0,100.0,3.62,0.9302,96.38,0.4505,1.83
2025-03-10,10636.0,19634.06,0.11,0.78,0.08,0.02,0.0,19634.06,10636.0,10636.0,19634.06,,,,0.0,,200.0,,,,,200.0,0.02,0.0,100.0,80.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.808,1.846
2025-03-11,10636.0,19570.24,0.11,0.81,0.08,0.02,0.0,19570.24,10636.0,10636.0,19570.24,,,,,,,,,,,,0.02,,100.0,80.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.808,1.84
2025-03-12,10636.0,20208.4,0.11,0.81,0.08,0.02,0.0,20208.4,10636.0,10636.0,20208.4,,,,,,,,,,,,0.02,,100.0,80.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.808,1.9
2025-03-13,10636.0,20931.65,0.11,0.85,0.08,0.02,0.0,20931.65,10636.0,10636.0,20931.65,,,,,,,,,,,,0.02,,100.0,80.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.808,1.968
2025-03-14,12636.0,24134.76,0.13,1.04,0.09,0.02,0.0,22224.76,11636.0,11636.0,22224.76,,,1000.0,,,,,,0.0,1000.0,,0.02,,100.0,86.4,0.0,0.0,0.0,100.0,16.23,0.7281,83.77,0.9383,1.91
2025-03-17,12636.0,24892.92,0.13,1.08,0.09,0.02,0.0,22922.92,11636.0,11636.0,22922.92,,,,,,,,,,,,0.02,,100.0,86.4,0.0,0.0,0.0,100.0,15.42,0.7392,84.58,0.9383,1.97
2025-03-18,12636.0,25044.55,0.13,1.12,0.09,0.03,0.0,23062.55,11636.0,11636.0,23062.55,,,,,,,,,,,,0.02,,100.0,86.4,0.0,0.0,0.0,100.0,15.75,0.7347,84.25,0.9383,1.982
2025-03-19,12980.0,25311.0,0.13,1.21,0.09,0.03,0.0,23025.6,11808.0,11808.0,23025.6,172.0,0.0,,,172.0,,0.0,172.0,,,,0.02,,100.0,86.58,0.0,0.0,0.0,100.0,18.3,0.701,81.7,0.9517,1.95
2025-03-20,12980.0,25311.0,0.13,1.29,0.09,0.03,0.0,23025.6,11808.0,11808.0,23025.6,,,,,,,,,,,,0.02,,100.0,86.58,0.0,0.0,0.0,100.0,18.06,0.7041,81.94,0.9517,1.95
2025-03-21,12980.0,24791.8,0.13,1.39,0.09,0.02,0.0,22553.28,11808.0,11808.0,22553.28,,,,,,,,,,,,0.02,,100.0,86.47,0.0,0.0,0.0,100.0,18.37,0.7001,81.63,0.9506,1.91
2025-03-24,10980.0,20642.4,0.11,1.24,0.08,0.02,0.0,323.36,10808.0,172.0,20319.04,,,,0.0,,1000.0,,,,,11636.0,0.02,0.02,100.0,85.22,0.0,0.0,0.0,100.0,3.13,0.9393,96.87,0.8657,1.88
2025-03-25,344.0,660.48,0.0,0.04,0.0,0.0,0.0,330.24,172.0,172.0,330.24,,,,0.02,,10636.0,,,,,,0.0,,100.0,1.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0272,1.92
2025-03-26,930.0,1800.48,0.01,0.11,0.01,0.0,0.0,1800.48,930.0,930.0,1800.48,,0.0,,,758.0,,0.0,,,758.0,,0.0,,100.0,7.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0716,1.936
2025-03-27,930.0,1796.76,0.01,0.11,0.01,0.0,0.0,1796.76,930.0,930.0,1796.76,,,,,,,,,,,,0.0,,100.0,7.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0733,1.932
2025-03-28,930.0,1798.62,0.01,0.11,0.01,0.0,0.0,1798.62,930.0,930.0,1798.62,,,,,,,,,,,,0.0,,100.0,7.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0733,1.934
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,930.0,,,,,930.0,0.0,0.0,0.0,0.0,12683.0,23285.99,0.02,0.0,,0.0,,0.0,1.836
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13183.0,24309.45,0.02,0.0,,0.0,,0.0,1.844
2025-04-02,262.0,472.12,0.0,0.03,0.0,0.0,0.0,236.06,131.0,131.0,236.06,,,131.0,,,,,,0.0,131.0,,0.0,,100.0,0.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0199,1.802
2025-04-03,262.0,470.55,0.0,0.03,0.0,0.0,0.0,235.28,131.0,131.0,235.28,,,,,,,,,,,,0.0,,100.0,0.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0199,1.796
2025-04-04,262.0,444.88,0.0,0.03,0.0,0.0,0.0,222.44,131.0,131.0,222.44,,,,,,,,,,,,0.0,,100.0,0.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0199,1.698
2025-04-07,262.0,424.34,0.0,0.03,0.0,0.0,0.0,212.17,131.0,131.0,212.17,,,,,,,,,,,,0.0,,100.0,1.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0202,1.62
2025-04-08,262.0,453.26,0.0,0.03,0.0,0.0,0.0,226.63,131.0,131.0,226.63,,,,,,,,,,,,0.0,,100.0,1.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0202,1.73
2025-04-09,262.0,445.35,0.0,0.03,0.0,0.0,0.0,222.67,131.0,131.0,222.67,,,,,,,,,,,,0.0,,100.0,1.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0202,1.7
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,131.0,,,,,131.0,0.0,0.0,0.0,0.0,13144.0,22741.75,0.02,0.0,,0.0,,0.0,1.73
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13144.0,21692.86,0.02,0.0,,0.0,,0.0,1.65
2025-04-14,8400.0,14278.32,0.08,0.8,0.06,0.01,0.0,14278.32,8400.0,8400.0,14278.32,,,8400.0,,,,,,0.01,8400.0,,0.01,,100.0,63.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.6391,1.7
2025-04-15,784.0,1332.96,0.01,0.08,0.01,0.0,0.0,1332.96,784.0,784.0,1332.96,,,,0.01,,7616.0,,,,,7616.0,0.0,0.01,100.0,6.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.061,1.7
2025-04-16,784.0,1322.61,0.01,0.08,0.01,0.0,0.0,1322.61,784.0,784.0,1322.61,,,,,,,,,,,,0.0,,100.0,6.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.061,1.687
2025-04-17,784.0,1317.59,0.01,0.08,0.01,0.0,0.0,1317.59,784.0,784.0,1317.59,,,,,,,,,,,,0.0,,100.0,6.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.061,1.681
2025-04-18,784.0,1317.59,0.01,0.09,0.01,0.0,0.0,1317.59,784.0,784.0,1317.59,,,,,,,,,,,,0.0,,100.0,6.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.061,
2025-04-21,784.0,1317.59,0.01,0.09,0.01,0.0,0.0,1317.59,784.0,784.0,1317.59,,,,,,,,,,,,0.0,,100.0,6.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0615,
2025-04-22,784.0,1293.76,0.01,0.09,0.01,0.0,0.0,1293.76,784.0,784.0,1293.76,,,,,,,,,,,,0.0,,100.0,5.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.0596,1.65
2025-04-23,784.0,1285.76,0.01,0.08,0.01,0.0,0.0,1285.76,784.0,784.0,1285.76,,,,,,,,,,,,0.0,,100.0,5.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.0596,1.64
2025-04-24,784.0,1270.08,0.01,0.09,0.01,0.0,0.0,1270.08,784.0,784.0,1270.08,,,,,,,,,,,,0.0,,100.0,5.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.0596,1.62
2025-04-25,784.0,1277.92,0.01,0.08,0.01,0.0,0.0,1277.92,784.0,784.0,1277.92,,,,,,,,,,,,0.0,,100.0,5.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.0596,1.63
2025-04-28,784.0,1284.19,0.01,0.08,0.01,0.0,0.0,1284.19,784.0,784.0,1284.19,,,,,,,,,,,,0.0,,100.0,6.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0601,1.638
2025-04-29,784.0,1313.36,0.01,0.08,0.01,0.0,0.0,1313.36,784.0,784.0,1313.36,,,,,,,,,,,,0.0,,100.0,6.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0615,1.675
2025-04-30,279.0,500.53,0.0,0.03,0.0,0.0,0.0,500.53,279.0,279.0,500.53,,,279.0,0.0,,784.0,,,0.0,279.0,784.0,0.0,0.0,100.0,2.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0219,1.794
2025-05-01,279.0,500.53,0.0,0.03,0.0,0.0,0.0,500.53,279.0,279.0,500.53,,,,,,,,,,,,0.0,,100.0,2.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0219,
2025-05-02,279.0,490.93,0.0,0.03,0.0,0.0,0.0,490.93,279.0,279.0,490.93,,,,,,,,,,,,0.0,,100.0,2.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0219,1.76
2025-05-05,279.0,491.04,0.0,0.03,0.0,0.0,0.0,491.04,279.0,279.0,491.04,,,,,,,,,,,,0.0,,100.0,2.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0217,1.76
