,CBDG FP Equity_DX_SI_QTY,CBDG FP Equity_DX_SHORT_INTEREST_VALUE,CBDG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CBDG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CBDG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CBDG FP Equity_DX_SI_MV,CBDG FP Equity_DX_DSS,CBDG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CBDG FP Equity_DX_SUPPLY_SI_QTY,CBDG FP Equity_DX_BROKER_SI_QTY,CBDG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CBDG FP Equity_DX_SUPPLY_SI_QTY_INC_x,CBDG FP Equity_DX_BROKER_SI_MV_INC_x,CBDG FP Equity_DX_BROKER_SI_QTY_ADD,CBDG FP Equity_DX_SUPPLY_SI_MV_DEC,CBDG FP Equity_DX_BROKER_SI_QTY_INC,CBDG FP Equity_DX_SUPPLY_SI_QTY_DEC,CBDG FP Equity_DX_BROKER_SI_MV_INC_y,CBDG FP Equity_DX_SUPPLY_SI_QTY_INC_y,CBDG FP Equity_DX_BROKER_SI_MV_ADD,CBDG FP Equity_DX_SUPPLY_SI_QTY_ADD,CBDG FP Equity_DX_BROKER_SI_QTY_DEC,CBDG FP Equity_DX_SUPPLY_SI_MV,CBDG FP Equity_DX_BROKER_SI_MV_DEC,CBDG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CBDG FP Equity_DX_UTILIZATION_QUANTITY,CBDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CBDG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CBDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CBDG FP Equity_DX_ACTIVE_UTILIZATION_MV,CBDG FP Equity_DX_BROKER_SI_CON_RATIO,CBDG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CBDG FP Equity_DX_DEMAND_SUPPLY_RATIO,CBDG FP Equity_PX_LAST
2007-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3255.0
2007-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575.01
2007-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484.0
2007-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0
2007-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3255.0
2007-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570.0
2007-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499.99
2007-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3395.0
2007-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3372.0
2007-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313.0
2007-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313.0
2007-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313.0
2007-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488.01
2007-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320.01
2007-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320.0
2007-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311.0
2007-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311.0
2007-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.0
2007-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351.0
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351.0
2007-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3678.01
2007-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0
2007-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3664.01
2007-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0
2007-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0
2007-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0
2007-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560.0
2007-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560.0
2007-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3640.0
2007-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670.0
2007-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.0
2007-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0
2007-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560.0
2007-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525.0
2007-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518.99
2007-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450.0
2007-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0
2007-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0
2007-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0
2007-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502.01
2007-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.0
2007-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.0
2007-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.0
2007-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0
2007-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499.99
2007-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3261.02
2008-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499.94
2008-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499.94
2008-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490.0
2008-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3460.0
2008-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180.0
2008-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.0
2008-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180.0
2008-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0
2008-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0
2008-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475.0
2008-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475.0
2008-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475.0
2008-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474.99
2008-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474.0
2008-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475.0
2008-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.0
2008-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399.99
2008-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3085.01
2008-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349.99
2008-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340.0
2008-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3345.0
2008-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.0
2008-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260.0
2008-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3261.01
2008-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3449.95
2008-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280.02
2008-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499.92
2008-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450.0
2008-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3113.0
2008-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3298.0
2008-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3256.0
2008-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3434.0
2008-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399.98
2008-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3739.0
2008-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699.0
2008-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650.0
2008-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550.0
2008-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3210.0
2008-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0
2008-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900.0
2008-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0
2008-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.0
2008-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.0
2008-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.01
2008-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.0
2009-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.0
2009-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.01
2009-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280.0
2009-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280.0
2009-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.0
2009-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.0
2009-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0
2009-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0
2009-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.0
2009-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.0
2009-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0
2009-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0
2009-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0
2009-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0
2009-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0
2009-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.01
2009-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.0
2009-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.0
2009-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.0
2009-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0
2009-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.0
2009-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.0
2009-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.0
2009-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.0
2009-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065.0
2009-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.0
2009-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.0
2009-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.0
2009-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.0
2009-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0
2009-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2009-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0
2009-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.99
2009-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.0
2009-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.0
2009-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.0
2009-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.0
2009-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.0
2009-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.0
2009-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.0
2009-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0
2009-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.0
2009-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.0
2009-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.0
2009-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.0
2009-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.01
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0
2010-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.0
2010-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0
2010-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.0
2010-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.0
2010-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0
2010-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.5
2010-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.0
2010-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.0
2010-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350.0
2010-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.99
2010-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0
2010-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0
2010-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0
2010-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0
2010-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056.0
2010-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.0
2010-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.0
2010-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.0
2010-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0
2010-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.0
2010-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.0
2010-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.0
2010-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.0
2010-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.0
2010-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0
2010-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0
2010-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0
2010-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695.0
2010-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695.0
2010-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780.0
2010-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0
2010-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0
2010-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998.99
2010-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.0
2010-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.0
2010-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655.0
2010-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915.0
2010-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632.0
2010-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.01
2010-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2909.0
2010-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950.0
2010-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0
2010-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0
2010-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0
2010-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3240.0
2010-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916.0
2010-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940.0
2010-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940.0
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755.0
2011-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.01
2011-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899.99
2011-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900.0
2011-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3179.0
2011-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2886.2
2011-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3169.0
2011-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029.0
2011-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2870.0
2011-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2870.0
2011-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2870.0
2011-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955.0
2011-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150.0
2011-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149.99
2011-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150.0
2011-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180.0
2011-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2988.0
2011-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3240.0
2011-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248.0
2011-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.0
2011-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030.0
2011-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320.0
2011-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275.0
2011-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264.99
2011-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.0
2012-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992.0
2012-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020.0
2012-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.0
2012-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2810.0
2012-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3091.0
2012-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843.1
2012-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0
2012-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0
2012-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803.0
2012-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.0
2012-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.0
2012-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0
2012-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001.01
2012-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002.01
2012-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.0
2012-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001.01
2012-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143.18
2012-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3162.01
2012-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459.0
2012-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.01
2012-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.01
2012-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701.0
2012-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330.9
2012-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3573.0
2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3569.99
2012-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570.0
2012-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0
2012-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.0
2012-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.0
2012-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.0
2012-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357.9
2012-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0
2012-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0
2012-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3724.0
2012-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730.0
2012-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.01
2012-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102.01
2012-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487.0
2012-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4120.0
2012-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.99
2012-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.99
2012-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487.0
2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4934.0
2012-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4898.99
2012-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4829.99
2012-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4749.99
2012-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276.0
2012-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475.0
2012-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.01
2012-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.01
2012-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2013-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2013-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230.01
2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270.0
2013-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280.0
2013-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280.0
2013-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280.0
2013-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4279.99
2013-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2013-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2013-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2013-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280.01
2013-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4470.0
2013-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.02
2013-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.06
