,LHYFE FP Equity_DX_SI_QTY,LHYFE FP Equity_DX_SHORT_INTEREST_VALUE,LHYFE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LHYFE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LHYFE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LHYFE FP Equity_DX_SI_MV,LHYFE FP Equity_DX_DSS,LHYFE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LHYFE FP Equity_DX_SUPPLY_SI_QTY,LHYFE FP Equity_DX_BROKER_SI_QTY,LHYFE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LHYFE FP Equity_DX_BROKER_SI_MV_NEW_x,LHYFE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LHYFE FP Equity_DX_BROKER_SI_MV_INC_x,LHYFE FP Equity_DX_BROKER_SI_QTY_ADD,LHYFE FP Equity_DX_BROKER_SI_QTY_NEW,LHYFE FP Equity_DX_SUPPLY_SI_MV_DEC,LHYFE FP Equity_DX_BROKER_SI_QTY_INC,LHYFE FP Equity_DX_SUPPLY_SI_QTY_DEC,LHYFE FP Equity_DX_BROKER_SI_MV_NEW_y,LHYFE FP Equity_DX_BROKER_SI_MV_INC_y,LHYFE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LHYFE FP Equity_DX_BROKER_SI_MV_ADD,LHYFE FP Equity_DX_SUPPLY_SI_QTY_ADD,LHYFE FP Equity_DX_BROKER_SI_QTY_DEC,LHYFE FP Equity_DX_SUPPLY_SI_MV,LHYFE FP Equity_DX_BROKER_SI_MV_DEC,LHYFE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LHYFE FP Equity_DX_UTILIZATION_QUANTITY,LHYFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LHYFE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LHYFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LHYFE FP Equity_DX_ACTIVE_UTILIZATION_MV,LHYFE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LHYFE FP Equity_DX_BROKER_SI_CON_RATIO,LHYFE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LHYFE FP Equity_DX_DEMAND_SUPPLY_RATIO,LHYFE FP Equity_PX_LAST
2024-04-05,46165.0,204972.6,0.22,1.75,0.1,0.21,0.0,112012.32,26460.0,25228.0,117482.4,,,,,,,,,,,,,,,0.12,,100.0,78.59,0.0,0.0,0.0,100.0,21.91,0.3385,51.63,1.3711,4.44
2024-04-08,46165.0,216513.85,0.22,1.77,0.1,0.21,0.0,118319.32,26460.0,25228.0,124097.4,,,,,,,,,,,,,,,0.12,,100.0,78.59,0.0,0.0,0.0,100.0,21.55,0.3419,52.17,1.3711,4.69
2024-04-09,46265.0,219296.1,0.22,1.63,0.1,0.22,0.0,120054.72,26460.0,25328.0,125420.4,,,0.0,,,,100.0,,,0.0,,,,,0.13,,100.0,78.59,0.0,0.0,0.0,100.0,22.14,0.3414,51.94,1.3741,4.74
2024-04-10,69365.0,328790.1,0.34,2.4,0.14,0.33,0.0,179304.72,38960.0,37828.0,184670.4,,12500.0,0.06,,,,12500.0,,,0.06,12500.0,,,,0.18,,100.0,84.38,0.0,0.0,0.0,100.0,34.57,0.2743,35.05,1.5024,4.74
2024-04-11,68866.0,329868.14,0.33,2.34,0.14,0.33,0.0,181196.12,38960.0,37828.0,186618.4,,,,,,,,,,,,,,,0.19,,100.0,88.01,0.0,0.0,0.0,100.0,34.26,0.274,35.3,1.5556,4.79
2024-04-12,57683.0,272840.59,0.28,1.94,0.12,0.28,0.0,180832.63,26875.0,38231.0,127118.75,,,0.0,,,0.06,403.0,12085.0,,0.0,,,,,0.13,,100.0,61.4,0.0,0.0,0.0,100.0,20.75,0.2669,42.0,1.3178,4.73
2024-04-15,58094.0,277398.85,0.28,1.93,0.12,0.28,0.0,184515.55,26875.0,38642.0,128328.13,,,0.0,,,,411.0,,,0.0,,,,,0.13,,100.0,61.4,0.0,0.0,0.0,100.0,20.68,0.2651,41.83,1.3272,4.775
2024-04-16,47606.0,196612.78,0.23,1.57,0.1,0.22,0.0,112146.02,27875.0,27154.0,115123.75,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,12488.0,0.13,0.06,100.0,62.26,0.0,0.0,0.0,100.0,26.92,0.338,49.16,1.0633,4.13
2024-04-17,45963.0,194883.12,0.22,1.46,0.1,0.2,0.0,113390.32,26643.0,26743.0,112966.32,,,,,,0.0,,1232.0,,,,,,411.0,0.11,0.0,100.0,59.51,0.0,0.0,0.0,100.0,26.08,0.3645,52.21,1.0266,4.24
2024-04-18,45963.0,192584.97,0.22,1.47,0.1,0.2,0.0,112053.17,26643.0,26743.0,111634.17,,,,,,,,,,,,,,,0.11,,100.0,59.5,0.0,0.0,0.0,100.0,26.45,0.3626,51.85,1.0265,4.19
2024-04-19,55958.0,232505.49,0.27,1.68,0.12,0.24,0.0,161974.37,38883.0,38983.0,161558.87,,12240.0,0.05,,,,12240.0,,,0.05,12240.0,,,,0.16,,100.0,86.84,0.0,0.0,0.0,100.0,25.69,0.3045,42.59,1.2497,4.155
2024-04-22,45024.0,192702.72,0.22,1.36,0.09,0.19,0.0,120049.72,27949.0,28049.0,119621.72,,,,,,0.04,,10934.0,,,,,,10934.0,0.12,0.05,100.0,62.42,0.0,0.0,0.0,100.0,26.6,0.3766,53.35,1.0055,4.28
2024-04-23,44683.0,191243.24,0.22,1.38,0.09,0.19,0.0,118590.24,27949.0,27708.0,119621.72,,,,,,,,,,,,,,341.0,0.12,0.0,100.0,62.42,0.0,0.0,0.0,100.0,26.39,0.3774,53.53,0.9979,4.28
2024-04-24,44342.0,189783.76,0.21,1.42,0.09,0.19,0.0,118590.24,27608.0,27708.0,118162.24,,,,,,0.0,,341.0,,,,,,,0.12,,100.0,60.5,0.0,0.0,0.0,100.0,25.83,0.3791,53.94,0.9717,4.28
2024-04-25,44342.0,187123.24,0.21,1.44,0.09,0.19,0.0,116927.76,27608.0,27708.0,116505.76,,,,,,,,,,,,,,,0.12,,100.0,60.5,0.0,0.0,0.0,100.0,25.94,0.3778,53.74,0.9717,4.22
2024-04-26,44342.0,187123.24,0.21,1.46,0.09,0.19,0.0,116927.76,27608.0,27708.0,116505.76,,,,,,,,,,,,,,,0.12,,100.0,60.5,0.0,0.0,0.0,100.0,25.79,0.3782,53.84,0.9717,4.22
2024-04-29,44342.0,187788.37,0.21,1.46,0.09,0.19,0.0,117343.38,27608.0,27708.0,116919.88,,,,,,,,,,,,,,,0.12,,100.0,60.5,0.0,0.0,0.0,100.0,25.76,0.3786,53.89,0.9717,4.235
2024-04-30,44342.0,190670.6,0.22,1.48,0.09,0.19,0.0,119144.4,27608.0,27708.0,118714.4,,,,,,,,,,,,,,,0.12,,100.0,60.5,0.0,0.0,0.0,100.0,25.68,0.3799,54.07,0.9717,4.3
2024-05-01,44342.0,190670.6,0.22,1.5,0.09,0.19,0.0,119144.4,27608.0,27708.0,118714.4,,,,,,,,,,,,,,,0.12,,100.0,60.5,0.0,0.0,0.0,100.0,25.81,0.3785,53.88,0.9717,
2024-05-02,44342.0,192444.28,0.22,1.5,0.09,0.19,0.0,120252.72,27608.0,27708.0,119818.72,,,,,,,,,,,,,,,0.12,,100.0,60.5,0.0,0.0,0.0,100.0,25.78,0.3803,54.09,0.9717,4.34
2024-05-03,44542.0,193757.7,0.22,1.62,0.09,0.2,0.0,120964.8,27708.0,27808.0,120529.8,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.12,,100.0,60.58,0.0,0.0,0.0,100.0,26.19,0.3792,53.82,0.9739,4.35
2024-05-06,44542.0,197766.48,0.22,1.82,0.09,0.2,0.0,123467.52,27708.0,27808.0,123023.52,,,,,,,,,,,,,,,0.12,,100.0,60.58,0.0,0.0,0.0,100.0,26.05,0.381,54.09,0.9739,4.44
2024-05-07,44542.0,194425.83,0.22,1.87,0.09,0.2,0.0,121381.92,27708.0,27808.0,120945.42,,,,,,,,,,,,,,,0.12,,100.0,60.58,0.0,0.0,0.0,100.0,26.41,0.3788,53.71,0.9739,4.365
2024-05-08,44542.0,195984.8,0.22,1.87,0.09,0.2,0.0,122355.2,27708.0,27808.0,121915.2,,,,,,,,,,,,,,,0.12,,100.0,60.58,0.0,0.0,0.0,100.0,26.16,0.3801,53.94,0.9739,4.4
2024-05-09,44542.0,194648.54,0.22,1.89,0.09,0.2,0.0,121520.96,27708.0,27808.0,121083.96,,,,,,,,,,,,,,,0.12,,100.0,60.58,0.0,0.0,0.0,100.0,26.3,0.3792,53.79,0.9739,4.37
2024-05-10,44542.0,194648.54,0.22,1.91,0.09,0.2,0.0,121520.96,27708.0,27808.0,121083.96,,,,,,,,,,,,,,,0.12,,100.0,60.58,0.0,0.0,0.0,100.0,26.23,0.3794,53.83,0.9739,4.37
2024-05-13,44542.0,194648.54,0.22,1.97,0.09,0.2,0.0,121520.96,27708.0,27808.0,121083.96,,,,,,,,,,,,,,,0.12,,100.0,60.58,0.0,0.0,0.0,100.0,26.23,0.3794,53.83,0.9739,4.37
2024-05-14,50481.0,220601.97,0.25,2.37,0.11,0.22,0.0,115813.74,26402.0,26502.0,115376.74,,,,,,0.01,,1306.0,,,,,,1306.0,0.12,0.01,100.0,57.73,0.0,0.0,0.0,100.0,23.18,0.3298,47.59,1.1038,4.37
2024-05-15,50480.0,217316.4,0.25,2.44,0.11,0.22,0.0,114086.81,26401.0,26501.0,113656.31,,,,,,0.0,,1.0,,,,,,1.0,0.12,0.0,100.0,57.73,0.0,0.0,0.0,100.0,23.31,0.329,47.46,1.1038,4.305
2024-05-16,45125.0,190427.5,0.22,2.29,0.09,0.19,0.0,110336.12,22546.0,26146.0,95144.12,,1145.0,,,,0.02,,5000.0,,,1145.0,,,355.0,0.1,0.0,100.0,48.09,0.0,0.0,0.0,100.0,26.28,0.3745,53.36,0.9626,4.22
2024-05-17,45125.0,188848.13,0.22,2.26,0.09,0.19,0.0,109421.01,22546.0,26146.0,94355.01,,,,,,,,,,,,,,,0.1,,100.0,49.3,0.0,0.0,0.0,100.0,26.14,0.3745,53.41,0.9867,4.185
2024-05-20,45125.0,190427.5,0.22,2.32,0.09,0.19,0.0,110336.12,22546.0,26146.0,95144.12,,,,,,,,,,,,,,,0.09,,100.0,49.3,0.0,0.0,0.0,100.0,26.03,0.3749,53.49,0.9867,4.22
2024-05-21,45125.0,187945.63,0.22,2.32,0.09,0.19,0.0,108898.09,22546.0,26146.0,93904.09,,,,,,,,,,,,,,,0.1,,100.0,49.3,0.0,0.0,0.0,100.0,26.17,0.374,53.33,0.9867,4.165
2024-05-22,43332.0,181561.08,0.22,2.51,0.09,0.18,0.0,111445.62,22998.0,26598.0,96361.62,,,0.0,,,,452.0,,,0.0,,,452.0,,0.1,,100.0,49.79,0.0,0.0,0.0,100.0,27.14,0.4016,55.9,0.9382,4.19
2024-05-23,43332.0,181344.42,0.22,2.61,0.09,0.18,0.0,111312.63,22998.0,26598.0,96246.63,,,,,,,,,,,,,,,0.1,,100.0,49.79,0.0,0.0,0.0,100.0,27.21,0.4011,55.82,0.9382,4.185
2024-05-24,43332.0,181994.4,0.22,2.78,0.09,0.18,0.0,111711.6,22998.0,26598.0,96591.6,,,,,,,,,,,,,,,0.1,,100.0,49.79,0.0,0.0,0.0,100.0,27.19,0.4016,55.88,0.9382,4.2
2024-05-27,43332.0,181344.42,0.22,2.88,0.09,0.18,0.0,111312.63,22998.0,26598.0,96246.63,,,,,,,,,,,,,,,0.1,,100.0,49.79,0.0,0.0,0.0,100.0,27.2,0.4017,55.89,0.9382,4.185
2024-05-28,43332.0,179394.48,0.22,2.96,0.09,0.18,0.0,110115.72,22998.0,26598.0,95211.72,,,,,,,,,,,,,,,0.1,,100.0,49.79,0.0,0.0,0.0,100.0,27.3,0.4003,55.7,0.9382,4.14
2024-05-29,43784.0,184111.72,0.22,2.98,0.09,0.18,0.0,111844.59,22998.0,26598.0,96706.59,,,,,,,,,,,,,,,0.1,,100.0,49.79,0.0,0.0,0.0,100.0,26.76,0.3952,55.41,0.948,4.205
2024-05-30,45125.0,189976.25,0.22,3.55,0.09,0.19,0.0,110074.66,22546.0,26146.0,94918.66,,,,,,0.0,,452.0,,,,,,452.0,0.09,0.0,100.0,49.3,0.0,0.0,0.0,100.0,26.13,0.3768,53.68,0.9867,4.21
2024-05-31,45125.0,191781.25,0.22,3.66,0.09,0.19,0.0,111120.5,22546.0,26146.0,95820.5,,,,,,,,,,,,,,,0.09,,100.0,49.3,0.0,0.0,0.0,100.0,26.08,0.3778,53.81,0.9867,4.25
2024-06-03,43379.0,183059.38,0.22,4.22,0.09,0.18,0.0,112441.9,23045.0,26645.0,97249.9,,,0.0,,,,499.0,,,0.0,,,499.0,,0.1,,100.0,49.84,0.0,0.0,0.0,100.0,27.29,0.4011,55.81,0.9382,4.22
2024-06-04,43379.0,183493.17,0.22,4.65,0.09,0.18,0.0,112708.35,23045.0,26645.0,97480.35,,,,,,,,,,,,,,,0.1,,100.0,49.84,0.0,0.0,0.0,100.0,27.19,0.4015,55.88,0.9382,4.23
2024-06-05,43279.0,178742.27,0.22,4.65,0.09,0.18,0.0,109630.85,23045.0,26545.0,95175.85,,,,,,,,,,,,,,100.0,0.1,0.0,100.0,49.84,0.0,0.0,0.0,100.0,27.23,0.3997,55.67,0.9361,4.13
2024-06-06,43778.0,186056.5,0.22,4.58,0.09,0.18,0.0,112816.25,23045.0,26545.0,97941.25,,,,,,,,,,,,,,,0.1,,100.0,49.84,0.0,0.0,0.0,100.0,26.68,0.393,55.21,0.9469,4.25
2024-06-07,45125.0,192909.38,0.22,4.32,0.09,0.19,0.0,111774.15,22646.0,26146.0,96811.65,,,0.0,,,0.0,100.0,399.0,,0.0,,,,499.0,0.1,0.0,100.0,49.41,0.0,0.0,0.0,100.0,26.11,0.3778,53.8,0.9845,4.275
2024-06-10,43280.0,183074.4,0.22,3.96,0.09,0.19,0.0,112289.58,23046.0,26546.0,97484.58,,400.0,0.0,,,,400.0,,,0.0,400.0,,,,0.1,,100.0,49.85,0.0,0.0,0.0,100.0,27.36,0.4021,55.87,0.9361,4.23
2024-06-11,43280.0,183940.0,0.22,3.86,0.09,0.18,0.0,112820.5,23046.0,26546.0,97945.5,,,,,,,,,,,,,,,0.1,,100.0,49.85,0.0,0.0,0.0,100.0,27.2,0.4028,56.0,0.9361,4.25
2024-06-12,43280.0,176582.4,0.22,3.88,0.09,0.18,0.0,108307.68,23046.0,26546.0,94027.68,,,,,,,,,,,,,,,0.1,,100.0,49.85,0.0,0.0,0.0,100.0,27.59,0.3988,55.42,0.9361,4.08
2024-06-13,45525.0,178458.0,0.23,4.07,0.1,0.19,0.0,102492.32,23046.0,26146.0,90340.32,,,,,,,,,,,,,,400.0,0.09,0.0,100.0,49.85,0.0,0.0,0.0,100.0,26.09,0.366,52.42,0.9846,3.92
2024-06-14,45125.0,165608.75,0.22,3.88,0.09,0.18,0.0,95955.82,22646.0,26146.0,83110.82,,,,,,0.0,,400.0,,,,,,,0.09,,100.0,49.41,0.0,0.0,0.0,100.0,26.39,0.366,52.3,0.9845,3.67
2024-06-17,45125.0,162224.38,0.22,3.43,0.09,0.17,0.0,93994.87,22646.0,26146.0,81412.37,,,,,,,,,,,,,,,0.09,,100.0,49.41,0.0,0.0,0.0,100.0,26.3,0.3741,53.3,0.9845,3.595
2024-06-18,45125.0,170572.5,0.22,3.35,0.09,0.17,0.0,98831.88,22646.0,26146.0,85601.88,,,,,,,,,,,,,,,0.08,,100.0,49.41,0.0,0.0,0.0,100.0,25.79,0.3776,53.89,0.9845,3.78
2024-06-19,45373.0,192835.25,0.23,3.29,0.09,0.18,0.0,112174.5,22646.0,26394.0,96245.5,,,0.0,,,,248.0,,,0.0,,,,,0.09,,100.0,49.41,0.0,0.0,0.0,100.0,24.77,0.3861,55.19,0.9899,4.25
2024-06-20,46325.0,197344.5,0.23,3.12,0.1,0.2,0.0,113937.96,23246.0,26746.0,99027.96,,600.0,0.0,,,,352.0,,,0.0,600.0,,,,0.1,,100.0,50.06,0.0,0.0,0.0,100.0,25.71,0.369,52.86,0.9976,4.26
2024-06-21,45971.0,187561.68,0.23,3.0,0.1,0.19,0.0,107679.36,23246.0,26392.0,94843.68,,,,,,,,,,,,,,354.0,0.1,0.0,100.0,50.06,0.0,0.0,0.0,100.0,25.2,0.3609,52.1,0.99,4.08
2024-06-24,45617.0,183380.34,0.23,2.94,0.1,0.19,0.0,106095.84,22892.0,26392.0,92025.84,,,,,,0.01,,354.0,,,,,,,0.09,,100.0,49.68,0.0,0.0,0.0,100.0,24.31,0.3631,52.66,0.9899,4.02
2024-06-25,45617.0,183380.34,0.23,2.86,0.1,0.19,0.0,106095.84,22892.0,26392.0,92025.84,,,,,,,,,,,,,,,0.09,,100.0,49.68,0.0,0.0,0.0,100.0,24.17,0.3636,52.78,0.9899,4.02
2024-06-26,45617.0,179730.98,0.23,2.79,0.1,0.18,0.0,103984.48,22892.0,26392.0,90194.48,,,,,,,,,,,,,,,0.09,,100.0,49.68,0.0,0.0,0.0,100.0,24.3,0.3616,52.49,0.9899,3.94
2024-06-27,45617.0,181555.66,0.23,2.83,0.1,0.18,0.0,105040.16,22892.0,26392.0,91110.16,,,,,,,,,,,,,,,0.09,,100.0,49.68,0.0,0.0,0.0,100.0,24.04,0.3635,52.8,0.9899,3.98
2024-06-28,44417.0,175002.98,0.22,2.89,0.09,0.18,0.0,101620.48,22292.0,25792.0,87830.48,,,,,,0.0,,600.0,,,,,,600.0,0.09,0.0,100.0,48.38,0.0,0.0,0.0,100.0,24.86,0.3757,53.99,0.9639,3.94
2024-07-01,44417.0,179000.51,0.22,2.88,0.09,0.18,0.0,103941.76,22292.0,25792.0,89836.76,,,,,,,,,,,,,,,0.09,,100.0,48.3,0.0,0.0,0.0,100.0,24.59,0.3784,54.38,0.9623,4.03
2024-07-02,44417.0,175891.32,0.22,2.89,0.09,0.18,0.0,102136.32,22292.0,25792.0,88276.32,,,,,,,,,,,,,,,0.09,,100.0,48.93,0.0,0.0,0.0,100.0,24.95,0.3758,53.97,0.975,3.96
2024-07-03,44417.0,177223.83,0.22,2.92,0.09,0.18,0.0,102910.08,22292.0,25792.0,88945.08,,,,,,,,,,,,,,,0.09,,100.0,48.93,0.0,0.0,0.0,100.0,24.9,0.3768,54.1,0.975,3.99
2024-07-04,44417.0,179444.68,0.22,2.93,0.09,0.18,0.0,104199.68,22292.0,25792.0,90059.68,,,,,,,,,,,,,,,0.09,,100.0,48.93,0.0,0.0,0.0,100.0,24.81,0.3782,54.29,0.975,4.04
2024-07-05,44417.0,180555.11,0.22,2.91,0.09,0.18,0.0,104844.48,22292.0,25792.0,90616.98,,,,,,,,,,,,,,,0.09,,100.0,48.93,0.0,0.0,0.0,100.0,24.89,0.3805,54.53,0.975,4.065
2024-07-08,44317.0,181699.7,0.22,2.89,0.09,0.18,0.0,105337.2,22292.0,25692.0,91397.2,,,,,,,,,,,,,,100.0,0.09,0.0,100.0,48.93,0.0,0.0,0.0,100.0,24.71,0.3817,54.72,0.9728,4.1
2024-07-09,44217.0,179521.02,0.22,2.91,0.09,0.18,0.0,104309.52,22192.0,25692.0,90099.52,,,,,,0.0,,100.0,,,,,,,0.09,,100.0,48.82,0.0,0.0,0.0,100.0,24.7,0.3809,54.64,0.9727,4.06
2024-07-10,44217.0,177752.34,0.22,2.97,0.09,0.18,0.0,103281.84,22192.0,25692.0,89211.84,,,,,,,,,,,,,,,0.09,,100.0,48.82,0.0,0.0,0.0,100.0,24.68,0.3804,54.59,0.9727,4.02
2024-07-11,44217.0,181289.7,0.22,2.96,0.09,0.18,0.0,105337.2,22192.0,25692.0,90987.2,,,,,,,,,,,,,,,0.09,,100.0,47.96,0.0,0.0,0.0,100.0,24.44,0.3829,54.95,0.9555,4.1
2024-07-12,44217.0,176868.0,0.22,2.95,0.09,0.18,0.0,102768.0,22192.0,25692.0,88768.0,,,,,,,,,,,,,,,0.09,,100.0,47.85,0.0,0.0,0.0,100.0,24.79,0.3789,54.39,0.9535,4.0
2024-07-15,44217.0,177752.34,0.22,2.9,0.09,0.18,0.0,103281.84,22192.0,25692.0,89211.84,,,,,,,,,,,,,,,0.09,,100.0,47.95,0.0,0.0,0.0,100.0,24.5,0.3804,54.64,0.9555,4.02
2024-07-16,44217.0,178636.68,0.22,2.92,0.09,0.18,0.0,103795.68,22192.0,25692.0,89655.68,,,,,,,,,,,,,,,0.09,,100.0,95.33,0.0,0.0,0.0,100.0,24.52,0.3807,54.67,1.8995,4.04
2024-07-17,44217.0,178636.68,0.22,2.94,0.09,0.18,0.0,103795.68,22192.0,25692.0,89655.68,,,,,,,,,,,,,,,0.09,,100.0,95.05,0.0,0.0,0.0,100.0,24.58,0.3806,54.65,1.8938,4.04
2024-07-18,44217.0,176868.0,0.22,2.96,0.09,0.18,0.0,102768.0,22192.0,25692.0,88768.0,,,,,,,,,,,,,,,0.09,,100.0,95.03,0.0,0.0,0.0,100.0,24.58,0.3804,54.61,1.8934,4.0
2024-07-19,44217.0,176646.92,0.22,3.21,0.09,0.18,0.0,102639.54,22192.0,25692.0,88657.04,,,,,,,,,,,,,,,0.09,,100.0,95.03,0.0,0.0,0.0,100.0,24.59,0.3807,54.65,1.8934,3.995
2024-07-22,44217.0,174878.24,0.22,3.32,0.09,0.18,0.0,101611.86,22192.0,25692.0,87769.36,,,,,,,,,,,,,,,0.09,,100.0,95.03,0.0,0.0,0.0,100.0,24.65,0.3798,54.52,1.8934,3.955
2024-07-23,44217.0,172225.22,0.22,3.39,0.09,0.18,0.0,100070.34,22192.0,25692.0,86437.84,,,,,,,,,,,,,,,0.09,,100.0,95.03,0.0,0.0,0.0,100.0,24.66,0.3785,54.38,1.8934,3.895
2024-07-24,44217.0,173330.64,0.22,3.33,0.09,0.17,0.0,100712.64,22192.0,25692.0,86992.64,,,,,,,,,,,,,,,0.09,,100.0,95.03,0.0,0.0,0.0,100.0,24.5,0.3792,54.51,1.8934,3.92
2024-07-25,44317.0,168626.19,0.22,3.48,0.09,0.17,0.0,98138.56,22292.0,25792.0,84821.06,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.09,,100.0,95.05,0.0,0.0,0.0,100.0,24.91,0.376,54.0,1.8896,3.805
2024-07-26,44317.0,175273.74,0.22,3.48,0.09,0.17,0.0,102007.36,22292.0,25792.0,88164.86,,,,,,,,,,,,,,,0.08,,100.0,95.05,0.0,0.0,0.0,100.0,24.33,0.381,54.77,1.8896,3.955
2024-07-29,44317.0,171949.96,0.22,4.05,0.09,0.18,0.0,100072.96,22292.0,25792.0,86492.96,,,,,,,,,,,,,,,0.09,,100.0,95.05,0.0,0.0,0.0,100.0,24.85,0.3774,54.19,1.8896,3.88
2024-07-30,44317.0,173501.06,0.22,4.27,0.09,0.17,0.0,100975.68,22292.0,25792.0,87273.18,,,,,,,,,,,,,,,0.09,,100.0,95.05,0.0,0.0,0.0,100.0,24.59,0.379,54.46,1.8896,3.915
2024-07-31,44317.0,172393.13,0.22,4.61,0.09,0.18,0.0,100330.88,22292.0,25792.0,86715.88,,,,,,,,,,,,,,,0.09,,100.0,95.05,0.0,0.0,0.0,100.0,24.73,0.3781,54.3,1.8896,3.89
2024-08-01,44317.0,172614.72,0.22,5.21,0.09,0.17,0.0,100459.84,22292.0,25792.0,86827.34,,,,,,,,,,,,,,,0.09,,100.0,95.05,0.0,0.0,0.0,100.0,24.65,0.3783,54.36,1.8896,3.895
2024-08-02,44317.0,172393.13,0.22,5.53,0.09,0.17,0.0,100330.88,22292.0,25792.0,86715.88,,,,,,,,,,,,,,,0.09,,100.0,95.05,0.0,0.0,0.0,100.0,24.77,0.3802,54.54,1.8896,3.89
2024-08-05,44317.0,170842.04,0.22,5.79,0.09,0.17,0.0,99428.16,22292.0,25792.0,85935.66,,,,,,,,,,,,,,,0.09,,100.0,95.05,0.0,0.0,0.0,100.0,24.83,0.3795,54.44,1.8896,3.855
2024-08-06,44317.0,165745.58,0.22,6.08,0.09,0.17,0.0,96462.08,22292.0,25792.0,83372.08,,,,,,,,,,,,,,,0.09,,100.0,95.05,0.0,0.0,0.0,100.0,24.96,0.3768,54.09,1.8896,3.74
2024-08-07,44317.0,169069.36,0.22,6.59,0.09,0.17,0.0,98396.48,22292.0,25792.0,85043.98,,,,,,,,,,,,,,,0.08,,100.0,95.05,0.0,0.0,0.0,100.0,24.5,0.3799,54.59,1.8896,3.815
2024-08-08,33342.0,132367.74,0.17,5.13,0.07,0.13,0.0,58823.49,22292.0,14817.0,88499.24,,,,,,,,,,,,,,10975.0,0.09,0.04,100.0,95.05,0.0,0.0,0.0,100.0,32.63,0.303,39.81,1.4217,3.97
2024-08-09,22367.0,89244.33,0.11,3.51,0.05,0.09,0.0,59119.83,11317.0,14817.0,45154.83,,,,,,0.04,,10975.0,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,20.94,0.3307,48.62,1.7925,3.99
2024-08-12,31467.0,125868.0,0.16,5.2,0.07,0.13,0.0,95668.0,20417.0,23917.0,81668.0,,9100.0,,9100.0,,,,,,,9100.0,0.04,,,0.08,,100.0,94.62,0.0,0.0,0.0,100.0,28.6,0.2506,34.76,1.4583,4.0
2024-08-13,31467.0,123035.97,0.16,5.19,0.07,0.13,0.0,93515.47,20417.0,23917.0,79830.47,,,,,,,,,,,,,,,0.08,,100.0,94.62,0.0,0.0,0.0,100.0,28.68,0.2514,34.86,1.4583,3.91
2024-08-14,24667.0,96447.97,0.12,4.12,0.05,0.1,0.0,66927.47,13617.0,17117.0,53242.47,,,,,,0.03,,6800.0,,,,,,6800.0,0.05,0.03,100.0,63.11,0.0,0.0,0.0,100.0,19.18,0.281,44.1,1.1432,3.91
2024-08-15,22367.0,87231.3,0.11,3.92,0.05,0.09,0.0,57786.3,11317.0,14817.0,44136.3,,,,,,0.01,,2300.0,,,,,,2300.0,0.04,0.01,100.0,90.7,0.0,0.0,0.0,100.0,21.17,0.3304,48.53,1.7925,3.9
2024-08-16,22367.0,86112.95,0.11,4.03,0.05,0.09,0.0,57045.45,11317.0,14817.0,43570.45,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,21.0,0.3314,48.7,1.7925,3.85
2024-08-19,22367.0,87231.3,0.11,4.06,0.05,0.09,0.0,57786.3,11317.0,14817.0,44136.3,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,21.11,0.3297,48.46,1.7925,3.9
2024-08-20,22367.0,85218.27,0.11,4.08,0.05,0.09,0.0,56452.77,11317.0,14817.0,43117.77,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,20.93,0.3322,48.81,1.7925,3.81
2024-08-21,22367.0,86112.95,0.11,4.01,0.05,0.09,0.0,57045.45,11317.0,14817.0,43570.45,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,21.21,0.3295,48.42,1.7925,3.85
2024-08-22,22367.0,87454.97,0.11,4.11,0.05,0.09,0.0,57934.47,11317.0,14817.0,44249.47,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,21.07,0.3297,48.47,1.7925,3.91
2024-08-23,32167.0,124968.8,0.16,6.01,0.07,0.13,0.0,95637.05,21117.0,24617.0,82039.55,,9800.0,,9800.0,,,,,,,9800.0,0.04,,,0.08,,100.0,94.79,0.0,0.0,0.0,100.0,30.12,0.2523,34.0,1.4439,3.885
