,BALYO FP Equity_DX_SI_QTY,BALYO FP Equity_DX_SHORT_INTEREST_VALUE,BALYO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BALYO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BALYO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BALYO FP Equity_DX_SI_MV,BALYO FP Equity_DX_DSS,BALYO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BALYO FP Equity_DX_SUPPLY_SI_QTY,BALYO FP Equity_DX_BROKER_SI_QTY,BALYO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BALYO FP Equity_DX_BROKER_SI_MV_NEW_x,BALYO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BALYO FP Equity_DX_SUPPLY_SI_QTY_INC_x,BALYO FP Equity_DX_BROKER_SI_MV_INC_x,BALYO FP Equity_DX_SUPPLY_SI_MV_NEW,BALYO FP Equity_DX_BROKER_SI_QTY_ADD,BALYO FP Equity_DX_BROKER_SI_QTY_NEW,BALYO FP Equity_DX_SUPPLY_SI_MV_DEC,BALYO FP Equity_DX_BROKER_SI_QTY_INC,BALYO FP Equity_DX_SUPPLY_SI_QTY_DEC,BALYO FP Equity_DX_BROKER_SI_MV_NEW_y,BALYO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BALYO FP Equity_DX_BROKER_SI_MV_INC_y,BALYO FP Equity_DX_SUPPLY_SI_QTY_INC_y,BALYO FP Equity_DX_BROKER_SI_MV_ADD,BALYO FP Equity_DX_SUPPLY_SI_QTY_ADD,BALYO FP Equity_DX_BROKER_SI_QTY_DEC,BALYO FP Equity_DX_SUPPLY_SI_MV,BALYO FP Equity_DX_BROKER_SI_MV_DEC,BALYO FP Equity_DX_SUPPLY_SI_MV_RMV,BALYO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BALYO FP Equity_DX_UTILIZATION_QUANTITY,BALYO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BALYO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BALYO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BALYO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BALYO FP Equity_DX_ACTIVE_UTILIZATION_MV,BALYO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BALYO FP Equity_DX_BROKER_SI_CON_RATIO,BALYO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BALYO FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-04-17,230099.0,899687.09,3.06,7.25,0.81,0.89,0.0,749343.68,38451.0,191648.0,150343.41,,,,0.08,,,,,21000.0,,,,0.08,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,16.29,0.225,37.83,0.2002
2019-04-18,230099.0,853667.29,3.06,7.15,0.81,0.87,0.0,711014.08,38451.0,191648.0,142653.21,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,16.74,0.2202,36.81,0.2002
2019-04-19,230099.0,853667.29,3.06,6.36,0.81,0.86,0.0,711014.08,38451.0,191648.0,142653.21,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,17.02,0.2238,37.46,0.2002
2019-04-22,230099.0,853667.29,3.06,6.36,0.81,0.86,0.0,711014.08,38451.0,191648.0,142653.21,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,17.0,0.2238,37.47,0.2002
2019-04-23,230099.0,862871.25,3.06,6.36,0.81,0.86,0.0,718680.0,38451.0,191648.0,144191.25,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,16.89,0.2248,37.68,0.2002
2019-04-24,230099.0,872075.21,3.06,6.42,0.81,0.87,0.0,726345.92,38451.0,191648.0,145729.29,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,16.8,0.2249,37.71,0.2002
2019-04-25,230099.0,859419.77,3.06,6.37,0.81,0.87,0.0,715805.28,38451.0,191648.0,143614.48,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,16.89,0.2229,37.3,0.2002
2019-04-26,222672.0,832793.28,2.96,6.18,0.78,0.83,0.0,688986.54,38451.0,184221.0,143806.74,,,,,,,,,,,,,,,,,7427.0,0.15,0.03,,100.0,3.35,0.0,0.0,,0.0,100.0,17.52,0.2145,35.43,0.1937
2019-04-29,222672.0,828339.84,2.96,6.09,0.78,0.83,0.0,685302.12,38451.0,184221.0,143037.72,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,17.54,0.214,35.33,0.1937
2019-04-30,222672.0,836133.36,2.96,6.08,0.78,0.84,0.0,691749.86,38451.0,184221.0,144383.51,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,17.56,0.215,35.53,0.1937
2019-05-01,222672.0,836133.36,2.96,6.1,0.78,0.84,0.0,691749.86,38451.0,184221.0,144383.51,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,17.55,0.2144,35.4,0.1937
2019-05-02,222672.0,819432.96,2.96,6.1,0.78,0.83,0.0,677933.28,38451.0,184221.0,141499.68,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,17.72,0.2128,35.03,0.1937
2019-05-03,222672.0,808299.36,2.96,6.16,0.78,0.82,0.0,668722.23,38451.0,184221.0,139577.13,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,18.05,0.2124,34.9,0.1937
2019-05-06,221210.0,787507.6,2.94,6.08,0.78,0.81,0.0,650622.04,38451.0,182759.0,136885.56,,,,,,,,,,,,,,,,,1462.0,0.15,0.01,,100.0,3.35,0.0,0.0,,0.0,100.0,18.33,0.2127,34.95,0.1925
2019-05-07,221210.0,789719.7,2.94,5.98,0.78,0.8,0.0,652449.63,38451.0,182759.0,137270.07,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,18.24,0.2139,35.25,0.1925
2019-05-08,291210.0,1039619.7,3.87,7.8,1.02,1.05,1.0,902349.63,38451.0,252759.0,137270.07,,,,,,70000.0,,,,,,,,,0.25,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,23.79,0.1808,26.88,0.2534
2019-05-09,291019.0,1025841.98,3.87,7.99,1.02,1.04,1.0,890302.2,38451.0,252568.0,135539.78,,,,,,,,,,,,,,,,,191.0,0.15,0.0,,100.0,3.35,0.0,0.0,,0.0,100.0,23.93,0.1806,26.69,0.2532
2019-05-10,291019.0,1073860.11,3.87,8.08,1.02,1.06,1.0,931975.92,38451.0,252568.0,141884.19,,,,,,,,,,,,,,,,,,0.14,,,100.0,3.35,0.0,0.0,,0.0,100.0,23.38,0.1823,27.62,0.2532
2019-05-13,291019.0,1027297.07,3.87,7.8,1.02,1.06,1.0,891565.04,38451.0,252568.0,135732.03,,,,,,,,,,,,,,,,,,0.14,,,100.0,3.35,0.0,0.0,,0.0,100.0,24.37,0.1805,26.34,0.2532
2019-05-14,291019.0,1015656.31,3.87,7.94,1.02,1.03,1.0,881462.32,38451.0,252568.0,134193.99,,,,,,,,,,,,,,,,,,0.14,,,100.0,3.35,0.0,0.0,,0.0,100.0,23.88,0.1804,26.67,0.2532
2019-05-15,291019.0,1006925.74,3.87,7.92,1.02,1.03,1.0,873885.28,38451.0,252568.0,133040.46,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,23.76,0.1801,26.62,0.2532
2019-05-16,291019.0,999650.27,3.87,7.9,1.02,1.02,1.0,867571.08,38451.0,252568.0,132079.19,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,23.71,0.18,26.6,0.2532
2019-05-17,291019.0,982189.13,3.87,7.95,1.02,1.01,1.0,852417.0,38451.0,252568.0,129772.13,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,23.82,0.1796,26.4,0.2532
2019-05-20,291019.0,960362.7,3.87,8.23,1.02,1.0,1.0,833474.4,38451.0,252568.0,126888.3,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,23.78,0.1791,26.23,0.2532
2019-05-21,291019.0,957452.51,3.87,9.42,1.02,0.98,1.0,830948.72,38451.0,252568.0,126503.79,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,23.48,0.1791,26.45,0.2532
2019-05-22,283446.0,939623.49,3.77,9.17,1.0,0.96,0.0,812158.43,38451.0,244995.0,127465.07,,,,,,,,,,,,,,,,,7573.0,0.14,0.02,,100.0,3.35,0.0,0.0,,0.0,100.0,24.0,0.1753,24.7,0.2466
2019-05-23,283446.0,909861.66,3.77,9.15,1.0,0.95,0.0,786433.95,38451.0,244995.0,123427.71,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,24.22,0.1762,24.52,0.2466
2019-05-24,283446.0,918365.04,3.77,8.98,1.0,0.94,0.0,793783.8,38451.0,244995.0,124581.24,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,24.01,0.1767,24.76,0.2466
2019-05-27,283446.0,915530.58,3.77,7.92,1.0,0.94,0.0,791333.85,38451.0,244995.0,124196.73,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,24.15,0.1765,24.6,0.2466
2019-05-28,283446.0,905609.97,3.77,7.9,1.0,0.93,0.0,782759.03,38451.0,244995.0,122850.95,,,,,,,,,,,,,,,,,,0.15,,,100.0,3.35,0.0,0.0,,0.0,100.0,24.2,0.1763,24.46,0.2466
2019-05-29,294446.0,946643.89,3.91,8.46,1.04,0.94,1.0,787658.93,49451.0,244995.0,158984.97,,11000.0,,,0.04,,,,,,,11000.0,,,,,,0.16,,,100.0,3.92,0.0,0.0,,0.0,100.0,23.75,0.1763,24.38,0.2333
2019-05-30,294446.0,949588.35,3.91,8.98,1.04,0.95,1.0,790108.88,49451.0,244995.0,159479.48,,,,,,,,,,,,,,,,,,0.16,,,100.0,3.92,0.0,0.0,,0.0,100.0,23.78,0.1762,24.33,0.2333
2019-05-31,294446.0,927504.9,3.91,9.55,1.04,0.94,1.0,771734.25,49451.0,244995.0,155770.65,,,,,,,,,,,,,,,,,,0.16,,,100.0,3.92,0.0,0.0,,0.0,100.0,23.91,0.1758,23.99,0.2333
2019-06-03,259444.0,853570.76,3.45,8.59,0.91,0.83,0.0,690876.97,49451.0,209993.0,162693.79,,,,,,,,,,,,,,,,,35002.0,0.16,0.12,,100.0,3.92,0.0,0.0,,0.0,100.0,18.74,0.1742,28.3,0.2055
2019-06-04,259444.0,836706.9,3.45,8.59,0.91,0.85,0.0,677227.43,49451.0,209993.0,159479.48,,,,,,,,,,,,,,,,,,0.16,,,100.0,3.92,0.0,0.0,,0.0,100.0,19.21,0.1714,27.23,0.2055
2019-06-05,259944.0,850016.88,3.45,10.18,0.91,0.84,0.0,688312.11,49451.0,210493.0,161704.77,,,,,,500.0,,,,,,,,,0.0,,,0.16,,,100.0,3.92,0.0,0.0,,0.0,100.0,18.89,0.1719,27.7,0.2059
2019-06-06,261944.0,846079.12,3.48,10.26,0.92,0.85,0.0,686352.39,49451.0,212493.0,159726.73,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.16,,,100.0,3.92,0.0,0.0,,0.0,100.0,18.97,0.1685,27.1,0.2075
2019-06-07,261944.0,848698.56,3.48,10.55,0.92,0.85,0.0,688477.32,49451.0,212493.0,160221.24,,,,,,,,,,,,,,,,,,0.16,,,100.0,3.93,0.0,0.0,,0.0,100.0,18.86,0.1692,27.35,0.2081
2019-06-10,261944.0,852627.72,3.48,10.32,0.92,0.85,0.0,691664.72,49451.0,212493.0,160963.01,,,,,,,,,,,,,,,,,,0.16,,,100.0,3.96,0.0,0.0,,0.0,100.0,18.84,0.1693,27.38,0.21
2019-06-11,261944.0,853937.44,3.48,10.39,0.92,0.85,0.0,692727.18,49451.0,212493.0,161210.26,,,,,,,,,,,,,,,,,,0.16,,,100.0,3.97,0.0,0.0,,0.0,100.0,18.86,0.1691,27.32,0.2105
2019-06-12,234918.0,752912.19,3.12,8.74,0.83,0.76,0.0,594421.74,49451.0,185467.0,158490.45,,,,,,,,,,,,,,,,,27026.0,0.16,0.09,,100.0,4.07,0.0,0.0,,0.0,100.0,21.18,0.16,22.94,0.1932
2019-06-13,234918.0,744690.06,3.12,8.68,0.83,0.75,0.0,587930.39,49451.0,185467.0,156759.67,,,,,,,,,,,,,,,,,,0.16,,,100.0,4.08,0.0,0.0,,0.0,100.0,21.05,0.1602,23.19,0.1936
2019-06-14,234918.0,735293.34,3.12,8.78,0.83,0.74,0.0,580511.71,49451.0,185467.0,154781.63,,,,,,,,,,,,,,,,,,0.16,,,100.0,4.11,0.0,0.0,,0.0,100.0,21.15,0.1601,23.01,0.1953
2019-06-17,234918.0,712976.13,3.12,8.43,0.83,0.73,0.0,562892.35,49451.0,185467.0,150083.79,,,,,,,,,,,,,,,,,,0.15,,,100.0,4.11,0.0,0.0,,0.0,100.0,21.28,0.1597,22.74,0.1953
2019-06-18,235308.0,724748.64,3.13,8.04,0.83,0.72,0.0,572439.56,49451.0,185857.0,152309.08,,,,0.03,,,,,10000.0,,,,0.03,,,,9610.0,0.15,0.03,,100.0,4.11,0.0,0.0,,0.0,100.0,19.25,0.1555,20.9,0.1956
2019-06-19,235308.0,720042.48,3.13,7.97,0.83,0.72,0.0,568722.42,49451.0,185857.0,151320.06,,,,,,,,,,,,,,,,,,0.15,,,100.0,4.11,0.0,0.0,,0.0,100.0,18.99,0.1551,21.06,0.1956
2019-06-20,226477.0,657915.69,3.01,7.48,0.8,0.68,0.0,514260.53,49451.0,177026.0,143655.16,,,,,,,,,,,,,,,,,8831.0,0.15,0.03,,100.0,4.11,0.0,0.0,,0.0,100.0,16.99,0.1533,22.21,0.1883
2019-06-21,226477.0,656783.3,3.01,6.92,0.8,0.66,0.0,513375.4,49451.0,177026.0,143407.9,,,,,,,,,,,,,,,,,,0.14,,,100.0,4.11,0.0,0.0,,0.0,100.0,17.57,0.1536,21.84,0.1883
2019-06-24,226477.0,642062.3,3.01,6.89,0.8,0.65,0.0,501868.71,49451.0,177026.0,140193.59,,,,,,,,,,,,,,,,,,0.14,,,100.0,4.11,0.0,0.0,,0.0,100.0,17.33,0.1535,22.0,0.1883
2019-06-25,226477.0,622811.75,3.01,6.75,0.8,0.64,0.0,486821.5,49451.0,177026.0,135990.25,,,,,,,,,,,,,,,,,,0.14,,,100.0,4.11,0.0,0.0,,0.0,100.0,17.24,0.1534,22.05,0.1883
2019-06-26,226477.0,557133.42,3.01,6.65,0.8,0.6,0.0,435483.96,49451.0,177026.0,121649.46,,,,,,,,,,,,,,,,,,0.14,,,100.0,4.11,0.0,0.0,,0.0,100.0,16.32,0.153,22.63,0.1883
2019-06-27,226477.0,592237.36,3.01,5.39,0.8,0.57,0.0,462922.99,49451.0,177026.0,129314.37,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.11,0.0,0.0,,0.0,100.0,18.32,0.1544,21.38,0.1883
2019-06-28,225855.0,596257.2,3.0,5.03,0.79,0.59,0.0,465706.56,49451.0,176404.0,130550.64,,,,,,,,,,,,,,,,,622.0,0.13,0.0,,100.0,4.11,0.0,0.0,,0.0,100.0,17.75,0.1539,21.82,0.1878
2019-07-01,223355.0,616459.8,2.63,4.97,0.79,0.6,0.0,479975.04,49451.0,173904.0,136484.76,,,,,,,,,,,,,,,,,2500.0,0.13,0.01,,100.0,4.11,0.0,0.0,,0.0,100.0,18.37,0.1576,21.8,0.1857
2019-07-02,223355.0,614226.25,2.63,4.76,0.79,0.62,0.0,478236.0,49451.0,173904.0,135990.25,,,,,,,,,,,,,,,,,,0.14,,,100.0,4.11,0.0,0.0,,0.0,100.0,17.8,0.1571,22.17,0.1857
2019-07-03,223355.0,551686.85,2.63,4.79,0.79,0.59,0.0,429542.88,49451.0,173904.0,122143.97,,,,,,,,,,,,,,,,,,0.14,,,100.0,4.11,0.0,0.0,,0.0,100.0,16.6,0.1566,22.93,0.1857
2019-07-04,223355.0,585190.1,2.63,4.44,0.79,0.56,0.0,455628.48,49451.0,173904.0,129561.62,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.11,0.0,0.0,,0.0,100.0,18.54,0.1578,21.69,0.1857
2019-07-05,223355.0,576255.9,2.63,4.28,0.79,0.58,0.0,448672.32,49451.0,173904.0,127583.58,,,,,,,,,,,,,,,,,,0.13,,,100.0,4.11,0.0,0.0,,0.0,100.0,17.66,0.157,22.26,0.1857
2019-07-08,223355.0,580723.0,2.63,4.58,0.79,0.58,0.0,452150.4,49451.0,173904.0,128572.6,,,,,,,,,,,,,,,,,,0.13,,,100.0,4.11,0.0,0.0,,0.0,100.0,17.93,0.1572,22.08,0.1857
2019-07-09,223355.0,553920.4,2.63,4.57,0.79,0.57,0.0,431281.92,49451.0,173904.0,122638.48,,,,,,,,,,,,,,,,,,0.13,,,100.0,4.13,0.0,0.0,,0.0,100.0,17.29,0.1568,22.49,0.1864
2019-07-10,223355.0,544986.2,2.63,4.56,0.79,0.55,0.0,424325.76,49451.0,173904.0,120660.44,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.13,0.0,0.0,,0.0,100.0,17.65,0.157,22.26,0.1864
2019-07-11,223355.0,546102.98,2.63,4.26,0.79,0.55,0.0,425195.28,49451.0,173904.0,120907.7,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.13,0.0,0.0,,0.0,100.0,17.87,0.1572,22.12,0.1864
2019-07-12,198355.0,479027.33,2.33,3.74,0.7,0.48,0.0,359603.16,49451.0,148904.0,119424.17,,,,,,,,,,,,,,,,,25000.0,0.12,0.06,,100.0,4.13,0.0,0.0,,0.0,100.0,19.94,0.1833,25.05,0.1655
2019-07-15,198355.0,480019.1,2.33,3.71,0.7,0.48,0.0,360347.68,49451.0,148904.0,119671.42,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.13,0.0,0.0,,0.0,100.0,20.12,0.1834,24.91,0.1655
2019-07-16,198355.0,483986.2,2.33,3.73,0.7,0.48,0.0,363325.76,49451.0,148904.0,120660.44,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.13,0.0,0.0,,0.0,100.0,20.19,0.1834,24.85,0.1655
2019-07-17,198355.0,482994.43,2.33,3.75,0.7,0.48,0.0,362581.24,49451.0,148904.0,120413.19,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.18,0.0,0.0,,0.0,100.0,20.07,0.1833,24.95,0.1678
2019-07-18,198355.0,477043.78,2.33,3.74,0.7,0.48,0.0,358114.12,49451.0,148904.0,118929.66,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.25,0.0,0.0,,0.0,100.0,19.93,0.1833,25.05,0.1703
2019-07-19,179671.0,429413.69,2.11,3.35,0.63,0.43,0.0,311225.8,49451.0,130220.0,118187.89,,,,,,,,,,,,,,,,,18684.0,0.12,0.05,,100.0,4.3,0.0,0.0,,0.0,100.0,22.09,0.1926,27.58,0.1562
2019-07-22,179671.0,430312.05,2.11,3.35,0.63,0.43,0.0,311876.9,49451.0,130220.0,118435.15,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.3,0.0,0.0,,0.0,100.0,22.21,0.1925,27.5,0.1562
2019-07-23,179671.0,427616.98,2.11,3.34,0.63,0.43,0.0,309923.6,49451.0,130220.0,117693.38,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.5,0.0,0.0,,0.0,100.0,22.09,0.1926,27.58,0.1636
2019-07-24,179671.0,431210.4,2.11,3.34,0.63,0.43,0.0,312528.0,49451.0,130220.0,118682.4,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.5,0.0,0.0,,0.0,100.0,22.31,0.1925,27.45,0.1636
2019-07-25,179671.0,393479.49,2.11,3.17,0.63,0.42,0.0,285181.8,49451.0,130220.0,108297.69,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.5,0.0,0.0,,0.0,100.0,20.82,0.1934,28.31,0.1636
2019-07-26,179671.0,388089.36,2.11,2.72,0.63,0.39,0.0,281275.2,49451.0,130220.0,106814.16,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.5,0.0,0.0,,0.0,100.0,21.97,0.1926,27.64,0.1636
2019-07-29,179671.0,392581.14,2.11,2.62,0.63,0.39,0.0,284530.7,49451.0,130220.0,108050.44,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.5,0.0,0.0,,0.0,100.0,22.35,0.1925,27.42,0.1636
2019-07-30,179671.0,384495.94,2.11,2.67,0.63,0.39,0.0,278670.8,49451.0,130220.0,105825.14,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.5,0.0,0.0,,0.0,100.0,21.87,0.1927,27.71,0.1636
2019-07-31,179671.0,384495.94,2.11,2.67,0.63,0.38,0.0,278670.8,49451.0,130220.0,105825.14,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.46,0.0,0.0,,0.0,100.0,22.18,0.1926,27.52,0.1621
2019-08-01,179671.0,364732.13,2.11,2.66,0.63,0.38,0.0,264346.6,49451.0,130220.0,100385.53,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.46,0.0,0.0,,0.0,100.0,21.39,0.1929,27.98,0.1621
2019-08-02,179671.0,377309.1,2.11,2.67,0.63,0.37,0.0,273462.0,49451.0,130220.0,103847.1,,,,,,,,,,,,,,,,,,0.1,,,100.0,4.46,0.0,0.0,,0.0,100.0,22.69,0.1924,27.22,0.1621
2019-08-05,200671.0,408365.49,2.36,2.97,0.71,0.42,0.0,307732.7,49451.0,151220.0,100632.79,,,,0.02,,11000.0,,,10000.0,,,,0.02,,0.02,,,0.1,,,100.0,4.46,0.0,0.0,,0.0,100.0,24.32,0.1791,24.9,0.1811
2019-08-06,200671.0,401342.0,2.36,2.98,0.71,0.41,0.0,302440.0,49451.0,151220.0,98902.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,4.46,0.0,0.0,,0.0,100.0,24.56,0.1793,24.79,0.1811
2019-08-07,211971.0,434540.55,2.49,3.12,0.75,0.43,0.0,314101.0,58751.0,153220.0,120439.55,,,,0.0,,,,,2000.0,,,,0.0,,,9300.0,,0.12,,,100.0,5.3,0.0,0.0,,0.0,100.0,24.19,0.1776,24.99,0.1912
2019-08-08,213971.0,435430.99,2.52,3.57,0.75,0.44,0.0,315872.7,58751.0,155220.0,119558.29,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.12,,,100.0,5.3,0.0,0.0,,0.0,100.0,24.19,0.1748,24.21,0.193
2019-08-09,263971.0,566217.8,3.11,4.56,0.93,0.55,0.0,440196.9,58751.0,205220.0,126020.9,,,,0.1,,,,,50000.0,,,,0.1,,,,,0.12,,,100.0,5.3,0.0,0.0,,0.0,100.0,20.33,0.1943,30.33,0.2382
2019-08-12,263971.0,563578.09,3.11,4.0,0.93,0.57,0.0,438144.7,58751.0,205220.0,125433.39,,,,,,,,,,,,,,,,,,0.13,,,100.0,5.3,0.0,0.0,,0.0,100.0,19.49,0.1951,30.75,0.2382
2019-08-13,235636.0,541962.8,2.77,3.55,0.83,0.51,0.0,406835.5,58751.0,176885.0,135127.3,,,,,,,,,,,,,,,,,28335.0,0.13,0.06,,100.0,5.3,0.0,0.0,,0.0,100.0,21.57,0.1767,23.17,0.2126
2019-08-14,240636.0,534211.92,2.83,2.65,0.85,0.55,0.0,403784.7,58751.0,181885.0,130427.22,,,,0.01,,,,,5000.0,,,,0.01,,,,,0.14,,,100.0,5.3,0.0,0.0,,0.0,100.0,21.57,0.1718,21.81,0.2171
2019-08-15,241636.0,507435.6,2.84,2.76,0.85,0.53,0.0,384058.5,58751.0,182885.0,123377.1,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.13,,,100.0,5.3,0.0,0.0,,0.0,100.0,21.6,0.1711,21.84,0.218
2019-08-16,218335.0,463961.88,2.57,2.53,0.77,0.46,0.0,339116.0,58751.0,159584.0,124845.88,,,,,,,,,,,,,,,,,23301.0,0.12,0.05,,100.0,5.3,0.0,0.0,,0.0,100.0,23.54,0.1709,24.02,0.197
2019-08-19,210035.0,442123.68,2.47,2.47,0.74,0.45,0.0,338029.32,49451.0,160584.0,104094.36,,,,0.0,,,,0.02,1000.0,9300.0,,,0.0,,,,,0.11,,,100.0,4.46,0.0,0.0,,0.0,100.0,23.56,0.1699,23.59,0.1895
2019-08-20,210035.0,445274.2,2.47,2.45,0.74,0.44,0.0,340438.08,49451.0,160584.0,104836.12,,,,,,,,,,,,,,,,,,0.1,,,100.0,4.46,0.0,0.0,,0.0,100.0,23.47,0.1702,23.83,0.1895
2019-08-21,210035.0,454725.78,2.47,2.43,0.74,0.45,0.0,347664.36,49451.0,160584.0,107061.42,,,,,,,,,,,,,,,,,,0.1,,,100.0,4.46,0.0,0.0,,0.0,100.0,23.36,0.1704,24.05,0.1895
2019-08-22,210035.0,466277.7,2.47,2.53,0.74,0.46,0.0,356496.48,49451.0,160584.0,109781.22,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.46,0.0,0.0,,0.0,100.0,23.33,0.1705,24.12,0.1895
2019-08-23,210035.0,451575.25,2.47,2.54,0.74,0.46,0.0,345255.6,49451.0,160584.0,106319.65,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.46,0.0,0.0,,0.0,100.0,23.25,0.1699,23.81,0.1895
2019-08-26,210035.0,468378.05,2.47,2.56,0.74,0.46,0.0,358102.32,49451.0,160584.0,110275.73,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.46,0.0,0.0,,0.0,100.0,23.24,0.1707,24.3,0.1895
2019-08-27,219335.0,494600.43,2.58,2.65,0.77,0.49,0.0,362116.92,58751.0,160584.0,132483.51,,,,,,,,,,,,,,,,9300.0,,0.13,,,100.0,5.3,0.0,0.0,,0.0,100.0,23.44,0.1702,23.89,0.1979
2019-08-28,219335.0,483633.68,2.58,2.65,0.77,0.49,0.0,354087.72,58751.0,160584.0,129545.96,,,,,,,,,,,,,,,,,,0.13,,,100.0,5.3,0.0,0.0,,0.0,100.0,23.35,0.1697,23.69,0.1979
2019-08-29,219335.0,473763.6,2.58,2.67,0.77,0.48,0.0,346861.44,58751.0,160584.0,126902.16,,,,,,,,,,,,,,,,,,0.13,,,100.0,5.3,0.0,0.0,,0.0,100.0,23.38,0.1697,23.67,0.1979
2019-08-30,244335.0,537537.0,2.87,3.0,0.86,0.53,0.0,353284.8,83751.0,160584.0,184252.2,,,25000.0,,,,,,,,,,,25000.0,,,,0.18,,,100.0,7.56,0.0,0.0,,0.0,100.0,21.42,0.1912,31.4,0.2204
2019-09-02,294335.0,651952.03,3.46,3.65,1.04,0.65,1.0,466443.56,83751.0,210584.0,185508.47,,,,0.11,,,,,50000.0,,,,0.11,,,,,0.18,,,100.0,7.56,0.0,0.0,,0.0,100.0,26.06,0.1938,26.84,0.2656
2019-09-03,292636.0,645262.38,3.44,3.65,1.03,0.65,1.0,460591.43,83751.0,208885.0,184670.96,,,,0.05,,,,,25000.0,,,,0.05,,,,26699.0,0.19,0.06,,100.0,7.56,0.0,0.0,,0.0,100.0,26.3,0.1929,26.32,0.264
2019-09-04,292636.0,652578.28,3.44,3.77,1.03,0.65,1.0,465813.55,83751.0,208885.0,186764.73,,,,,,,,,,,,,,,,,,0.18,,,100.0,7.56,0.0,0.0,,0.0,100.0,26.16,0.1933,26.6,0.264
