,ALDBT FP Equity_DX_SI_QTY,ALDBT FP Equity_DX_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDBT FP Equity_DX_SI_MV,ALDBT FP Equity_DX_DSS,ALDBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SUPPLY_SI_QTY,ALDBT FP Equity_DX_BROKER_SI_QTY,ALDBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_x,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDBT FP Equity_DX_BROKER_SI_MV_INC_x,ALDBT FP Equity_DX_BROKER_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_NEW,ALDBT FP Equity_DX_SUPPLY_SI_MV_DEC,ALDBT FP Equity_DX_BROKER_SI_QTY_INC,ALDBT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_y,ALDBT FP Equity_DX_BROKER_SI_MV_INC_y,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDBT FP Equity_DX_BROKER_SI_MV_ADD,ALDBT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_DEC,ALDBT FP Equity_DX_SUPPLY_SI_MV,ALDBT FP Equity_DX_BROKER_SI_MV_DEC,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDBT FP Equity_DX_BROKER_SI_CON_RATIO,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-31,1600.0,799.04,0.03,0.08,0.03,0.0,0.0,399.52,800.0,800.0,399.52,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-01,1600.0,799.04,0.03,0.08,0.03,0.0,0.0,399.52,800.0,800.0,399.52,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-04,1600.0,799.04,0.03,0.08,0.03,0.0,0.0,399.52,800.0,800.0,399.52,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-05,1600.0,846.24,0.03,0.08,0.03,0.0,0.0,423.12,800.0,800.0,423.12,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-06,1600.0,800.0,0.03,0.08,0.03,0.0,0.0,400.0,800.0,800.0,400.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-07,1600.0,928.0,0.03,0.08,0.03,0.0,0.0,464.0,800.0,800.0,464.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-08,1600.0,848.0,0.03,0.07,0.03,0.0,0.0,424.0,800.0,800.0,424.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-11,1600.0,953.6,0.03,0.07,0.03,0.0,0.0,476.8,800.0,800.0,476.8,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-12,1600.0,1008.0,0.03,0.06,0.03,0.0,0.0,504.0,800.0,800.0,504.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-13,1600.0,988.48,0.03,0.05,0.03,0.0,0.0,494.24,800.0,800.0,494.24,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-11-14,1600.0,928.16,0.03,0.05,0.03,0.0,0.0,464.08,800.0,800.0,464.08,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
2024-11-15,1600.0,832.0,0.03,0.04,0.03,0.0,0.0,416.0,800.0,800.0,416.0,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
2024-11-18,1600.0,844.48,0.03,0.04,0.03,0.0,0.0,422.24,800.0,800.0,422.24,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
2024-11-19,1600.0,824.96,0.03,0.04,0.03,0.0,0.0,412.48,800.0,800.0,412.48,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
2024-11-20,1600.0,794.08,0.03,0.04,0.03,0.0,0.0,397.04,800.0,800.0,397.04,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
2024-11-21,1600.0,800.0,0.03,0.04,0.03,0.0,0.0,400.0,800.0,800.0,400.0,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
2024-11-22,1600.0,767.68,0.03,0.04,0.03,0.0,0.0,383.84,800.0,800.0,383.84,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
2024-11-25,1600.0,752.0,0.03,0.04,0.03,0.0,0.0,376.0,800.0,800.0,376.0,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
2024-11-26,1600.0,783.52,0.03,0.04,0.03,0.0,0.0,391.76,800.0,800.0,391.76,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
2024-11-27,800.0,368.0,0.02,0.02,0.02,0.0,0.0,0.0,800.0,0.0,368.0,,,,,,,,,,,,,,800.0,0.0,0.0,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.542
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,800.0,,,,,,,0.0,,0.0,0.0,976.0,458.72,0.0,0.0,,0.0,,0.0
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,976.0,468.38,0.0,0.0,,0.0,,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,976.0,468.28,0.0,0.0,,0.0,,0.0
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,458.25,0.0,0.0,,0.0,,0.0
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,467.42,0.0,0.0,,0.0,,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,438.75,0.0,0.0,,0.0,,0.0
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,410.48,0.0,0.0,,0.0,,0.0
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,419.15,0.0,0.0,,0.0,,0.0
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,418.96,0.0,0.0,,0.0,,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,418.28,0.0,0.0,,0.0,,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,409.5,0.0,0.0,,0.0,,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,388.64,0.0,0.0,,0.0,,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,399.75,0.0,0.0,,0.0,,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,399.56,0.0,0.0,,0.0,,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,380.25,0.0,0.0,,0.0,,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,381.62,0.0,0.0,,0.0,,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,374.21,0.0,0.0,,0.0,,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,370.4,0.0,0.0,,0.0,,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,976.0,380.44,0.0,0.0,,0.0,,0.0
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,976.0,380.44,0.0,0.0,,0.0,,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,380.06,0.0,0.0,,0.0,,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,360.85,0.0,0.0,,0.0,,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,351.0,0.0,0.0,,0.0,,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,360.75,0.0,0.0,,0.0,,0.0
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,360.75,0.0,0.0,,0.0,,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,370.5,0.0,0.0,,0.0,,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,370.5,0.0,0.0,,0.0,,0.0
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,389.9,0.0,0.0,,0.0,,0.0
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,375.38,0.0,0.0,,0.0,,0.0
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,975.0,360.65,0.0,0.0,,0.0,,0.0
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,243.14,0.0,0.0,,0.0,,0.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,243.2,0.0,0.0,,0.0,,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1875.0,682.13,0.0,0.0,,0.0,,0.0
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,4275.0,1487.7,0.0,0.0,,0.0,,0.0
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,242.87,0.0,0.0,,0.0,,0.0
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,242.46,0.0,0.0,,0.0,,0.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,246.38,0.0,0.0,,0.0,,0.0
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,243.0,0.0,0.0,,0.0,,0.0
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,240.37,0.0,0.0,,0.0,,0.0
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,249.68,0.0,0.0,,0.0,,0.0
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,242.87,0.0,0.0,,0.0,,0.0
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,249.75,0.0,0.0,,0.0,,0.0
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,246.31,0.0,0.0,,0.0,,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,243.0,0.0,0.0,,0.0,,0.0
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,236.39,0.0,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,237.13,0.0,0.0,,0.0,,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,253.13,0.0,0.0,,0.0,,0.0
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,255.15,0.0,0.0,,0.0,,0.0
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,255.02,0.0,0.0,,0.0,,0.0
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,254.48,0.0,0.0,,0.0,,0.0
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,255.08,0.0,0.0,,0.0,,0.0
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,276.75,0.0,0.0,,0.0,,0.0
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,276.75,0.0,0.0,,0.0,,0.0
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,282.08,0.0,0.0,,0.0,,0.0
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,276.75,0.0,0.0,,0.0,,0.0
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,276.95,0.0,0.0,,0.0,,0.0
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,286.88,0.0,0.0,,0.0,,0.0
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,298.35,0.0,0.0,,0.0,,0.0
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,286.88,0.0,0.0,,0.0,,0.0
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,286.88,0.0,0.0,,0.0,,0.0
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,290.18,0.0,0.0,,0.0,,0.0
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,290.99,0.0,0.0,,0.0,,0.0
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,286.88,0.0,0.0,,0.0,,0.0
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,298.35,0.0,0.0,,0.0,,0.0
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,290.39,0.0,0.0,,0.0,,0.0
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,290.25,0.0,0.0,,0.0,,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,296.93,0.0,0.0,,0.0,,0.0
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,286.88,0.0,0.0,,0.0,,0.0
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,283.5,0.0,0.0,,0.0,,0.0
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,290.25,0.0,0.0,,0.0,,0.0
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,381.38,0.0,0.0,,0.0,,0.0
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,355.73,0.0,0.0,,0.0,,0.0
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,364.43,0.0,0.0,,0.0,,0.0
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,384.08,0.0,0.0,,0.0,,0.0
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,364.5,0.0,0.0,,0.0,,0.0
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,371.25,0.0,0.0,,0.0,,0.0
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,371.25,0.0,0.0,,0.0,,0.0
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,411.75,0.0,0.0,,0.0,,0.0
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,371.25,0.0,0.0,,0.0,,0.0
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,371.12,0.0,0.0,,0.0,,0.0
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,377.33,0.0,0.0,,0.0,,0.0
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,363.15,0.0,0.0,,0.0,,0.0
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,370.1,0.0,0.0,,0.0,,0.0
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,376.65,0.0,0.0,,0.0,,0.0
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,675.0,365.78,0.0,0.0,,0.0,,0.0
2025-03-27,1620.0,889.38,0.03,0.03,0.03,0.0,0.0,889.38,1620.0,1620.0,889.38,,,,1620.0,,,,,,,,0.0,1620.0,,0.0,,100.0,70.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7059
2025-03-28,7286.0,3927.15,0.15,0.16,0.15,0.0,0.0,1052.67,6953.0,1953.0,3747.67,,5300.0,,333.0,,,,,,,5300.0,0.0,33.0,,0.0,,100.0,91.55,0.0,0.0,0.0,100.0,22.34,0.5858,73.09,0.9593
2025-03-31,8486.0,4412.72,0.17,0.18,0.17,0.0,0.0,1639.56,7253.0,3153.0,3771.56,,300.0,0.0,,,,1200.0,,,0.0,300.0,,,,0.0,,100.0,91.87,0.0,0.0,0.0,100.0,19.15,0.4611,62.67,1.0749
2025-04-01,8486.0,3869.62,0.17,0.18,0.17,0.0,0.0,1437.77,7253.0,3153.0,3307.37,,,,,,,,,,,,,,,0.0,,100.0,91.87,0.0,0.0,0.0,100.0,19.04,0.4578,62.28,1.0749
2025-04-02,8486.0,3851.8,0.17,0.18,0.17,0.0,0.0,1431.15,7253.0,3153.0,3292.14,,,,,,,,,,,,,,,0.0,,100.0,91.87,0.0,0.0,0.0,100.0,20.37,0.4444,60.7,1.0749
2025-04-03,8486.0,3900.17,0.17,0.18,0.17,0.0,0.0,1449.12,7253.0,3153.0,3333.48,,,,,,,,,,,,,,,0.0,,100.0,91.87,0.0,0.0,0.0,100.0,20.38,0.4442,60.68,1.0749
2025-04-04,8486.0,3900.17,0.17,0.18,0.17,0.0,0.0,1449.12,7253.0,3153.0,3333.48,,,,,,,,,,,,,,,0.0,,100.0,91.87,0.0,0.0,0.0,100.0,19.73,0.4483,61.18,1.0749
2025-04-07,8486.0,3732.99,0.17,0.18,0.17,0.0,0.0,1387.0,7253.0,3153.0,3190.59,,,,,,,,,,,,,,,0.0,,100.0,91.87,0.0,0.0,0.0,100.0,19.73,0.4484,61.2,1.0749
2025-04-08,8186.0,3688.61,0.16,0.17,0.16,0.0,0.0,1285.56,6953.0,2853.0,3133.02,,,,,,0.0,,300.0,,,,,,300.0,0.0,0.0,100.0,91.55,0.0,0.0,0.0,100.0,19.23,0.4633,62.91,1.0778
2025-04-09,6566.0,3118.85,0.13,0.13,0.13,0.0,0.0,585.67,5333.0,1233.0,2533.18,,,,,,0.0,,1620.0,,,,,,1620.0,0.0,0.0,100.0,89.26,0.0,0.0,0.0,100.0,21.21,0.6577,78.28,1.0989
2025-04-10,7866.0,3697.02,0.16,0.16,0.16,0.0,0.0,1190.51,6633.0,2533.0,3117.51,,1300.0,,1300.0,,,,,,,1300.0,0.0,,,0.0,,100.0,91.18,0.0,0.0,0.0,100.0,16.94,0.4897,65.76,1.0812
2025-04-11,7866.0,3849.62,0.16,0.16,0.16,0.0,0.0,1239.65,6633.0,2533.0,3246.19,,,,,,,,,,,,,,,0.0,,100.0,91.18,0.0,0.0,0.0,100.0,17.05,0.4883,65.63,1.0812
2025-04-14,7866.0,3884.23,0.16,0.15,0.16,0.0,0.0,1250.8,6633.0,2533.0,3275.38,,,,,,,,,,,,,,,0.0,,100.0,91.18,0.0,0.0,0.0,100.0,17.02,0.4928,66.08,1.0812
2025-04-15,7866.0,4011.66,0.16,0.16,0.16,0.0,0.0,1291.83,6633.0,2533.0,3382.83,,,,,,,,,,,,,,,0.0,,100.0,91.18,0.0,0.0,0.0,100.0,17.04,0.4937,66.17,1.0812
2025-04-16,7866.0,3776.47,0.16,0.16,0.16,0.0,0.0,1216.09,6633.0,2533.0,3184.5,,,,,,,,,,,,,,,0.0,,100.0,91.18,0.0,0.0,0.0,100.0,17.14,0.4976,66.54,1.0812
2025-04-17,7866.0,3713.54,0.16,0.16,0.16,0.0,0.0,1195.83,6633.0,2533.0,3131.44,,,,,,,,,,,,,,,0.0,,100.0,91.18,0.0,0.0,0.0,100.0,17.91,0.4837,65.13,1.0812
