,GBT FP Equity_DX_SI_QTY,GBT FP Equity_DX_SHORT_INTEREST_VALUE,GBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GBT FP Equity_DX_SI_MV,GBT FP Equity_DX_DSS,GBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GBT FP Equity_DX_SUPPLY_SI_QTY,GBT FP Equity_DX_BROKER_SI_QTY,GBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GBT FP Equity_DX_BROKER_SI_MV_NEW_x,GBT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GBT FP Equity_DX_BROKER_SI_MV_INC_x,GBT FP Equity_DX_SUPPLY_SI_MV_NEW,GBT FP Equity_DX_BROKER_SI_QTY_ADD,GBT FP Equity_DX_BROKER_SI_QTY_NEW,GBT FP Equity_DX_SUPPLY_SI_MV_DEC,GBT FP Equity_DX_BROKER_SI_QTY_INC,GBT FP Equity_DX_SUPPLY_SI_QTY_DEC,GBT FP Equity_DX_BROKER_SI_MV_NEW_y,GBT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GBT FP Equity_DX_BROKER_SI_MV_INC_y,GBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GBT FP Equity_DX_BROKER_SI_MV_ADD,GBT FP Equity_DX_SUPPLY_SI_QTY_ADD,GBT FP Equity_DX_BROKER_SI_QTY_DEC,GBT FP Equity_DX_SUPPLY_SI_MV,GBT FP Equity_DX_BROKER_SI_MV_DEC,GBT FP Equity_DX_SUPPLY_SI_MV_RMV,GBT FP Equity_DX_BROKER_SI_MV_RMV,GBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GBT FP Equity_DX_UTILIZATION_QUANTITY,GBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GBT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GBT FP Equity_DX_ACTIVE_UTILIZATION_MV,GBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GBT FP Equity_DX_BROKER_SI_CON_RATIO,GBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-10-26,2200.0,165616.36,0.44,1.27,0.07,0.16,0.0,165616.36,100.0,2200.0,7528.02,,,,,,,,,,,,,,,,,,0.01,,,,0.13,0.13,76134.0,5731379.87,,6.13,0.13,45.64,0.453,49.19,0.0289
2012-10-29,2200.0,174874.41,0.44,1.37,0.07,0.17,0.0,174874.41,100.0,2200.0,7948.84,,,,,,,,,,,,,,,,,,0.01,,,,0.13,0.13,76134.0,6051767.57,,6.15,0.13,44.41,0.4553,50.54,0.0289
2012-10-30,3200.0,252866.53,0.64,1.78,0.1,0.25,0.0,252866.53,100.0,3200.0,7902.08,,,,0.09,,,,,1000.0,,,,0.09,,,,,0.01,,,,0.13,0.13,76134.0,6016168.93,,6.45,0.13,33.39,0.5109,63.1,0.042
2012-10-31,3200.0,251370.28,0.64,1.84,0.1,0.25,0.0,243514.96,100.0,3100.0,7855.32,,,,,,,,,,,,,,,,,100.0,0.01,0.01,,,0.13,0.13,76134.0,5980570.3,,6.44,0.13,33.31,0.5132,63.33,0.042
2012-11-01,3300.0,258639.26,0.66,1.85,0.11,0.26,0.0,258639.26,0.0,3300.0,0.0,,,,0.01,,100.0,,0.01,100.0,100.0,,,0.01,,0.01,,,0.0,,,,0.0,0.0,76234.0,5974880.37,,6.41,0.0,32.2,0.5217,64.58,0.0433
2012-11-02,3300.0,264626.14,0.66,1.84,0.11,0.26,0.0,264626.14,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76234.0,6113184.49,,6.43,0.0,32.7,0.5189,64.1,0.0433
2012-11-05,3300.0,274655.7,0.66,1.69,0.11,0.27,0.0,274655.7,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76234.0,6344879.53,,6.56,0.0,33.5,0.5136,63.27,0.0433
2012-11-06,3300.0,268483.66,0.66,1.61,0.11,0.26,0.0,268483.66,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76234.0,6202297.97,,6.77,0.0,32.96,0.5152,63.67,0.0433
2012-11-07,3300.0,262928.83,0.66,1.6,0.11,0.26,0.0,262928.83,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76234.0,6073974.56,,6.64,0.0,32.52,0.5185,64.16,0.0433
2012-11-08,3300.0,270026.67,0.66,1.57,0.11,0.26,0.0,270026.67,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76234.0,6237943.36,,6.5,0.0,33.13,0.5159,63.64,0.0433
2012-11-09,3300.0,262373.34,0.66,1.64,0.11,0.26,0.0,262373.34,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77226.0,6140013.24,,6.76,0.0,32.5,0.5194,64.25,0.0427
2012-11-12,3200.0,256457.54,0.64,1.71,0.1,0.25,0.0,256457.54,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,0.01,,,0.0,0.0,76234.0,6109619.95,,6.48,0.0,33.77,0.5527,66.23,0.042
2012-11-13,3200.0,254362.78,0.64,1.71,0.1,0.25,0.0,254362.78,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76234.0,6059716.4,,6.53,0.0,33.58,0.5539,66.42,0.042
2012-11-14,3200.0,254362.78,0.64,1.71,0.1,0.25,0.0,254362.78,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76234.0,6059716.4,,6.47,0.0,33.58,0.5539,66.42,0.042
2012-11-15,3200.0,254362.78,0.64,1.67,0.1,0.25,0.0,254362.78,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76214.0,6058126.64,,6.46,0.0,33.58,0.5539,66.42,0.042
2012-11-16,3200.0,253165.78,0.64,1.62,0.1,0.25,0.0,253165.78,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76214.0,6029617.81,,6.5,0.0,33.48,0.5546,66.52,0.042
2012-11-19,3200.0,253943.83,0.64,1.6,0.1,0.25,0.0,253943.83,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76105.0,6039498.58,,6.4,0.0,33.55,0.5541,66.45,0.042
2012-11-20,3200.0,254093.46,0.64,1.59,0.1,0.25,0.0,254093.46,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76105.0,6043057.09,,6.46,0.0,33.56,0.554,66.44,0.042
2012-11-21,3200.0,250173.28,0.64,1.65,0.1,0.25,0.0,250173.28,0.0,3200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76057.0,5946071.6,,6.45,0.0,33.21,0.5563,66.79,0.0421
2012-11-22,2200.0,174113.2,0.44,1.18,0.07,0.17,0.0,174113.2,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.08,,,0.0,0.0,75987.0,6013790.65,,6.33,0.0,,1.0,100.0,0.029
2012-11-23,2200.0,176931.76,0.44,1.14,0.07,0.17,0.0,176931.76,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76007.0,6112751.05,,6.4,0.0,,1.0,100.0,0.0289
2012-11-26,2200.0,179606.31,0.44,1.06,0.07,0.17,0.0,179606.31,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75879.0,6194703.27,,6.52,0.0,,1.0,100.0,0.029
2012-11-27,2200.0,184029.6,0.44,0.94,0.07,0.17,0.0,184029.6,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75796.0,6340321.76,,6.63,0.0,,1.0,100.0,0.029
2012-11-28,2200.0,183885.59,0.44,0.78,0.07,0.17,0.0,183885.59,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75564.0,6315968.51,,6.75,0.0,,1.0,100.0,0.0291
2012-11-29,2200.0,189070.1,0.44,0.78,0.07,0.17,0.0,189070.1,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75447.0,6483987.26,,6.72,0.0,,1.0,100.0,0.0292
2012-11-30,2200.0,203677.26,0.44,0.76,0.07,0.17,0.0,203677.26,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76281.0,7062138.63,,7.02,0.0,,1.0,100.0,0.0288
2012-12-03,2200.0,199562.57,0.44,0.69,0.07,0.17,0.0,199562.57,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73980.0,6710744.86,,7.3,0.0,,1.0,100.0,0.0297
2012-12-04,2200.0,195941.64,0.44,0.69,0.07,0.17,0.0,195941.64,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73800.0,6572951.3,,7.15,0.0,,1.0,100.0,0.0298
2012-12-05,2249.0,198959.76,0.45,0.68,0.07,0.17,0.0,198959.76,49.0,2249.0,4334.83,,,,,,49.0,,,,,,,,,0.0,49.0,,0.0,,,,0.07,0.07,73751.0,6524447.12,,7.03,0.07,2.8,0.9455,97.2,0.0305
2012-12-06,2318.0,202852.86,0.46,0.78,0.08,0.18,0.0,202852.86,118.0,2318.0,10326.42,,,69.0,0.01,,,,,69.0,,,,0.01,69.0,,,,0.01,,,,0.25,0.16,46492.0,4068608.82,,4.43,0.25,6.31,0.8817,93.69,0.0316
2012-12-07,2416.0,210683.46,0.48,0.79,0.08,0.19,0.0,210683.46,216.0,2416.0,18835.94,,,98.0,0.01,,28.0,,,70.0,,,,0.01,98.0,0.0,,,0.02,,,,0.46,0.29,46394.0,4045715.36,,4.36,0.46,9.39,0.8037,89.14,0.0329
2012-12-10,2490.0,213760.12,0.5,0.75,0.08,0.2,0.0,213760.12,290.0,2490.0,24895.76,,,74.0,0.01,,,,,74.0,,,,0.01,74.0,,,,0.03,,,,0.62,0.39,46320.0,3976453.41,,4.31,0.62,12.51,0.7569,86.09,0.0339
2012-12-11,2605.0,227773.92,0.52,0.8,0.09,0.21,0.0,227773.92,405.0,2605.0,35412.07,,,115.0,0.01,,,,,115.0,,,,0.01,115.0,,,,0.04,,,,0.87,0.55,46205.0,4040036.15,,4.21,0.87,15.29,0.6922,81.73,0.0355
2012-12-12,2892.0,255572.88,0.58,0.86,0.09,0.23,0.0,255572.88,692.0,2892.0,61153.68,,,287.0,0.03,,,,,287.0,,,,0.03,287.0,,,,0.06,,,,1.48,0.94,45918.0,4057882.23,,4.27,1.48,16.67,0.5573,71.86,0.0394
2012-12-13,2892.0,256871.03,0.58,0.84,0.09,0.23,0.0,256871.03,692.0,2892.0,61464.3,,,,,,,,,,,,,,,,,,0.07,,,,1.48,0.94,45918.0,4078493.69,,4.33,1.48,16.79,0.5545,71.62,0.0394
2012-12-14,2892.0,256925.12,0.58,0.81,0.09,0.24,0.0,256925.12,692.0,2892.0,61477.24,,,,,,,,,,,,,,,,,,0.07,,,,1.48,0.94,45918.0,4079352.5,,4.34,1.48,16.86,0.5537,71.54,0.0394
2012-12-17,2617.0,232494.13,0.52,0.77,0.09,0.21,0.0,232494.13,417.0,2617.0,37046.26,,,,,,,,0.03,,275.0,,,,,,,275.0,0.04,0.03,,,0.89,0.57,46193.0,4103783.49,,4.37,0.89,19.07,0.6913,80.93,0.0356
2012-12-18,2617.0,234451.98,0.52,0.78,0.09,0.21,0.0,234451.98,417.0,2617.0,37358.22,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4138341.67,,4.37,0.89,19.07,0.6913,80.93,0.0356
2012-12-19,2617.0,233473.05,0.52,0.76,0.09,0.21,0.0,233473.05,417.0,2617.0,37202.24,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4121062.58,,4.42,0.89,19.2,0.6897,80.8,0.0356
2012-12-20,3617.0,323092.96,0.73,1.07,0.12,0.31,0.0,323092.96,417.0,3617.0,37249.04,0.1,,,,,,1000.0,,,,0.1,,,,,,,0.04,,,,0.89,0.57,46193.0,4126246.3,,4.41,0.89,32.52,0.4202,54.57,0.0492
2012-12-21,3617.0,321334.07,0.73,1.04,0.12,0.31,0.0,321334.07,417.0,3617.0,37046.26,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4103783.49,,4.43,0.89,32.54,0.42,54.54,0.0492
2012-12-24,3617.0,323701.8,0.73,1.04,0.12,0.31,0.0,323701.8,417.0,3617.0,37319.23,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4134021.89,,4.38,0.89,32.5,0.4206,54.62,0.0493
2012-12-25,3617.0,323701.8,0.73,1.02,0.12,0.31,0.0,323701.8,417.0,3617.0,37319.23,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4134021.89,,4.39,0.89,32.6,0.4203,54.54,0.0493
2012-12-26,3617.0,323701.8,0.73,1.02,0.12,0.31,0.0,323701.8,417.0,3617.0,37319.23,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4134021.89,,4.41,0.89,32.57,0.4198,54.49,0.0493
2012-12-27,3617.0,325900.4,0.73,1.02,0.12,0.31,0.0,325900.4,417.0,3617.0,37572.7,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4162100.41,,4.42,0.89,32.57,0.4198,54.49,0.0493
2012-12-28,3617.0,323701.8,0.73,1.02,0.12,0.31,0.0,323701.8,417.0,3617.0,37319.23,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4134021.89,,4.45,0.89,32.67,0.4189,54.34,0.0493
2012-12-31,3617.0,325798.93,0.73,1.03,0.12,0.31,0.0,325798.93,417.0,3617.0,37561.0,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4160804.48,,4.43,0.89,32.85,0.419,54.27,0.0493
2013-01-01,3617.0,325798.93,0.73,1.04,0.12,0.31,0.0,325798.93,417.0,3617.0,37561.0,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4160804.48,,4.42,0.89,32.72,0.4194,54.38,0.0493
2013-01-02,3617.0,329249.04,0.73,1.04,0.12,0.31,0.0,329249.04,417.0,3617.0,37958.76,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.56,46193.0,4204866.16,,4.45,0.89,32.69,0.4189,54.33,0.0489
2013-01-03,3617.0,327591.63,0.73,1.03,0.12,0.31,0.0,327591.63,417.0,3617.0,37767.68,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4183699.27,,4.56,0.89,32.88,0.4175,54.07,0.0493
2013-01-04,3617.0,330466.73,0.73,1.01,0.12,0.31,0.0,330466.73,417.0,3617.0,38099.15,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.54,46193.0,4220417.33,,4.48,0.89,32.79,0.4181,54.19,0.0469
2013-01-07,3617.0,334525.68,0.73,1.0,0.12,0.31,0.0,334525.68,417.0,3617.0,38567.1,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4272254.6,,4.49,0.89,32.94,0.417,53.98,0.0493
2013-01-08,3617.0,345011.32,0.73,0.99,0.12,0.31,0.0,345011.32,417.0,3617.0,39775.98,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4406167.53,,4.57,0.89,33.16,0.4154,53.67,0.0493
2013-01-09,3617.0,352757.16,0.73,0.98,0.12,0.32,0.0,352757.16,417.0,3617.0,40668.99,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.57,46193.0,4505090.32,,4.71,0.89,33.71,0.4114,52.91,0.0491
2013-01-10,3617.0,361923.64,0.73,0.97,0.12,0.32,0.0,361923.64,417.0,3617.0,41725.78,,,,,,,,,,,,,,,,,,0.04,,,,0.89,0.56,46193.0,4622156.14,,4.73,0.89,34.1,0.4087,52.35,0.0489
2013-01-11,3417.0,331558.07,0.69,0.84,0.11,0.31,0.0,331558.07,417.0,3417.0,40462.31,,,,,,,,,,,,,,,,,200.0,0.04,0.02,,,100.0,0.56,0.0,0.0,,0.0,100.0,36.25,0.3957,49.36,0.0457
2013-01-14,2428.0,237273.72,0.49,0.64,0.08,0.24,0.0,236198.76,428.0,2417.0,41825.85,,,11.0,,,,,,,,,,,11.0,,,1000.0,0.04,0.07,,,0.9,0.57,47115.0,4604263.31,,4.87,0.9,35.66,0.3691,45.71,0.0324
2013-01-15,488.0,47643.65,0.1,0.13,0.02,0.05,0.0,31437.0,428.0,322.0,41785.82,,,,,,,,,,,,,,,,,2095.0,0.04,0.2,,,0.92,0.58,46215.0,4511989.93,,4.85,0.92,2.26,0.9558,97.74,0.0066
2013-01-16,833.0,81793.53,0.17,0.22,0.03,0.09,0.0,80713.43,833.0,822.0,81793.53,,,,,,500.0,,0.01,,95.0,,,,,0.05,500.0,,0.09,,,,1.77,1.13,46293.0,4545579.85,,4.85,1.77,37.57,0.5151,61.14,0.0113
2013-01-17,833.0,84753.68,0.17,0.22,0.03,0.09,0.0,83634.48,833.0,822.0,84753.68,,,,,,,,,,,,,,,,,,0.09,,,,1.77,1.13,46193.0,4699912.04,,4.82,1.77,37.67,0.5148,61.05,0.0113
2013-01-18,942.0,96460.54,0.19,0.24,0.03,0.1,0.0,84172.57,833.0,822.0,85298.97,,,,,,,,,,,,,,,,,,0.09,,,,1.78,1.03,45909.0,4701068.92,,5.01,1.78,45.67,0.4913,53.16,0.0117
2013-01-21,1833.0,187698.69,0.37,0.48,0.06,0.2,0.0,186572.3,1833.0,1822.0,187698.69,,,1000.0,0.11,,,,,1000.0,,,,0.11,1000.0,,,,0.2,,,,3.94,2.5,44709.0,4578189.25,,4.89,3.94,17.36,0.7034,82.05,0.025
2013-01-22,1833.0,188555.77,0.37,0.48,0.06,0.2,0.0,187424.23,1833.0,1822.0,188555.77,,,,,,,,,,,,,,,,,,0.2,,,,3.95,2.31,44559.0,4583664.13,,4.88,3.95,17.34,0.7036,82.07,0.0231
2013-01-23,1833.0,190269.91,0.37,0.48,0.06,0.2,0.0,189128.08,1833.0,1822.0,190269.91,,,,,,,,,,,,,,,,,,0.2,,,,3.95,2.5,44559.0,4625333.8,,4.89,3.95,17.37,0.7033,82.04,0.025
2013-01-24,1833.0,191555.52,0.37,0.46,0.06,0.2,0.0,138154.06,1833.0,1322.0,191555.52,,,,,,,,,,,,,,,,,500.0,0.2,0.06,,,3.95,2.5,44559.0,4656586.06,,4.91,3.95,17.67,0.6992,81.73,0.025
2013-01-25,1333.0,138368.68,0.27,0.33,0.04,0.15,0.0,137226.85,1333.0,1322.0,138368.68,,,,,,,,0.06,,500.0,,,,,,,,0.15,,,,2.91,1.7,44409.0,4609763.43,,4.93,2.91,24.27,0.62,74.9,0.017
2013-01-28,1442.0,151773.32,0.29,0.36,0.05,0.16,0.0,139143.08,1333.0,1322.0,140300.85,,,,,,,,,,,,,,,,,,0.15,,,,2.91,1.82,44409.0,4674134.01,,4.94,2.91,29.89,0.5703,69.35,0.0197
2013-01-29,1442.0,151031.64,0.29,0.36,0.05,0.16,0.0,138463.13,1333.0,1322.0,139615.24,,,,,,,,,,,,,,,,,,0.15,,,,2.9,1.82,44679.0,4679571.99,,5.02,2.9,30.21,0.5677,69.02,0.0197
2013-01-30,1442.0,146932.21,0.29,0.37,0.05,0.16,0.0,134704.84,1333.0,1322.0,135825.69,,,,,,,,,,,,,,,,,,0.15,,,,2.89,1.8,44757.0,4560502.83,,4.98,2.89,30.2,0.5678,69.03,0.0195
2013-01-31,1333.0,139365.93,0.27,0.33,0.04,0.15,0.0,138215.87,1333.0,1322.0,139365.93,,,,,,,,,,,,,,,,,,0.15,,,,2.89,1.8,44757.0,4679370.56,,4.87,2.89,23.98,0.6231,75.2,0.018
2013-02-01,1442.0,151018.16,0.29,0.35,0.05,0.16,0.0,138450.77,1333.0,1322.0,139602.78,,,,,,,,,,,,,,,,,,0.15,,,,2.82,1.61,45939.0,4811111.79,,5.11,2.82,30.29,0.5671,68.94,0.0174
2013-02-04,1442.0,147943.59,0.29,0.34,0.05,0.16,0.0,135632.05,1333.0,1322.0,136760.61,,,,,,,,,,,,,,,,,,0.15,,,,2.82,1.61,45967.0,4716035.24,,5.22,2.82,30.22,0.5675,69.0,0.0174
2013-02-05,1333.0,138368.68,0.27,0.3,0.04,0.15,0.0,137226.85,1333.0,1322.0,138368.68,,,,,,,,,,,,,,,,,,0.15,,,,2.82,1.71,45987.0,4773563.72,,5.04,2.82,24.11,0.6218,75.07,0.0171
2013-02-06,1442.0,152906.05,0.29,0.33,0.05,0.16,0.0,34144.07,1333.0,322.0,141347.97,,,,,,,,,,,,,,,,,1000.0,0.15,0.11,,,2.8,1.73,46309.0,4910489.92,,5.14,2.8,29.88,0.5703,69.35,0.0188
2013-02-07,442.0,46872.7,0.09,0.1,0.01,0.05,0.0,34147.08,333.0,322.0,35313.6,,,,,,,,0.11,,1000.0,,,,,,,,0.04,,,,0.69,0.45,47727.0,5061297.4,,5.47,0.69,2.51,0.9511,97.49,0.006
2013-02-08,442.0,50014.08,0.09,0.1,0.01,0.05,0.0,36435.6,333.0,322.0,37680.29,,,,,,,,,,,,,,,,,,0.04,,,,0.69,0.43,47727.0,5400502.52,,5.42,0.69,2.49,0.9514,97.51,0.0057
2013-02-11,429.0,49140.84,0.09,0.09,0.01,0.05,0.0,35395.15,333.0,309.0,38144.29,,,,,,,,,,,,,,,,,13.0,0.04,0.0,,,0.69,0.45,47727.0,5467004.57,,5.76,0.69,2.56,0.9501,97.44,0.0058
2013-02-12,320.0,38004.79,0.06,0.06,0.01,0.04,0.0,36698.38,320.0,309.0,38004.79,,,,,,,,0.0,,13.0,,,,,,,,0.04,,,,0.67,0.42,47740.0,5669839.98,,5.81,0.67,3.42,0.934,96.58,0.0042
2013-02-13,412.0,48276.19,0.08,0.07,0.01,0.05,0.0,35738.44,320.0,305.0,37496.07,,,,,,,,,,,,,,,,,4.0,0.04,0.0,,,100.0,0.36,0.0,0.0,,0.0,100.0,2.67,0.948,97.33,0.0047
2013-02-14,396.0,45179.32,0.08,0.07,0.01,0.05,0.0,33428.13,316.0,293.0,36052.18,,,,,,,,0.0,,4.0,,,,,,,12.0,0.04,0.0,,,100.0,0.36,0.0,0.0,,0.0,100.0,2.79,0.9458,97.21,0.0045
2013-02-15,304.0,36815.27,0.06,0.05,0.01,0.04,0.0,35483.14,304.0,293.0,36815.27,,,,,,,,0.0,,12.0,,,,,,,,0.04,,,,100.0,0.34,0.0,0.0,,0.0,100.0,3.61,0.9304,96.39,0.0034
2013-02-18,304.0,36411.58,0.06,0.05,0.01,0.04,0.0,35094.06,304.0,293.0,36411.58,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.34,0.0,0.0,,0.0,100.0,3.62,0.9303,96.38,0.0034
2013-02-19,457.0,55202.98,0.09,0.07,0.01,0.06,0.0,35271.93,304.0,292.0,36721.46,,,,,,,,,,,,,,,,,1.0,0.04,0.0,,,100.0,0.37,0.0,0.0,,0.0,100.0,2.4,0.9531,97.6,0.0056
2013-02-20,453.0,55029.05,0.09,0.07,0.01,0.06,0.0,55029.05,303.0,453.0,36807.51,,,,,,161.0,,0.0,,1.0,,,,,0.02,,,0.04,,,,100.0,0.34,0.0,0.0,,0.0,100.0,35.54,0.5418,64.46,0.005
2013-02-21,456.0,54796.48,0.09,0.07,0.01,0.06,0.0,36410.82,303.0,303.0,36410.82,,,,,,,,,,,,,,,,,150.0,0.04,0.02,,,100.0,0.34,0.0,0.0,,0.0,100.0,2.4,0.9531,97.6,0.0051
2013-02-22,456.0,55436.12,0.09,0.08,0.01,0.06,0.0,36835.85,303.0,303.0,36835.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.34,0.0,0.0,,0.0,100.0,2.41,0.953,97.59,0.0051
2013-02-25,456.0,57410.5,0.09,0.08,0.01,0.06,0.0,38147.77,303.0,303.0,38147.77,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.34,0.0,0.0,,0.0,100.0,2.41,0.953,97.59,0.0052
2013-02-26,456.0,56416.92,0.09,0.08,0.01,0.06,0.0,37487.56,303.0,303.0,37487.56,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.34,0.0,0.0,,0.0,100.0,2.4,0.9531,97.6,0.0051
2013-02-27,303.0,38623.8,0.06,0.05,0.01,0.04,0.0,38623.8,303.0,303.0,38623.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.32,0.0,0.0,,0.0,100.0,3.63,0.93,96.37,0.0032
2013-02-28,456.0,59018.15,0.09,0.08,0.01,0.06,0.0,39216.01,303.0,303.0,39216.01,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.32,0.0,0.0,,0.0,100.0,2.41,0.953,97.59,0.0048
2013-03-01,456.0,59274.01,0.09,0.08,0.01,0.06,0.0,39386.02,303.0,303.0,39386.02,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.32,0.0,0.0,,0.0,100.0,2.41,0.953,97.59,0.0048
2013-03-04,303.0,39414.36,0.06,0.05,0.01,0.04,0.0,39414.36,303.0,303.0,39414.36,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.31,0.0,0.0,,0.0,100.0,3.63,0.93,96.37,0.0031
2013-03-05,303.0,39952.73,0.06,0.05,0.01,0.04,0.0,39952.73,303.0,303.0,39952.73,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.32,0.0,0.0,,0.0,100.0,3.63,0.93,96.37,0.0032
2013-03-06,456.0,49466.08,0.09,0.08,0.01,0.06,0.0,32868.91,303.0,303.0,32868.91,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.32,0.0,0.0,,0.0,100.0,2.41,0.953,97.59,0.0048
2013-03-07,3303.0,365809.49,0.66,0.48,0.11,0.38,0.0,33557.46,3303.0,303.0,365809.49,,,,,,,,,,,,,,,,3000.0,,0.38,,,,100.0,3.44,0.0,0.0,,0.0,100.0,8.84,0.8328,90.83,0.0344
2013-03-08,6303.0,653677.47,1.26,0.82,0.21,0.75,0.0,342550.64,3303.0,3303.0,342550.64,,,,,,3000.0,,,,,,,,,0.36,,,0.39,,,,100.0,3.36,0.0,0.0,,0.0,100.0,47.6,0.4552,47.6,0.0642
2013-03-11,6303.0,635758.81,1.26,0.77,0.21,0.7,0.0,333160.62,3303.0,3303.0,333160.62,,,,,,,,,,,,,,,,,,0.37,,,,100.0,3.31,0.0,0.0,,0.0,100.0,47.59,0.4551,47.59,0.0631
2013-03-12,6303.0,656447.79,1.26,0.73,0.21,0.68,0.0,344002.39,3303.0,3303.0,344002.39,,,,,,,,,,,,,,,,,,0.36,,,,100.0,3.31,0.0,0.0,,0.0,100.0,47.6,0.4552,47.6,0.0632
2013-03-13,8303.0,849137.86,1.66,0.94,0.27,0.93,0.0,542331.46,5303.0,5303.0,542331.46,,,2000.0,,,2000.0,,,,,,,,2000.0,0.22,,,0.59,,,,8.78,5.26,55107.0,5635726.86,,6.17,8.76,36.09,0.3202,36.09,0.0824
