,ALBFR FP Equity_DX_SI_QTY,ALBFR FP Equity_DX_SHORT_INTEREST_VALUE,ALBFR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBFR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBFR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBFR FP Equity_DX_SI_MV,ALBFR FP Equity_DX_DSS,ALBFR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBFR FP Equity_DX_SUPPLY_SI_QTY,ALBFR FP Equity_DX_BROKER_SI_QTY,ALBFR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBFR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBFR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBFR FP Equity_DX_BROKER_SI_MV_INC_x,ALBFR FP Equity_DX_SUPPLY_SI_MV_NEW,ALBFR FP Equity_DX_BROKER_SI_QTY_ADD,ALBFR FP Equity_DX_SUPPLY_SI_MV_DEC,ALBFR FP Equity_DX_BROKER_SI_QTY_INC,ALBFR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBFR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBFR FP Equity_DX_BROKER_SI_MV_INC_y,ALBFR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBFR FP Equity_DX_BROKER_SI_MV_ADD,ALBFR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBFR FP Equity_DX_BROKER_SI_QTY_DEC,ALBFR FP Equity_DX_SUPPLY_SI_MV,ALBFR FP Equity_DX_BROKER_SI_MV_DEC,ALBFR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBFR FP Equity_DX_UTILIZATION_QUANTITY,ALBFR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBFR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBFR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBFR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBFR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBFR FP Equity_DX_BROKER_SI_CON_RATIO,ALBFR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBFR FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBFR FP Equity_PX_LAST
2021-09-29,60.0,10320.0,0.01,0.07,0.0,0.01,0.0,5160.0,30.0,30.0,5160.0,,,,,,,,,,,,,,,0.01,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.001,172.0
2021-09-30,60.0,9990.0,0.01,0.06,0.0,0.01,0.0,4995.0,30.0,30.0,4995.0,,,,,,,,,,,,,,,0.01,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,166.5
2021-10-01,60.0,10020.0,0.01,0.06,0.0,0.01,0.0,5010.0,30.0,30.0,5010.0,,,,,,,,,,,,,,,0.01,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,167.0
2021-10-04,60.0,10200.0,0.01,0.06,0.0,0.01,0.0,5100.0,30.0,30.0,5100.0,,,,,,,,,,,,,,,0.01,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,170.0
2021-10-05,30.0,5190.0,0.0,0.03,0.0,0.01,0.0,0.0,30.0,0.0,5190.0,,,,,,,,,,,,,,30.0,0.01,0.01,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005,173.0
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.01,,30.0,,,,,,,0.0,,0.0,0.0,63540.0,10865340.0,11.01,0.0,,0.0,100.0,0.0,171.0
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63540.0,10706490.0,10.79,0.0,,0.0,,0.0,168.5
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63540.0,10547640.0,10.64,0.0,,0.0,,0.0,166.0
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63540.0,10452330.0,10.52,0.0,,0.0,,0.0,164.5
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63540.0,10611180.0,10.54,0.0,,0.0,,0.0,167.0
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63540.0,10674720.0,10.61,0.0,,0.0,,0.0,168.0
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63540.0,10674720.0,10.66,0.0,,0.0,,0.0,168.0
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63540.0,10611180.0,10.65,0.0,,0.0,,0.0,167.0
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63632.0,10721992.0,10.66,0.0,,0.0,,0.0,168.5
2021-10-19,200.0,34000.0,0.03,0.13,0.01,0.03,0.0,17000.0,100.0,100.0,17000.0,,,,,100.0,,,,,,,0.02,100.0,,0.02,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0031,170.0
2021-10-20,200.0,33800.0,0.03,0.13,0.01,0.03,0.0,16900.0,100.0,100.0,16900.0,,,,,,,,,,,,,,,0.02,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0034,169.0
2021-10-21,200.0,34300.0,0.03,0.1,0.01,0.03,0.0,17150.0,100.0,100.0,17150.0,,,,,,,,,,,,,,,0.02,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0034,171.5
2021-10-22,200.0,34700.0,0.03,0.1,0.01,0.03,0.0,17350.0,100.0,100.0,17350.0,,,,,,,,,,,,,,,0.02,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0037,173.5
2021-10-25,200.0,35200.0,0.03,0.09,0.01,0.03,0.0,17600.0,100.0,100.0,17600.0,,,,,,,,,,,,,,,0.02,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0037,176.0
2021-10-26,200.0,35000.0,0.03,0.09,0.01,0.04,0.0,17500.0,100.0,100.0,17500.0,,,,,,,,,,,,,,,0.02,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0034,175.0
2021-10-27,200.0,35300.0,0.03,0.09,0.01,0.04,0.0,17650.0,100.0,100.0,17650.0,,,,,,,,,,,,,,,0.02,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0034,176.5
2021-10-28,200.0,35300.0,0.03,0.09,0.01,0.04,0.0,17650.0,100.0,100.0,17650.0,,,,,,,,,,,,,,,0.02,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0034,176.5
2021-10-29,200.0,35600.0,0.03,0.09,0.01,0.04,0.0,17800.0,100.0,100.0,17800.0,,,,,,,,,,,,,,,0.02,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0034,178.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.02,,100.0,,,,,,100.0,0.0,0.02,0.0,0.0,58762.0,10489017.0,10.45,0.0,,0.0,,0.0,178.5
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58762.0,10342112.0,10.43,0.0,,0.0,,0.0,176.0
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58762.0,10459636.0,10.38,0.0,,0.0,,0.0,178.0
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,54998.0,9872141.0,9.84,0.0,,0.0,,0.0,179.5
2021-11-05,800.0,149600.0,0.1,0.38,0.06,0.14,0.0,74800.0,400.0,400.0,74800.0,,,,,400.0,,,,,,,0.07,400.0,,0.07,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0143,187.0
2021-11-08,800.0,148800.0,0.1,0.38,0.06,0.15,0.0,74400.0,400.0,400.0,74400.0,,,,,,,,,,,,,,,0.07,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0143,186.0
2021-11-09,800.0,149600.0,0.1,0.39,0.06,0.15,0.0,74800.0,400.0,400.0,74800.0,,,,,,,,,,,,,,,0.07,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0134,187.0
2021-11-10,1263.0,227971.5,0.16,0.63,0.09,0.24,0.0,72200.0,863.0,400.0,155771.5,,,,,,,,,,,,,463.0,,0.16,,12.07,1.44,6286.0,1134623.0,1.19,12.03,36.88,0.5344,63.12,0.0211,180.5
2021-11-11,838.0,149583.0,0.11,0.43,0.06,0.15,0.0,78183.0,438.0,438.0,78183.0,,,,,38.0,0.08,,425.0,,,,0.01,,,0.08,,6.13,0.73,6711.0,1197913.5,1.22,6.1,4.78,0.909,95.22,0.014,178.5
2021-11-12,838.0,150421.0,0.11,0.44,0.06,0.15,0.0,78621.0,438.0,438.0,78621.0,,,,,,,,,,,,,,,0.08,,6.13,0.73,6711.0,1204624.5,1.2,6.11,4.76,0.9093,95.24,0.014,179.5
2021-11-15,838.0,149583.0,0.11,0.44,0.06,0.15,0.0,78183.0,438.0,438.0,78183.0,,,,,,,,,,,,,,,0.08,,6.13,0.73,6711.0,1197913.5,1.21,6.1,4.78,0.909,95.22,0.0139,178.5
2021-11-16,838.0,150002.0,0.11,0.44,0.06,0.15,0.0,78402.0,438.0,438.0,78402.0,,,,,,,,,,,,,,,0.08,,6.13,0.73,6711.0,1201269.0,1.21,6.08,4.79,0.9088,95.21,0.0139,179.0
2021-11-17,838.0,148745.0,0.11,0.44,0.06,0.15,0.0,77745.0,438.0,438.0,77745.0,,,,,,,,,,,,,,,0.08,,6.13,0.7,6711.0,1191202.5,1.2,6.11,4.76,0.9093,95.24,0.0133,177.5
2021-11-18,838.0,147907.0,0.11,0.44,0.06,0.15,0.0,77307.0,438.0,438.0,77307.0,,,,,,,,,,,,,,,0.08,,6.13,0.68,6711.0,1184491.5,1.18,6.15,4.73,0.9099,95.27,0.0131,176.5
2021-11-19,838.0,147907.0,0.11,0.44,0.06,0.15,0.0,77307.0,438.0,438.0,77307.0,,,,,,,,,,,,,,,0.08,,6.13,0.68,6711.0,1184491.5,1.19,6.1,4.77,0.9091,95.23,0.0131,176.5
2021-11-22,838.0,147488.0,0.11,0.44,0.06,0.15,0.0,77088.0,438.0,438.0,77088.0,,,,,,,,,,,,,,,0.08,,6.13,0.68,6711.0,1181136.0,1.19,6.09,4.78,0.9089,95.22,0.0131,176.0
2021-11-23,838.0,143298.0,0.11,0.44,0.06,0.15,0.0,74898.0,438.0,438.0,74898.0,,,,,,,,,,,,,,,0.08,,6.13,0.68,6711.0,1147581.0,1.18,6.13,4.75,0.9095,95.25,0.0131,171.0
2021-11-24,838.0,146231.0,0.11,0.44,0.06,0.14,0.0,76431.0,438.0,438.0,76431.0,,,,,,,,,,,,,,,0.07,,6.13,0.68,6711.0,1171069.5,1.15,6.1,4.77,0.9091,95.23,0.0131,174.5
2021-11-25,1588.0,271548.0,0.2,1.01,0.11,0.28,0.0,74898.0,1188.0,438.0,203148.0,,750.0,,,,,,,,,750.0,,,,0.21,,16.62,1.86,5961.0,1019331.0,1.04,16.62,47.16,0.4767,50.36,0.0248,171.0
2021-11-26,1184.0,205424.0,0.15,0.76,0.08,0.2,0.0,75993.0,784.0,438.0,136024.0,,,,,,0.07,,404.0,,,,,,,0.13,,10.97,1.23,6365.0,1104327.5,1.08,11.01,28.87,0.5441,67.8,0.0185,173.5
2021-11-29,1184.0,203648.0,0.15,0.75,0.08,0.21,0.0,75336.0,784.0,438.0,134848.0,,,,,,,,,,,,,,,0.14,,10.97,1.23,6365.0,1094780.0,1.11,10.96,29.22,0.5409,67.41,0.0185,172.0
2021-11-30,1184.0,203648.0,0.15,0.81,0.08,0.2,0.0,75336.0,784.0,438.0,134848.0,,,,,,,,,,,,,,,0.13,,10.97,1.23,6365.0,1094780.0,1.09,11.0,29.06,0.5424,67.59,0.0185,172.0
2021-12-01,1184.0,201280.0,0.15,0.78,0.08,0.2,0.0,74460.0,784.0,438.0,133280.0,,,,,,,,,,,,,,,0.13,,10.97,1.28,6365.0,1082050.0,1.09,11.0,29.06,0.5424,67.59,0.0193,170.0
2021-12-02,1708.0,282674.0,0.21,1.62,0.12,0.29,0.0,72489.0,1308.0,438.0,216474.0,,524.0,,,,,,,,,524.0,,,,0.22,,18.3,2.13,5841.0,966685.5,1.0,18.29,46.73,0.4783,50.94,0.0278,165.5
2021-12-03,1412.0,223096.0,0.18,1.42,0.1,0.23,0.0,69204.0,1012.0,438.0,159896.0,,50.0,,,,0.06,,346.0,,,50.0,,,,0.17,,14.06,1.65,6187.0,977546.0,1.02,14.06,40.6,0.4857,56.57,0.023,158.0
2021-12-06,1412.0,225920.0,0.18,1.53,0.1,0.22,0.0,70080.0,1012.0,438.0,161920.0,,,,,,,,,,,,,,,0.16,,14.06,1.65,6187.0,989920.0,0.98,14.06,40.59,0.4858,56.59,0.023,160.0
2021-12-07,1412.0,224508.0,0.18,1.41,0.1,0.23,0.0,69642.0,1012.0,438.0,160908.0,,,,,,,,,,,,,,,0.16,,14.06,1.65,6187.0,983733.0,0.99,14.06,40.75,0.4852,56.42,0.023,159.0
2021-12-08,888.0,143856.0,0.11,0.78,0.06,0.14,0.0,70956.0,488.0,438.0,79056.0,,,,,,0.08,,524.0,,,,,,,0.08,,6.78,0.79,6711.0,1087182.0,1.06,6.83,5.64,0.8135,89.91,0.0145,162.0
2021-12-09,88.0,14168.0,0.01,0.06,0.01,0.01,0.0,6118.0,88.0,38.0,14168.0,,,,,,0.06,,400.0,,,,,,400.0,0.01,0.06,1.29,0.15,6711.0,1080471.0,1.09,1.29,44.0,0.5072,56.0,0.0015,161.0
2021-12-10,288.0,46656.0,0.04,0.19,0.02,0.05,0.0,22356.0,188.0,138.0,30456.0,,100.0,,,100.0,,,,,,100.0,0.02,,,0.03,,100.0,0.31,0.0,0.0,0.0,100.0,17.26,0.525,69.02,0.0047,162.0
2021-12-13,288.0,48240.0,0.04,0.18,0.02,0.05,0.0,23115.0,188.0,138.0,31490.0,,,,,,,,,,,,,,,0.03,,100.0,0.31,0.0,0.0,0.0,100.0,17.24,0.5245,68.97,0.0047,167.5
2021-12-14,288.0,46368.0,0.04,0.16,0.02,0.05,0.0,22218.0,188.0,138.0,30268.0,,,,,,,,,,,,,,,0.03,,100.0,0.31,0.0,0.0,0.0,100.0,17.25,0.5246,68.99,0.0047,161.0
2021-12-15,288.0,46800.0,0.04,0.15,0.02,0.05,0.0,22425.0,188.0,138.0,30550.0,,,,,,,,,,,,,,,0.03,,100.0,0.31,0.0,0.0,0.0,100.0,17.25,0.5248,69.01,0.0047,162.5
2021-12-16,288.0,46512.0,0.04,0.14,0.02,0.05,0.0,22287.0,188.0,138.0,30362.0,,,,,,,,,,,,,,,0.03,,100.0,0.31,0.0,0.0,0.0,100.0,17.26,0.5254,69.05,0.0047,161.5
2021-12-17,488.0,77348.0,0.06,0.23,0.03,0.08,0.0,37723.0,288.0,238.0,45648.0,,100.0,,,100.0,,,,,,100.0,0.02,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.81,0.3502,40.81,0.008,158.5
2021-12-20,488.0,79788.0,0.06,0.21,0.03,0.08,0.0,38913.0,288.0,238.0,47088.0,,,,,,,,,,,,,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.83,0.3504,40.83,0.008,163.5
2021-12-21,488.0,81008.0,0.06,0.21,0.03,0.08,0.0,39508.0,288.0,238.0,47808.0,,,,,,,,,,,,,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.82,0.3504,40.82,0.008,166.0
2021-12-22,488.0,81008.0,0.06,0.22,0.03,0.08,0.0,39508.0,288.0,238.0,47808.0,,,,,,,,,,,,,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.84,0.3506,40.84,0.008,166.0
2021-12-23,488.0,80764.0,0.06,0.22,0.03,0.08,0.0,39389.0,288.0,238.0,47664.0,,,,,,,,,,,,,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.79,0.3505,40.88,0.008,165.5
2021-12-24,488.0,81008.0,0.06,0.22,0.03,0.08,0.0,39508.0,288.0,238.0,47808.0,,,,,,,,,,,,,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.76,0.3505,40.9,0.008,166.0
2021-12-27,488.0,80520.0,0.06,0.22,0.03,0.08,0.0,39270.0,288.0,238.0,47520.0,,,,,,,,,,,,,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.83,0.3504,40.83,0.008,165.0
2021-12-28,488.0,80276.0,0.06,0.22,0.03,0.08,0.0,39151.0,288.0,238.0,47376.0,,,,,,,,,,,,,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.82,0.3504,40.82,0.008,164.5
2021-12-29,488.0,82472.0,0.06,0.22,0.03,0.08,0.0,40222.0,288.0,238.0,48672.0,,,,,,,,,,,,,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.84,0.3506,40.84,0.008,169.0
2021-12-30,488.0,82960.0,0.06,0.22,0.03,0.08,0.0,40460.0,288.0,238.0,48960.0,,,,,,,,,,,,,,,0.05,,100.0,0.47,0.0,0.0,0.0,100.0,40.82,0.3503,40.82,0.008,170.0
2021-12-31,288.0,49392.0,0.04,0.13,0.02,0.05,0.0,23667.0,188.0,138.0,32242.0,,,,,,0.02,,100.0,,,,,,100.0,0.03,0.02,100.0,0.33,0.0,0.0,0.0,100.0,17.26,0.525,69.02,0.0051,171.5
2022-01-03,288.0,49536.0,0.04,0.13,0.02,0.05,0.0,23736.0,188.0,138.0,32336.0,,,,,,,,,,,,,,,0.03,,100.0,0.33,0.0,0.0,0.0,100.0,17.23,0.5239,68.92,0.0051,172.0
2022-01-04,288.0,49536.0,0.04,0.13,0.02,0.05,0.0,23736.0,188.0,138.0,32336.0,,,,,,,,,,,,,,,0.03,,100.0,0.33,0.0,0.0,0.0,100.0,17.25,0.5246,68.99,0.0051,172.0
2022-01-05,288.0,49104.0,0.04,0.13,0.02,0.05,0.0,23529.0,188.0,138.0,32054.0,,,,,,,,,,,,,,,0.03,,100.0,0.33,0.0,0.0,0.0,100.0,17.25,0.5247,68.99,0.0051,170.5
2022-01-06,788.0,133172.0,0.1,0.35,0.06,0.14,0.0,107822.0,688.0,638.0,116272.0,,,,,500.0,,,,,,,0.09,500.0,,0.12,,9.71,1.09,6400.0,1081600.0,1.09,9.73,25.16,0.4732,63.52,0.0125,169.0
2022-01-07,363.0,60984.0,0.05,0.16,0.03,0.06,0.0,35784.0,263.0,213.0,44184.0,,,,,,0.07,,425.0,,,,,,425.0,0.04,0.07,3.95,0.42,6400.0,1075200.0,1.08,3.94,20.48,0.3741,54.9,0.0058,168.0
2022-01-10,363.0,57717.0,0.05,0.16,0.03,0.06,0.0,33867.0,263.0,213.0,41817.0,,,,,,,,,,,,,,,0.04,,3.95,0.42,6400.0,1017600.0,1.02,4.17,20.57,0.3732,54.79,0.0058,159.0
2022-01-11,373.0,60239.5,0.05,0.16,0.03,0.06,0.0,36014.5,273.0,223.0,44089.5,,30.0,0.0,,,0.0,10.0,20.0,,0.0,30.0,,,,0.04,,4.15,0.43,6300.0,1017450.0,1.02,4.08,22.63,0.3655,53.41,0.0059,161.5
2022-01-12,402.0,64119.0,0.05,0.18,0.03,0.07,0.0,40194.0,302.0,252.0,48169.0,,29.0,0.0,,,,29.0,,,0.0,29.0,,,,0.05,,5.12,0.48,5600.0,893200.0,0.89,5.17,28.16,0.3506,49.62,0.0064,159.5
2022-01-13,452.0,72320.0,0.06,0.21,0.03,0.07,0.0,48320.0,352.0,302.0,56320.0,,50.0,0.01,,,,50.0,,,0.01,50.0,,,,0.06,,6.12,0.57,5400.0,864000.0,0.86,6.1,36.12,0.3447,44.09,0.0073,160.0
2022-01-14,452.0,72998.0,0.06,0.21,0.03,0.07,0.0,48773.0,352.0,302.0,56848.0,,,,,,,,,,,,,,,0.06,,6.12,0.57,5400.0,872100.0,0.86,6.11,36.19,0.3443,43.98,0.0073,161.5
2022-01-17,399.0,63840.0,0.05,0.19,0.03,0.06,0.0,39840.0,299.0,249.0,47840.0,,,,,,0.01,,53.0,,,,,,53.0,0.05,0.01,4.53,0.47,6300.0,1008000.0,1.01,4.57,27.8,0.3504,49.76,0.0063,160.0
2022-01-18,412.0,64684.0,0.05,0.21,0.03,0.07,0.0,41134.0,312.0,262.0,48984.0,,51.0,0.01,,,0.01,51.0,38.0,,0.01,51.0,,,38.0,0.05,0.01,5.28,0.5,5600.0,879200.0,0.88,5.38,39.32,0.405,48.54,0.0066,157.0
2022-01-19,422.0,67098.0,0.05,0.23,0.03,0.07,0.0,43248.0,322.0,272.0,51198.0,,10.0,0.0,,,,10.0,,,0.0,10.0,,,,0.05,,4.94,0.51,6200.0,985800.0,0.99,4.88,40.76,0.4048,47.39,0.0067,159.0
2022-01-20,442.0,69836.0,0.06,0.29,0.03,0.07,0.0,46136.0,342.0,292.0,54036.0,,20.0,0.0,,,,20.0,,,0.0,20.0,,,,0.05,,5.23,0.54,6200.0,979600.0,0.98,5.26,43.44,0.4062,45.25,0.007,158.0
2022-01-21,630.0,98910.0,0.08,0.47,0.04,0.1,0.0,45530.0,340.0,290.0,53380.0,,,,,,0.0,,2.0,,,,,,2.0,0.05,0.0,100.0,0.58,0.0,0.0,0.0,100.0,31.75,0.4709,60.32,0.0107,157.0
2022-01-24,630.0,97020.0,0.08,0.52,0.04,0.1,0.0,44660.0,340.0,290.0,52360.0,,,,,,,,,,,,,,,0.05,,100.0,0.57,0.0,0.0,0.0,100.0,31.75,0.4709,60.32,0.0106,154.0
2022-01-25,730.0,117895.0,0.09,0.71,0.05,0.11,0.0,54910.0,390.0,340.0,62985.0,,50.0,0.01,,,,50.0,,,0.01,50.0,,,,0.06,,6.85,0.63,5300.0,855950.0,0.86,6.54,27.4,0.5121,65.75,0.0117,161.5
2022-01-26,672.0,106176.0,0.08,0.49,0.05,0.11,0.0,49138.0,361.0,311.0,57038.0,,,,,,0.0,,29.0,,,,,,29.0,0.06,0.0,100.0,0.6,0.0,0.0,0.0,100.0,29.76,0.4885,62.8,0.0111,158.0
2022-01-27,652.0,100734.0,0.08,0.32,0.05,0.1,0.0,46504.5,351.0,301.0,54229.5,,,,,,0.0,,10.0,,,,,,10.0,0.06,0.0,5.75,0.56,5749.0,888220.5,0.89,5.88,30.67,0.4801,61.66,0.0104,154.5
2022-01-28,612.0,93942.0,0.08,0.31,0.04,0.09,0.0,43133.5,331.0,281.0,50808.5,,,,,,0.0,,20.0,,,,,,20.0,0.05,0.0,5.43,0.53,5769.0,885541.5,0.89,5.46,32.58,0.4641,59.27,0.0098,153.5
2022-01-31,450.0,68850.0,0.06,0.26,0.03,0.07,0.0,30600.0,250.0,200.0,38250.0,,,,,,0.01,,81.0,,,,,,81.0,0.04,0.01,4.72,0.4,5050.0,772650.0,0.77,4.73,44.44,0.4074,44.44,0.0073,153.0
2022-02-01,450.0,70650.0,0.06,0.26,0.03,0.07,0.0,31400.0,250.0,200.0,39250.0,,,,,,,,,,,,,,,0.04,,4.55,0.4,5250.0,824250.0,0.83,4.43,44.44,0.4074,44.44,0.0073,157.0
2022-02-02,450.0,70650.0,0.06,0.26,0.03,0.07,0.0,31400.0,250.0,200.0,39250.0,,,,,,,,,,,,,,,0.04,,5.56,0.41,4250.0,667250.0,0.67,5.56,44.44,0.4074,44.44,0.0074,157.0
2022-02-03,450.0,71100.0,0.06,0.26,0.03,0.07,0.0,31600.0,250.0,200.0,39500.0,,,,,,,,,,,,,,,0.04,,4.9,0.61,4850.0,766300.0,0.76,4.9,44.44,0.4074,44.44,0.0111,158.0
2022-02-04,450.0,69975.0,0.06,0.26,0.03,0.07,0.0,31100.0,250.0,200.0,38875.0,,,,,,,,,,,,,,,0.04,,4.9,0.61,4850.0,754175.0,0.76,4.9,44.48,0.4078,44.48,0.0111,155.5
2022-02-07,450.0,71100.0,0.06,0.26,0.03,0.07,0.0,31600.0,250.0,200.0,39500.0,,,,,,,,,,,,,,,0.04,,5.56,0.62,4250.0,671500.0,0.66,5.56,44.44,0.4074,44.44,0.0112,158.0
2022-02-08,450.0,72000.0,0.06,0.26,0.03,0.07,0.0,32000.0,250.0,200.0,40000.0,,,,,,,,,,,,,,,0.04,,4.81,0.61,4950.0,792000.0,0.79,4.75,44.44,0.4074,44.44,0.011,160.0
2022-02-09,650.0,102050.0,0.08,0.39,0.05,0.1,0.0,47100.0,350.0,300.0,54950.0,,100.0,0.02,,,,100.0,,,0.02,100.0,,,,0.06,,100.0,0.91,0.0,0.0,0.0,100.0,30.77,0.4793,61.54,0.0168,157.0
2022-02-10,3934.0,609770.0,0.49,2.4,0.28,0.61,0.0,301010.0,1992.0,1942.0,308760.0,,1642.0,,,1642.0,,,,,,1642.0,0.25,,,0.31,,100.0,5.23,0.0,0.0,0.0,100.0,10.22,0.7086,83.39,0.1034,155.0
2022-02-11,3934.0,601902.0,0.49,2.42,0.28,0.61,0.0,297126.0,1992.0,1942.0,304776.0,,,,,,,,,,,,,,,0.31,,100.0,5.92,0.0,0.0,0.0,100.0,10.22,0.7084,83.38,0.1169,153.0
2022-02-14,3934.0,597968.0,0.49,2.41,0.28,0.6,0.0,295184.0,1992.0,1942.0,302784.0,,,,,,,,,,,,,,,0.3,,100.0,5.62,0.0,0.0,0.0,100.0,10.2,0.7092,83.43,0.111,152.0
2022-02-15,4134.0,605631.0,0.52,2.49,0.29,0.62,0.0,299153.0,2092.0,2042.0,306478.0,,100.0,0.02,,,,100.0,,,0.02,100.0,,,,0.32,,100.0,5.89,0.0,0.0,0.0,100.0,14.73,0.6505,79.14,0.1164,146.5
2022-02-16,4134.0,578760.0,0.52,2.49,0.29,0.6,0.0,285880.0,2092.0,2042.0,292880.0,,,,,,,,,,,,,,,0.31,,100.0,5.91,0.0,0.0,0.0,100.0,14.77,0.6496,79.07,0.1168,140.0
2022-02-17,3934.0,533057.0,0.49,2.35,0.28,0.54,0.0,263141.0,1992.0,1942.0,269916.0,,,,,,0.03,,100.0,,,,,,100.0,0.28,0.02,100.0,5.63,0.0,0.0,0.0,100.0,10.31,0.7065,83.25,0.1113,135.5
2022-02-18,3834.0,494586.0,0.48,2.25,0.27,0.52,0.0,237618.0,1992.0,1842.0,256968.0,,,,,,,,,,,,,,100.0,0.28,0.01,100.0,5.63,0.0,0.0,0.0,100.0,8.02,0.7359,85.22,0.1084,129.0
2022-02-21,4134.0,531219.0,0.52,2.36,0.29,0.53,0.0,262397.0,2092.0,2042.0,268822.0,,100.0,0.03,,,,200.0,,,0.03,100.0,,,,0.27,,100.0,5.98,0.0,0.0,0.0,100.0,14.51,0.6516,79.24,0.1183,128.5
