,TNG FP Equity_DX_SI_QTY,TNG FP Equity_DX_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TNG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TNG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TNG FP Equity_DX_SI_MV,TNG FP Equity_DX_DSS,TNG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY,TNG FP Equity_DX_BROKER_SI_QTY,TNG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TNG FP Equity_DX_BROKER_SI_MV_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_x,TNG FP Equity_DX_BROKER_SI_MV_INC_x,TNG FP Equity_DX_SUPPLY_SI_MV_NEW,TNG FP Equity_DX_BROKER_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_NEW,TNG FP Equity_DX_SUPPLY_SI_MV_DEC,TNG FP Equity_DX_BROKER_SI_QTY_INC,TNG FP Equity_DX_SUPPLY_SI_QTY_DEC,TNG FP Equity_DX_BROKER_SI_MV_NEW_y,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TNG FP Equity_DX_BROKER_SI_MV_INC_y,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_y,TNG FP Equity_DX_BROKER_SI_MV_ADD,TNG FP Equity_DX_SUPPLY_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_DEC,TNG FP Equity_DX_SUPPLY_SI_MV,TNG FP Equity_DX_BROKER_SI_MV_DEC,TNG FP Equity_DX_SUPPLY_SI_MV_RMV,TNG FP Equity_DX_BROKER_SI_MV_RMV,TNG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TNG FP Equity_DX_UTILIZATION_QUANTITY,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TNG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TNG FP Equity_DX_ACTIVE_UTILIZATION_MV,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TNG FP Equity_DX_BROKER_SI_CON_RATIO,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TNG FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-06-01,92620.0,270913.5,0.32,0.58,0.11,0.29,0.0,153536.17,54241.0,52491.0,158654.92,,,,,,,,,,,,,,,,,,0.17,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.59,0.4068,55.05,1.205
2021-06-02,92620.0,266745.6,0.32,0.56,0.11,0.27,0.0,151174.08,54241.0,52491.0,156214.08,,,,,,,,,,,,,,,,,,0.16,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.64,0.4065,55.0,1.205
2021-06-03,90930.0,269607.45,0.31,0.56,0.11,0.26,0.0,150624.97,52551.0,50801.0,155813.72,,,,,,,,0.01,,1690.0,,,,,,,1690.0,0.15,0.01,,,100.0,85.5,0.0,0.0,,0.0,100.0,27.33,0.3997,53.9,1.4795
2021-06-04,90930.0,269607.45,0.31,0.55,0.11,0.27,0.0,150624.97,52551.0,50801.0,155813.72,,,,,,,,,,,,,,,,,,0.16,,,,100.0,71.51,0.0,0.0,,0.0,100.0,27.16,0.4004,54.03,1.2374
2021-06-07,94075.0,272817.5,0.32,0.57,0.11,0.28,0.0,166172.9,55696.0,57301.0,161518.4,,,6500.0,0.02,,,,0.01,6500.0,3355.0,,,0.02,6500.0,,,,0.17,,,,100.0,64.4,0.0,0.0,,0.0,100.0,24.84,0.4266,57.95,1.0878
2021-06-08,90720.0,264902.4,0.31,0.55,0.11,0.26,0.0,157522.32,55696.0,53946.0,162632.32,,,,,,,,,,,,,,,,,3355.0,0.16,0.01,,,100.0,64.4,0.0,0.0,,0.0,100.0,26.42,0.4112,55.67,1.049
2021-06-09,90720.0,264448.8,0.31,0.55,0.11,0.26,0.0,157252.59,55696.0,53946.0,162353.84,,,,,,,,,,,,,,,,,,0.16,,,,100.0,64.4,0.0,0.0,,0.0,100.0,26.06,0.4126,55.93,1.049
2021-06-10,88198.0,256656.18,0.3,0.54,0.11,0.26,0.0,151715.76,53174.0,52136.0,154736.34,,,,,,,,0.01,,2522.0,,,,,,,1810.0,0.16,0.01,,,100.0,64.17,0.0,0.0,,0.0,100.0,26.73,0.4053,54.81,1.0644
2021-06-11,85760.0,247846.4,0.29,0.53,0.1,0.25,0.0,148361.04,51448.0,51336.0,148684.72,,,,,,,,0.01,,1726.0,,,,,,,800.0,0.15,0.0,,,100.0,62.22,0.0,0.0,,0.0,100.0,27.11,0.4018,54.24,1.0372
2021-06-14,82443.0,239909.13,0.28,0.51,0.1,0.24,0.0,143870.4,49769.0,49440.0,144827.79,,,,,,,,0.01,,1679.0,,,,,,,1896.0,0.14,0.01,,,100.0,60.57,0.0,0.0,,0.0,100.0,27.73,0.3948,53.08,1.0033
2021-06-15,82443.0,238260.27,0.28,0.52,0.1,0.24,0.0,142881.6,49769.0,49440.0,143832.41,,,,,,,,,,,,,,,,,,0.14,,,,100.0,60.57,0.0,0.0,,0.0,100.0,27.76,0.3946,53.05,1.0033
2021-06-16,81083.0,227843.23,0.28,0.51,0.1,0.23,0.0,135104.8,49830.0,48080.0,140022.3,,,61.0,,,,,,,,,,,61.0,,,1360.0,0.14,0.0,,,100.0,60.55,0.0,0.0,,0.0,100.0,28.53,0.3887,51.96,0.9853
2021-06-17,80080.0,215815.6,0.27,0.51,0.1,0.23,0.0,129575.6,48827.0,48080.0,131588.77,,,,,,,,0.0,,1003.0,,,,,,,,0.14,,,,100.0,59.33,0.0,0.0,,0.0,100.0,29.17,0.3868,51.48,0.9731
2021-06-18,79613.0,213362.84,0.27,0.51,0.09,0.21,0.0,127602.84,48827.0,47613.0,130856.36,,,,,,,,,,,,,,,,,467.0,0.13,0.01,,,100.0,59.33,0.0,0.0,,0.0,100.0,28.65,0.3891,51.87,0.9674
2021-06-21,80150.0,209993.0,0.27,0.51,0.1,0.21,0.0,126153.0,48827.0,48150.0,127926.74,,,,0.0,,,,,537.0,,,,0.0,,,,,0.13,,,,100.0,59.33,0.0,0.0,,0.0,100.0,28.17,0.392,52.45,0.9739
2021-06-22,83662.0,202043.73,0.29,0.55,0.1,0.22,0.0,124763.73,51218.0,51662.0,123691.47,,,2391.0,0.01,,,,,3512.0,,,,0.01,2391.0,,,,0.13,,,,100.0,58.82,0.0,0.0,,0.0,100.0,26.85,0.4056,54.73,0.9608
2021-06-23,83490.0,191192.1,0.29,0.49,0.1,0.2,0.0,117912.1,51218.0,51490.0,117289.22,,,,,,,,,,,,,,,,,172.0,0.12,0.01,,,100.0,58.82,0.0,0.0,,0.0,100.0,26.91,0.4049,54.63,0.9588
2021-06-24,83490.0,200376.0,0.29,0.47,0.1,0.19,0.0,123576.0,51218.0,51490.0,122923.2,,,,,,,,,,,,,,,,,,0.12,,,,100.0,65.6,0.0,0.0,,0.0,100.0,26.97,0.4048,54.6,1.0693
2021-06-25,83490.0,192027.0,0.19,0.46,0.09,0.2,0.0,118427.0,51218.0,51490.0,117801.4,,,,,,,,,,,,,,,,,,0.12,,,,100.0,18.42,0.0,0.0,,0.0,100.0,26.93,0.4049,54.62,0.3002
2021-06-28,83490.0,194114.25,0.19,0.45,0.09,0.19,0.0,119714.25,51218.0,51490.0,119081.85,,,,,,,,,,,,,,,,,,0.12,,,,100.0,18.42,0.0,0.0,,0.0,100.0,26.99,0.4047,54.58,0.3002
2021-06-29,83387.0,199711.87,0.19,0.44,0.09,0.19,0.0,123071.87,51218.0,51387.0,122667.11,,,,,,,,,,,,,,,,,103.0,0.12,0.0,,,100.0,18.42,0.0,0.0,,0.0,100.0,27.06,0.4041,54.48,0.2999
2021-06-30,83387.0,194291.71,0.19,0.44,0.09,0.2,0.0,119731.71,51218.0,51387.0,119337.94,,,,,,,,,,,,,,,,,,0.12,,,,100.0,18.42,0.0,0.0,,0.0,100.0,27.07,0.4041,54.48,0.2999
2021-07-01,83387.0,194708.65,0.19,0.44,0.09,0.19,0.0,119988.65,51218.0,51387.0,119594.03,,,,,,,,,,,,,,,,,,0.12,,,,100.0,18.42,0.0,0.0,,0.0,100.0,27.03,0.4041,54.49,0.2999
2021-07-02,83387.0,195542.52,0.19,0.44,0.09,0.19,0.0,120502.52,51218.0,51387.0,120106.21,,,,,,,,,,,,,,,,,,0.12,,,,100.0,18.42,0.0,0.0,,0.0,100.0,27.02,0.4042,54.5,0.2999
2021-07-05,83387.0,196376.39,0.19,0.44,0.09,0.2,0.0,121016.39,51218.0,51387.0,120618.39,,,,,,,,,,,,,,,,,,0.12,,,,100.0,18.42,0.0,0.0,,0.0,100.0,26.99,0.4042,54.51,0.2999
2021-07-06,84887.0,197786.71,0.2,0.56,0.09,0.2,0.0,123226.71,51218.0,52887.0,119337.94,,,,,,1500.0,,,,,,,,,0.0,,,0.12,,,,100.0,18.42,0.0,0.0,,0.0,100.0,26.43,0.3874,53.34,0.3053
2021-07-07,90497.0,208143.1,0.21,0.65,0.09,0.21,0.0,127808.7,54146.0,55569.0,124535.8,,,,0.01,,,,,2928.0,,,,0.01,,,2928.0,246.0,0.13,0.0,,,100.0,19.47,0.0,0.0,,0.0,100.0,24.56,0.3342,49.09,0.3254
2021-07-08,115233.0,258698.09,0.27,0.87,0.12,0.27,0.0,169059.73,59882.0,75305.0,134435.09,,,5736.0,0.04,,,,,19736.0,,,,0.04,5736.0,,,,0.14,,,,100.0,21.42,0.0,0.0,,0.0,100.0,24.16,0.2749,39.98,0.4122
2021-07-09,113800.0,258326.0,0.26,0.9,0.12,0.26,0.0,167689.44,59949.0,73872.0,136084.23,,,67.0,0.0,,,,,67.0,,,,0.0,67.0,,,1500.0,0.13,0.0,,,100.0,21.4,0.0,0.0,,0.0,100.0,22.92,0.2762,40.62,0.4062
2021-07-12,114571.0,256639.04,0.27,0.96,0.12,0.26,0.0,167200.32,59949.0,74643.0,134285.76,,,,0.0,,,,,771.0,,,,0.0,,,,,0.14,,,,100.0,21.4,0.0,0.0,,0.0,100.0,22.71,0.2787,41.15,0.409
2021-07-13,113962.0,244448.49,0.26,1.02,0.12,0.26,0.0,158802.93,59949.0,74034.0,128590.61,,,,,,,,,,,,,,,,,609.0,0.13,0.0,,,100.0,21.4,0.0,0.0,,0.0,100.0,22.86,0.2762,40.62,0.4068
2021-07-14,117407.0,251838.02,0.27,1.09,0.12,0.25,0.0,162331.45,61749.0,75679.0,132451.61,,,900.0,0.0,,,,,1645.0,,,,0.0,900.0,,900.0,,0.13,,,,100.0,22.04,0.0,0.0,,0.0,100.0,24.14,0.2745,39.95,0.4191
2021-07-15,117407.0,249489.88,0.27,1.1,0.12,0.25,0.0,160817.88,61749.0,75679.0,131216.63,,,,,,,,,,,,,,,,,,0.13,,,,100.0,22.04,0.0,0.0,,0.0,100.0,24.14,0.2744,39.95,0.4191
2021-07-16,119207.0,252718.84,0.28,1.14,0.12,0.25,0.0,164255.48,61749.0,77479.0,130907.88,,,,0.0,,,,,1800.0,,,,0.0,,,,,0.13,,,,100.0,22.04,0.0,0.0,,0.0,100.0,25.51,0.2735,39.23,0.4255
2021-07-19,119207.0,259275.23,0.28,1.14,0.12,0.25,0.0,168516.83,61749.0,77479.0,134304.08,,,,,,,,,,,,,,,,,,0.13,,,,100.0,22.04,0.0,0.0,,0.0,100.0,25.51,0.2736,39.24,0.4255
2021-07-20,111128.0,247815.44,0.26,1.05,0.11,0.24,0.0,158776.0,59200.0,71200.0,132016.0,,,,,,,,0.0,,2549.0,,,,,,,6279.0,0.13,0.01,,,100.0,21.25,0.0,0.0,,0.0,100.0,23.52,0.269,38.93,0.3988
2021-07-21,110128.0,240629.68,0.26,1.05,0.11,0.25,0.0,153387.0,58200.0,70200.0,127167.0,,,,,,,,0.0,,1000.0,,,,,,,1000.0,0.13,0.0,,,100.0,21.04,0.0,0.0,,0.0,100.0,23.83,0.2666,38.27,0.3981
2021-07-22,108128.0,236800.32,0.25,1.04,0.11,0.24,0.0,149358.0,56200.0,68200.0,123078.0,,,,,,,,0.01,,2000.0,,,,,,,2000.0,0.12,0.01,,,100.0,20.61,0.0,0.0,,0.0,100.0,24.33,0.2618,36.92,0.3966
2021-07-23,108128.0,245991.2,0.25,1.03,0.11,0.24,0.0,155155.0,56200.0,68200.0,127855.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,20.61,0.0,0.0,,0.0,100.0,24.33,0.2618,36.9,0.3966
2021-07-26,108128.0,244369.28,0.25,1.03,0.11,0.25,0.0,154132.0,56200.0,68200.0,127012.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,20.61,0.0,0.0,,0.0,100.0,24.33,0.262,36.98,0.3966
2021-07-27,108128.0,240584.8,0.25,1.03,0.11,0.24,0.0,151745.0,56200.0,68200.0,125045.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,20.61,0.0,0.0,,0.0,100.0,24.31,0.262,36.97,0.3966
2021-07-28,106128.0,241971.84,0.25,1.0,0.11,0.24,0.0,150936.0,54200.0,66200.0,123576.0,,,,,,,,0.01,,2000.0,,,,,,,2000.0,0.12,0.01,,,100.0,21.08,0.0,0.0,,0.0,100.0,24.91,0.2571,35.46,0.4128
2021-07-29,112892.0,260780.52,0.26,1.06,0.12,0.26,0.0,163954.56,56988.0,70976.0,131642.28,,,2788.0,0.01,,,,,4776.0,,,,0.01,2788.0,,,,0.13,,,,100.0,22.26,0.0,0.0,,0.0,100.0,23.13,0.2594,38.05,0.441
2021-07-30,111356.0,257232.36,0.26,1.1,0.11,0.26,0.0,160406.4,55452.0,69440.0,128094.12,,,,,,,,0.0,,1536.0,,,,,,,1536.0,0.13,0.0,,,100.0,21.77,0.0,0.0,,0.0,100.0,23.5,0.2553,36.94,0.4371
2021-08-02,111356.0,252221.34,0.26,1.11,0.11,0.26,0.0,157281.6,55452.0,69440.0,125598.78,,,,,,,,,,,,,,,,,,0.13,,,,100.0,20.75,0.0,0.0,,0.0,100.0,23.49,0.2554,36.97,0.4168
2021-08-03,107380.0,240531.2,0.25,1.08,0.11,0.24,0.0,151092.48,53464.0,67452.0,119759.36,,,,,,,,0.0,,1988.0,,,,,,,1988.0,0.12,0.01,,,100.0,20.01,0.0,0.0,,0.0,100.0,24.53,0.2601,36.41,0.4019
2021-08-04,107380.0,237846.7,0.25,1.33,0.11,0.24,0.0,149406.18,53464.0,67452.0,118422.76,,,,,,,,,,,,,,,,,,0.12,,,,100.0,20.01,0.0,0.0,,0.0,100.0,24.56,0.2598,36.32,0.4019
2021-08-05,113880.0,253952.4,0.26,1.58,0.12,0.25,0.0,164912.96,59964.0,73952.0,133719.72,,,6500.0,0.01,,,,,6500.0,,,,0.01,6500.0,,,,0.13,,,,100.0,21.4,0.0,0.0,,0.0,100.0,22.89,0.2764,40.67,0.4065
2021-08-06,113880.0,255660.6,0.26,1.64,0.12,0.25,0.0,166022.24,59964.0,73952.0,134619.18,,,,,,,,,,,,,,,,,,0.13,,,,100.0,21.4,0.0,0.0,,0.0,100.0,22.9,0.2762,40.6,0.4065
2021-08-09,125164.0,289754.66,0.29,1.95,0.13,0.28,0.0,179630.11,67606.0,77594.0,156507.89,,,7642.0,0.01,,,,,3642.0,,,,0.01,7642.0,,,,0.15,,,,100.0,24.13,0.0,0.0,,0.0,100.0,20.49,0.256,39.76,0.4467
2021-08-10,125164.0,285999.74,0.29,2.0,0.13,0.29,0.0,177302.29,67606.0,77594.0,154479.71,,,,,,,,,,,,,,,,,,0.16,,,,100.0,24.13,0.0,0.0,,0.0,100.0,20.46,0.2562,39.8,0.4467
2021-08-11,122633.0,278376.91,0.28,2.04,0.13,0.28,0.0,170393.01,64082.0,75063.0,145466.14,,,,,,,,0.01,,3524.0,,,,,,,2531.0,0.15,0.01,,,100.0,24.77,0.0,0.0,,0.0,100.0,20.96,0.2498,38.39,0.474
2021-08-12,119121.0,271595.88,0.28,2.01,0.12,0.27,0.0,163136.28,60570.0,71551.0,138099.6,,,,,,,,0.01,,3512.0,,,,,,,3512.0,0.14,0.01,,,100.0,23.8,0.0,0.0,,0.0,100.0,21.69,0.2409,36.2,0.4681
2021-08-13,119133.0,272814.57,0.28,2.03,0.12,0.27,0.0,163879.27,62570.0,71563.0,143285.3,,,2000.0,0.0,,,,,12.0,,,,0.0,2000.0,,,,0.14,,,,100.0,23.17,0.0,0.0,,0.0,100.0,21.69,0.2411,36.27,0.4411
2021-08-16,119133.0,271027.58,0.28,2.07,0.12,0.27,0.0,162805.83,62570.0,71563.0,142346.75,,,,,,,,,,,,,,,,,,0.14,,,,100.0,23.17,0.0,0.0,,0.0,100.0,21.7,0.2409,36.21,0.4411
2021-08-17,119133.0,266857.92,0.28,2.12,0.12,0.27,0.0,160301.12,62570.0,71563.0,140156.8,,,,,,,,,,,,,,,,,,0.14,,,,100.0,23.17,0.0,0.0,,0.0,100.0,21.69,0.2408,36.16,0.4411
2021-08-18,119133.0,269240.58,0.28,2.11,0.12,0.27,0.0,161732.38,62570.0,71563.0,141408.2,,,,,,,,,,,,,,,,,,0.14,,,,100.0,23.17,0.0,0.0,,0.0,100.0,21.69,0.241,36.22,0.4411
2021-08-19,122840.0,278232.6,0.29,2.21,0.13,0.28,0.0,170486.55,67270.0,75270.0,152366.55,,,4700.0,0.01,,,,,3707.0,,,,0.01,4700.0,,,,0.15,,,,100.0,24.07,0.0,0.0,,0.0,100.0,20.92,0.2501,38.45,0.4395
2021-08-20,122840.0,272704.8,0.29,2.32,0.13,0.28,0.0,167099.4,67270.0,75270.0,149339.4,,,,,,,,,,,,,,,,,,0.15,,,,100.0,24.07,0.0,0.0,,0.0,100.0,20.92,0.2502,38.49,0.4395
2021-08-23,116140.0,258992.2,0.27,2.21,0.12,0.26,0.0,152911.1,60570.0,68570.0,135071.1,,,,,,,,0.02,,6700.0,,,,,,,6700.0,0.13,0.02,,,100.0,23.46,0.0,0.0,,0.0,100.0,22.36,0.2342,34.32,0.4498
2021-08-24,116140.0,260153.6,0.27,2.26,0.12,0.26,0.0,153596.8,60570.0,68570.0,135676.8,,,,,,,,,,,,,,,,,,0.14,,,,100.0,22.76,0.0,0.0,,0.0,100.0,22.35,0.2341,34.29,0.4364
2021-08-25,116140.0,260153.6,0.27,2.41,0.12,0.26,0.0,153596.8,60570.0,68570.0,135676.8,,,,,,,,,,,,,,,,,,0.14,,,,100.0,22.76,0.0,0.0,,0.0,100.0,22.35,0.2341,34.28,0.4364
2021-08-26,116140.0,257250.1,0.27,2.47,0.12,0.26,0.0,151882.55,60570.0,68570.0,134162.55,,,,,,,,,,,,,,,,,,0.14,,,,100.0,22.76,0.0,0.0,,0.0,100.0,22.36,0.2341,34.28,0.4364
2021-08-27,116140.0,257830.8,0.27,2.52,0.12,0.26,0.0,152225.4,60570.0,68570.0,134465.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,22.76,0.0,0.0,,0.0,100.0,22.35,0.2341,34.31,0.4364
2021-08-30,122940.0,276615.0,0.29,2.72,0.13,0.27,0.0,169582.5,67370.0,75370.0,151582.5,,,6800.0,0.02,,,,,6800.0,,,,0.02,6800.0,,,,0.15,,,,100.0,24.09,0.0,0.0,,0.0,100.0,20.9,0.2505,38.55,0.4395
2021-08-31,116440.0,280620.4,0.27,2.57,0.12,0.26,0.0,165976.7,60870.0,68870.0,146696.7,,,,,,,,0.01,,6500.0,,,,,,,6500.0,0.14,0.01,,,100.0,23.56,0.0,0.0,,0.0,100.0,22.28,0.2347,34.48,0.4506
2021-09-01,116440.0,282949.2,0.27,2.14,0.12,0.28,0.0,167354.1,60870.0,68870.0,147914.1,,,,,,,,,,,,,,,,,,0.15,,,,100.0,22.82,0.0,0.0,,0.0,100.0,22.28,0.2348,34.5,0.4366
2021-09-02,116440.0,330689.6,0.27,2.11,0.12,0.28,0.0,195590.8,60870.0,68870.0,172870.8,,,,,,,,,,,,,,,,,,0.15,,,,100.0,22.82,0.0,0.0,,0.0,100.0,22.29,0.2348,34.49,0.4366
2021-09-03,116440.0,312641.4,0.27,1.44,0.12,0.32,0.0,184915.95,60870.0,68870.0,163435.95,,,,,,,,,,,,,,,,,,0.17,,,,100.0,22.82,0.0,0.0,,0.0,100.0,19.91,0.2364,35.63,0.4366
2021-09-06,123140.0,329399.5,0.29,1.37,0.13,0.32,0.0,202149.75,67570.0,75570.0,180749.75,,,6700.0,0.01,,,,,6700.0,,,,0.01,6700.0,,,,0.18,,,,100.0,24.12,0.0,0.0,,0.0,100.0,19.27,0.253,39.42,0.4396
2021-09-07,109140.0,290858.1,0.25,1.19,0.11,0.29,0.0,164084.05,67570.0,61570.0,180074.05,,,,,,,,,,,,,,,,,14000.0,0.18,0.03,,,100.0,24.12,0.0,0.0,,0.0,100.0,20.87,0.2836,44.57,0.3896
2021-09-08,111140.0,295632.4,0.26,1.2,0.11,0.3,0.0,166436.2,68570.0,62570.0,182396.2,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.18,,,,100.0,24.48,0.0,0.0,,0.0,100.0,20.43,0.2835,44.68,0.3968
2021-09-09,118266.0,314587.56,0.27,1.29,0.12,0.31,0.0,175913.78,72133.0,66133.0,191873.78,,,3563.0,0.01,,,,,3563.0,,,,0.01,3563.0,,,,0.19,,,,100.0,25.75,0.0,0.0,,0.0,100.0,18.93,0.285,45.09,0.4222
2021-09-10,119593.0,315127.56,0.28,1.28,0.12,0.32,0.0,177757.1,72460.0,67460.0,190932.1,,,327.0,0.0,,,,,1327.0,,,,0.0,327.0,,,,0.19,,,,100.0,25.81,0.0,0.0,,0.0,100.0,18.69,0.2894,45.8,0.426
2021-09-13,122593.0,309547.33,0.28,1.32,0.13,0.32,0.0,172861.5,74460.0,68460.0,188011.5,,,2000.0,0.0,,,,,1000.0,,,,0.0,2000.0,,,,0.2,,,,100.0,26.52,0.0,0.0,,0.0,100.0,18.2,0.2874,45.42,0.4367
2021-09-14,122593.0,303417.68,0.28,1.31,0.13,0.31,0.0,169438.5,74460.0,68460.0,184288.5,,,,,,,,,,,,,,,,,,0.19,,,,100.0,26.52,0.0,0.0,,0.0,100.0,18.18,0.2874,45.43,0.4367
2021-09-15,122266.0,308721.65,0.28,1.31,0.13,0.3,0.0,172035.83,74133.0,68133.0,187185.83,,,,,,,,0.0,,327.0,,,,,,,327.0,0.18,0.0,,,100.0,26.47,0.0,0.0,,0.0,100.0,18.23,0.2865,45.27,0.4365
2021-09-16,122266.0,310555.64,0.28,1.29,0.13,0.31,0.0,173057.82,74133.0,68133.0,188297.82,,,,,,,,,,,,,,,,,,0.19,,,,100.0,26.47,0.0,0.0,,0.0,100.0,18.28,0.2862,45.22,0.4365
2021-09-17,124266.0,316878.3,0.29,1.33,0.13,0.32,0.0,176289.15,75133.0,69133.0,191589.15,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.19,,,,100.0,26.82,0.0,0.0,,0.0,100.0,17.91,0.2872,45.34,0.4436
2021-09-20,124266.0,306315.69,0.29,1.33,0.13,0.32,0.0,170412.85,75133.0,69133.0,185202.85,,,,,,,,,,,,,,,,,,0.19,,,,100.0,26.82,0.0,0.0,,0.0,100.0,17.89,0.2873,45.35,0.4436
2021-09-21,124266.0,308179.68,0.29,1.27,0.13,0.31,0.0,171449.84,75133.0,69133.0,186329.84,,,,,,,,,,,,,,,,,,0.19,,,,100.0,26.82,0.0,0.0,,0.0,100.0,17.87,0.2873,45.36,0.4436
2021-09-22,124266.0,315635.64,0.29,1.27,0.13,0.31,0.0,175597.82,75133.0,69133.0,190837.82,,,,,,,,,,,,,,,,,,0.19,,,,100.0,26.82,0.0,0.0,,0.0,100.0,17.9,0.2873,45.34,0.4436
2021-09-23,124266.0,319363.62,0.29,1.25,0.13,0.31,0.0,177671.81,75133.0,69133.0,193091.81,,,,,,,,,,,,,,,,,,0.19,,,,100.0,26.82,0.0,0.0,,0.0,100.0,17.93,0.2881,45.51,0.4436
2021-09-24,125694.0,307950.3,0.29,1.21,0.13,0.32,0.0,172342.8,75350.0,70344.0,184607.5,,,217.0,0.0,,,,,1211.0,,,,0.0,217.0,,,,0.19,,,,100.0,26.9,0.0,0.0,,0.0,100.0,17.71,0.291,45.95,0.4487
2021-09-27,121694.0,296933.36,0.28,1.15,0.12,0.3,0.0,166759.36,73350.0,68344.0,178974.0,,,,,,,,0.01,,2000.0,,,,,,,2000.0,0.18,0.01,,,100.0,26.19,0.0,0.0,,0.0,100.0,18.38,0.2896,45.81,0.4345
2021-09-28,122799.0,296559.59,0.29,1.15,0.13,0.3,0.0,165828.39,74133.0,68666.0,179031.2,,,1000.0,0.0,,,,0.0,322.0,217.0,,,0.0,1000.0,,,,0.18,,,,100.0,26.47,0.0,0.0,,0.0,100.0,18.15,0.2881,45.53,0.4384
2021-09-29,122266.0,297106.38,0.28,1.15,0.13,0.3,0.0,165563.19,74133.0,68133.0,180143.19,,,,,,,,,,,,,,,,,533.0,0.18,0.0,,,100.0,26.47,0.0,0.0,,0.0,100.0,18.32,0.2861,45.2,0.4365
2021-09-30,124982.0,299956.8,0.29,1.17,0.13,0.3,0.0,166778.4,75491.0,69491.0,181178.4,,,1000.0,0.0,,,,,1358.0,,,,0.0,1000.0,,358.0,,0.18,,,,100.0,26.95,0.0,0.0,,0.0,100.0,17.86,0.2883,45.51,0.4462
2021-10-01,125060.0,302645.2,0.29,1.17,0.13,0.3,0.0,168356.98,75569.0,69569.0,182876.98,,,78.0,0.0,,,,,78.0,,,,0.0,78.0,,,,0.18,,,,100.0,26.96,0.0,0.0,,0.0,100.0,17.8,0.2887,45.58,0.4462
2021-10-04,125838.0,303269.58,0.29,1.2,0.13,0.3,0.0,168834.96,75860.0,70056.0,182822.6,,,470.0,0.0,,,,0.0,487.0,179.0,,,0.0,470.0,,,,0.18,,,,100.0,27.16,0.0,0.0,,0.0,100.0,17.69,0.2904,45.86,0.4506
2021-10-05,125642.0,300284.38,0.29,1.2,0.13,0.3,0.0,166965.4,75860.0,69860.0,181305.4,,,,,,,,,,,,,,,,,196.0,0.18,0.0,,,100.0,27.16,0.0,0.0,,0.0,100.0,17.78,0.2895,45.71,0.4499
2021-10-06,127630.0,303759.4,0.3,1.22,0.13,0.31,0.0,168646.8,76848.0,70860.0,182898.24,,,1000.0,0.0,,,,0.0,1000.0,12.0,,,0.0,1000.0,,,,0.18,,,,100.0,27.52,0.0,0.0,,0.0,100.0,17.54,0.2903,45.77,0.457
2021-10-07,127618.0,304368.93,0.3,1.21,0.13,0.3,0.0,168972.48,76848.0,70848.0,183282.48,,,,,,,,,,,,,,,,,12.0,0.18,0.0,,,100.0,27.52,0.0,0.0,,0.0,100.0,17.56,0.2906,45.81,0.457
2021-10-08,129260.0,307638.8,0.3,1.23,0.13,0.31,0.0,170572.22,77669.0,71669.0,184852.22,,,1000.0,0.0,,,,0.0,821.0,179.0,,,0.0,1000.0,,,,0.19,,,,100.0,27.81,0.0,0.0,,0.0,100.0,18.17,0.2911,45.8,0.4629
2021-10-11,130286.0,308777.82,0.3,1.23,0.13,0.31,0.0,172287.15,77669.0,72695.0,184075.53,,,,0.0,,,,,1026.0,,,,0.0,,,,,0.18,,,,100.0,27.81,0.0,0.0,,0.0,100.0,18.0,0.294,46.27,0.4665
2021-10-12,132286.0,317486.4,0.31,1.27,0.14,0.31,0.0,176868.0,78669.0,73695.0,188805.6,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.19,,,,100.0,28.17,0.0,0.0,,0.0,100.0,18.55,0.2948,46.32,0.4737
