,MERY FP Equity_DX_SI_QTY,MERY FP Equity_DX_SHORT_INTEREST_VALUE,MERY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MERY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MERY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MERY FP Equity_DX_SI_MV,MERY FP Equity_DX_DSS,MERY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MERY FP Equity_DX_SUPPLY_SI_QTY,MERY FP Equity_DX_BROKER_SI_QTY,MERY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MERY FP Equity_DX_BROKER_SI_MV_NEW_x,MERY FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MERY FP Equity_DX_SUPPLY_SI_QTY_INC_x,MERY FP Equity_DX_BROKER_SI_MV_INC_x,MERY FP Equity_DX_SUPPLY_SI_MV_NEW,MERY FP Equity_DX_BROKER_SI_QTY_ADD,MERY FP Equity_DX_BROKER_SI_QTY_NEW,MERY FP Equity_DX_SUPPLY_SI_MV_DEC,MERY FP Equity_DX_BROKER_SI_QTY_INC,MERY FP Equity_DX_SUPPLY_SI_QTY_DEC,MERY FP Equity_DX_BROKER_SI_MV_NEW_y,MERY FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MERY FP Equity_DX_BROKER_SI_MV_INC_y,MERY FP Equity_DX_SUPPLY_SI_QTY_INC_y,MERY FP Equity_DX_BROKER_SI_MV_ADD,MERY FP Equity_DX_SUPPLY_SI_QTY_ADD,MERY FP Equity_DX_BROKER_SI_QTY_DEC,MERY FP Equity_DX_SUPPLY_SI_MV,MERY FP Equity_DX_BROKER_SI_MV_DEC,MERY FP Equity_DX_SUPPLY_SI_MV_RMV,MERY FP Equity_DX_BROKER_SI_MV_RMV,MERY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MERY FP Equity_DX_UTILIZATION_QUANTITY,MERY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MERY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MERY FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MERY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MERY FP Equity_DX_ACTIVE_UTILIZATION_MV,MERY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MERY FP Equity_DX_BROKER_SI_CON_RATIO,MERY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MERY FP Equity_DX_DEMAND_SUPPLY_RATIO,MERY FP Equity_PX_LAST
2021-07-01,746773.0,7781374.66,1.11,3.25,0.8,7.74,0.0,3835424.86,707677.0,368083.0,7373994.34,,69290.0,,,0.7,,,0.62,,63531.0,,69290.0,,,,,60438.0,7.24,0.61,,,5.05,5.05,13293026.0,138513330.92,,135.79,5.06,21.8,0.2355,39.87,0.0533,10.42
2021-07-02,680402.0,7144221.0,1.01,2.95,0.72,7.11,0.0,2405088.0,646792.0,229056.0,6791316.0,,,,0.03,,,,0.63,2614.0,63499.0,,,0.03,,,2614.0,141641.0,6.71,1.47,,,4.62,4.62,13343394.0,140105637.0,,138.34,4.62,15.08,0.2494,44.11,0.0486,10.5
2021-07-05,602260.0,6432136.8,0.89,2.61,0.64,6.37,0.0,2446318.08,572161.0,229056.0,6110679.48,,,3511.0,,,,,0.78,,78142.0,,,,3511.0,,,,6.02,,,,4.29,4.29,12762955.0,136308359.4,,134.24,4.29,11.08,0.2933,50.07,0.0452,10.68
2021-07-06,540962.0,5734197.2,0.8,2.35,0.58,5.83,0.0,1834531.4,516066.0,173069.0,5470299.6,,,2473.0,0.07,,,,0.62,3511.0,59498.0,,,0.07,2473.0,,930.0,59498.0,5.52,0.64,,,3.65,3.65,13616626.0,144336235.6,,145.47,3.65,13.56,0.3628,56.48,0.0383,10.6
2021-07-07,550228.0,5843421.36,0.81,2.43,0.59,5.91,0.0,1807980.66,511717.0,170243.0,5434434.54,,,1406.0,0.18,,,,0.21,16125.0,19581.0,,,0.18,1406.0,,13826.0,18951.0,5.44,0.2,,,3.62,3.62,13627522.0,144724283.64,,144.67,3.62,14.11,0.3525,55.22,0.0389,10.62
2021-07-08,577233.0,5962816.89,0.85,2.62,0.61,6.16,0.0,1842138.57,525267.0,178329.0,5426008.11,,,13631.0,0.11,,,,0.06,10945.0,5369.0,,,0.11,13631.0,,5288.0,2859.0,5.54,0.03,,,3.92,3.92,12870041.0,132947523.53,,135.97,3.91,16.26,0.3386,53.29,0.0431,10.33
2021-07-09,603792.0,6424346.88,0.89,2.97,0.64,6.28,0.0,2086833.84,540383.0,196131.0,5749675.12,,,8757.0,0.06,,7975.0,,0.02,9827.0,1616.0,,,0.06,8757.0,0.08,7975.0,,5.59,,,,4.03,4.03,12854337.0,136770145.68,,133.15,4.03,17.75,0.3158,50.59,0.0451,10.64
2021-07-12,635960.0,6862008.4,0.94,3.25,0.68,6.81,0.0,2248722.32,554030.0,208408.0,5977983.7,,,19891.0,0.27,,,,0.06,25179.0,6244.0,,,0.27,19891.0,,,12902.0,5.91,0.11,,,3.9,3.9,13650490.0,147288787.1,,145.52,3.9,24.39,0.311,47.97,0.0448,10.79
2021-07-13,647759.0,6833857.45,0.96,3.2,0.69,7.06,0.0,2323183.85,584093.0,220207.0,6162181.15,,,22006.0,0.16,,,,0.01,12993.0,1194.0,,,0.16,22006.0,,9251.0,1194.0,6.32,0.01,,,4.13,4.13,13570086.0,143164407.3,,146.55,4.13,25.36,0.3072,47.17,0.0458,10.55
2021-07-14,653812.0,6878102.24,0.97,3.19,0.7,6.97,0.0,2407754.48,597433.0,228874.0,6284995.16,,,32879.0,0.31,,,,0.22,28206.0,19539.0,,,0.31,32879.0,,,19539.0,6.29,0.23,,,4.22,4.22,13574367.0,142802340.84,,143.15,4.21,21.38,0.2922,46.32,0.0461,10.52
2021-07-15,632923.0,6569740.74,0.94,3.15,0.67,6.73,0.0,2442663.12,582788.0,235324.0,6049339.44,,,11369.0,0.4,,,,0.43,37644.0,41303.0,,,0.4,11369.0,,15289.0,31194.0,6.12,0.33,,,4.12,4.12,13552657.0,140676579.66,,142.36,4.12,20.94,0.2984,47.95,0.0448,10.38
2021-07-16,660570.0,6916167.9,0.98,3.35,0.7,6.95,0.0,2836176.42,609850.0,270886.0,6385129.5,,,,0.44,,,,0.18,43595.0,15948.0,,,0.44,,,43010.0,8033.0,6.34,0.09,,,4.32,4.32,13522306.0,141578543.82,,140.54,4.32,19.92,0.2849,45.1,0.0467,10.47
2021-07-19,669294.0,6692940.0,0.99,3.42,0.71,7.05,0.0,2628860.0,612113.0,262886.0,6121130.0,,,13092.0,0.11,,,,0.11,10822.0,10829.0,,,0.11,13092.0,,,18822.0,6.36,0.21,,,4.33,4.33,13539288.0,135392880.0,,141.05,4.31,20.8,0.2796,44.76,0.0473,10.0
2021-07-20,628651.0,6487678.32,0.93,3.2,0.67,6.4,0.0,2293547.76,574281.0,222243.0,5926579.92,,,,,,,,0.38,,37832.0,,,,,,,40643.0,5.79,0.46,,,4.05,4.05,13594660.0,140296891.2,,136.67,4.06,17.39,0.29,47.41,0.0444,10.32
2021-07-21,609791.0,6524763.7,0.9,3.11,0.65,6.33,0.0,2264023.7,545208.0,211591.0,5833725.6,,,6036.0,0.01,,,,0.32,499.0,35109.0,,,0.01,6036.0,,,11151.0,5.65,0.12,,,3.85,3.85,13599873.0,145518641.1,,140.77,3.86,18.25,0.3052,49.38,0.0431,10.7
2021-07-22,649019.0,6873111.21,0.96,3.28,0.69,6.99,0.0,2456488.17,560716.0,231963.0,5937982.44,,,37652.0,0.4,,,,0.25,33784.0,23074.0,,,0.4,37652.0,,930.0,13412.0,6.0,0.14,,,3.96,3.96,13587385.0,143890407.15,,145.3,3.97,25.98,0.3055,46.32,0.0459,10.59
2021-07-23,610660.0,6472996.0,0.9,3.13,0.65,6.53,0.0,2106103.4,521770.0,198689.0,5530762.0,,,,0.02,,,,0.42,2427.0,38946.0,,,0.02,,,,35701.0,5.53,0.38,,,3.69,3.69,13629718.0,144475010.8,,144.51,3.69,20.9,0.3153,49.37,0.0432,10.6
2021-07-26,557974.0,6037278.68,0.83,2.91,0.59,5.95,0.0,1794973.08,494580.0,165894.0,5351355.6,,,,,,,,0.3,,28184.0,,,,,,994.0,32795.0,5.25,0.36,,,3.49,3.49,13688554.0,148110154.28,,145.25,3.49,15.5,0.3479,54.42,0.0393,10.82
2021-07-27,502336.0,5425228.8,0.74,2.61,0.54,5.47,0.0,1313960.4,451017.0,121663.0,4870983.6,,,,,,,,0.46,,43563.0,,,,,,,44231.0,4.88,0.45,,,3.18,3.18,13730752.0,148292121.6,,148.51,3.18,13.28,0.4124,61.25,0.0354,10.8
2021-07-28,475648.0,5127485.44,0.7,2.48,0.51,5.16,0.0,1076523.14,429217.0,99863.0,4626959.26,,,1118.0,0.01,,,,0.25,1118.0,22918.0,,,0.01,1118.0,,,22918.0,4.63,0.26,,,3.03,3.03,13736025.0,148074349.5,,148.21,3.03,14.4,0.4567,65.2,0.0336,10.78
2021-07-29,491142.0,5073496.86,0.73,2.55,0.52,5.29,0.0,1111611.3,445264.0,107610.0,4599577.12,,,15331.0,0.08,,,,,7747.0,,,,0.08,15331.0,,716.0,,4.76,,,,3.14,3.14,13735451.0,141887208.83,,146.87,3.14,17.46,0.4363,62.91,0.0346,10.33
2021-07-30,441817.0,4515369.74,0.65,2.19,0.47,4.6,0.0,770342.72,423230.0,75376.0,4325410.6,,,6394.0,0.07,,,,0.31,6746.0,28428.0,,,0.07,6394.0,,,38980.0,4.37,0.43,,,2.98,2.98,13770101.0,140730432.22,,142.14,2.98,7.44,0.5149,70.75,0.0311,10.22
2021-08-02,623219.0,6469013.22,0.92,3.1,0.66,6.41,0.0,2255688.18,546665.0,217311.0,5674382.7,,,70683.0,1.53,,,,0.19,148327.0,18786.0,,,1.53,70683.0,,71538.0,6392.0,5.58,0.08,,,3.85,3.85,13656347.0,141752881.86,,139.78,3.84,25.55,0.3196,48.27,0.0439,10.38
2021-08-03,611194.0,6264738.5,0.9,3.04,0.65,6.34,0.0,1999857.0,548627.0,195108.0,5623426.75,,,16741.0,0.16,,,,0.15,16741.0,14779.0,,,0.16,16741.0,,,38944.0,5.69,0.4,,,3.85,3.85,13707134.0,140498123.5,,141.97,3.85,23.9,0.3432,49.73,0.0429,10.25
2021-08-04,559114.0,5820376.74,0.83,2.79,0.6,5.77,0.0,1741499.31,502732.0,167291.0,5233440.12,,,,,,,,0.48,,45895.0,,,,,,,27817.0,5.16,0.3,,,3.53,3.53,13750253.0,143140133.73,,141.33,3.52,21.46,0.3693,53.92,0.0392,10.41
2021-08-05,585868.0,6210200.8,0.87,2.93,0.62,6.13,0.0,1846922.8,512558.0,174238.0,5433114.8,,,25391.0,0.28,,,,0.23,24791.0,22642.0,,,0.28,25391.0,,7077.0,17844.0,5.34,0.19,,,3.57,3.57,13826968.0,146565860.8,,144.3,3.57,23.83,0.3497,51.3,0.0409,10.6
2021-08-06,620677.0,6616416.82,0.92,3.18,0.66,6.62,0.0,2120210.04,534335.0,198894.0,5696011.1,,,24133.0,0.28,,,,0.03,24656.0,2879.0,,,0.28,24133.0,,523.0,,5.69,,,,3.72,3.72,13820946.0,147331284.36,,146.96,3.73,25.91,0.3373,48.4,0.0432,10.66
2021-08-09,675311.0,7036740.62,1.0,3.46,0.72,7.17,0.0,1891792.68,595533.0,181554.0,6205453.86,,,46435.0,,,,,0.13,,12029.0,,,,46435.0,,26792.0,17340.0,6.34,0.21,,,4.15,4.15,13756338.0,143341041.96,,146.39,4.15,21.01,0.2849,44.5,0.0471,10.42
2021-08-10,630959.0,6530425.65,0.94,3.27,0.67,6.63,0.0,2411736.3,568459.0,233018.0,5883550.65,,,831.0,,,67911.0,,0.31,,27905.0,,,,831.0,0.76,,16447.0,5.93,0.19,,,3.96,3.96,13790988.0,142736725.8,,143.68,3.96,21.68,0.3013,47.18,0.0439,10.35
2021-08-11,582404.0,6080297.76,0.86,3.07,0.62,6.09,0.0,1886612.4,569648.0,180710.0,5947125.12,,,5940.0,0.06,,,,0.05,5940.0,4751.0,,,0.06,5940.0,,,58248.0,5.89,0.6,,,3.96,3.96,13826963.0,144353493.72,,143.09,3.95,15.47,0.3235,51.19,0.0405,10.44
2021-08-12,565584.0,5882073.6,0.84,3.08,0.6,5.96,0.0,1677000.0,501607.0,161250.0,5216712.8,,,2640.0,0.03,,,,0.73,2039.0,70681.0,,,0.03,2640.0,,,21499.0,5.24,0.23,,,3.5,3.5,13812879.0,143653941.6,,144.21,3.5,16.92,0.3395,53.04,0.0395,10.4
2021-08-13,499816.0,5243069.84,0.74,2.67,0.53,5.21,0.0,1175163.23,441468.0,112027.0,4630999.32,,,,0.06,,,,0.63,6000.0,60139.0,,,0.06,,,,55223.0,4.58,0.61,,,3.11,3.11,13757377.0,144314884.73,,142.93,3.1,13.97,0.408,60.85,0.0352,10.49
2021-08-16,465245.0,4838548.0,0.69,2.47,0.5,4.9,0.0,965972.8,422323.0,92882.0,4392159.2,,,6588.0,0.08,,,,0.28,7699.0,26844.0,,,0.08,6588.0,,1111.0,26844.0,4.43,0.28,,,2.98,2.98,13771032.0,143218732.8,,144.33,2.98,10.77,0.4597,66.1,0.0328,10.4
2021-08-17,439087.0,4478687.4,0.65,2.32,0.47,4.61,0.0,754330.8,403395.0,73954.0,4114629.0,,,,,,,,0.23,,21283.0,,,,,,2355.0,18928.0,4.21,0.2,,,2.84,2.84,13819560.0,140959512.0,,143.78,2.84,8.72,0.5166,70.58,0.0309,10.2
2021-08-18,433686.0,4419260.34,0.64,2.32,0.46,4.45,0.0,764036.01,404420.0,74979.0,4121039.8,,,,0.17,,,,0.17,16741.0,15716.0,,,0.17,,,16741.0,15716.0,4.13,0.17,,,2.84,2.84,13827479.0,140902011.01,,141.04,2.84,12.87,0.5324,71.36,0.0305,10.19
2021-08-19,449060.0,4452429.9,0.67,2.43,0.48,4.59,0.0,729862.98,403053.0,73612.0,3996270.5,,,6016.0,0.09,,,,0.08,8383.0,7383.0,,,0.09,6016.0,,,9750.0,4.11,0.11,,,2.83,2.83,13829163.0,137116151.15,,140.67,2.84,16.35,0.5072,68.99,0.0316,9.915
2021-08-20,401121.0,3955053.06,0.6,2.14,0.43,3.98,0.0,443857.76,374457.0,45016.0,3692146.02,,,,,,,,0.29,,28596.0,,,,,,,28596.0,3.71,0.3,,,2.63,2.63,13838520.0,136447807.2,,137.03,2.63,9.4,0.6236,78.2,0.0282,9.86
2021-08-23,403536.0,3980882.64,0.6,2.16,0.43,3.97,0.0,407848.7,370784.0,41343.0,3657784.16,,,,,,6089.0,,0.1,,9762.0,,,,,0.06,6089.0,9762.0,3.64,0.1,,,2.6,2.6,13887316.0,136998372.34,,136.62,2.6,9.4,0.6151,77.62,0.0283,9.865
2021-08-24,391359.0,3843145.38,0.58,2.17,0.42,3.86,0.0,346194.28,364695.0,35254.0,3581304.9,,,,,,,,0.06,,6089.0,,,,,,,6089.0,3.59,0.06,,,2.57,2.57,13838787.0,135896888.34,,136.39,2.57,9.67,0.6594,80.45,0.0276,9.82
2021-08-25,405391.0,4025532.63,0.6,2.28,0.43,3.99,0.0,403724.01,370098.0,40657.0,3675073.14,,,7584.0,0.05,,,,0.03,5403.0,3226.0,,,0.05,7584.0,,1045.0,,3.63,,,,2.61,2.61,13803910.0,137072826.3,,135.69,2.61,9.36,0.6103,77.25,0.0286,9.93
2021-08-26,405391.0,4031613.5,0.6,2.24,0.43,4.03,0.0,404333.87,370098.0,40657.0,3680624.61,,,,,,,,,,,,,,,,,,3.67,,,,2.62,2.62,13735201.0,136596573.95,,136.41,2.62,9.31,0.6108,77.28,0.0287,9.945
2021-08-27,361277.0,3623608.31,0.54,1.96,0.38,3.59,0.0,186558.0,348041.0,18600.0,3490851.23,,,,,,,,0.22,,22057.0,,,,,,,22057.0,3.45,0.22,,,2.48,2.48,13702311.0,137434179.33,,136.2,2.47,4.77,0.7793,88.07,0.0257,10.03
2021-08-30,355771.0,3607517.94,0.53,1.86,0.38,3.57,0.0,160688.58,345288.0,15847.0,3501220.32,,,,,,,,0.03,,2753.0,,,,,,,2753.0,3.46,0.03,,,2.48,2.48,13586597.0,137768093.58,,136.39,2.47,4.84,0.807,89.65,0.0255,10.14
2021-08-31,355771.0,3527469.47,0.53,1.86,0.38,3.61,0.0,157123.01,345288.0,15847.0,3423530.52,,,60.0,,,,,0.0,,87.0,,,,60.0,,27.0,,3.5,,,,2.48,2.48,13562976.0,134476907.04,,137.11,2.49,4.84,0.8082,89.71,0.0256,9.915
2021-09-01,364311.0,3639466.89,0.54,1.8,0.39,3.61,0.0,243626.13,353828.0,24387.0,3534741.72,,,,0.08,,,,,8540.0,,,,0.08,,,8540.0,,3.5,,,,2.57,2.57,13404143.0,133907388.57,,132.87,2.57,4.72,0.7651,87.23,0.0265,9.99
2021-09-02,363191.0,3522952.7,0.54,1.76,0.39,3.63,0.0,231121.9,353268.0,23827.0,3426699.6,,,,,,,,0.01,,560.0,,,,,,,560.0,3.52,0.0,,,2.54,2.54,13532875.0,131268887.5,,134.64,2.55,4.73,0.7718,87.63,0.0262,9.7
2021-09-03,355916.0,3420352.76,0.53,1.71,0.38,3.45,0.0,159064.72,345993.0,16552.0,3324992.73,,,,,,,,0.07,,7275.0,,,,,,,7275.0,3.35,0.07,,,2.5,2.5,13497509.0,129711061.49,,130.67,2.5,4.84,0.8069,89.64,0.0257,9.61
2021-09-06,369972.0,3551731.2,0.55,1.75,0.39,3.56,0.0,293836.8,353049.0,30608.0,3389270.4,,,7056.0,0.13,,,,,14056.0,,,,0.13,7056.0,,,,3.4,,,,2.55,2.55,13470110.0,129313056.0,,129.47,2.56,4.62,0.7405,85.76,0.0268,9.6
2021-09-07,363363.0,3473750.28,0.54,1.71,0.39,3.5,0.0,229430.44,346440.0,23999.0,3311966.4,,,,,,,,0.06,,6609.0,,,,,,,6609.0,3.33,0.06,,,2.51,2.51,13473859.0,128810092.04,,129.36,2.51,4.71,0.7712,87.56,0.0263,9.56
2021-09-08,363208.0,3437763.72,0.54,1.69,0.39,3.48,0.0,225683.46,346285.0,23844.0,3277587.53,,,,,,,,0.0,,155.0,,,,,,,155.0,3.32,0.0,,,2.5,2.5,13480114.0,127589279.01,,128.84,2.51,4.71,0.7723,87.62,0.0263,9.465
2021-09-09,362214.0,3459143.7,0.54,1.66,0.39,3.43,0.0,218217.5,345291.0,22850.0,3297529.05,,,,,,,,0.01,,994.0,,,,,,,994.0,3.27,0.01,,,2.5,2.5,13444524.0,128395204.2,,127.34,2.5,4.74,0.776,87.83,0.0263,9.55
2021-09-10,379525.0,3535275.38,0.56,1.77,0.4,3.63,0.0,290851.56,353665.0,31224.0,3294389.48,,,7584.0,0.08,,,,0.01,8374.0,563.0,,,0.08,7584.0,,1353.0,,3.38,,,,2.57,2.57,13414972.0,124960464.18,,127.7,2.58,5.36,0.7014,83.33,0.0276,9.315
2021-09-13,379525.0,3582716.0,0.56,1.82,0.4,3.55,0.0,294754.56,357188.0,31224.0,3371854.72,,,,,,,,,,,,,,,,3523.0,,3.33,,,,2.6,2.6,13395580.0,126454275.2,,125.11,2.6,5.35,0.7008,83.3,0.0276,9.44
2021-09-14,361651.0,3386861.62,0.54,1.75,0.39,3.42,0.0,208717.76,348251.0,22287.0,3261370.62,,,,,,,,0.08,,8937.0,,,,,,,8937.0,3.29,0.08,,,2.53,2.53,13436269.0,125830659.19,,126.77,2.53,4.74,0.7795,88.03,0.0262,9.365
2021-09-15,361651.0,3357929.54,0.54,1.75,0.39,3.39,0.0,206934.8,348251.0,22287.0,3233510.54,,,,,,,,,,,,,,,,,,3.26,,,,2.53,2.53,13435149.0,124745358.47,,125.7,2.53,4.75,0.7795,88.03,0.0262,9.285
2021-09-16,361651.0,3361546.05,0.54,1.73,0.39,3.38,0.0,207157.67,348251.0,22287.0,3236993.05,,,,,,,,,,,,,,,,,,3.25,,,,2.53,2.53,13434956.0,124877916.02,,124.98,2.53,4.73,0.7799,88.05,0.0262,9.295
2021-09-17,362641.0,3412451.81,0.54,1.72,0.39,3.38,0.0,214378.62,348746.0,22782.0,3281699.86,,,,,,495.0,,,,,,,,,0.0,495.0,,3.25,,,,2.54,2.54,13374424.0,125853329.84,,124.62,2.54,4.72,0.7743,87.73,0.0264,9.41
2021-09-20,362641.0,3372561.3,0.54,1.64,0.39,3.42,0.0,211872.6,348746.0,22782.0,3243337.8,,,,,,,,,,,,,,,,,,3.28,,,,2.49,2.49,13637301.0,126826899.3,,128.2,2.5,4.73,0.7749,87.77,0.0259,9.3
2021-09-21,362641.0,3405198.99,0.54,1.61,0.39,3.38,0.0,213922.98,348746.0,22782.0,3274724.94,,,,,,,,,,,,,,,,,,3.24,,,,2.65,2.65,12817554.0,120356832.06,,119.34,2.65,4.73,0.774,87.72,0.0275,9.39
2021-09-22,362641.0,3426957.45,0.54,1.6,0.39,3.42,0.0,215289.9,348746.0,22782.0,3295649.7,,,,,,,,,,,,,,,,,,3.28,,,,2.64,2.64,12855440.0,121483908.0,,120.89,2.64,4.72,0.7743,87.73,0.0275,9.45
2021-09-23,362641.0,3479540.4,0.54,1.6,0.39,3.43,0.0,218593.29,348746.0,22782.0,3346217.87,,,,,,,,,,,,,,,,,,3.3,,,,2.49,2.49,13656669.0,131035739.06,,129.3,2.49,4.73,0.7738,87.7,0.0259,9.595
2021-09-24,362641.0,3443276.3,0.54,1.61,0.39,3.49,0.0,216315.09,348746.0,22782.0,3311343.27,,,,,,,,,,,,,,,,,,3.35,,,,2.49,2.49,13659777.0,129699582.62,,131.01,2.5,4.72,0.7752,87.78,0.0259,9.495
2021-09-27,1102123.0,10607933.88,1.64,4.92,1.17,10.54,1.0,214512.38,1088723.0,22287.0,10478958.88,,,625835.0,,,,,0.0,,495.0,,,,625835.0,,114637.0,495.0,10.41,0.0,,,7.76,7.76,12932963.0,124479768.88,,123.02,7.8,31.34,0.5134,64.39,0.0786,9.625
2021-09-28,1270595.0,11918181.1,1.88,5.57,1.35,12.6,1.0,7095022.62,1082363.0,756399.0,10152564.94,,,,,,734112.0,,0.17,,6360.0,,,,,7.43,,,10.31,,,,7.73,7.73,12916208.0,121154031.04,,124.09,7.67,25.6,0.569,70.93,0.0908,9.38
2021-09-29,1244693.0,11556974.51,1.85,5.38,1.33,12.1,1.0,6782664.65,1056461.0,730497.0,9809240.39,,,129.0,,,,,0.27,,26031.0,,,,129.0,,,25902.0,9.91,0.39,,,7.53,7.53,12967085.0,120399384.23,,121.83,7.52,26.23,0.5624,70.23,0.0888,9.285
2021-09-30,1249693.0,11509672.53,1.85,5.32,1.33,12.0,1.0,6773927.37,1084290.0,735497.0,9986310.9,,,27829.0,0.05,,,,,5000.0,,,,0.05,27829.0,,,,10.05,,,,7.73,7.73,12936617.0,119146242.57,,120.17,7.72,26.06,0.5576,69.94,0.0891,9.21
2021-10-01,1247458.0,11408003.41,1.85,5.14,1.33,11.84,1.0,6696535.99,1058226.0,732262.0,9677476.77,,,,0.01,,,,0.25,1000.0,27064.0,,,0.01,,,1000.0,4235.0,9.72,0.12,,,6.84,6.84,14423305.0,131901124.23,,132.76,6.82,26.16,0.5551,69.72,0.0806,9.145
2021-10-04,2145035.0,19809398.23,3.18,8.23,2.28,19.93,1.0,6762439.57,1941200.0,732262.0,17926982.0,,,704604.0,,,,,0.02,,2375.0,,,,704604.0,,180745.0,,17.76,,,,12.73,12.73,13308394.0,122903018.59,,121.85,12.72,21.62,0.5953,74.02,0.1407,9.235
2021-10-05,2751974.0,25249361.45,4.08,10.35,2.93,25.96,1.0,14362948.7,1885408.0,1565444.0,17298618.4,,,12000.0,7.83,,12000.0,,0.5,821182.0,67792.0,,,7.83,12000.0,0.11,,,17.4,,,,12.37,12.37,13361692.0,122593524.1,,123.31,12.37,14.55,0.6976,82.23,0.1805,9.175
2021-10-06,2745388.0,24790853.64,4.07,10.07,2.92,25.78,1.0,14076487.74,1878822.0,1558858.0,16965762.66,,,,,,,,0.12,,6586.0,,,,,,,6586.0,17.2,0.12,,,12.36,12.36,13324768.0,120322655.04,,122.0,12.36,14.58,0.6972,82.2,0.1806,9.03
2021-10-07,2745388.0,24914396.1,4.07,9.92,2.92,25.33,1.0,14146636.35,1878822.0,1558858.0,17050309.65,,,,,,,,,,,,,,,,,,16.99,,,,12.35,12.35,13336520.0,121028919.0,,120.51,12.35,14.54,0.6975,82.22,0.1804,9.075
2021-10-08,3112856.0,28171346.8,4.62,10.84,3.32,28.74,1.0,14107664.9,2742577.0,1558858.0,24820321.85,,,513719.0,,,,,0.14,,15000.0,,,,513719.0,,365036.0,,24.85,,,,18.11,18.11,12398800.0,112209140.0,,112.44,18.1,14.52,0.7108,83.04,0.2056,9.05
2021-10-11,3965336.0,35648370.64,5.88,13.67,4.22,36.77,1.0,21869712.29,2716578.0,2432671.0,24422036.22,,,,8.02,,21333.0,,0.24,852480.0,25999.0,,,8.02,,0.2,,,24.58,,,,17.94,17.94,12424468.0,111695967.32,,112.39,17.95,9.93,0.7915,88.41,0.2619,8.99
2021-10-12,3723915.0,34315876.73,5.52,12.61,3.97,33.9,1.0,8672688.04,3783578.0,941149.0,34865671.27,,,,,,,,,,,,,,,,1067000.0,1491522.0,34.22,14.07,,,24.97,24.97,11366602.0,104743237.43,,102.97,24.95,11.11,0.7613,86.53,0.2458,9.215
2021-10-13,2925648.0,26711166.24,4.34,9.96,3.12,27.67,1.0,18334400.37,2925593.0,2008149.0,26710664.09,,,18120.0,10.27,,,,11.52,1067000.0,1276105.0,,,10.27,18120.0,,400000.0,,26.88,,,,19.47,19.47,12104012.0,110509629.56,,111.18,19.47,10.72,0.7767,87.47,0.1947,9.13
2021-10-14,3135831.0,28677174.5,4.65,10.77,3.34,29.51,1.0,20286646.14,2731139.0,2218332.0,24976266.16,,,,1.9,,,,1.87,210183.0,204354.0,,,1.9,,,9900.0,,24.92,,,,18.19,18.19,12284147.0,112338524.32,,112.11,18.19,9.87,0.7924,88.46,0.2088,9.145
2021-10-15,3145731.0,28610423.45,4.67,10.78,3.35,29.69,1.0,22257575.04,2731139.0,2447232.0,24839709.21,,,,2.12,,,,,228900.0,,,,2.12,,,,,24.96,,,,18.17,18.17,12301489.0,111882042.46,,112.36,18.18,9.84,0.7931,88.5,0.2093,9.095
2021-10-18,3145731.0,28201478.42,4.67,10.65,3.35,29.51,1.0,21939434.88,2731139.0,2447232.0,24484661.14,,,,,,,,,,,,,,,,,,24.79,,,,18.22,18.22,12261163.0,109921326.3,,111.13,18.24,9.84,0.7932,88.51,0.2098,8.965
2021-10-19,3150731.0,30310032.22,4.67,10.52,3.36,29.13,1.0,23571231.84,2733139.0,2450232.0,26292797.18,,,2000.0,0.02,,,,,3000.0,,,,0.02,2000.0,,,,24.67,,,,18.23,18.23,12259245.0,117933936.9,,111.64,18.1,9.8,0.7896,88.31,0.2102,9.62
2021-10-20,3150731.0,29238783.68,4.67,9.9,3.36,31.21,1.0,22738152.96,2733139.0,2450232.0,25363529.92,,,,,,,,,,,,,,,,,,26.18,,,,18.23,18.23,12260671.0,113779026.88,,116.97,18.29,9.84,0.7903,88.35,0.2101,9.28
2021-10-21,2395998.0,22294761.39,3.55,7.52,2.55,23.11,1.0,19082833.58,2338740.0,2050815.0,21761975.7,,,,,,,,3.81,,394399.0,,,,,,,399417.0,21.72,4.15,,,15.62,15.62,12635153.0,117570098.67,,117.4,15.62,11.49,0.7679,86.87,0.16,9.305
