,OPM FP Equity_DX_SI_QTY,OPM FP Equity_DX_SHORT_INTEREST_VALUE,OPM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OPM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OPM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OPM FP Equity_DX_SI_MV,OPM FP Equity_DX_DSS,OPM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OPM FP Equity_DX_SUPPLY_SI_QTY,OPM FP Equity_DX_BROKER_SI_QTY,OPM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OPM FP Equity_DX_BROKER_SI_MV_NEW_x,OPM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OPM FP Equity_DX_SUPPLY_SI_QTY_INC_x,OPM FP Equity_DX_BROKER_SI_MV_INC_x,OPM FP Equity_DX_SUPPLY_SI_MV_NEW,OPM FP Equity_DX_BROKER_SI_QTY_ADD,OPM FP Equity_DX_BROKER_SI_QTY_NEW,OPM FP Equity_DX_SUPPLY_SI_MV_DEC,OPM FP Equity_DX_BROKER_SI_QTY_INC,OPM FP Equity_DX_SUPPLY_SI_QTY_DEC,OPM FP Equity_DX_BROKER_SI_MV_NEW_y,OPM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OPM FP Equity_DX_BROKER_SI_MV_INC_y,OPM FP Equity_DX_SUPPLY_SI_QTY_INC_y,OPM FP Equity_DX_BROKER_SI_MV_ADD,OPM FP Equity_DX_SUPPLY_SI_QTY_ADD,OPM FP Equity_DX_BROKER_SI_QTY_DEC,OPM FP Equity_DX_SUPPLY_SI_MV,OPM FP Equity_DX_BROKER_SI_MV_DEC,OPM FP Equity_DX_SUPPLY_SI_MV_RMV,OPM FP Equity_DX_BROKER_SI_MV_RMV,OPM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OPM FP Equity_DX_UTILIZATION_QUANTITY,OPM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OPM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OPM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OPM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OPM FP Equity_DX_ACTIVE_UTILIZATION_MV,OPM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OPM FP Equity_DX_BROKER_SI_CON_RATIO,OPM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OPM FP Equity_DX_DEMAND_SUPPLY_RATIO,OPM FP Equity_PX_LAST
2019-04-05,499434.0,13564627.44,0.89,2.63,0.34,13.5,0.0,11842955.04,340767.0,436044.0,9255231.72,,,4000.0,0.63,,,,,18915.0,,,,0.63,4000.0,,,,9.02,,,,3.36,3.36,9807228.0,266364312.48,,258.05,3.38,25.69,0.1893,29.06,0.0492,27.16
2019-04-08,622002.0,16601233.38,1.11,3.3,0.42,16.77,0.0,14909354.28,454923.0,558612.0,12141894.87,,,117326.0,3.33,,,,0.13,127412.0,4844.0,,,3.33,117326.0,,1674.0,4844.0,12.24,0.12,,,4.53,4.53,9596030.0,256118040.7,,259.3,4.51,22.8,0.2041,30.31,0.0619,26.69
2019-04-09,524319.0,13747644.18,0.94,2.75,0.35,13.93,0.0,12608306.52,380606.0,480866.0,9979489.32,,,,0.16,,1500.0,,2.03,7571.0,74317.0,,,0.16,,0.04,,86817.0,10.06,2.4,,,3.79,3.79,9662681.0,253355495.82,,256.95,3.77,26.11,0.2014,26.4,0.0522,26.22
2019-04-10,483094.0,12545951.18,0.86,2.53,0.33,12.73,0.0,11417476.77,331615.0,439641.0,8612041.55,,,8207.0,0.17,,,,1.53,6473.0,57198.0,,,0.17,8207.0,,,47698.0,8.64,1.27,,,3.34,3.34,9597818.0,249255333.46,,251.19,3.33,28.3,0.2364,30.27,0.0487,25.97
2019-04-11,509784.0,13458297.6,0.91,2.52,0.34,13.58,0.0,12311138.4,362261.0,466331.0,9563690.4,,,7915.0,0.98,,7915.0,,0.33,35000.0,12269.0,,,0.98,7915.0,0.21,35000.0,16225.0,9.5,0.38,,,3.69,3.69,9453471.0,249571634.4,,246.16,3.72,25.52,0.2383,33.83,0.0519,26.4
2019-04-12,625878.0,16798565.52,1.12,3.07,0.42,16.92,0.0,15632287.0,400309.0,582425.0,10744293.56,,,28724.0,3.24,,,,0.44,116094.0,16942.0,,,3.24,28724.0,,26266.0,,10.67,,,,4.14,4.14,9279144.0,249052224.96,,245.28,4.17,27.55,0.25,33.18,0.0647,26.84
2019-04-15,554608.0,15113068.0,0.99,2.64,0.37,15.23,0.0,13713290.0,383858.0,503240.0,10460130.5,,,,,,,,0.43,,16451.0,,,,,,,79185.0,10.39,2.01,,,3.97,3.97,9280404.0,252891009.0,,249.24,4.0,31.11,0.2534,34.69,0.0574,27.25
2019-04-16,455222.0,12655171.6,0.81,2.15,0.31,12.78,0.0,11447178.2,315727.0,411769.0,8777210.6,,,,0.41,,712.0,,2.1,10667.0,78798.0,,,0.41,,0.02,10667.0,102850.0,8.68,2.7,,,3.23,3.23,9451341.0,262747279.8,,258.71,3.25,26.88,0.2624,40.35,0.0466,27.8
2019-04-17,455222.0,13101289.16,0.81,2.16,0.31,13.19,0.0,11850711.82,315727.0,411769.0,9086623.06,,,200.0,,,,,0.0,,200.0,,,,200.0,,,,8.91,,,,3.23,3.23,9460452.0,272271808.56,,264.45,3.26,26.89,0.2635,40.46,0.0466,28.78
2019-04-18,425221.0,12318652.37,0.76,1.97,0.29,12.48,0.0,10675300.15,285726.0,368495.0,8277482.22,,,32123.0,0.61,,,,1.77,18850.0,62124.0,,,0.61,32123.0,,,62124.0,8.15,1.77,,,2.99,2.99,9285982.0,269014898.54,,268.01,2.95,16.09,0.2831,47.73,0.0444,28.97
2019-04-19,408074.0,11821903.78,0.73,1.89,0.27,12.01,0.0,10675300.15,268579.0,368495.0,7780733.63,,,,,,,,0.46,,17147.0,,,,,,,,7.74,,,,2.8,2.8,9330096.0,270292881.12,,270.06,2.79,16.72,0.3044,49.62,0.0425,
2019-04-22,421347.0,12206422.59,0.75,1.96,0.28,12.38,0.0,11059818.96,268579.0,381768.0,7780733.63,,,,,,13273.0,,,,,,,,,0.38,,,7.75,,,,2.75,2.75,9515516.0,275664498.52,,275.23,2.74,16.21,0.2893,48.03,0.0431,
2019-04-23,425004.0,12248615.28,0.76,1.97,0.29,12.43,0.0,11107948.5,289979.0,385425.0,8357194.78,,,,0.62,,,,,21400.0,,,,0.62,,,21400.0,17743.0,8.35,0.56,,,2.96,2.96,9496181.0,273679936.42,,274.85,2.95,16.08,0.2494,43.28,0.0434,28.82
2019-04-24,384455.0,10614802.55,0.69,1.75,0.26,10.95,0.0,8853229.33,294242.0,320653.0,8124021.62,,,4263.0,,,,,,,,,,,4263.0,,,64772.0,8.34,1.86,,,2.99,2.99,9541717.0,263446806.37,,273.46,2.96,16.26,0.2754,47.21,0.0391,27.61
2019-04-25,450975.0,11968876.5,0.81,2.01,0.3,12.3,0.0,10717382.8,339475.0,403820.0,9009666.5,,,60735.0,2.0,,3700.0,,1.44,84681.0,46745.0,,,2.0,60735.0,0.1,31243.0,5214.0,9.18,0.14,,,3.4,3.4,9641922.0,255896609.88,,265.19,3.35,28.41,0.336,49.58,0.0452,26.54
2019-04-26,510806.0,13796870.06,0.91,2.24,0.34,14.01,0.0,13139068.52,422107.0,486452.0,11401110.07,,,64632.0,1.92,,14500.0,,0.14,68132.0,5000.0,,,1.92,64632.0,0.4,23000.0,,11.34,,,,4.19,4.19,9651276.0,260680964.76,,257.37,4.22,25.97,0.2623,39.56,0.0507,27.01
2019-04-29,456362.0,12577336.72,0.8,2.0,0.31,12.66,0.0,12157597.92,392134.0,441132.0,10807213.04,,,,,,,,0.78,,29973.0,,,,,,,45320.0,10.69,1.18,,,3.89,3.89,9690432.0,267068305.92,,262.35,3.92,29.32,0.2828,39.87,0.0453,27.56
2019-04-30,1189751.0,31230965.74,2.1,5.25,0.8,32.66,0.0,7843106.75,1120839.0,298785.0,29422025.63,,,57198.0,,,,,2.69,,98031.0,,,,57198.0,,769538.0,142347.0,30.74,4.03,,,11.11,11.11,8964494.0,235317982.52,,245.83,11.11,11.11,0.5123,69.94,0.118,26.99
2019-05-01,1979751.0,51968467.07,3.49,8.7,1.33,54.81,1.0,30082055.67,1120839.0,1145983.0,29422025.63,,,,,,847198.0,,,,,,,,,24.09,,,30.31,,,,11.11,11.11,8964046.0,235306222.51,,242.27,11.12,6.62,0.6826,82.12,0.1963,
2019-05-02,1991288.0,53067825.2,3.51,8.75,1.34,54.99,1.0,30565284.75,1142076.0,1146915.0,30436325.4,,,13623.0,0.23,,,,0.18,10632.0,5668.0,,,0.23,13623.0,,13282.0,9700.0,30.77,0.26,,,11.31,11.31,8953166.0,238601873.9,,242.04,11.28,7.07,0.685,82.23,0.1973,26.65
2019-05-03,1986305.0,52895302.15,3.5,8.7,1.34,54.23,1.0,30409649.16,1087093.0,1141932.0,28949286.59,,,,1.03,,,,1.47,50000.0,54983.0,,,1.03,,,,54983.0,28.94,1.49,,,10.64,10.64,9128766.0,243099038.58,,243.19,10.63,4.9,0.7237,84.73,0.1944,26.63
2019-05-06,2019453.0,51334495.26,3.56,8.98,1.36,54.85,1.0,29628255.58,1105191.0,1165549.0,28093955.22,,,,0.49,,8567.0,,,23050.0,,,,0.49,,0.24,18098.0,8000.0,29.24,0.21,,,10.82,10.82,9105767.0,231468597.14,,241.07,10.82,5.25,0.7094,83.82,0.1978,25.42
2019-05-07,763670.0,18771008.6,1.35,3.4,0.51,19.65,0.0,11781292.32,512458.0,479304.0,12596217.64,,,10953.0,0.28,,,,18.03,10953.0,676736.0,,,0.28,10953.0,,73050.0,697198.0,12.9,19.81,,,5.02,5.02,9701911.0,238472972.38,,245.19,5.0,14.35,0.2819,47.52,0.0748,24.58
2019-05-08,764153.0,18828729.92,1.35,3.41,0.51,19.25,0.0,11148910.08,498623.0,452472.0,12286070.72,,,41985.0,0.69,,,,1.6,27528.0,61820.0,,,0.69,41985.0,,6000.0,54360.0,12.28,1.4,,,4.89,4.89,9707739.0,239198688.96,,238.9,4.89,18.56,0.2946,47.83,0.0749,24.64
2019-05-09,771004.0,18211114.48,1.36,3.48,0.52,19.04,0.0,10990929.26,555474.0,465323.0,13120295.88,,,89788.0,1.4,,6000.0,,0.86,66050.0,32937.0,,,1.4,89788.0,0.15,,59199.0,13.5,1.55,,,5.44,5.44,9663839.0,228259877.18,,236.29,5.41,26.44,0.2712,41.39,0.0754,23.62
2019-05-10,739056.0,17545189.44,1.3,3.33,0.5,17.95,0.0,11624528.4,499189.0,489660.0,11850746.86,,,,,,24337.0,,1.38,,56285.0,,,,,0.58,,,11.87,,,,4.88,4.88,9722321.0,230807900.54,,230.1,4.9,28.29,0.2874,42.28,0.0723,23.74
2019-05-13,741483.0,16794589.95,1.31,3.32,0.5,17.67,0.0,11077639.35,465369.0,489079.0,10540607.85,,,,0.52,,,,0.9,24340.0,37771.0,,,0.52,,,3951.0,24921.0,10.87,0.84,,,4.55,4.55,9757289.0,221002595.85,,230.26,4.51,25.86,0.2848,43.13,0.0725,22.65
2019-05-14,647767.0,14918074.01,1.14,2.86,0.44,15.21,0.0,9345389.76,382194.0,405792.0,8801927.82,,,,,,,,1.92,,83175.0,,,,,,,83287.0,8.73,1.89,,,3.73,3.73,9868420.0,227269712.6,,225.01,3.73,20.75,0.3076,47.29,0.0632,23.03
2019-05-15,388843.0,9114479.92,0.69,1.71,0.26,9.28,0.0,5950900.32,273270.0,253878.0,6405448.8,,,16866.0,0.24,,,,3.65,9376.0,161290.0,,,0.24,16866.0,,35500.0,161290.0,6.36,3.8,,,2.67,2.67,9955517.0,233357318.48,,230.45,2.68,32.31,0.2458,32.51,0.038,23.44
2019-05-16,387728.0,8902234.88,0.68,1.7,0.26,9.15,0.0,6267368.24,287185.0,272969.0,6593767.6,,,,0.89,,,,0.21,39950.0,9746.0,,,0.89,,,23661.0,20859.0,6.7,0.53,,,2.81,2.81,9950880.0,228472204.8,,233.06,2.79,26.99,0.2398,30.77,0.0379,22.96
2019-05-17,345063.0,7815676.95,0.61,1.51,0.23,8.06,0.0,5717811.3,265047.0,252442.0,6003314.55,,,3000.0,0.06,,,,0.62,4500.0,26638.0,,,0.06,3000.0,,1500.0,25027.0,6.07,0.6,,,2.59,2.59,9982618.0,226106297.7,,229.23,2.58,27.43,0.236,31.89,0.0337,22.65
2019-05-20,433474.0,9627457.54,0.76,1.89,0.29,9.91,0.0,6040076.13,333947.0,271953.0,7416962.87,,,62836.0,0.35,,,,,19511.0,,,,0.35,62836.0,,6064.0,,7.52,,,,3.26,3.26,9912243.0,220150917.03,,224.47,3.24,23.49,0.2194,26.58,0.0423,22.21
2019-05-21,427749.0,9508860.27,0.75,1.89,0.29,9.76,0.0,6364915.83,337965.0,286321.0,7512961.95,,,21690.0,0.2,,5368.0,,0.71,9000.0,31893.0,,,0.2,21690.0,0.12,14221.0,,7.54,,,,3.3,3.3,9917434.0,220464557.82,,220.57,3.31,26.48,0.2232,29.11,0.0417,22.23
2019-05-22,494928.0,10878517.44,0.87,2.17,0.33,11.18,0.0,6355121.36,405141.0,289132.0,8904999.18,,,5368.0,0.04,,3.0,,,2808.0,,,,0.04,5368.0,0.0,61808.0,,9.0,,,,3.94,3.94,9882643.0,217220493.14,,219.76,3.93,25.94,0.2437,35.27,0.0481,21.98
2019-05-23,564855.0,11924089.05,1.0,2.5,0.38,12.18,0.0,5509097.81,515917.0,260971.0,10891007.87,,,4550.0,0.0,,4035.0,,0.25,4550.0,10602.0,,,0.0,4550.0,0.09,116828.0,36746.0,11.24,1.04,,,5.03,5.03,9741337.0,205639624.07,,212.55,5.02,23.52,0.3356,50.15,0.0551,21.11
2019-05-24,565290.0,12012412.5,1.0,2.47,0.38,12.06,0.0,5640621.25,520387.0,265441.0,11058223.75,,,4470.0,0.09,,,,,4470.0,,,,0.09,4470.0,,,,11.12,,,,5.07,5.07,9741208.0,207000670.0,,205.67,5.13,23.95,0.3323,49.5,0.0551,21.25
2019-05-27,699591.0,14999231.04,1.23,3.07,0.47,14.96,0.0,6212068.48,663001.0,289742.0,14214741.44,,,32614.0,0.4,,5141.0,,,19160.0,,,,0.4,32614.0,0.11,110000.0,,14.15,,,,6.44,6.44,9634110.0,206555318.4,,205.47,6.44,19.36,0.3708,55.75,0.0679,21.44
2019-05-28,704047.0,15376386.48,1.24,3.3,0.47,15.27,0.0,6425284.32,667460.0,294198.0,14577326.4,,,9600.0,0.27,,,,0.11,9600.0,5141.0,,,0.27,9600.0,,,5144.0,14.42,0.11,,,6.48,6.48,9630567.0,210331583.28,,207.8,6.49,20.78,0.3703,55.22,0.0684,21.84
2019-05-29,726612.0,15302448.72,1.28,3.39,0.49,15.65,0.0,6636806.28,669085.0,315138.0,14090930.1,,,1927.0,0.53,,,,0.21,28988.0,8000.0,,,0.53,1927.0,,7698.0,8048.0,14.51,0.24,,,6.43,6.43,9740485.0,205134614.1,,211.82,6.41,20.46,0.3695,55.13,0.0698,21.06
2019-05-30,707750.0,14841517.5,1.25,3.39,0.48,14.9,0.0,6439383.72,613709.0,307076.0,12869477.73,,,,0.35,,,,1.32,17603.0,55376.0,,,0.35,,,,25665.0,12.91,0.55,,,5.91,5.91,9778979.0,205065189.63,,205.97,5.9,22.07,0.3644,54.51,0.0681,20.97
2019-05-31,637017.0,13122550.2,1.12,3.12,0.43,13.27,0.0,6184140.6,547923.0,300201.0,11287213.8,,,12464.0,0.21,,,,1.68,11342.0,79750.0,,,0.21,12464.0,,1500.0,18217.0,11.44,0.45,,,5.28,5.28,9832814.0,202555968.4,,205.12,5.28,24.62,0.3313,49.62,0.0614,20.6
2019-06-03,667591.0,13772402.33,1.18,3.19,0.45,13.74,0.0,6464224.83,569386.0,313341.0,11746433.18,,,13925.0,0.24,,,,0.12,13140.0,5315.0,,,0.24,13925.0,,12853.0,,11.7,,,,5.47,5.47,9830794.0,202809280.22,,201.71,5.48,25.6,0.3144,47.16,0.0642,20.63
2019-06-04,743514.0,15888894.18,1.31,3.62,0.5,15.55,0.0,6966235.34,643250.0,325982.0,13746252.5,,,64505.0,0.28,,5682.0,,0.01,6959.0,318.0,,,0.28,64505.0,0.12,9677.0,,13.37,,,,4.73,4.73,12963397.0,277027793.89,,268.35,4.74,23.59,0.3315,50.21,0.0546,21.37
2019-06-05,860580.0,18364777.2,1.52,4.09,0.58,18.35,0.0,9230659.68,748168.0,432552.0,15965905.12,,,19463.0,2.12,,19628.0,,0.01,99000.0,2060.0,,,2.12,19463.0,0.42,87515.0,12058.0,16.0,0.26,,,5.5,5.5,12860600.0,274445204.0,,275.01,5.5,32.04,0.3191,44.79,0.0632,21.34
2019-06-06,775911.0,16426035.87,1.37,3.71,0.52,16.48,0.0,7867788.16,678164.0,371648.0,14356731.88,,,446.0,0.24,,,,1.61,9735.0,75239.0,,,0.24,446.0,,4789.0,70639.0,14.42,1.57,,,4.99,4.99,12915193.0,273414635.81,,275.03,4.98,28.48,0.3379,48.74,0.0571,21.17
2019-06-07,736739.0,15545192.9,1.3,3.59,0.5,15.55,0.0,7422473.6,657487.0,351776.0,13872975.7,,,,,,6101.0,,0.58,,26778.0,,,,,0.14,6101.0,25973.0,13.9,0.59,,,4.84,4.84,12937817.0,272987938.7,,273.42,4.84,27.85,0.3357,48.99,0.0542,21.1
2019-06-10,727487.0,15735543.81,1.28,3.62,0.49,15.51,0.0,7313622.12,646597.0,338124.0,13985893.11,,,6700.0,0.26,,,,0.37,6700.0,17590.0,,,0.26,6700.0,,,20352.0,13.72,0.43,,,4.76,4.76,12950154.0,280111831.02,,273.88,4.77,29.91,0.3482,49.61,0.0535,21.63
2019-06-11,800163.0,17843634.9,1.41,4.04,0.54,17.53,0.0,7971001.2,740150.0,357444.0,16505345.0,,,47783.0,1.09,,,,0.16,42959.0,8130.0,,,1.09,47783.0,,53900.0,23639.0,16.15,0.5,,,5.44,5.44,12857042.0,286712036.6,,279.15,5.47,28.48,0.3731,52.33,0.0588,22.3
2019-06-12,822585.0,17973482.25,1.45,4.11,0.55,18.19,0.0,8182781.3,716168.0,374498.0,15648270.8,,,7818.0,0.38,,,,0.69,17054.0,31800.0,,,0.38,7818.0,,,,15.9,,,,5.26,5.26,12893495.0,281722865.75,,287.13,5.25,27.41,0.3613,51.53,0.0604,21.85
2019-06-13,857631.0,18361879.71,1.51,4.36,0.58,18.8,0.0,8560660.04,762507.0,399844.0,16325274.87,,,30605.0,0.59,,,,0.11,25346.0,1749.0,,,0.59,30605.0,,17483.0,,16.64,,,,5.6,5.6,12851732.0,275155582.12,,282.08,5.57,26.43,0.3409,49.97,0.063,21.41
2019-06-14,924587.0,19342360.04,1.63,4.57,0.62,19.68,0.0,9614225.32,767680.0,459571.0,16059865.6,,,7470.0,1.1,,,,0.36,56917.0,14254.0,,,1.1,7470.0,,11957.0,9840.0,16.34,0.32,,,5.64,5.64,12847186.0,268763131.12,,274.87,5.61,24.6,0.3203,47.27,0.0679,20.92
2019-06-17,952037.0,19897573.3,1.68,4.55,0.64,19.97,0.0,10178738.9,820966.0,487021.0,17158189.4,,,3596.0,0.89,,10680.0,,,47395.0,,,,0.89,3596.0,0.24,49690.0,30625.0,17.16,0.66,,,6.09,6.09,12650305.0,264391374.5,,264.77,6.09,20.71,0.2985,45.71,0.0707,20.9
2019-06-18,918434.0,19700409.3,1.62,4.42,0.62,19.46,0.0,9725816.1,787996.0,453418.0,16902514.2,,,12337.0,0.08,,,,0.91,4037.0,45307.0,,,0.08,12337.0,,,37640.0,16.6,0.69,,,5.93,5.93,12504306.0,268217363.7,,262.54,5.95,19.52,0.3054,47.42,0.0691,21.45
2019-06-19,866266.0,19309069.14,1.53,4.08,0.58,18.9,0.0,9846607.5,735828.0,441750.0,16401606.12,,,,,,,,1.04,,52168.0,,,,,,,11668.0,15.95,0.14,,,5.76,5.76,12045988.0,268505072.52,,259.35,5.79,20.31,0.2932,45.57,0.0678,22.29
2019-06-20,728419.0,16462269.4,1.28,3.3,0.49,16.34,0.0,7500555.8,624377.0,331883.0,14110920.2,,,16100.0,,,,,2.61,,127551.0,,,,16100.0,,,109867.0,13.95,2.26,,,4.91,4.91,12101478.0,273493402.8,,269.52,4.92,17.48,0.3384,52.51,0.0572,22.6
2019-06-21,720466.0,15864661.32,1.27,3.24,0.48,16.1,0.0,7778939.34,616232.0,353267.0,13569428.64,,,46022.0,0.6,,,,1.24,28804.0,54167.0,,,0.6,46022.0,,,7420.0,13.79,0.16,,,4.89,4.89,11996796.0,264169447.92,,269.4,4.87,20.7,0.307,47.44,0.0571,22.02
2019-06-24,628065.0,14376407.85,1.11,2.74,0.42,14.07,0.0,6677196.12,547748.0,291708.0,12537951.72,,,3987.0,0.57,,,,1.67,24784.0,76471.0,,,0.57,3987.0,,4000.0,86343.0,12.13,1.87,,,4.35,4.35,12041952.0,275640281.28,,265.94,4.36,17.81,0.3107,50.33,0.0499,22.89
2019-06-25,692118.0,15122778.3,1.22,2.67,0.47,15.51,0.0,5922945.05,650036.0,271073.0,14203286.6,,,96881.0,,,,,0.47,,24421.0,,,,96881.0,,29828.0,20635.0,14.64,0.53,,,5.16,5.16,11948187.0,261067885.95,,271.38,5.12,13.57,0.3881,59.09,0.0549,21.85
2019-06-26,1116290.0,25496063.6,1.97,4.21,0.75,25.17,0.0,12465295.44,1066450.0,545766.0,24357718.0,,,52552.0,6.17,,10000.0,,0.4,269533.0,17604.0,,,6.17,52552.0,0.22,381466.0,4840.0,23.75,0.14,,,8.42,8.42,11598148.0,264901700.32,,254.84,8.52,20.12,0.3034,49.07,0.0881,22.84
2019-06-27,1341693.0,30805271.28,2.36,5.08,0.9,30.82,0.0,18293816.24,1182341.0,796769.0,27146549.36,,,63558.0,5.88,,,,1.34,251003.0,64255.0,,,5.88,63558.0,,116588.0,,27.05,,,,9.33,9.33,11484831.0,263691719.76,,262.36,9.35,16.45,0.2216,39.09,0.1059,22.96
2019-06-28,1296692.0,29733147.56,2.29,4.86,0.87,29.97,0.0,17809547.56,1074972.0,776692.0,24649107.96,,,38657.0,2.4,,9000.0,,3.99,99842.0,175583.0,,,2.4,38657.0,0.22,29557.0,128919.0,24.68,2.95,,,8.49,8.49,11592925.0,265825770.25,,265.95,8.49,18.6,0.2344,38.43,0.1024,22.93
2019-07-01,1373441.0,31451798.9,2.42,5.13,0.92,31.78,0.0,19543798.9,1159672.0,853441.0,26556488.8,,,83724.0,1.81,,,,0.01,77170.0,554.0,,,1.81,83724.0,,1530.0,421.0,26.67,0.01,,,9.16,9.16,11506976.0,263509750.4,,264.44,9.16,19.43,0.2261,36.25,0.1084,22.9
2019-07-02,1400243.0,31337438.34,2.47,5.11,0.94,32.07,0.0,19699838.34,1165147.0,880243.0,26075989.86,,,16675.0,0.56,,,,0.28,26802.0,11866.0,,,0.56,16675.0,,666.0,,26.46,,,,9.2,9.2,11497077.0,257304583.26,,262.83,9.15,19.89,0.2246,35.39,0.1106,22.38
2019-07-03,1483221.0,32719855.26,2.61,5.3,1.0,33.43,0.0,20696228.74,1258926.0,938179.0,27771907.56,,,4751.0,1.46,,,,0.06,74263.0,1888.0,,,1.46,4751.0,,90916.0,16327.0,28.03,0.38,,,9.95,9.95,11398162.0,251443453.72,,254.85,9.91,20.36,0.2256,34.98,0.1172,22.06
2019-07-04,1906565.0,42592662.1,3.36,6.78,1.28,42.9,1.0,27610519.82,1675725.0,1235923.0,37435696.5,,,211467.0,7.74,,,,,342089.0,,,,7.74,211467.0,,205332.0,44345.0,37.13,0.96,,,13.18,13.18,11038409.0,246598057.06,,243.76,13.22,28.39,0.2423,33.62,0.15,22.34
2019-07-05,1981318.0,43985259.6,3.49,7.19,1.33,44.51,1.0,27678449.4,1751779.0,1246777.0,38889493.8,,,24770.0,1.06,,,,0.45,56049.0,19501.0,,,1.06,24770.0,,70785.0,45195.0,39.11,0.97,,,13.73,13.73,11002737.0,244260761.4,,246.02,13.72,27.18,0.2546,36.24,0.1553,22.2
2019-07-08,2027835.0,44166246.3,3.57,7.35,1.36,45.12,1.0,27493155.36,1797547.0,1262312.0,39150573.66,,,45397.0,0.69,,,,0.32,33093.0,14298.0,,,0.69,45397.0,,14669.0,17558.0,39.65,0.54,,,14.07,14.07,10975726.0,239051312.28,,243.16,14.02,26.5,0.2508,36.61,0.1588,21.78
2019-07-09,1848870.0,38438007.3,3.26,6.65,1.24,40.18,1.0,23249186.73,1627752.0,1118287.0,33840964.08,,,,,,,,4.12,,169795.0,,,,,,,144025.0,34.89,3.66,,,12.74,12.74,11152435.0,231859123.65,,241.69,12.62,26.62,0.2601,38.49,0.1447,20.79
2019-07-10,1827929.0,38094040.36,3.22,6.4,1.23,38.14,1.0,22616818.4,1583649.0,1085260.0,33003245.16,,,9596.0,0.0,,,,1.35,5030.0,60285.0,,,0.0,9596.0,,6586.0,38057.0,32.91,1.64,,,12.4,12.4,11192077.0,233242884.68,,232.42,12.4,25.21,0.2593,39.43,0.1431,20.84
2019-07-11,1818658.0,36918757.4,3.21,6.38,1.22,37.88,1.0,23300116.7,1537389.0,1147789.0,31208996.7,,,2206.0,1.36,,,,1.53,62529.0,74006.0,,,1.36,2206.0,,25540.0,,31.74,,,,12.03,12.03,11242728.0,228227378.4,,233.58,11.96,26.35,0.2424,35.46,0.1423,20.3
2019-07-12,1875801.0,38810322.69,3.31,6.46,1.26,38.41,1.0,24820882.64,1558031.0,1199656.0,32235661.39,,,20785.0,1.57,,,,0.01,94787.0,143.0,,,1.57,20785.0,,,42920.0,31.82,1.02,,,12.19,12.19,11226363.0,232273450.47,,228.38,12.23,25.77,0.2303,34.82,0.1467,20.69
2019-07-15,1841160.0,38903710.8,3.24,6.44,1.24,38.4,1.0,24732981.95,1542251.0,1170515.0,32587763.63,,,,,,,,0.26,,15780.0,,,,,,,29141.0,32.15,0.42,,,12.07,12.07,11239614.0,237493043.82,,233.17,12.12,25.95,0.235,35.26,0.144,21.13
2019-07-16,1828933.0,38773379.6,3.22,6.39,1.23,38.82,1.0,24553946.0,1535457.0,1158205.0,32551688.4,,,,,,,,0.37,,19077.0,,,,,,12283.0,12310.0,32.53,0.18,,,12.02,12.02,11243747.0,238367436.4,,238.04,12.02,26.32,0.2327,34.75,0.1431,21.2
2019-07-17,1822677.0,38494938.24,3.21,6.4,1.23,38.78,1.0,24329162.88,1567377.0,1151949.0,33103002.24,,,33577.0,0.15,,,,0.41,7398.0,19198.0,,,0.15,33577.0,,17541.0,13654.0,33.18,0.26,,,12.28,12.28,11201365.0,236572828.8,,237.39,12.26,26.74,0.2354,34.78,0.1427,21.12
2019-07-18,1710154.0,35417289.34,3.01,5.99,1.15,36.09,1.0,21505367.55,1534906.0,1038405.0,31787903.26,,,4366.0,0.03,,,,1.22,1876.0,52168.0,,,0.03,4366.0,,15331.0,115420.0,32.1,2.51,,,12.03,12.03,11225775.0,232485800.25,,236.15,11.97,22.41,0.2291,35.97,0.134,20.71
2019-07-19,1708005.0,38857113.75,3.01,5.93,1.15,36.19,1.0,24045749.0,1553706.0,1056956.0,35346811.5,,,19144.0,0.38,,,,0.44,23551.0,20700.0,,,0.38,19144.0,,20356.0,5000.0,33.38,0.23,,,12.16,12.16,11228124.0,255439821.0,,235.19,12.43,23.4,0.2286,35.66,0.1336,22.75
2019-07-22,1795009.0,40280001.96,3.16,5.75,1.21,40.9,1.0,24448985.88,1611819.0,1089527.0,36169218.36,,,58940.0,1.47,,,,0.47,56385.0,23814.0,,,1.47,58940.0,,22987.0,23814.0,36.5,0.0,,,12.61,12.61,11172824.0,250718170.56,,253.87,12.57,22.72,0.2057,33.1,0.1404,22.44
