,ENGI FP Equity_DX_SI_QTY,ENGI FP Equity_DX_SHORT_INTEREST_VALUE,ENGI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ENGI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ENGI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ENGI FP Equity_DX_SI_MV,ENGI FP Equity_DX_DSS,ENGI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ENGI FP Equity_DX_SUPPLY_SI_QTY,ENGI FP Equity_DX_BROKER_SI_QTY,ENGI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ENGI FP Equity_DX_BROKER_SI_MV_NEW_x,ENGI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ENGI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ENGI FP Equity_DX_BROKER_SI_MV_INC_x,ENGI FP Equity_DX_SUPPLY_SI_MV_NEW,ENGI FP Equity_DX_BROKER_SI_QTY_ADD,ENGI FP Equity_DX_BROKER_SI_QTY_NEW,ENGI FP Equity_DX_SUPPLY_SI_MV_DEC,ENGI FP Equity_DX_BROKER_SI_QTY_INC,ENGI FP Equity_DX_SUPPLY_SI_QTY_DEC,ENGI FP Equity_DX_BROKER_SI_MV_NEW_y,ENGI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ENGI FP Equity_DX_BROKER_SI_MV_INC_y,ENGI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ENGI FP Equity_DX_BROKER_SI_MV_ADD,ENGI FP Equity_DX_SUPPLY_SI_QTY_ADD,ENGI FP Equity_DX_BROKER_SI_QTY_DEC,ENGI FP Equity_DX_SUPPLY_SI_MV,ENGI FP Equity_DX_BROKER_SI_MV_DEC,ENGI FP Equity_DX_SUPPLY_SI_MV_RMV,ENGI FP Equity_DX_BROKER_SI_MV_RMV,ENGI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ENGI FP Equity_DX_UTILIZATION_QUANTITY,ENGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ENGI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ENGI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ENGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ENGI FP Equity_DX_ACTIVE_UTILIZATION_MV,ENGI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ENGI FP Equity_DX_BROKER_SI_CON_RATIO,ENGI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ENGI FP Equity_DX_DEMAND_SUPPLY_RATIO,ENGI FP Equity_PX_LAST
2017-03-03,13879055.0,167044077.13,0.87,2.17,0.57,172.26,0.0,89052663.22,7194166.0,7399046.0,86586789.97,,,5000.0,3.75,,,,1.65,292166.0,185880.0,,,3.75,5000.0,,810325.0,,91.11,,,,2.15,2.15,327683264.0,3943895922.79,,4132.77,2.16,18.38,0.2317,40.67,0.0414,12.795
2017-03-06,13932028.0,167091907.87,0.88,2.14,0.57,174.55,0.0,90166939.49,7959817.0,7518068.0,95464996.83,,,288568.0,,,179022.0,,1.18,,92000.0,,,,288568.0,2.51,569083.0,60000.0,101.76,0.72,,,2.39,2.39,325430016.0,3903001217.99,,4157.48,2.39,18.09,0.229,40.65,0.0418,12.75
2017-03-07,13113793.0,156229992.78,0.83,1.98,0.54,164.11,0.0,81546648.19,7098004.0,6844946.0,84561431.9,,,13000.0,0.0,,,,11.25,5900.0,874813.0,,,0.0,13000.0,,,679022.0,90.49,8.16,,,2.15,2.15,323102528.0,3849252891.04,,4115.94,2.15,15.51,0.2464,43.37,0.0397,12.665
2017-03-08,13849945.0,164088110.88,0.87,2.07,0.57,172.41,0.0,80810244.19,7037744.0,6820832.0,83380123.01,,,565628.0,,,,,8.1,,625888.0,,,,565628.0,,,24114.0,89.0,0.31,,,2.1,2.1,327733504.0,3882843689.58,,4147.9,2.1,15.37,0.2392,42.68,0.0414,12.595
2017-03-09,13914719.0,166491645.73,0.88,2.06,0.57,173.09,0.0,82635020.1,7032039.0,6906311.0,84139373.99,,,,0.94,,15000.0,,0.3,70479.0,20705.0,,,0.94,,0.19,15000.0,,88.84,,,,2.1,2.1,327482656.0,3918377823.2,,4130.09,2.11,15.4,0.2383,42.53,0.0416,12.72
2017-03-10,13912962.0,164376652.87,0.88,2.03,0.57,173.36,0.0,81596507.43,7030282.0,6906389.0,83060258.76,,,89002.0,,,78.0,,1.13,,90759.0,,,,89002.0,0.0,,,88.84,,,,2.09,2.09,329652416.0,3894724987.54,,4168.04,2.09,15.44,0.2428,43.08,0.0413,12.56
2017-03-13,14278731.0,169571121.77,0.9,2.07,0.59,177.15,0.0,88262143.14,6886051.0,7432111.0,81777252.66,,,23500.0,2.24,,351000.0,,2.41,174800.0,183531.0,,,2.24,23500.0,4.41,15800.0,78.0,86.61,0.0,,,2.04,2.04,330866336.0,3929297060.96,,4160.35,2.04,15.26,0.2331,42.03,0.0423,12.625
2017-03-14,16326513.0,191279340.1,1.03,2.39,0.67,202.38,0.0,115636959.27,6487372.0,9870111.0,76005221.39,,,86099.0,30.26,,,,6.05,2438000.0,484778.0,,,30.26,86099.0,,,,81.53,,,,1.95,1.95,326448576.0,3824629802.74,,4114.79,1.94,29.36,0.2314,35.09,0.049,12.455
2017-03-15,16744007.0,196958164.11,1.06,2.41,0.69,206.56,0.0,117336283.32,6803448.0,9975111.0,80028312.68,,,54800.0,1.34,,,,1.61,105000.0,121408.0,,,1.34,54800.0,,382684.0,,84.73,,,,2.04,2.04,326194432.0,3836994123.87,,4054.58,2.05,29.67,0.2327,34.91,0.0503,12.505
2017-03-16,17362610.0,204153071.22,1.09,2.5,0.71,214.62,0.0,128017786.01,7318051.0,10887531.0,86047120.05,,,702350.0,11.36,,,,2.95,912420.0,239576.0,,,11.36,702350.0,,51829.0,,91.28,,,,2.2,2.2,325695136.0,3829589116.79,,4057.23,2.2,33.23,0.2433,33.5,0.0521,12.5
2017-03-17,16811876.0,197361145.85,1.06,2.43,0.69,207.58,0.0,120593233.55,6767318.0,10272531.0,79444175.94,,,75716.0,,,,,7.91,,642249.0,,,,75716.0,,15800.0,615000.0,84.55,7.71,,,2.04,2.04,325569024.0,3821981296.43,,4066.52,2.04,30.63,0.2353,34.51,0.0506,12.48
2017-03-20,16567646.0,194494034.97,1.04,2.26,0.68,204.37,0.0,117893174.17,6737287.0,10042531.0,79091630.36,,,65.0,,,,,0.39,,30096.0,,,,65.0,,,230000.0,84.08,2.87,,,2.03,2.03,325810688.0,3824818284.04,,4065.12,2.03,30.66,0.2351,34.48,0.0498,12.48
2017-03-21,16666811.0,195658171.44,1.05,2.27,0.68,205.58,0.0,116566623.26,6949452.0,9929531.0,81582317.75,,,338929.0,,,,,3.36,,267964.0,,,,338929.0,,141200.0,113000.0,86.66,1.41,,,2.09,2.09,326321248.0,3830811946.3,,4066.62,2.09,29.83,0.2253,33.55,0.05,12.48
2017-03-22,16385846.0,192205679.65,1.03,2.22,0.67,202.08,0.0,114992580.07,6586287.0,9803304.0,77257028.36,,,,,,,,4.52,,363165.0,,,,,,,126227.0,82.19,1.6,,,1.96,1.96,328732064.0,3856021213.88,,4103.01,1.96,29.45,0.2268,34.04,0.0489,12.47
2017-03-23,16242845.0,191750595.03,1.02,2.22,0.67,200.67,0.0,115730303.11,6443286.0,9803304.0,76064502.52,,,,,,,,1.79,,143001.0,,,,,,,,80.49,,,,1.94,1.94,325649504.0,3844368776.8,,4068.58,1.94,29.79,0.2306,34.29,0.0489,12.55
2017-03-24,17559152.0,207785421.64,1.11,2.4,0.72,218.05,0.0,114537553.74,7883765.0,9679131.0,93292172.34,,,240479.0,,,,,,,,,,,240479.0,,1200000.0,124173.0,99.01,1.42,,,2.37,2.37,324653056.0,3841767081.15,,4072.91,2.37,27.05,0.1981,31.5,0.0528,12.58
2017-03-27,17165672.0,203452133.96,1.08,2.37,0.7,213.44,0.0,113036626.46,7632286.0,9537131.0,90459894.24,,,599.0,,,,,3.07,,252078.0,,,,599.0,,,142000.0,96.0,1.78,,,2.29,2.29,325155648.0,3853831673.71,,4086.6,2.3,27.47,0.2042,32.04,0.0516,12.6
2017-03-28,17207668.0,205973194.1,1.08,2.37,0.71,214.96,0.0,114158021.56,7674283.0,9537131.0,91860011.59,,,41997.0,,,,,,,,,,,41997.0,,,,96.96,,,,2.3,2.3,325862848.0,3900529208.27,,4124.29,2.3,27.35,0.202,31.77,0.0516,12.725
2017-03-29,17389524.0,214284068.97,1.1,2.4,0.71,220.62,0.0,119560906.35,7690694.0,9702575.0,94769310.74,,,16411.0,2.3,,,,,165444.0,,,,2.3,16411.0,,,,98.56,,,,2.29,2.29,328310368.0,4045635840.29,,4216.45,2.28,27.37,0.2011,31.57,0.0518,13.1
2017-03-30,14404116.0,176141161.98,0.91,1.93,0.59,188.24,0.0,94191168.05,6705286.0,7702575.0,81995789.78,,,,,,,,16.22,,1285408.0,,,,,,300000.0,2000000.0,87.78,22.85,,,1.97,1.97,333889504.0,4082977754.88,,4376.21,1.97,19.1,0.2174,38.83,0.0423,13.0
2017-03-31,14424390.0,180188232.68,0.91,1.93,0.59,189.47,0.0,96219900.9,6725560.0,7702575.0,84015113.99,,,,,,,,0.02,,1200.0,,,,,,21474.0,,88.27,,,,1.93,1.93,341080608.0,4260749463.6,,4465.87,1.94,19.41,0.2151,38.33,0.0415,13.28
2017-04-03,16611109.0,205785749.76,1.05,2.2,0.68,219.89,0.0,96661742.84,8812279.0,7802575.0,109170401.64,,,82719.0,1.2,,,,0.1,100000.0,1000.0,,,1.2,82719.0,,2005000.0,,116.77,,,,2.52,2.52,340269152.0,4215404436.04,,4511.79,2.52,16.3,0.1773,33.15,0.0476,13.17
2017-04-04,18150432.0,224428729.6,1.14,2.39,0.75,239.04,0.0,115114891.8,9653531.0,9309793.0,119365186.38,,,212771.0,,,1507218.0,,,,,,,,212771.0,20.02,628481.0,,127.06,,,,2.76,2.76,339797216.0,4201567076.14,,4469.48,2.76,15.13,0.1566,30.58,0.0519,13.145
2017-04-05,21228664.0,265386323.88,1.34,2.82,0.87,274.79,0.0,152564772.82,10982409.0,12203893.0,137294610.34,,,205621.0,32.76,,,,0.3,2900000.0,21488.0,,,32.76,205621.0,,1144745.0,5900.0,144.77,0.0,,,3.2,3.2,332443968.0,4155988458.08,,4380.23,3.2,14.92,0.1379,26.2,0.0618,13.29
2017-04-06,22418632.0,282687640.5,1.41,2.99,0.92,292.56,0.0,156350191.76,12096410.0,12399401.0,152529628.1,,,,6.18,,,,0.71,487674.0,60540.0,,,6.18,,,1174541.0,292166.0,161.11,3.86,,,3.51,3.51,332981024.0,4198722741.18,,4435.47,3.51,14.87,0.1343,24.4,0.065,13.405
2017-04-07,22547384.0,285265558.35,1.42,3.01,0.93,296.25,0.0,157881391.35,12165146.0,12478942.0,153911299.25,,,,1.82,,,,4.54,119541.0,346442.0,,,1.82,,,415178.0,40000.0,163.31,0.43,,,3.51,3.51,333986976.0,4225544798.93,,4488.45,3.51,14.81,0.1332,24.29,0.0651,13.45
2017-04-10,22717592.0,284534125.47,1.43,3.04,0.93,298.36,0.0,158344844.66,11564614.0,12642468.0,144844899.53,,,69009.0,2.37,,10000.0,,10.49,175000.0,784313.0,,,2.37,69009.0,0.14,114772.0,21474.0,155.19,0.08,,,3.34,3.34,334438240.0,4188784275.31,,4488.85,3.34,14.78,0.1321,24.22,0.0657,13.315
2017-04-11,26164288.0,326595907.42,1.65,3.54,1.07,343.76,1.0,197308665.99,12741310.0,15806814.0,159043490.93,,,300000.0,39.6,,300000.0,,0.29,2884346.0,17650.0,,,39.6,300000.0,3.98,894346.0,20000.0,169.54,0.37,,,3.7,3.7,331193216.0,4134121628.33,,4405.72,3.71,12.98,0.1152,20.85,0.0761,13.27
2017-04-12,31804372.0,398344559.28,2.0,4.35,1.31,418.35,1.0,204769378.58,18995896.0,16349066.0,237920491.57,,,245166.0,47.74,,,,3.7,3549467.0,274331.0,,,47.74,245166.0,,6283750.0,3007215.0,252.07,40.23,,,5.53,5.53,324285696.0,4061625321.65,,4301.05,5.54,18.19,0.1484,25.05,0.0926,13.315
2017-04-13,31789400.0,393671603.29,2.0,4.42,1.31,416.88,1.0,202681173.69,17836178.0,16366720.0,220878556.68,,,85028.0,0.0,,,,16.56,17654.0,1244745.0,,,0.0,85028.0,,,,236.32,,,,5.19,5.19,325498464.0,4030887723.27,,4321.67,5.18,18.15,0.1487,25.08,0.0926,13.165
2017-04-14,30862160.0,382188905.99,1.95,4.66,1.27,403.46,1.0,192495165.23,17731468.0,15544189.0,219581855.47,,,,,,,,1.38,,104709.0,,,,,,,822531.0,233.6,10.98,,,5.17,5.17,325490304.0,4030786671.97,,4289.13,5.17,18.79,0.1551,25.48,0.0899,
2017-04-17,30034412.0,371938291.56,1.89,4.53,1.23,397.58,1.0,156582324.8,19803720.0,12644189.0,245244081.47,,,91718.0,,,,,,,,,,,91718.0,,1980534.0,2900000.0,260.96,32.8,,,5.77,5.77,323527840.0,4006484031.8,,4259.15,5.77,19.12,0.1556,25.96,0.0875,
2017-04-18,33224624.0,400350245.36,2.09,5.01,1.36,426.77,1.0,148477397.81,22993934.0,12321975.0,277072424.32,,,1522967.0,,,,,4.25,,322214.0,,,,1522967.0,,1989460.0,322214.0,293.24,4.3,,,6.76,6.76,317113120.0,3821151306.3,,4145.4,6.61,17.2,0.1405,23.58,0.0977,12.81
2017-04-19,39179968.0,471926705.77,2.47,6.06,1.61,499.31,1.0,187204672.11,25729280.0,15541975.0,309911798.61,,,192658.0,41.96,,,,6.6,3300000.0,497738.0,,,41.96,192658.0,,3040426.0,80000.0,325.17,1.03,,,7.51,7.51,316850496.0,3816496501.45,,4060.96,7.41,14.74,0.1204,19.99,0.1144,12.805
2017-04-20,48204584.0,581309283.88,3.04,7.55,1.98,616.34,1.0,255502015.69,34923580.0,21187290.0,421150844.92,,,93877.0,66.05,,2993259.0,,16.8,5000000.0,1310741.0,,,66.05,93877.0,37.14,10411165.0,2347944.0,443.37,30.07,,,10.17,10.17,308333184.0,3718255143.3,,3954.32,10.08,15.9,0.1193,22.23,0.1404,12.82
2017-04-21,46789652.0,562705865.27,2.95,7.4,1.92,597.15,1.0,237225641.02,35157808.0,19725590.0,422817950.68,,,76893.0,,,,,0.34,,26593.0,,,,76893.0,,183925.0,1461700.0,445.91,18.8,,,10.3,10.3,306065792.0,3680835589.82,,3928.76,10.19,16.32,0.1238,23.01,0.1371,12.785
2017-04-24,50253224.0,634613224.6,3.17,7.72,2.06,649.08,1.0,274481845.51,36961528.0,21735440.0,466761584.69,,,1480666.0,26.53,,,,0.57,2009850.0,26945.0,,,26.53,1480666.0,,350000.0,,471.7,,,,10.85,10.85,303735744.0,3835668730.94,,3908.39,10.77,15.59,0.1154,21.14,0.1475,13.425
2017-04-25,49519580.0,616265266.8,3.12,7.38,2.03,653.93,1.0,255086851.98,37465992.0,20497332.0,466259801.8,,,783322.0,,,,,8.54,,662578.0,,,,783322.0,,383723.0,1238109.0,493.18,15.83,,,11.02,11.02,302527168.0,3764914522.74,,4047.57,10.86,15.67,0.1186,22.14,0.1456,13.23
2017-04-26,60873044.0,749827590.78,3.84,9.11,2.5,801.52,1.0,384991186.14,48062156.0,31254632.0,592024454.06,,,8941998.0,138.41,,479279.0,,0.28,10278023.0,17231.0,,,138.41,8941998.0,6.43,1671395.0,,628.57,,,,14.09,14.09,293091424.0,3610268550.67,,3875.77,13.95,12.51,0.1756,35.82,0.1784,13.095
2017-04-27,60846688.0,744065538.41,3.84,9.05,2.5,795.33,1.0,382071560.64,48046152.0,31244276.0,587533802.27,,,307442.0,,,,,4.53,,338444.0,,,,307442.0,,15000.0,10357.0,622.81,0.14,,,13.9,13.9,297568544.0,3638825812.57,,3895.64,13.78,12.52,0.1747,35.69,0.1761,13.0
2017-04-28,67899696.0,827119943.73,4.28,10.35,2.79,879.35,1.0,467074993.63,49130352.0,38342988.0,598481235.93,,,195250.0,93.04,,,,5.67,7314011.0,424931.0,,,93.04,195250.0,,1313880.0,215300.0,632.45,2.9,,,14.3,14.3,294479104.0,3587196324.56,,3827.34,14.18,11.84,0.1542,31.87,0.1976,12.95
2017-05-01,67881672.0,826900384.43,4.28,10.41,2.79,878.2,1.0,467440438.54,50346360.0,38372988.0,613294033.75,,,948697.0,0.33,,,,0.67,30000.0,48023.0,,,0.33,948697.0,,315331.0,,647.05,,,,14.65,14.65,293275584.0,3572535649.28,,3802.01,14.54,11.85,0.1541,31.84,0.1975,
2017-05-02,136929088.0,1697626008.99,8.63,21.0,5.62,1798.56,2.0,972374519.28,97178376.0,78430912.0,1204802726.86,,,10816044.0,543.91,,,,0.0,40114152.0,500.0,,,543.91,10816044.0,,36016472.0,56223.0,1254.96,0.0,,,28.39,28.39,245131808.0,3039106876.19,,3194.3,28.21,13.76,0.2745,48.77,0.4,13.18
2017-05-03,161151296.0,2019909513.7,10.16,24.76,6.62,2156.5,2.0,1268874615.77,115125072.0,101232648.0,1443005634.9,,,11362778.0,298.33,,2000000.0,,6.54,20804734.0,576348.0,,,298.33,11362778.0,26.65,7160268.0,3000.0,1513.99,0.04,,,34.2,34.2,221456272.0,2775786740.69,,2935.02,34.03,21.15,0.2448,43.06,0.4788,13.325
2017-05-04,176771680.0,2304659734.34,11.14,28.96,7.26,2398.18,2.0,1481591884.87,117712088.0,113640848.0,1534670652.33,,,2216469.0,201.91,,,,9.98,14387526.0,994734.0,,,201.91,2216469.0,,1629482.0,1979327.0,1563.91,25.59,3.52,,35.09,35.09,217728288.0,2838631269.33,264203.0,2934.69,34.76,20.14,0.2199,39.96,0.527,13.86
2017-05-05,186185088.0,2422132901.18,11.74,29.54,7.65,2587.46,2.0,1508578253.04,125421056.0,115961752.0,1631636934.52,,,2480001.0,40.05,,,,6.76,2832205.0,603859.0,,,40.05,2480001.0,,5832831.0,511300.0,1724.68,6.24,,,37.02,37.02,213337888.0,2775371127.43,,2960.57,36.81,19.14,0.2089,38.8,0.5496,13.83
2017-05-08,206378784.0,2681926261.78,13.01,32.44,8.47,2877.64,2.0,1623178600.04,138899376.0,124906352.0,1805020249.75,,,3063091.0,152.77,,2660693.0,,4.58,10915227.0,331919.0,,,152.77,3063091.0,38.17,10747146.0,4631324.0,1914.26,64.06,,,40.9,40.9,200694864.0,2608062785.98,,2788.2,40.71,19.39,0.1834,35.11,0.6077,13.815
2017-05-09,222974896.0,2936397868.85,14.06,35.06,9.16,3076.54,2.0,1888590007.99,149476288.0,143409776.0,1968481032.62,,,8186669.0,241.49,,,,5.13,18937428.0,314471.0,,,241.49,8186669.0,,2704712.0,434000.0,1997.8,7.14,,,43.92,43.92,190835840.0,2513152663.95,,2606.3,43.39,18.54,0.1678,32.61,0.6552,14.0
2017-05-10,237334928.0,3131089064.51,14.96,37.15,9.75,3295.01,2.0,2049095385.32,157509600.0,155320368.0,2077977271.49,3.19,,6862279.0,160.94,,,227600.0,4.84,11683000.0,562366.0,3.19,,160.94,6862279.0,,1733393.0,,2154.08,,,,46.37,46.37,182161600.0,2403203770.05,,2530.63,45.98,17.36,0.157,30.77,0.6987,14.025
2017-05-11,249158096.0,3239022321.86,15.71,38.82,10.23,3456.21,3.0,2078134954.81,160169600.0,159858160.0,2082183633.66,,,4541154.0,110.94,,245130.0,,38.59,8737000.0,2933294.0,,,110.94,4541154.0,3.45,1052144.0,4444341.0,2208.4,56.15,,,47.0,47.0,180649760.0,2348423007.21,,2522.52,46.68,17.38,0.1529,29.3,0.7311,13.82
2017-05-12,253009936.0,3284335825.85,15.95,38.54,10.39,3476.32,3.0,2041492883.88,162446400.0,157267104.0,2108725608.71,,,8670863.0,36.05,,1350000.0,,147.3,2767333.0,10463637.0,,,36.05,8670863.0,18.51,4069580.0,6708394.0,2223.4,107.42,,,47.87,47.87,176875936.0,2296036205.22,,2450.35,47.57,17.15,0.1407,26.52,0.7456,13.8
2017-05-15,264327888.0,3461091778.26,16.66,40.39,10.85,3638.43,3.0,2075796984.83,171297392.0,158531200.0,2242956653.47,,6939374.0,6434631.0,12.91,95.76,2000000.0,,70.68,806000.0,5037737.0,,6939374.0,12.91,6434631.0,25.2,7456779.0,1541900.0,2340.92,15.53,95.94,,50.27,50.27,169471280.0,2219045664.45,6942060.0,2352.26,49.88,16.4,0.1358,25.41,0.7757,13.92
2017-05-16,267238000.0,3580027361.53,16.85,42.05,10.97,3661.11,3.0,2152131576.91,169126752.0,160649984.0,2265689758.67,,,684633.0,13.14,,,,49.43,2346720.0,3587228.0,,,13.14,684633.0,,731951.0,227949.0,2319.98,3.27,,,49.82,49.82,170379904.0,2282477485.15,,2371.7,49.45,16.08,0.1342,25.31,0.7871,13.73
2017-05-17,285565248.0,3755889811.46,18.0,44.16,11.73,3863.21,3.0,2295379843.72,174325488.0,174520752.0,2292811638.82,,,5847008.0,95.67,,6580000.0,,38.73,7434685.0,2667246.0,,,95.67,5847008.0,82.91,2018975.0,143915.0,2368.07,19.57,,,51.52,51.52,164025008.0,2157334832.19,,2252.01,51.26,14.92,0.1193,23.68,0.844,13.48
2017-05-18,277670592.0,3629027004.9,17.5,42.81,11.4,3740.29,3.0,2213785241.54,170560480.0,169385088.0,2229147074.71,,,2919012.0,35.79,,,,94.42,3034300.0,7059913.0,,,35.79,2919012.0,,375895.0,8169963.0,2296.6,110.11,,,50.36,50.36,168136960.0,2197472782.29,,2270.15,50.29,14.8,0.1229,25.57,0.8198,13.395
2017-05-19,259660128.0,3415173365.91,16.37,39.62,10.66,3480.52,3.0,2175496821.99,158294016.0,165405888.0,2081958102.65,,,2062324.0,10.59,,,,284.98,717000.0,20185784.0,,,10.59,2062324.0,,5857002.0,4696200.0,2106.79,66.64,,,46.43,46.43,182653504.0,2402345661.83,,2454.95,46.18,16.09,0.1338,26.72,0.7616,13.48
2017-05-22,250820208.0,3295235648.23,15.81,37.0,10.3,3385.48,3.0,2266902262.87,141293376.0,172547568.0,1856289703.15,,,2088416.0,180.64,,,,261.85,12568512.0,19923256.0,,,180.64,2088416.0,,834202.0,5199231.0,1893.4,71.25,,3.03,41.16,41.16,201957312.0,2653282760.7,,2726.19,40.99,16.64,0.1575,31.01,0.7307,13.465
2017-05-23,226265056.0,2980360862.66,14.26,33.33,9.29,3086.61,2.0,2056683026.71,126123312.0,156140656.0,1661294897.23,,,2236305.0,35.49,,170077.0,,273.95,2727100.0,20483828.0,,,35.49,2236305.0,2.3,3077455.0,19304082.0,1698.35,233.25,,,36.62,36.62,218316464.0,2875662095.07,,2950.22,36.53,18.44,0.1801,34.79,0.6569,13.5
2017-05-24,183918352.0,2386680603.15,11.59,27.02,7.55,2507.33,2.0,1705910870.76,103689624.0,131458024.0,1345564548.93,,,24401.0,28.48,,12000.0,,339.18,2746550.0,25059908.0,,,28.48,24401.0,0.17,2601817.0,27441184.0,1392.16,364.45,,,29.9,29.9,243040896.0,3153904903.71,,3275.0,29.83,23.34,0.2505,42.75,0.5304,13.3
2017-05-25,165367120.0,2133036140.41,10.24,24.25,6.79,2231.86,2.0,1480907149.43,94675256.0,114809752.0,1221196466.69,,,449807.0,,,892432.0,,131.24,,9606678.0,,,,449807.0,13.19,142504.0,17540700.0,1252.26,251.34,,,27.38,27.38,251116512.0,3239099740.93,,3338.32,27.28,22.96,0.226,39.62,0.4782,13.22
2017-05-26,160090688.0,2068100558.73,9.91,23.56,6.57,2154.5,2.0,1472577588.6,90880192.0,113991536.0,1174018165.58,,,105634.0,4.7,,877305.0,,64.07,433957.0,4817003.0,,,4.7,105634.0,11.57,916305.0,2129482.0,1198.39,27.71,,,26.26,26.26,255216352.0,3296963032.41,,3381.33,26.17,23.85,0.2398,40.86,0.4626,13.24
2017-05-29,159386688.0,2061338781.83,9.87,23.5,6.54,2151.32,2.0,1480773431.14,89610144.0,114496256.0,1158922789.54,,,,6.55,,598888.0,,29.82,400000.0,2474515.0,,,6.55,,7.89,1204468.0,494170.0,1186.1,6.26,,,25.97,25.97,255460704.0,3303858452.66,,3386.42,25.94,24.25,0.2438,41.14,0.4619,13.255
2017-05-30,149827600.0,1954523182.47,9.28,22.25,6.15,2054.62,2.0,1468887500.6,80601224.0,112600296.0,1051454877.76,,,2571183.0,38.68,,965942.0,,153.91,2816458.0,11580099.0,,,38.68,2571183.0,13.44,,5678356.0,1066.27,51.79,,,23.31,23.31,265123904.0,3458580505.83,,3523.14,23.23,25.71,0.2565,42.16,0.4334,13.37
2017-05-31,97894176.0,1297579852.79,6.06,14.58,4.02,1337.74,1.0,1005460841.36,37531620.0,75855648.0,497478766.81,,,289380.0,22.45,,,,575.57,1721161.0,43479828.0,,,22.45,289380.0,,120840.0,38465808.0,498.24,542.02,,,10.84,10.84,308556064.0,4089887146.12,,4136.65,10.75,25.45,0.23,38.28,0.2829,13.585
2017-06-01,89332864.0,1178870573.71,5.53,12.44,3.67,1233.2,1.0,907764107.6,34137312.0,68788864.0,450489000.13,,,387979.0,,,,,57.96,,4531967.0,,,,387979.0,,749679.0,7066789.0,464.7,93.15,,,9.86,9.86,311933184.0,4116389367.98,,4236.42,9.88,27.39,0.2585,40.6,0.2581,13.525
2017-06-02,90758896.0,1195475193.38,5.62,12.52,3.73,1246.49,1.0,942064668.29,34488420.0,71520304.0,454281094.04,,,32181.0,,,5125411.0,,55.42,,4052196.0,,,,32181.0,67.95,4371125.0,2393964.0,464.45,33.49,,,9.83,9.83,316367040.0,4167183218.3,,4271.59,9.81,26.25,0.2016,33.58,0.2587,13.5
2017-06-05,82934304.0,1089172982.81,5.13,11.46,3.41,1142.6,1.0,815028094.67,34204480.0,62059736.0,449206103.03,,,618527.0,0.19,,15600.0,,22.26,10067.0,1650393.0,,,0.19,618527.0,0.22,747927.0,9486236.0,462.34,126.01,,,9.69,9.69,318630048.0,4184556004.65,,4300.64,9.71,27.72,0.2142,34.34,0.2351,13.46
2017-06-06,63624960.0,844275188.59,3.94,9.21,2.61,879.66,1.0,699052440.06,25126610.0,52680908.0,333419044.92,,,28159.0,1.14,,69000.0,,126.71,101108.0,9332075.0,,,1.14,28159.0,0.94,226045.0,9548939.0,338.06,134.21,,,7.12,7.12,327887520.0,4350922936.27,,4421.11,7.1,16.13,0.1891,36.18,0.1802,13.6
2017-06-07,53303896.0,714080355.92,3.3,7.99,2.19,746.79,1.0,564148481.01,24588152.0,42111944.0,329392739.54,,,68916.0,,,,,7.65,,618360.0,,,,68916.0,,10987.0,10568963.0,334.95,142.11,,,6.97,6.97,328315360.0,4398244156.94,,4475.02,6.96,18.7,0.2261,41.31,0.151,13.73
2017-06-08,42032108.0,573536732.62,2.6,6.25,1.73,597.42,1.0,462552147.35,18215542.0,33898512.0,248554805.81,,,147105.0,1.52,,,,95.04,110000.0,7003416.0,,,1.52,147105.0,,483700.0,8323431.0,251.24,112.16,,,5.17,5.17,334407392.0,4563057436.25,,4615.27,5.16,9.99,0.2509,46.7,0.1192,13.985
2017-06-09,40249716.0,547055681.23,2.49,5.95,1.65,574.26,1.0,440238506.97,18062516.0,32390624.0,245497433.95,,,141132.0,2.85,,,,22.31,218777.0,1657369.0,,,2.85,141132.0,,1363212.0,1726667.0,252.56,25.04,,,5.11,5.11,335152864.0,4555244025.38,,4684.56,5.12,10.55,0.2709,48.62,0.114,13.93
2017-06-12,34585604.0,460791718.12,2.14,5.12,1.42,486.94,1.0,350286241.09,18997794.0,26291404.0,253111847.86,,,1001698.0,21.6,,,,11.31,1565452.0,802921.0,,,21.6,1001698.0,,736500.0,7664672.0,263.86,113.92,,,5.37,5.37,334520608.0,4456892691.76,,4638.16,5.38,12.43,0.2356,43.96,0.0978,13.655
