,SCITY FP Equity_DX_SI_QTY,SCITY FP Equity_DX_SHORT_INTEREST_VALUE,SCITY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SCITY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SCITY FP Equity_DX_SI_MV,SCITY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SCITY FP Equity_DX_SUPPLY_SI_QTY,SCITY FP Equity_DX_BROKER_SI_QTY,SCITY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SCITY FP Equity_DX_SUPPLY_SI_QTY_INC_x,SCITY FP Equity_DX_BROKER_SI_QTY_ADD,SCITY FP Equity_DX_SUPPLY_SI_MV_DEC,SCITY FP Equity_DX_SUPPLY_SI_QTY_DEC,SCITY FP Equity_DX_SUPPLY_SI_QTY_INC_y,SCITY FP Equity_DX_BROKER_SI_MV_ADD,SCITY FP Equity_DX_SUPPLY_SI_QTY_ADD,SCITY FP Equity_DX_BROKER_SI_QTY_DEC,SCITY FP Equity_DX_SUPPLY_SI_MV,SCITY FP Equity_DX_BROKER_SI_MV_DEC,SCITY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SCITY FP Equity_DX_UTILIZATION_QUANTITY,SCITY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SCITY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SCITY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SCITY FP Equity_DX_ACTIVE_UTILIZATION_MV,SCITY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SCITY FP Equity_DX_BROKER_SI_CON_RATIO,SCITY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SCITY FP Equity_DX_DEMAND_SUPPLY_RATIO,SCITY FP Equity_PX_LAST
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9739.81,0.01,0.0,,0.0,,0.0,53.223
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9740.17,0.01,0.0,,0.0,,0.0,53.225
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9816.3,0.01,0.0,,0.0,,0.0,53.641
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9800.93,0.01,0.0,,0.0,,0.0,53.557
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9566.33,0.01,0.0,,0.0,,0.0,52.275
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9510.51,0.01,0.0,,0.0,,0.0,51.97
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9643.37,0.01,0.0,,0.0,,0.0,52.696
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9657.64,0.01,0.0,,0.0,,0.0,52.774
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9642.82,0.01,0.0,,0.0,,0.0,52.693
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9579.5,0.01,0.0,,0.0,,0.0,52.347
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9701.75,0.01,0.0,,0.0,,0.0,53.015
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9911.28,0.01,0.0,,0.0,,0.0,54.16
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9913.48,0.01,0.0,,0.0,,0.0,54.172
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9985.03,0.01,0.0,,0.0,,0.0,54.563
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10030.05,0.01,0.0,,0.0,,0.0,54.809
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9990.34,0.01,0.0,,0.0,,0.0,54.592
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10002.23,0.01,0.0,,0.0,,0.0,54.657
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10022.36,0.01,0.0,,0.0,,0.0,54.767
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10130.7,0.01,0.0,,0.0,,0.0,55.359
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10074.52,0.01,0.0,,0.0,,0.0,55.052
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10039.01,0.01,0.0,,0.0,,0.0,54.858
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10067.2,0.01,0.0,,0.0,,0.0,55.012
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9984.66,0.01,0.0,,0.0,,0.0,54.561
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9924.27,0.01,0.0,,0.0,,0.0,54.231
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9857.11,0.01,0.0,,0.0,,0.0,53.864
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9749.33,0.01,0.0,,0.0,,0.0,53.275
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9700.28,0.01,0.0,,0.0,,0.0,53.007
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9725.9,0.01,0.0,,0.0,,0.0,53.147
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9776.96,0.01,0.0,,0.0,,0.0,53.426
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9889.5,0.01,0.0,,0.0,,0.0,54.041
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9916.77,0.01,0.0,,0.0,,0.0,54.19
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9997.11,0.01,0.0,,0.0,,0.0,54.629
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10017.05,0.01,0.0,,0.0,,0.0,54.738
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10030.23,0.01,0.0,,0.0,,0.0,54.81
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9970.94,0.01,0.0,,0.0,,0.0,54.486
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9803.13,0.01,0.0,,0.0,,0.0,53.569
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9889.69,0.01,0.0,,0.0,,0.0,54.042
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9946.97,0.01,0.0,,0.0,,0.0,54.355
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9955.2,0.01,0.0,,0.0,,0.0,54.4
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10024.01,0.01,0.0,,0.0,,0.0,54.776
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10052.56,0.01,0.0,,0.0,,0.0,54.932
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9973.32,0.01,0.0,,0.0,,0.0,54.499
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9979.54,0.01,0.0,,0.0,,0.0,54.533
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10005.71,0.01,0.0,,0.0,,0.0,54.676
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10088.06,0.01,0.0,,0.0,,0.0,55.126
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10018.7,0.01,0.0,,0.0,,0.0,54.747
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10023.28,0.01,0.0,,0.0,,0.0,54.772
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10108.74,0.01,0.0,,0.0,,0.0,55.239
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10085.31,0.01,0.0,,0.0,,0.0,55.111
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10132.71,0.01,0.0,,0.0,,0.0,55.37
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10227.5,0.01,0.0,,0.0,,0.0,55.888
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10292.65,0.01,0.0,,0.0,,0.0,56.244
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10349.2,0.01,0.0,,0.0,,0.0,56.553
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10307.29,0.01,0.0,,0.0,,0.0,56.324
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10187.06,0.01,0.0,,0.0,,0.0,55.667
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10196.03,0.01,0.0,,0.0,,0.0,55.716
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10147.72,0.01,0.0,,0.0,,0.0,55.452
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10118.99,0.01,0.0,,0.0,,0.0,55.295
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10074.88,0.01,0.0,,0.0,,0.0,55.054
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10043.59,0.01,0.0,,0.0,,0.0,54.883
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,10085.86,0.01,0.0,,0.0,,0.0,55.114
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9974.23,0.01,0.0,,0.0,,0.0,54.504
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9961.97,0.01,0.0,,0.0,,0.0,54.437
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9886.21,0.01,0.0,,0.0,,0.0,54.023
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9839.36,0.01,0.0,,0.0,,0.0,53.767
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9758.66,0.01,0.0,,0.0,,0.0,53.326
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9665.69,0.01,0.0,,0.0,,0.0,52.818
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9610.98,0.01,0.0,,0.0,,0.0,52.519
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9704.12,0.01,0.0,,0.0,,0.0,53.028
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9711.81,0.01,0.0,,0.0,,0.0,53.07
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9655.63,0.01,0.0,,0.0,,0.0,52.763
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9645.2,0.01,0.0,,0.0,,0.0,52.706
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9709.98,0.01,0.0,,0.0,,0.0,53.06
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9784.09,0.01,0.0,,0.0,,0.0,53.465
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9784.46,0.01,0.0,,0.0,,0.0,53.467
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9870.29,0.01,0.0,,0.0,,0.0,53.936
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9941.11,0.01,0.0,,0.0,,0.0,54.323
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9950.81,0.01,0.0,,0.0,,0.0,54.376
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9944.04,0.01,0.0,,0.0,,0.0,54.339
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9860.77,0.01,0.0,,0.0,,0.0,53.884
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9690.03,0.01,0.0,,0.0,,0.0,52.951
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9651.42,0.01,0.0,,0.0,,0.0,52.74
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9679.24,0.01,0.0,,0.0,,0.0,52.892
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9705.77,0.01,0.0,,0.0,,0.0,53.037
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9633.3,0.01,0.0,,0.0,,0.0,52.641
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9738.53,0.01,0.0,,0.0,,0.0,53.216
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9686.74,0.01,0.0,,0.0,,0.0,52.933
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9653.25,0.01,0.0,,0.0,,0.0,52.75
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9597.62,0.01,0.0,,0.0,,0.0,52.446
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9617.38,0.01,0.0,,0.0,,0.0,52.554
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9474.46,0.01,0.0,,0.0,,0.0,51.773
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9512.16,0.01,0.0,,0.0,,0.0,51.979
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9513.44,0.01,0.0,,0.0,,0.0,51.986
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9483.24,0.01,0.0,,0.0,,0.0,51.821
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9567.79,0.01,0.0,,0.0,,0.0,52.283
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9524.97,0.01,0.0,,0.0,,0.0,52.049
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9634.77,0.01,0.0,,0.0,,0.0,52.649
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9631.29,0.01,0.0,,0.0,,0.0,52.63
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9500.81,0.01,0.0,,0.0,,0.0,51.917
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9424.87,0.01,0.0,,0.0,,0.0,51.502
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9399.98,0.01,0.0,,0.0,,0.0,51.366
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9437.49,0.01,0.0,,0.0,,0.0,51.571
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9392.11,0.01,0.0,,0.0,,0.0,51.323
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9537.78,0.01,0.0,,0.0,,0.0,52.119
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9505.57,0.01,0.0,,0.0,,0.0,51.943
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9475.92,0.01,0.0,,0.0,,0.0,51.781
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9404.37,0.01,0.0,,0.0,,0.0,51.39
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9401.81,0.01,0.0,,0.0,,0.0,51.376
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9421.39,0.01,0.0,,0.0,,0.0,51.483
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9328.97,0.01,0.0,,0.0,,0.0,50.978
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9212.22,0.01,0.0,,0.0,,0.0,50.34
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9069.3,0.01,0.0,,0.0,,0.0,49.559
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,8983.1,0.01,0.0,,0.0,,0.0,49.088
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9111.02,0.01,0.0,,0.0,,0.0,49.787
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,8964.07,0.01,0.0,,0.0,,0.0,48.984
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,8944.67,0.01,0.0,,0.0,,0.0,48.878
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,8905.15,0.01,0.0,,0.0,,0.0,48.662
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,8887.58,0.01,0.0,,0.0,,0.0,48.566
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,8933.88,0.01,0.0,,0.0,,0.0,48.819
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,8975.42,0.01,0.0,,0.0,,0.0,49.046
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9072.77,0.01,0.0,,0.0,,0.0,49.578
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9208.38,0.01,0.0,,0.0,,0.0,50.319
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9208.19,0.01,0.0,,0.0,,0.0,50.318
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9245.89,0.01,0.0,,0.0,,0.0,50.524
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9219.72,0.01,0.0,,0.0,,0.0,50.381
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9203.25,0.01,0.0,,0.0,,0.0,50.291
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9176.54,0.01,0.0,,0.0,,0.0,50.145
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9237.29,0.01,0.0,,0.0,,0.0,50.477
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9350.93,0.01,0.0,,0.0,,0.0,51.098
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9449.75,0.01,0.0,,0.0,,0.0,51.638
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9262.55,0.01,0.0,,0.0,,0.0,50.615
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9361.18,0.01,0.0,,0.0,,0.0,51.154
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9369.05,0.01,0.0,,0.0,,0.0,51.197
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9356.97,0.01,0.0,,0.0,,0.0,51.131
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9419.01,0.01,0.0,,0.0,,0.0,51.47
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9416.27,0.01,0.0,,0.0,,0.0,51.455
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,183.0,9362.46,0.01,0.0,,0.0,,0.0,51.161
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.955
