,ALENO FP Equity_DX_SI_QTY,ALENO FP Equity_DX_SHORT_INTEREST_VALUE,ALENO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALENO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALENO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALENO FP Equity_DX_SI_MV,ALENO FP Equity_DX_DSS,ALENO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALENO FP Equity_DX_SUPPLY_SI_QTY,ALENO FP Equity_DX_BROKER_SI_QTY,ALENO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALENO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALENO FP Equity_DX_BROKER_SI_MV_INC_x,ALENO FP Equity_DX_BROKER_SI_QTY_ADD,ALENO FP Equity_DX_SUPPLY_SI_MV_DEC,ALENO FP Equity_DX_BROKER_SI_QTY_INC,ALENO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALENO FP Equity_DX_BROKER_SI_MV_INC_y,ALENO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALENO FP Equity_DX_BROKER_SI_MV_ADD,ALENO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALENO FP Equity_DX_BROKER_SI_QTY_DEC,ALENO FP Equity_DX_SUPPLY_SI_MV,ALENO FP Equity_DX_BROKER_SI_MV_DEC,ALENO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALENO FP Equity_DX_UTILIZATION_QUANTITY,ALENO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALENO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALENO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALENO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALENO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALENO FP Equity_DX_BROKER_SI_CON_RATIO,ALENO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALENO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALENO FP Equity_PX_LAST
2025-05-19,1300.0,3770.0,0.03,0.12,0.02,0.0,0.0,3770.0,1300.0,1300.0,3770.0,,,,,,,,,,,,0.0,,100.0,54.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.5442,2.9
2025-05-20,1300.0,3822.0,0.03,0.12,0.02,0.0,0.0,3822.0,1300.0,1300.0,3822.0,,,,,,,,,,,,0.0,,100.0,54.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.5442,2.94
2025-05-21,1300.0,3744.0,0.03,0.12,0.02,0.0,0.0,3744.0,1300.0,1300.0,3744.0,,,,,,,,,,,,0.0,,100.0,54.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.5442,2.88
2025-05-22,1300.0,3640.0,0.03,0.13,0.02,0.0,0.0,3640.0,1300.0,1300.0,3640.0,,,,,,,,,,,,0.0,,100.0,54.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.5442,2.8
2025-05-23,1300.0,3718.0,0.03,0.13,0.02,0.0,0.0,3718.0,1300.0,1300.0,3718.0,,,,,,,,,,,,0.0,,100.0,54.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.5442,2.86
2025-05-26,1300.0,3783.0,0.03,0.14,0.02,0.0,0.0,3783.0,1300.0,1300.0,3783.0,,,,,,,,,,,,0.0,,100.0,54.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.5442,2.91
2025-05-27,1300.0,3653.0,0.03,0.14,0.02,0.0,0.0,3653.0,1300.0,1300.0,3653.0,,,,,,,,,,,,0.0,,100.0,52.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.5287,2.81
2025-05-28,1300.0,3770.0,0.03,0.15,0.02,0.0,0.0,3770.0,1300.0,1300.0,3770.0,,,,,,,,,,,,0.0,,100.0,52.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.5287,2.9
2025-05-29,1300.0,3835.0,0.03,0.15,0.02,0.0,0.0,3835.0,1300.0,1300.0,3835.0,,,,,,,,,,,,0.0,,100.0,52.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.5287,2.95
2025-05-30,1300.0,3965.0,0.03,0.15,0.02,0.0,0.0,3965.0,1300.0,1300.0,3965.0,,,,,,,,,,,,0.0,,100.0,62.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.6238,3.05
2025-06-02,4700.0,14899.0,0.12,0.5,0.07,0.01,0.0,14899.0,4700.0,4700.0,14899.0,,0.01,,0.0,3400.0,1300.0,0.01,,,4700.0,,0.01,,100.0,69.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.6929,3.17
2025-06-03,4700.0,14570.0,0.12,0.49,0.07,0.01,0.0,14570.0,4700.0,4700.0,14570.0,,,,,,,,,,,,0.01,,100.0,69.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.6929,3.1
2025-06-04,4700.0,14570.0,0.12,0.48,0.07,0.01,0.0,14570.0,4700.0,4700.0,14570.0,,,,,,,,,,,,0.01,,100.0,69.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.6929,3.1
2025-06-05,4700.0,15510.0,0.12,0.5,0.07,0.01,0.0,15510.0,4700.0,4700.0,15510.0,,,,,,,,,,,,0.01,,100.0,70.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7059,3.3
2025-06-06,4700.0,15463.0,0.12,0.48,0.07,0.02,0.0,15463.0,4700.0,4700.0,15463.0,,,,,,,,,,,,0.02,,100.0,70.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7059,3.29
2025-06-09,4700.0,15510.0,0.12,0.49,0.07,0.02,0.0,15510.0,4700.0,4700.0,15510.0,,,,,,,,,,,,0.02,,100.0,70.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7059,3.3
2025-06-10,4700.0,15463.0,0.12,0.49,0.07,0.02,0.0,15463.0,4700.0,4700.0,15463.0,,,,,,,,,,,,0.02,,100.0,70.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7059,3.29
2025-06-11,4700.0,15322.0,0.12,0.5,0.07,0.02,0.0,15322.0,4700.0,4700.0,15322.0,,,,,,,,,,,,0.02,,100.0,70.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7059,3.26
2025-06-12,4700.0,15416.0,0.12,0.51,0.07,0.02,0.0,15416.0,4700.0,4700.0,15416.0,,,,,,,,,,,,0.02,,100.0,70.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7059,3.28
2025-06-13,4700.0,15040.0,0.12,0.51,0.07,0.02,0.0,15040.0,4700.0,4700.0,15040.0,,,,,,,,,,,,0.02,,100.0,70.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7059,3.2
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.02,,4700.0,,,,,4700.0,0.0,0.02,0.0,0.0,1958.0,6383.08,0.01,0.0,,0.0,,0.0,3.26
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1956.0,6200.52,0.01,0.0,,0.0,,0.0,3.17
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1956.0,6141.84,0.01,0.0,,0.0,,0.0,3.14
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1958.0,6069.8,0.01,0.0,,0.0,,0.0,3.1
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1958.0,6069.8,0.01,0.0,,0.0,,0.0,3.1
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1958.0,5874.0,0.01,0.0,,0.0,,0.0,3.0
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1957.0,5812.29,0.01,0.0,,0.0,,0.0,2.97
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2237.0,6755.74,0.01,0.0,,0.0,,0.0,3.02
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2657.0,8183.56,0.01,0.0,,0.0,,0.0,3.08
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2901.0,8906.07,0.01,0.0,,0.0,,0.0,3.07
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2901.0,8935.08,0.01,0.0,,0.0,,0.0,3.08
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2901.0,9254.19,0.01,0.0,,0.0,,0.0,3.19
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2901.0,9399.24,0.01,0.0,,0.0,,0.0,3.24
2025-07-03,1900.0,6023.0,0.05,0.24,0.03,0.01,0.0,6023.0,1900.0,1900.0,6023.0,,,1900.0,,,,,,0.01,1900.0,,0.01,,100.0,39.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.3958,3.17
2025-07-04,1900.0,5966.0,0.05,0.24,0.03,0.01,0.0,5966.0,1900.0,1900.0,5966.0,,,,,,,,,,,,0.01,,100.0,65.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.6549,3.14
2025-07-07,1900.0,5966.0,0.05,0.25,0.03,0.01,0.0,5966.0,1900.0,1900.0,5966.0,,,,,,,,,,,,0.01,,100.0,65.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.6549,3.14
2025-07-08,1900.0,5985.0,0.05,0.24,0.03,0.01,0.0,5985.0,1900.0,1900.0,5985.0,,,,,,,,,,,,0.01,,100.0,65.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.6556,3.15
2025-07-09,1900.0,6099.0,0.05,0.24,0.03,0.01,0.0,6099.0,1900.0,1900.0,6099.0,,,,,,,,,,,,0.01,,100.0,65.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.6556,3.21
2025-07-10,1900.0,6536.0,0.05,0.25,0.03,0.01,0.0,6536.0,1900.0,1900.0,6536.0,,,,,,,,,,,,0.01,,100.0,65.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.6579,3.44
2025-07-11,1900.0,6688.0,0.05,0.21,0.03,0.01,0.0,6688.0,1900.0,1900.0,6688.0,,,,,,,,,,,,0.01,,100.0,65.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.6579,3.52
2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,1900.0,,,,,1900.0,0.0,0.01,0.0,0.0,2902.0,11201.72,0.01,0.0,,0.0,,0.0,3.86
2025-07-15,1100.0,4796.0,0.03,0.11,0.02,0.0,0.0,4796.0,1100.0,1100.0,4796.0,,,1100.0,,,,,,0.0,1100.0,,0.0,,100.0,66.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.6631,4.36
2025-07-16,1100.0,4829.0,0.03,0.11,0.02,0.0,0.0,4829.0,1100.0,1100.0,4829.0,,,,,,,,,,,,0.0,,100.0,66.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.6631,4.39
2025-07-17,1398.0,5843.64,0.04,0.12,0.02,0.01,0.0,5843.64,1398.0,1398.0,5843.64,,0.0,,,298.0,,0.0,,,298.0,,0.01,,100.0,71.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.7144,4.18
2025-07-18,1398.0,6095.28,0.04,0.13,0.02,0.01,0.0,6095.28,1398.0,1398.0,6095.28,480.0,,,0.0,,480.0,,480.0,,,,0.01,,100.0,65.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.6542,4.36
2025-07-21,1398.0,6850.2,0.04,0.13,0.02,0.01,0.0,6850.2,1398.0,1398.0,6850.2,,,,,,,,,,,,0.01,,100.0,65.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.6542,4.9
2025-07-22,1398.0,6738.36,0.04,0.11,0.02,0.01,0.0,6738.36,1398.0,1398.0,6738.36,,,,,,,,,,,,0.01,,100.0,65.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6588,4.82
2025-07-23,1338.0,6181.56,0.03,0.1,0.02,0.01,0.0,6181.56,1338.0,1338.0,6181.56,200.0,,,0.0,,260.0,,200.0,,,60.0,0.01,0.0,100.0,56.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.5679,4.62
2025-07-24,1283.0,5709.35,0.03,0.09,0.02,0.01,0.0,5709.35,1283.0,1283.0,5709.35,,,,0.0,,55.0,,,,,55.0,0.01,0.0,100.0,82.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.8246,4.45
2025-07-25,2261.0,10174.5,0.06,0.14,0.04,0.01,0.0,4401.0,1283.0,978.0,5773.5,,,,,,,,,,,305.0,0.01,0.0,100.0,82.46,0.0,0.0,0.0,100.0,,1.0,100.0,1.4531,4.5
2025-07-28,400.0,1756.0,0.01,0.03,0.01,0.0,0.0,878.0,200.0,200.0,878.0,,,,0.0,,1083.0,,,,,778.0,0.0,0.0,100.0,14.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.295,4.39
2025-07-29,400.0,1728.0,0.01,0.02,0.01,0.0,0.0,864.0,200.0,200.0,864.0,,,,,,,,,,,,0.0,,100.0,34.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.692,4.32
2025-07-30,1248.0,5191.68,0.03,0.08,0.02,0.01,0.0,2595.84,624.0,624.0,2595.84,424.0,0.0,,,424.0,,0.0,424.0,,,,0.0,,100.0,62.28,0.0,0.0,0.0,100.0,,1.0,100.0,1.2455,4.16
2025-07-31,1248.0,5366.4,0.03,0.07,0.02,0.01,0.0,2683.2,624.0,624.0,2683.2,,,,,,,,,,,,0.0,,100.0,62.28,0.0,0.0,0.0,100.0,,1.0,100.0,1.2455,4.3
2025-08-01,1248.0,5304.0,0.03,0.07,0.02,0.01,0.0,2652.0,624.0,624.0,2652.0,,,,,,,,,,,,0.0,,100.0,62.28,0.0,0.0,0.0,100.0,,1.0,100.0,1.2455,4.25
2025-08-04,848.0,3765.12,0.02,0.05,0.01,0.0,0.0,1882.56,424.0,424.0,1882.56,,,,0.0,,200.0,,,,,200.0,0.0,0.0,100.0,42.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.8463,4.44
2025-08-05,848.0,3858.4,0.02,0.05,0.01,0.0,0.0,1929.2,424.0,424.0,1929.2,,,,,,,,,,,,0.0,,100.0,54.08,0.0,0.0,0.0,100.0,,1.0,100.0,1.0816,4.55
2025-08-06,848.0,3934.72,0.02,0.05,0.01,0.0,0.0,1967.36,424.0,424.0,1967.36,,,,,,,,,,,,0.0,,100.0,54.08,0.0,0.0,0.0,100.0,,1.0,100.0,1.0816,4.64
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,424.0,,,,,424.0,0.0,0.0,0.0,0.0,744.0,3489.36,0.0,0.0,,0.0,100.0,0.0,4.69
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,755.0,3548.5,0.0,0.0,,0.0,,0.0,4.7
2025-08-11,200.0,932.0,0.01,0.01,0.0,0.0,0.0,932.0,200.0,200.0,932.0,,,200.0,,,,,,0.0,200.0,,0.0,,100.0,26.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.2649,4.66
2025-08-12,200.0,900.0,0.01,0.01,0.0,0.0,0.0,900.0,200.0,200.0,900.0,,,,,,,,,,,,0.0,,100.0,56.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.5634,4.5
2025-08-13,200.0,876.0,0.01,0.01,0.0,0.0,0.0,876.0,200.0,200.0,876.0,,,,,,,,,,,,0.0,,100.0,56.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.5634,4.38
2025-08-14,200.0,878.0,0.01,0.01,0.0,0.0,0.0,878.0,200.0,200.0,878.0,,,,,,,,,,,,0.0,,100.0,56.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.5634,4.39
2025-08-15,4360.0,19096.8,0.11,0.23,0.07,0.02,0.0,8760.0,2360.0,2000.0,10336.8,,0.01,,0.0,1800.0,200.0,0.01,,,2360.0,,0.01,,100.0,86.92,0.0,0.0,0.0,100.0,8.07,0.8516,91.93,1.6059,4.38
2025-08-18,4720.0,20579.2,0.12,0.25,0.08,0.02,0.0,10289.6,2360.0,2360.0,10289.6,,,360.0,,,,,,0.0,,,0.01,,100.0,86.99,0.0,0.0,0.0,100.0,14.94,0.7459,85.06,1.7398,4.36
2025-08-19,4720.0,21240.0,0.12,0.25,0.08,0.02,0.0,10620.0,2360.0,2360.0,10620.0,,,,,,,,,,,,0.01,,100.0,87.05,0.0,0.0,0.0,100.0,14.94,0.7459,85.06,1.7411,4.5
2025-08-20,4560.0,20109.6,0.11,0.24,0.07,0.02,0.0,11289.6,2560.0,2560.0,11289.6,,0.0,,,200.0,,0.0,,,200.0,,0.01,,100.0,94.43,0.0,0.0,0.0,100.0,12.23,0.7854,87.77,1.682,4.41
2025-08-21,4560.0,19927.2,0.11,0.24,0.07,0.02,0.0,11187.2,2560.0,2560.0,11187.2,,,,,,,,,,,,0.01,,100.0,94.43,0.0,0.0,0.0,100.0,12.03,0.7884,87.97,1.682,4.37
2025-08-22,652.0,2914.44,0.02,0.04,0.01,0.0,0.0,2708.82,606.0,606.0,2708.82,,,,0.01,,1954.0,,,,,1954.0,0.0,0.01,100.0,22.35,0.0,0.0,0.0,100.0,14.4,0.7534,85.6,0.2405,4.47
2025-08-25,652.0,2888.36,0.02,0.04,0.01,0.0,0.0,2684.58,606.0,606.0,2684.58,,,,,,,,,,,,0.0,,100.0,80.05,0.0,0.0,0.0,100.0,14.4,0.7534,85.6,0.8613,4.43
2025-08-26,812.0,3426.64,0.02,0.05,0.01,0.0,0.0,1713.32,406.0,406.0,1713.32,,,,0.0,,200.0,,,,,200.0,0.0,0.0,100.0,53.63,0.0,0.0,0.0,100.0,11.58,0.7952,88.42,1.0727,4.22
2025-08-27,812.0,3377.92,0.02,0.05,0.01,0.0,0.0,1688.96,406.0,406.0,1688.96,,,,,,,,,,,,0.0,,100.0,53.63,0.0,0.0,0.0,100.0,11.58,0.7952,88.42,1.0727,4.16
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,406.0,,,,,406.0,0.0,0.0,0.0,0.0,851.0,3565.69,0.0,0.0,,0.0,,0.0,4.19
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851.0,3616.75,0.0,0.0,,0.0,,0.0,4.25
