,MEU FP Equity_DX_SI_QTY,MEU FP Equity_DX_SHORT_INTEREST_VALUE,MEU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MEU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MEU FP Equity_DX_SI_MV,MEU FP Equity_DX_DSS,MEU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MEU FP Equity_DX_SUPPLY_SI_QTY,MEU FP Equity_DX_BROKER_SI_QTY,MEU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MEU FP Equity_DX_BROKER_SI_MV_NEW_x,MEU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MEU FP Equity_DX_SUPPLY_SI_QTY_INC_x,MEU FP Equity_DX_BROKER_SI_MV_INC_x,MEU FP Equity_DX_SUPPLY_SI_MV_NEW,MEU FP Equity_DX_BROKER_SI_QTY_ADD,MEU FP Equity_DX_BROKER_SI_QTY_NEW,MEU FP Equity_DX_SUPPLY_SI_MV_DEC,MEU FP Equity_DX_BROKER_SI_QTY_INC,MEU FP Equity_DX_SUPPLY_SI_QTY_DEC,MEU FP Equity_DX_BROKER_SI_MV_NEW_y,MEU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MEU FP Equity_DX_BROKER_SI_MV_INC_y,MEU FP Equity_DX_SUPPLY_SI_QTY_INC_y,MEU FP Equity_DX_BROKER_SI_MV_ADD,MEU FP Equity_DX_SUPPLY_SI_QTY_ADD,MEU FP Equity_DX_BROKER_SI_QTY_DEC,MEU FP Equity_DX_SUPPLY_SI_MV,MEU FP Equity_DX_BROKER_SI_MV_DEC,MEU FP Equity_DX_SUPPLY_SI_MV_RMV,MEU FP Equity_DX_BROKER_SI_MV_RMV,MEU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MEU FP Equity_DX_UTILIZATION_QUANTITY,MEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MEU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MEU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MEU FP Equity_DX_ACTIVE_UTILIZATION_MV,MEU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MEU FP Equity_DX_BROKER_SI_CON_RATIO,MEU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MEU FP Equity_DX_DEMAND_SUPPLY_RATIO,MEU FP Equity_PX_LAST
2015-04-09,76000.0,9608777.41,0.47,0.58,10.49,,9608777.41,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.2,0.9763,98.8,0.5026,140.0
2015-04-10,76000.0,9699374.45,0.46,0.57,10.62,,9699374.45,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.18,0.9766,98.82,0.476,141.32
2015-04-13,76000.0,9711728.6,0.44,0.57,10.7,,9711728.6,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.17,0.9768,98.83,0.5807,141.5
2015-04-14,79000.0,10042292.21,0.46,0.55,11.16,,10042292.21,0.0,79000.0,0.0,,,,,,3000.0,,,,,,,,,0.42,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.8,0.9054,95.07,0.5464,140.76
2015-04-15,84000.0,10762842.15,0.49,0.58,11.89,,10762842.15,0.0,84000.0,0.0,,,,0.71,,,,,5000.0,,,,0.71,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.53,0.8085,89.41,0.649,141.88
2015-04-16,84000.0,10685466.2,0.48,0.58,11.94,,10685466.2,0.0,84000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.54,0.8086,89.41,0.6168,140.86
2015-04-17,84000.0,10485199.05,0.66,0.63,11.85,,10485199.05,0.0,84000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.54,0.8085,89.4,0.6201,138.22
2015-04-20,84000.0,10572436.64,0.66,0.65,11.59,,10572436.64,0.0,84000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.53,0.8081,89.38,0.6024,139.37
2015-04-21,84000.0,10639192.35,0.65,0.65,11.68,,10639192.35,0.0,84000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.53,0.8083,89.39,0.6678,140.25
2015-04-22,76000.0,9617013.5,0.57,0.59,10.65,,9617013.5,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,8000.0,0.0,1.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.18,0.9767,98.82,0.6285,140.12
2015-04-23,76000.0,9579951.08,0.47,0.59,10.63,,9579951.08,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.18,0.9766,98.82,0.6285,139.58
2015-04-24,76000.0,9619758.87,0.38,0.57,10.61,,9619758.87,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.19,0.9765,98.81,0.5569,140.16
2015-04-27,76000.0,9713787.62,0.39,0.6,10.63,,9713787.62,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.18,0.9767,98.82,0.5569,141.53
2015-04-28,76000.0,9578578.39,0.39,0.6,10.75,,9578578.39,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.17,0.9769,98.83,0.7136,139.56
2015-04-29,76000.0,9359635.54,0.39,0.6,10.56,,9359635.54,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.19,0.9765,98.81,0.6032,136.37
2015-04-30,76000.0,9341104.32,0.38,0.6,10.38,,9341104.32,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.21,0.9761,98.79,0.6685,136.1
2015-05-01,76000.0,9341104.32,0.36,0.6,10.39,,9341104.32,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.21,0.9761,98.79,0.6685,
2015-05-04,76000.0,9389834.55,0.36,0.6,10.33,,9389834.55,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.22,0.976,98.78,0.6191,136.81
2015-05-05,76000.0,9231289.72,0.37,0.6,10.37,,9231289.72,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.21,0.9761,98.79,0.7155,134.5
2015-05-06,76000.0,9188736.57,0.37,0.62,10.24,,9188736.57,0.0,76000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.23,0.9757,98.77,0.9346,133.88
2015-05-07,76200.0,9203283.39,0.38,0.62,10.19,,9203283.39,0.0,76200.0,0.0,,,,,,200.0,,,,,,,,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.23,0.9702,98.49,0.9475,133.74
2015-05-08,76200.0,9489552.71,0.36,0.64,10.2,,9489552.71,0.0,76200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.23,0.9703,98.5,0.8915,137.9
2015-05-11,88216.0,11013049.51,0.41,0.74,12.12,,9512949.72,12016.0,76200.0,1500099.79,,,,,,,,,,,,,,,,12016.0,,1.66,,,,43.87,14.06,15377.0,1919693.28,,2.12,43.87,8.22,0.7335,85.05,1.0321,138.24
2015-05-12,148216.0,18270660.38,0.73,1.29,20.43,,16789442.05,12016.0,136200.0,1481218.32,,,,,,60000.0,,,,,,,,,8.28,,,1.65,,,,43.87,15.74,15377.0,1895530.47,,2.12,43.87,40.51,0.4241,50.64,1.941,136.5
2015-05-13,155232.0,19075245.79,0.77,1.37,21.17,,17598693.57,12016.0,143216.0,1476552.21,,,,0.94,,,,,7016.0,,,,0.94,,,,,1.66,,,,43.87,13.08,15377.0,1889559.2,,2.12,43.87,38.64,0.3927,48.36,1.6904,136.07
2015-05-14,173732.0,21599596.42,0.84,1.48,23.75,,20105681.94,12016.0,161716.0,1493914.48,,,,1.38,,8500.0,,,10000.0,,,,1.38,,1.16,,,1.64,,,,43.87,12.78,15377.0,1911777.88,,2.11,43.87,40.22,0.3591,43.28,1.8478,137.67
2015-05-15,188732.0,23299175.98,0.91,1.6,26.0,,19964020.64,27016.0,161716.0,3335155.34,,,15000.0,,,,,,,,,,,15000.0,,,,3.73,,,,45.81,22.12,31953.0,3944633.5,,4.41,45.81,37.12,0.3107,39.77,1.5452,136.7
2015-05-18,195548.0,24237746.37,1.01,1.66,26.69,,20019554.49,34032.0,161516.0,4218191.87,,,7016.0,,,,,,,,,,,7016.0,,,200.0,4.69,0.04,,,57.71,27.86,24937.0,3090886.54,,3.34,58.4,35.74,0.2948,38.3,1.601,137.25
2015-05-19,196148.0,24719531.19,1.01,1.66,26.93,,20430651.95,34032.0,162116.0,4288879.24,,,,0.07,,,,,600.0,,,,0.07,,,,,4.71,,,,57.71,31.41,24937.0,3142682.82,,3.36,58.4,35.68,0.2936,38.18,1.8105,139.55
2015-05-20,185100.0,23417474.66,0.94,1.49,25.69,,17091846.71,50000.0,135100.0,6325627.95,,,15968.0,,,,,,,,,,,15968.0,,,27016.0,6.86,3.64,,,84.79,39.65,8969.0,1134691.14,,1.23,84.79,27.16,0.2746,40.69,1.4678,140.09
2015-05-21,175100.0,22251970.6,0.85,1.41,23.18,,19710340.61,50000.0,155100.0,6354074.99,,,,,,30000.0,,,,,,,,,2.89,,10000.0,6.97,1.36,,,84.79,39.65,8969.0,1139793.97,,1.25,84.79,24.14,0.2914,45.32,1.3885,140.72
2015-05-22,147100.0,18677747.43,0.72,1.18,20.8,,16138284.83,50000.0,127100.0,6348656.5,,,,0.83,,,,,6000.0,,,,0.83,,,,34000.0,6.99,4.8,,,84.79,37.69,8969.0,1138822.0,,1.25,84.79,21.27,0.3234,50.48,1.1089,140.6
2015-05-25,147100.0,18677747.43,0.75,1.19,20.86,,16138284.83,50000.0,127100.0,6348656.5,,,,,,,,,,,,,,,,,,7.01,,,,84.79,40.36,8969.0,1138822.0,,1.26,84.79,21.28,0.3235,50.5,1.1873,
2015-05-26,162100.0,20400821.57,0.86,1.31,22.92,,12220356.41,65000.0,97100.0,8180465.16,,,15000.0,,,,,,,,,,,15000.0,,,30000.0,9.33,4.48,,,100.0,56.83,0.0,0.0,,0.0,100.0,37.67,0.3628,45.83,1.4173,139.36
2015-05-27,101053.0,12862956.36,0.54,0.82,14.09,,12226510.32,5000.0,96053.0,636446.04,,,,,,,,8.64,,60000.0,,,,,,,1047.0,0.7,0.14,,,8.48,3.91,53969.0,6869671.28,,7.61,8.48,14.0,0.5756,74.16,0.7905,140.95
2015-05-28,101053.0,12825540.17,0.54,0.82,14.25,,12190945.44,5000.0,96053.0,634594.73,,,,,,,,,,,,,,,,,,0.71,,,,8.48,3.63,53969.0,6849688.55,,7.62,8.48,13.85,0.5783,74.37,0.7327,140.54
2015-05-29,101053.0,12581878.63,0.54,0.82,14.19,,11959340.03,5000.0,96053.0,622538.6,,,,,,,,,,,,,,,,,,0.7,,,,8.48,3.7,53969.0,6719557.14,,7.6,8.48,13.92,0.5774,74.29,0.7477,137.87
2015-06-01,101053.0,12607431.15,0.53,0.82,13.95,,11983628.24,5000.0,96053.0,623802.91,,,,,,,,,,,,,,,,,,0.69,,,,8.48,3.41,53969.0,6733203.88,,7.45,8.48,14.0,0.5765,74.22,0.6891,138.15
2015-06-02,102803.0,12692073.45,0.54,0.83,14.18,,12074772.72,5000.0,97803.0,617300.73,,,,0.3,,,,,1750.0,,,,0.3,,,,,0.69,,,,8.48,4.63,53969.0,6663020.65,,7.44,8.48,14.47,0.5605,72.97,0.9524,136.71
2015-06-03,102803.0,12680932.72,0.54,0.83,14.12,,12064173.84,5000.0,97803.0,616758.88,,,,,,,,,,,,,,,,,,0.68,,,,8.48,4.05,53969.0,6657172.05,,7.39,8.48,14.59,0.5595,72.88,0.832,136.59
2015-06-04,102803.0,12586236.54,0.55,0.82,14.01,,11974083.37,5000.0,97803.0,612153.17,,,,,,,,,,,,,,,,,,0.68,,,,8.48,4.3,53969.0,6607458.92,,7.35,8.48,14.46,0.5607,72.99,0.8844,135.57
2015-06-05,112803.0,13678111.63,0.72,0.9,15.32,,13071828.48,5000.0,107803.0,606283.15,,,,1.34,,,,,10000.0,,,,1.34,,,,,0.68,,,,8.48,4.3,53969.0,6544099.06,,7.37,8.48,15.04,0.4834,66.41,0.9704,134.27
2015-06-08,125350.0,15051225.06,1.04,1.0,16.92,,14450857.08,5000.0,120350.0,600367.97,,,,3.52,,,,,26000.0,,,,3.52,,,,13453.0,0.67,1.83,,,100.0,4.78,0.0,0.0,,0.0,100.0,34.31,0.4778,59.87,1.1975,132.96
2015-06-09,130350.0,15589203.25,1.08,1.04,17.39,,14991228.45,5000.0,125350.0,597974.81,,,,0.6,,,,,5000.0,,,,0.6,,,,,0.67,,,,100.0,6.93,0.0,0.0,,0.0,100.0,36.75,0.4685,57.6,1.8078,132.43
2015-06-10,145350.0,17692907.8,1.22,1.15,19.29,,17084276.64,5000.0,140350.0,608631.16,,,,1.99,,,,,15000.0,,,,1.99,,,,,0.67,,,,100.0,3.87,0.0,0.0,,0.0,100.0,43.35,0.4554,51.59,1.126,134.79
2015-06-11,165350.0,20275263.57,1.38,1.31,22.28,,17209756.53,25000.0,140350.0,3065507.04,,,20000.0,,,,,,,,,,,20000.0,,,,3.32,,,,100.0,25.51,0.0,0.0,,0.0,100.0,38.18,0.3683,45.54,1.687,135.78
2015-06-12,165350.0,20087114.86,1.46,1.3,22.33,,17050054.85,25000.0,140350.0,3037060.0,,,,,,,,,,,,,,,,,,3.32,,,,100.0,25.72,0.0,0.0,,0.0,100.0,38.29,0.3685,45.47,1.7008,134.52
2015-06-15,167570.0,20032961.27,1.46,1.31,22.56,,17044216.08,27220.0,142570.0,3254145.76,,,2220.0,0.3,,,,,2220.0,,,,0.3,2220.0,,,,3.66,,,,100.0,28.85,0.0,0.0,,0.0,100.0,37.58,0.3576,44.81,1.7762,132.38
2015-06-16,177570.0,21359954.56,1.56,1.39,23.59,,18352696.22,27220.0,152570.0,3274302.88,,,,1.16,,,,,10000.0,,,,1.16,,,,,3.66,,,,100.0,27.55,0.0,0.0,,0.0,100.0,40.99,0.3603,42.2,1.7973,133.2
2015-06-17,162570.0,19488065.2,1.42,1.27,21.78,,16491192.28,27220.0,137570.0,3262995.23,,,,0.68,,,,,5000.0,,,,0.68,,,,20000.0,3.63,2.54,,,100.0,26.45,0.0,0.0,,0.0,100.0,32.63,0.3386,46.2,1.5799,132.74
2015-06-18,130570.0,15647351.26,1.06,1.02,17.31,,12651381.42,27220.0,105570.0,3262011.96,,,,,,,,,,,,,,,,,32000.0,3.6,4.25,,,100.0,34.92,0.0,0.0,,0.0,100.0,16.09,0.3855,57.48,1.6749,132.7
2015-06-19,140010.0,16849436.04,1.23,1.09,18.72,,11433932.71,47220.0,95010.0,5682668.17,,,20000.0,,,,,,,,,,,20000.0,,,10560.0,6.41,1.41,,,100.0,48.54,0.0,0.0,,0.0,100.0,29.11,0.3809,53.17,1.4393,133.26
2015-06-22,135010.0,16615926.68,1.2,1.05,18.06,,11077694.69,47220.0,90010.0,5811451.43,,,,,,,,,,,,,,,,,5000.0,6.37,0.66,,,100.0,51.65,0.0,0.0,,0.0,100.0,30.0,0.4038,55.32,1.4768,136.28
2015-06-23,135010.0,16815883.53,1.23,1.05,18.4,,11211004.2,47220.0,90010.0,5881386.71,,,,,,,,,,,,,,,,,,6.44,,,,100.0,51.65,0.0,0.0,,0.0,100.0,29.77,0.4049,55.55,1.4768,137.92
2015-06-24,125010.0,15508263.03,1.14,0.98,17.17,,9925734.94,47220.0,80010.0,5857932.81,,,,,,,,,,,,,,,,,10000.0,6.42,1.36,,,100.0,45.02,0.0,0.0,,0.0,100.0,31.82,0.4679,60.34,1.1918,137.37
2015-06-25,126024.0,15602189.25,1.05,0.99,17.25,,10031039.97,47220.0,81024.0,5845992.64,,,,0.14,,,,,1014.0,,,,0.14,,,,,6.43,,,,100.0,51.65,0.0,0.0,,0.0,100.0,31.7,0.46,59.7,1.3785,137.09
2015-06-26,124234.0,15388434.84,1.08,1.01,17.01,,9539457.16,47220.0,77014.0,5848977.68,,,,,,,,,,,,,,,,,4010.0,6.46,0.56,,,100.0,33.58,0.0,0.0,,0.0,100.0,32.29,0.4721,60.46,0.8835,137.16
2015-06-29,130234.0,15672948.03,1.1,1.08,17.83,,9990279.86,47220.0,83014.0,5682668.17,,,,,,6000.0,,,,,,,,,0.82,,,6.42,,,,100.0,32.87,0.0,0.0,,0.0,100.0,30.63,0.4329,57.87,0.9066,133.26
2015-06-30,98014.0,11642317.49,0.84,0.82,13.06,,11048406.54,5000.0,93014.0,593910.95,,,,1.3,,,,5.79,10000.0,42220.0,,,1.3,,,,,0.67,,,,100.0,4.01,0.0,0.0,,0.0,100.0,16.31,0.6157,76.57,0.7857,131.53
2015-07-01,98014.0,11814035.7,0.83,0.82,12.94,,11211364.87,5000.0,93014.0,602670.83,,,,,,,,,,,,,,,,,,0.66,,,,100.0,4.35,0.0,0.0,,0.0,100.0,16.24,0.6166,76.65,0.8526,133.47
2015-07-02,104014.0,12495910.16,0.94,0.87,13.9,,11895226.11,5000.0,99014.0,600684.05,,,,0.82,,,,,6000.0,,,,0.82,,,,,0.67,,,,100.0,4.93,0.0,0.0,,0.0,100.0,15.35,0.5501,72.07,1.0258,133.03
2015-07-03,103000.0,12312700.01,0.94,0.87,13.76,,11714996.13,5000.0,98000.0,597703.88,,,,,,,,,,,,,,,,,1014.0,0.67,0.13,,,100.0,4.77,0.0,0.0,,0.0,100.0,15.51,0.5592,72.74,0.9819,132.37
2015-07-06,179000.0,21153705.4,1.59,1.53,24.09,,17962923.02,27000.0,152000.0,3190782.38,,,22000.0,,,66000.0,,,,,,,,22000.0,9.16,,12000.0,3.57,1.64,,,100.0,24.77,0.0,0.0,,0.0,100.0,38.01,0.3323,41.17,1.6419,130.86
2015-07-07,169000.0,19645326.03,1.48,1.45,22.69,,16506723.64,27000.0,142000.0,3138602.38,,,,,,,,,,,,,,,,,10000.0,3.56,1.34,,,100.0,24.7,0.0,0.0,,0.0,100.0,40.24,0.3686,43.52,1.5461,128.72
2015-07-08,94000.0,10928731.05,0.82,0.8,12.55,,7789627.45,27000.0,67000.0,3139103.6,,,,,,,,,,,,,,,,,75000.0,3.48,9.78,,,100.0,24.7,0.0,0.0,,0.0,100.0,22.62,0.5614,71.24,0.86,125.29
2015-07-09,89000.0,10575357.68,0.76,0.76,11.6,,7961224.32,22000.0,67000.0,2614133.36,,,,,,,,0.73,,5000.0,,,,,,,,2.77,,,,28.83,13.66,54304.0,6452631.73,,6.83,28.83,23.83,0.6206,75.08,0.5528,128.05
2015-07-10,98200.0,11921867.89,0.71,0.85,12.62,,9250980.99,27200.0,76200.0,3302187.44,,,5200.0,,,75200.0,,,,,,,,5200.0,9.66,,66000.0,3.5,8.61,,,35.65,16.89,49104.0,5961419.56,,6.31,35.65,22.41,0.5614,71.3,0.6099,130.83
2015-07-13,98200.0,12152413.83,0.67,0.87,12.82,,9429877.13,27200.0,76200.0,3366045.38,,,,,,,,,,,,,,,,,,3.55,,,,35.65,16.38,49104.0,6076701.92,,6.42,35.65,22.41,0.5617,71.31,0.5913,133.36
2015-07-14,98200.0,12212556.25,0.66,0.87,13.03,,9476545.69,27200.0,76200.0,3382703.97,,,,,,,,,,,,,,,,,,3.56,,,,35.65,16.38,49104.0,6106775.58,,6.42,35.65,22.09,0.5648,71.63,0.5913,134.02
2015-07-15,108761.0,13587529.92,0.74,0.95,14.57,,9769539.08,37761.0,78200.0,4717488.05,,,10561.0,0.27,,,,,2000.0,,,,0.27,10561.0,,,,5.06,,,,24.96,14.6,113543.0,14184945.98,,15.22,24.96,28.12,0.4982,64.4,0.4206,134.63
2015-07-16,108761.0,13760111.64,0.7,0.95,14.63,,9893626.67,37761.0,78200.0,4777407.12,,,,,,,,,,,,,,,,,,5.08,,,,20.71,12.35,144543.0,18287141.68,,19.46,20.71,28.12,0.4983,64.4,0.3556,136.34
2015-07-17,125861.0,15927055.53,0.82,1.1,17.12,,12059719.78,54861.0,95300.0,6942374.47,,,17100.0,2.34,,,,,17100.0,,,,2.34,17100.0,,,,7.47,,,,30.09,17.77,127443.0,16127249.41,,17.35,30.09,24.3,0.4061,55.65,0.4077,136.37
2015-07-20,125861.0,15992459.58,0.83,1.1,17.14,,12109242.72,54861.0,95300.0,6970883.16,,,,,,,,,,,,,,,,,,7.47,,,,30.09,17.77,127443.0,16193475.55,,17.36,30.09,24.3,0.4061,55.65,0.4077,136.93
2015-07-21,144152.0,18105245.08,0.93,1.25,19.82,,11503673.22,80570.0,91591.0,10119454.44,,,25709.0,,,,,,,,,,,25709.0,,,3709.0,11.14,0.46,,,44.2,24.55,101734.0,12777616.71,,13.68,44.9,36.87,0.3894,48.29,0.4392,135.35
2015-07-22,27100.0,3384350.16,0.17,0.24,3.68,,3384350.16,17100.0,27100.0,2135512.46,,,,0.73,,,,8.86,5509.0,63470.0,,,0.73,,,,70000.0,2.35,9.62,,,14.84,6.27,98141.0,12256218.04,,13.47,14.84,3.42,0.9339,96.58,0.0994,134.58
2015-07-23,27100.0,3365238.06,0.17,0.24,3.66,,3365238.06,17100.0,27100.0,2123452.8,,,,,,,,,,,,,,,,,,2.31,,,,9.38,4.94,165204.0,20514789.25,,22.34,9.38,3.43,0.9337,96.57,0.0783,133.82
2015-07-24,27100.0,3335564.01,0.18,0.24,3.66,,3335564.01,17100.0,27100.0,2104728.58,,,,,,,,,,,,,,,,,,2.29,,,,14.84,6.13,98141.0,12079541.99,,13.13,14.84,3.43,0.9337,96.57,0.0971,132.64
2015-07-27,30214.0,3635575.86,0.21,0.26,3.99,,3274593.29,18714.0,27214.0,2251809.32,,,1614.0,,,5600.0,,,,,,,,1614.0,0.74,,5486.0,2.48,0.76,,,16.24,6.51,96527.0,11614855.08,,12.78,16.24,18.57,0.5125,68.35,0.1052,129.67
2015-07-28,40214.0,4891467.61,0.28,0.35,5.26,,4526559.79,18714.0,37214.0,2276294.94,,,,1.28,,,,,10000.0,,,,1.28,,,,,2.43,,,,16.24,6.51,96527.0,11741152.18,,12.53,16.24,38.48,0.4217,51.73,0.14,131.08
2015-07-29,86214.0,10605124.38,0.6,0.75,11.51,,10236096.46,18714.0,83214.0,2301996.17,,,,,,46000.0,,,,,,,,,6.24,,,2.44,,,,16.24,6.87,96527.0,11873719.36,,12.6,16.24,23.6,0.3822,54.21,0.3165,132.56
2015-07-30,106824.0,13213700.57,0.78,0.93,14.42,,12842612.59,39324.0,103824.0,4864221.16,,,20610.0,2.73,,,,,20610.0,,,,2.73,20610.0,,,,5.22,,,,34.12,14.21,75917.0,9390628.57,,10.08,34.12,37.99,0.3594,44.0,0.386,133.3
2015-07-31,123410.0,15267612.65,0.9,1.07,16.69,,14896469.0,41910.0,120410.0,5184876.8,,,2586.0,2.28,,,,,16586.0,,,,2.28,2586.0,,,,5.58,,,,36.37,15.15,73331.0,9072111.68,,9.76,36.37,34.94,0.3252,38.31,0.446,133.32
2015-08-03,128410.0,16001768.96,0.93,1.1,17.37,,15627924.96,46910.0,125410.0,5845673.87,,,5000.0,0.65,,,,,5000.0,,,,0.65,5000.0,,,,6.25,,,,40.71,16.95,68331.0,8515044.58,,9.1,40.71,36.84,0.328,37.44,0.4641,134.29
2015-08-04,123838.0,15411345.89,0.88,1.06,16.7,,15038002.99,46910.0,120838.0,5837838.43,,,,,,,,,,,,,,,,,4572.0,6.21,0.67,,,40.71,15.74,68331.0,8503631.16,,9.04,40.71,34.28,0.3258,38.97,0.4155,134.11
2015-08-05,123838.0,15615895.85,0.88,1.06,16.86,,15237597.69,46910.0,120838.0,5915322.23,,,,,,,,,,,,,,,,,,6.32,,,,40.71,15.48,68331.0,8616497.19,,9.2,40.71,34.3,0.3257,38.94,0.4086,135.89
2015-08-06,83610.0,10472566.41,0.65,0.71,11.34,,10096801.56,46910.0,80610.0,5875709.73,,,,0.25,,,,,1200.0,,,,0.25,,,,41428.0,6.29,5.76,,,40.71,15.14,68331.0,8558796.02,,9.17,40.71,35.48,0.4856,59.86,0.2698,134.98
2015-08-07,82754.0,10260911.41,0.68,0.71,11.17,,9888932.6,48110.0,79754.0,5965300.14,,,1200.0,,,,,,,,,,,1200.0,,,856.0,6.55,0.13,,,41.75,15.41,67131.0,8323769.78,,9.13,41.75,35.8,0.4827,59.42,0.2651,133.62
2015-08-10,114276.0,14269096.81,0.95,0.97,15.27,,13894501.18,80510.0,111276.0,10052898.11,,,32400.0,4.19,,,,,31522.0,,,,4.19,32400.0,,,,10.75,,,,69.86,25.76,34731.0,4336693.63,,4.64,69.86,25.88,0.5672,70.67,0.3657,134.56
2015-08-11,112182.0,13783815.13,0.93,0.95,15.12,,13415204.79,78416.0,109182.0,9634982.86,,,,,,,,0.18,,2094.0,,,,,,,2094.0,10.58,0.2,,,68.05,25.3,36825.0,4524691.95,,4.97,68.05,26.41,0.5617,70.08,0.362,132.41
2015-08-12,112182.0,13406974.93,0.99,0.95,14.91,,13048442.15,78416.0,109182.0,9371568.93,,,,,,,,,,,,,,,,,,10.37,,,,68.05,25.15,36825.0,4400989.93,,4.87,68.05,26.27,0.563,70.23,0.3599,128.79
2015-08-13,114693.0,13857132.59,1.06,0.97,15.36,,9615044.74,110527.0,79582.0,13353799.22,,,32111.0,,,,,,,,,,,32111.0,,,29600.0,14.58,3.93,,,100.0,46.39,0.0,0.0,,0.0,100.0,2.52,0.9351,96.66,0.4814,130.2
2015-08-14,80412.0,9704878.2,0.73,0.68,10.61,,9342809.92,79020.0,77412.0,9536878.52,,,,,,,,4.13,,31507.0,,,,,,,2170.0,10.45,0.28,,,68.57,32.94,36221.0,4371491.73,,4.52,69.8,3.67,0.9068,95.15,0.3352,130.06
2015-08-17,61376.0,7419964.15,0.57,0.52,8.09,,7057283.42,57210.0,58376.0,6916321.51,,,,,,,,3.07,,21810.0,,,,,,,19036.0,7.44,2.58,,,49.64,23.85,58031.0,7015575.13,,7.55,49.64,4.82,0.8791,93.62,0.2559,130.28
2015-08-18,35940.0,4356254.34,0.34,0.31,4.77,,3992627.1,34940.0,32940.0,4235045.26,,,,,,,,2.92,,22270.0,,,,,,,25436.0,4.55,3.36,,,30.32,14.57,80301.0,9733210.34,,10.46,30.32,8.2,0.8025,89.17,0.1498,130.62
2015-08-19,35940.0,4276879.93,0.34,0.31,4.8,,3919878.26,34940.0,32940.0,4157879.37,,,,,,,,,,,,,,,,,,4.59,,,,30.32,14.57,80301.0,9555863.53,,10.55,30.32,8.21,0.8023,89.16,0.1498,128.24
2015-08-20,35940.0,4190501.89,0.34,0.31,4.76,,3840710.42,34940.0,32940.0,4073904.74,,,,,,,,,,,,,,,,,,4.5,,,,30.32,14.57,80301.0,9362868.47,,10.34,30.32,8.11,0.8036,89.24,0.1498,125.65
