,ALTD FP Equity_DX_SI_QTY,ALTD FP Equity_DX_SHORT_INTEREST_VALUE,ALTD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTD FP Equity_DX_SI_MV,ALTD FP Equity_DX_DSS,ALTD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTD FP Equity_DX_SUPPLY_SI_QTY,ALTD FP Equity_DX_BROKER_SI_QTY,ALTD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTD FP Equity_DX_BROKER_SI_MV_NEW_x,ALTD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTD FP Equity_DX_BROKER_SI_MV_INC_x,ALTD FP Equity_DX_SUPPLY_SI_MV_NEW,ALTD FP Equity_DX_BROKER_SI_QTY_ADD,ALTD FP Equity_DX_BROKER_SI_QTY_NEW,ALTD FP Equity_DX_SUPPLY_SI_MV_DEC,ALTD FP Equity_DX_BROKER_SI_QTY_INC,ALTD FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTD FP Equity_DX_BROKER_SI_MV_NEW_y,ALTD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTD FP Equity_DX_BROKER_SI_MV_INC_y,ALTD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTD FP Equity_DX_BROKER_SI_MV_ADD,ALTD FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTD FP Equity_DX_BROKER_SI_QTY_DEC,ALTD FP Equity_DX_SUPPLY_SI_MV,ALTD FP Equity_DX_BROKER_SI_MV_DEC,ALTD FP Equity_DX_SUPPLY_SI_MV_RMV,ALTD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTD FP Equity_DX_UTILIZATION_QUANTITY,ALTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTD FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTD FP Equity_DX_BROKER_SI_CON_RATIO,ALTD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTD FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTD FP Equity_PX_LAST
2023-08-08,2050.0,3915.91,0.37,0.28,0.37,0.0,5.0,2005.71,1000.0,1050.0,1910.2,,,297.0,0.0,,,,,297.0,,,,0.0,297.0,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,2.4,0.9532,97.6,2.05,1.9102
2023-08-09,2303.0,4456.77,0.41,0.32,0.41,0.0,5.0,2521.57,1253.0,1303.0,2424.81,,,253.0,,,253.0,,,,,,,,253.0,0.0,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,10.98,0.7663,86.82,1.838,1.9352
2023-08-10,2303.0,4491.31,0.41,0.3,0.41,0.0,5.0,2541.11,1253.0,1303.0,2443.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,10.98,0.7664,86.82,1.838,1.9502
2023-08-11,2903.0,5747.94,0.52,0.37,0.52,0.01,5.0,2579.94,1853.0,1303.0,3668.94,,,600.0,,,,,,,,,,,600.0,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,22.4,0.5323,68.88,1.5666,1.98
2023-08-14,3503.0,7006.0,0.63,0.45,0.63,0.01,5.0,3806.0,1853.0,1903.0,3706.0,,,,0.0,,,,,600.0,,,,0.0,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.8,0.4581,56.99,1.8904,2.0
2023-08-15,3503.0,6837.86,0.63,0.45,0.63,0.01,5.0,3714.66,1853.0,1903.0,3617.06,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.4,0.4594,57.35,1.8904,1.952
2023-08-16,3503.0,6866.58,0.63,0.45,0.63,0.01,5.0,3730.26,1853.0,1903.0,3632.25,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.74,0.4584,57.05,1.8904,1.9602
2023-08-17,3503.0,6865.88,0.63,0.45,0.63,0.01,5.0,3729.88,1853.0,1903.0,3631.88,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.68,0.4585,57.09,1.8904,1.96
2023-08-18,3503.0,8056.9,0.63,0.45,0.63,0.01,5.0,4376.9,1853.0,1903.0,4261.9,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,37.69,0.4529,55.31,1.8904,2.3
2023-08-21,3503.0,8337.14,0.63,0.27,0.63,0.01,5.0,4529.14,1853.0,1903.0,4410.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.1,0.4572,56.73,1.8904,2.38
2023-08-22,3503.0,9002.71,0.63,0.26,0.63,0.01,5.0,4890.71,1853.0,1903.0,4762.21,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.62,0.4557,56.26,1.8904,2.57
2023-08-23,3503.0,7986.84,0.63,0.24,0.63,0.01,5.0,4338.84,1853.0,1903.0,4224.84,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.31,0.4632,58.32,1.8904,2.28
2023-08-24,3503.0,8214.54,0.63,0.22,0.63,0.01,5.0,4462.54,1853.0,1903.0,4345.29,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.02,0.4575,56.79,1.8904,2.345
2023-08-25,3503.0,8232.05,0.63,0.21,0.63,0.01,5.0,4472.05,1853.0,1903.0,4354.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.71,0.4585,57.07,1.8904,2.35
2023-08-28,3503.0,8232.05,0.63,0.21,0.63,0.01,5.0,4472.05,1853.0,1903.0,4354.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.68,0.4585,57.1,1.8904,2.35
2023-08-29,3503.0,8268.83,0.63,0.21,0.63,0.01,5.0,4492.03,1853.0,1903.0,4374.01,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.73,0.4584,57.05,1.8904,2.3605
2023-08-30,3503.0,8582.35,0.63,0.21,0.63,0.01,5.0,4662.35,1853.0,1903.0,4539.85,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.13,0.4571,56.69,1.8904,2.45
2023-08-31,3503.0,8337.14,0.63,0.21,0.63,0.01,5.0,4529.14,1853.0,1903.0,4410.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.34,0.4596,57.4,1.8904,2.38
2023-09-01,3503.0,7356.3,0.63,0.23,0.63,0.01,5.0,3996.3,1853.0,1903.0,3891.3,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.25,0.4634,58.37,1.8904,2.1
2023-09-04,3503.0,7986.84,0.57,0.22,0.57,0.01,5.0,4338.84,1853.0,1903.0,4224.84,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.72,0.4584,57.06,1.8904,2.28
2023-09-05,3603.0,7564.5,0.58,0.23,0.58,0.01,5.0,4205.3,1853.0,2003.0,3890.37,,,,,,100.0,,,,,,,,,0.0,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.74,0.4367,56.3,1.9444,2.0995
2023-09-06,3603.0,7854.54,0.58,0.24,0.58,0.01,5.0,4366.54,1853.0,2003.0,4039.54,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.14,0.4331,55.13,1.9444,2.18
2023-09-07,3603.0,7548.29,0.58,0.25,0.58,0.01,5.0,4196.29,1853.0,2003.0,3882.04,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.23,0.4354,55.9,1.9444,2.095
2023-09-08,3603.0,7566.3,0.58,0.25,0.58,0.01,5.0,4206.3,1853.0,2003.0,3891.3,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.72,0.4341,55.48,1.9444,2.1
2023-09-11,3603.0,7386.15,0.58,0.24,0.58,0.01,5.0,4106.15,1853.0,2003.0,3798.65,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.41,0.4351,55.76,1.9444,2.05
2023-09-12,3603.0,5980.98,0.58,0.23,0.58,0.01,5.0,3324.98,1853.0,2003.0,3075.98,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,32.37,0.4413,57.48,1.9444,1.66
2023-09-13,3603.0,6107.09,0.58,0.21,0.58,0.01,5.0,3395.09,1853.0,2003.0,3140.84,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.94,0.4336,55.3,1.9444,1.695
2023-09-14,3603.0,6262.01,0.58,0.2,0.58,0.01,5.0,3481.21,1853.0,2003.0,3220.51,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.98,0.4331,55.23,1.9444,1.738
2023-09-15,3603.0,6305.25,0.58,0.2,0.58,0.01,5.0,3505.25,1853.0,2003.0,3242.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.77,0.4339,55.44,1.9444,1.75
2023-09-18,3603.0,6121.5,0.58,0.2,0.58,0.01,5.0,3403.1,1853.0,2003.0,3148.25,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.35,0.4352,55.8,1.9444,1.699
2023-09-19,3603.0,5548.62,0.58,0.2,0.58,0.01,5.0,3084.62,1853.0,2003.0,2853.62,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.57,0.4373,56.46,1.9444,1.54
2023-09-20,3603.0,5332.44,0.58,0.19,0.58,0.01,5.0,2964.44,1853.0,2003.0,2742.44,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.23,0.4353,55.89,1.9444,1.48
2023-09-21,3603.0,5338.93,0.58,0.19,0.58,0.01,5.0,2968.05,1853.0,2003.0,2745.78,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.7,0.434,55.49,1.9444,1.4818
2023-09-22,3603.0,5404.5,0.58,0.19,0.58,0.01,5.0,3004.5,1853.0,2003.0,2779.5,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.84,0.4338,55.39,1.9444,1.5
2023-09-25,3603.0,5548.62,0.58,0.19,0.58,0.01,5.0,3084.62,1853.0,2003.0,2853.62,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.0,0.4332,55.23,1.9444,1.54
2023-09-26,3603.0,5728.77,0.58,0.19,0.58,0.01,5.0,3184.77,1853.0,2003.0,2946.27,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.07,0.4332,55.18,1.9444,1.59
2023-09-27,3603.0,5728.77,0.58,0.19,0.58,0.01,5.0,3184.77,1853.0,2003.0,2946.27,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.68,0.4339,55.49,1.9444,1.59
2023-09-28,3503.0,5429.65,0.34,0.18,0.34,0.01,5.0,2949.65,1853.0,1903.0,2872.15,,,,,,,,,,,,,,,,,100.0,0.0,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,35.38,0.4595,57.36,1.8904,1.55
2023-09-29,3503.0,5604.8,0.34,0.15,0.34,0.01,5.0,3044.8,1853.0,1903.0,2964.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.07,0.4573,56.75,1.8904,1.6
2023-10-02,3503.0,5201.96,0.34,0.19,0.34,0.01,5.0,2825.96,1853.0,1903.0,2751.71,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.68,0.4585,57.09,1.8904,1.485
2023-10-03,3503.0,5240.49,0.34,0.2,0.34,0.01,5.0,2846.89,1853.0,1903.0,2772.09,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.77,0.4582,57.01,1.8904,1.496
2023-10-04,3503.0,5148.71,0.34,0.21,0.34,0.01,5.0,2797.03,1853.0,1903.0,2723.54,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.47,0.4592,57.28,1.8904,1.4698
2023-10-05,3503.0,5050.63,0.34,0.23,0.34,0.01,5.0,2743.75,1853.0,1903.0,2671.66,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.64,0.4575,57.02,1.8904,1.4418
2023-10-06,3503.0,5106.67,0.34,0.23,0.34,0.01,5.0,2774.19,1853.0,1903.0,2701.3,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.9,0.4578,56.9,1.8904,1.4578
2023-10-09,3503.0,4834.14,0.34,0.23,0.34,0.01,5.0,2626.14,1853.0,1903.0,2557.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.04,0.4606,57.67,1.8904,1.38
2023-10-10,3503.0,4694.02,0.34,0.23,0.34,0.0,5.0,2550.02,1853.0,1903.0,2483.02,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.34,0.4596,57.4,1.8904,1.34
2023-10-11,3503.0,3503.0,0.34,0.23,0.34,0.0,5.0,1903.0,1853.0,1903.0,1853.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,32.51,0.4704,59.91,1.8904,1.0
2023-10-12,3503.0,2802.4,0.31,0.22,0.31,0.0,5.0,1522.4,1853.0,1903.0,1482.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.21,0.4675,59.29,1.8904,0.8
2023-10-13,3503.0,3082.29,0.31,0.2,0.31,0.0,5.0,1674.45,1853.0,1903.0,1630.45,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.85,0.4551,56.06,1.8904,0.8799
2023-10-16,3503.0,2907.84,0.28,0.2,0.28,0.0,5.0,1579.68,1853.0,1903.0,1538.18,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.0,0.4608,57.7,1.8904,0.8301
2023-10-17,3503.0,2732.69,0.28,0.21,0.28,0.0,5.0,1484.53,1853.0,1903.0,1445.53,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.96,0.4609,57.74,1.8904,0.7801
2023-10-18,3503.0,2522.16,0.28,0.2,0.28,0.0,5.0,1370.16,1853.0,1903.0,1334.16,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.75,0.4616,57.92,1.8904,0.72
2023-10-19,3503.0,2206.89,0.28,0.2,0.28,0.0,5.0,1198.89,1853.0,1903.0,1167.39,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.16,0.4638,58.45,1.8904,0.63
2023-10-20,3503.0,2101.8,0.28,0.2,0.28,0.0,5.0,1141.8,1853.0,1903.0,1111.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.11,0.4604,57.6,1.8904,0.6
2023-10-23,3503.0,1996.71,0.28,0.21,0.28,0.0,5.0,1084.71,1853.0,1903.0,1056.21,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.08,0.4605,57.63,1.8904,0.57
2023-10-24,3503.0,2101.8,0.28,0.21,0.28,0.0,5.0,1141.8,1853.0,1903.0,1111.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.31,0.4566,56.54,1.8904,0.6
2023-10-25,3503.0,2207.59,0.28,0.2,0.28,0.0,5.0,1199.27,1853.0,1903.0,1167.76,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.28,0.4567,56.56,1.8904,0.6302
2023-10-26,3503.0,2234.56,0.28,0.19,0.28,0.0,5.0,1213.92,1853.0,1903.0,1182.03,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.83,0.4581,56.97,1.8904,0.6379
2023-10-27,3503.0,2206.54,0.28,0.18,0.28,0.0,5.0,1198.7,1853.0,1903.0,1167.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.53,0.459,57.23,1.8904,0.6299
2023-10-30,3503.0,2361.02,0.28,0.18,0.28,0.0,5.0,1282.62,1853.0,1903.0,1248.92,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.38,0.4568,56.51,1.8904,0.674
2023-10-31,3503.0,2084.29,0.28,0.17,0.28,0.0,5.0,1132.29,1853.0,1903.0,1102.54,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.25,0.4634,58.36,1.8904,0.595
2023-11-01,3503.0,2164.5,0.28,0.17,0.28,0.0,5.0,1175.86,1853.0,1903.0,1144.97,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.14,0.4571,56.69,1.8904,0.6179
2023-11-02,3503.0,2136.83,0.27,0.17,0.27,0.0,5.0,1160.83,1853.0,1903.0,1130.33,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.53,0.459,57.23,1.8904,0.61
2023-11-03,3503.0,2185.52,0.27,0.17,0.27,0.0,5.0,1187.28,1853.0,1903.0,1156.09,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.95,0.4577,56.85,1.8904,0.6239
2023-11-06,3503.0,2136.83,0.27,0.16,0.27,0.0,5.0,1160.83,1853.0,1903.0,1130.33,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.42,0.4594,57.33,1.8904,0.61
2023-11-07,3503.0,2259.44,0.27,0.16,0.27,0.0,5.0,1227.44,1853.0,1903.0,1195.19,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.36,0.4565,56.49,1.8904,0.645
2023-11-08,3503.0,2101.8,0.27,0.14,0.27,0.0,5.0,1141.8,1853.0,1903.0,1111.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.84,0.4613,57.84,1.8904,0.6
2023-11-09,3503.0,2273.45,0.27,0.14,0.27,0.0,5.0,1235.05,1853.0,1903.0,1202.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.65,0.4556,56.24,1.8904,0.649
2023-11-10,3503.0,2206.89,0.27,0.16,0.27,0.0,5.0,1198.89,1853.0,1903.0,1167.39,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.33,0.4597,57.41,1.8904,0.63
2023-11-13,3503.0,2224.41,0.27,0.16,0.27,0.0,5.0,1208.41,1853.0,1903.0,1176.66,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.73,0.4584,57.06,1.8904,0.635
2023-11-14,3503.0,2066.77,0.27,0.17,0.27,0.0,5.0,1122.77,1853.0,1903.0,1093.27,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.82,0.4614,57.86,1.8904,0.59
2023-11-15,3503.0,1996.71,0.27,0.16,0.27,0.0,5.0,1084.71,1853.0,1903.0,1056.21,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.28,0.4598,57.45,1.8904,0.57
2023-11-16,3503.0,1566.19,0.27,0.16,0.27,0.0,5.0,850.83,1853.0,1903.0,828.48,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.01,0.4683,59.47,1.8904,0.4471
2023-11-17,3503.0,1401.2,0.27,0.14,0.27,0.0,5.0,761.2,1853.0,1903.0,741.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.4,0.4629,58.23,1.8904,0.4
2023-11-20,3503.0,1401.2,0.27,0.13,0.27,0.0,5.0,761.2,1853.0,1903.0,741.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.68,0.4585,57.09,1.8904,0.4
2023-11-21,3503.0,1400.85,0.27,0.13,0.27,0.0,5.0,761.01,1853.0,1903.0,741.01,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.68,0.4585,57.1,1.8904,0.3999
2023-11-22,3503.0,1401.2,0.27,0.12,0.27,0.0,5.0,761.2,1853.0,1903.0,741.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.68,0.4585,57.09,1.8904,0.4
2023-11-23,3503.0,1331.14,0.27,0.12,0.27,0.0,5.0,723.14,1853.0,1903.0,704.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.7,0.4585,57.08,1.8904,0.38
2023-11-24,3503.0,1401.2,0.27,0.13,0.27,0.0,5.0,761.2,1853.0,1903.0,741.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.31,0.4566,56.54,1.8904,0.4
2023-11-27,3503.0,1371.42,0.27,0.13,0.27,0.0,5.0,745.02,1853.0,1903.0,725.45,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.43,0.4593,57.32,1.8904,0.3915
2023-11-28,3503.0,1366.52,0.27,0.13,0.27,0.0,5.0,742.36,1853.0,1903.0,722.86,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.64,0.4587,57.13,1.8904,0.3901
2023-11-29,3503.0,1383.69,0.27,0.13,0.27,0.0,5.0,751.69,1853.0,1903.0,731.94,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.83,0.458,56.96,1.8904,0.395
2023-11-30,3503.0,1334.29,0.27,0.13,0.27,0.0,5.0,724.85,1853.0,1903.0,705.81,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.26,0.4599,57.47,1.8904,0.3809
2023-12-01,3503.0,1261.08,0.25,0.13,0.25,0.0,5.0,685.08,1853.0,1903.0,667.08,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.02,0.4607,57.68,1.8904,0.36
2023-12-04,3503.0,1296.11,0.25,0.13,0.25,0.0,5.0,704.11,1853.0,1903.0,685.61,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.01,0.4575,56.8,1.8904,0.37
2023-12-05,3503.0,1226.05,0.25,0.13,0.25,0.0,5.0,666.05,1853.0,1903.0,648.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.03,0.4607,57.67,1.8904,0.35
2023-12-06,3503.0,1331.14,0.25,0.14,0.25,0.0,5.0,723.14,1853.0,1903.0,704.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.69,0.4555,56.2,1.8904,0.38
2023-12-07,3503.0,1303.12,0.25,0.14,0.25,0.0,5.0,707.92,1853.0,1903.0,689.32,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.43,0.4593,57.32,1.8904,0.372
2023-12-08,3503.0,1327.64,0.25,0.14,0.25,0.0,5.0,721.24,1853.0,1903.0,702.29,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.91,0.4578,56.9,1.8904,0.379
2023-12-11,3503.0,1261.08,0.25,0.14,0.25,0.0,5.0,685.08,1853.0,1903.0,667.08,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.08,0.4605,57.63,1.8904,0.36
2023-12-12,3503.0,1226.05,0.25,0.14,0.25,0.0,5.0,666.05,1853.0,1903.0,648.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.35,0.4596,57.39,1.8904,0.35
2023-12-13,3503.0,1201.18,0.25,0.15,0.25,0.0,5.0,652.54,1853.0,1903.0,635.39,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.43,0.4593,57.32,1.8904,0.3429
2023-12-14,3503.0,1155.99,0.25,0.15,0.25,0.0,5.0,627.99,1853.0,1903.0,611.49,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.23,0.46,57.5,1.8904,0.33
2023-12-15,3503.0,1148.98,0.25,0.15,0.25,0.0,5.0,624.18,1853.0,1903.0,607.78,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.61,0.4587,57.16,1.8904,0.328
2023-12-18,3503.0,1198.03,0.25,0.15,0.25,0.0,5.0,650.83,1853.0,1903.0,633.73,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,36.19,0.457,56.65,1.8904,0.342
2023-12-19,3503.0,1208.54,0.24,0.15,0.24,0.0,5.0,656.54,1853.0,1903.0,639.29,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.79,0.4582,57.0,1.8904,0.345
2023-12-20,3503.0,1208.18,0.24,0.16,0.24,0.0,5.0,656.34,1853.0,1903.0,639.1,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.68,0.4585,57.09,1.8904,0.3449
2023-12-21,3503.0,1127.97,0.24,0.17,0.24,0.0,5.0,612.77,1853.0,1903.0,596.67,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.88,0.4612,57.81,1.8904,0.322
2023-12-22,3503.0,1139.18,0.24,0.17,0.24,0.0,5.0,618.86,1853.0,1903.0,602.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,35.8,0.4581,56.99,1.8904,0.3252
