,MTF FP Equity_DX_SI_QTY,MTF FP Equity_DX_SHORT_INTEREST_VALUE,MTF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTF FP Equity_DX_SI_MV,MTF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTF FP Equity_DX_SUPPLY_SI_QTY,MTF FP Equity_DX_BROKER_SI_QTY,MTF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTF FP Equity_DX_BROKER_SI_MV_NEW_x,MTF FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTF FP Equity_DX_BROKER_SI_MV_INC_x,MTF FP Equity_DX_BROKER_SI_QTY_ADD,MTF FP Equity_DX_BROKER_SI_QTY_NEW,MTF FP Equity_DX_SUPPLY_SI_MV_DEC,MTF FP Equity_DX_BROKER_SI_QTY_INC,MTF FP Equity_DX_SUPPLY_SI_QTY_DEC,MTF FP Equity_DX_BROKER_SI_MV_NEW_y,MTF FP Equity_DX_BROKER_SI_MV_INC_y,MTF FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTF FP Equity_DX_BROKER_SI_MV_ADD,MTF FP Equity_DX_SUPPLY_SI_QTY_ADD,MTF FP Equity_DX_BROKER_SI_QTY_DEC,MTF FP Equity_DX_SUPPLY_SI_MV,MTF FP Equity_DX_BROKER_SI_MV_DEC,MTF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTF FP Equity_DX_UTILIZATION_QUANTITY,MTF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTF FP Equity_DX_ACTIVE_UTILIZATION_MV,MTF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTF FP Equity_DX_BROKER_SI_CON_RATIO,MTF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTF FP Equity_DX_DEMAND_SUPPLY_RATIO,MTF FP Equity_PX_LAST
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,51153.0,0.0,0.0,,0.0,,0.0,177.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,50950.7,0.0,0.0,,0.0,,0.0,176.3
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,51179.01,0.0,0.0,,0.0,,0.0,177.09
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,51317.73,0.0,0.0,,0.0,,0.0,177.57
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,51213.69,0.0,0.0,,0.0,,0.0,177.21
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,50843.77,0.0,0.0,,0.0,,0.0,175.93
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,50875.56,0.0,0.0,,0.0,,0.0,176.04
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,50531.65,0.0,0.0,,0.0,,0.0,174.85
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,50629.91,0.0,0.0,,0.0,,0.0,175.19
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,49921.86,0.0,0.0,,0.0,,0.0,172.74
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,289.0,49918.97,0.0,0.0,,0.0,,0.0,172.73
2023-08-03,1800.0,309456.0,2.38,0.46,0.31,309456.0,0.0,1800.0,0.0,,,,1800.0,,,,,,,,0.31,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.6915,171.92
2023-08-04,1800.0,310896.0,2.49,0.46,0.31,310896.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.6915,172.72
2023-08-07,1800.0,308988.0,3.09,0.46,0.31,308988.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.6915,171.66
2023-08-08,1800.0,315270.0,3.76,0.46,0.31,315270.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.6915,175.15
2023-08-09,1800.0,314190.0,3.95,0.46,0.32,314190.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.6915,174.55
2023-08-10,1200.0,208356.0,2.78,0.31,0.21,208356.0,0.0,1200.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,173.63
2023-08-11,1200.0,205704.0,2.78,0.31,0.21,205704.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,171.42
2023-08-14,1200.0,205356.0,2.82,0.31,0.21,205356.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,171.13
2023-08-15,1200.0,203652.0,2.77,0.31,0.21,203652.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,169.71
2023-08-16,1200.0,204516.0,2.77,0.31,0.21,204516.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,170.43
2023-08-17,1200.0,202560.0,2.87,0.31,0.2,202560.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,168.8
2023-08-18,1200.0,204564.0,2.91,0.31,0.2,204564.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,170.47
2023-08-21,1200.0,201828.0,3.07,0.31,0.2,201828.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,168.19
2023-08-22,1200.0,204648.0,2.84,0.31,0.2,204648.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,170.54
2023-08-23,1200.0,208344.0,2.59,0.31,0.2,208344.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,173.62
2023-08-24,1200.0,208380.0,2.47,0.31,0.21,208380.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,173.65
2023-08-25,1200.0,207120.0,2.37,0.29,0.21,207120.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.461,172.6
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1200.0,0.0,0.21,0.0,0.0,269.0,46370.22,0.0,0.0,,0.0,,0.0,172.38
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,46795.24,0.0,0.0,,0.0,,0.0,173.96
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,46623.08,0.0,0.0,,0.0,,0.0,173.32
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,47037.34,0.0,0.0,,0.0,,0.0,174.86
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,46356.77,0.0,0.0,,0.0,,0.0,172.33
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,46163.09,0.0,0.0,,0.0,,0.0,171.61
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45756.9,0.0,0.0,,0.0,,0.0,170.1
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45549.77,0.0,0.0,,0.0,,0.0,169.33
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45840.29,0.0,0.0,,0.0,,0.0,170.41
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45972.1,0.0,0.0,,0.0,,0.0,170.9
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45635.85,0.0,0.0,,0.0,,0.0,169.65
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45528.25,0.0,0.0,,0.0,,0.0,169.25
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45598.19,0.0,0.0,,0.0,,0.0,169.51
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45974.79,0.0,0.0,,0.0,,0.0,170.91
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45267.32,0.0,0.0,,0.0,,0.0,168.28
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,44933.76,0.0,0.0,,0.0,,0.0,167.04
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,44877.27,0.0,0.0,,0.0,,0.0,166.83
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,45170.48,0.0,0.0,,0.0,,0.0,167.92
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,44812.71,0.0,0.0,,0.0,,0.0,166.59
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,44691.66,0.0,0.0,,0.0,,0.0,166.14
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,44086.41,0.0,0.0,,0.0,,0.0,163.89
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,43951.91,0.0,0.0,,0.0,,0.0,163.39
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,43690.98,0.0,0.0,,0.0,,0.0,162.42
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,42883.98,0.0,0.0,,0.0,,0.0,159.42
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,43629.11,0.0,0.0,,0.0,,0.0,162.19
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,43118.01,0.0,0.0,,0.0,,0.0,160.29
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,42491.24,0.0,0.0,,0.0,,0.0,157.96
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,42789.83,0.0,0.0,,0.0,,0.0,159.07
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,42916.26,0.0,0.0,,0.0,,0.0,159.54
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,42897.43,0.0,0.0,,0.0,,0.0,159.47
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,43534.96,0.0,0.0,,0.0,,0.0,161.84
2023-10-10,1600.0,260256.0,3.95,0.33,0.26,260256.0,0.0,1600.0,0.0,,,,1600.0,,,,,,,,0.26,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.948,162.66
2023-10-11,1600.0,264944.0,3.96,0.33,0.26,264944.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.948,165.59
2023-10-12,1600.0,261296.0,3.95,0.33,0.26,261296.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.948,163.31
2023-10-13,1600.0,262768.0,3.74,0.33,0.26,262768.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.948,164.23
2023-10-16,1600.0,260512.0,3.68,0.33,0.26,260512.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.948,162.82
2023-10-17,1600.0,257600.0,3.72,0.33,0.26,257600.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.948,161.0
2023-10-18,1600.0,255120.0,3.84,0.33,0.26,255120.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.948,159.45
2023-10-19,1600.0,256000.0,4.13,0.33,0.25,256000.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.948,160.0
2023-10-20,1600.0,255808.0,3.67,0.33,0.26,255808.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.948,159.88
2023-10-23,6800.0,1095956.0,15.55,1.34,1.09,1095956.0,0.0,6800.0,0.0,,,0.83,,,,5200.0,,,0.83,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,25.2788,161.17
2023-10-24,5200.0,838136.0,11.25,1.02,0.84,838136.0,0.0,5200.0,0.0,,,,,,,,,,,,,,1600.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,19.3309,161.18
2023-10-25,5200.0,828724.0,10.64,1.02,0.84,828724.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,19.3309,159.37
2023-10-26,5200.0,832312.0,10.63,1.1,0.83,832312.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,19.3309,160.06
2023-10-27,5200.0,833144.0,11.47,1.1,0.83,833144.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,19.3309,160.22
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5200.0,0.0,0.83,0.0,0.0,269.0,43317.07,0.0,0.0,,0.0,,0.0,161.03
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,269.0,43403.15,0.0,0.0,,0.0,,0.0,161.35
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,44753.4,0.0,0.0,,0.0,,0.0,162.15
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,45396.48,0.0,0.0,,0.0,,0.0,164.48
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,46089.24,0.0,0.0,,0.0,,0.0,166.99
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,45341.28,0.0,0.0,,0.0,,0.0,164.28
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,46080.96,0.0,0.0,,0.0,,0.0,166.96
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,46679.88,0.0,0.0,,0.0,,0.0,169.13
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,46263.12,0.0,0.0,,0.0,,0.0,167.62
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,45890.52,0.0,0.0,,0.0,,0.0,166.27
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,45915.36,0.0,0.0,,0.0,,0.0,166.36
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,46897.92,0.0,0.0,,0.0,,0.0,169.92
2023-11-15,400.0,67520.0,1.0,0.08,0.07,33760.0,200.0,200.0,33760.0,,,,200.0,,,,,,,,0.03,200.0,,0.03,,100.0,42.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.8403,168.8
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.03,,200.0,,,,,,200.0,0.0,0.03,0.0,0.0,276.0,46953.12,0.0,0.0,,0.0,,0.0,170.12
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,46980.72,0.0,0.0,,0.0,,0.0,170.22
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,47038.68,0.0,0.0,,0.0,,0.0,170.43
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,47433.36,0.0,0.0,,0.0,,0.0,171.86
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,47549.28,0.0,0.0,,0.0,,0.0,172.28
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,47124.24,0.0,0.0,,0.0,,0.0,170.74
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,46958.64,0.0,0.0,,0.0,,0.0,170.14
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,47472.0,0.0,0.0,,0.0,,0.0,172.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,276.0,47670.72,0.0,0.0,,0.0,,0.0,172.72
2023-11-29,2000.0,348840.0,4.9,0.42,0.35,348840.0,0.0,2000.0,0.0,,,,2000.0,,,,,,,,0.35,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.2464,174.42
2023-11-30,2000.0,347240.0,4.57,0.42,0.35,347240.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.2464,173.62
2023-12-01,2000.0,351260.0,5.07,0.42,0.35,351260.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.2464,175.63
2023-12-04,2000.0,353200.0,4.83,0.41,0.35,353200.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.2464,176.6
2023-12-05,2000.0,361080.0,5.04,0.41,0.35,361080.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.5789,180.54
2023-12-06,2000.0,365280.0,4.74,0.41,0.36,365280.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.5789,182.64
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.36,0.0,0.0,304.0,55476.96,0.0,0.0,,0.0,,0.0,182.49
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,304.0,54872.0,0.0,0.0,,0.0,,0.0,180.5
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,304.0,54847.68,0.0,0.0,,0.0,,0.0,180.42
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,304.0,55413.12,0.0,0.0,,0.0,,0.0,182.28
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,304.0,55981.6,0.0,0.0,,0.0,,0.0,184.15
2023-12-14,600.0,111144.0,1.03,0.12,0.11,55572.0,300.0,300.0,55572.0,,,,300.0,,,,,,,,0.06,300.0,,0.06,,100.0,49.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.9934,185.24
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.06,,300.0,,,,,,300.0,0.0,0.06,0.0,0.0,504.0,95321.52,0.04,0.0,,0.0,,0.0,189.13
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,304.0,56887.52,0.0,0.0,,0.0,,0.0,187.13
2023-12-19,600.0,113970.0,0.87,0.12,0.11,56985.0,300.0,300.0,56985.0,,,,300.0,,,,,,,,0.06,300.0,,0.06,,100.0,49.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.9934,189.95
2023-12-20,600.0,114744.0,0.86,0.12,0.11,57372.0,300.0,300.0,57372.0,,,,,,,,,,,,,,,0.06,,100.0,50.51,0.0,0.0,0.0,100.0,,1.0,100.0,1.0101,191.24
2023-12-21,600.0,114990.0,0.84,0.12,0.12,57495.0,300.0,300.0,57495.0,,,,,,,,,,,,,,,0.06,,100.0,50.51,0.0,0.0,0.0,100.0,,1.0,100.0,1.0101,191.65
2023-12-22,600.0,114588.0,0.86,0.12,0.11,57294.0,300.0,300.0,57294.0,,,,,,,,,,,,,,,0.06,,100.0,50.51,0.0,0.0,0.0,100.0,,1.0,100.0,1.0101,190.98
2023-12-25,600.0,114588.0,0.84,0.12,0.11,57294.0,300.0,300.0,57294.0,,,,,,,,,,,,,,,0.06,,100.0,50.51,0.0,0.0,0.0,100.0,,1.0,100.0,1.0101,
2023-12-26,600.0,114588.0,0.84,0.12,0.11,57294.0,300.0,300.0,57294.0,,,,,,,,,,,,,,,0.06,,100.0,50.51,0.0,0.0,0.0,100.0,,1.0,100.0,1.0101,
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.06,,300.0,,,,,,300.0,0.0,0.06,0.0,0.0,294.0,56815.5,0.0,0.0,,0.0,,0.0,193.25
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2551.0,486271.62,0.6,0.0,,0.0,,0.0,190.62
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2551.0,478516.58,0.6,0.0,,0.0,,0.0,187.58
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2551.0,478516.58,0.6,0.0,,0.0,,0.0,
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2551.0,474562.53,0.6,0.0,,0.0,,0.0,186.03
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2551.0,478338.01,0.6,0.0,,0.0,,0.0,187.51
2024-01-04,600.0,111012.0,0.71,0.12,0.11,55506.0,300.0,300.0,55506.0,,,,300.0,,,,,,,,0.06,300.0,,0.06,,100.0,10.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2105,185.02
2024-01-05,600.0,110604.0,0.68,0.12,0.11,55302.0,300.0,300.0,55302.0,,,,,,,,,,,,,,,0.06,,100.0,10.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2105,184.34
