,ALUVI FP Equity_DX_SI_QTY,ALUVI FP Equity_DX_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALUVI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALUVI FP Equity_DX_SI_MV,ALUVI FP Equity_DX_DSS,ALUVI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SUPPLY_SI_QTY,ALUVI FP Equity_DX_BROKER_SI_QTY,ALUVI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALUVI FP Equity_DX_BROKER_SI_MV_INC_x,ALUVI FP Equity_DX_BROKER_SI_QTY_ADD,ALUVI FP Equity_DX_SUPPLY_SI_MV_DEC,ALUVI FP Equity_DX_BROKER_SI_QTY_INC,ALUVI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALUVI FP Equity_DX_BROKER_SI_MV_INC_y,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALUVI FP Equity_DX_BROKER_SI_MV_ADD,ALUVI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALUVI FP Equity_DX_BROKER_SI_QTY_DEC,ALUVI FP Equity_DX_SUPPLY_SI_MV,ALUVI FP Equity_DX_BROKER_SI_MV_DEC,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALUVI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALUVI FP Equity_DX_BROKER_SI_CON_RATIO,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALUVI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-08-30,6030.0,36180.0,0.28,0.71,0.19,0.04,0.0,22776.0,3796.0,3796.0,22776.0,,,,,,,,,,,,0.02,,100.0,97.36,0.0,0.0,0.0,100.0,25.9,0.6161,74.1,1.5466
2023-08-31,6266.0,36969.4,0.29,0.75,0.19,0.04,0.0,23092.6,3914.0,3914.0,23092.6,118.0,0.0,,,118.0,,0.0,118.0,,,,0.02,,100.0,97.44,0.0,0.0,0.0,100.0,24.93,0.6257,75.07,1.5599
2023-09-01,6668.0,40008.0,0.31,0.82,0.21,0.04,0.0,24690.0,4115.0,4115.0,24690.0,201.0,0.0,,,201.0,,0.0,201.0,,,,0.02,,100.0,97.56,0.0,0.0,0.0,100.0,23.43,0.6412,76.57,1.5808
2023-09-04,7168.0,40427.52,0.33,0.89,0.22,0.04,0.0,26028.6,4615.0,4615.0,26028.6,500.0,0.0,,,500.0,,0.0,500.0,,,,0.03,,100.0,97.82,0.0,0.0,0.0,100.0,28.68,0.5909,71.32,1.5193
2023-09-05,7045.0,41001.9,0.32,0.89,0.22,0.04,0.0,26143.44,4492.0,4492.0,26143.44,,,,0.0,,123.0,,,,,123.0,0.03,0.0,100.0,95.21,0.0,0.0,0.0,100.0,27.52,0.601,72.48,1.4932
2023-09-06,7045.0,38043.0,0.32,0.93,0.22,0.04,0.0,24256.8,4492.0,4492.0,24256.8,,,,,,,,,,,,0.03,,100.0,95.21,0.0,0.0,0.0,100.0,27.52,0.601,72.48,1.4932
2023-09-07,7335.0,41076.0,0.34,0.95,0.23,0.04,0.0,25967.2,4637.0,4637.0,25967.2,145.0,0.0,,,145.0,,0.0,145.0,,,,0.03,,100.0,97.83,0.0,0.0,0.0,100.0,26.43,0.6111,73.57,1.5475
2023-09-08,7031.0,37826.78,0.32,0.98,0.22,0.04,0.0,24129.3,4485.0,4485.0,24129.3,,,,0.0,,152.0,,,,,152.0,0.03,0.0,100.0,97.76,0.0,0.0,0.0,100.0,27.58,0.6006,72.42,1.5325
2023-09-11,7031.0,36983.06,0.32,1.0,0.22,0.04,0.0,23591.1,4485.0,4485.0,23591.1,,,,,,,,,,,,0.02,,100.0,97.76,0.0,0.0,0.0,100.0,27.58,0.6006,72.42,1.5325
2023-09-12,7231.0,37167.34,0.33,1.09,0.22,0.04,0.0,24080.9,4685.0,4685.0,24080.9,200.0,0.0,,,200.0,,0.0,200.0,,,,0.02,,100.0,97.85,0.0,0.0,0.0,100.0,29.58,0.5834,70.42,1.5102
2023-09-13,7231.0,38468.92,0.33,1.17,0.22,0.04,0.0,24924.2,4685.0,4685.0,24924.2,,,,,,,,,,,,0.02,,100.0,97.85,0.0,0.0,0.0,100.0,29.58,0.5834,70.42,1.5102
2023-09-14,7631.0,39681.2,0.35,1.29,0.24,0.04,0.0,26442.0,5085.0,5085.0,26442.0,400.0,0.0,,,400.0,,0.0,400.0,,,,0.03,,100.0,98.01,0.0,0.0,0.0,100.0,33.27,0.556,66.73,1.4709
2023-09-15,7541.0,38760.74,0.35,1.4,0.23,0.04,0.0,25905.6,5040.0,5040.0,25905.6,,,,0.0,,45.0,,,,,45.0,0.03,0.0,100.0,97.15,0.0,0.0,0.0,100.0,33.67,0.5533,66.33,1.4535
2023-09-18,7341.0,37585.92,0.34,1.43,0.23,0.04,0.0,25292.8,4940.0,4940.0,25292.8,,,,0.0,,100.0,,,,,100.0,0.03,0.0,100.0,97.96,0.0,0.0,0.0,100.0,34.59,0.5475,65.41,1.4557
2023-09-19,7341.0,36705.0,0.34,1.63,0.23,0.04,0.0,24700.0,4940.0,4940.0,24700.0,,,,,,,,,,,,0.03,,100.0,97.96,0.0,0.0,0.0,100.0,34.59,0.5475,65.41,1.4557
2023-09-20,6939.0,34209.27,0.32,1.56,0.21,0.03,0.0,23363.27,4739.0,4739.0,23363.27,,,,0.0,,201.0,,,,,201.0,0.02,0.0,100.0,97.87,0.0,0.0,0.0,100.0,36.59,0.536,63.41,1.4331
2023-09-21,6939.0,34695.0,0.32,1.57,0.21,0.03,0.0,23695.0,4739.0,4739.0,23695.0,,,,,,,,,,,,0.02,,100.0,97.87,0.0,0.0,0.0,100.0,36.59,0.536,63.41,1.4331
2023-09-22,6677.0,33318.23,0.31,1.51,0.21,0.03,0.0,22340.23,4739.0,4477.0,23647.61,,,,,,,,,,,262.0,0.02,0.0,100.0,97.87,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-09-25,6677.0,33385.0,0.31,1.55,0.21,0.03,0.0,22385.0,4477.0,4477.0,22385.0,,,,0.0,,262.0,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-09-26,6677.0,31782.52,0.31,1.49,0.21,0.03,0.0,21310.52,4477.0,4477.0,21310.52,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-09-27,6677.0,29445.57,0.31,1.47,0.21,0.03,0.0,19743.57,4477.0,4477.0,19743.57,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-09-28,6677.0,27375.7,0.31,1.48,0.21,0.03,0.0,18355.7,4477.0,4477.0,18355.7,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-09-29,6677.0,26708.0,0.31,1.45,0.21,0.03,0.0,17908.0,4477.0,4477.0,17908.0,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-02,6677.0,25973.53,0.31,1.45,0.21,0.03,0.0,17415.53,4477.0,4477.0,17415.53,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-03,6677.0,25773.22,0.31,1.45,0.21,0.03,0.0,17281.22,4477.0,4477.0,17281.22,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-04,6677.0,26173.84,0.31,1.48,0.21,0.03,0.0,17549.84,4477.0,4477.0,17549.84,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-05,6677.0,26040.3,0.31,1.53,0.21,0.03,0.0,17460.3,4477.0,4477.0,17460.3,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-06,6677.0,25105.52,0.31,1.54,0.21,0.03,0.0,16833.52,4477.0,4477.0,16833.52,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-09,6677.0,24838.44,0.31,1.58,0.21,0.03,0.0,16654.44,4477.0,4477.0,16654.44,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-10,6677.0,25172.29,0.31,1.82,0.21,0.02,0.0,16878.29,4477.0,4477.0,16878.29,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-11,6677.0,27242.16,0.31,1.84,0.21,0.03,0.0,18266.16,4477.0,4477.0,18266.16,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-12,6677.0,25706.45,0.31,1.79,0.21,0.03,0.0,17236.45,4477.0,4477.0,17236.45,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-13,6677.0,23770.12,0.31,1.75,0.21,0.03,0.0,15938.12,4477.0,4477.0,15938.12,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-16,6677.0,25372.6,0.31,1.76,0.21,0.02,0.0,17012.6,4477.0,4477.0,17012.6,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-17,6677.0,24771.67,0.31,1.83,0.21,0.03,0.0,16609.67,4477.0,4477.0,16609.67,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-18,6677.0,25906.76,0.31,1.85,0.21,0.02,0.0,17370.76,4477.0,4477.0,17370.76,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-19,6677.0,26307.38,0.31,1.95,0.21,0.03,0.0,17639.38,4477.0,4477.0,17639.38,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-20,6677.0,26040.3,0.31,1.92,0.21,0.03,0.0,17460.3,4477.0,4477.0,17460.3,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-23,6677.0,26040.3,0.31,1.9,0.21,0.03,0.0,17460.3,4477.0,4477.0,17460.3,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-24,6677.0,26708.0,0.31,1.91,0.21,0.03,0.0,17908.0,4477.0,4477.0,17908.0,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-25,6677.0,26641.23,0.31,1.92,0.21,0.03,0.0,17863.23,4477.0,4477.0,17863.23,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-26,6677.0,26641.23,0.31,1.89,0.21,0.03,0.0,17863.23,4477.0,4477.0,17863.23,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-27,6677.0,27442.47,0.31,1.94,0.21,0.03,0.0,18400.47,4477.0,4477.0,18400.47,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-10-30,6677.0,26440.92,0.31,1.89,0.21,0.03,0.0,17728.92,4477.0,4477.0,17728.92,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.44,0.5485,65.56,1.379
2023-10-31,6677.0,26975.08,0.31,1.87,0.21,0.03,0.0,18087.08,4477.0,4477.0,18087.08,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-01,6677.0,25572.91,0.31,1.9,0.21,0.03,0.0,17146.91,4477.0,4477.0,17146.91,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-02,6677.0,25973.53,0.31,1.91,0.21,0.03,0.0,17415.53,4477.0,4477.0,17415.53,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-03,6677.0,25172.29,0.31,1.91,0.21,0.03,0.0,16878.29,4477.0,4477.0,16878.29,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-06,6677.0,25372.6,0.31,1.89,0.21,0.03,0.0,17012.6,4477.0,4477.0,17012.6,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-07,6677.0,25172.29,0.31,1.97,0.21,0.03,0.0,16878.29,4477.0,4477.0,16878.29,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-08,6677.0,25773.22,0.31,2.01,0.21,0.03,0.0,17281.22,4477.0,4477.0,17281.22,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-09,6677.0,25305.83,0.31,2.14,0.21,0.03,0.0,16967.83,4477.0,4477.0,16967.83,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-10,6677.0,26440.92,0.31,2.25,0.21,0.03,0.0,17728.92,4477.0,4477.0,17728.92,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-13,6677.0,25172.29,0.31,2.3,0.21,0.03,0.0,16878.29,4477.0,4477.0,16878.29,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-14,6677.0,25105.52,0.31,2.52,0.21,0.03,0.0,16833.52,4477.0,4477.0,16833.52,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-15,6677.0,24037.2,0.31,2.64,0.21,0.03,0.0,16117.2,4477.0,4477.0,16117.2,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-16,6677.0,25038.75,0.31,2.45,0.21,0.02,0.0,16788.75,4477.0,4477.0,16788.75,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-17,6677.0,25038.75,0.31,2.35,0.21,0.03,0.0,16788.75,4477.0,4477.0,16788.75,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-20,6677.0,23836.89,0.31,2.4,0.21,0.03,0.0,15982.89,4477.0,4477.0,15982.89,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-21,6677.0,22034.1,0.31,2.4,0.21,0.02,0.0,14774.1,4477.0,4477.0,14774.1,,,,,,,,,,,,0.02,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-22,6677.0,20698.7,0.31,2.23,0.21,0.02,0.0,13878.7,4477.0,4477.0,13878.7,,,,,,,,,,,,0.01,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-23,6677.0,20832.24,0.31,2.09,0.21,0.02,0.0,13968.24,4477.0,4477.0,13968.24,,,,,,,,,,,,0.01,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-24,6677.0,20698.7,0.31,1.49,0.21,0.02,0.0,13878.7,4477.0,4477.0,13878.7,,,,,,,,,,,,0.01,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-27,6677.0,18695.6,0.31,1.35,0.21,0.02,0.0,12535.6,4477.0,4477.0,12535.6,,,,,,,,,,,,0.01,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-28,6677.0,18027.9,0.31,1.05,0.21,0.02,0.0,12087.9,4477.0,4477.0,12087.9,,,,,,,,,,,,0.01,,100.0,92.46,0.0,0.0,0.0,100.0,34.1,0.5505,65.9,1.379
2023-11-29,6677.0,18027.9,0.31,0.98,0.21,0.02,0.0,12087.9,4477.0,4477.0,12087.9,,,,,,,,,,,,0.01,,100.0,92.46,0.0,0.0,0.0,100.0,33.93,0.5516,66.07,1.379
2023-11-30,4877.0,13167.9,0.22,0.69,0.15,0.01,0.0,9657.9,3577.0,3577.0,9657.9,,,,0.0,,900.0,,,,,900.0,0.01,0.0,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-01,4877.0,13167.9,0.22,0.69,0.15,0.01,0.0,9657.9,3577.0,3577.0,9657.9,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-04,4877.0,13265.44,0.22,0.68,0.15,0.01,0.0,9729.44,3577.0,3577.0,9729.44,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-05,4877.0,13850.68,0.22,0.64,0.15,0.01,0.0,10158.68,3577.0,3577.0,10158.68,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-06,4877.0,15557.63,0.22,0.59,0.15,0.01,0.0,11410.63,3577.0,3577.0,11410.63,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-07,4877.0,15167.47,0.22,0.55,0.15,0.02,0.0,11124.47,3577.0,3577.0,11124.47,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-08,4277.0,13472.55,0.2,0.47,0.13,0.01,0.0,13472.55,4277.0,4277.0,13472.55,500.0,0.0,,,700.0,,0.0,500.0,,200.0,,0.01,,100.0,92.14,0.0,0.0,0.0,100.0,46.95,0.5019,53.05,0.9214
2023-12-11,4277.0,12916.54,0.2,0.47,0.13,0.01,0.0,12916.54,4277.0,4277.0,12916.54,,,,,,,,,,,,0.01,,100.0,96.29,0.0,0.0,0.0,100.0,46.77,0.5021,53.23,0.9629
2023-12-12,4277.0,12788.23,0.2,0.47,0.13,0.01,0.0,12788.23,4277.0,4277.0,12788.23,,,,,,,,,,,,0.01,,100.0,96.29,0.0,0.0,0.0,100.0,46.77,0.5021,53.23,0.9629
2023-12-13,4277.0,12831.0,0.2,0.46,0.13,0.01,0.0,12831.0,4277.0,4277.0,12831.0,,,,,,,,,,,,0.01,,100.0,96.29,0.0,0.0,0.0,100.0,46.77,0.5021,53.23,0.9629
2023-12-14,5877.0,17043.3,0.27,0.63,0.18,0.02,0.0,11823.3,4077.0,4077.0,11823.3,,,,0.0,,200.0,,,,,200.0,0.01,0.0,100.0,91.78,0.0,0.0,0.0,100.0,38.74,0.5253,61.26,1.3231
2023-12-15,5877.0,17102.07,0.27,0.61,0.18,0.02,0.0,11864.07,4077.0,4077.0,11864.07,,,,,,,,,,,,0.01,,100.0,91.78,0.0,0.0,0.0,100.0,38.74,0.5253,61.26,1.3231
2023-12-18,4877.0,14387.15,0.22,0.51,0.15,0.01,0.0,10552.15,3577.0,3577.0,10552.15,,,,0.0,,500.0,,,,,500.0,0.01,0.0,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-19,4877.0,14582.23,0.22,0.51,0.15,0.01,0.0,10695.23,3577.0,3577.0,10695.23,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-20,4877.0,14631.0,0.22,0.5,0.15,0.01,0.0,10731.0,3577.0,3577.0,10731.0,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-21,4877.0,15167.47,0.22,0.5,0.15,0.01,0.0,11124.47,3577.0,3577.0,11124.47,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-22,4877.0,14923.62,0.22,0.49,0.15,0.02,0.0,10945.62,3577.0,3577.0,10945.62,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.69,0.5022,53.31,1.2372
2023-12-25,4877.0,14923.62,0.22,0.49,0.15,0.02,0.0,10945.62,3577.0,3577.0,10945.62,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.53,0.5024,53.47,1.2372
2023-12-26,4877.0,14923.62,0.22,0.49,0.15,0.02,0.0,10945.62,3577.0,3577.0,10945.62,,,,,,,,,,,,0.01,,100.0,90.74,0.0,0.0,0.0,100.0,46.52,0.5024,53.48,1.2372
2023-12-27,3777.0,12275.25,0.17,0.38,0.12,0.01,0.0,12275.25,3777.0,3777.0,12275.25,,0.0,,,200.0,,0.0,,,200.0,,0.01,,100.0,95.81,0.0,0.0,0.0,100.0,39.91,0.5204,60.09,0.9581
2023-12-28,7354.0,24562.36,0.34,0.71,0.23,0.02,0.0,12615.18,3777.0,3777.0,12615.18,,,,,,,,,,,,0.01,,100.0,95.81,0.0,0.0,0.0,100.0,38.08,0.5284,61.92,1.8656
2023-12-29,11354.0,39966.08,0.52,1.04,0.35,0.04,0.0,20335.04,5777.0,5777.0,20335.04,2000.0,0.01,,,2000.0,,0.01,2000.0,,,,0.02,,100.0,97.22,0.0,0.0,0.0,100.0,40.11,0.5196,59.89,1.9108
2024-01-01,9077.0,31951.04,0.42,0.82,0.28,0.03,0.0,19631.04,5777.0,5577.0,20335.04,,,,,,,,,,,200.0,0.02,0.0,100.0,97.22,0.0,0.0,0.0,100.0,25.52,0.6199,74.48,1.5276
2024-01-02,8877.0,30625.65,0.41,0.8,0.28,0.03,0.0,19240.65,5577.0,5577.0,19240.65,,,,0.0,,200.0,,,,,,0.02,,100.0,93.86,0.0,0.0,0.0,100.0,25.65,0.6186,74.35,1.4939
2024-01-03,8877.0,30891.96,0.41,0.79,0.28,0.03,0.0,19407.96,5577.0,5577.0,19407.96,,,,,,,,,,,,0.02,,100.0,93.86,0.0,0.0,0.0,100.0,25.65,0.6186,74.35,1.4939
2024-01-04,6321.0,22755.6,0.29,0.56,0.2,0.02,0.0,15555.6,4321.0,4321.0,15555.6,,0.0,,0.01,44.0,1600.0,0.0,,,344.0,1300.0,0.02,0.0,100.0,68.74,0.0,0.0,0.0,100.0,36.69,0.5354,63.31,1.0056
2024-01-05,6239.0,23333.86,0.29,0.54,0.19,0.02,0.0,15853.86,4239.0,4239.0,15853.86,,,,0.0,,82.0,,,,,82.0,0.02,0.0,100.0,71.34,0.0,0.0,0.0,100.0,35.89,0.5398,64.11,1.05
2024-01-08,6737.0,26948.0,0.31,0.58,0.21,0.03,0.0,17952.0,4488.0,4488.0,17952.0,249.0,0.0,,,249.0,,0.0,249.0,,,,0.02,,100.0,97.76,0.0,0.0,0.0,100.0,33.23,0.5562,66.77,1.4674
2024-01-09,6737.0,27419.59,0.31,0.56,0.21,0.03,0.0,18266.16,4488.0,4488.0,18266.16,,,,,,,,,,,,0.02,,100.0,97.76,0.0,0.0,0.0,100.0,33.23,0.5562,66.77,1.4674
2024-01-10,6737.0,25667.97,0.31,0.62,0.21,0.03,0.0,17099.28,4488.0,4488.0,17099.28,,,,,,,,,,,,0.02,,100.0,97.76,0.0,0.0,0.0,100.0,33.23,0.5562,66.77,1.4674
2024-01-11,6737.0,26206.93,0.31,0.64,0.21,0.03,0.0,17458.32,4488.0,4488.0,17458.32,,,,,,,,,,,,0.02,,100.0,97.76,0.0,0.0,0.0,100.0,33.23,0.5562,66.77,1.4674
2024-01-12,6737.0,26678.52,0.31,0.74,0.21,0.03,0.0,17772.48,4488.0,4488.0,17772.48,,,,,,,,,,,,0.02,,100.0,97.76,0.0,0.0,0.0,100.0,33.23,0.5562,66.77,1.4674
2024-01-15,6737.0,26813.26,0.31,0.78,0.21,0.03,0.0,17862.24,4488.0,4488.0,17862.24,,,,,,,,,,,,0.02,,100.0,97.76,0.0,0.0,0.0,100.0,33.45,0.5548,66.55,1.4674
2024-01-16,6239.0,25455.12,0.29,0.71,0.19,0.02,0.0,17295.12,4239.0,4239.0,17295.12,,,,0.0,,249.0,,,,,249.0,0.02,0.0,100.0,97.63,0.0,0.0,0.0,100.0,35.89,0.5398,64.11,1.4369
2024-01-17,8039.0,33442.24,0.37,0.88,0.25,0.03,0.0,21378.24,5139.0,5139.0,21378.24,900.0,0.0,,,900.0,,0.0,900.0,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
2024-01-18,8039.0,31834.44,0.37,0.89,0.25,0.03,0.0,20350.44,5139.0,5139.0,20350.44,,,,,,,,,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
2024-01-19,8039.0,32879.51,0.37,0.94,0.25,0.03,0.0,21018.51,5139.0,5139.0,21018.51,,,,,,,,,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
2024-01-22,8039.0,32879.51,0.37,1.01,0.25,0.03,0.0,21018.51,5139.0,5139.0,21018.51,,,,,,,,,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
2024-01-23,8039.0,33040.29,0.37,1.1,0.25,0.03,0.0,21121.29,5139.0,5139.0,21121.29,,,,,,,,,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
2024-01-24,8039.0,32718.73,0.37,1.11,0.25,0.03,0.0,20915.73,5139.0,5139.0,20915.73,,,,,,,,,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
2024-01-25,8039.0,33763.8,0.37,1.08,0.25,0.03,0.0,21583.8,5139.0,5139.0,21583.8,,,,,,,,,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
2024-01-26,8039.0,34889.26,0.37,1.08,0.25,0.03,0.0,22303.26,5139.0,5139.0,22303.26,,,,,,,,,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
2024-01-29,8039.0,33763.8,0.37,1.08,0.25,0.03,0.0,21583.8,5139.0,5139.0,21583.8,,,,,,,,,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
2024-01-30,8039.0,32959.9,0.37,1.07,0.25,0.03,0.0,21069.9,5139.0,5139.0,21069.9,,,,,,,,,,,,0.02,,100.0,98.04,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5336
