,KRW FP Equity_DX_SI_QTY,KRW FP Equity_DX_SHORT_INTEREST_VALUE,KRW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,KRW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,KRW FP Equity_DX_SI_MV,KRW FP Equity_DX_DSS,KRW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,KRW FP Equity_DX_SUPPLY_SI_QTY,KRW FP Equity_DX_BROKER_SI_QTY,KRW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,KRW FP Equity_DX_BROKER_SI_MV_NEW_x,KRW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,KRW FP Equity_DX_SUPPLY_SI_QTY_INC_x,KRW FP Equity_DX_BROKER_SI_MV_INC_x,KRW FP Equity_DX_SUPPLY_SI_MV_NEW,KRW FP Equity_DX_BROKER_SI_QTY_ADD,KRW FP Equity_DX_BROKER_SI_QTY_NEW,KRW FP Equity_DX_SUPPLY_SI_MV_DEC,KRW FP Equity_DX_BROKER_SI_QTY_INC,KRW FP Equity_DX_SUPPLY_SI_QTY_DEC,KRW FP Equity_DX_BROKER_SI_MV_NEW_y,KRW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,KRW FP Equity_DX_BROKER_SI_MV_INC_y,KRW FP Equity_DX_SUPPLY_SI_QTY_INC_y,KRW FP Equity_DX_BROKER_SI_MV_ADD,KRW FP Equity_DX_SUPPLY_SI_QTY_ADD,KRW FP Equity_DX_BROKER_SI_QTY_DEC,KRW FP Equity_DX_SUPPLY_SI_MV,KRW FP Equity_DX_BROKER_SI_MV_DEC,KRW FP Equity_DX_SUPPLY_SI_MV_RMV,KRW FP Equity_DX_BROKER_SI_MV_RMV,KRW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,KRW FP Equity_DX_UTILIZATION_QUANTITY,KRW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,KRW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,KRW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,KRW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,KRW FP Equity_DX_ACTIVE_UTILIZATION_MV,KRW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,KRW FP Equity_DX_BROKER_SI_CON_RATIO,KRW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,KRW FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-03-22,5757.0,178409.43,0.28,0.12,0.18,,178409.43,0.0,5757.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.98,0.7741,87.02,0.0
2010-03-23,7757.0,241940.83,0.39,0.17,0.24,,241940.83,0.0,7757.0,0.0,,,,0.06,,,,,2000.0,,,,0.06,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.63,0.8259,90.37,0.0
2010-03-24,5757.0,181287.93,0.32,0.12,0.18,,181287.93,0.0,5757.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.06,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.96,0.7743,87.04,0.0
2010-03-25,5757.0,183015.03,0.32,0.12,0.18,,183015.03,0.0,5757.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.89,0.7754,87.11,0.0
2010-03-26,9807.0,304801.56,0.57,0.21,0.31,,304801.56,0.0,9807.0,0.0,,,,0.13,,,,,4050.0,,,,0.13,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.06,0.8032,88.94,0.0
2010-03-29,9400.0,297980.0,0.54,0.2,0.3,,297980.0,0.0,9400.0,0.0,,,,,,,,,,,,,,,,,407.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.34,0.8639,92.66,0.0
2010-03-30,9050.0,287609.0,0.49,0.2,0.29,,287609.0,0.0,9050.0,0.0,,,,,,,,,,,,,,,,,350.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.71,0.9285,96.29,0.0
2010-03-31,20559.0,652131.48,1.12,0.45,0.65,,652131.48,0.0,20559.0,0.0,,,,0.36,,,,,11509.0,,,,0.36,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.64,0.9677,98.36,0.0
2010-04-01,20559.0,670428.99,1.09,0.45,0.66,,670428.99,0.0,20559.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.69,0.9668,98.31,0.0
2010-04-02,20559.0,670428.99,1.04,0.45,0.65,,670428.99,0.0,20559.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.71,0.9663,98.29,0.0
2010-04-05,20559.0,670428.99,1.04,0.45,0.65,,670428.99,0.0,20559.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.71,0.9663,98.29,0.0
2010-04-06,20209.0,675182.69,1.02,0.44,0.64,,675182.69,0.0,20209.0,0.0,,,,,,,,,,,,,,,,,350.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-04-07,39209.0,1301346.71,1.92,0.85,1.28,,1301346.71,0.0,39209.0,0.0,,,,0.05,,18000.0,,,1000.0,,,,0.05,,0.6,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.8,0.502,53.2,0.0
2010-04-08,39944.0,1330135.2,1.86,0.86,1.32,,1330135.2,0.0,39944.0,0.0,,,,,,735.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.34,0.4848,52.81,0.0
2010-04-09,40301.0,1336381.16,1.83,0.87,1.34,,1336381.16,0.0,40301.0,0.0,,,,0.01,,,,,357.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.74,0.4771,52.55,0.0
2010-04-12,38301.0,1241718.42,1.56,0.83,1.27,,1241718.42,0.0,38301.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.07,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.94,0.4732,50.2,0.0
2010-04-13,37251.0,1204697.34,1.47,0.81,1.22,,1204697.34,0.0,37251.0,0.0,,,,0.15,,,,,4650.0,,,,0.15,,,,5700.0,0.0,0.19,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.61,0.3882,48.01,0.0
2010-04-14,17516.0,576626.72,0.66,0.38,0.57,,576626.72,0.0,17516.0,0.0,,,,,,,,,,,,,,,,,19735.0,0.0,0.64,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.3,0.5942,71.7,0.0
2010-04-15,12709.0,423463.88,0.44,0.28,0.41,,423463.88,0.0,12709.0,0.0,,,,0.01,,,,,400.0,,,,0.01,,,,5207.0,0.0,0.18,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.83,0.5103,57.17,0.0
2010-04-16,12709.0,417236.47,0.37,0.28,0.42,,417236.47,0.0,12709.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.89,0.5101,57.11,0.0
2010-04-19,7302.0,236219.7,0.21,0.16,0.24,0.0,236219.7,0.0,7302.0,0.0,,,,,,,,,,,,,,,,,5407.0,0.0,0.18,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1569
2010-04-20,29302.0,961398.62,0.81,0.63,0.97,1.0,961398.62,22000.0,29302.0,721820.0,,,,0.73,,,,,22000.0,,,,0.73,,,22000.0,,0.71,,,,43.96,43.96,28050.0,920320.5,,0.91,43.96,,1.0,100.0,0.5855
2010-04-21,29302.0,977807.74,0.8,0.62,0.95,1.0,977807.74,22000.0,29302.0,734140.0,,,,,,,,,,,,,,,,,,0.72,,,,43.96,43.96,28050.0,936028.5,,0.92,43.96,,1.0,100.0,0.5855
2010-04-22,29302.0,975756.6,0.82,0.62,0.96,1.0,975756.6,22000.0,29302.0,732600.0,,,,,,,,,,,,,,,,,,0.73,,,,43.96,43.96,28050.0,934065.0,,0.94,43.96,,1.0,100.0,0.5855
2010-04-23,22000.0,738320.0,0.61,0.46,0.74,1.0,738320.0,22000.0,22000.0,738320.0,,,,,,,,,,,,,,,,,7302.0,0.73,0.21,,,43.96,43.96,28050.0,941358.0,,0.93,43.96,,1.0,100.0,0.4396
2010-04-26,22000.0,749320.0,0.61,0.46,0.74,1.0,749320.0,22000.0,22000.0,749320.0,,,,,,,,,,,,,,,,,,0.74,,,,43.96,43.96,28050.0,955383.0,,0.94,43.96,,1.0,100.0,0.4396
2010-04-27,22000.0,729960.0,0.62,0.46,0.74,1.0,729960.0,22000.0,22000.0,729960.0,,,,,,,,,,,,,,,,,,0.75,,,,43.96,43.96,28050.0,930699.0,,0.96,43.96,,1.0,100.0,0.4396
2010-04-28,19046.0,638421.92,0.52,0.4,0.63,1.0,638421.92,22000.0,19046.0,737440.0,,,,,,11744.0,,,,,,,,,0.39,,14698.0,0.73,0.49,,,41.62,38.16,30860.0,1034427.2,,1.03,41.62,38.54,0.47,56.48,0.3303
2010-04-29,19046.0,644326.18,0.53,0.4,0.64,1.0,644326.18,7302.0,19046.0,247026.66,,,,,,,,0.49,,14698.0,,,,,,,,0.24,,,,13.81,12.67,45558.0,1541227.14,,1.52,13.81,38.72,0.4699,56.36,0.3303
2010-04-30,18102.0,611666.58,0.5,0.38,0.61,1.0,611666.58,7302.0,18102.0,246734.58,,,,,,,,,,,,,,,,,944.0,0.25,0.03,,,13.81,12.67,45558.0,1539404.82,,1.54,13.81,40.15,0.5194,59.85,0.314
2010-05-03,33102.0,1108917.0,0.92,0.69,1.12,1.0,1108917.0,7302.0,33102.0,244617.0,,,,,,15000.0,,,,,,,,,0.51,,,0.25,,,,13.81,12.67,45558.0,1526193.0,,1.54,13.81,32.67,0.3612,45.46,0.5741
2010-05-04,33102.0,1086407.64,0.92,0.69,1.11,1.0,1086407.64,7302.0,33102.0,239651.64,,,,,,,,,,,,,,,,,,0.24,,,,13.81,12.67,45558.0,1495213.56,,1.53,13.81,32.48,0.3614,45.58,0.5741
2010-05-05,33102.0,1068532.56,0.93,0.69,1.12,1.0,1068532.56,7302.0,33102.0,235708.56,,,,,,,,,,,,,,,,,,0.24,,,,13.81,12.67,45558.0,1470612.24,,1.49,13.81,32.63,0.3605,45.32,0.5741
2010-05-06,33102.0,1075815.0,0.93,0.69,1.1,1.0,1075815.0,7302.0,33102.0,237315.0,,,,,,,,,,,,,,,,,,0.24,,,,13.81,12.67,45558.0,1480635.0,,1.49,13.81,31.6,0.3618,46.03,0.5741
2010-05-07,33102.0,1038409.74,0.72,0.69,1.11,1.0,1038409.74,9602.0,33102.0,301214.74,,,,,,,,,,,,,,,,2300.0,,0.31,,,,17.41,16.65,45558.0,1429154.46,,1.48,17.41,31.75,0.3616,45.93,0.5741
2010-05-10,33102.0,1100972.52,0.47,0.69,1.09,1.0,1100972.52,9602.0,33102.0,319362.52,,,,,,,,,,,,,,,,,,0.3,,,,17.41,16.65,45558.0,1515259.08,,1.42,17.42,30.99,0.3627,46.44,0.5741
2010-05-11,33102.0,1094021.1,0.45,0.69,1.08,1.0,1094021.1,9602.0,33102.0,317346.1,,,,,,,,,,,,,,,,,,0.32,,,,17.41,16.65,45558.0,1505691.9,,1.51,17.41,31.32,0.3657,46.94,0.5741
2010-05-12,27302.0,903969.22,0.37,0.57,0.91,1.0,903969.22,9602.0,27302.0,317922.22,,,,,,5000.0,,,,,,,,,0.17,,10800.0,0.32,0.34,,,17.41,16.65,45558.0,1508425.38,,1.51,17.4,25.89,0.4128,55.92,0.4735
2010-05-13,23571.0,796699.8,0.32,0.49,0.79,1.0,796699.8,9602.0,23571.0,324547.6,,,,,,,,,,,,,,,,,3731.0,0.32,0.13,,,17.41,16.65,45558.0,1539860.4,,1.51,17.41,30.56,0.372,48.42,0.4088
2010-05-14,23571.0,789628.5,0.32,0.49,0.79,1.0,789628.5,9602.0,23571.0,321667.0,,,,,,,,,,,,,,,,,,0.32,,,,17.41,16.65,45558.0,1526193.0,,1.54,17.41,30.43,0.3707,48.21,0.4088
2010-05-17,23571.0,779257.26,0.32,0.49,0.8,1.0,779257.26,9602.0,23571.0,317442.12,,,,,,,,,,,,,,,,,,0.32,,,,17.41,16.65,45558.0,1506147.48,,1.53,17.4,31.18,0.37,47.82,0.4088
2010-05-18,23571.0,778785.84,0.32,0.49,0.8,1.0,778785.84,9602.0,23571.0,317250.08,,,,,,,,,,,,,,,,,,0.32,,,,17.41,16.65,45558.0,1505236.32,,1.51,17.41,31.49,0.3705,47.8,0.4088
2010-05-19,23571.0,749322.09,0.32,0.49,0.79,1.0,749322.09,9602.0,23571.0,305247.58,,,,,,,,,,,,,,,,,,0.32,,,,17.41,16.65,45558.0,1448288.82,,1.51,17.4,30.65,0.3721,48.4,0.4088
2010-05-20,23571.0,704065.77,0.32,0.49,0.78,1.0,704065.77,9602.0,23571.0,286811.74,,,,,,,,,,,,,,,,,,0.31,,,,17.41,16.65,45558.0,1360817.46,,1.45,17.4,30.82,0.3748,48.83,0.4088
2010-05-21,23571.0,702887.22,0.31,0.49,0.77,1.0,702887.22,9602.0,23571.0,286331.64,,,,,,,,,,,,,,,,,,0.29,,,,17.41,16.65,45558.0,1358539.56,,1.36,17.4,31.2,0.3793,49.44,0.4088
2010-05-24,22302.0,676642.68,0.31,0.46,0.71,1.0,676642.68,9602.0,22302.0,291324.68,,,,,,,,,,,,,,,,,1269.0,0.29,0.04,,,17.41,16.65,45558.0,1382229.72,,1.35,17.42,31.67,0.369,47.44,0.3868
2010-05-25,12302.0,351222.1,0.17,0.26,0.38,0.0,351222.1,9602.0,12302.0,274137.1,,,,,,,,,,,,,,,,,10000.0,0.29,0.34,,,17.41,16.65,45558.0,1300680.9,,1.38,17.41,40.16,0.5193,59.84,0.2134
2010-05-26,55002.0,1638509.58,0.75,1.14,1.58,1.0,1638509.58,7302.0,55002.0,217526.58,,,,,,42700.0,,0.07,,2300.0,,,,,1.22,,,0.21,,,,13.81,12.67,45558.0,1357172.82,,1.3,13.81,14.07,0.6196,76.92,0.954
2010-05-27,50002.0,1542061.68,0.7,1.04,1.49,1.0,1542061.68,7302.0,50002.0,225193.68,,,,,,,,,,,,,,,,,5000.0,0.22,0.14,,,14.11,12.91,44458.0,1371084.72,,1.32,14.11,14.37,0.7539,85.63,0.8841
2010-05-28,56402.0,1727029.24,0.84,1.17,1.72,1.0,1727029.24,7302.0,56402.0,223587.24,,,,0.24,,,,,6400.0,,,,0.24,,,,,0.23,,,,100.0,12.91,0.0,0.0,,0.0,100.0,12.5,0.7812,87.5,0.9973
2010-05-31,56402.0,1766510.64,0.79,1.17,1.71,1.0,1766510.64,7302.0,56402.0,228698.64,,,,,,,,,,,,,,,,,,0.22,,,,100.0,12.91,0.0,0.0,,0.0,100.0,12.57,0.7802,87.43,0.9973
2010-06-01,13702.0,422295.64,0.19,0.28,0.43,0.0,197248.0,7302.0,6400.0,225047.64,,,,,,,,,,,,,,,,,50002.0,0.23,1.51,,,100.0,12.91,0.0,0.0,,0.0,100.0,46.59,0.5023,53.41,0.2423
2010-06-02,6400.0,198208.0,0.09,0.13,0.2,0.0,198208.0,0.0,6400.0,0.0,,,,,,,,0.23,,7302.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.335
2010-06-03,299400.0,9559842.0,4.17,6.21,9.5,4.0,9559842.0,0.0,299400.0,0.0,,,,,,293000.0,,,,,,,,,9.3,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.09,0.9591,97.91,62.4531
2010-06-04,293000.0,9370140.0,3.97,6.08,9.11,4.0,9370140.0,0.0,293000.0,0.0,,,,,,,,,,,,,,,,,6400.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,61.1181
2010-06-07,293000.0,9282240.0,3.86,6.08,9.11,4.0,9282240.0,0.0,293000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,61.1181
2010-06-08,293000.0,9206060.0,3.86,6.41,9.11,4.0,9206060.0,0.0,293000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,61.1181
2010-06-09,10000.0,315500.0,0.13,0.22,0.31,0.0,315500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,283000.0,0.0,8.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.0859
2010-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.31,,,0.0,0.0,4794.0,150675.42,,0.15,0.0,,0.0,,0.0
2010-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,152065.68,,0.15,0.0,,0.0,,0.0
2010-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,154894.14,,0.15,0.0,,0.0,,0.0
2010-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,154510.62,,0.15,0.0,,0.0,,0.0
2010-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,157195.26,,0.15,0.0,,0.0,,0.0
2010-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,155469.42,,0.16,0.0,,0.0,,0.0
2010-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,158681.4,,0.16,0.0,,0.0,,0.0
2010-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,163235.7,,0.16,0.0,,0.0,,0.0
2010-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,162228.96,,0.16,0.0,,0.0,,0.0
2010-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,159927.84,,0.16,0.0,,0.0,,0.0
2010-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,157770.54,,0.16,0.0,,0.0,,0.0
2010-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,157051.44,,0.16,0.0,,0.0,,0.0
2010-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,158154.06,,0.16,0.0,,0.0,,0.0
2010-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,153695.64,,0.16,0.0,,0.0,,0.0
2010-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,152928.6,,0.16,0.0,,0.0,,0.0
2010-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,146840.22,,0.16,0.0,,0.0,,0.0
2010-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,145162.32,,0.16,0.0,,0.0,,0.0
2010-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,147079.92,,0.16,0.0,,0.0,,0.0
2010-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,149572.8,,0.16,0.0,,0.0,,0.0
2010-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,148614.0,,0.15,0.0,,0.0,,0.0
2010-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,150579.54,,0.15,0.0,,0.0,,0.0
2010-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,154414.74,,0.15,0.0,,0.0,,0.0
2010-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,155133.84,,0.15,0.0,,0.0,,0.0
2010-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,155229.72,,0.16,0.0,,0.0,,0.0
2010-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,155996.76,,0.16,0.0,,0.0,,0.0
2010-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,152353.32,,0.16,0.0,,0.0,,0.0
2010-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,148853.7,,0.15,0.0,,0.0,,0.0
2010-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,148997.52,,0.15,0.0,,0.0,,0.0
2010-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,151154.82,,0.15,0.0,,0.0,,0.0
2010-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,153408.0,,0.15,0.0,,0.0,,0.0
2010-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,154175.04,,0.15,0.0,,0.0,,0.0
2010-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,155996.76,,0.15,0.0,,0.0,,0.0
2010-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,156859.68,,0.16,0.0,,0.0,,0.0
2010-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,157578.78,,0.16,0.0,,0.0,,0.0
2010-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,155805.0,,0.16,0.0,,0.0,,0.0
2010-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,154702.38,,0.16,0.0,,0.0,,0.0
2010-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,155469.42,,0.15,0.0,,0.0,,0.0
2010-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,158969.04,,0.16,0.0,,0.0,,0.0
2010-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,158585.52,,0.16,0.0,,0.0,,0.0
2010-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,159592.26,,0.16,0.0,,0.0,,0.0
2010-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,158202.0,,0.16,0.0,,0.0,,0.0
2010-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,156092.64,,0.16,0.0,,0.0,,0.0
2010-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,158537.58,,0.16,0.0,,0.0,,0.0
2010-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,156955.56,,0.16,0.0,,0.0,,0.0
2010-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,154175.04,,0.16,0.0,,0.0,,0.0
2010-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,153024.48,,0.15,0.0,,0.0,,0.0
2010-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,155421.48,,0.15,0.0,,0.0,,0.0
2010-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4794.0,154942.08,,0.16,0.0,,0.0,,0.0
2010-08-17,40000.0,1322000.0,0.93,0.9,1.29,1.0,1322000.0,0.0,40000.0,0.0,,,,,,40000.0,,,,,,,,,1.29,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.83,0.5,50.17,8.3438
2010-08-18,74900.0,2471700.0,1.72,1.69,1.31,1.0,2471700.0,0.0,74900.0,0.0,,,,0.01,,,,,34900.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.35,0.5001,50.65,15.6237
2010-08-19,74900.0,2471700.0,1.7,1.69,2.46,1.0,2471700.0,0.0,74900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.22,0.6131,73.78,15.6237
2010-08-20,34900.0,1161472.0,0.78,0.79,1.15,1.0,1161472.0,0.0,34900.0,0.0,,,,,,,,,,,,,,,,,40000.0,0.0,1.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,7.2799
