,ALSPT FP Equity_DX_SI_QTY,ALSPT FP Equity_DX_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSPT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSPT FP Equity_DX_SI_MV,ALSPT FP Equity_DX_DSS,ALSPT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SUPPLY_SI_QTY,ALSPT FP Equity_DX_BROKER_SI_QTY,ALSPT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSPT FP Equity_DX_BROKER_SI_MV_INC_x,ALSPT FP Equity_DX_BROKER_SI_QTY_ADD,ALSPT FP Equity_DX_SUPPLY_SI_MV_DEC,ALSPT FP Equity_DX_BROKER_SI_QTY_INC,ALSPT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSPT FP Equity_DX_BROKER_SI_MV_INC_y,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSPT FP Equity_DX_BROKER_SI_MV_ADD,ALSPT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSPT FP Equity_DX_BROKER_SI_QTY_DEC,ALSPT FP Equity_DX_SUPPLY_SI_MV,ALSPT FP Equity_DX_BROKER_SI_MV_DEC,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSPT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSPT FP Equity_DX_BROKER_SI_CON_RATIO,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSPT FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,135.0,0.0,0.0,,0.0,,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,137.0,0.0,0.0,,0.0,,0.0
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,135.0,0.0,0.0,,0.0,,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,137.0,0.0,0.0,,0.0,,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,135.5,0.0,0.0,,0.0,,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,138.5,0.0,0.0,,0.0,,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,138.0,0.0,0.0,,0.0,,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,138.5,0.0,0.0,,0.0,,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,126.0,0.0,0.0,,0.0,,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,127.5,0.0,0.0,,0.0,,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,120.0,0.0,0.0,,0.0,,0.0
2024-10-04,119200.0,56262.4,1.39,4.65,0.65,0.06,0.0,28131.2,59600.0,59600.0,28131.2,,,59600.0,,,,,,0.03,59600.0,,0.03,,100.0,99.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.9916
2024-10-07,119200.0,55547.2,1.39,5.18,0.65,0.06,0.0,27773.6,59600.0,59600.0,27773.6,,,,,,,,,,,,0.03,,100.0,99.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.9916
2024-10-08,119200.0,48991.2,1.39,5.47,0.65,0.06,0.0,24495.6,59600.0,59600.0,24495.6,,,,,,,,,,,,0.03,,100.0,99.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.9916
2024-10-09,119200.0,49468.0,1.39,4.3,0.65,0.05,0.0,24734.0,59600.0,59600.0,24734.0,,,,,,,,,,,,0.02,,100.0,99.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.9916
2024-10-10,119200.0,52924.8,1.39,3.93,0.65,0.05,0.0,26462.4,59600.0,59600.0,26462.4,,,,,,,,,,,,0.02,,100.0,99.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.9916
2024-10-11,119200.0,56620.0,1.39,3.84,0.65,0.05,0.0,28310.0,59600.0,59600.0,28310.0,,,,,,,,,,,,0.03,,100.0,99.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.9916
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.03,,59600.0,,,,,59600.0,0.0,0.03,0.0,0.0,250.0,120.0,0.0,0.0,,0.0,,0.0
2024-10-15,149400.0,71712.0,1.74,5.04,0.82,0.07,0.0,35856.0,74700.0,74700.0,35856.0,,,74700.0,,,,,,0.04,74700.0,,0.04,,100.0,99.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.9933
2024-10-16,149400.0,73504.8,1.74,5.04,0.82,0.07,0.0,36752.4,74700.0,74700.0,36752.4,,,,,,,,,,,,0.04,,100.0,99.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.9933
2024-10-17,149400.0,72907.2,1.74,5.13,0.82,0.07,0.0,36453.6,74700.0,74700.0,36453.6,,,,,,,,,,,,0.04,,100.0,99.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.9933
2024-10-18,149400.0,73504.8,1.74,4.85,0.82,0.07,0.0,36752.4,74700.0,74700.0,36752.4,,,,,,,,,,,,0.04,,100.0,99.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.9933
2024-10-21,149400.0,72010.8,1.74,4.93,0.82,0.07,0.0,36005.4,74700.0,74700.0,36005.4,,,,,,,,,,,,0.04,,100.0,99.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.9933
2024-10-22,149400.0,73206.0,1.74,4.88,0.82,0.07,0.0,36603.0,74700.0,74700.0,36603.0,,,,,,,,,,,,0.04,,100.0,99.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.9933
2024-10-23,149400.0,72757.8,1.74,4.85,0.82,0.07,0.0,36378.9,74700.0,74700.0,36378.9,,,,,,,,,,,,0.04,,100.0,99.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.9933
2024-10-24,74700.0,34959.6,0.87,2.44,0.41,0.04,0.0,0.0,74700.0,0.0,34959.6,,,,,,,,,,,74700.0,0.04,0.04,100.0,99.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.9967
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.04,,74700.0,,,,,,0.0,,0.0,0.0,74950.0,35526.3,0.04,0.0,,0.0,,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,74950.0,36350.75,0.04,0.0,,0.0,,0.0
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,74950.0,35301.45,0.04,0.0,,0.0,,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,7119.9,0.01,0.0,,0.0,,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,7119.9,0.01,0.0,,0.0,,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,7134.55,0.01,0.0,,0.0,,0.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,7017.35,0.01,0.0,,0.0,,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6900.15,0.01,0.0,,0.0,,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6914.8,0.01,0.0,,0.0,,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6900.15,0.01,0.0,,0.0,,0.0
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6856.2,0.01,0.0,,0.0,,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6782.95,0.01,0.0,,0.0,,0.0
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6109.05,0.01,0.0,,0.0,,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6343.45,0.01,0.0,,0.0,,0.0
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6314.15,0.01,0.0,,0.0,,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6182.3,0.01,0.0,,0.0,,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6328.8,0.01,0.0,,0.0,,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6387.4,0.01,0.0,,0.0,,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,5860.0,0.01,0.0,,0.0,,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6211.6,0.01,0.0,,0.0,,0.0
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6123.7,0.01,0.0,,0.0,,0.0
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6123.7,0.01,0.0,,0.0,,0.0
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6006.5,0.01,0.0,,0.0,,0.0
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,5947.9,0.01,0.0,,0.0,,0.0
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6109.05,0.01,0.0,,0.0,,0.0
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6006.5,0.01,0.0,,0.0,,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,5860.0,0.01,0.0,,0.0,,0.0
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6138.35,0.01,0.0,,0.0,,0.0
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,5947.9,0.01,0.0,,0.0,,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,6006.5,0.01,0.0,,0.0,,0.0
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,5772.1,0.01,0.0,,0.0,,0.0
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14650.0,5405.85,0.01,0.0,,0.0,,0.0
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8050.0,2881.9,0.0,0.0,,0.0,,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17050.0,5967.5,0.01,0.0,,0.0,,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14550.0,5092.5,0.01,0.0,,0.0,,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14550.0,5150.7,0.01,0.0,,0.0,,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14750.0,5369.0,0.01,0.0,,0.0,,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16550.0,6586.9,0.01,0.0,,0.0,,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16550.0,6272.45,0.01,0.0,,0.0,,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13350.0,4699.2,0.01,0.0,,0.0,,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13350.0,4792.65,0.01,0.0,,0.0,,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14750.0,5310.0,0.01,0.0,,0.0,,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14750.0,5192.0,0.01,0.0,,0.0,,0.0
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14750.0,5192.0,0.01,0.0,,0.0,,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12050.0,4241.6,0.0,0.0,,0.0,,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12050.0,4386.2,0.0,0.0,,0.0,,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14750.0,5354.25,0.01,0.0,,0.0,,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14750.0,5457.5,0.01,0.0,,0.0,,0.0
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14750.0,5457.5,0.01,0.0,,0.0,,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,13449.5,0.01,0.0,,0.0,,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,13086.0,0.01,0.0,,0.0,,0.0
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,34050.0,12326.1,0.01,0.0,,0.0,,0.0
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38550.0,13492.5,0.01,0.0,,0.0,,0.0
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38550.0,13492.5,0.01,0.0,,0.0,,0.0
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,12359.0,0.01,0.0,,0.0,,0.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,12359.0,0.01,0.0,,0.0,,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,13304.1,0.01,0.0,,0.0,,0.0
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,12758.85,0.01,0.0,,0.0,,0.0
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,13267.75,0.01,0.0,,0.0,,0.0
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,13994.75,0.01,0.0,,0.0,,0.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,13086.0,0.01,0.0,,0.0,,0.0
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,12722.5,0.01,0.0,,0.0,,0.0
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,13994.75,0.01,0.0,,0.0,,0.0
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,28550.0,10763.35,0.01,0.0,,0.0,,0.0
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,13558.55,0.01,0.0,,0.0,,0.0
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36350.0,13449.5,0.01,0.0,,0.0,,0.0
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38150.0,14306.25,0.01,0.0,,0.0,,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38150.0,14039.2,0.01,0.0,,0.0,,0.0
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38150.0,14039.2,0.01,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38150.0,14191.8,0.01,0.0,,0.0,,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38150.0,15260.0,0.01,0.0,,0.0,,0.0
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40250.0,16220.75,0.02,0.0,,0.0,,0.0
2025-02-04,2000.0,784.0,0.02,0.1,0.01,0.0,0.0,392.0,1000.0,1000.0,392.0,,,1000.0,,,,,,0.0,1000.0,,0.0,,100.0,2.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.051
2025-02-05,2000.0,780.0,0.02,0.1,0.01,0.0,0.0,390.0,1000.0,1000.0,390.0,,,,,,,,,,,,0.0,,100.0,2.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.051
2025-02-06,2000.0,774.0,0.02,0.11,0.01,0.0,0.0,387.0,1000.0,1000.0,387.0,,,,,,,,,,,,0.0,,100.0,2.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.051
2025-02-07,2000.0,798.0,0.02,0.12,0.01,0.0,0.0,399.0,1000.0,1000.0,399.0,,,,,,,,,,,,0.0,,100.0,2.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.051
2025-02-10,2000.0,776.0,0.02,0.12,0.01,0.0,0.0,388.0,1000.0,1000.0,388.0,,,,,,,,,,,,0.0,,100.0,2.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0535
2025-02-11,2000.0,838.0,0.02,0.13,0.01,0.0,0.0,419.0,1000.0,1000.0,419.0,,,,,,,,,,,,0.0,,100.0,2.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0535
2025-02-12,2000.0,804.0,0.02,0.12,0.01,0.0,0.0,402.0,1000.0,1000.0,402.0,,,,,,,,,,,,0.0,,100.0,2.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0535
2025-02-13,1582.0,591.67,0.02,0.09,0.01,0.0,0.0,217.67,1000.0,582.0,374.0,,,,,,,,,,,418.0,0.0,0.0,100.0,2.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0419
2025-02-14,1164.0,433.01,0.01,0.07,0.01,0.0,0.0,216.5,582.0,582.0,216.5,,,,0.0,,418.0,,,,,,0.0,,100.0,1.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0308
2025-02-17,1164.0,435.34,0.01,0.07,0.01,0.0,0.0,217.67,582.0,582.0,217.67,,,,,,,,,,,,0.0,,100.0,1.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0308
2025-02-18,1164.0,421.37,0.01,0.07,0.01,0.0,0.0,210.68,582.0,582.0,210.68,,,,,,,,,,,,0.0,,100.0,1.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0308
2025-02-19,1164.0,430.68,0.01,0.07,0.01,0.0,0.0,215.34,582.0,582.0,215.34,,,,,,,,,,,,0.0,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0294
2025-02-20,1164.0,360.84,0.01,0.07,0.01,0.0,0.0,180.42,582.0,582.0,180.42,,,,,,,,,,,,0.0,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0294
2025-02-21,1164.0,402.74,0.01,0.05,0.01,0.0,0.0,201.37,582.0,582.0,201.37,,,,,,,,,,,,0.0,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0294
2025-02-24,1164.0,419.04,0.01,0.05,0.01,0.0,0.0,209.52,582.0,582.0,209.52,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-02-25,1164.0,419.04,0.01,0.05,0.01,0.0,0.0,209.52,582.0,582.0,209.52,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-02-26,1164.0,419.04,0.01,0.05,0.01,0.0,0.0,209.52,582.0,582.0,209.52,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-02-27,1164.0,417.88,0.01,0.05,0.01,0.0,0.0,208.94,582.0,582.0,208.94,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-02-28,1164.0,413.22,0.01,0.05,0.01,0.0,0.0,206.61,582.0,582.0,206.61,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-03-03,1164.0,407.4,0.01,0.05,0.01,0.0,0.0,203.7,582.0,582.0,203.7,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-03-04,1164.0,405.07,0.01,0.05,0.01,0.0,0.0,202.54,582.0,582.0,202.54,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-03-05,1164.0,419.04,0.01,0.05,0.01,0.0,0.0,209.52,582.0,582.0,209.52,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-03-06,1164.0,435.34,0.01,0.05,0.01,0.0,0.0,217.67,582.0,582.0,217.67,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-03-07,1164.0,416.71,0.01,0.05,0.01,0.0,0.0,208.36,582.0,582.0,208.36,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-03-10,1164.0,405.07,0.01,0.05,0.01,0.0,0.0,202.54,582.0,582.0,202.54,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2025-03-11,1164.0,372.48,0.01,0.04,0.01,0.0,0.0,186.24,582.0,582.0,186.24,,,,,,,,,,,,0.0,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.012
2025-03-12,1164.0,391.1,0.01,0.04,0.01,0.0,0.0,195.55,582.0,582.0,195.55,,,,,,,,,,,,0.0,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.012
